id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2805510427,420,1,2,46,15,ac8jow4mdkvnsv5s0och4qqm,0,83.0,86.3,2025-04-24T18:03:15.850Z,2025-04-24T18:03:19Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676195669,56,Left,5676195673,141,97.4,5676195677,213,0.50,5676195671,140,96.2,5676195675,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510459,491,1,2,46,19,33hzf6j2rd9r50g2n4agsytkd,0,5.6,6.1,2025-04-24T18:03:19.638Z,2025-04-24T18:03:23Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5676195797,141,0.0,5676195795,140,63.0,5676195793,56,Right,5676195791,157,,5676195803,1,,5676195801,213,6.21,5676195799,212,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510465,421,5,2,46,23,ac8jow4mdkvnsv5s0och4qqm,1,38.4,100.8,2025-04-24T18:03:23.472Z,2025-04-24T19:04:46Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676195831,233,492,5676195821,56,Back,5676195823,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510463,492,5,2,46,23,33hzf6j2rd9r50g2n4agsytkd,0,61.6,-0.8,2025-04-24T18:03:23.472Z,2025-04-24T18:03:27Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5676195819,347,,5676195841,233,421,5676195817,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510481,422,1,2,46,26,ac8jow4mdkvnsv5s0och4qqm,1,40.6,100.0,2025-04-24T18:03:26.922Z,2025-04-24T18:03:30Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5676195943,1,,5676195939,212,25.0,5676195941,213,4.38,5676195931,107,,5676195933,56,Back,5676195935,140,32.8,5676195937,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510515,423,1,2,46,30,ac8jow4mdkvnsv5s0och4qqm,1,28.8,56.9,2025-04-24T18:03:31.082Z,2025-04-24T18:37:13Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5676196159,213,5.12,5676196161,1,,5676196153,140,41.7,5676196151,56,Back,5676196149,155,,5676196155,141,11.1,5676196157,212,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510521,424,1,2,46,34,ac8jow4mdkvnsv5s0och4qqm,0,39.0,11.7,2025-04-24T18:03:34.698Z,2025-04-24T18:37:38Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5676196191,140,42.9,5676196197,213,0.63,5676196193,141,16.1,5676196189,56,Back,5676196195,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510741,498,8,2,46,35,33hzf6j2rd9r50g2n4agsytkd,1,58.7,87.5,2025-04-24T18:03:35.823Z,2025-04-24T18:37:36Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,5676272383,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510545,425,61,2,46,39,ac8jow4mdkvnsv5s0och4qqm,0,41.0,14.4,2025-04-24T18:03:40.282Z,2025-04-24T18:37:56Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5676196321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510747,499,50,2,46,40,33hzf6j2rd9r50g2n4agsytkd,1,68.2,91.8,2025-04-24T18:03:40.950Z,2025-04-24T19:02:46Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,5676273621,286,,5676275049,233,739,5676273619,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524083,739,7,2,46,40,ac8jow4mdkvnsv5s0och4qqm,1,31.8,8.2,2025-04-24T18:03:40.951Z,2025-04-24T19:02:46Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5676275033,285,,5676275045,233,499,5676275029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524563,745,1,2,46,41,ac8jow4mdkvnsv5s0och4qqm,1,21.8,5.4,2025-04-24T18:03:42.180Z,2025-04-24T18:39:26Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5676276811,141,19.9,5676276813,212,17.5,5676276807,56,Back,5676276809,140,8.0,5676276815,213,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510589,426,1,2,46,43,ac8jow4mdkvnsv5s0och4qqm,1,13.3,17.7,2025-04-24T18:03:43.611Z,2025-04-24T18:39:32Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5676196501,56,Back,5676196503,140,26.6,5676196509,212,14.1,5676196505,141,20.3,5676196513,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510595,427,1,2,46,44,ac8jow4mdkvnsv5s0och4qqm,1,26.6,20.3,2025-04-24T18:03:44.905Z,2025-04-24T18:39:55Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,5676196537,212,14.4,5676196535,141,17.7,5676196533,140,13.0,5676196531,56,Back,5676196539,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510631,428,1,2,46,45,ac8jow4mdkvnsv5s0och4qqm,1,13.0,17.7,2025-04-24T18:03:45.578Z,2025-04-24T18:03:49Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5676196745,141,27.4,5676196747,212,35.2,5676196749,213,0.19,5676196753,1,,5676196741,56,Back,5676196739,157,,5676196743,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510635,429,44,2,46,49,ac8jow4mdkvnsv5s0och4qqm,1,40.4,25.8,2025-04-24T18:03:49.467Z,2025-04-24T19:04:14Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,5676196771,285,,5676196769,56,Back,5676278555,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510735,496,44,2,46,49,33hzf6j2rd9r50g2n4agsytkd,0,59.6,74.2,2025-04-24T18:03:49.468Z,2025-04-24T19:04:14Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,5676278585,233,429,5676278551,56,Center,5676278553,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510641,430,1,2,46,49,ac8jow4mdkvnsv5s0och4qqm,0,45.4,29.8,2025-04-24T18:03:49.578Z,2025-04-24T18:03:50Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,5676196803,141,42.8,5676196801,140,61.1,5676196799,56,Center,5676196807,213,0.49,5676196797,168,,5676196805,212,18.7,5676196795,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510737,497,1,2,46,52,33hzf6j2rd9r50g2n4agsytkd,1,40.6,51.7,2025-04-24T18:03:52.694Z,2025-04-24T18:40:51Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5676280395,141,53.0,5676280397,212,20.1,5676280399,213,3.10,5676280393,140,21.5,5676280391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510757,500,1,2,46,56,33hzf6j2rd9r50g2n4agsytkd,0,20.2,51.1,2025-04-24T18:03:57.055Z,2025-04-24T18:41:14Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,5676281353,157,,5676281359,141,77.5,5676281361,212,49.4,5676281363,213,0.37,5676281357,140,64.0,5676281365,1,,5676281355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510767,431,1,2,47,0,ac8jow4mdkvnsv5s0och4qqm,0,36.3,30.1,2025-04-24T18:04:01.147Z,2025-04-24T18:04:01Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5676197325,141,32.1,5676197327,212,11.8,5676197319,3,,5676197329,213,0.12,5676197321,56,Back,5676197323,140,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510777,503,8,2,47,2,33hzf6j2rd9r50g2n4agsytkd,1,59.3,79.1,2025-04-24T18:04:02.974Z,2025-04-24T18:04:03Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,5676197375,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510815,505,1,2,47,6,33hzf6j2rd9r50g2n4agsytkd,1,62.8,80.8,2025-04-24T18:04:07.166Z,2025-04-24T18:04:08Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,5676197585,56,Center,5676197587,140,59.1,5676197589,141,72.7,5676197593,213,4.10,5676197591,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510819,506,1,2,47,7,33hzf6j2rd9r50g2n4agsytkd,1,59.1,72.7,2025-04-24T18:04:07.982Z,2025-04-24T18:04:09Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5676197619,140,66.5,5676197621,141,78.5,5676197623,212,8.7,5676197625,213,0.47,5676197617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510827,507,1,2,47,8,33hzf6j2rd9r50g2n4agsytkd,1,66.5,78.5,2025-04-24T18:04:09.070Z,2025-04-24T18:04:10Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,5676197661,212,7.2,5676197663,213,3.48,5676197659,141,75.0,5676197655,56,Center,5676197657,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510849,508,1,2,47,9,33hzf6j2rd9r50g2n4agsytkd,1,60.0,75.0,2025-04-24T18:04:10.030Z,2025-04-24T18:04:13Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5676197819,212,11.8,5676197813,56,Left,5676197821,213,1.04,5676197815,140,65.7,5676197817,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510871,509,1,2,47,12,33hzf6j2rd9r50g2n4agsytkd,1,63.0,87.4,2025-04-24T18:04:12.958Z,2025-04-24T18:04:15Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,5676197945,212,11.1,5676197939,56,Left,5676197947,213,3.62,5676197943,141,79.9,5676197941,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510893,510,1,2,47,14,33hzf6j2rd9r50g2n4agsytkd,1,55.5,74.7,2025-04-24T18:04:15.374Z,2025-04-24T18:04:19Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,5676198063,212,20.7,5676198061,141,48.5,5676198059,140,45.5,5676198065,213,4.18,5676198057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510911,511,1,2,47,19,33hzf6j2rd9r50g2n4agsytkd,1,45.4,49.7,2025-04-24T18:04:19.551Z,2025-04-24T18:04:22Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5676198157,140,44.8,5676198159,141,75.3,5676198155,56,Back,5676198163,213,1.61,5676198161,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510927,512,1,2,47,21,33hzf6j2rd9r50g2n4agsytkd,1,43.0,74.2,2025-04-24T18:04:22.110Z,2025-04-24T18:04:24Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,5676198235,213,1.19,5676198225,140,47.5,5676198233,212,12.6,5676198221,56,Back,5676198229,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510957,513,1,2,47,24,33hzf6j2rd9r50g2n4agsytkd,0,48.2,91.5,2025-04-24T18:04:24.512Z,2025-04-24T18:05:39Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,5676198387,56,Center,5676198385,155,,5676198397,212,39.2,5676198401,1,,5676198399,213,5.75,5676198389,140,80.3,5676198393,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510973,432,44,2,47,27,ac8jow4mdkvnsv5s0och4qqm,1,17.6,38.3,2025-04-24T18:04:28.238Z,2025-04-24T19:04:14Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5676198469,285,,5676198467,56,Back,5676198491,233,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510965,514,44,2,47,27,33hzf6j2rd9r50g2n4agsytkd,0,82.4,61.7,2025-04-24T18:04:28.239Z,2025-04-24T19:04:14Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,5676198433,56,Center,5676198487,233,432,5676198435,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805534077,831,61,2,47,28,ac8jow4mdkvnsv5s0och4qqm,1,14.5,40.1,2025-04-24T18:04:28.463Z,2025-04-24T19:03:59Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5676328863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510967,515,43,2,47,28,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-24T18:04:28.925Z,2025-04-24T18:05:38Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,5676201019,144,61,5676198439,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511009,434,1,2,47,31,ac8jow4mdkvnsv5s0och4qqm,1,16.9,65.2,2025-04-24T18:04:31.515Z,2025-04-24T18:04:34Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676198651,140,5.2,5676198657,213,3.83,5676198653,141,50.4,5676198655,212,15.9,5676198647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511047,435,1,2,47,33,ac8jow4mdkvnsv5s0och4qqm,1,5.9,47.5,2025-04-24T18:04:34.410Z,2025-04-24T18:04:39Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,5676198857,140,31.0,5676198865,1,,5676198855,56,Back,5676198853,155,,5676198859,141,6.2,5676198861,212,38.5,5676198863,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511051,436,61,2,47,37,ac8jow4mdkvnsv5s0och4qqm,0,37.2,7.7,2025-04-24T18:04:38.226Z,2025-04-24T18:42:03Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5676198883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511061,517,1,2,47,38,33hzf6j2rd9r50g2n4agsytkd,1,67.6,86.9,2025-04-24T18:04:39.102Z,2025-04-24T18:04:41Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,5676198919,56,Left,5676198933,213,3.57,5676198931,212,8.9,5676198927,141,81.5,5676198923,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511083,518,1,2,47,40,33hzf6j2rd9r50g2n4agsytkd,1,54.3,80.2,2025-04-24T18:04:41.119Z,2025-04-24T18:04:44Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,5676199033,213,3.75,5676199031,212,16.5,5676199027,140,41.4,5676199029,141,66.3,5676199025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511117,519,1,2,47,43,33hzf6j2rd9r50g2n4agsytkd,1,37.5,59.4,2025-04-24T18:04:44.078Z,2025-04-24T18:04:48Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5676199187,140,37.0,5676199185,56,Back,5676199189,141,34.6,5676199191,212,16.9,5676199193,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511137,520,1,2,47,47,33hzf6j2rd9r50g2n4agsytkd,1,38.8,25.3,2025-04-24T18:04:48.222Z,2025-04-24T18:04:50Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5676199301,56,Back,5676199309,212,12.2,5676199307,141,41.5,5676199305,140,33.8,5676199311,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511169,521,1,2,47,50,33hzf6j2rd9r50g2n4agsytkd,1,36.5,38.9,2025-04-24T18:04:50.495Z,2025-04-24T18:04:56Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5676199501,141,24.1,5676199503,212,24.6,5676199499,140,57.9,5676199497,56,Center,5676199505,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511191,522,1,2,47,56,33hzf6j2rd9r50g2n4agsytkd,1,59.6,16.4,2025-04-24T18:04:56.718Z,2025-04-24T18:04:59Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,5676199615,212,4.9,5676199609,56,Right,5676199611,140,57.9,5676199617,213,4.34,5676199613,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511185,437,83,2,47,59,ac8jow4mdkvnsv5s0och4qqm,0,38.8,90.6,2025-04-24T18:04:59.499Z,2025-04-24T18:05:01Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676199657,399,6ivuk1j53ybmv5hhzp55ybzzd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511197,523,1,2,47,59,33hzf6j2rd9r50g2n4agsytkd,0,58.1,12.9,2025-04-24T18:04:59.775Z,2025-04-24T18:05:00Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,5676199649,212,11.6,5676199645,140,68.9,5676199651,213,0.20,5676199643,56,Right,5676199647,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511205,439,1,2,48,0,ac8jow4mdkvnsv5s0och4qqm,1,28.3,91.8,2025-04-24T18:05:00.682Z,2025-04-24T18:05:02Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676199675,141,75.4,5676199679,213,5.69,5676199677,212,20.1,5676199671,56,Back,5676199673,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511209,440,61,2,48,2,ac8jow4mdkvnsv5s0och4qqm,0,44.2,75.4,2025-04-24T18:05:02.618Z,2025-04-24T18:05:03Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,5676199687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511237,525,1,2,48,4,33hzf6j2rd9r50g2n4agsytkd,1,63.5,29.2,2025-04-24T18:05:04.910Z,2025-04-24T18:05:14Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,1.0,5676200153,210,13,5676199857,213,0.60,5676199855,212,20.6,5676199849,56,Center,5676199853,141,46.4,5676199851,140,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511239,526,13,2,48,6,33hzf6j2rd9r50g2n4agsytkd,1,80.3,46.6,2025-04-24T18:05:06.927Z,2025-04-24T18:05:15Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,5676200179,231,49.1,5676200173,215,,5676200171,103,2.8,5676200177,230,97.3,5676200159,20,,5676200161,73,,5676200163,29,,5676200169,102,66.2,5676199865,56,5676199863,18,,5676199861,22,5676200165,55,525,,,,,Center,,,,,,,,,,,,,,,
2805511373,441,5,2,48,7,ac8jow4mdkvnsv5s0och4qqm,1,-0.8,40.2,2025-04-24T18:05:07.466Z,2025-04-24T18:05:31Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,5676200661,346,,5676200659,56,Back,5676200679,233,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511245,527,5,2,48,7,33hzf6j2rd9r50g2n4agsytkd,0,100.8,59.8,2025-04-24T18:05:07.466Z,2025-04-24T19:04:46Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,5676200685,233,441,5676199897,56,Center,5676199899,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511425,442,1,2,48,33,ac8jow4mdkvnsv5s0och4qqm,1,3.7,48.2,2025-04-24T18:05:34.107Z,2025-04-24T18:05:36Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,5676200969,237,,5676200963,212,17.0,5676200961,141,26.7,5676200959,140,11.9,5676200965,213,5.24,5676200957,56,Back,5676200955,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511435,443,1,2,48,36,ac8jow4mdkvnsv5s0och4qqm,1,10.9,25.8,2025-04-24T18:05:36.555Z,2025-04-24T18:05:37Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5676201007,56,Back,5676201013,212,15.6,5676201011,141,4.9,5676201015,213,5.14,5676201009,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511451,444,1,2,48,37,ac8jow4mdkvnsv5s0och4qqm,1,17.1,4.9,2025-04-24T18:05:37.690Z,2025-04-24T18:05:40Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5676201097,141,12.5,5676201095,140,28.8,5676201101,213,0.40,5676201093,56,Back,5676201099,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511477,445,1,2,48,39,ac8jow4mdkvnsv5s0och4qqm,0,28.8,12.5,2025-04-24T18:05:39.754Z,2025-04-24T18:05:43Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,5676201257,140,62.7,5676201265,1,,5676201259,141,0.0,5676201255,56,Right,5676201263,213,6.02,5676201261,212,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511485,446,5,2,48,42,ac8jow4mdkvnsv5s0och4qqm,0,62.2,-1.6,2025-04-24T18:05:43.005Z,2025-04-24T18:05:46Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,5676201299,347,,5676201295,56,Right,5676201393,233,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511491,528,5,2,48,42,33hzf6j2rd9r50g2n4agsytkd,1,37.8,101.6,2025-04-24T18:05:43.005Z,2025-04-24T19:04:46Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,5676201361,233,446,5676201335,347,,5676201333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511523,529,1,2,48,45,33hzf6j2rd9r50g2n4agsytkd,1,38.3,100.0,2025-04-24T18:05:45.871Z,2025-04-24T18:05:48Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,5676201523,212,10.9,5676201521,141,91.2,5676201519,140,30.6,5676201517,56,Back,5676201525,213,3.87,5676201515,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511573,530,1,2,48,47,33hzf6j2rd9r50g2n4agsytkd,1,30.3,85.9,2025-04-24T18:05:48.200Z,2025-04-24T18:05:52Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,5676201697,212,16.9,5676201693,140,25.0,5676201691,56,Back,5676201699,213,4.38,5676201695,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511589,531,1,2,48,51,33hzf6j2rd9r50g2n4agsytkd,1,27.7,56.3,2025-04-24T18:05:52.239Z,2025-04-24T18:05:55Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5676201805,141,73.8,5676201807,212,12.7,5676201809,213,1.22,5676201803,140,31.9,5676201801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511619,532,1,2,48,54,33hzf6j2rd9r50g2n4agsytkd,0,36.1,76.9,2025-04-24T18:05:55.408Z,2025-04-24T18:05:59Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,5676201997,56,Center,5676202007,1,,5676201995,155,,5676202005,213,5.74,5676202003,212,45.5,5676202001,141,42.5,5676201999,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511651,447,1,2,48,58,ac8jow4mdkvnsv5s0och4qqm,1,26.5,76.0,2025-04-24T18:05:59.307Z,2025-04-24T18:06:03Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676202179,3,,5676202185,141,59.4,5676202187,212,20.3,5676202189,213,3.73,5676202181,56,Back,5676202183,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511733,449,1,2,49,8,ac8jow4mdkvnsv5s0och4qqm,1,12.5,54.3,2025-04-24T18:06:09.274Z,2025-04-24T18:06:11Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,5676202559,140,28.6,5676202563,212,36.3,5676202561,141,7.0,5676202557,56,Back,5676202565,213,5.20,5676202555,123,,5676202567,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511761,450,1,2,49,11,ac8jow4mdkvnsv5s0och4qqm,1,28.6,7.0,2025-04-24T18:06:11.499Z,2025-04-24T18:06:14Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5676202707,212,22.7,5676202705,141,17.7,5676202701,56,Back,5676202703,140,8.1,5676202709,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511769,451,1,2,49,13,ac8jow4mdkvnsv5s0och4qqm,0,11.1,17.7,2025-04-24T18:06:14.204Z,2025-04-24T18:06:14Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5676202745,213,0.39,5676202737,56,Back,5676202747,1,,5676202735,157,,5676202743,212,33.8,5676202741,141,36.7,5676202739,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511817,534,1,2,49,16,33hzf6j2rd9r50g2n4agsytkd,1,64.1,59.0,2025-04-24T18:06:17.279Z,2025-04-24T18:06:22Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5676203045,212,12.5,5676203047,213,0.89,5676203041,140,71.6,5676203043,141,73.2,5676203039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
