id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2800796409,437,1,1,44,2,33hzf6j2rd9r50g2n4agsytkd,1,67.5,10.1,2025-04-13T15:15:02.100Z,2025-04-13T15:15:03Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5650077051,212,4.3,5650077053,213,1.60,5650077049,141,16.4,5650077045,56,Right,5650077047,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800796423,438,1,1,44,3,33hzf6j2rd9r50g2n4agsytkd,1,67.4,16.4,2025-04-13T15:15:02.900Z,2025-04-13T15:15:03Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5650077109,140,69.6,5650077115,213,5.21,5650077111,141,10.1,5650077113,212,4.9,5650077107,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800796439,439,1,1,44,3,33hzf6j2rd9r50g2n4agsytkd,1,69.6,10.1,2025-04-13T15:15:03.747Z,2025-04-13T15:15:04Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5650077197,213,1.96,5650077191,140,67.9,5650077193,141,16.5,5650077189,56,Right,5650077195,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800796463,440,1,1,44,4,33hzf6j2rd9r50g2n4agsytkd,1,67.9,16.5,2025-04-13T15:15:04.420Z,2025-04-13T15:15:05Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5650077307,140,70.8,5650077311,212,4.9,5650077313,213,5.39,5650077305,56,Right,5650077309,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800796517,441,1,1,44,5,33hzf6j2rd9r50g2n4agsytkd,1,70.2,10.6,2025-04-13T15:15:05.700Z,2025-04-13T15:15:09Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5650077585,213,6.11,5650077577,140,80.3,5650077583,212,10.8,5650077581,141,7.9,5650077575,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800796539,442,1,1,44,9,33hzf6j2rd9r50g2n4agsytkd,1,87.0,10.4,2025-04-13T15:15:09.444Z,2025-04-13T15:15:11Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5650077727,212,7.4,5650077721,56,Right,5650077723,140,80.0,5650077725,141,10.9,5650077729,213,3.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800796575,443,1,1,44,10,33hzf6j2rd9r50g2n4agsytkd,1,78.5,11.0,2025-04-13T15:15:10.884Z,2025-04-13T15:15:14Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5650077927,140,78.0,5650077933,213,1.63,5650077931,212,8.4,5650077925,56,Center,5650077929,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800796609,444,1,1,44,14,33hzf6j2rd9r50g2n4agsytkd,1,72.6,31.9,2025-04-13T15:15:14.275Z,2025-04-13T15:15:16Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5650078129,213,1.64,5650078125,141,74.7,5650078127,212,29.2,5650078123,140,70.7,5650078121,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800796657,445,1,1,44,16,33hzf6j2rd9r50g2n4agsytkd,1,69.0,76.1,2025-04-13T15:15:16.500Z,2025-04-13T15:15:19Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5650078387,141,83.8,5650078385,140,76.1,5650078383,56,Left,5650078389,212,9.1,5650078391,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800796719,446,1,1,44,19,33hzf6j2rd9r50g2n4agsytkd,1,72.3,79.0,2025-04-13T15:15:19.060Z,2025-04-13T15:15:22Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5650078745,212,9.7,5650078735,56,Center,5650078749,213,3.94,5650078739,140,65.9,5650078741,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800796767,447,1,1,44,22,33hzf6j2rd9r50g2n4agsytkd,1,62.5,60.3,2025-04-13T15:15:22.292Z,2025-04-13T15:15:24Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5650078983,213,4.13,5650078981,212,14.1,5650078977,140,55.1,5650078979,141,43.0,5650078975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800796799,448,1,1,44,24,33hzf6j2rd9r50g2n4agsytkd,1,56.7,36.1,2025-04-13T15:15:24.804Z,2025-04-13T15:15:27Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650079093,56,Center,5650079099,212,12.8,5650079097,141,54.6,5650079101,213,1.76,5650079095,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800796903,449,1,1,44,27,33hzf6j2rd9r50g2n4agsytkd,1,55.3,52.8,2025-04-13T15:15:27.012Z,2025-04-13T15:15:33Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5650079719,213,5.00,5650079713,140,58.1,5650079711,56,Center,5650079715,141,38.3,5650079717,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800796963,450,1,1,44,33,33hzf6j2rd9r50g2n4agsytkd,1,68.2,29.5,2025-04-13T15:15:33.460Z,2025-04-13T15:15:37Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650080035,212,8.2,5650080029,56,Right,5650080033,141,17.7,5650080037,213,4.92,5650080031,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800796993,451,1,1,44,37,33hzf6j2rd9r50g2n4agsytkd,1,65.5,12.3,2025-04-13T15:15:36.997Z,2025-04-13T15:15:39Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5650080213,212,6.8,5650080221,213,3.06,5650080211,141,13.1,5650080209,140,59.0,5650080207,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800797033,452,1,1,44,39,33hzf6j2rd9r50g2n4agsytkd,1,58.4,13.2,2025-04-13T15:15:39.012Z,2025-04-13T15:15:41Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650080457,212,15.9,5650080451,56,Back,5650080453,140,48.5,5650080459,213,2.28,5650080455,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800797067,453,1,1,44,41,33hzf6j2rd9r50g2n4agsytkd,1,48.5,30.9,2025-04-13T15:15:41.316Z,2025-04-13T15:15:43Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5650080621,56,Center,5650080633,213,6.19,5650080631,212,6.7,5650080625,140,54.9,5650080629,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800797101,454,1,1,44,43,33hzf6j2rd9r50g2n4agsytkd,1,57.9,28.9,2025-04-13T15:15:43.443Z,2025-04-13T15:15:44Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5650080815,212,5.5,5650080817,213,4.52,5650080813,141,20.9,5650080811,140,56.9,5650080809,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800797197,455,1,1,44,44,33hzf6j2rd9r50g2n4agsytkd,1,56.1,20.3,2025-04-13T15:15:44.756Z,2025-04-13T15:15:49Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5650081295,140,46.1,5650081297,141,9.5,5650081301,213,3.75,5650081299,212,12.8,5650081293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800797229,456,1,1,44,47,33hzf6j2rd9r50g2n4agsytkd,1,46.1,9.5,2025-04-13T15:15:47.028Z,2025-04-13T15:22:23Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650081455,56,Center,5650081457,140,74.1,5650119151,155,,5650081459,141,23.7,5650081461,212,30.9,5650081463,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800797291,457,1,1,44,48,33hzf6j2rd9r50g2n4agsytkd,1,74.1,23.7,2025-04-13T15:15:48.068Z,2025-04-13T15:16:43Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,1.0,5650086781,22,,5650086777,210,16,5650081747,140,87.5,5650081745,56,Center,5650081749,141,31.6,5650081753,213,0.36,5650086779,154,,5650081751,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800797299,458,16,1,44,49,33hzf6j2rd9r50g2n4agsytkd,1,88.5,32.2,2025-04-13T15:15:49.700Z,2025-04-13T15:16:43Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5650086835,374,2025-04-13 16:15:48.674,5650081799,63,,5650086809,20,,5650086839,375,44:48.782,5650086831,231,46.4,5650081797,22,,5650086815,154,,5650086827,328,,5650081801,56,Center,5650086817,55,457,5650086829,230,5650086823,103,7.0,5650086811,78,,5650086813,29,5650086821,102,,,,,98.8,51.3,,,
2800798687,459,70,1,44,59,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-13T15:15:58.892Z,2025-04-13T15:17:08Z,,,,,5650089361,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800798649,334,1,1,46,0,46yo78zak2j7kaxc5ak1fnm60,1,50.3,50.0,2025-04-13T15:16:59.961Z,2025-04-13T15:17:06Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5650089155,212,17.9,5650089159,279,G,5650089157,213,3.69,5650089151,140,35.7,5650089153,141,36.3,5650089149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800798657,335,30,1,46,6,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-13T15:17:06.306Z,2025-04-13T15:17:06Z,,,,,5650089221,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800798691,460,30,1,46,6,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-13T15:17:06.306Z,2025-04-13T15:17:08Z,,,,,5650089371,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813063,337,32,2,45,0,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-13T15:32:40.205Z,2025-04-13T15:32:40Z,,,,,5650167403,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813071,462,32,2,45,0,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-13T15:32:40.205Z,2025-04-13T15:32:43Z,,,,,5650167443,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813093,463,1,2,45,0,33hzf6j2rd9r50g2n4agsytkd,1,49.9,49.9,2025-04-13T15:32:40.206Z,2025-04-13T15:32:44Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5650167577,212,19.0,5650167581,279,S,5650167575,141,54.8,5650167571,56,Back,5650167573,140,32.1,5650167579,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813135,464,1,2,45,4,33hzf6j2rd9r50g2n4agsytkd,0,32.1,54.8,2025-04-13T15:32:44.535Z,2025-04-13T15:32:45Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5650167795,141,30.7,5650167799,213,5.91,5650167801,1,,5650167797,212,45.0,5650167793,140,72.0,5650167791,56,Center,5650167789,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813177,338,12,2,45,6,46yo78zak2j7kaxc5ak1fnm60,1,23.7,67.3,2025-04-13T15:32:46.764Z,2025-04-13T15:32:47Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5650167995,141,65.5,5650167999,213,6.13,5650168015,15,,5650167991,56,Back,5650167997,212,8.3,5650167993,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813205,465,44,2,45,7,33hzf6j2rd9r50g2n4agsytkd,1,69.0,36.2,2025-04-13T15:32:47.864Z,2025-04-13T15:32:51Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5650168105,56,Center,5650168107,286,,5650168119,233,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813195,339,44,2,45,7,46yo78zak2j7kaxc5ak1fnm60,0,31.0,63.8,2025-04-13T15:32:47.865Z,2025-04-13T15:32:52Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5650168077,56,Back,5650168151,233,465,5650168079,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813261,466,1,2,45,8,33hzf6j2rd9r50g2n4agsytkd,1,65.3,41.2,2025-04-13T15:32:48.311Z,2025-04-13T15:32:52Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5650168397,212,6.4,5650168395,141,40.0,5650168391,56,Center,5650168393,140,71.3,5650168389,3,,5650168399,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813267,467,1,2,45,9,33hzf6j2rd9r50g2n4agsytkd,1,71.3,40.0,2025-04-13T15:32:49.783Z,2025-04-13T15:32:52Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5650168433,3,,5650168439,141,36.4,5650168443,213,4.50,5650168441,212,2.5,5650168437,140,70.8,5650168435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813273,468,44,2,45,10,33hzf6j2rd9r50g2n4agsytkd,1,71.8,34.6,2025-04-13T15:32:50.507Z,2025-04-13T16:31:12Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5650168481,56,Center,5650168483,286,,5650168553,233,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813249,340,44,2,45,10,46yo78zak2j7kaxc5ak1fnm60,0,28.2,65.4,2025-04-13T15:32:50.508Z,2025-04-13T16:31:12Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5650168579,233,468,5650168323,285,,5650168321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813279,469,61,2,45,11,33hzf6j2rd9r50g2n4agsytkd,0,70.8,36.4,2025-04-13T15:32:51.487Z,2025-04-13T15:33:22Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5650168513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813283,341,1,2,45,13,46yo78zak2j7kaxc5ak1fnm60,0,25.6,59.7,2025-04-13T15:32:53.308Z,2025-04-13T15:32:53Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5650168535,212,5.8,5650168527,157,,5650168537,213,6.17,5650168529,56,Back,5650168539,1,,5650168533,141,58.7,5650168531,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813319,470,1,2,45,14,33hzf6j2rd9r50g2n4agsytkd,1,58.8,36.9,2025-04-13T15:32:54.503Z,2025-04-13T15:32:55Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5650168725,213,4.60,5650168717,56,Center,5650168719,140,57.7,5650168723,212,10.1,5650168721,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813367,471,1,2,45,15,33hzf6j2rd9r50g2n4agsytkd,1,57.7,22.2,2025-04-13T15:32:55.368Z,2025-04-13T15:32:58Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5650168977,56,Back,5650168983,212,17.4,5650168981,141,18.0,5650168979,140,41.4,5650168985,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813449,472,1,2,45,18,33hzf6j2rd9r50g2n4agsytkd,1,33.3,21.8,2025-04-13T15:32:58.519Z,2025-04-13T15:33:03Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650169415,141,41.9,5650169417,212,18.7,5650169419,213,2.32,5650169413,140,21.2,5650169411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813513,473,1,2,45,23,33hzf6j2rd9r50g2n4agsytkd,1,21.5,35.7,2025-04-13T15:33:03.336Z,2025-04-13T15:33:08Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5650169755,212,48.3,5650169757,213,5.95,5650169745,157,,5650169759,1,,5650169749,56,Right,5650169753,141,12.2,5650169751,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813517,474,44,2,45,27,33hzf6j2rd9r50g2n4agsytkd,1,69.2,10.4,2025-04-13T15:33:07.491Z,2025-04-13T16:31:12Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650169805,233,342,5650169783,56,Right,5650169785,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813505,342,44,2,45,27,46yo78zak2j7kaxc5ak1fnm60,0,30.8,89.6,2025-04-13T15:33:07.492Z,2025-04-13T16:31:13Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5650169697,56,Back,5650169699,285,,5650169839,233,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813555,475,1,2,45,27,33hzf6j2rd9r50g2n4agsytkd,1,65.0,12.0,2025-04-13T15:33:08.119Z,2025-04-13T15:33:11Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650170027,141,20.0,5650170025,140,63.1,5650170031,213,1.92,5650170023,56,Right,5650170019,3,,5650170029,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813581,476,1,2,45,31,33hzf6j2rd9r50g2n4agsytkd,0,67.5,24.9,2025-04-13T15:33:11.256Z,2025-04-13T15:33:12Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5650170173,56,Center,5650170171,155,,5650170179,212,44.3,5650170177,141,63.9,5650170181,213,0.64,5650170183,1,,5650170175,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813593,343,5,2,45,32,46yo78zak2j7kaxc5ak1fnm60,1,-1.2,36.2,2025-04-13T15:33:12.530Z,2025-04-13T15:33:54Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5650170363,233,477,5650170239,56,Back,5650170243,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813611,477,5,2,45,32,33hzf6j2rd9r50g2n4agsytkd,0,101.2,63.8,2025-04-13T15:33:12.530Z,2025-04-13T15:33:14Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5650170325,346,,5650170409,233,343,5650170323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813793,344,1,2,45,40,46yo78zak2j7kaxc5ak1fnm60,1,3.9,44.2,2025-04-13T15:33:20.572Z,2025-04-13T15:33:24Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5650171341,141,93.8,5650171339,140,19.8,5650171343,212,37.6,5650171351,74,,5650171333,124,,5650171347,1,,5650171335,155,,5650171345,213,1.11,5650171337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,
2800813803,345,1,2,45,44,46yo78zak2j7kaxc5ak1fnm60,0,19.9,93.8,2025-04-13T15:33:24.724Z,2025-04-13T15:33:25Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5650171407,212,40.7,5650171405,141,78.8,5650171411,1,,5650171399,56,Center,5650171403,140,57.4,5650171395,157,,5650171409,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813903,479,1,2,45,46,33hzf6j2rd9r50g2n4agsytkd,1,39.7,14.7,2025-04-13T15:33:26.904Z,2025-04-13T15:33:30Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650171929,213,5.97,5650171925,141,6.2,5650171927,212,18.8,5650171923,140,56.7,5650171921,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800814025,480,1,2,45,50,33hzf6j2rd9r50g2n4agsytkd,1,60.5,8.2,2025-04-13T15:33:30.489Z,2025-04-13T15:33:36Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5650172575,56,Back,5650172579,141,16.5,5650172581,212,21.4,5650172583,213,2.88,5650172577,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800814035,481,1,2,45,56,33hzf6j2rd9r50g2n4agsytkd,1,36.0,26.7,2025-04-13T15:33:36.824Z,2025-04-13T15:33:38Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650172623,56,Back,5650172631,213,1.92,5650172629,212,13.4,5650172627,141,45.2,5650172625,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800814069,482,1,2,45,57,33hzf6j2rd9r50g2n4agsytkd,1,31.7,45.2,2025-04-13T15:33:37.896Z,2025-04-13T15:33:41Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5650172857,212,22.1,5650172851,56,Back,5650172853,140,39.5,5650172859,213,5.09,5650172855,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800814161,483,1,2,46,0,33hzf6j2rd9r50g2n4agsytkd,1,41.4,12.6,2025-04-13T15:33:40.872Z,2025-04-13T15:33:45Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5650173335,141,26.2,5650173337,212,14.5,5650173339,213,2.45,5650173333,140,30.8,5650173331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800814275,484,1,2,46,5,33hzf6j2rd9r50g2n4agsytkd,1,32.7,32.4,2025-04-13T15:33:45.512Z,2025-04-13T15:33:51Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650173817,212,12.3,5650173815,141,49.3,5650173813,140,28.5,5650173811,56,Back,5650173819,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800814309,485,1,2,46,10,33hzf6j2rd9r50g2n4agsytkd,1,27.9,52.8,2025-04-13T15:33:51.052Z,2025-04-13T15:33:52Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5650173995,212,18.0,5650173987,56,Back,5650173993,141,76.1,5650173989,140,36.0,5650174001,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800814333,486,1,2,46,12,33hzf6j2rd9r50g2n4agsytkd,1,36.2,76.3,2025-04-13T15:33:52.232Z,2025-04-13T15:33:53Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5650174149,213,4.33,5650174143,140,31.3,5650174141,56,Back,5650174145,141,57.3,5650174147,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800814379,487,1,2,46,13,33hzf6j2rd9r50g2n4agsytkd,1,30.2,55.8,2025-04-13T15:33:53.688Z,2025-04-13T15:33:56Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5650174391,212,13.6,5650174393,213,4.53,5650174389,141,36.1,5650174385,56,Back,5650174387,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800814457,488,1,2,46,15,33hzf6j2rd9r50g2n4agsytkd,1,29.9,33.9,2025-04-13T15:33:56.126Z,2025-04-13T15:34:00Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650174791,140,31.7,5650174797,213,4.83,5650174793,141,9.8,5650174789,56,Back,5650174795,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800814509,489,1,2,46,20,33hzf6j2rd9r50g2n4agsytkd,1,28.3,17.3,2025-04-13T15:34:00.424Z,2025-04-13T15:34:03Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5650175075,212,16.6,5650175069,56,Back,5650175077,213,2.43,5650175073,141,33.3,5650175071,140,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800814631,490,1,2,46,23,33hzf6j2rd9r50g2n4agsytkd,1,14.9,32.7,2025-04-13T15:34:03.255Z,2025-04-13T15:34:11Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650175697,56,Back,5650175705,213,5.37,5650175699,140,26.7,5650175701,141,8.9,5650175703,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800814579,346,83,2,46,26,46yo78zak2j7kaxc5ak1fnm60,0,57.0,86.0,2025-04-13T15:34:06.996Z,2025-04-13T15:34:13Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5650175869,399,6ivuk1j53ybmv5hhzp55ybzzd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800814669,491,1,2,46,31,33hzf6j2rd9r50g2n4agsytkd,0,59.2,26.1,2025-04-13T15:34:11.368Z,2025-04-13T15:34:13Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5650175845,141,51.2,5650175849,213,0.98,5650175847,212,20.5,5650175843,140,70.0,5650175841,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800814749,348,1,2,46,35,46yo78zak2j7kaxc5ak1fnm60,1,20.0,57.2,2025-04-13T15:34:15.420Z,2025-04-13T15:34:17Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5650176233,56,Back,5650176239,212,13.9,5650176241,213,4.81,5650176237,141,36.9,5650176235,140,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800814755,349,1,2,46,37,46yo78zak2j7kaxc5ak1fnm60,0,21.3,36.9,2025-04-13T15:34:17.236Z,2025-04-13T15:34:17Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5650176269,56,Back,5650176277,213,5.85,5650176271,140,28.9,5650176273,141,31.5,5650176275,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800814805,493,50,2,46,40,33hzf6j2rd9r50g2n4agsytkd,1,70.8,73.7,2025-04-13T15:34:20.985Z,2025-04-13T16:16:26Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5650176523,286,,5650176521,56,Center,5650176725,233,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
