id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2815043855,387,12,1,41,49,ac8jow4mdkvnsv5s0och4qqm,1,13.6,36.6,2025-05-15T17:42:22.724Z,2025-05-15T17:42:23Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5728838879,15,,5728838851,212,24.5,5728838853,213,1.72,5728838845,56,Back,5728838849,141,72.3,5728838847,140,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815043869,356,15,1,41,51,1939bnru25svvgv15k2c7tw2y,1,89.8,34.4,2025-05-15T17:42:25.417Z,2025-05-15T19:03:59Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5728839811,230,98.5,5728839815,233,388,5728839813,231,46.8,5728839401,82,,5728839803,103,15.3,5728839807,146,92.4,5728838935,22,,5728838939,56,Center,5728839799,76,5728839397,72,,,5728839801,102,53.4,5728838937,63,,5728839805,458,,5728839809,147,,,,,38.3,,,,,
2815043865,388,10,1,41,51,ac8jow4mdkvnsv5s0och4qqm,1,7.9,59.2,2025-05-15T17:42:25.517Z,2025-05-15T17:42:53Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5728838923,56,Back,5728838921,94,,5728839823,233,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045631,394,83,1,41,56,1939bnru25svvgv15k2c7tw2y,0,62.9,33.4,2025-05-15T17:42:29.723Z,2025-05-15T17:47:32Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5728849149,399,9niqy9wbsy6b03fa5iyx22gic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815043913,390,4,1,41,57,ac8jow4mdkvnsv5s0och4qqm,1,28.9,48.3,2025-05-15T17:42:31.717Z,2025-05-15T17:51:54Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5728839157,285,,5728839151,56,Back,5728839155,265,,5728839275,233,357,5728839153,152,,5728839149,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815043933,357,4,1,41,57,1939bnru25svvgv15k2c7tw2y,0,71.1,51.7,2025-05-15T17:42:31.718Z,2025-05-15T17:51:55Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5728839259,56,Center,5728839261,152,,5728839263,265,,5728839257,13,,5728839265,286,,5728839295,233,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044073,391,1,1,42,28,ac8jow4mdkvnsv5s0och4qqm,1,29.0,59.4,2025-05-15T17:43:02.685Z,2025-05-15T17:43:04Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5728840169,5,,5728840175,140,28.1,5728840179,212,12.6,5728840171,152,,5728840177,141,40.9,5728840173,56,Back,5728840181,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044079,392,1,1,42,30,ac8jow4mdkvnsv5s0och4qqm,1,28.1,40.9,2025-05-15T17:43:04.252Z,2025-05-15T17:43:05Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5728840221,141,58.8,5728840225,213,1.72,5728840219,140,26.3,5728840217,56,Back,5728840223,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044105,393,1,1,42,31,ac8jow4mdkvnsv5s0och4qqm,1,27.4,53.6,2025-05-15T17:43:05.524Z,2025-05-15T17:43:10Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5728840411,212,17.4,5728840407,140,26.4,5728840413,213,4.65,5728840409,141,28.0,5728840405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044139,394,1,1,42,36,ac8jow4mdkvnsv5s0och4qqm,1,21.2,32.8,2025-05-15T17:43:10.125Z,2025-05-15T17:43:13Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5728840557,141,54.8,5728840555,140,6.8,5728840561,213,2.36,5728840559,212,21.3,5728840553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044175,395,1,1,42,39,ac8jow4mdkvnsv5s0och4qqm,0,7.4,45.7,2025-05-15T17:43:13.501Z,2025-05-15T17:43:17Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5728840715,212,50.4,5728840719,1,,5728840711,140,54.0,5728840717,213,6.04,5728840713,141,27.7,5728840709,56,Center,5728840707,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044187,358,1,1,42,42,1939bnru25svvgv15k2c7tw2y,1,37.1,71.1,2025-05-15T17:43:16.536Z,2025-05-15T17:43:19Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5728840791,140,48.9,5728840797,213,5.69,5728840795,212,14.9,5728840789,56,Back,5728840787,3,,5728840793,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044195,359,1,1,42,45,1939bnru25svvgv15k2c7tw2y,1,48.9,58.8,2025-05-15T17:43:19.384Z,2025-05-15T17:43:20Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5728840841,3,,5728840847,141,56.3,5728840845,140,31.0,5728840849,212,18.9,5728840851,213,3.23,5728840843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044209,361,1,1,42,47,1939bnru25svvgv15k2c7tw2y,1,31.0,56.3,2025-05-15T17:43:21.127Z,2025-05-15T17:43:22Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5728840913,212,15.6,5728840909,140,25.7,5728840915,213,4.35,5728840911,141,34.9,5728840907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044223,362,1,1,42,48,1939bnru25svvgv15k2c7tw2y,1,25.7,34.9,2025-05-15T17:43:21.943Z,2025-05-15T17:43:24Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5728840983,140,9.0,5728840989,213,2.73,5728840985,141,46.3,5728840981,56,Back,5728840987,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044247,363,1,1,42,50,1939bnru25svvgv15k2c7tw2y,0,9.0,48.7,2025-05-15T17:43:24.247Z,2025-05-15T17:43:28Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5728841117,56,Center,5728841123,212,47.3,5728841115,157,,5728841119,140,53.8,5728841125,213,6.19,5728841127,1,,5728841121,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044257,396,1,1,42,54,ac8jow4mdkvnsv5s0och4qqm,0,46.0,57.8,2025-05-15T17:43:28.580Z,2025-05-15T17:43:30Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5728841171,56,Center,5728841177,212,20.6,5728841169,3,,5728841179,213,0.36,5728841175,141,68.5,5728841173,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044259,364,61,1,42,56,1939bnru25svvgv15k2c7tw2y,1,36.8,37.0,2025-05-15T17:43:30.154Z,2025-05-15T17:43:30Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5728841183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044285,365,1,1,42,57,1939bnru25svvgv15k2c7tw2y,1,30.5,38.6,2025-05-15T17:43:31.479Z,2025-05-15T17:43:33Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5728841297,56,Back,5728841301,141,50.4,5728841295,3,,5728841299,140,39.0,5728841305,213,0.73,5728841303,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044297,366,1,1,42,59,1939bnru25svvgv15k2c7tw2y,1,39.3,51.0,2025-05-15T17:43:33.656Z,2025-05-15T17:43:35Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5728841361,56,Back,5728841367,212,14.1,5728841363,140,28.8,5728841369,213,3.82,5728841365,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044299,367,1,1,43,1,1939bnru25svvgv15k2c7tw2y,1,28.8,38.0,2025-05-15T17:43:35.064Z,2025-05-15T17:43:35Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5728841379,140,26.9,5728841381,141,62.6,5728841385,213,1.69,5728841377,56,Back,5728841383,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044317,368,1,1,43,1,1939bnru25svvgv15k2c7tw2y,1,26.9,62.6,2025-05-15T17:43:35.672Z,2025-05-15T17:43:38Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5728841457,213,0.55,5728841451,140,54.6,5728841455,212,34.1,5728841459,1,,5728841453,141,88.7,5728841449,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044337,369,1,1,43,4,1939bnru25svvgv15k2c7tw2y,1,55.1,89.9,2025-05-15T17:43:38.135Z,2025-05-15T17:43:41Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5728841563,56,Back,5728841569,212,23.2,5728841565,140,41.1,5728841571,213,4.02,5728841567,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044345,370,1,1,43,7,1939bnru25svvgv15k2c7tw2y,1,42.1,65.2,2025-05-15T17:43:41.271Z,2025-05-15T17:43:42Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5728841625,213,5.68,5728841621,141,57.8,5728841623,212,8.9,5728841617,56,Back,5728841619,140,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044363,371,1,1,43,8,1939bnru25svvgv15k2c7tw2y,1,49.1,57.8,2025-05-15T17:43:42.200Z,2025-05-15T17:43:44Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5728841703,141,45.4,5728841707,213,3.72,5728841699,56,Back,5728841725,156,,5728841701,140,36.9,5728841705,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044391,372,1,1,43,13,1939bnru25svvgv15k2c7tw2y,1,38.9,37.1,2025-05-15T17:43:46.935Z,2025-05-15T17:43:49Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5728841867,213,4.13,5728841859,56,Back,5728841861,140,30.4,5728841865,212,16.2,5728841863,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044427,373,1,1,43,15,1939bnru25svvgv15k2c7tw2y,1,32.7,18.5,2025-05-15T17:43:49.176Z,2025-05-15T17:43:53Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5728841983,140,15.8,5728841989,213,2.40,5728841985,141,42.5,5728841981,56,Back,5728841987,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044469,374,1,1,43,19,1939bnru25svvgv15k2c7tw2y,1,17.4,52.4,2025-05-15T17:43:53.127Z,2025-05-15T17:43:57Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5728842183,141,75.0,5728842179,56,Back,5728842185,212,18.3,5728842181,140,26.9,5728842187,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044485,375,1,1,43,23,1939bnru25svvgv15k2c7tw2y,1,33.2,75.7,2025-05-15T17:43:57.624Z,2025-05-15T17:44:01Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5728842281,212,19.1,5728842279,141,47.6,5728842275,56,Back,5728842283,213,4.68,5728842277,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044509,376,1,1,43,27,1939bnru25svvgv15k2c7tw2y,1,33.3,51.9,2025-05-15T17:44:01.512Z,2025-05-15T17:44:05Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5728842433,140,34.2,5728842435,141,77.8,5728842439,213,1.52,5728842431,56,Back,5728842437,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044523,377,1,1,43,31,1939bnru25svvgv15k2c7tw2y,1,34.6,80.3,2025-05-15T17:44:05.384Z,2025-05-15T17:44:08Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5728842495,213,4.62,5728842493,212,22.1,5728842487,56,Back,5728842491,141,47.9,5728842489,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044525,378,1,1,43,34,1939bnru25svvgv15k2c7tw2y,1,33.5,45.5,2025-05-15T17:44:07.976Z,2025-05-15T17:44:09Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5728842507,212,14.0,5728842501,56,Back,5728842509,213,0.16,5728842505,141,48.7,5728842503,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044547,379,1,1,43,35,1939bnru25svvgv15k2c7tw2y,1,45.3,49.9,2025-05-15T17:44:09.224Z,2025-05-15T17:44:12Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5728842615,141,54.3,5728842619,213,2.90,5728842613,140,33.7,5728842617,212,12.5,5728842611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044559,380,1,1,43,38,1939bnru25svvgv15k2c7tw2y,1,36.6,54.0,2025-05-15T17:44:11.912Z,2025-05-15T17:44:13Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5728842699,141,85.6,5728842701,212,22.2,5728842695,56,Back,5728842703,213,1.32,5728842697,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044579,381,1,1,43,39,1939bnru25svvgv15k2c7tw2y,1,41.9,85.6,2025-05-15T17:44:13.624Z,2025-05-15T17:44:16Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5728842811,140,63.4,5728842817,213,0.32,5728842815,212,23.8,5728842809,56,Left,5728842813,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044613,382,1,1,43,42,1939bnru25svvgv15k2c7tw2y,1,69.0,95.1,2025-05-15T17:44:16.696Z,2025-05-15T17:44:20Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5728842999,212,22.9,5728842995,140,90.0,5728842993,56,Left,5728842997,141,86.0,5728843001,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044639,383,1,1,43,46,1939bnru25svvgv15k2c7tw2y,1,90.9,86.0,2025-05-15T17:44:20.520Z,2025-05-15T17:44:24Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5728843147,141,90.2,5728843149,212,8.9,5728843145,140,82.9,5728843151,213,2.81,5728843143,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044655,384,1,1,43,51,1939bnru25svvgv15k2c7tw2y,1,82.9,89.9,2025-05-15T17:44:24.728Z,2025-05-15T17:44:28Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5728843277,1,,5728843267,140,91.0,5728843261,2,,5728843271,212,38.0,5728843265,56,Center,5728843269,141,35.5,5728843263,155,,5728843273,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044659,385,1,1,43,54,1939bnru25svvgv15k2c7tw2y,0,91.0,35.5,2025-05-15T17:44:27.960Z,2025-05-15T17:44:28Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5728843287,56,Center,5728843293,212,7.8,5728843295,213,1.37,5728843285,3,,5728843291,141,46.7,5728843289,140,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044677,397,12,1,43,54,ac8jow4mdkvnsv5s0och4qqm,1,8.2,54.8,2025-05-15T17:44:28.388Z,2025-05-15T17:44:29Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5728843363,15,,5728843357,213,1.22,5728843351,140,13.3,5728843355,212,15.8,5728843353,141,76.6,5728843349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044705,386,1,1,43,57,1939bnru25svvgv15k2c7tw2y,1,77.5,26.8,2025-05-15T17:44:31.639Z,2025-05-15T17:44:35Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5728843513,213,3.32,5728843505,56,Center,5728843509,141,23.3,5728843511,212,13.6,5728843507,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044721,387,1,1,44,1,1939bnru25svvgv15k2c7tw2y,1,63.5,21.2,2025-05-15T17:44:34.872Z,2025-05-15T17:44:39Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5728843629,141,6.7,5728843625,56,Right,5728843631,212,13.3,5728843627,140,72.0,5728843633,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044729,388,61,1,44,5,1939bnru25svvgv15k2c7tw2y,0,71.0,12.9,2025-05-15T17:44:39.712Z,2025-05-15T17:44:42Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5728843655,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044753,399,4,1,44,12,ac8jow4mdkvnsv5s0och4qqm,1,47.4,66.7,2025-05-15T17:44:46.412Z,2025-05-15T17:51:55Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5728843849,265,,5728843845,56,Back,5728843847,152,,5728843843,13,,5728843851,286,,5728843907,233,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044759,389,4,1,44,12,1939bnru25svvgv15k2c7tw2y,0,52.6,33.3,2025-05-15T17:44:46.413Z,2025-05-15T17:51:55Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5728843901,265,,5728843899,152,,5728843895,13,,5728843897,56,Center,5728843917,233,399,5728843903,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044853,400,1,1,44,30,ac8jow4mdkvnsv5s0och4qqm,1,42.6,76.0,2025-05-15T17:45:04.196Z,2025-05-15T17:45:07Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5728844515,140,59.1,5728844519,212,18.3,5728844517,141,84.7,5728844511,152,,5728844521,213,0.33,5728844509,5,,5728844513,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044861,401,1,1,44,33,ac8jow4mdkvnsv5s0och4qqm,1,58.8,86.3,2025-05-15T17:45:07.316Z,2025-05-15T17:45:09Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5728844565,140,39.8,5728844569,212,24.1,5728844563,56,Back,5728844567,141,66.4,5728844571,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044887,402,1,1,44,35,ac8jow4mdkvnsv5s0och4qqm,1,37.0,63.0,2025-05-15T17:45:08.876Z,2025-05-15T17:45:12Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5728844709,212,17.9,5728844705,140,39.0,5728844703,56,Back,5728844711,213,4.83,5728844707,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044917,403,1,1,44,38,ac8jow4mdkvnsv5s0och4qqm,1,38.9,36.7,2025-05-15T17:45:12.284Z,2025-05-15T17:45:16Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5728844881,212,6.7,5728844875,56,Back,5728844879,141,40.3,5728844877,140,44.8,5728844883,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044925,404,1,1,44,43,ac8jow4mdkvnsv5s0och4qqm,1,44.8,40.3,2025-05-15T17:45:16.796Z,2025-05-15T17:45:18Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5728844949,212,21.4,5728844945,140,65.0,5728844947,141,44.6,5728844943,56,Center,5728844951,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045319,393,43,1,44,44,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-15T17:45:17.723Z,2025-05-15T17:49:06Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5728847249,285,0,5728851183,144,45,5728847247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044931,405,43,1,44,44,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-15T17:45:17.723Z,2025-05-15T17:49:04Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5728844971,56,Center,5728844973,286,0,5728851137,144,3,5728847257,233,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044939,406,1,1,44,44,ac8jow4mdkvnsv5s0och4qqm,1,63.8,49.1,2025-05-15T17:45:18.324Z,2025-05-15T17:45:19Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5728845013,56,Center,5728845021,213,1.59,5728845015,140,63.6,5728845019,212,9.9,5728845017,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044971,407,1,1,44,45,ac8jow4mdkvnsv5s0och4qqm,1,65.2,64.9,2025-05-15T17:45:19.275Z,2025-05-15T17:45:35Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,1.0,,5728845221,140,75.2,5728845227,213,0.86,5728845593,210,13,5728845225,212,16.2,5728845219,56,Left,5728845223,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044975,408,13,1,44,50,ac8jow4mdkvnsv5s0och4qqm,1,77.7,76.7,2025-05-15T17:45:24.315Z,2025-05-15T17:50:54Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5728845607,83,,5728852961,18,,5728845609,29,,5728845617,103,13.9,5728845611,55,407,5728845623,231,51.3,5728845247,22,,5728845615,102,57.0,5728845619,215,5728845355,20,,,5728845251,56,Center,5728845621,230,98.6,,,,,,,,,,,,,,,
2815044977,390,5,1,44,51,1939bnru25svvgv15k2c7tw2y,1,-1.7,40.8,2025-05-15T17:45:25.480Z,2025-05-15T17:51:52Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5728845311,233,409,5728845261,346,,5728845259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044983,409,5,1,44,51,ac8jow4mdkvnsv5s0och4qqm,0,101.7,59.2,2025-05-15T17:45:25.480Z,2025-05-15T17:51:52Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5728845295,56,Center,5728845323,233,390,5728845297,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045069,391,70,1,44,59,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-15T17:45:32.723Z,2025-05-15T17:45:42Z,,,,,5728845835,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045071,392,30,1,45,7,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-15T17:45:40.850Z,2025-05-15T17:45:42Z,,,,,5728845837,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045059,410,30,1,45,7,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-15T17:45:40.850Z,2025-05-15T17:45:43Z,,,,,5728845795,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815047579,397,32,2,45,0,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-15T18:00:52.069Z,2025-05-15T18:00:52Z,,,,,5728860567,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815047583,412,32,2,45,0,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-15T18:00:52.069Z,2025-05-15T18:00:54Z,,,,,5728860583,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815047597,413,1,2,45,0,ac8jow4mdkvnsv5s0och4qqm,1,50.1,50.0,2025-05-15T18:00:52.070Z,2025-05-15T18:01:18Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5728860651,140,36.4,5728860657,213,3.88,5728860655,212,19.5,5728860659,279,S,5728860647,56,Back,5728860653,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815047611,414,1,2,45,5,ac8jow4mdkvnsv5s0och4qqm,1,35.4,30.4,2025-05-15T18:00:57.391Z,2025-05-15T18:01:00Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5728860719,196,,5728860723,140,45.0,5728860721,56,Back,5728860727,212,42.2,5728860731,1,,5728860729,213,1.33,5728860725,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815047621,415,1,2,45,7,ac8jow4mdkvnsv5s0och4qqm,0,45.0,90.6,2025-05-15T18:00:59.879Z,2025-05-15T18:01:02Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5728860805,141,43.3,5728860809,213,5.69,5728860801,56,Center,5728860799,155,,5728860807,212,57.2,5728860803,140,90.0,5728860811,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815047659,400,1,2,45,22,1939bnru25svvgv15k2c7tw2y,1,2.9,51.8,2025-05-15T18:01:14.940Z,2025-05-15T18:01:17Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5728860973,56,Back,5728860975,140,6.1,5728860981,213,1.32,5728860979,212,13.7,5728860977,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815047665,401,1,2,45,25,1939bnru25svvgv15k2c7tw2y,1,6.0,72.7,2025-05-15T18:01:17.580Z,2025-05-15T18:01:19Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5728861003,140,28.7,5728861001,56,Back,5728861007,212,28.5,5728861009,213,0.58,5728861005,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815047677,402,1,2,45,27,1939bnru25svvgv15k2c7tw2y,1,28.7,95.7,2025-05-15T18:01:19.100Z,2025-05-15T18:01:23Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5728861055,141,83.8,5728861059,213,4.18,5728861051,56,Back,5728861057,212,9.4,5728861053,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815047673,416,83,2,45,29,ac8jow4mdkvnsv5s0och4qqm,0,81.7,12.3,2025-05-15T18:01:21.766Z,2025-05-15T18:02:51Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5728861091,399,21abg7evjtjt6kzisu43jckmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
