id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId
2813149327,303,44,1,47,50,aj8ytsr2ap33tod0hd8ofzaw9,1,21.2,90.6,2025-05-11T00:55:15.431Z,2025-05-11T00:55:18Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5718356275,285,,5718356435,233,501,5718356273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149319,501,44,1,47,50,5h878vnmkbuy2ummddprusxgq,0,78.4,10.7,2025-05-11T00:55:15.432Z,2025-05-11T00:55:18Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5718356477,233,303,5718356225,56,Right,5718356229,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149341,304,12,1,47,50,aj8ytsr2ap33tod0hd8ofzaw9,1,22.4,86.8,2025-05-11T00:55:15.522Z,2025-05-11T02:47:55Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5718356381,15,,5718356351,212,15.6,5718356345,56,Back,5718356353,213,0.66,5718356347,140,34.2,5718356349,141,100.0,5718356569,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149601,502,5,1,47,53,5h878vnmkbuy2ummddprusxgq,1,67.2,-1.1,2025-05-11T00:55:18.361Z,2025-05-11T00:55:37Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5718357765,347,,5718357763,56,Right,5718357805,233,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149373,305,5,1,47,53,aj8ytsr2ap33tod0hd8ofzaw9,0,31.4,101.4,2025-05-11T00:55:18.506Z,2025-05-11T00:55:37Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5718357825,233,502,5718356535,56,Back,5718356537,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149667,307,30,1,48,10,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-11T00:55:35.658Z,2025-05-11T00:55:40Z,,,,,5718358131,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149611,503,30,1,48,10,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-11T00:55:35.658Z,2025-05-11T00:55:36Z,,,,,5718357783,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161901,535,18,2,45,0,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-11T01:10:26.524Z,2025-05-11T01:11:35Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5718431095,59,25,5718431091,42,,5718431093,44,Defender,5718431223,55,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161913,536,19,2,45,0,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-11T01:10:26.525Z,2025-05-11T01:11:35Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5718431173,59,7,5718431167,42,,5718431179,44,Midfielder,5718431171,145,5,5718431177,293,5,5718431181,55,535,5718431175,292,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161049,311,32,2,45,0,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-11T01:10:36.524Z,2025-05-11T01:10:39Z,,,,,5718426245,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161035,515,32,2,45,0,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-11T01:10:36.524Z,2025-05-11T01:10:36Z,,,,,5718426157,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161093,516,1,2,45,0,5h878vnmkbuy2ummddprusxgq,1,50.3,50.4,2025-05-11T01:10:36.525Z,2025-05-11T01:10:40Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5718426541,279,S,5718426529,212,37.1,5718426517,56,Back,5718426523,140,17.0,5718426537,1,,5718426527,141,32.2,5718426533,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161095,517,1,2,45,2,5h878vnmkbuy2ummddprusxgq,1,17.0,32.2,2025-05-11T01:10:39.019Z,2025-05-11T01:19:59Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5718426565,1,,5718426557,140,51.5,5718426555,56,Left,5718426561,212,53.3,5718426553,157,,5718426559,141,89.6,5718426563,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161173,518,44,2,45,5,5h878vnmkbuy2ummddprusxgq,1,59.9,83.8,2025-05-11T01:10:42.111Z,2025-05-11T01:10:48Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5718427237,233,312,5718427087,56,Left,5718427089,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161115,312,44,2,45,5,aj8ytsr2ap33tod0hd8ofzaw9,0,42.8,14.4,2025-05-11T01:10:42.112Z,2025-05-11T01:12:52Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5718427281,233,518,5718426685,285,,5718426683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161185,519,1,2,45,6,5h878vnmkbuy2ummddprusxgq,0,51.8,89.1,2025-05-11T01:10:42.786Z,2025-05-11T02:47:38Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5718427161,213,5.73,5718427147,3,,5718427153,141,85.7,5718427149,56,Left,5718427157,212,4.4,5718427151,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161177,313,1,2,45,7,aj8ytsr2ap33tod0hd8ofzaw9,0,31.9,23.3,2025-05-11T01:10:43.656Z,2025-05-11T01:12:53Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5718427123,141,33.3,5718427117,157,,5718427129,1,,5718427121,140,64.0,5718427119,56,Center,5718427127,213,0.20,5718427125,212,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161249,520,1,2,45,11,5h878vnmkbuy2ummddprusxgq,1,33.7,43.4,2025-05-11T01:10:48.419Z,2025-05-11T01:15:01Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5718427597,141,65.6,5718427599,212,16.5,5718427593,56,Back,5718427601,213,1.15,5718427591,3,,5718427595,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161251,521,44,2,45,14,5h878vnmkbuy2ummddprusxgq,1,43.5,69.9,2025-05-11T01:10:51.386Z,2025-05-11T01:10:53Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718427659,233,314,5718427613,56,Back,5718427615,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161257,314,44,2,45,14,aj8ytsr2ap33tod0hd8ofzaw9,0,58.6,27.5,2025-05-11T01:10:51.387Z,2025-05-11T01:12:54Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5718427689,233,521,5718427637,56,Center,5718427639,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161305,522,1,2,45,15,5h878vnmkbuy2ummddprusxgq,1,37.2,77.7,2025-05-11T01:10:51.605Z,2025-05-11T01:10:55Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718427901,213,6.13,5718427891,56,Back,5718427899,212,4.0,5718427895,140,41.0,5718427887,3,,5718427897,141,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161393,523,1,2,45,18,5h878vnmkbuy2ummddprusxgq,1,53.4,78.9,2025-05-11T01:10:54.578Z,2025-05-11T01:10:59Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5718428379,140,64.7,5718428377,56,Left,5718428381,141,92.9,5718428385,213,0.68,5718428383,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161403,524,1,2,45,23,5h878vnmkbuy2ummddprusxgq,1,65.8,92.4,2025-05-11T01:10:59.683Z,2025-05-11T01:11:01Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5718428463,155,,5718428479,212,15.0,5718428467,56,Center,5718428481,213,3.95,5718428471,140,55.9,5718428475,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161433,525,1,2,45,24,5h878vnmkbuy2ummddprusxgq,1,55.9,76.4,2025-05-11T01:11:01.306Z,2025-05-11T01:11:03Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5718428633,141,89.7,5718428631,140,38.1,5718428637,213,2.69,5718428629,56,Back,5718428635,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161449,526,1,2,45,26,5h878vnmkbuy2ummddprusxgq,0,38.1,89.7,2025-05-11T01:11:03.042Z,2025-05-11T01:11:04Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718428691,141,92.0,5718428695,213,0.05,5718428685,155,,5718428697,1,,5718428693,212,33.1,5718428689,140,69.6,5718428687,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161469,315,12,2,45,28,aj8ytsr2ap33tod0hd8ofzaw9,1,28.7,17.9,2025-05-11T01:11:05.168Z,2025-05-11T01:11:09Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5718428773,15,,5718428763,212,3.8,5718428759,140,32.3,5718428757,56,Back,5718428761,141,18.5,5718428765,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161493,527,1,2,45,31,5h878vnmkbuy2ummddprusxgq,0,54.1,88.3,2025-05-11T01:11:07.810Z,2025-05-11T01:15:16Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5718448387,213,5.64,5718448383,141,82.6,5718428907,56,Left,5718448381,140,59.0,5718448385,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161509,316,61,2,45,31,aj8ytsr2ap33tod0hd8ofzaw9,1,35.8,19.6,2025-05-11T01:11:07.811Z,2025-05-11T01:12:49Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5718428969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161527,528,1,2,45,31,5h878vnmkbuy2ummddprusxgq,1,67.2,69.8,2025-05-11T01:11:08.474Z,2025-05-11T01:11:10Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5718429075,140,58.5,5718429077,141,73.4,5718429079,212,9.5,5718429073,56,Center,5718429081,213,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161551,529,1,2,45,33,5h878vnmkbuy2ummddprusxgq,1,58.5,72.9,2025-05-11T01:11:10.050Z,2025-05-11T01:11:11Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5718429199,141,74.1,5718429197,140,54.2,5718429201,212,4.6,5718429195,56,Center,5718429203,213,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161577,530,1,2,45,34,5h878vnmkbuy2ummddprusxgq,1,54.2,74.1,2025-05-11T01:11:11.338Z,2025-05-11T01:11:13Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5718429387,212,16.1,5718429389,213,2.37,5718429383,140,43.2,5718429381,56,Back,5718429385,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161653,531,1,2,45,37,5h878vnmkbuy2ummddprusxgq,1,46.5,91.5,2025-05-11T01:11:13.674Z,2025-05-11T01:11:19Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718429791,212,17.3,5718429785,56,Back,5718429793,213,3.84,5718429789,141,75.0,5718429787,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161665,532,1,2,45,42,5h878vnmkbuy2ummddprusxgq,1,26.2,71.4,2025-05-11T01:11:19.018Z,2025-05-11T01:11:20Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5718429879,212,11.1,5718429867,56,Back,5718429871,140,27.6,5718429875,141,87.6,5718429883,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161767,533,1,2,45,43,5h878vnmkbuy2ummddprusxgq,1,27.6,87.6,2025-05-11T01:11:20.201Z,2025-05-11T01:11:25Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718430363,212,16.8,5718430367,213,0.39,5718430353,56,Back,5718430357,140,42.4,5718430359,141,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161773,534,4,2,45,48,5h878vnmkbuy2ummddprusxgq,1,43.1,94.1,2025-05-11T01:11:24.784Z,2025-05-11T02:13:47Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5718430413,265,,5718430411,152,,5718430407,13,,5718430415,286,,5718430481,233,317,5718430409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161753,317,4,2,45,48,aj8ytsr2ap33tod0hd8ofzaw9,0,56.9,5.9,2025-05-11T01:11:24.785Z,2025-05-11T02:13:48Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5718430431,152,,5718430511,233,534,5718430427,13,,5718430433,265,,5718430435,285,,5718430429,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813161985,537,1,2,46,1,5h878vnmkbuy2ummddprusxgq,1,37.0,87.2,2025-05-11T01:11:37.914Z,2025-05-11T01:11:39Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718431567,141,75.3,5718431565,140,21.3,5718431571,213,3.60,5718431569,212,18.4,5718431563,56,Back,5718431559,5,,5718431561,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162029,538,1,2,46,2,5h878vnmkbuy2ummddprusxgq,1,23.2,75.2,2025-05-11T01:11:38.850Z,2025-05-11T01:11:42Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5718431843,213,4.14,5718431837,140,11.6,5718431839,141,47.6,5718431841,212,22.4,5718431835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162059,539,1,2,46,5,5h878vnmkbuy2ummddprusxgq,1,11.6,47.6,2025-05-11T01:11:41.937Z,2025-05-11T01:11:43Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5718432007,212,13.5,5718432005,141,27.7,5718432003,140,12.2,5718432009,213,4.76,5718432001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162081,540,1,2,46,6,5h878vnmkbuy2ummddprusxgq,1,13.7,24.8,2025-05-11T01:11:43.345Z,2025-05-11T01:11:45Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5718432089,56,Back,5718432099,213,0.81,5718432097,212,15.9,5718432095,141,41.8,5718432091,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162147,541,1,2,46,8,5h878vnmkbuy2ummddprusxgq,1,24.1,41.8,2025-05-11T01:11:45.233Z,2025-05-11T01:11:50Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5718432425,212,17.5,5718432431,1,,5718432419,140,35.0,5718432413,157,,5718432423,141,22.3,5718432417,56,Back,5718432429,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162153,542,44,2,46,10,5h878vnmkbuy2ummddprusxgq,1,42.8,18.4,2025-05-11T01:11:47.175Z,2025-05-11T01:11:52Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5718432463,56,Back,5718432465,285,,5718432553,233,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162107,318,44,2,46,10,aj8ytsr2ap33tod0hd8ofzaw9,0,59.9,80.4,2025-05-11T01:11:47.176Z,2025-05-11T01:11:51Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5718432585,233,542,5718432211,56,Left,5718432213,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162157,543,1,2,46,10,5h878vnmkbuy2ummddprusxgq,0,34.8,22.1,2025-05-11T01:11:47.289Z,2025-05-11T02:46:00Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5718432497,212,14.8,5718432495,141,21.4,5718432489,3,,5718432499,213,6.25,5718432493,140,48.9,5718432491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162193,320,1,2,46,14,aj8ytsr2ap33tod0hd8ofzaw9,1,39.5,60.6,2025-05-11T01:11:50.635Z,2025-05-11T01:11:53Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5718432743,212,19.2,5718432739,140,51.8,5718432737,56,Left,5718432741,141,81.5,5718432745,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162255,321,1,2,46,16,aj8ytsr2ap33tod0hd8ofzaw9,0,54.2,83.9,2025-05-11T01:11:53.506Z,2025-05-11T01:11:59Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5718433121,155,,5718433125,140,72.0,5718433131,213,5.99,5718433129,212,19.5,5718433127,141,75.6,5718433123,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162235,544,44,2,46,19,5h878vnmkbuy2ummddprusxgq,1,26.3,22.0,2025-05-11T01:11:56.481Z,2025-05-11T01:12:01Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5718433011,56,Back,5718433253,233,322,5718433013,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162261,322,44,2,46,19,aj8ytsr2ap33tod0hd8ofzaw9,0,75.4,80.5,2025-05-11T01:11:56.482Z,2025-05-11T01:12:00Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5718433157,56,Left,5718433159,286,,5718433277,233,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162247,545,1,2,46,20,5h878vnmkbuy2ummddprusxgq,1,21.1,14.6,2025-05-11T01:11:56.729Z,2025-05-11T01:11:58Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5718433087,56,Back,5718433089,140,21.6,5718433093,212,8.9,5718433085,3,,5718433095,213,1.51,5718433091,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162335,546,1,2,46,21,5h878vnmkbuy2ummddprusxgq,0,21.6,27.7,2025-05-11T01:11:58.170Z,2025-05-11T01:12:04Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5718433569,141,74.0,5718433563,56,Center,5718433561,157,,5718433575,1,,5718433573,213,0.64,5718433567,140,62.0,5718433571,212,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162351,323,43,2,46,29,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-11T01:12:05.841Z,2025-05-11T01:12:20Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5718434547,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162383,324,1,2,46,30,aj8ytsr2ap33tod0hd8ofzaw9,1,24.2,18.9,2025-05-11T01:12:07.144Z,2025-05-11T01:12:09Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5718433845,141,36.6,5718433847,212,18.3,5718433841,56,Back,5718433843,140,11.1,5718433849,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162413,325,1,2,46,32,aj8ytsr2ap33tod0hd8ofzaw9,0,11.1,36.6,2025-05-11T01:12:08.856Z,2025-05-11T01:12:11Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5718434025,157,,5718434031,141,16.7,5718434035,213,6.03,5718434027,56,Right,5718434029,140,61.6,5718434037,1,,5718434033,212,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162451,548,1,2,46,36,5h878vnmkbuy2ummddprusxgq,1,42.5,90.5,2025-05-11T01:12:12.913Z,2025-05-11T01:12:15Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718434267,213,5.58,5718434265,212,4.4,5718434263,141,86.3,5718434259,56,Back,5718434261,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162473,549,1,2,46,39,5h878vnmkbuy2ummddprusxgq,1,56.4,63.8,2025-05-11T01:12:15.656Z,2025-05-11T01:12:18Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5718434443,140,31.1,5718434449,213,3.34,5718434441,56,Back,5718434447,212,27.1,5718434445,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162489,550,1,2,46,41,5h878vnmkbuy2ummddprusxgq,1,30.8,55.8,2025-05-11T01:12:18.184Z,2025-05-11T01:12:20Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5718434565,56,Back,5718434573,141,77.6,5718434575,212,15.6,5718434577,213,1.89,5718434569,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162507,551,1,2,46,43,5h878vnmkbuy2ummddprusxgq,1,25.3,80.4,2025-05-11T01:12:20.307Z,2025-05-11T01:12:22Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5718434723,213,0.29,5718434719,141,86.7,5718434717,140,38.9,5718434715,56,Back,5718434721,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162529,552,1,2,46,46,5h878vnmkbuy2ummddprusxgq,1,38.9,86.7,2025-05-11T01:12:22.529Z,2025-05-11T01:12:24Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5718434859,141,67.5,5718434857,140,39.1,5718434861,212,13.1,5718434855,56,Back,5718434863,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162535,553,1,2,46,47,5h878vnmkbuy2ummddprusxgq,0,39.0,67.2,2025-05-11T01:12:24.129Z,2025-05-11T01:12:24Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5718434901,213,6.04,5718434895,140,50.1,5718434893,56,Center,5718434897,141,63.0,5718434899,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162575,327,1,2,46,49,aj8ytsr2ap33tod0hd8ofzaw9,1,43.2,50.9,2025-05-11T01:12:26.263Z,2025-05-11T01:12:27Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5718435117,56,Center,5718435123,212,25.3,5718435121,141,49.0,5718435119,140,67.3,5718435127,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162631,328,1,2,46,50,aj8ytsr2ap33tod0hd8ofzaw9,1,67.3,49.0,2025-05-11T01:12:27.199Z,2025-05-11T02:47:18Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,1.0,,5718435439,141,38.8,5718436173,210,13,5718711547,154,,5718435435,56,Center,5718435441,212,16.7,5718435437,140,81.8,5718435443,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162639,329,13,2,46,53,aj8ytsr2ap33tod0hd8ofzaw9,1,84.7,31.5,2025-05-11T01:12:29.903Z,2025-05-11T02:47:19Z,am6xykrxjymw2qpqli6upysq,A. Touré,,,5718435839,20,,5718436203,103,86.1,5718435471,56,Center,5718711551,154,,5718436193,74,,5718711549,63,,5718436197,55,328,5718436201,102,45.4,5718436195,29,,5718436205,230,5718436191,23,5718711553,328,,5718436207,231,,,,,,,,,,98.6,46.4,,,
2813163119,554,5,2,46,54,5h878vnmkbuy2ummddprusxgq,1,-1.2,51.4,2025-05-11T01:12:31.129Z,2025-05-11T01:13:06Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5718438293,233,330,5718438249,56,Back,5718438251,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813162697,330,5,2,46,56,aj8ytsr2ap33tod0hd8ofzaw9,0,101.4,44.4,2025-05-11T01:12:32.584Z,2025-05-11T01:13:06Z,am6xykrxjymw2qpqli6upysq,A. Touré,,,5718435795,346,,5718438305,233,554,5718435793,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813163135,555,1,2,47,28,5h878vnmkbuy2ummddprusxgq,0,3.7,56.7,2025-05-11T01:13:04.945Z,2025-05-11T01:13:06Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5718438363,140,42.3,5718438359,124,,5718438361,56,Back,5718438375,1,,5718438367,212,48.8,5718438379,74,,5718438365,141,16.6,5718438371,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,
2813163163,331,1,2,47,30,aj8ytsr2ap33tod0hd8ofzaw9,1,57.0,81.1,2025-05-11T01:13:07.040Z,2025-05-11T01:13:09Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5718438515,140,64.7,5718438521,213,5.43,5718438517,141,67.6,5718438511,3,,5718438513,56,Center,5718438519,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813163165,332,61,2,47,32,aj8ytsr2ap33tod0hd8ofzaw9,0,64.7,67.6,2025-05-11T01:13:09.375Z,2025-05-11T01:13:09Z,am6xykrxjymw2qpqli6upysq,A. Touré,,,5718438529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813163183,556,1,2,47,33,5h878vnmkbuy2ummddprusxgq,0,28.3,35.6,2025-05-11T01:13:10.520Z,2025-05-11T01:13:10Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5718438627,56,Back,5718438629,140,34.3,5718438637,1,,5718438633,212,6.4,5718438625,157,,5718438631,141,37.1,5718438635,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813163215,334,1,2,47,35,aj8ytsr2ap33tod0hd8ofzaw9,0,57.1,71.1,2025-05-11T01:13:12.482Z,2025-05-11T02:45:51Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5718438815,212,9.7,5718438809,56,Left,5718438811,140,64.6,5718438813,141,79.4,5718438817,213,0.62,5718642833,233,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
