id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2793270233,366,1,2,47,24,87c66ubwpzykovmkaf1t46bis,1,58.0,70.2,2025-03-30T00:12:19.865Z,2025-03-30T00:12:21Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5608765521,212,7.1,5608765517,140,51.3,5608765519,141,71.8,5608765523,213,2.99,5608765515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793270251,367,1,2,47,26,87c66ubwpzykovmkaf1t46bis,1,46.9,72.7,2025-03-30T00:12:21.377Z,2025-03-30T00:12:22Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5608765623,212,9.2,5608765625,213,5.95,5608765619,140,55.2,5608765617,56,Center,5608765621,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793270267,368,3,2,47,27,87c66ubwpzykovmkaf1t46bis,1,60.9,62.7,2025-03-30T00:12:22.113Z,2025-03-30T01:10:20Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5608765733,233,423,5608765689,56,Center,5608765691,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793270241,423,45,2,47,27,ck22dnk93ng8ax7wonlff7yms,0,39.1,37.3,2025-03-30T00:12:22.113Z,2025-03-30T01:10:20Z,97rumgrdtahzassy8weq13dyi,E. Cáceres,,,5608765749,233,368,5608765551,56,Back,5608765553,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793270293,369,3,2,47,28,87c66ubwpzykovmkaf1t46bis,0,57.8,67.4,2025-03-30T00:12:23.193Z,2025-03-30T01:10:11Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5608765813,56,Center,5608766151,233,424,5608765815,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793270317,424,7,2,47,28,ck22dnk93ng8ax7wonlff7yms,0,42.2,32.6,2025-03-30T00:12:23.194Z,2025-03-30T01:10:11Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5608765923,56,Back,5608765927,285,,5608765989,233,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793277631,412,61,2,47,29,87c66ubwpzykovmkaf1t46bis,1,57.6,32.2,2025-03-30T00:12:24.168Z,2025-03-30T00:20:35Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5608805183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793270431,426,1,2,47,34,ck22dnk93ng8ax7wonlff7yms,1,67.5,59.9,2025-03-30T00:12:29.573Z,2025-03-30T00:12:34Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5608766501,212,14.8,5608766497,140,73.3,5608766495,56,Left,5608766499,141,79.7,5608766503,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793270489,427,1,2,47,38,ck22dnk93ng8ax7wonlff7yms,1,85.0,74.2,2025-03-30T00:12:33.826Z,2025-03-30T00:12:46Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,1.0,,5608766811,140,81.7,5608767567,210,13,5608766809,56,Center,5608767569,154,,5608766815,212,14.8,5608766813,141,53.0,5608766817,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793270495,428,13,2,47,40,ck22dnk93ng8ax7wonlff7yms,1,85.9,51.9,2025-03-30T00:12:35.375Z,2025-03-30T02:36:46Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5608767621,328,,5608767617,102,41.3,5608766855,56,Center,5608767613,55,427,5608767609,29,,5608767625,231,49.3,5608767235,20,,5608767619,103,15.3,5608766853,17,5608767611,154,,5609202879,22,5608767623,230,98.0,5608767607,84,,,,,,,,,,,,,,,,,,,,,,,,
2793271063,370,5,2,47,41,87c66ubwpzykovmkaf1t46bis,1,-0.7,62.8,2025-03-30T00:12:36.153Z,2025-03-30T01:10:38Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5608769683,56,Back,5608769725,233,429,5608769685,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793270577,429,5,2,47,41,ck22dnk93ng8ax7wonlff7yms,0,100.7,37.2,2025-03-30T00:12:36.153Z,2025-03-30T01:10:38Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5608767183,346,,5608767181,56,Center,5608769741,233,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793271093,371,1,2,48,18,87c66ubwpzykovmkaf1t46bis,1,3.9,60.6,2025-03-30T00:13:12.888Z,2025-03-30T00:13:15Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5608769857,124,,5608769865,212,5.0,5608769859,56,Back,5608769867,213,4.82,5608769863,141,53.3,5608769871,237,,5608769861,140,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793271165,372,1,2,48,20,87c66ubwpzykovmkaf1t46bis,1,6.6,45.8,2025-03-30T00:13:15.137Z,2025-03-30T00:13:20Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5608770309,212,38.2,5608770305,140,42.3,5608770307,141,34.8,5608770303,56,Back,5608770311,213,6.09,5608770313,1,,5608770301,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793271201,430,4,2,48,25,ck22dnk93ng8ax7wonlff7yms,1,51.0,60.8,2025-03-30T00:13:20.152Z,2025-03-30T00:13:31Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5608770675,152,,5608770667,294,,5608770677,286,,5608770663,13,,5608770671,56,Center,5608770703,233,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793271173,373,4,2,48,25,87c66ubwpzykovmkaf1t46bis,0,49.0,39.2,2025-03-30T00:13:20.153Z,2025-03-30T00:13:31Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5608770399,56,Back,5608770405,285,,5608771197,294,,5608770397,13,,5608770401,152,,5608770959,233,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793271413,431,1,2,48,37,ck22dnk93ng8ax7wonlff7yms,1,53.4,55.5,2025-03-30T00:13:32.322Z,2025-03-30T00:13:36Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5608771701,140,44.8,5608771707,213,4.33,5608771697,152,,5608771703,141,22.8,5608771695,5,,5608771699,56,Back,5608771705,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793271449,432,1,2,48,41,ck22dnk93ng8ax7wonlff7yms,1,45.8,18.5,2025-03-30T00:13:35.929Z,2025-03-30T00:13:38Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5608771875,140,39.4,5608771879,212,13.7,5608771883,213,2.08,5608771873,56,Back,5608771877,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793271475,433,1,2,48,43,ck22dnk93ng8ax7wonlff7yms,1,39.5,36.0,2025-03-30T00:13:38.186Z,2025-03-30T00:13:41Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608772015,140,45.3,5608772019,212,27.1,5608772013,56,Back,5608772017,141,74.8,5608772023,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793271559,434,1,2,48,45,ck22dnk93ng8ax7wonlff7yms,1,44.7,71.5,2025-03-30T00:13:40.834Z,2025-03-30T00:13:45Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5608772477,212,26.2,5608772473,140,67.7,5608772479,213,0.39,5608772475,141,86.3,5608772471,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793271631,435,1,2,48,50,ck22dnk93ng8ax7wonlff7yms,1,63.2,80.3,2025-03-30T00:13:45.586Z,2025-03-30T00:13:50Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5608772843,141,47.8,5608772847,212,28.9,5608772851,213,4.01,5608772839,140,45.4,5608772835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793271755,436,1,2,48,55,ck22dnk93ng8ax7wonlff7yms,1,52.0,41.6,2025-03-30T00:13:50.313Z,2025-03-30T00:13:56Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608773477,212,16.5,5608773473,140,59.6,5608773469,56,Right,5608773479,213,5.22,5608773475,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793271725,374,83,2,48,59,87c66ubwpzykovmkaf1t46bis,0,37.7,78.5,2025-03-30T00:13:54.139Z,2025-03-30T00:13:57Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608773667,399,csx9pmpibyblftludnkd6j36x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793271779,437,1,2,49,0,ck22dnk93ng8ax7wonlff7yms,1,63.7,17.6,2025-03-30T00:13:55.850Z,2025-03-30T00:13:57Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5608773623,140,45.4,5608773627,141,20.4,5608773631,212,19.3,5608773633,213,3.04,5608773617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793271825,438,1,2,49,2,ck22dnk93ng8ax7wonlff7yms,1,44.8,18.2,2025-03-30T00:13:57.270Z,2025-03-30T00:14:00Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5608773885,56,Back,5608773889,141,44.9,5608773891,212,19.8,5608773887,140,37.3,5608773893,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793271865,439,1,2,49,5,ck22dnk93ng8ax7wonlff7yms,1,40.5,44.2,2025-03-30T00:14:00.233Z,2025-03-30T00:14:03Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608774107,213,1.33,5608774099,56,Back,5608774103,141,72.4,5608774101,140,45.0,5608774105,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793271959,440,1,2,49,8,ck22dnk93ng8ax7wonlff7yms,1,45.1,72.6,2025-03-30T00:14:03.073Z,2025-03-30T00:14:08Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5608774639,141,85.3,5608774633,140,61.2,5608774631,56,Left,5608774647,213,0.47,5608774643,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793271997,441,1,2,49,13,ck22dnk93ng8ax7wonlff7yms,1,64.1,81.8,2025-03-30T00:14:08.570Z,2025-03-30T00:14:10Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5608774851,141,69.0,5608774847,56,Center,5608774855,213,4.18,5608774853,212,10.1,5608774849,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793272045,442,1,2,49,15,ck22dnk93ng8ax7wonlff7yms,1,63.1,64.0,2025-03-30T00:14:10.674Z,2025-03-30T00:14:12Z,97rumgrdtahzassy8weq13dyi,E. Cáceres,,,5608775091,141,39.8,5608775095,212,16.6,5608775087,140,61.0,5608775083,56,Center,5608775097,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793272091,443,1,2,49,17,ck22dnk93ng8ax7wonlff7yms,1,61.3,39.7,2025-03-30T00:14:12.305Z,2025-03-30T00:14:15Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5608775331,212,7.5,5608775327,141,41.2,5608775323,140,68.4,5608775319,56,Center,5608775335,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793272129,444,1,2,49,20,ck22dnk93ng8ax7wonlff7yms,0,68.3,36.9,2025-03-30T00:14:14.945Z,2025-03-30T00:14:17Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5608775541,56,Center,5608775549,213,5.97,5608775545,141,25.6,5608775547,212,25.0,5608775543,140,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793272161,375,12,2,49,24,87c66ubwpzykovmkaf1t46bis,1,10.0,74.5,2025-03-30T00:14:18.969Z,2025-03-30T00:14:20Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608775727,141,93.2,5608775723,56,Back,5608775811,167,,5608775731,213,2.35,5608775729,212,17.9,5608775725,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793272171,376,6,2,49,25,87c66ubwpzykovmkaf1t46bis,0,2.4,85.8,2025-03-30T00:14:19.971Z,2025-03-30T00:14:27Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608775991,56,Back,5608776151,233,445,5608775993,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793272209,445,6,2,49,25,ck22dnk93ng8ax7wonlff7yms,1,97.6,14.2,2025-03-30T00:14:19.971Z,2025-03-30T01:10:32Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5608776049,75,,5608776047,56,Right,5608776101,233,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793272725,446,1,2,49,58,ck22dnk93ng8ax7wonlff7yms,0,99.5,0.5,2025-03-30T00:14:53.202Z,2025-03-30T02:34:37Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5608778901,213,1.75,5608778885,2,,5608778891,224,,5608778887,6,,5608778899,212,25.2,5608778895,140,95.2,5608778897,141,36.9,5608778893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793272775,447,43,2,50,4,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-30T00:14:59.450Z,2025-03-30T02:33:59Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5609108067,328,0,5608780257,55,446,5608779667,20,0,5608780253,29,0,5608780251,80,0,5608779671,82,0,5608779135,56,Center,5608780265,100,0,5608779133,60,5608780267,146,97.8,5608780273,231,5608780263,103,19,5608780271,230,99.3,46.2,5608780261,102,45.9,5608780255,154,5608779665,25,0,0,0,5608780269,147,40.2,5609210025,144,15,,,,,,
2793272781,377,61,2,50,4,87c66ubwpzykovmkaf1t46bis,1,3.3,60.3,2025-03-30T00:14:59.550Z,2025-03-30T02:33:51Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5608779161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793272813,378,6,2,50,5,87c66ubwpzykovmkaf1t46bis,0,1.4,61.8,2025-03-30T00:15:00.329Z,2025-03-30T01:10:32Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5608779271,56,Back,5608779329,233,448,5608779273,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793272793,448,6,2,50,5,ck22dnk93ng8ax7wonlff7yms,1,98.6,38.2,2025-03-30T00:15:00.329Z,2025-03-30T00:15:05Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608779281,56,Center,5608779319,233,378,5608779283,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793273107,449,1,2,50,21,ck22dnk93ng8ax7wonlff7yms,0,99.5,0.5,2025-03-30T00:15:16.826Z,2025-03-30T00:15:19Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5608780835,56,Center,5608780841,141,55.4,5608780837,140,89.7,5608780833,224,,5608780831,155,,5608780827,2,,5608780847,213,1.84,5608780845,212,38.7,5608780829,6,5608780849,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793273129,379,44,2,50,25,87c66ubwpzykovmkaf1t46bis,1,9.9,47.3,2025-03-30T00:15:20.458Z,2025-03-30T00:15:25Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5608780947,56,Back,5608781043,233,450,5608780949,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793273127,450,44,2,50,25,ck22dnk93ng8ax7wonlff7yms,0,90.1,52.7,2025-03-30T00:15:20.459Z,2025-03-30T00:15:26Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5608780945,286,,5608781087,233,379,5608780943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793273139,380,12,2,50,26,87c66ubwpzykovmkaf1t46bis,1,8.3,51.5,2025-03-30T00:15:20.994Z,2025-03-30T00:15:27Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5608780993,213,5.56,5608780987,140,14.0,5608781023,15,,5608780985,56,Back,5608780991,212,8.0,5608780989,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793273203,451,1,2,50,27,ck22dnk93ng8ax7wonlff7yms,1,80.9,71.1,2025-03-30T00:15:22.817Z,2025-03-30T00:15:24Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5608781311,141,87.8,5608781315,213,0.87,5608781307,56,Left,5608781313,212,14.8,5608781309,140,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793273217,452,1,2,50,29,ck22dnk93ng8ax7wonlff7yms,0,90.0,87.8,2025-03-30T00:15:24.737Z,2025-03-30T00:15:26Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5608781397,212,16.5,5608781393,140,90.1,5608781399,213,4.72,5608781395,141,63.6,5608781385,2,,5608781391,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793273245,381,12,2,50,32,87c66ubwpzykovmkaf1t46bis,1,6.9,34.2,2025-03-30T00:15:27.418Z,2025-03-30T00:15:28Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5608781639,167,,5608781563,213,2.74,5608781555,140,0.0,5608781559,212,10.2,5608781553,56,Back,5608781557,141,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793273249,382,6,2,50,32,87c66ubwpzykovmkaf1t46bis,0,2.4,38.7,2025-03-30T00:15:27.462Z,2025-03-30T01:10:33Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5608781711,233,453,5608781659,56,Back,5608781661,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793273243,453,6,2,50,32,ck22dnk93ng8ax7wonlff7yms,1,97.6,61.3,2025-03-30T00:15:27.462Z,2025-03-30T01:10:33Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5608781611,73,,5608781609,56,Center,5608781699,233,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793273771,454,1,2,51,7,ck22dnk93ng8ax7wonlff7yms,1,99.5,99.5,2025-03-30T00:16:02.688Z,2025-03-30T00:17:23Z,khvgxqohya7mawca1qx5q590,S. Djeffal,1.0,,5608784301,56,Center,5608790671,210,15,5608784305,141,50.6,5608784309,213,4.43,5608784299,223,,5608784295,6,,5608790673,154,,5608784303,140,90.3,5608784307,212,5608784297,155,,5608784311,1,5608784293,2,,,,,,,,,,,,,,,34.6,,,,,,,,,,,,
2793273781,455,15,2,51,11,ck22dnk93ng8ax7wonlff7yms,1,90.3,58.1,2025-03-30T00:16:06.377Z,2025-03-30T01:42:21Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5608790701,80,,5608790721,146,99.3,5608790733,231,51.3,5608790729,230,98.6,5608784351,17,,5608784353,56,Center,5608790275,328,,5608790715,100,,5608790727,147,5608790703,29,,5608790707,55,5608790717,101,,5608790757,233,383,454,5608790713,103,19,5608790705,154,5608790279,82,,,48.7,5608790269,25,,5608790271,15,,5608790711,102,48.0,,,
2793273795,383,10,2,51,11,87c66ubwpzykovmkaf1t46bis,1,0.7,51.3,2025-03-30T00:16:06.477Z,2025-03-30T00:17:24Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5608790801,233,455,5608790425,14,,5608784417,56,Back,5608784415,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793273927,384,12,2,51,15,87c66ubwpzykovmkaf1t46bis,1,6.2,58.4,2025-03-30T00:16:10.793Z,2025-03-30T00:16:15Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5608785109,140,11.7,5608785113,212,6.4,5608785115,213,0.44,5608785107,56,Back,5608785111,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793273911,456,1,2,51,18,ck22dnk93ng8ax7wonlff7yms,0,61.0,28.8,2025-03-30T00:16:13.808Z,2025-03-30T00:16:14Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5608785021,141,20.9,5608785017,56,Right,5608785025,212,7.1,5608785027,213,5.42,5608785019,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793273941,385,12,2,51,20,87c66ubwpzykovmkaf1t46bis,1,12.3,62.7,2025-03-30T00:16:15.294Z,2025-03-30T00:36:21Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5608785197,213,0.91,5608785193,141,86.2,5608785191,140,24.2,5608785189,56,Back,5608785195,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793273947,386,8,2,51,21,87c66ubwpzykovmkaf1t46bis,1,25.5,86.5,2025-03-30T00:16:16.553Z,2025-03-30T00:16:17Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5608785219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793273985,388,1,2,51,23,87c66ubwpzykovmkaf1t46bis,1,25.6,86.2,2025-03-30T00:16:17.996Z,2025-03-30T00:36:41Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5608785421,140,40.7,5608785425,212,15.9,5608785419,56,Back,5608785427,213,0.08,5608785423,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274021,389,1,2,51,24,87c66ubwpzykovmkaf1t46bis,0,42.6,87.5,2025-03-30T00:16:19.319Z,2025-03-30T00:36:39Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5608785631,212,18.9,5608785627,140,54.3,5608785623,155,,5608785629,141,66.3,5608785625,56,Center,5608785633,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274095,457,1,2,51,29,ck22dnk93ng8ax7wonlff7yms,1,27.9,56.3,2025-03-30T00:16:23.920Z,2025-03-30T00:16:27Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5608786023,213,3.65,5608786015,56,Back,5608786019,141,42.7,5608786017,140,12.2,5608786021,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274151,458,1,2,51,32,ck22dnk93ng8ax7wonlff7yms,1,12.1,42.8,2025-03-30T00:16:26.889Z,2025-03-30T00:16:30Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5608786307,56,Back,5608786311,140,35.1,5608786321,213,5.83,5608786301,155,,5608786315,141,25.6,5608786319,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274227,459,1,2,51,35,ck22dnk93ng8ax7wonlff7yms,1,34.8,27.7,2025-03-30T00:16:30.737Z,2025-03-30T00:16:35Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5608786615,141,37.1,5608786619,213,1.60,5608786611,56,Back,5608786613,140,34.6,5608786617,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274235,460,1,2,51,36,ck22dnk93ng8ax7wonlff7yms,0,33.9,32.4,2025-03-30T00:16:30.961Z,2025-03-30T00:19:43Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608786677,213,6.04,5608786667,155,,5608786673,141,24.1,5608786669,56,Center,5608786675,212,23.5,5608786671,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274207,390,1,2,51,37,87c66ubwpzykovmkaf1t46bis,1,22.6,71.7,2025-03-30T00:16:32.794Z,2025-03-30T00:16:34Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5608786561,212,6.9,5608786557,140,23.1,5608786559,141,81.8,5608786563,213,1.49,5608786555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274239,392,1,2,51,39,87c66ubwpzykovmkaf1t46bis,1,26.2,90.9,2025-03-30T00:16:34.713Z,2025-03-30T00:16:35Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608786701,213,4.28,5608786693,56,Back,5608786697,141,86.6,5608786695,140,24.9,5608786699,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274337,393,1,2,51,40,87c66ubwpzykovmkaf1t46bis,1,24.1,78.7,2025-03-30T00:16:35.737Z,2025-03-30T00:16:41Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5608787233,213,0.99,5608787225,56,Back,5608787229,141,83.9,5608787231,212,4.2,5608787227,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
