id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2793278293,429,1,2,53,54,c9xffml4i7ihblp1qhus9w3fu,0,82.9,0.0,2025-03-30T00:21:16.162Z,2025-03-30T00:21:20Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608808785,56,Center,5608808783,107,,5608808957,189,,5608808787,140,87.7,5608808789,141,40.4,5608808791,212,28.7,5608808793,213,1.39,5608808795,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278379,502,1,2,53,58,224tl8u2smnbyliroayk69nt0,1,13.6,49.6,2025-03-30T00:21:20.070Z,2025-03-30T00:21:25Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5608809227,212,11.3,5608809223,140,15.9,5608809221,56,Back,5608809225,141,33.4,5608809219,123,,5608809229,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278409,503,1,2,54,4,224tl8u2smnbyliroayk69nt0,0,26.5,35.8,2025-03-30T00:21:25.541Z,2025-03-30T00:21:31Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608809369,56,Center,5608809377,213,0.36,5608809371,140,69.2,5608809373,141,60.9,5608809379,1,,5608809367,157,,5608809375,212,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278451,431,1,2,54,8,c9xffml4i7ihblp1qhus9w3fu,1,35.0,34.0,2025-03-30T00:21:29.347Z,2025-03-30T00:21:32Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608809591,213,2.73,5608809587,141,48.8,5608809589,212,24.9,5608809585,140,13.3,5608809583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278495,432,1,2,54,10,c9xffml4i7ihblp1qhus9w3fu,0,13.3,48.8,2025-03-30T00:21:32.099Z,2025-03-30T00:21:36Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5608809823,157,,5608809825,56,Right,5608809827,140,56.5,5608809831,212,49.2,5608809835,213,5.88,5608809829,141,20.6,5608809837,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278503,433,44,2,54,14,c9xffml4i7ihblp1qhus9w3fu,1,55.1,16.6,2025-03-30T00:21:35.801Z,2025-03-30T01:58:04Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5608809869,56,Right,5608809997,233,504,5608809871,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278515,504,44,2,54,14,224tl8u2smnbyliroayk69nt0,0,44.9,83.4,2025-03-30T00:21:35.802Z,2025-03-30T01:58:04Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5608809919,56,Back,5608809921,285,,5608809961,233,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280345,451,1,2,54,15,c9xffml4i7ihblp1qhus9w3fu,0,56.2,17.0,2025-03-30T00:21:36.444Z,2025-03-30T00:24:15Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5608819601,141,18.0,5608819603,212,1.4,5608819597,56,Right,5608819605,213,0.49,5608819595,168,,5608819599,140,57.4,5608819593,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278541,505,61,2,54,15,224tl8u2smnbyliroayk69nt0,1,47.4,90.0,2025-03-30T00:21:36.726Z,2025-03-30T00:22:39Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5608810041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278599,434,50,2,54,21,c9xffml4i7ihblp1qhus9w3fu,1,58.0,54.4,2025-03-30T00:21:42.364Z,2025-03-30T00:22:43Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5608813405,286,,5608813403,56,Center,5608813761,233,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279239,508,7,2,54,21,224tl8u2smnbyliroayk69nt0,0,42.0,45.6,2025-03-30T00:21:42.365Z,2025-03-30T00:22:38Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5608813727,56,Back,5608813729,285,,5608813735,233,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279233,438,61,2,54,22,c9xffml4i7ihblp1qhus9w3fu,1,55.7,51.3,2025-03-30T00:21:43.699Z,2025-03-30T00:22:41Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5608813695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278611,506,1,2,54,22,224tl8u2smnbyliroayk69nt0,0,36.6,51.2,2025-03-30T00:21:43.989Z,2025-03-30T00:22:41Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5608810417,56,Back,5608810415,157,,5608810427,1,,5608810419,140,39.8,5608810425,213,1.26,5608810421,141,66.7,5608810423,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278625,435,43,2,54,24,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-30T00:21:45.363Z,2025-03-30T00:26:18Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5608830429,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278633,436,1,2,54,24,c9xffml4i7ihblp1qhus9w3fu,1,58.1,53.0,2025-03-30T00:21:45.498Z,2025-03-30T00:21:48Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5608810539,56,Center,5608810547,213,1.04,5608810545,212,13.8,5608810543,141,70.5,5608810541,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278663,437,4,2,54,26,c9xffml4i7ihblp1qhus9w3fu,1,65.4,59.4,2025-03-30T00:21:47.669Z,2025-03-30T00:21:53Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5608810767,265,,5608810765,152,,5608810763,56,Center,5608810761,13,,5608810803,233,507,5608810769,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278651,507,4,2,54,26,224tl8u2smnbyliroayk69nt0,0,34.6,40.6,2025-03-30T00:21:47.670Z,2025-03-30T00:21:52Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608810751,56,Back,5608810747,13,,5608810755,152,,5608810757,265,,5608810829,233,437,5608810759,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279421,439,1,2,55,24,c9xffml4i7ihblp1qhus9w3fu,1,65.4,52.8,2025-03-30T00:22:46.011Z,2025-03-30T01:36:52Z,8t6b8q53ovws370a1b27s85jo,R. Torres,1.0,,5608814661,212,7.0,5609057971,154,,5608814663,213,1.39,5609057969,210,13,5608814659,141,63.0,5608814657,140,66.6,5608814651,5,,5608814653,152,,5608814655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279425,440,13,2,55,25,c9xffml4i7ihblp1qhus9w3fu,1,69.0,58.3,2025-03-30T00:22:47.011Z,2025-03-30T01:39:23Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5608816985,231,51.3,5608816983,230,99.0,5608816973,102,41.6,5608816975,103,19,5609057983,154,,5609098747,84,,5608814695,56,Center,5609057985,55,439,5608816979,146,83.6,5608816981,147,49.6,5609098749,153,,5609057981,29,5609098745,18,,5609057745,24,,5609098743,72,,,,,,,,,,
2793279451,509,12,2,55,25,224tl8u2smnbyliroayk69nt0,1,16.5,49.9,2025-03-30T00:22:47.111Z,2025-03-30T01:36:59Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5609098999,141,38.0,5608814803,56,Back,5609098997,140,26.9,5609099001,212,13.6,5609099003,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279553,510,1,2,55,33,224tl8u2smnbyliroayk69nt0,1,27.3,32.7,2025-03-30T00:22:55.093Z,2025-03-30T00:32:59Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5608856829,141,44.2,5608856831,212,7.8,5608856833,213,1.57,5608856825,56,Back,5608856827,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279583,441,1,2,55,35,c9xffml4i7ihblp1qhus9w3fu,1,46.8,54.9,2025-03-30T00:22:56.403Z,2025-03-30T00:27:45Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608815395,140,34.6,5608815391,56,Back,5608815401,212,14.1,5608815397,141,63.6,5608815403,213,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279613,442,1,2,55,36,c9xffml4i7ihblp1qhus9w3fu,1,34.6,63.6,2025-03-30T00:22:57.434Z,2025-03-30T00:22:59Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5608815617,213,0.83,5608815611,141,74.8,5608815613,212,10.4,5608815607,56,Back,5608815609,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279651,443,1,2,55,36,c9xffml4i7ihblp1qhus9w3fu,0,41.3,75.3,2025-03-30T00:22:58.051Z,2025-03-30T01:21:38Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5608815827,141,46.3,5608815825,140,70.4,5608815821,155,,5608815823,56,Center,5608815829,212,36.4,5608815831,213,5.71,5608815833,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279597,512,61,2,55,37,224tl8u2smnbyliroayk69nt0,0,36.0,47.0,2025-03-30T00:22:58.917Z,2025-03-30T01:21:39Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608817949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279655,513,44,2,55,40,224tl8u2smnbyliroayk69nt0,1,26.2,54.6,2025-03-30T00:23:01.940Z,2025-03-30T01:58:04Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5608815851,56,Back,5608815853,285,,5608815969,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279661,444,44,2,55,40,c9xffml4i7ihblp1qhus9w3fu,0,73.8,45.4,2025-03-30T00:23:01.941Z,2025-03-30T01:58:05Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,1.0,,5608815873,56,Center,5608815973,233,513,5608815875,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279665,514,12,2,55,41,224tl8u2smnbyliroayk69nt0,1,20.6,56.1,2025-03-30T00:23:02.901Z,2025-03-30T00:23:04Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5608815899,212,7.0,5608815901,213,4.95,5608815957,15,,5608815893,56,Back,5608815895,140,22.2,5608815897,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279693,445,15,2,55,43,c9xffml4i7ihblp1qhus9w3fu,1,78.8,61.3,2025-03-30T00:23:04.563Z,2025-03-30T01:40:06Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5609105291,55,444,5608816313,78,,5608816315,102,49.4,5609105289,29,,5608816205,72,,5608816323,147,50.2,5608816467,233,515,5608816031,22,,5609105295,215,,5608816317,103,6.3,5608816321,146,95.6,5609105287,18,5608816035,56,Center,,,,,,,,,,,,,,,
2793279707,515,10,2,55,43,224tl8u2smnbyliroayk69nt0,1,1.5,50.0,2025-03-30T00:23:04.663Z,2025-03-30T00:23:14Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5608816113,56,Back,5608816487,233,445,5608816111,182,,5608816447,180,,5608816443,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279903,517,1,2,56,1,224tl8u2smnbyliroayk69nt0,1,11.2,39.7,2025-03-30T00:23:22.229Z,2025-03-30T00:23:28Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5608817223,141,26.8,5608817221,140,21.3,5608817225,212,13.8,5608817219,56,Back,5608817227,213,5.59,5608817217,123,,5608817563,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279911,518,1,2,56,3,224tl8u2smnbyliroayk69nt0,0,24.2,25.9,2025-03-30T00:23:24.229Z,2025-03-30T00:23:29Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608817611,189,,5608817271,212,41.6,5608817273,213,5.83,5608817269,141,0.0,5608817277,1,,5608817267,140,59.8,5608817265,56,Right,5608817263,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279987,446,5,2,56,3,c9xffml4i7ihblp1qhus9w3fu,1,41.7,101.3,2025-03-30T00:23:24.896Z,2025-03-30T01:27:47Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5608817723,56,Back,5608817725,347,,5608817745,233,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279915,519,5,2,56,3,224tl8u2smnbyliroayk69nt0,0,58.3,-1.3,2025-03-30T00:23:24.896Z,2025-03-30T01:27:47Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608817305,56,Right,5608817793,233,446,5608817307,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280009,447,1,2,56,9,c9xffml4i7ihblp1qhus9w3fu,1,44.2,100.0,2025-03-30T00:23:30.467Z,2025-03-30T00:23:32Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5608817839,213,4.53,5608817837,212,16.4,5608817829,107,,5608817835,141,78.2,5608817831,56,Back,5608817833,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280039,448,1,2,56,11,c9xffml4i7ihblp1qhus9w3fu,1,41.4,78.2,2025-03-30T00:23:32.370Z,2025-03-30T00:23:35Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5608817973,56,Back,5608817987,213,1.64,5608817977,140,40.6,5608817985,212,11.9,5608817981,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280103,449,1,2,56,14,c9xffml4i7ihblp1qhus9w3fu,0,40.6,95.6,2025-03-30T00:23:35.171Z,2025-03-30T00:29:21Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5608818349,141,94.4,5608818345,56,Left,5608818347,140,63.0,5608818353,213,6.25,5608818351,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280131,521,1,2,56,20,224tl8u2smnbyliroayk69nt0,1,35.0,3.2,2025-03-30T00:23:41.222Z,2025-03-30T00:23:43Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608818545,56,Back,5608818549,141,21.9,5608818551,212,26.9,5608818553,213,2.65,5608818547,140,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280147,522,1,2,56,22,224tl8u2smnbyliroayk69nt0,1,10.6,23.1,2025-03-30T00:23:43.422Z,2025-03-30T00:23:45Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5608818649,140,15.9,5608818655,213,5.44,5608818647,56,Back,5608818653,212,8.3,5608818651,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280183,523,1,2,56,23,224tl8u2smnbyliroayk69nt0,1,19.4,12.8,2025-03-30T00:23:45.021Z,2025-03-30T00:23:47Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608818865,213,0.29,5608818863,212,6.7,5608818857,140,25.5,5608818859,141,15.6,5608818855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280199,524,43,2,56,26,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-03-30T00:23:47.779Z,2025-03-30T01:21:31Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5608851115,236,0,5608818957,213,5.71,5608818955,212,1.5,5608818953,141,16.2,5609055813,144,1,5608818951,140,27.4,5608818949,56,Back,5608851121,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280247,525,43,2,56,29,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-03-30T00:23:50.572Z,2025-03-30T01:21:33Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5609055861,144,3,5608819161,56,Back,5608819163,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280271,450,83,2,56,29,c9xffml4i7ihblp1qhus9w3fu,1,68.0,78.2,2025-03-30T00:23:50.573Z,2025-03-30T00:32:20Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5608853921,399,1l26kd7tulii6x999b3fdxi0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280289,526,1,2,56,30,224tl8u2smnbyliroayk69nt0,1,28.9,17.4,2025-03-30T00:23:51.223Z,2025-03-30T01:32:07Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5608819303,213,4.84,5608819295,56,Back,5608819301,212,4.2,5608819299,141,11.3,5608819297,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280313,527,1,2,56,31,224tl8u2smnbyliroayk69nt0,1,31.2,5.2,2025-03-30T00:23:53.020Z,2025-03-30T00:23:55Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5608819427,140,34.8,5608819425,56,Back,5608819429,141,17.0,5608819431,212,8.9,5608819433,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280391,528,1,2,56,33,224tl8u2smnbyliroayk69nt0,1,38.4,21.9,2025-03-30T00:23:54.828Z,2025-03-30T00:23:58Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5608819791,141,39.5,5608819793,212,14.0,5608819795,213,2.12,5608819787,56,Back,5608819789,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280421,529,1,2,56,37,224tl8u2smnbyliroayk69nt0,1,31.0,51.2,2025-03-30T00:23:58.476Z,2025-03-30T00:24:01Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5608820003,213,1.70,5608820001,212,14.3,5608819997,141,72.1,5608819991,56,Back,5608819993,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280453,530,1,2,56,39,224tl8u2smnbyliroayk69nt0,1,26.5,79.3,2025-03-30T00:24:01.083Z,2025-03-30T00:24:04Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5608820165,56,Back,5608820167,140,8.4,5608820169,141,64.3,5608820173,213,3.63,5608820171,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280495,531,1,2,56,43,224tl8u2smnbyliroayk69nt0,0,7.4,64.3,2025-03-30T00:24:04.324Z,2025-03-30T00:24:08Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5608820493,213,0.26,5608820491,212,33.8,5608820495,1,,5608820489,141,77.2,5608820487,140,38.5,5608820485,56,Back,5608820481,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280491,452,44,2,56,45,c9xffml4i7ihblp1qhus9w3fu,1,61.0,22.5,2025-03-30T00:24:06.723Z,2025-03-30T01:58:05Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5608820459,56,Center,5608820461,286,,5608820619,233,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280507,532,44,2,56,45,224tl8u2smnbyliroayk69nt0,0,39.0,77.5,2025-03-30T00:24:06.724Z,2025-03-30T01:58:05Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5608820557,56,Back,5608820561,285,,5608820655,233,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280537,453,1,2,56,45,c9xffml4i7ihblp1qhus9w3fu,0,61.0,24.3,2025-03-30T00:24:07.028Z,2025-03-30T00:24:10Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5608820741,213,4.85,5608820737,141,0.0,5608820731,3,,5608820733,56,Right,5608820735,140,63.2,5608820739,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280543,454,5,2,56,48,c9xffml4i7ihblp1qhus9w3fu,0,63.4,-0.6,2025-03-30T00:24:09.607Z,2025-03-30T01:27:48Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5608820765,56,Right,5608820767,347,,5608821025,233,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280575,533,5,2,56,48,224tl8u2smnbyliroayk69nt0,1,36.6,100.6,2025-03-30T00:24:09.607Z,2025-03-30T01:27:48Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5608820953,233,454,5608820921,56,Back,5608820923,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280859,534,1,2,57,9,224tl8u2smnbyliroayk69nt0,1,37.5,100.0,2025-03-30T00:24:31.083Z,2025-03-30T00:24:32Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5608822421,213,6.03,5608822419,212,20.7,5608822417,141,93.6,5608822413,56,Left,5608822411,107,,5608822415,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280875,535,44,2,57,11,224tl8u2smnbyliroayk69nt0,1,61.1,87.1,2025-03-30T00:24:32.539Z,2025-03-30T01:58:06Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5608822531,286,,5608823245,233,458,5608822527,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280979,458,44,2,57,11,c9xffml4i7ihblp1qhus9w3fu,0,38.9,12.9,2025-03-30T00:24:32.540Z,2025-03-30T01:58:06Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608823251,233,535,5608823103,56,Back,5608823105,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280895,536,1,2,57,12,224tl8u2smnbyliroayk69nt0,0,56.6,93.6,2025-03-30T00:24:33.500Z,2025-03-30T00:24:34Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5608822619,140,57.9,5608822625,213,6.13,5608822621,141,93.3,5608822623,212,1.4,5608822617,56,Left,5608822615,168,,5608822611,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280889,455,44,2,57,12,c9xffml4i7ihblp1qhus9w3fu,1,38.6,11.6,2025-03-30T00:24:33.771Z,2025-03-30T01:58:06Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608822585,285,,5608822581,56,Back,5608822729,233,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280911,537,44,2,57,12,224tl8u2smnbyliroayk69nt0,0,61.4,88.4,2025-03-30T00:24:33.772Z,2025-03-30T01:58:07Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5608822699,286,,5608822697,56,Left,5608822777,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280905,456,12,2,57,13,c9xffml4i7ihblp1qhus9w3fu,1,33.8,19.2,2025-03-30T00:24:34.275Z,2025-03-30T00:24:38Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608822683,15,,5608822669,141,0.4,5608822665,56,Back,5608822667,140,36.5,5608822671,212,13.1,5608822673,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280959,457,5,2,57,15,c9xffml4i7ihblp1qhus9w3fu,0,38.4,-1.7,2025-03-30T00:24:36.603Z,2025-03-30T01:27:49Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608823001,56,Back,5608823003,347,,5608823511,233,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281057,538,5,2,57,15,224tl8u2smnbyliroayk69nt0,1,61.6,101.7,2025-03-30T00:24:36.603Z,2025-03-30T01:27:49Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5608823475,233,457,5608823439,56,Left,5608823441,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281081,539,1,2,57,26,224tl8u2smnbyliroayk69nt0,1,63.2,100.0,2025-03-30T00:24:47.514Z,2025-03-30T00:24:49Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5608823591,141,90.9,5608823595,212,13.2,5608823587,56,Left,5608823589,140,73.9,5608823597,213,5.73,5608823583,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281101,540,1,2,57,28,224tl8u2smnbyliroayk69nt0,0,72.7,91.1,2025-03-30T00:24:49.507Z,2025-03-30T00:24:51Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5608823691,212,3.7,5608823695,213,2.15,5608823687,141,95.6,5608823685,140,70.8,5608823683,56,Left,5608823681,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281107,459,1,2,57,30,c9xffml4i7ihblp1qhus9w3fu,0,24.5,11.1,2025-03-30T00:24:51.620Z,2025-03-30T00:24:52Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5608823755,140,38.8,5608823753,56,Back,5608823751,157,,5608823757,141,27.3,5608823759,212,18.6,5608823763,1,,5608823761,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281117,460,8,2,57,32,c9xffml4i7ihblp1qhus9w3fu,1,38.8,27.3,2025-03-30T00:24:53.676Z,2025-03-30T00:24:54Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5608823881,15,,5608823847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281127,541,1,2,57,32,224tl8u2smnbyliroayk69nt0,0,60.3,92.1,2025-03-30T00:24:53.987Z,2025-03-30T00:24:54Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5608823901,140,62.2,5608823903,141,95.9,5608823905,212,3.3,5608823899,56,Left,5608823907,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
