id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2792348153,461,4,2,52,33,aj8ytsr2ap33tod0hd8ofzaw9,1,22.3,44.4,2025-03-29T01:18:25.657Z,2025-03-29T02:26:52Z,,,,,5603808305,285,,5603808301,56,Back,5603808303,152,,5603811795,233,413,5603931781,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792348103,413,4,2,52,33,7neuneh44n9rtsfsh6r0sb9no,0,77.7,55.6,2025-03-29T01:18:25.658Z,2025-03-29T02:26:58Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5603808079,56,Center,5603811809,233,461,5603808081,152,,5603808083,286,,5603931895,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792348439,462,1,2,53,8,aj8ytsr2ap33tod0hd8ofzaw9,0,22.0,41.5,2025-03-29T01:19:01.425Z,2025-03-29T01:19:04Z,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,,,5603809685,141,23.1,5603809675,5,,5603809691,1,,5603809681,56,Center,5603809677,157,,5603809683,140,81.6,5603809689,213,6.09,5603809687,212,63.8,5603809679,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792348443,414,61,2,53,12,7neuneh44n9rtsfsh6r0sb9no,1,20.7,79.4,2025-03-29T01:19:05.135Z,2025-03-29T01:19:05Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5603809717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792348455,415,1,2,53,14,7neuneh44n9rtsfsh6r0sb9no,0,19.9,87.5,2025-03-29T01:19:06.773Z,2025-03-29T01:19:07Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5603809759,157,,5603809767,212,40.2,5603809761,56,Center,5603809765,141,59.0,5603809763,140,53.4,5603809771,1,,5603809769,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792348497,463,1,2,53,15,aj8ytsr2ap33tod0hd8ofzaw9,1,45.8,39.8,2025-03-29T01:19:07.896Z,2025-03-29T01:19:11Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603810013,212,12.5,5603810015,213,6.05,5603810011,141,35.5,5603810007,56,Center,5603810009,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792348503,464,4,2,53,19,aj8ytsr2ap33tod0hd8ofzaw9,1,53.2,40.5,2025-03-29T01:19:11.752Z,2025-03-29T02:16:36Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5603810057,265,,5603810101,233,416,5603810053,56,Center,5603810051,13,,5603810059,286,,5603810055,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792348505,416,4,2,53,19,7neuneh44n9rtsfsh6r0sb9no,0,46.8,59.5,2025-03-29T01:19:11.753Z,2025-03-29T02:16:36Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5603810085,13,,5603810091,265,,5603810093,285,,5603810089,152,,5603810087,56,Back,5603810111,233,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792348611,465,1,2,53,29,aj8ytsr2ap33tod0hd8ofzaw9,1,53.9,40.3,2025-03-29T01:19:22.128Z,2025-03-29T01:19:54Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5603810665,213,2.25,5603810655,152,,5603810661,141,55.2,5603811129,189,,5603810663,212,13.0,5603810657,56,Back,5603810659,140,46.1,5603810653,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792348629,466,1,2,53,30,aj8ytsr2ap33tod0hd8ofzaw9,0,46.1,55.2,2025-03-29T01:19:23.496Z,2025-03-29T01:19:25Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603810731,1,,5603810727,212,59.4,5603810719,155,,5603810729,213,0.23,5603810721,56,Center,5603810725,141,75.1,5603810723,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792348935,417,5,2,53,32,7neuneh44n9rtsfsh6r0sb9no,1,-0.9,20.6,2025-03-29T01:19:24.948Z,2025-03-29T02:49:25Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5603812239,233,467,5603812213,346,,5603812211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792348665,467,5,2,53,32,aj8ytsr2ap33tod0hd8ofzaw9,0,100.9,79.4,2025-03-29T01:19:24.948Z,2025-03-29T02:49:25Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603812249,233,417,5603810899,56,Left,5603810901,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792348991,418,1,2,54,3,7neuneh44n9rtsfsh6r0sb9no,0,4.7,53.9,2025-03-29T01:19:55.668Z,2025-03-29T01:20:03Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5603812535,124,,5603812541,141,41.6,5603812543,212,64.4,5603812551,74,,5603812547,1,,5603812545,213,6.15,5603812539,140,65.5,5603812537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792348993,468,43,2,54,9,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-29T01:20:02.592Z,2025-03-29T01:26:06Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603812553,56,Back,5603825263,144,44,5603812609,233,419,5603812555,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792348997,419,43,2,54,9,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-03-29T01:20:02.593Z,2025-03-29T01:26:09Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5603825359,144,44,5603812559,56,Center,5603812565,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349013,469,43,2,54,10,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-29T01:20:02.928Z,2025-03-29T01:26:08Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603812661,141,45.8,5603812663,212,12.1,5603812657,56,Back,5603812659,140,18.3,5603825323,144,1,5603812665,213,3.80,5603812655,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349023,470,1,2,54,12,aj8ytsr2ap33tod0hd8ofzaw9,0,18.3,45.8,2025-03-29T01:20:04.784Z,2025-03-29T01:26:50Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5603812719,1,,5603812707,157,,5603812711,140,60.5,5603812715,212,45.1,5603812713,141,33.4,5603812717,213,6.10,5603812709,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349025,420,8,2,54,13,7neuneh44n9rtsfsh6r0sb9no,1,59.9,59.6,2025-03-29T01:20:06.333Z,2025-03-29T01:26:48Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5603812721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349051,421,1,2,54,14,7neuneh44n9rtsfsh6r0sb9no,1,45.1,65.2,2025-03-29T01:20:07.444Z,2025-03-29T01:26:47Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5603812815,141,26.7,5603812817,212,27.5,5603812809,157,,5603812821,1,,5603812813,140,37.2,5603812811,56,Back,5603812819,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349063,422,12,2,54,16,7neuneh44n9rtsfsh6r0sb9no,1,37.2,26.7,2025-03-29T01:20:09.220Z,2025-03-29T01:26:58Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5603812897,140,45.6,5603812899,141,14.9,5603812903,213,5.55,5603812901,212,11.9,5603812895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349075,423,1,2,54,18,7neuneh44n9rtsfsh6r0sb9no,1,45.6,14.9,2025-03-29T01:20:10.851Z,2025-03-29T01:20:12Z,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,,,5603812961,56,Right,5603812965,141,5.9,5603812963,140,57.2,5603812969,213,5.82,5603812967,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349131,425,1,2,54,23,7neuneh44n9rtsfsh6r0sb9no,1,68.1,29.1,2025-03-29T01:20:16.196Z,2025-03-29T01:20:19Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5603813279,140,86.8,5603813281,141,46.9,5603813285,213,0.55,5603813283,212,23.1,5603813277,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349133,426,1,2,54,26,7neuneh44n9rtsfsh6r0sb9no,0,89.8,36.7,2025-03-29T01:20:19.148Z,2025-03-29T01:20:19Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5603813295,212,4.9,5603813293,141,43.3,5603813291,140,88.0,5603813297,213,1.97,5603813289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349175,472,1,2,54,30,aj8ytsr2ap33tod0hd8ofzaw9,1,24.6,67.5,2025-03-29T01:20:23.200Z,2025-03-29T01:20:26Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603813615,140,44.7,5603813617,141,65.4,5603813619,212,21.2,5603813621,213,6.22,5603813613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349173,427,83,2,54,33,7neuneh44n9rtsfsh6r0sb9no,0,61.0,36.0,2025-03-29T01:20:26.603Z,2025-03-29T01:20:29Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5603813733,399,1d20nyyvmp0doobj6heejkowk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349189,473,1,2,54,33,aj8ytsr2ap33tod0hd8ofzaw9,0,44.7,65.4,2025-03-29T01:20:26.640Z,2025-03-29T01:20:30Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5603813709,140,40.0,5603813713,212,6.1,5603813715,213,3.76,5603813711,141,60.2,5603813707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349195,474,3,2,54,36,aj8ytsr2ap33tod0hd8ofzaw9,0,40.8,60.6,2025-03-29T01:20:29.161Z,2025-03-29T01:21:06Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5603815183,233,429,5603814945,286,,5603813751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349449,429,7,2,54,36,7neuneh44n9rtsfsh6r0sb9no,1,59.2,39.4,2025-03-29T01:20:29.162Z,2025-03-29T01:21:07Z,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,,,5603815177,233,474,5603815151,56,Center,5603815153,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349233,428,4,2,54,39,7neuneh44n9rtsfsh6r0sb9no,1,58.7,37.8,2025-03-29T01:20:32.326Z,2025-03-29T01:20:38Z,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,,,5603813991,233,475,5603813971,265,,5603813973,286,,5603813969,152,,5603813963,13,,5603813967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349217,475,4,2,54,39,aj8ytsr2ap33tod0hd8ofzaw9,0,41.3,62.2,2025-03-29T01:20:32.327Z,2025-03-29T01:20:38Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5603813911,152,,5603813913,265,,5603813907,56,Back,5603813903,13,,5603814005,233,428,5603813915,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349627,430,1,2,55,24,7neuneh44n9rtsfsh6r0sb9no,0,55.1,38.0,2025-03-29T01:21:17.074Z,2025-03-29T01:21:24Z,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,,,5603815943,212,38.1,5603815941,141,57.5,5603815935,152,,5603815947,1,,5603815939,140,89.1,5603815945,213,0.36,5603815931,5,,5603815933,155,,5603815937,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349581,476,44,2,55,24,aj8ytsr2ap33tod0hd8ofzaw9,1,8.8,40.2,2025-03-29T01:21:17.495Z,2025-03-29T02:49:05Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603816473,233,431,5603815725,285,,5603815723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349631,431,44,2,55,24,7neuneh44n9rtsfsh6r0sb9no,0,91.2,59.8,2025-03-29T01:21:17.496Z,2025-03-29T02:49:05Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5603816485,233,476,5603815957,286,,5603815955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349585,477,12,2,55,25,aj8ytsr2ap33tod0hd8ofzaw9,1,5.9,38.0,2025-03-29T01:21:17.791Z,2025-03-29T01:21:22Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603815757,15,,5603815747,141,15.0,5603815749,212,16.2,5603815743,140,1.7,5603815739,56,Back,5603815751,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349665,479,1,2,55,30,aj8ytsr2ap33tod0hd8ofzaw9,0,1.7,15.0,2025-03-29T01:21:23.073Z,2025-03-29T01:21:28Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5603816149,141,26.4,5603816143,157,,5603816153,213,0.10,5603816151,212,76.7,5603816147,140,74.4,5603816145,56,Center,5603816155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349725,433,1,2,55,40,7neuneh44n9rtsfsh6r0sb9no,1,31.6,65.7,2025-03-29T01:21:32.978Z,2025-03-29T01:21:36Z,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,,,5603816429,140,23.6,5603816427,56,Back,5603816433,212,13.6,5603816431,141,50.0,5603816435,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349797,434,1,2,55,50,7neuneh44n9rtsfsh6r0sb9no,1,30.0,36.7,2025-03-29T01:21:43.586Z,2025-03-29T01:21:45Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5603816775,141,22.8,5603816779,213,6.09,5603816771,56,Center,5603816773,140,77.2,5603816769,155,,5603816781,1,,5603816777,212,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349799,435,1,2,55,52,7neuneh44n9rtsfsh6r0sb9no,1,77.2,22.8,2025-03-29T01:21:45.633Z,2025-03-29T01:21:46Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5603816797,156,,5603816785,56,Right,5603816793,213,4.10,5603816791,212,7.5,5603816789,141,13.8,5603816787,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349831,436,1,2,55,55,7neuneh44n9rtsfsh6r0sb9no,1,75.0,12.8,2025-03-29T01:21:48.586Z,2025-03-29T01:21:51Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5603816949,141,10.1,5603816951,212,16.8,5603816953,213,6.17,5603816947,140,90.9,5603816945,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349835,437,1,2,55,58,7neuneh44n9rtsfsh6r0sb9no,0,90.8,10.1,2025-03-29T01:21:50.906Z,2025-03-29T01:21:51Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5603816975,56,Center,5603816981,212,19.5,5603816983,213,1.26,5603816977,140,96.4,5603816973,155,,5603816971,2,,5603816979,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349837,480,12,2,55,59,aj8ytsr2ap33tod0hd8ofzaw9,1,8.6,63.6,2025-03-29T01:21:52.492Z,2025-03-29T01:21:54Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603816997,212,17.7,5603816999,213,0.87,5603816993,141,83.5,5603817011,15,,5603816989,140,19.4,5603816987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349883,481,1,2,56,1,aj8ytsr2ap33tod0hd8ofzaw9,0,19.4,83.5,2025-03-29T01:21:54.622Z,2025-03-29T01:28:54Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5603817257,212,10.4,5603817249,3,,5603817259,213,0.03,5603817255,141,83.9,5603817251,56,Back,5603817253,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349893,438,3,2,56,5,7neuneh44n9rtsfsh6r0sb9no,1,73.4,14.8,2025-03-29T01:21:57.738Z,2025-03-29T01:25:27Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5603817311,286,,5603817319,233,482,5603817309,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349889,482,45,2,56,5,aj8ytsr2ap33tod0hd8ofzaw9,0,26.6,85.2,2025-03-29T01:21:57.738Z,2025-03-29T01:22:05Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603817295,56,Back,5603817329,233,438,5603817297,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349895,439,3,2,56,7,7neuneh44n9rtsfsh6r0sb9no,0,72.7,10.0,2025-03-29T01:22:00.038Z,2025-03-29T02:16:50Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5603817315,56,Right,5603817387,233,483,5603817317,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349903,483,7,2,56,7,aj8ytsr2ap33tod0hd8ofzaw9,1,27.3,90.0,2025-03-29T01:22:00.039Z,2025-03-29T02:16:50Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5603817351,56,Back,5603817353,285,,5603817371,233,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349919,484,1,2,56,9,aj8ytsr2ap33tod0hd8ofzaw9,1,33.5,76.0,2025-03-29T01:22:01.887Z,2025-03-29T01:22:03Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5603817439,140,32.9,5603817445,213,4.47,5603817443,212,2.6,5603817441,141,72.3,5603817437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349971,486,1,2,56,10,aj8ytsr2ap33tod0hd8ofzaw9,1,32.9,72.3,2025-03-29T01:22:03.567Z,2025-03-29T01:22:08Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5603817659,56,Back,5603817667,213,0.93,5603817661,140,38.7,5603817665,212,10.1,5603817663,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349973,487,43,2,56,15,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-29T01:22:08.455Z,2025-03-29T01:22:13Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5603817813,144,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792349975,488,4,2,56,16,aj8ytsr2ap33tod0hd8ofzaw9,1,35.7,90.7,2025-03-29T01:22:08.859Z,2025-03-29T02:16:36Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5603817701,286,,5603817697,152,,5603817699,265,,5603823679,233,441,5603817693,13,,5603817695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792350025,441,4,2,56,16,7neuneh44n9rtsfsh6r0sb9no,0,64.3,9.3,2025-03-29T01:22:08.860Z,2025-03-29T02:16:37Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5603823705,233,488,5603817941,152,,5603817943,265,,5603817937,13,,5603817939,56,Right,5603817945,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792350193,489,1,2,56,52,aj8ytsr2ap33tod0hd8ofzaw9,0,32.8,96.5,2025-03-29T01:22:45.568Z,2025-03-29T01:22:47Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603818879,56,Left,5603818887,213,6.08,5603818873,5,,5603818889,1,,5603818877,152,,5603818881,140,79.5,5603818883,141,81.4,5603818875,155,,5603818885,212,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792350213,442,12,2,56,55,7neuneh44n9rtsfsh6r0sb9no,1,16.4,22.8,2025-03-29T01:22:48.369Z,2025-03-29T01:22:49Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5603818963,213,5.48,5603818961,212,6.3,5603818953,56,Back,5603818959,141,16.1,5603818967,15,,5603818955,140,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792350221,490,1,2,56,57,aj8ytsr2ap33tod0hd8ofzaw9,0,70.3,79.1,2025-03-29T01:22:49.647Z,2025-03-29T01:22:51Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603818997,140,88.4,5603818993,155,,5603818999,141,66.0,5603818995,56,Center,5603819001,212,21.0,5603819003,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792350269,444,1,2,57,3,7neuneh44n9rtsfsh6r0sb9no,0,12.9,37.4,2025-03-29T01:22:55.873Z,2025-03-29T01:23:00Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5603819297,213,0.21,5603819291,140,78.0,5603819293,141,59.3,5603819299,1,,5603819289,56,Center,5603819295,212,70.0,5603819287,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792350285,445,61,2,57,11,7neuneh44n9rtsfsh6r0sb9no,0,62.2,76.0,2025-03-29T01:23:03.976Z,2025-03-29T01:23:04Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5603819397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792350287,491,1,2,57,11,aj8ytsr2ap33tod0hd8ofzaw9,0,21.1,40.1,2025-03-29T01:23:04.023Z,2025-03-29T01:23:05Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5603819405,141,26.7,5603819407,212,19.3,5603819409,213,5.79,5603819399,3,,5603819401,56,Back,5603819403,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792350301,493,1,2,57,13,aj8ytsr2ap33tod0hd8ofzaw9,1,32.7,22.2,2025-03-29T01:23:06.566Z,2025-03-29T01:23:09Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5603819449,212,9.7,5603819451,213,3.69,5603819443,56,Back,5603819447,141,14.7,5603819445,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792350305,494,1,2,57,16,aj8ytsr2ap33tod0hd8ofzaw9,1,21.2,23.9,2025-03-29T01:23:08.910Z,2025-03-29T01:23:10Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5603819465,212,3.4,5603819461,140,23.1,5603819463,141,19.8,5603819467,213,5.33,5603819459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792350339,495,1,2,57,17,aj8ytsr2ap33tod0hd8ofzaw9,1,23.1,19.8,2025-03-29T01:23:10.366Z,2025-03-29T01:24:43Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5603819667,212,43.9,5603822891,196,,5603819663,140,34.0,5603819661,56,Back,5603819669,213,1.31,5603819671,1,,5603819665,141,82.1,5603822889,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792350353,496,1,2,57,22,aj8ytsr2ap33tod0hd8ofzaw9,1,40.1,80.9,2025-03-29T01:23:15.102Z,2025-03-29T01:23:18Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603819729,140,30.2,5603819727,56,Back,5603819733,212,11.3,5603819731,141,74.4,5603819735,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792350369,497,1,2,57,25,aj8ytsr2ap33tod0hd8ofzaw9,1,30.2,74.4,2025-03-29T01:23:17.814Z,2025-03-29T01:23:19Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603819819,213,0.60,5603819811,140,48.8,5603819815,212,23.7,5603819813,141,94.1,5603819809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792350403,498,1,2,57,27,aj8ytsr2ap33tod0hd8ofzaw9,1,48.8,94.1,2025-03-29T01:23:19.654Z,2025-03-29T01:23:22Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603819985,56,Back,5603819993,213,3.64,5603819991,212,17.8,5603819989,141,81.5,5603819987,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792350421,499,1,2,57,29,aj8ytsr2ap33tod0hd8ofzaw9,1,33.3,79.9,2025-03-29T01:23:22.614Z,2025-03-29T01:23:26Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603820145,212,18.9,5603820143,141,53.7,5603820141,140,27.2,5603820139,56,Back,5603820147,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792350437,500,1,2,57,33,aj8ytsr2ap33tod0hd8ofzaw9,1,27.2,53.7,2025-03-29T01:23:25.854Z,2025-03-29T01:25:28Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5603820237,212,35.8,5603820231,56,Back,5603820233,140,44.2,5603820239,213,5.23,5603820235,141,8.0,5603820241,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792350449,501,1,2,57,36,aj8ytsr2ap33tod0hd8ofzaw9,1,43.1,7.4,2025-03-29T01:23:28.902Z,2025-03-29T01:23:30Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5603820317,212,10.1,5603820319,213,1.51,5603820315,141,22.2,5603820313,140,43.7,5603820311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
