id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2813024209,532,74,2,49,26,daicfonrbj124lu2la2rctxck,1,12.4,5.6,2025-05-10T21:17:26.457Z,2025-05-10T21:25:12Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5717663105,233,426,5717655691,56,Back,5717655693,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020077,480,3,2,49,28,daicfonrbj124lu2la2rctxck,0,5.0,5.7,2025-05-10T21:17:28.453Z,2025-05-10T22:12:10Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5717635745,233,427,5717635541,56,Back,5717635543,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020101,427,7,2,49,28,kfq8fhwnmycbtad1u0fyefx0,1,95.0,94.3,2025-05-10T21:17:28.454Z,2025-05-10T22:12:10Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5717635651,286,,5717635729,233,480,5717635649,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020107,428,61,2,49,30,kfq8fhwnmycbtad1u0fyefx0,0,89.6,86.9,2025-05-10T21:17:30.774Z,2025-05-10T21:17:31Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5717635673,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020127,481,12,2,49,32,daicfonrbj124lu2la2rctxck,1,4.9,10.6,2025-05-10T21:17:32.360Z,2025-05-10T21:17:34Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5717635839,167,,5717635821,213,5.36,5717635819,212,10.2,5717635815,140,10.8,5717635813,56,Back,5717635817,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020157,429,5,2,49,33,kfq8fhwnmycbtad1u0fyefx0,1,84.4,101.4,2025-05-10T21:17:33.126Z,2025-05-10T22:11:38Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5717635989,233,482,5717635943,347,,5717635941,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020135,482,5,2,49,33,daicfonrbj124lu2la2rctxck,0,15.6,-1.4,2025-05-10T21:17:33.126Z,2025-05-10T22:11:39Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5717635835,56,Back,5717636013,233,429,5717635837,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020211,430,1,2,49,35,kfq8fhwnmycbtad1u0fyefx0,1,76.2,100.0,2025-05-10T21:17:35.542Z,2025-05-10T21:17:39Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5717636197,213,5.26,5717636195,212,19.9,5717636187,107,,5717636193,141,76.6,5717636191,140,86.1,5717636189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020219,431,61,2,49,39,kfq8fhwnmycbtad1u0fyefx0,1,84.2,78.2,2025-05-10T21:17:39.502Z,2025-05-10T22:21:24Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5717636221,56,Center,5717636679,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020285,483,1,2,49,41,daicfonrbj124lu2la2rctxck,1,19.2,23.9,2025-05-10T21:17:40.818Z,2025-05-10T22:21:19Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5717636551,212,6.7,5717636553,213,6.11,5717636545,56,Back,5717636549,141,22.2,5717636547,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020357,488,1,2,49,44,daicfonrbj124lu2la2rctxck,1,56.0,28.2,2025-05-10T21:17:44.641Z,2025-05-10T22:13:15Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5717636845,212,5.3,5717636847,213,0.48,5717636841,140,60.5,5717636839,56,Center,5717636843,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020291,485,1,2,49,45,daicfonrbj124lu2la2rctxck,1,27.5,12.7,2025-05-10T21:17:45.160Z,2025-05-10T22:12:07Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5717806643,212,11.5,5717806641,141,4.7,5717806639,140,17.8,5717806637,56,Back,5717806645,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020345,487,44,2,49,47,daicfonrbj124lu2la2rctxck,1,62.9,41.8,2025-05-10T21:17:47.110Z,2025-05-10T22:13:32Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717636793,286,,5717636791,56,Center,5717636861,233,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020355,432,44,2,49,47,kfq8fhwnmycbtad1u0fyefx0,0,37.1,58.2,2025-05-10T21:17:47.111Z,2025-05-10T22:13:41Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717636833,285,,5717636831,56,Back,5717636869,233,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020289,484,1,2,49,48,daicfonrbj124lu2la2rctxck,0,21.4,14.8,2025-05-10T21:17:47.965Z,2025-05-10T22:13:54Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717806085,56,Back,5717806089,141,20.9,5717806091,212,9.2,5717810417,168,,5717806087,140,29.2,5717806093,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020363,433,61,2,49,49,kfq8fhwnmycbtad1u0fyefx0,1,34.8,53.7,2025-05-10T21:17:49.742Z,2025-05-10T21:17:50Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717636867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020433,489,1,2,49,51,daicfonrbj124lu2la2rctxck,1,60.3,38.3,2025-05-10T21:17:50.856Z,2025-05-10T21:18:54Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,1.0,5717637231,213,1.16,5717640661,210,15,5717637217,56,Center,5717637221,140,69.8,5717637229,212,25.2,5717637225,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020437,490,15,2,49,56,daicfonrbj124lu2la2rctxck,1,87.9,66.0,2025-05-10T21:17:56.049Z,2025-05-10T22:32:10Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5717640677,29,,5717637593,72,,5717637251,56,Center,5717640675,78,,5717640679,55,489,5717640691,230,98.6,5717637249,64,,5717640693,231,53.6,5717637599,82,5717640683,102,50.7,,5717640739,233,434,5717863385,23,,5717640687,146,5717640685,103,19,5717640689,147,62.5,,,,90.7,,,,,,
2813020439,434,10,2,49,56,kfq8fhwnmycbtad1u0fyefx0,1,9.3,37.5,2025-05-10T21:17:56.149Z,2025-05-10T21:18:55Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717637267,94,,5717640781,233,490,5717637269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020463,435,12,2,49,59,kfq8fhwnmycbtad1u0fyefx0,1,11.9,30.9,2025-05-10T21:17:58.904Z,2025-05-10T21:18:00Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717637423,140,19.5,5717637421,56,Back,5717637491,167,,5717637427,212,23.3,5717637429,213,5.06,5717637425,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020469,436,5,2,49,59,kfq8fhwnmycbtad1u0fyefx0,0,22.1,-1.3,2025-05-10T21:17:59.073Z,2025-05-10T22:11:39Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717637447,56,Back,5717637639,233,491,5717637449,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020489,491,5,2,49,59,daicfonrbj124lu2la2rctxck,1,77.9,101.3,2025-05-10T21:17:59.073Z,2025-05-10T22:11:39Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5717637569,56,Left,5717637615,233,436,5717637571,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020545,492,1,2,50,6,daicfonrbj124lu2la2rctxck,1,73.6,100.0,2025-05-10T21:18:06.368Z,2025-05-10T21:18:08Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5717637823,140,61.8,5717637819,56,Left,5717637817,107,,5717637827,212,14.7,5717637825,141,89.7,5717637829,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020599,493,1,2,50,8,daicfonrbj124lu2la2rctxck,1,61.8,89.7,2025-05-10T21:18:08.376Z,2025-05-10T21:18:13Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5717638129,213,3.83,5717638125,141,60.8,5717638127,212,30.8,5717638123,140,39.2,5717638121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020639,494,1,2,50,13,daicfonrbj124lu2la2rctxck,1,42.0,61.2,2025-05-10T21:18:13.305Z,2025-05-10T21:18:17Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5717638325,212,20.0,5717638321,140,42.9,5717638327,213,4.76,5717638323,141,31.8,5717638319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020683,495,1,2,50,17,daicfonrbj124lu2la2rctxck,1,48.0,20.4,2025-05-10T21:18:17.112Z,2025-05-10T21:18:20Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5717638525,212,19.1,5717638517,140,63.8,5717638527,213,5.77,5717638521,141,6.5,5717638515,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020689,496,1,2,50,20,daicfonrbj124lu2la2rctxck,0,63.2,6.5,2025-05-10T21:18:20.232Z,2025-05-10T21:18:22Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5717638629,236,,5717638635,286,,5717638543,141,8.2,5717638541,140,68.5,5717638631,233,437,5717638545,212,5.7,5717638539,56,Right,5717638547,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020699,437,74,2,50,20,kfq8fhwnmycbtad1u0fyefx0,1,35.2,88.3,2025-05-10T21:18:20.233Z,2025-05-10T22:12:00Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5717638605,56,Back,5717638655,233,496,5717638607,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020717,438,5,2,50,21,kfq8fhwnmycbtad1u0fyefx0,0,38.3,102.0,2025-05-10T21:18:21.312Z,2025-05-10T22:11:40Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5717638717,347,,5717638747,233,497,5717638715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020711,497,5,2,50,21,daicfonrbj124lu2la2rctxck,1,61.7,-2.0,2025-05-10T21:18:21.312Z,2025-05-10T22:11:40Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5717638683,56,Right,5717638737,233,438,5717638685,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020751,498,1,2,50,23,daicfonrbj124lu2la2rctxck,1,64.1,0.0,2025-05-10T21:18:23.290Z,2025-05-10T21:18:26Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5717638891,56,Right,5717638893,140,83.7,5717638889,107,,5717638897,212,21.0,5717638899,213,0.20,5717638895,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020791,499,1,2,50,26,daicfonrbj124lu2la2rctxck,1,86.0,5.0,2025-05-10T21:18:26.609Z,2025-05-10T21:18:45Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,1.0,5717639139,140,93.2,5717639135,155,,5717639993,210,15,5717639137,56,Center,5717639145,213,1.28,5717639143,212,26.4,5717639995,154,,5717639141,141,42.2,5717639133,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020797,500,15,2,50,29,daicfonrbj124lu2la2rctxck,1,93.2,42.2,2025-05-10T21:18:29.394Z,2025-05-10T22:33:36Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5717640053,233,439,5717640021,29,,5717640041,230,98.5,5717640025,55,499,5717640029,102,50.3,5717639163,56,Center,5717639413,82,,5717640033,328,,5717640043,231,5717640023,154,,49.5,5717639159,22,,5717639161,17,,5717640019,78,5717640031,103,19,5717640039,147,43.9,5717640035,100,,,5717639409,20,5717640037,146,94.6,
2813020779,439,10,2,50,29,kfq8fhwnmycbtad1u0fyefx0,1,5.4,56.1,2025-05-10T21:18:29.494Z,2025-05-10T21:18:46Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5717639069,94,,5717640075,233,500,5717639071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020813,441,1,2,50,31,kfq8fhwnmycbtad1u0fyefx0,1,11.9,62.0,2025-05-10T21:18:31.206Z,2025-05-10T21:18:32Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717639241,56,Back,5717639247,212,15.4,5717639243,140,16.8,5717639249,213,1.23,5717639245,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020839,442,1,2,50,32,kfq8fhwnmycbtad1u0fyefx0,1,16.8,83.3,2025-05-10T21:18:32.614Z,2025-05-10T21:18:36Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717639437,212,14.7,5717639431,56,Back,5717639433,140,30.0,5717639439,213,0.33,5717639435,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020877,443,1,2,50,36,kfq8fhwnmycbtad1u0fyefx0,1,35.3,83.6,2025-05-10T21:18:36.254Z,2025-05-10T21:18:39Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5717639635,140,49.8,5717639639,212,15.7,5717639637,141,77.8,5717639641,213,6.03,5717639633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020931,444,1,2,50,39,kfq8fhwnmycbtad1u0fyefx0,1,39.1,84.2,2025-05-10T21:18:39.598Z,2025-05-10T21:18:43Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5717639907,212,18.0,5717639911,213,3.02,5717639899,140,22.1,5717639895,56,Back,5717639903,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813020975,445,1,2,50,43,kfq8fhwnmycbtad1u0fyefx0,1,30.0,78.5,2025-05-10T21:18:43.454Z,2025-05-10T21:18:47Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717640143,212,28.3,5717640141,141,64.0,5717640137,56,Back,5717640145,213,3.50,5717640139,140,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021009,446,1,2,50,47,kfq8fhwnmycbtad1u0fyefx0,1,9.3,64.2,2025-05-10T21:18:47.638Z,2025-05-10T21:18:50Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5717640353,141,73.9,5717640357,213,1.00,5717640351,140,13.3,5717640349,56,Back,5717640355,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021047,447,1,2,50,50,kfq8fhwnmycbtad1u0fyefx0,1,17.3,74.4,2025-05-10T21:18:49.910Z,2025-05-10T21:18:52Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717640505,141,87.1,5717640509,212,12.5,5717640513,213,0.76,5717640503,140,25.9,5717640501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021093,448,1,2,50,52,kfq8fhwnmycbtad1u0fyefx0,1,25.9,87.1,2025-05-10T21:18:52.350Z,2025-05-10T21:18:54Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717640633,212,18.4,5717640631,141,71.8,5717640629,140,11.5,5717640627,56,Back,5717640635,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021171,449,1,2,50,54,kfq8fhwnmycbtad1u0fyefx0,1,12.4,70.0,2025-05-10T21:18:54.367Z,2025-05-10T21:19:00Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717641029,212,15.1,5717641031,213,6.08,5717641025,141,65.5,5717641023,140,26.5,5717641021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021217,450,1,2,51,0,kfq8fhwnmycbtad1u0fyefx0,1,26.3,60.9,2025-05-10T21:19:00.422Z,2025-05-10T21:19:04Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5717641255,56,Back,5717641259,141,69.7,5717641263,213,2.74,5717641257,140,12.9,5717641261,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021221,451,1,2,51,4,kfq8fhwnmycbtad1u0fyefx0,1,12.9,69.7,2025-05-10T21:19:03.902Z,2025-05-10T21:19:04Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717641271,56,Back,5717641273,140,26.0,5717641279,213,0.59,5717641275,141,83.2,5717641277,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021235,452,1,2,51,4,kfq8fhwnmycbtad1u0fyefx0,1,26.0,83.2,2025-05-10T21:19:04.622Z,2025-05-10T21:19:05Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717641355,212,11.6,5717641349,56,Back,5717641351,140,30.8,5717641353,141,67.8,5717641361,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021291,453,1,2,51,5,kfq8fhwnmycbtad1u0fyefx0,1,30.9,68.7,2025-05-10T21:19:05.350Z,2025-05-10T21:19:09Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5717641651,141,71.1,5717641653,212,21.2,5717641647,56,Back,5717641649,140,10.8,5717641655,213,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021315,454,1,2,51,9,kfq8fhwnmycbtad1u0fyefx0,1,12.4,68.2,2025-05-10T21:19:09.159Z,2025-05-10T21:19:10Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717641757,56,Back,5717641759,140,9.4,5717641765,213,4.47,5717641763,212,13.2,5717641761,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021373,455,1,2,51,10,kfq8fhwnmycbtad1u0fyefx0,1,9.4,49.3,2025-05-10T21:19:10.679Z,2025-05-10T21:19:15Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5717642029,213,5.24,5717642025,141,13.1,5717642027,212,28.5,5717642021,56,Back,5717642023,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021379,456,61,2,51,15,kfq8fhwnmycbtad1u0fyefx0,0,24.5,11.0,2025-05-10T21:19:14.846Z,2025-05-10T21:19:15Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717642063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021391,457,5,2,51,15,kfq8fhwnmycbtad1u0fyefx0,0,30.2,-1.4,2025-05-10T21:19:15.040Z,2025-05-10T22:11:41Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717642151,233,501,5717642083,347,,5717642081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021401,501,5,2,51,15,daicfonrbj124lu2la2rctxck,1,69.8,101.4,2025-05-10T21:19:15.040Z,2025-05-10T21:19:19Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5717642111,347,,5717642109,56,Left,5717642141,233,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021507,502,1,2,51,22,daicfonrbj124lu2la2rctxck,1,69.5,100.0,2025-05-10T21:19:22.152Z,2025-05-10T21:19:25Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5717642645,140,77.4,5717642649,212,20.6,5717642643,56,Center,5717642651,213,5.13,5717642641,107,,5717642647,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021567,503,1,2,51,25,daicfonrbj124lu2la2rctxck,0,77.4,74.1,2025-05-10T21:19:24.896Z,2025-05-10T21:19:29Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5717642877,141,76.7,5717642881,213,0.07,5717642873,56,Center,5717642879,212,25.1,5717642875,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021581,458,56,2,51,26,kfq8fhwnmycbtad1u0fyefx0,1,5.0,31.0,2025-05-10T21:19:26.399Z,2025-05-10T22:16:28Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5717642911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021817,459,5,2,51,29,kfq8fhwnmycbtad1u0fyefx0,1,-1.0,26.8,2025-05-10T21:19:28.867Z,2025-05-10T22:11:41Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5717643931,56,Back,5717643937,346,,5717644929,233,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021977,504,5,2,51,29,daicfonrbj124lu2la2rctxck,0,101.0,73.2,2025-05-10T21:19:28.867Z,2025-05-10T22:11:41Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5717644951,233,459,5717644751,346,,5717644749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021839,460,1,2,51,46,kfq8fhwnmycbtad1u0fyefx0,1,3.7,49.4,2025-05-10T21:19:46.303Z,2025-05-10T21:19:48Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5717644077,237,,5717644063,124,,5717644069,141,65.7,5717644065,56,Back,5717644067,140,9.7,5717644071,212,12.7,5717644073,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021877,461,1,2,51,48,kfq8fhwnmycbtad1u0fyefx0,1,9.3,65.5,2025-05-10T21:19:48.670Z,2025-05-10T21:19:51Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717644255,140,21.7,5717644271,213,0.97,5717644253,56,Back,5717644267,212,23.1,5717644261,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021911,462,1,2,51,51,kfq8fhwnmycbtad1u0fyefx0,1,22.0,93.2,2025-05-10T21:19:50.854Z,2025-05-10T21:19:53Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5717644409,141,76.0,5717644405,56,Back,5717644407,140,39.4,5717644411,212,21.7,5717644413,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021933,463,1,2,51,53,kfq8fhwnmycbtad1u0fyefx0,1,39.2,77.0,2025-05-10T21:19:52.958Z,2025-05-10T21:19:55Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5717644523,56,Back,5717644551,156,,5717644527,141,83.5,5717644525,140,30.4,5717644531,213,2.70,5717644529,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021967,464,1,2,51,55,kfq8fhwnmycbtad1u0fyefx0,0,30.5,83.3,2025-05-10T21:19:55.662Z,2025-05-10T21:19:58Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5717644711,141,83.8,5717644713,212,27.8,5717644707,56,Left,5717644715,213,0.01,5717644709,140,57.0,5717644705,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021991,505,44,2,51,57,daicfonrbj124lu2la2rctxck,1,39.7,12.8,2025-05-10T21:19:57.270Z,2025-05-10T22:13:42Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717644829,56,Back,5717644831,285,,5717644989,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021981,465,44,2,51,57,kfq8fhwnmycbtad1u0fyefx0,0,60.3,87.2,2025-05-10T21:19:57.271Z,2025-05-10T22:13:42Z,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,,5717645009,233,505,5717644763,286,,5717644761,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813021999,506,12,2,51,57,daicfonrbj124lu2la2rctxck,1,33.3,5.6,2025-05-10T21:19:57.308Z,2025-05-10T22:16:22Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717645089,167,,5717644885,213,5.66,5717644879,140,40.1,5717644945,15,,5717644883,212,8.8,5717644881,141,0.0,5717644877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813022125,466,5,2,51,59,kfq8fhwnmycbtad1u0fyefx0,1,54.8,101.5,2025-05-10T21:19:59.248Z,2025-05-10T22:11:42Z,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,,5717645565,56,Left,5717645589,233,507,5717645567,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813022027,507,5,2,51,59,daicfonrbj124lu2la2rctxck,0,45.2,-1.5,2025-05-10T21:19:59.248Z,2025-05-10T22:11:42Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717645069,56,Back,5717645605,233,466,5717645071,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813022155,467,1,2,52,9,kfq8fhwnmycbtad1u0fyefx0,1,46.3,100.0,2025-05-10T21:20:08.974Z,2025-05-10T21:20:11Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5717645687,141,76.6,5717645693,1,,5717645691,213,5.57,5717645685,140,64.9,5717645689,212,25.9,5717645681,107,,5717645683,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
