id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2800413805,395,1,2,45,48,2iwybwokic7nmr1t33abdbjoq,1,63.3,90.2,2025-04-13T03:13:24.883Z,2025-04-13T03:13:28Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5648068031,213,5.28,5648068027,141,79.7,5648068029,212,8.4,5648068023,56,Left,5648068025,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413813,396,1,2,45,52,2iwybwokic7nmr1t33abdbjoq,1,67.6,79.7,2025-04-13T03:13:28.251Z,2025-04-13T03:17:31Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5648068073,140,64.1,5648068079,213,2.35,5648068077,212,5.2,5648068071,56,Left,5648068075,141,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413815,397,1,2,45,53,2iwybwokic7nmr1t33abdbjoq,1,64.1,85.2,2025-04-13T03:13:29.459Z,2025-04-13T03:13:30Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5648068085,140,39.3,5648068083,56,Back,5648068091,213,3.64,5648068089,212,29.6,5648068087,141,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413827,398,1,2,45,54,2iwybwokic7nmr1t33abdbjoq,1,39.3,64.4,2025-04-13T03:13:30.435Z,2025-04-13T03:13:32Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5648068145,212,19.0,5648068141,140,39.1,5648068139,56,Back,5648068143,141,36.4,5648068147,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413829,399,1,2,45,56,2iwybwokic7nmr1t33abdbjoq,1,39.1,36.4,2025-04-13T03:13:32.587Z,2025-04-13T03:18:03Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5648068169,212,15.7,5648068161,140,54.0,5648068173,213,0.04,5648068157,56,Center,5648068165,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413843,400,1,2,45,57,2iwybwokic7nmr1t33abdbjoq,0,54.0,37.4,2025-04-13T03:13:33.459Z,2025-04-13T03:13:34Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5648068215,140,62.3,5648068221,213,5.29,5648068213,56,Right,5648068217,141,17.9,5648068219,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413891,362,1,2,46,1,b1rpb2ox52uxcmjrsnqd95pk5,1,53.1,82.3,2025-04-13T03:13:37.496Z,2025-04-13T03:13:43Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5648068463,213,5.22,5648068455,56,Center,5648068459,141,25.3,5648068457,140,73.8,5648068453,155,,5648068461,212,44.4,5648068465,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413899,363,1,2,46,7,b1rpb2ox52uxcmjrsnqd95pk5,1,72.5,45.7,2025-04-13T03:13:43.695Z,2025-04-13T03:14:10Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5648068519,140,85.7,5648068517,56,Left,5648068525,213,1.08,5648068521,141,83.5,5648068523,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413925,364,1,2,46,9,b1rpb2ox52uxcmjrsnqd95pk5,0,85.7,83.5,2025-04-13T03:13:45.543Z,2025-04-13T03:13:48Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5648068631,56,Center,5648068641,1,,5648068633,140,100.0,5648068639,213,5.11,5648068627,2,,5648068637,212,43.9,5648068629,155,,5648068635,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414047,365,5,2,46,12,b1rpb2ox52uxcmjrsnqd95pk5,0,101.4,31.8,2025-04-13T03:13:48.264Z,2025-04-13T03:14:16Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5648069263,346,,5648069261,56,Center,5648069391,233,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414079,401,5,2,46,14,2iwybwokic7nmr1t33abdbjoq,1,-1.7000000000000002,72.1,2025-04-13T03:13:50.851Z,2025-04-13T03:14:16Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5648069375,56,Back,5648069377,346,,5648069379,233,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414085,402,1,2,46,39,2iwybwokic7nmr1t33abdbjoq,1,4.8,40.5,2025-04-13T03:14:15.228Z,2025-04-13T03:18:38Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5648069465,140,3.5,5648069475,237,,5648069461,124,,5648069471,213,1.70,5648069469,212,10.7,5648069467,141,56.1,5648069463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414093,403,1,2,46,41,2iwybwokic7nmr1t33abdbjoq,1,4.3,54.5,2025-04-13T03:14:17.834Z,2025-04-13T03:14:20Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5648069513,212,12.4,5648069511,141,36.5,5648069507,56,Back,5648069509,140,2.5,5648069515,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414101,404,1,2,46,44,2iwybwokic7nmr1t33abdbjoq,1,3.5,33.5,2025-04-13T03:14:20.244Z,2025-04-13T03:14:23Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5648069555,140,6.9,5648069561,213,4.91,5648069553,56,Back,5648069557,141,7.7,5648069559,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414119,405,1,2,46,47,2iwybwokic7nmr1t33abdbjoq,0,6.9,7.1,2025-04-13T03:14:23.482Z,2025-04-13T03:14:28Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5648069625,141,5.3,5648069629,213,6.26,5648069627,212,56.1,5648069623,140,60.3,5648069619,157,,5648069631,1,,5648069621,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414125,366,1,2,46,52,b1rpb2ox52uxcmjrsnqd95pk5,1,44.9,93.6,2025-04-13T03:14:28.943Z,2025-04-13T03:14:30Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5648069663,140,37.1,5648069669,213,4.11,5648069667,212,14.5,5648069661,56,Back,5648069695,189,,5648069665,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414161,368,1,2,46,54,b1rpb2ox52uxcmjrsnqd95pk5,1,37.4,75.6,2025-04-13T03:14:30.883Z,2025-04-13T03:14:34Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5648069815,141,36.0,5648069811,56,Back,5648069813,140,41.6,5648069819,213,4.87,5648069817,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414183,369,1,2,46,58,b1rpb2ox52uxcmjrsnqd95pk5,1,39.3,35.2,2025-04-13T03:14:34.599Z,2025-04-13T03:14:37Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5648069939,141,60.3,5648069937,140,32.6,5648069943,213,1.96,5648069941,212,18.5,5648069935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414227,370,1,2,47,1,b1rpb2ox52uxcmjrsnqd95pk5,1,30.7,66.4,2025-04-13T03:14:37.119Z,2025-04-13T03:14:42Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5648070145,140,35.9,5648070149,141,40.9,5648070141,56,Back,5648070153,212,18.2,5648070157,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414251,371,1,2,47,6,b1rpb2ox52uxcmjrsnqd95pk5,1,40.0,31.6,2025-04-13T03:14:42.296Z,2025-04-13T03:14:45Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5648070285,213,5.63,5648070277,56,Right,5648070279,140,60.2,5648070281,141,7.6,5648070283,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414277,372,1,2,47,9,b1rpb2ox52uxcmjrsnqd95pk5,1,60.2,7.6,2025-04-13T03:14:45.511Z,2025-04-13T03:14:50Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5648070435,212,16.8,5648070433,141,15.9,5648070429,56,Back,5648070437,213,2.80,5648070431,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414297,373,1,2,47,14,b1rpb2ox52uxcmjrsnqd95pk5,1,38.4,22.5,2025-04-13T03:14:50.487Z,2025-04-13T03:14:55Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5648070503,56,Back,5648070507,141,69.9,5648070509,212,32.3,5648070505,140,37.2,5648070511,213,1.61,5648070513,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414315,374,1,2,47,20,b1rpb2ox52uxcmjrsnqd95pk5,1,43.2,75.6,2025-04-13T03:14:56.315Z,2025-04-13T03:14:59Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5648070591,56,Center,5648070601,1,,5648070595,141,56.1,5648070597,212,35.6,5648070599,213,5.90,5648070593,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414333,375,1,2,47,23,b1rpb2ox52uxcmjrsnqd95pk5,1,72.8,60.1,2025-04-13T03:14:59.479Z,2025-04-13T03:15:02Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5648070705,212,15.9,5648070699,56,Center,5648070703,141,37.0,5648070707,213,4.54,5648070701,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414357,376,1,2,47,26,b1rpb2ox52uxcmjrsnqd95pk5,1,69.6,39.9,2025-04-13T03:15:02.423Z,2025-04-13T03:15:07Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5648070813,212,26.5,5648070811,141,8.7,5648070807,56,Right,5648070809,140,84.8,5648070815,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414373,377,61,2,47,31,b1rpb2ox52uxcmjrsnqd95pk5,1,86.1,20.5,2025-04-13T03:15:07.047Z,2025-04-13T03:15:15Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,1.0,,5648070901,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414377,378,15,2,47,33,b1rpb2ox52uxcmjrsnqd95pk5,1,84.2,30.3,2025-04-13T03:15:09.422Z,2025-04-13T05:04:00Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5648071125,29,,5648071135,103,16.5,5648070911,56,Center,5648212879,76,,5648070907,22,,5648212881,215,,5648071133,102,52.6,5648071085,20,,5648214783,63,,5648188009,233,407,5648071137,146,99.1,5648071139,147,5648071129,55,377,,,48.6,,,,,,,,,,,,,
2800414429,407,10,2,47,33,2iwybwokic7nmr1t33abdbjoq,1,2.2,52.4,2025-04-13T03:15:09.522Z,2025-04-13T04:47:06Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5648071115,173,,5648188023,233,378,5648071117,178,,5648071119,182,,5648071121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800443983,724,2,2,47,34,b1rpb2ox52uxcmjrsnqd95pk5,1,83.8,34.6,2025-04-13T03:15:09.947Z,2025-04-13T05:06:57Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5648218803,297,,5648218799,140,96.4,5648218797,56,Center,5648218801,141,64.5,5648218795,7,tc5nl1hz1w06jobp5ckktr3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414391,379,43,2,47,36,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-13T03:15:12.606Z,2025-04-13T05:05:44Z,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,5648213243,17,0,5648070957,56,Center,5648071225,102,51.4,5648071233,231,51.3,5648213245,85,0,5648213249,328,0,5648070953,22,0,5648213247,214,0,5648071231,230,99.7,5648071175,20,0,5648071227,103,58.3,5648071229,458,5648217629,144,13,,,0,,,,,,,,,,,,,
2800414393,406,43,2,47,37,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-04-13T03:15:13.450Z,2025-04-13T03:15:17Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5648070975,56,Back,5648070969,173,0,5648071079,144,63,5648070971,178,0,5648070973,182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800438341,720,43,2,47,44,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-13T03:15:19.947Z,2025-04-13T05:07:08Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5648189523,56,Center,5648189525,346,0,5648219917,144,5,5648189557,233,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414575,409,1,2,48,3,2iwybwokic7nmr1t33abdbjoq,1,3.4,44.5,2025-04-13T03:15:39.746Z,2025-04-13T05:10:22Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5648225175,1,,5648071769,213,1.24,5648071767,212,6.4,5648071763,140,5.4,5648071761,56,Back,5648225291,5,,5648071765,141,53.4,5648225293,152,,5648225173,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414581,410,1,2,48,4,2iwybwokic7nmr1t33abdbjoq,1,5.4,53.4,2025-04-13T03:15:40.385Z,2025-04-13T03:15:41Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5648071779,56,Back,5648071785,212,8.4,5648071781,140,5.2,5648071783,141,41.0,5648071787,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414627,411,1,2,48,5,2iwybwokic7nmr1t33abdbjoq,1,5.2,41.0,2025-04-13T03:15:40.977Z,2025-04-13T03:15:47Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5648072021,141,31.1,5648072017,56,Back,5648072019,140,28.1,5648072025,213,6.01,5648072023,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414633,412,4,2,48,11,2iwybwokic7nmr1t33abdbjoq,1,31.0,29.4,2025-04-13T03:15:47.353Z,2025-04-13T04:33:46Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5648072057,265,,5648072053,56,Back,5648133765,233,380,5648072051,13,,5648133769,285,,5648072055,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414667,380,4,2,48,11,b1rpb2ox52uxcmjrsnqd95pk5,0,69.0,70.6,2025-04-13T03:15:47.354Z,2025-04-13T04:33:47Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5648072207,56,Center,5648072209,152,,5648072211,265,,5648072205,13,,5648072213,286,,5648133785,233,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414745,413,1,2,48,30,2iwybwokic7nmr1t33abdbjoq,1,41.5,25.4,2025-04-13T03:16:06.626Z,2025-04-13T03:16:07Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5648072595,152,,5648072605,213,1.20,5648072601,141,70.1,5648072603,212,32.6,5648072607,1,,5648072593,5,,5648072597,56,Center,5648072599,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414755,414,1,2,48,31,2iwybwokic7nmr1t33abdbjoq,1,52.6,70.1,2025-04-13T03:16:07.801Z,2025-04-13T04:47:04Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5648072631,141,77.6,5648072635,212,14.8,5648072639,213,0.35,5648072627,56,Center,5648072629,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414779,415,1,2,48,34,2iwybwokic7nmr1t33abdbjoq,1,68.3,83.0,2025-04-13T03:16:10.210Z,2025-04-13T03:16:13Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5648072739,212,13.6,5648072737,141,92.1,5648072733,56,Left,5648072741,213,0.47,5648072735,140,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414785,416,61,2,48,37,2iwybwokic7nmr1t33abdbjoq,0,79.8,92.1,2025-04-13T03:16:13.642Z,2025-04-13T03:16:14Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5648072771,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414805,417,83,2,48,40,2iwybwokic7nmr1t33abdbjoq,0,92.5,88.7,2025-04-13T03:16:16.930Z,2025-04-13T03:16:21Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5648072949,399,7jizpx7yu2zxvcrnf9z4408vd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414821,382,1,2,48,42,b1rpb2ox52uxcmjrsnqd95pk5,0,16.4,8.1,2025-04-13T03:16:18.882Z,2025-04-13T03:16:20Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5648072895,56,Back,5648072913,286,,5648072907,236,,5648072909,233,418,5648072903,213,0.00,5648072901,212,0.8,5648072897,140,17.2,5648072899,141,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414815,418,74,2,48,42,2iwybwokic7nmr1t33abdbjoq,1,92.9,89.0,2025-04-13T03:16:18.883Z,2025-04-13T03:16:20Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5648072939,233,382,5648072881,56,Left,5648072883,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414835,383,4,2,48,45,b1rpb2ox52uxcmjrsnqd95pk5,1,10.8,9.9,2025-04-13T03:16:21.318Z,2025-04-13T04:33:47Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5648073001,285,,5648072999,265,,5648072997,152,,5648072993,13,,5648072995,56,Back,5648073017,233,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414839,419,4,2,48,45,2iwybwokic7nmr1t33abdbjoq,0,89.2,90.1,2025-04-13T03:16:21.319Z,2025-04-13T04:33:48Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5648073005,56,Left,5648073011,286,,5648073021,233,383,5648074101,55,420,5648073009,265,,5648073007,152,,5648073003,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414971,420,17,2,49,9,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-04-13T03:16:45.489Z,2025-04-13T03:16:56Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5648073875,35,,5648073873,31,,5648074089,55,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415213,384,1,2,49,37,b1rpb2ox52uxcmjrsnqd95pk5,1,18.3,14.1,2025-04-13T03:17:13.249Z,2025-04-13T03:18:08Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5648074843,152,,5648074853,212,53.8,5648077025,189,,5648074855,213,1.52,5648074839,5,,5648074851,141,93.1,5648074849,140,20.8,5648074847,56,Back,5648074859,1,,5648074841,196,,,,,,,,,,,,,,,,,,,,,,,,,
2800415219,385,61,2,49,41,b1rpb2ox52uxcmjrsnqd95pk5,0,20.8,93.1,2025-04-13T03:17:17.848Z,2025-04-13T03:50:29Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5648075281,189,,5648074871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415233,421,5,2,49,42,2iwybwokic7nmr1t33abdbjoq,1,71.8,-1.2,2025-04-13T03:17:18.345Z,2025-04-13T03:17:25Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5648074925,347,,5648074937,233,386,5648074923,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415229,386,5,2,49,44,b1rpb2ox52uxcmjrsnqd95pk5,0,28.2,101.2,2025-04-13T03:17:20.414Z,2025-04-13T03:17:24Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5648074983,233,421,5648074915,56,Back,5648074917,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415275,422,1,2,49,44,2iwybwokic7nmr1t33abdbjoq,1,68.4,0.0,2025-04-13T03:17:20.833Z,2025-04-13T03:17:25Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5648075135,212,10.1,5648075133,141,12.1,5648075129,56,Right,5648075127,107,,5648075137,213,1.17,5648075131,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415277,423,1,2,49,47,2iwybwokic7nmr1t33abdbjoq,1,74.3,14.0,2025-04-13T03:17:23.266Z,2025-04-13T03:17:26Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5648075143,140,78.9,5648075147,212,5.0,5648075149,213,0.25,5648075145,141,15.8,5648075141,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415283,424,1,2,49,49,2iwybwokic7nmr1t33abdbjoq,0,78.9,15.8,2025-04-13T03:17:25.128Z,2025-04-13T03:17:27Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5648075173,212,23.7,5648075167,56,Center,5648075169,140,100.0,5648075171,141,24.8,5648075165,168,,5648075175,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415313,425,5,2,49,51,2iwybwokic7nmr1t33abdbjoq,0,100.6,26.5,2025-04-13T03:17:27.699Z,2025-04-13T03:17:39Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5648075689,233,387,5648075321,56,Center,5648075323,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415361,387,5,2,49,54,b1rpb2ox52uxcmjrsnqd95pk5,1,-0.6000000000000001,74.4,2025-04-13T03:17:30.838Z,2025-04-13T03:17:39Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5648075619,56,Back,5648075621,346,,5648075667,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415463,388,1,2,50,2,b1rpb2ox52uxcmjrsnqd95pk5,1,4.1,42.1,2025-04-13T03:17:38.205Z,2025-04-13T03:17:46Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5648076113,140,10.0,5648076119,213,1.23,5648076117,212,18.6,5648076123,237,,5648076111,56,Back,5648076109,124,,5648076115,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415521,389,1,2,50,10,b1rpb2ox52uxcmjrsnqd95pk5,0,25.1,78.6,2025-04-13T03:17:46.414Z,2025-04-13T03:17:51Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5648076433,212,87.8,5648076437,1,,5648076429,140,100.0,5648076427,56,Center,5648076431,141,24.9,5648076435,213,5.85,5648076425,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415685,426,5,2,50,15,2iwybwokic7nmr1t33abdbjoq,1,-1.2,66.0,2025-04-13T03:17:51.457Z,2025-04-13T03:50:26Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5648077215,56,Back,5648077217,346,,5648133605,233,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415651,390,5,2,50,15,b1rpb2ox52uxcmjrsnqd95pk5,0,101.3,43.0,2025-04-13T03:17:51.786Z,2025-04-13T03:50:25Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5648077019,346,,5648077017,56,Center,5648133611,233,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415699,427,1,2,50,38,2iwybwokic7nmr1t33abdbjoq,1,5.1,41.8,2025-04-13T03:18:14.865Z,2025-04-13T03:18:17Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5648077295,213,1.55,5648077289,140,5.3,5648077287,56,Back,5648077285,124,,5648077299,237,,5648077293,212,9.1,5648077291,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415733,428,1,2,50,41,2iwybwokic7nmr1t33abdbjoq,1,5.0,55.2,2025-04-13T03:18:17.209Z,2025-04-13T03:18:20Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5648077451,213,4.80,5648077439,56,Back,5648077447,212,18.3,5648077441,140,6.5,5648077445,141,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415763,429,1,2,50,44,2iwybwokic7nmr1t33abdbjoq,0,8.6,25.9,2025-04-13T03:18:20.417Z,2025-04-13T03:18:23Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5648077579,141,33.1,5648077577,140,26.1,5648077581,212,19.0,5648077583,213,0.26,5648077575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415757,391,8,2,50,46,b1rpb2ox52uxcmjrsnqd95pk5,1,73.5,56.2,2025-04-13T03:18:22.429Z,2025-04-13T03:18:23Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5648077557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415783,393,1,2,50,48,b1rpb2ox52uxcmjrsnqd95pk5,1,74.9,69.1,2025-04-13T03:18:24.157Z,2025-04-13T03:18:25Z,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,5648077645,141,45.9,5648077641,56,Center,5648077643,140,74.4,5648077647,212,15.8,5648077649,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
