id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2793281397,535,5,2,57,18,ak0rmms5xl49w57i2rvid1tk9,0,59.7,-2.0,2025-03-30T00:25:15.435Z,2025-03-30T01:56:33Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5608825343,56,Right,5608825349,347,,5608825879,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281561,497,1,2,57,23,8cpjplodpphtkbt0hq8sr8mqs,1,51.2,100.0,2025-03-30T00:25:20.685Z,2025-03-30T00:25:25Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5608826145,107,,5608826147,56,Left,5608826151,141,95.7,5608826155,213,6.16,5608826157,1,,5608826153,212,31.7,5608826149,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281565,498,61,2,57,28,8cpjplodpphtkbt0hq8sr8mqs,0,81.5,95.3,2025-03-30T00:25:25.166Z,2025-03-30T00:25:25Z,7ad4uvgwiwtjy23nt3yjsmctm,O. Brynéus,,,5608826173,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281623,536,1,2,57,29,ak0rmms5xl49w57i2rvid1tk9,1,21.8,5.5,2025-03-30T00:25:26.082Z,2025-03-30T00:25:28Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5608826467,213,6.25,5608826461,140,27.5,5608826459,56,Back,5608826463,141,5.2,5608826465,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281653,538,1,2,57,32,ak0rmms5xl49w57i2rvid1tk9,1,23.8,3.7,2025-03-30T00:25:28.905Z,2025-03-30T00:25:30Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5608826611,141,19.8,5608826613,212,14.5,5608826615,213,2.29,5608826607,56,Back,5608826609,140,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281671,539,1,2,57,33,ak0rmms5xl49w57i2rvid1tk9,1,12.4,18.3,2025-03-30T00:25:30.553Z,2025-03-30T00:25:32Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5608826739,213,2.04,5608826733,140,4.9,5608826737,212,17.5,5608826729,56,Back,5608826735,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281741,540,1,2,57,34,ak0rmms5xl49w57i2rvid1tk9,0,4.9,41.3,2025-03-30T00:25:31.818Z,2025-03-30T00:25:37Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5608827095,140,36.5,5608827101,213,6.03,5608827103,1,,5608827091,157,,5608827097,141,28.6,5608827099,212,34.3,5608827093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281747,499,44,2,57,39,8cpjplodpphtkbt0hq8sr8mqs,1,63.2,67.4,2025-03-30T00:25:36.685Z,2025-03-30T01:56:02Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5608827279,233,541,5608827133,286,,5608827131,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281751,541,44,2,57,39,ak0rmms5xl49w57i2rvid1tk9,0,36.8,32.6,2025-03-30T00:25:36.686Z,2025-03-30T01:56:02Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5608827159,285,,5608827157,56,Back,5608827319,233,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281767,500,1,2,57,40,8cpjplodpphtkbt0hq8sr8mqs,0,62.7,60.8,2025-03-30T00:25:37.013Z,2025-03-30T00:25:38Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5608827255,141,67.9,5608827257,212,26.8,5608827253,140,87.8,5608827249,3,,5608827251,56,Center,5608827259,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281857,542,12,2,57,42,ak0rmms5xl49w57i2rvid1tk9,1,14.4,37.6,2025-03-30T00:25:39.609Z,2025-03-30T00:25:44Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5608827755,56,Back,5608827761,212,27.3,5608827759,141,8.2,5608827763,213,5.46,5608827757,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281865,543,61,2,57,47,ak0rmms5xl49w57i2rvid1tk9,0,32.1,8.2,2025-03-30T00:25:44.042Z,2025-03-30T00:25:44Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5608827781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281921,501,1,2,57,48,8cpjplodpphtkbt0hq8sr8mqs,0,68.8,91.2,2025-03-30T00:25:45.337Z,2025-03-30T00:25:49Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5608828083,212,3.7,5608828075,56,Left,5608828105,236,,5608828077,140,71.7,5608828107,233,544,5608828085,213,0.62,5608828081,141,94.4,5608828111,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281877,544,74,2,57,48,ak0rmms5xl49w57i2rvid1tk9,1,32.1,8.2,2025-03-30T00:25:45.338Z,2025-03-30T01:18:45Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5608827843,285,,5608828199,233,501,5608827841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282015,502,5,2,57,49,8cpjplodpphtkbt0hq8sr8mqs,1,69.1,101.8,2025-03-30T00:25:46.339Z,2025-03-30T01:56:33Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5608828575,233,545,5608828521,347,,5608828519,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281897,545,5,2,57,49,ak0rmms5xl49w57i2rvid1tk9,0,30.9,-1.8,2025-03-30T00:25:46.339Z,2025-03-30T01:56:33Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5608827961,347,,5608827957,56,Back,5608828603,233,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282035,503,1,2,57,56,8cpjplodpphtkbt0hq8sr8mqs,0,73.6,100.0,2025-03-30T00:25:53.509Z,2025-03-30T00:25:55Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5608828665,140,87.5,5608828671,213,5.57,5608828669,212,19.3,5608828663,56,Left,5608828661,107,,5608828667,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282055,546,12,2,57,58,ak0rmms5xl49w57i2rvid1tk9,1,12.5,14.3,2025-03-30T00:25:55.602Z,2025-03-30T00:25:58Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5608828777,212,15.6,5608828775,141,11.0,5608828771,140,27.2,5608828839,15,,5608828779,213,6.14,5608828767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282089,547,1,2,58,1,ak0rmms5xl49w57i2rvid1tk9,0,27.2,11.0,2025-03-30T00:25:58.010Z,2025-03-30T00:25:58Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5608828943,141,17.0,5608828941,140,27.8,5608828947,213,1.42,5608828939,56,Back,5608828945,212,4.1,5608828937,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282121,504,1,2,58,2,8cpjplodpphtkbt0hq8sr8mqs,1,71.7,78.1,2025-03-30T00:25:59.117Z,2025-03-30T00:26:01Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5608829151,56,Center,5608829159,213,4.02,5608829155,141,59.1,5608829157,212,16.8,5608829153,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282149,505,1,2,58,4,8cpjplodpphtkbt0hq8sr8mqs,1,61.4,59.1,2025-03-30T00:26:01.093Z,2025-03-30T00:26:02Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5608829285,56,Center,5608829293,213,1.55,5608829287,140,61.6,5608829289,141,75.4,5608829291,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282221,506,1,2,58,5,8cpjplodpphtkbt0hq8sr8mqs,1,61.6,75.4,2025-03-30T00:26:02.381Z,2025-03-30T00:26:07Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5608829677,56,Back,5608829679,140,44.6,5608829685,213,3.99,5608829683,212,27.0,5608829681,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282249,507,1,2,58,10,8cpjplodpphtkbt0hq8sr8mqs,1,39.8,38.2,2025-03-30T00:26:07.109Z,2025-03-30T00:26:09Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5608829825,141,67.5,5608829821,56,Back,5608829827,212,20.1,5608829829,213,1.71,5608829823,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282301,508,1,2,58,12,8cpjplodpphtkbt0hq8sr8mqs,1,36.9,67.5,2025-03-30T00:26:09.405Z,2025-03-30T00:26:12Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5608830053,56,Back,5608830057,141,41.3,5608830055,140,33.2,5608830059,212,18.2,5608830061,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282329,509,1,2,58,15,8cpjplodpphtkbt0hq8sr8mqs,1,28.7,28.3,2025-03-30T00:26:12.124Z,2025-03-30T00:26:14Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5608830203,213,5.20,5608830199,141,9.4,5608830201,212,14.6,5608830197,140,35.2,5608830195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282381,510,1,2,58,17,8cpjplodpphtkbt0hq8sr8mqs,1,33.7,5.3,2025-03-30T00:26:14.444Z,2025-03-30T00:26:18Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5608830449,212,14.8,5608830443,56,Back,5608830447,141,8.3,5608830451,213,0.14,5608830445,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282389,511,3,2,58,21,8cpjplodpphtkbt0hq8sr8mqs,0,44.6,16.3,2025-03-30T00:26:18.014Z,2025-03-30T01:45:35Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5608830471,286,,5608830821,233,548,5608830469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282423,548,7,2,58,21,ak0rmms5xl49w57i2rvid1tk9,1,55.4,83.7,2025-03-30T00:26:18.015Z,2025-03-30T01:45:34Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5608830697,285,,5608830695,56,Left,5608830747,233,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282429,549,61,2,58,23,ak0rmms5xl49w57i2rvid1tk9,0,59.8,81.1,2025-03-30T00:26:20.426Z,2025-03-30T01:18:29Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5608830727,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282455,512,1,2,58,23,8cpjplodpphtkbt0hq8sr8mqs,1,39.0,22.5,2025-03-30T00:26:20.717Z,2025-03-30T00:26:22Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5608830897,56,Back,5608830905,213,2.30,5608830899,140,30.5,5608830901,141,37.1,5608830903,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282491,513,1,2,58,25,8cpjplodpphtkbt0hq8sr8mqs,1,30.5,37.1,2025-03-30T00:26:22.436Z,2025-03-30T00:26:25Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5608831083,140,36.9,5608831087,212,22.0,5608831085,141,67.9,5608831089,213,1.26,5608831081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282517,514,1,2,58,28,8cpjplodpphtkbt0hq8sr8mqs,1,41.7,69.3,2025-03-30T00:26:25.772Z,2025-03-30T00:26:28Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5608831241,212,33.5,5608831239,141,95.9,5608831235,56,Left,5608831243,213,0.57,5608831245,1,,5608831237,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282563,515,1,2,58,31,8cpjplodpphtkbt0hq8sr8mqs,1,64.0,95.9,2025-03-30T00:26:28.117Z,2025-03-30T00:26:31Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5608831491,212,14.3,5608831489,141,91.1,5608831485,56,Left,5608831487,140,77.3,5608831493,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282669,516,4,2,58,41,8cpjplodpphtkbt0hq8sr8mqs,1,83.6,93.2,2025-03-30T00:26:38.041Z,2025-03-30T00:26:44Z,7ad4uvgwiwtjy23nt3yjsmctm,O. Brynéus,,,5608832009,152,,5608832045,233,550,5608832011,265,,5608832007,56,Left,5608832013,286,,5608832005,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282641,550,4,2,58,41,ak0rmms5xl49w57i2rvid1tk9,0,16.4,6.8,2025-03-30T00:26:38.042Z,2025-03-30T00:27:45Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5608831875,13,,5608831883,285,,5608832077,233,516,5608831877,56,Back,5608836327,55,551,5608831881,265,,5608831879,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282657,551,17,2,58,42,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-30T00:26:39.073Z,2025-03-30T00:27:45Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5608832397,13,243,5608836311,55,550,5608832393,31,,5608832395,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793283281,517,1,2,59,33,8cpjplodpphtkbt0hq8sr8mqs,0,82.1,92.6,2025-03-30T00:27:30.211Z,2025-03-30T00:27:32Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5608835441,213,4.94,5608835431,152,,5608835439,212,34.5,5608835435,140,89.4,5608835427,5,,5608835443,1,,5608835437,141,43.1,5608835425,2,,5608835433,56,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,
2793283389,553,12,2,59,36,ak0rmms5xl49w57i2rvid1tk9,1,14.2,42.1,2025-03-30T00:27:33.129Z,2025-03-30T00:27:39Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5608836007,141,31.6,5608836003,56,Back,5608836009,212,8.7,5608836011,213,4.11,5608836005,140,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793283373,518,1,2,59,40,8cpjplodpphtkbt0hq8sr8mqs,0,94.7,73.5,2025-03-30T00:27:37.651Z,2025-03-30T00:39:05Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5608835933,141,57.9,5608835937,213,4.74,5608835931,140,95.0,5608835929,56,Center,5608835927,3,,5608835935,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793283393,554,11,2,59,42,ak0rmms5xl49w57i2rvid1tk9,1,4.2,47.5,2025-03-30T00:27:39.417Z,2025-03-30T00:27:39Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5608836027,88,,5608836021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793283533,555,1,2,59,53,ak0rmms5xl49w57i2rvid1tk9,1,14.2,53.9,2025-03-30T00:27:50.489Z,2025-03-30T00:27:52Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5608836825,141,70.2,5608836819,123,,5608836823,140,22.8,5608836827,212,14.3,5608836829,213,0.89,5608836821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793283567,556,1,2,59,55,ak0rmms5xl49w57i2rvid1tk9,1,22.8,70.2,2025-03-30T00:27:51.970Z,2025-03-30T00:27:55Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5608836975,140,34.5,5608836981,213,0.82,5608836977,141,89.7,5608836971,155,,5608836973,56,Back,5608836979,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793283625,557,1,2,59,58,ak0rmms5xl49w57i2rvid1tk9,1,46.2,88.7,2025-03-30T00:27:55.049Z,2025-03-30T00:27:59Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5608837269,56,Center,5608837275,212,21.0,5608837273,141,73.6,5608837277,213,5.77,5608837271,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793283659,558,1,2,60,2,ak0rmms5xl49w57i2rvid1tk9,1,66.4,76.7,2025-03-30T00:27:59.697Z,2025-03-30T00:28:02Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5608837471,212,11.5,5608837465,56,Center,5608837467,140,72.9,5608837473,213,5.34,5608837469,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793283737,559,1,2,60,5,ak0rmms5xl49w57i2rvid1tk9,1,73.9,62.9,2025-03-30T00:28:02.257Z,2025-03-30T00:28:09Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5608837895,140,78.5,5608837901,213,4.96,5608837897,141,34.2,5608837899,212,20.1,5608837893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793283767,560,1,2,60,12,ak0rmms5xl49w57i2rvid1tk9,1,90.7,32.7,2025-03-30T00:28:09.458Z,2025-03-30T00:28:28Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,1.0,,5608838013,141,52.1,5608839203,210,13,5608839205,154,,5608838015,212,13.6,5608838007,155,,5608838011,140,93.9,5608838019,213,1.32,5608838009,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793283773,561,13,2,60,14,ak0rmms5xl49w57i2rvid1tk9,1,93.9,52.1,2025-03-30T00:28:10.874Z,2025-03-30T02:05:47Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5608839253,231,51.1,5608839241,102,57.6,5608838921,153,,5608839233,29,,5608838053,17,,5608838915,15,,5608839245,146,95.9,5608839231,83,,5608838055,56,5608839243,103,27.8,5608839251,230,97.6,Center,5608839249,147,57.2,5608838919,328,,5608838051,22,,5608839237,55,5608839235,154,560,,,,,,,,
2793283813,562,15,2,60,16,ak0rmms5xl49w57i2rvid1tk9,1,96.2,65.0,2025-03-30T00:28:13.457Z,2025-03-30T02:06:26Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5608838723,102,52.5,5608838735,230,99.8,5608838221,22,,5608838737,231,54.3,5608838679,72,,5608838721,76,,5608838223,65,,5608838743,233,519,5608838727,458,5608838733,147,59.2,5609154895,328,,,5608838725,103,19,5608838683,82,,5608838225,56,Center,5608838729,100,5608838731,146,,,,,,,,,98.4
2793283823,519,10,2,60,16,8cpjplodpphtkbt0hq8sr8mqs,1,1.6,40.8,2025-03-30T00:28:13.557Z,2025-03-30T00:28:22Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5608838257,56,Back,5608838255,94,,5608838783,233,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793283831,520,6,2,60,18,8cpjplodpphtkbt0hq8sr8mqs,0,2.0,42.0,2025-03-30T00:28:15.138Z,2025-03-30T00:28:21Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5608838369,56,Back,5608838371,73,,5608838451,233,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793283833,563,6,2,60,18,ak0rmms5xl49w57i2rvid1tk9,1,98.0,58.0,2025-03-30T00:28:15.138Z,2025-03-30T01:21:36Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5608838373,56,Center,5608838411,233,520,5608838375,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793284287,564,1,2,60,53,ak0rmms5xl49w57i2rvid1tk9,1,99.5,99.5,2025-03-30T00:28:50.568Z,2025-03-30T00:28:56Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5608840913,213,3.50,5608840905,56,Left,5608840903,6,,5608840907,140,93.3,5608840911,212,7.0,5608840909,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793284317,565,1,2,60,55,ak0rmms5xl49w57i2rvid1tk9,1,93.6,88.4,2025-03-30T00:28:52.416Z,2025-03-30T00:30:13Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,1.0,5608846041,25,,5608846039,154,,5608841039,212,7.1,5608841043,213,2.85,5608841035,140,87.1,5608841033,56,Left,5608846037,210,16,5608841037,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793284333,566,43,2,60,57,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-30T00:28:54.713Z,2025-03-30T00:30:16Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5608841141,56,Center,5608841149,213,5.09,5608841139,155,0,5608841147,212,24.2,5608841143,140,94.5,5608846137,144,1,5608841137,2,0,5608841145,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793284921,567,16,2,61,1,ak0rmms5xl49w57i2rvid1tk9,1,85.8,85.0,2025-03-30T00:28:57.977Z,2025-03-30T01:54:57Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5608846073,102,46.3,5608846061,25,,5608844571,69,,5608845589,375,60:59.430,5608846065,29,,5608846079,231,52.9,5608846067,154,,5608845585,374,2025-03-30 00:28:56.292,5608844573,56,5608846063,80,,5608846077,230,98.9,Left,5608846075,103,15.2,5609137673,328,,5608846069,55,565,5608845581,20,,,,,,,,,,,
2793285589,576,18,2,61,30,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-30T00:29:27.509Z,2025-03-30T02:31:24Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5608848411,55,577,5608848343,44,Midfielder,5609205853,189,,5608848345,59,7,5608848341,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793285595,577,19,2,61,30,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-30T00:29:27.510Z,2025-03-30T02:38:25Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5608848379,59,17,5609206071,189,,5609085387,292,3,5608848381,44,Defender,5608848373,42,,5608848377,145,7,5608852089,293,2,5608848383,55,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793285639,578,18,2,61,31,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-30T00:29:28.324Z,2025-03-30T02:31:26Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5608848663,44,Forward,5608848665,59,11,5609205887,189,,5608848661,42,,5608848737,55,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793285647,579,19,2,61,31,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-30T00:29:28.325Z,2025-03-30T02:38:17Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5609085459,292,7,5608848699,42,,5608848705,59,20,5608848703,145,11,5608848707,44,Midfielder,5608852585,293,1,5608848709,55,578,5609206045,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793285729,580,18,2,61,32,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-30T00:29:29.143Z,2025-03-30T02:31:29Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5608849165,44,Defender,5608849163,42,,5609205935,189,,5608849167,59,3,5608849273,55,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793285731,581,19,2,61,32,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-30T00:29:29.144Z,2025-03-30T02:31:32Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5608849175,42,,5608849183,44,Defender,5608852881,293,4,5609085595,292,4,5608849185,55,580,5608849181,59,14,5609205973,189,,5608849179,145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793285141,521,1,2,62,8,8cpjplodpphtkbt0hq8sr8mqs,1,49.9,50.0,2025-03-30T00:30:05.200Z,2025-03-30T01:30:56Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5608845721,141,47.3,5608845717,56,Back,5608845723,212,16.9,5608845725,213,3.25,5609085099,279,G,5608845719,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793285209,522,1,2,62,11,8cpjplodpphtkbt0hq8sr8mqs,1,36.3,53.1,2025-03-30T00:30:08.432Z,2025-03-30T00:30:13Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5608846003,140,25.4,5608846007,141,29.2,5608845999,56,Back,5608846013,213,4.10,5608846011,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793285223,523,1,2,62,15,8cpjplodpphtkbt0hq8sr8mqs,1,26.3,28.3,2025-03-30T00:30:12.816Z,2025-03-30T00:30:15Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5608846115,56,Back,5608846123,213,1.53,5608846121,212,28.5,5608846117,140,27.3,5608846119,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793285251,524,1,2,62,18,8cpjplodpphtkbt0hq8sr8mqs,1,27.3,70.3,2025-03-30T00:30:15.536Z,2025-03-30T00:30:19Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5608846297,140,44.6,5608846303,213,0.12,5608846301,212,18.3,5608846299,141,73.5,5608846295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
