id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2822682977,424,83,2,45,8,daicfonrbj124lu2la2rctxck,0,32.5,54.0,2025-06-15T00:10:07.793Z,2025-06-15T00:11:57Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5771350887,399,69wq859yz6wzirpbvpnt3n8bt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682061,361,1,2,45,8,6597wqy6gmpv3zjx7rp8cdj46,1,64.8,51.8,2025-06-15T00:10:08.553Z,2025-06-15T00:10:11Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5771345749,141,40.7,5771345753,213,5.89,5771345745,56,Center,5771345751,212,19.8,5771345747,140,82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682063,362,61,2,45,11,6597wqy6gmpv3zjx7rp8cdj46,0,83.7,40.9,2025-06-15T00:10:11.505Z,2025-06-15T00:10:11Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5771345765,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682203,408,1,2,45,24,daicfonrbj124lu2la2rctxck,1,14.0,47.9,2025-06-15T00:10:23.802Z,2025-06-15T00:10:27Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5771346417,140,14.5,5771346419,141,30.3,5771346415,56,Back,5771346423,213,4.76,5771346413,123,,5771346421,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682223,409,1,2,45,27,daicfonrbj124lu2la2rctxck,0,19.1,30.3,2025-06-15T00:10:27.526Z,2025-06-15T00:10:31Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5771346517,212,31.3,5771346511,56,Back,5771346513,140,40.1,5771346515,141,63.0,5771346509,155,,5771346519,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682233,363,44,2,45,31,6597wqy6gmpv3zjx7rp8cdj46,1,57.7,35.8,2025-06-15T00:10:30.872Z,2025-06-15T01:09:50Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5771346557,56,Center,5771346573,233,410,5771346559,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682227,410,44,2,45,31,daicfonrbj124lu2la2rctxck,0,42.3,64.2,2025-06-15T00:10:30.873Z,2025-06-15T01:09:50Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5771346529,285,,5771346527,56,Back,5771346631,233,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682253,364,1,2,45,31,6597wqy6gmpv3zjx7rp8cdj46,1,54.2,33.6,2025-06-15T00:10:30.953Z,2025-06-15T00:23:34Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5771346651,56,Right,5771346653,140,58.9,5771346657,212,12.1,5771346649,3,,5771346655,141,17.3,5771346659,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682261,365,3,2,45,33,6597wqy6gmpv3zjx7rp8cdj46,1,60.4,19.6,2025-06-15T00:10:33.328Z,2025-06-15T00:10:37Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5771346735,233,411,5771346711,56,Right,5771346713,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682255,411,45,2,45,33,daicfonrbj124lu2la2rctxck,0,39.6,80.4,2025-06-15T00:10:33.328Z,2025-06-15T00:10:39Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5771346677,56,Back,5771346745,233,365,5771346679,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682293,367,1,2,45,34,6597wqy6gmpv3zjx7rp8cdj46,1,58.6,17.0,2025-06-15T00:10:34.091Z,2025-06-15T00:10:38Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5771346877,56,Back,5771346883,212,10.6,5771346881,141,21.8,5771346885,213,2.83,5771346879,140,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682299,368,1,2,45,35,6597wqy6gmpv3zjx7rp8cdj46,1,49.0,21.8,2025-06-15T00:10:34.904Z,2025-06-15T00:10:38Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5771346915,141,18.3,5771346919,213,5.94,5771346911,56,Right,5771346913,140,55.4,5771346917,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682307,369,1,2,45,35,6597wqy6gmpv3zjx7rp8cdj46,1,55.8,18.3,2025-06-15T00:10:35.472Z,2025-06-15T00:10:39Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5771346957,56,Center,5771346959,140,55.6,5771346963,212,6.6,5771346965,213,1.60,5771346961,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682321,370,1,2,45,38,6597wqy6gmpv3zjx7rp8cdj46,1,56.6,23.0,2025-06-15T00:10:38.112Z,2025-06-15T00:10:40Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5771347041,56,Back,5771347047,212,21.3,5771347051,213,3.52,5771347045,141,11.4,5771347043,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682337,371,1,2,45,40,6597wqy6gmpv3zjx7rp8cdj46,1,37.5,10.3,2025-06-15T00:10:40.136Z,2025-06-15T00:10:42Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5771347133,56,Back,5771347137,141,19.5,5771347141,213,2.75,5771347139,212,16.5,5771347135,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682381,372,1,2,45,42,6597wqy6gmpv3zjx7rp8cdj46,1,22.7,19.5,2025-06-15T00:10:42Z,2025-06-15T00:10:46Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5771347387,140,12.8,5771347395,212,21.9,5771347385,56,Back,5771347391,141,47.9,5771347397,213,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682419,373,1,2,45,46,6597wqy6gmpv3zjx7rp8cdj46,1,13.0,47.9,2025-06-15T00:10:45.936Z,2025-06-15T00:10:49Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5771347579,213,5.40,5771347575,141,32.7,5771347577,212,13.4,5771347571,56,Back,5771347573,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682443,374,1,2,45,49,6597wqy6gmpv3zjx7rp8cdj46,1,23.8,35.5,2025-06-15T00:10:49.321Z,2025-06-15T00:10:53Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5771347683,56,Back,5771347687,141,21.6,5771347691,213,3.83,5771347689,212,14.8,5771347685,140,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682463,375,1,2,45,53,6597wqy6gmpv3zjx7rp8cdj46,0,13.4,21.3,2025-06-15T00:10:53.016Z,2025-06-15T00:10:55Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5771347791,212,46.3,5771347789,141,24.6,5771347785,56,Center,5771347795,1,,5771347787,140,57.4,5771347793,213,0.05,5771347783,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682469,414,8,2,45,56,daicfonrbj124lu2la2rctxck,1,45.6,68.2,2025-06-15T00:10:56.465Z,2025-06-15T00:10:56Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5771347815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682543,416,1,2,46,1,daicfonrbj124lu2la2rctxck,1,43.4,20.1,2025-06-15T00:11:00.923Z,2025-06-15T00:11:04Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5771348237,140,45.4,5771348235,56,Back,5771348239,141,32.8,5771348241,212,8.9,5771348243,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682581,417,1,2,46,4,daicfonrbj124lu2la2rctxck,1,39.2,30.6,2025-06-15T00:11:04.026Z,2025-06-15T00:11:07Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5771348443,213,2.90,5771348441,212,19.6,5771348439,141,37.6,5771348435,56,Back,5771348437,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682597,418,1,2,46,7,daicfonrbj124lu2la2rctxck,1,24.2,40.4,2025-06-15T00:11:07.545Z,2025-06-15T00:11:09Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5771348527,213,1.02,5771348521,140,46.0,5771348529,1,,5771348525,212,43.7,5771348519,56,Back,5771348523,141,95.1,5771348517,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682655,419,1,2,46,10,daicfonrbj124lu2la2rctxck,1,46.0,95.1,2025-06-15T00:11:09.769Z,2025-06-15T00:11:17Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5771348855,213,0.07,5771348847,56,Left,5771348853,212,19.7,5771348845,3,,5771348851,141,97.2,5771348849,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682665,376,45,2,46,17,6597wqy6gmpv3zjx7rp8cdj46,0,14.4,26.7,2025-06-15T00:11:17.297Z,2025-06-15T01:09:31Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5771348893,56,Back,5771348895,285,,5771348935,233,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682671,420,3,2,46,17,daicfonrbj124lu2la2rctxck,1,85.6,73.3,2025-06-15T00:11:17.297Z,2025-06-15T01:09:31Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5771348929,286,,5771348927,56,Center,5771348931,233,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682679,421,1,2,46,19,daicfonrbj124lu2la2rctxck,0,85.6,69.1,2025-06-15T00:11:19.082Z,2025-06-15T00:11:36Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5771348979,286,,5771348975,233,377,5771348963,140,85.8,5771348969,213,4.77,5771348965,141,63.9,5771348973,236,,5771348967,212,3.5,5771348961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682677,377,74,2,46,19,6597wqy6gmpv3zjx7rp8cdj46,1,16.0,25.6,2025-06-15T00:11:19.083Z,2025-06-15T00:11:41Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5771348959,285,,5771349011,233,421,5771348957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682723,422,13,2,46,25,daicfonrbj124lu2la2rctxck,1,74.8,65.2,2025-06-15T00:11:24.857Z,2025-06-15T00:11:33Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5771349407,20,,5771349229,18,,5771349231,56,Center,5771349631,103,80.6,5771349641,230,99.1,5771349227,22,,5771349627,102,58.2,5771349621,77,,5771349643,231,5771349639,458,5771349635,215,,,,,,,,,,,,,,,,,50.2,,,,,,,,,
2822682871,378,5,2,46,27,6597wqy6gmpv3zjx7rp8cdj46,1,-0.8,42.0,2025-06-15T00:11:26.780Z,2025-06-15T01:09:34Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5771349979,56,Back,5771349981,346,,5771350049,233,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682755,423,5,2,46,27,daicfonrbj124lu2la2rctxck,0,100.8,58.0,2025-06-15T00:11:26.780Z,2025-06-15T00:11:42Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5771349397,346,,5771350083,233,378,5771349395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682917,379,1,2,46,45,6597wqy6gmpv3zjx7rp8cdj46,1,4.1,49.4,2025-06-15T00:11:44.903Z,2025-06-15T00:11:46Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5771350271,141,70.6,5771350279,237,,5771350275,213,0.83,5771350269,140,16.7,5771350265,124,,5771350273,212,19.6,5771350267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682921,380,1,2,46,47,6597wqy6gmpv3zjx7rp8cdj46,1,16.7,70.6,2025-06-15T00:11:46.775Z,2025-06-15T00:11:47Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5771350313,212,21.0,5771350311,141,86.9,5771350307,56,Back,5771350309,140,33.7,5771350315,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682927,381,1,2,46,48,6597wqy6gmpv3zjx7rp8cdj46,1,33.7,86.9,2025-06-15T00:11:47.631Z,2025-06-15T00:11:48Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5771350355,212,6.1,5771350357,213,3.53,5771350351,140,28.3,5771350353,141,83.5,5771350349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682963,382,1,2,46,48,6597wqy6gmpv3zjx7rp8cdj46,1,28.3,83.5,2025-06-15T00:11:48.231Z,2025-06-15T00:11:52Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5771350533,56,Back,5771350537,141,73.6,5771350535,140,30.2,5771350539,212,7.0,5771350541,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682985,383,1,2,46,52,6597wqy6gmpv3zjx7rp8cdj46,1,30.1,67.2,2025-06-15T00:11:52.007Z,2025-06-15T00:11:53Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5771350637,141,45.4,5771350641,213,4.94,5771350639,212,15.2,5771350635,140,33.4,5771350633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682993,384,1,2,46,53,6597wqy6gmpv3zjx7rp8cdj46,1,33.4,45.4,2025-06-15T00:11:53.454Z,2025-06-15T00:11:55Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5771350685,140,23.7,5771350693,212,10.5,5771350689,141,49.0,5771350697,213,2.91,5771350681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683059,385,1,2,46,55,6597wqy6gmpv3zjx7rp8cdj46,1,23.5,48.5,2025-06-15T00:11:55.438Z,2025-06-15T00:12:01Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5771351085,141,34.2,5771351089,213,4.88,5771351083,140,25.1,5771351081,56,Back,5771351087,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683075,386,1,2,47,2,6597wqy6gmpv3zjx7rp8cdj46,1,28.7,37.6,2025-06-15T00:12:01.750Z,2025-06-15T00:12:03Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5771351153,140,39.1,5771351151,56,Back,5771351157,212,10.9,5771351155,141,37.4,5771351159,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683113,387,1,2,47,3,6597wqy6gmpv3zjx7rp8cdj46,1,39.0,37.6,2025-06-15T00:12:03.231Z,2025-06-15T00:12:07Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5771351337,140,27.0,5771351341,212,23.1,5771351343,213,4.13,5771351339,141,9.2,5771351335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683123,388,4,2,47,8,6597wqy6gmpv3zjx7rp8cdj46,1,29.4,7.9,2025-06-15T00:12:07.824Z,2025-06-15T01:09:02Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5771351405,285,,5771351401,152,,5771351397,13,,5771351465,233,425,5771351403,265,,5771351399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683121,425,4,2,47,8,daicfonrbj124lu2la2rctxck,0,70.6,92.1,2025-06-15T00:12:07.825Z,2025-06-15T01:09:02Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5771351443,265,,5771351445,286,,5771351437,13,,5771351477,233,388,5771351441,152,,5771351439,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683245,389,1,2,47,28,6597wqy6gmpv3zjx7rp8cdj46,1,29.4,12.5,2025-06-15T00:12:27.654Z,2025-06-15T00:12:29Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5771352049,56,Back,5771352057,213,5.81,5771352051,140,35.6,5771352053,141,7.6,5771352045,5,,5771352055,212,7.3,5771352047,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683285,390,1,2,47,29,6597wqy6gmpv3zjx7rp8cdj46,1,35.6,7.4,2025-06-15T00:12:28.926Z,2025-06-15T00:12:34Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5771352237,212,9.1,5771352231,56,Back,5771352233,140,29.0,5771352235,141,16.1,5771352239,213,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683321,391,1,2,47,34,6597wqy6gmpv3zjx7rp8cdj46,1,55.6,33.0,2025-06-15T00:12:34.446Z,2025-06-15T00:12:37Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5771352439,140,68.2,5771352447,1,,5771352441,141,76.6,5771352445,213,1.15,5771352437,56,Center,5771352443,212,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683329,392,61,2,47,37,6597wqy6gmpv3zjx7rp8cdj46,0,68.2,75.9,2025-06-15T00:12:37.542Z,2025-06-15T00:12:38Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5771352463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683401,427,1,2,47,41,daicfonrbj124lu2la2rctxck,1,47.8,15.8,2025-06-15T00:12:41.028Z,2025-06-15T00:12:46Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5771352911,213,5.74,5771352907,141,4.7,5771352909,212,14.7,5771352905,140,59.8,5771352903,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683411,428,1,2,47,46,daicfonrbj124lu2la2rctxck,0,66.6,35.4,2025-06-15T00:12:46.544Z,2025-06-15T00:12:48Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5771352957,212,21.9,5771352981,4,,5771352951,56,Center,5771352959,213,0.21,5771352955,141,42.1,5771352953,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683469,394,1,2,47,55,6597wqy6gmpv3zjx7rp8cdj46,0,20.5,89.0,2025-06-15T00:12:54.710Z,2025-06-15T00:12:56Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5771353277,141,75.4,5771353273,56,Back,5771353281,213,5.95,5771353275,140,45.7,5771353279,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683505,429,1,2,47,58,daicfonrbj124lu2la2rctxck,1,56.5,22.5,2025-06-15T00:12:58.145Z,2025-06-15T00:12:59Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5771353487,212,9.1,5771353481,56,Right,5771353483,140,65.1,5771353489,213,6.16,5771353485,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683519,431,1,2,47,59,daicfonrbj124lu2la2rctxck,1,65.1,20.9,2025-06-15T00:12:59.568Z,2025-06-15T00:16:51Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5771353565,212,4.4,5771353561,140,65.9,5771353563,141,27.3,5771353567,213,1.38,5771353559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683529,432,1,2,48,1,daicfonrbj124lu2la2rctxck,1,65.9,27.3,2025-06-15T00:13:01.120Z,2025-06-15T00:16:53Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5771353621,213,4.34,5771353613,56,Right,5771353615,140,63.1,5771353619,212,8.1,5771353617,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683537,433,1,2,48,2,daicfonrbj124lu2la2rctxck,1,63.1,16.2,2025-06-15T00:13:01.878Z,2025-06-15T00:13:03Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5771353669,213,2.96,5771353665,141,21.2,5771353663,140,45.4,5771353661,56,Back,5771353667,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683565,434,1,2,48,3,daicfonrbj124lu2la2rctxck,1,45.4,21.2,2025-06-15T00:13:03.504Z,2025-06-15T00:13:06Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5771353865,213,1.95,5771353861,141,46.0,5771353857,56,Back,5771353863,212,18.2,5771353859,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683587,435,1,2,48,7,daicfonrbj124lu2la2rctxck,1,40.8,50.0,2025-06-15T00:13:06.793Z,2025-06-15T00:13:08Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5771353973,212,20.1,5771353971,141,63.6,5771353969,140,57.8,5771353975,213,0.48,5771353967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683595,436,1,2,48,8,daicfonrbj124lu2la2rctxck,1,56.2,59.0,2025-06-15T00:13:08.584Z,2025-06-15T00:13:09Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5771353997,56,Center,5771354005,213,4.49,5771354003,212,7.1,5771354001,141,48.8,5771353999,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683603,437,1,2,48,9,daicfonrbj124lu2la2rctxck,1,54.7,48.8,2025-06-15T00:13:09.427Z,2025-06-15T00:16:55Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5771354055,141,54.6,5771354059,213,2.70,5771354051,56,Back,5771354053,140,46.8,5771354057,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683637,438,1,2,48,10,daicfonrbj124lu2la2rctxck,1,46.8,54.6,2025-06-15T00:13:10.280Z,2025-06-15T00:13:13Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5771354237,140,38.5,5771354239,141,33.3,5771354243,213,4.17,5771354241,212,16.9,5771354235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683661,439,1,2,48,14,daicfonrbj124lu2la2rctxck,1,40.8,31.0,2025-06-15T00:13:13.633Z,2025-06-15T00:13:16Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5771354343,56,Back,5771354347,141,57.0,5771354345,140,41.7,5771354351,213,1.52,5771354349,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683701,440,1,2,48,16,daicfonrbj124lu2la2rctxck,1,41.9,57.3,2025-06-15T00:13:16.230Z,2025-06-15T00:13:20Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5771354565,213,0.87,5771354567,1,,5771354561,141,97.2,5771354557,56,Left,5771354559,140,63.7,5771354563,212,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683727,441,1,2,48,20,daicfonrbj124lu2la2rctxck,1,62.6,96.8,2025-06-15T00:13:20.049Z,2025-06-15T00:13:23Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5771354727,140,67.5,5771354733,213,5.17,5771354731,212,11.7,5771354725,56,Left,5771354729,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683729,442,61,2,48,22,daicfonrbj124lu2la2rctxck,0,67.5,81.4,2025-06-15T00:13:21.777Z,2025-06-15T00:16:59Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5771354741,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683733,395,1,2,48,23,6597wqy6gmpv3zjx7rp8cdj46,1,24.2,30.9,2025-06-15T00:13:23.077Z,2025-06-15T00:13:24Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5771354765,213,0.39,5771354761,141,39.1,5771354757,56,Back,5771354763,212,14.6,5771354759,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683783,397,1,2,48,28,6597wqy6gmpv3zjx7rp8cdj46,1,37.7,42.5,2025-06-15T00:13:27.766Z,2025-06-15T00:13:29Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5771355035,56,Back,5771355043,213,3.86,5771355041,212,16.0,5771355039,141,27.1,5771355037,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683769,443,83,2,48,28,daicfonrbj124lu2la2rctxck,0,67.4,63.3,2025-06-15T00:13:28.160Z,2025-06-15T00:13:33Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5771355137,399,vg3ha8h2d35wgexer2i6ao0k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683793,398,1,2,48,29,6597wqy6gmpv3zjx7rp8cdj46,1,28.5,28.2,2025-06-15T00:13:29.421Z,2025-06-15T00:13:31Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5771355095,212,20.7,5771355091,140,10.1,5771355093,141,39.1,5771355089,56,Back,5771355097,213,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
