id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2809980345,343,1,1,40,2,bk3zg8yaj5uoqhxzwons3bo8a,1,49.8,27.1,2025-05-04T01:47:48.951Z,2025-05-04T01:47:50Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5700824693,56,Back,5700824695,140,38.6,5700824741,156,,5700824699,212,12.0,5700824701,213,2.94,5700824697,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809980433,344,1,1,40,5,bk3zg8yaj5uoqhxzwons3bo8a,1,31.2,32.2,2025-05-04T01:47:52.182Z,2025-05-04T01:47:57Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5700825159,56,Back,5700825161,140,18.0,5700825165,212,18.9,5700825167,213,2.40,5700825163,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809980461,345,1,1,40,10,bk3zg8yaj5uoqhxzwons3bo8a,1,19.1,51.0,2025-05-04T01:47:57.238Z,2025-05-04T01:47:59Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5700825295,56,Back,5700825303,213,5.35,5700825301,212,18.4,5700825299,141,29.2,5700825297,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809980511,346,1,1,40,12,bk3zg8yaj5uoqhxzwons3bo8a,1,29.5,29.2,2025-05-04T01:47:59.182Z,2025-05-04T01:48:03Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5700825549,56,Back,5700825555,212,16.4,5700825551,140,34.9,5700825553,141,6.5,5700825557,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809980631,347,1,1,40,16,bk3zg8yaj5uoqhxzwons3bo8a,1,34.9,6.5,2025-05-04T01:48:03.607Z,2025-05-04T01:48:14Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5700826099,56,Back,5700826101,140,41.9,5700826105,212,8.0,5700826107,213,5.87,5700826103,141,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809980557,365,83,1,40,20,5h878vnmkbuy2ummddprusxgq,0,60.1,93.6,2025-05-04T01:48:07.519Z,2025-05-04T01:48:16Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5700826241,399,2o86bp6u8hbr8q43mea7srco9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809980635,348,4,1,40,27,bk3zg8yaj5uoqhxzwons3bo8a,1,38.6,4.8,2025-05-04T01:48:14.055Z,2025-05-04T03:28:24Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5700826483,233,366,5700826157,152,,5700826159,265,,5700826155,56,Back,5700826153,13,,5700826161,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809980685,366,4,1,40,27,5h878vnmkbuy2ummddprusxgq,0,61.4,95.2,2025-05-04T01:48:14.056Z,2025-05-04T03:28:24Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5700826459,56,Left,5700826457,13,,5700826465,285,,5700826461,152,,5700826463,265,,5700826529,233,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809980987,349,1,1,40,51,bk3zg8yaj5uoqhxzwons3bo8a,1,36.2,5.9,2025-05-04T01:48:37.837Z,2025-05-04T01:48:39Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5700827855,212,37.6,5700827845,5,,5700827853,141,58.7,5700827851,140,25.7,5700827849,56,Back,5700827847,152,,5700827857,213,1.87,5700827859,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809981001,350,1,1,40,52,bk3zg8yaj5uoqhxzwons3bo8a,1,25.7,58.7,2025-05-04T01:48:38.926Z,2025-05-04T01:48:41Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5700827951,212,23.3,5700827947,140,34.0,5700827949,141,90.5,5700827955,213,1.19,5700827981,189,,5700827945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809981073,351,1,1,40,54,bk3zg8yaj5uoqhxzwons3bo8a,1,34.0,90.5,2025-05-04T01:48:41.141Z,2025-05-04T01:48:45Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5700828323,212,12.1,5700828325,213,5.15,5700828319,140,38.9,5700828317,56,Back,5700828321,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809981115,352,1,1,40,59,bk3zg8yaj5uoqhxzwons3bo8a,1,51.3,48.8,2025-05-04T01:48:45.629Z,2025-05-04T01:48:49Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5700828509,212,20.6,5700828503,56,Right,5700828507,141,18.5,5700828511,213,4.78,5700828505,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809981227,353,1,1,41,2,bk3zg8yaj5uoqhxzwons3bo8a,1,55.5,23.6,2025-05-04T01:48:49.574Z,2025-05-04T01:48:59Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5700829039,213,5.52,5700829037,212,15.1,5700829031,56,Right,5700829033,140,65.9,5700829035,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809981233,354,4,1,41,12,bk3zg8yaj5uoqhxzwons3bo8a,1,65.3,9.9,2025-05-04T01:48:59.334Z,2025-05-04T03:28:25Z,3nvijn3ctkplajtt1dd23wycp,M. Gaines,,,5700829067,56,Right,5700829071,265,,5700829069,152,,5700829073,286,,5700829065,13,,5700829151,233,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809981237,367,4,1,41,12,5h878vnmkbuy2ummddprusxgq,0,34.7,90.1,2025-05-04T01:48:59.335Z,2025-05-04T03:28:25Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5700829185,233,354,5700829131,285,,5700829125,56,Back,5700829123,13,,5700829129,265,,5700829127,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809981861,355,1,1,41,53,bk3zg8yaj5uoqhxzwons3bo8a,0,73.6,6.5,2025-05-04T01:49:40.501Z,2025-05-04T01:49:50Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5700832085,140,100.0,5700832075,2,,5700832093,1,,5700832083,56,Center,5700832081,152,,5700832089,212,50.9,5700832077,5,,5700832087,141,68.1,5700832091,213,5700832079,155,,,,,,,,,0.97,,,,,,,,,,,,,,
2809981899,356,5,1,41,58,bk3zg8yaj5uoqhxzwons3bo8a,0,101.0,64.1,2025-05-04T01:49:44.822Z,2025-05-04T03:31:23Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5700832295,346,,5700832293,56,Center,5700833069,233,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982033,368,5,1,41,58,5h878vnmkbuy2ummddprusxgq,1,-1.0,35.9,2025-05-04T01:49:44.822Z,2025-05-04T03:31:22Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5700832939,346,,5700832937,56,Back,5700833029,233,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982079,369,1,1,42,13,5h878vnmkbuy2ummddprusxgq,1,4.2,47.8,2025-05-04T01:50:00.168Z,2025-05-04T01:50:02Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5700833165,124,,5700833173,212,16.1,5700833175,213,1.20,5700833179,237,,5700833169,140,9.7,5700833171,141,69.9,5700833167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982117,370,1,1,42,16,5h878vnmkbuy2ummddprusxgq,1,9.6,70.5,2025-05-04T01:50:02.742Z,2025-05-04T01:50:04Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5700833343,141,92.7,5700833347,213,0.96,5700833345,212,18.4,5700833339,56,Back,5700833341,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982215,371,1,1,42,18,5h878vnmkbuy2ummddprusxgq,1,20.9,91.6,2025-05-04T01:50:04.663Z,2025-05-04T01:50:10Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5700833791,141,82.3,5700833787,56,Back,5700833789,140,39.8,5700833795,213,5.97,5700833793,212,20.8,5700833785,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982253,372,1,1,42,23,5h878vnmkbuy2ummddprusxgq,1,57.6,77.7,2025-05-04T01:50:10.534Z,2025-05-04T01:50:13Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5700833979,212,17.5,5700833977,141,95.8,5700833981,213,0.78,5700833973,56,Left,5700833975,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982271,373,1,1,42,26,5h878vnmkbuy2ummddprusxgq,1,71.5,93.1,2025-05-04T01:50:13.478Z,2025-05-04T01:50:38Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5700834055,56,Left,5700834063,213,5.91,5700834061,212,14.4,5700834059,141,85.3,5700834057,140,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982411,374,61,1,42,40,5h878vnmkbuy2ummddprusxgq,0,86.6,89.2,2025-05-04T01:50:26.822Z,2025-05-04T01:50:27Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5700834763,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982467,357,5,1,42,41,bk3zg8yaj5uoqhxzwons3bo8a,1,-0.9,18.7,2025-05-04T01:50:28.310Z,2025-05-04T03:31:23Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5700835031,346,,5700835053,233,375,5700835029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982437,375,5,1,42,41,5h878vnmkbuy2ummddprusxgq,0,100.9,81.3,2025-05-04T01:50:28.310Z,2025-05-04T03:31:24Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5700835079,233,357,5700834863,346,,5700834861,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982485,358,1,1,42,45,bk3zg8yaj5uoqhxzwons3bo8a,1,5.2,49.0,2025-05-04T01:50:31.692Z,2025-05-04T01:50:33Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5700835137,140,21.6,5700835139,141,10.0,5700835141,212,31.6,5700835147,237,,5700835133,124,,5700835143,213,5.29,5700835135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982505,359,1,1,42,46,bk3zg8yaj5uoqhxzwons3bo8a,1,21.6,10.0,2025-05-04T01:50:33.596Z,2025-05-04T01:50:35Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5700835241,213,0.59,5700835239,212,11.1,5700835237,141,19.1,5700835235,140,30.4,5700835233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982533,360,1,1,42,48,bk3zg8yaj5uoqhxzwons3bo8a,1,30.4,19.1,2025-05-04T01:50:34.780Z,2025-05-04T01:50:37Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5700835365,212,8.9,5700835361,140,23.8,5700835359,56,Back,5700835363,141,10.9,5700835367,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982557,361,1,1,42,50,bk3zg8yaj5uoqhxzwons3bo8a,1,21.8,7.4,2025-05-04T01:50:37.348Z,2025-05-04T01:50:39Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5700835471,56,Back,5700835479,213,2.38,5700835477,212,20.9,5700835475,141,28.6,5700835473,140,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982603,362,1,1,42,52,bk3zg8yaj5uoqhxzwons3bo8a,1,8.2,29.6,2025-05-04T01:50:39.580Z,2025-05-04T01:50:42Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5700835655,212,35.4,5700835653,141,71.0,5700835651,140,28.6,5700835649,56,Back,5700835647,155,,5700835657,213,0.92,5700835659,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982629,363,1,1,42,55,bk3zg8yaj5uoqhxzwons3bo8a,1,28.6,71.0,2025-05-04T01:50:42.476Z,2025-05-04T01:50:44Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5700835751,141,61.8,5700835747,56,Back,5700835749,140,34.8,5700835745,155,,5700835753,212,9.0,5700835755,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982645,364,1,1,42,57,bk3zg8yaj5uoqhxzwons3bo8a,0,34.8,61.8,2025-05-04T01:50:44.476Z,2025-05-04T01:50:46Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5700835883,213,1.15,5700835879,141,83.4,5700835877,140,41.1,5700835873,56,Back,5700835881,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982709,377,1,1,43,2,5h878vnmkbuy2ummddprusxgq,1,58.0,21.9,2025-05-04T01:50:48.814Z,2025-05-04T01:50:51Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5700836211,213,0.01,5700836205,140,78.4,5700836209,212,21.4,5700836203,56,Center,5700836207,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982719,378,1,1,43,4,5h878vnmkbuy2ummddprusxgq,0,76.9,16.5,2025-05-04T01:50:50.782Z,2025-05-04T01:50:54Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5700836477,236,,5700836479,233,365,5700836271,212,5.2,5700836267,140,81.3,5700836269,141,20.1,5700836273,213,0.49,5700836483,286,,5700836265,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982739,365,74,1,43,4,bk3zg8yaj5uoqhxzwons3bo8a,1,19.7,89.1,2025-05-04T01:50:50.783Z,2025-05-04T03:28:37Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5700836357,285,,5700836355,56,Back,5700836411,233,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982757,366,5,1,43,7,bk3zg8yaj5uoqhxzwons3bo8a,0,15.5,100.6,2025-05-04T01:50:54.453Z,2025-05-04T03:31:25Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5700837459,233,379,5700836485,56,Back,5700836487,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982929,379,5,1,43,7,5h878vnmkbuy2ummddprusxgq,1,84.5,-0.6,2025-05-04T01:50:54.453Z,2025-05-04T03:31:24Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5700837429,347,,5700837427,56,Right,5700837453,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809982977,380,1,1,43,24,5h878vnmkbuy2ummddprusxgq,1,82.7,0.0,2025-05-04T01:51:11.462Z,2025-05-04T01:51:15Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5700837663,141,14.4,5700837665,212,32.4,5700837657,107,,5700837659,56,Right,5700837667,213,2.81,5700837669,1,,5700837661,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983021,381,1,1,43,28,5h878vnmkbuy2ummddprusxgq,1,54.9,15.6,2025-05-04T01:51:15.021Z,2025-05-04T01:51:18Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5700837865,140,43.2,5700837869,212,22.8,5700837863,56,Back,5700837871,213,2.14,5700837867,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983041,382,1,1,43,31,5h878vnmkbuy2ummddprusxgq,1,42.2,49.2,2025-05-04T01:51:18.263Z,2025-05-04T01:51:20Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5700837987,212,30.8,5700837989,213,3.03,5700837981,56,Back,5700837983,140,13.1,5700837985,141,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983151,383,1,1,43,36,5h878vnmkbuy2ummddprusxgq,0,16.0,45.7,2025-05-04T01:51:23.501Z,2025-05-04T01:51:29Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5700838475,141,32.2,5700838473,140,82.0,5700838481,1,,5700838469,155,,5700838471,56,Center,5700838479,213,6.15,5700838477,212,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983207,369,1,1,43,44,bk3zg8yaj5uoqhxzwons3bo8a,1,22.4,71.7,2025-05-04T01:51:31.163Z,2025-05-04T01:51:34Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5700838699,213,4.86,5700838697,212,27.2,5700838691,56,Back,5700838693,140,26.3,5700838695,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983273,370,1,1,43,47,bk3zg8yaj5uoqhxzwons3bo8a,1,26.2,36.4,2025-05-04T01:51:33.851Z,2025-05-04T01:51:40Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5700839025,56,Back,5700839031,212,39.5,5700839035,1,,5700839033,213,1.39,5700839027,140,32.9,5700839029,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983315,371,1,1,43,53,bk3zg8yaj5uoqhxzwons3bo8a,1,36.7,93.8,2025-05-04T01:51:40.435Z,2025-05-04T01:51:43Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5700839221,140,53.8,5700839225,212,19.0,5700839227,213,5.95,5700839217,56,Left,5700839223,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983293,384,43,1,43,55,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-04T01:51:41.862Z,2025-05-04T01:53:33Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5700845039,144,83,5700839319,399,akgtib8zyv5lrvh9mxunj2rdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983329,372,1,1,43,56,bk3zg8yaj5uoqhxzwons3bo8a,0,53.8,84.8,2025-05-04T01:51:42.955Z,2025-05-04T01:51:43Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5700839287,213,0.05,5700839279,56,Left,5700839283,141,85.8,5700839285,212,14.4,5700839281,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983389,386,1,1,43,57,5h878vnmkbuy2ummddprusxgq,1,39.2,16.2,2025-05-04T01:51:44.285Z,2025-05-04T01:51:48Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5700839553,213,2.46,5700839545,56,Back,5700839555,1,,5700839549,141,47.8,5700839547,140,14.1,5700839551,212,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983447,387,1,1,44,3,5h878vnmkbuy2ummddprusxgq,1,14.4,51.6,2025-05-04T01:51:49.693Z,2025-05-04T01:51:52Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5700839831,213,1.29,5700839825,140,20.9,5700839829,212,24.6,5700839827,141,86.4,5700839823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983483,388,1,1,44,6,5h878vnmkbuy2ummddprusxgq,1,22.5,87.9,2025-05-04T01:51:52.734Z,2025-05-04T01:51:56Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5700839979,212,16.4,5700839977,141,75.6,5700839981,213,5.75,5700839973,56,Back,5700839975,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983535,389,1,1,44,9,5h878vnmkbuy2ummddprusxgq,1,36.1,81.1,2025-05-04T01:51:56.023Z,2025-05-04T01:51:59Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5700840205,140,44.7,5700840211,213,0.63,5700840203,56,Back,5700840207,141,90.7,5700840209,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983523,373,83,1,44,12,bk3zg8yaj5uoqhxzwons3bo8a,0,68.0,10.9,2025-05-04T01:51:59.011Z,2025-05-04T01:53:18Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5700840301,399,2mgcta30puk8kuwb5mo4zvcnp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983547,390,1,1,44,12,5h878vnmkbuy2ummddprusxgq,1,44.8,91.6,2025-05-04T01:51:59.325Z,2025-05-04T01:52:00Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5700840253,213,3.06,5700840245,56,Back,5700840249,141,93.3,5700840247,140,32.0,5700840251,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983571,391,1,1,44,13,5h878vnmkbuy2ummddprusxgq,1,32.0,93.3,2025-05-04T01:52:00.254Z,2025-05-04T01:52:02Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5700840387,141,81.9,5700840391,213,5.76,5700840389,212,15.4,5700840381,155,,5700840383,56,Back,5700840385,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983679,392,1,1,44,19,5h878vnmkbuy2ummddprusxgq,1,63.2,77.1,2025-05-04T01:52:06.277Z,2025-05-04T01:52:14Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5700840919,212,11.2,5700840917,141,88.6,5700840921,213,0.78,5700840913,56,Left,5700840915,140,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983685,393,61,1,44,27,5h878vnmkbuy2ummddprusxgq,0,89.5,70.6,2025-05-04T01:52:14.252Z,2025-05-04T01:52:14Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5700840953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983895,374,5,1,44,28,bk3zg8yaj5uoqhxzwons3bo8a,1,-0.8,32.9,2025-05-04T01:52:15.318Z,2025-05-04T03:31:25Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5700841909,56,Back,5700841929,233,394,5700841911,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983697,394,5,1,44,28,5h878vnmkbuy2ummddprusxgq,0,100.8,67.1,2025-05-04T01:52:15.318Z,2025-05-04T03:31:26Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5700841937,233,374,5700841001,346,,5700840999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983907,375,1,1,44,46,bk3zg8yaj5uoqhxzwons3bo8a,1,3.5,50.6,2025-05-04T01:52:32.706Z,2025-05-04T01:52:34Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5700841979,140,57.6,5700841991,237,,5700841987,1,,5700841977,56,Center,5700841981,141,77.6,5700841983,212,59.7,5700841975,124,,5700841985,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983911,376,1,1,44,47,bk3zg8yaj5uoqhxzwons3bo8a,1,57.6,77.6,2025-05-04T01:52:33.706Z,2025-05-04T01:52:34Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5700842001,141,91.5,5700842003,212,9.5,5700842005,213,1.68,5700841997,56,Left,5700841999,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983931,377,1,1,44,48,bk3zg8yaj5uoqhxzwons3bo8a,1,56.6,91.5,2025-05-04T01:52:34.764Z,2025-05-04T01:52:36Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5700842109,56,Left,5700842113,141,83.3,5700842117,213,5.85,5700842115,212,13.2,5700842111,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983925,395,83,1,44,48,5h878vnmkbuy2ummddprusxgq,0,20.8,19.8,2025-05-04T01:52:35.476Z,2025-05-04T01:52:38Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5700842275,399,bhzsz7pbe6pbwojtc1mi8m28l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983965,378,1,1,44,49,bk3zg8yaj5uoqhxzwons3bo8a,1,68.0,83.1,2025-05-04T01:52:36.202Z,2025-05-04T01:52:38Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5700842245,140,67.0,5700842251,213,4.62,5700842249,212,11.9,5700842243,56,Center,5700842247,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809983995,379,1,1,44,51,bk3zg8yaj5uoqhxzwons3bo8a,1,67.0,65.7,2025-05-04T01:52:37.954Z,2025-05-04T01:52:42Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5700842385,212,17.0,5700842381,140,55.8,5700842387,213,3.95,5700842383,141,47.6,5700842379,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809984073,380,1,1,44,55,bk3zg8yaj5uoqhxzwons3bo8a,1,58.6,38.5,2025-05-04T01:52:42.042Z,2025-05-04T01:52:47Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5700842749,56,Right,5700842751,140,69.5,5700842755,212,24.2,5700842757,213,5.20,5700842753,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809984091,381,1,1,45,0,bk3zg8yaj5uoqhxzwons3bo8a,1,77.0,15.8,2025-05-04T01:52:46.978Z,2025-05-04T01:52:48Z,3nvijn3ctkplajtt1dd23wycp,M. Gaines,,,5700842865,212,14.5,5700842861,140,66.0,5700842859,56,Center,5700842867,213,2.50,5700842863,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809984133,382,1,1,45,2,bk3zg8yaj5uoqhxzwons3bo8a,1,66.0,28.6,2025-05-04T01:52:48.690Z,2025-05-04T01:52:52Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5700843085,212,14.0,5700843081,140,53.2,5700843079,56,Center,5700843087,213,2.86,5700843083,141,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
