id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2800378749,347,4,2,48,54,bu5w8wprynlj9mvphvy8sd94f,0,64.2,20.6,2025-04-13T01:47:14.790Z,2025-04-13T03:35:12Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5647881273,56,Right,5647881277,265,,5647881271,13,,5647881511,233,487,5647881379,285,,5647881275,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800378855,488,1,2,49,8,87c66ubwpzykovmkaf1t46bis,1,35.2,86.9,2025-04-13T01:47:28.379Z,2025-04-13T01:47:29Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647881829,141,79.7,5647881825,56,Back,5647881823,152,,5647881833,213,5.53,5647881827,140,40.2,5647881831,212,7.2,5647881821,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800378871,489,1,2,49,9,87c66ubwpzykovmkaf1t46bis,1,40.2,79.7,2025-04-13T01:47:29.587Z,2025-04-13T01:47:33Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5647881955,56,Back,5647881963,213,3.56,5647881961,212,30.9,5647881957,140,13.4,5647881959,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800378919,490,1,2,49,13,87c66ubwpzykovmkaf1t46bis,1,24.6,49.9,2025-04-13T01:47:33.691Z,2025-04-13T01:47:39Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5647882261,56,Back,5647882269,213,4.98,5647882267,212,20.2,5647882263,140,29.7,5647882265,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800378925,491,1,2,49,19,87c66ubwpzykovmkaf1t46bis,0,37.6,11.1,2025-04-13T01:47:39.635Z,2025-04-13T02:44:13Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5647882283,155,,5647882287,140,42.3,5647882285,56,Back,5648012451,236,,5647882291,212,5.8,5647882293,213,0.56,5648012457,286,,5648012453,233,348,5647882289,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800378945,348,74,2,49,19,bu5w8wprynlj9mvphvy8sd94f,1,44.6,89.6,2025-04-13T01:47:39.636Z,2025-04-13T03:01:30Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5648012461,233,491,5648009719,285,,5647882403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800378959,492,61,2,49,23,87c66ubwpzykovmkaf1t46bis,1,50.1,28.0,2025-04-13T01:47:44.027Z,2025-04-13T02:43:32Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,,5647882451,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800378987,350,1,2,49,24,bu5w8wprynlj9mvphvy8sd94f,1,31.9,80.9,2025-04-13T01:47:44.605Z,2025-04-13T02:43:34Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5647882591,212,9.8,5647882589,141,85.0,5647882583,56,Back,5647882587,140,40.8,5647882593,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379001,351,1,2,49,25,bu5w8wprynlj9mvphvy8sd94f,0,40.8,85.0,2025-04-13T01:47:46.278Z,2025-04-13T02:43:53Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5647882685,140,59.0,5647882691,213,6.25,5647882683,56,Left,5647882689,212,19.1,5647882687,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800403987,879,61,2,49,27,87c66ubwpzykovmkaf1t46bis,1,36.4,23.4,2025-04-13T01:47:47.325Z,2025-04-13T02:44:32Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5648013109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379029,352,1,2,49,27,bu5w8wprynlj9mvphvy8sd94f,0,59.0,84.1,2025-04-13T01:47:47.965Z,2025-04-13T03:14:28Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5647882821,212,11.6,5647882815,56,Left,5647882823,213,0.50,5647882817,140,68.7,5647882819,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379009,493,61,2,49,28,87c66ubwpzykovmkaf1t46bis,1,35.2,17.1,2025-04-13T01:47:48.982Z,2025-04-13T01:47:49Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5647882725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379033,353,1,2,49,30,bu5w8wprynlj9mvphvy8sd94f,0,72.8,90.5,2025-04-13T01:47:50.581Z,2025-04-13T02:44:30Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5647882835,141,73.6,5647882831,56,Center,5647882839,213,5.34,5647882837,212,14.2,5647882833,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379041,494,61,2,49,31,87c66ubwpzykovmkaf1t46bis,1,27.9,21.5,2025-04-13T01:47:52.268Z,2025-04-13T01:47:52Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5647882865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379097,496,1,2,49,33,87c66ubwpzykovmkaf1t46bis,1,11.9,52.5,2025-04-13T01:47:54.140Z,2025-04-13T01:47:58Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5647883195,56,Back,5647883201,212,26.8,5647883197,140,35.8,5647883203,213,0.36,5647883199,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379107,497,4,2,49,38,87c66ubwpzykovmkaf1t46bis,1,36.6,72.3,2025-04-13T01:47:58.516Z,2025-04-13T03:01:19Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5647883243,265,,5647883241,152,,5647883245,286,,5647883239,56,Back,5647883599,233,354,5647883237,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379103,354,4,2,49,38,bu5w8wprynlj9mvphvy8sd94f,0,63.4,27.7,2025-04-13T01:47:58.517Z,2025-04-13T03:01:20Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5647883857,55,355,5647883573,285,,5647883249,56,Center,5647883623,233,497,5647883253,265,,5647883251,152,,5647883247,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379159,355,17,2,49,46,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-04-13T01:48:06.605Z,2025-04-13T01:48:11Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5647883635,392,,5647883637,13,243,5647883633,31,,5647883853,55,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379375,498,1,2,50,16,87c66ubwpzykovmkaf1t46bis,1,39.3,70.9,2025-04-13T01:48:37.316Z,2025-04-13T01:48:39Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5647884955,213,5.46,5647884945,152,,5647884947,56,Center,5647884943,5,,5647884951,141,52.1,5647884953,212,17.5,5647884949,140,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379395,499,1,2,50,18,87c66ubwpzykovmkaf1t46bis,1,50.7,52.1,2025-04-13T01:48:39.212Z,2025-04-13T01:48:41Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5647885075,212,14.8,5647885073,141,62.1,5647885077,213,2.66,5647885071,140,38.2,5647885069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379423,500,1,2,50,21,87c66ubwpzykovmkaf1t46bis,1,38.2,62.1,2025-04-13T01:48:41.508Z,2025-04-13T01:48:45Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5647885253,213,5.21,5647885251,212,24.4,5647885247,140,49.4,5647885249,141,30.6,5647885245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379431,501,1,2,50,24,87c66ubwpzykovmkaf1t46bis,1,46.8,24.3,2025-04-13T01:48:45.195Z,2025-04-13T01:48:46Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5647885299,56,Right,5647885305,212,20.6,5647885301,140,63.3,5647885307,213,5.71,5647885303,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379445,502,1,2,50,26,87c66ubwpzykovmkaf1t46bis,1,63.3,7.9,2025-04-13T01:48:46.572Z,2025-04-13T01:48:49Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5647885379,140,63.5,5647885381,141,21.2,5647885377,56,Center,5647885383,212,9.0,5647885385,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379453,503,1,2,50,28,87c66ubwpzykovmkaf1t46bis,1,63.5,19.8,2025-04-13T01:48:48.836Z,2025-04-13T01:48:50Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5647885433,56,Center,5647885437,141,23.7,5647885435,140,53.9,5647885439,212,10.4,5647885441,213,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379475,504,1,2,50,29,87c66ubwpzykovmkaf1t46bis,1,53.9,23.7,2025-04-13T01:48:50.277Z,2025-04-13T01:48:52Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5647885529,141,53.7,5647885533,213,1.76,5647885527,140,50.1,5647885531,212,20.8,5647885525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379523,505,1,2,50,32,87c66ubwpzykovmkaf1t46bis,1,50.3,53.7,2025-04-13T01:48:52.667Z,2025-04-13T01:48:59Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647885809,56,Left,5647885811,140,65.7,5647885813,141,84.7,5647885817,213,0.92,5647885815,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379529,506,1,2,50,39,87c66ubwpzykovmkaf1t46bis,0,88.8,90.0,2025-04-13T01:48:59.683Z,2025-04-13T01:49:01Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5647885855,141,84.5,5647885851,140,89.1,5647885843,2,,5647885847,56,Left,5647885875,236,,5647885861,213,4.80,5647885881,286,,5647885859,212,3.8,5647885877,233,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379533,356,12,2,50,39,bu5w8wprynlj9mvphvy8sd94f,1,8.1,11.1,2025-04-13T01:48:59.783Z,2025-04-13T01:49:01Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5647885905,233,506,5647885869,56,Back,5647885867,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379543,357,6,2,50,41,bu5w8wprynlj9mvphvy8sd94f,0,9.2,12.8,2025-04-13T01:49:02.142Z,2025-04-13T01:49:08Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5647886161,233,507,5647886103,73,,5647886101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379567,507,6,2,50,41,87c66ubwpzykovmkaf1t46bis,1,90.8,87.2,2025-04-13T01:49:02.142Z,2025-04-13T03:02:22Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5647886135,73,,5647886143,233,357,5647886133,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379931,508,1,2,51,25,87c66ubwpzykovmkaf1t46bis,0,99.5,99.5,2025-04-13T01:49:45.355Z,2025-04-13T01:49:47Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5647888287,2,,5647888299,141,55.8,5647888301,212,31.2,5647888295,56,Center,5647888303,213,4.40,5647888291,155,,5647888289,6,,5647888293,224,,5647888297,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380001,358,12,2,51,29,bu5w8wprynlj9mvphvy8sd94f,1,11.1,33.3,2025-04-13T01:49:49.862Z,2025-04-13T02:44:49Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5647888645,56,Back,5647888653,213,5.72,5647888651,212,17.2,5647888647,140,24.9,5647888649,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380019,360,50,2,51,32,bu5w8wprynlj9mvphvy8sd94f,1,31.8,24.8,2025-04-13T01:49:52.578Z,2025-04-13T02:45:12Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5647888871,233,509,5647888739,285,,5647888737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380029,509,7,2,51,32,87c66ubwpzykovmkaf1t46bis,1,71.6,77.7,2025-04-13T01:49:52.579Z,2025-04-13T01:49:55Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5647888793,56,Center,5647888847,286,,5647888843,233,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380077,511,1,2,51,33,87c66ubwpzykovmkaf1t46bis,1,33.3,66.6,2025-04-13T01:49:54.148Z,2025-04-13T01:49:57Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5647889055,56,Back,5647889063,213,3.54,5647889061,212,23.2,5647889057,140,13.0,5647889059,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380105,512,1,2,51,36,87c66ubwpzykovmkaf1t46bis,1,13.0,53.3,2025-04-13T01:49:57.067Z,2025-04-13T01:49:59Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5647889175,140,25.3,5647889181,213,0.95,5647889179,212,22.1,5647889177,141,79.7,5647889173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380147,513,1,2,51,39,87c66ubwpzykovmkaf1t46bis,1,26.5,76.3,2025-04-13T01:49:59.811Z,2025-04-13T01:50:05Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5647889449,56,Back,5647889455,212,13.2,5647889457,213,5.69,5647889453,141,65.4,5647889451,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380169,514,1,2,51,44,87c66ubwpzykovmkaf1t46bis,1,38.0,54.5,2025-04-13T01:50:04.948Z,2025-04-13T01:50:08Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5647889589,213,4.66,5647889587,212,24.7,5647889583,140,36.7,5647889581,56,Back,5647889585,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380213,515,1,2,51,47,87c66ubwpzykovmkaf1t46bis,1,36.7,18.3,2025-04-13T01:50:08.259Z,2025-04-13T01:50:13Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5647889827,212,28.6,5647889823,140,63.1,5647889821,56,Right,5647889825,141,8.0,5647889829,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380229,516,1,2,51,53,87c66ubwpzykovmkaf1t46bis,1,63.1,8.0,2025-04-13T01:50:13.676Z,2025-04-13T01:50:15Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5647889905,56,Right,5647889913,213,0.48,5647889909,141,18.3,5647889911,212,15.1,5647889907,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380237,517,1,2,51,55,87c66ubwpzykovmkaf1t46bis,0,81.5,15.4,2025-04-13T01:50:15.676Z,2025-04-13T02:46:00Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,,5648016697,141,22.5,5647889951,56,Center,5648016695,140,79.5,5648016757,236,,5648016763,286,,5648016699,212,5.3,5648016701,213,1.98,5648016759,233,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800382485,390,74,2,51,55,bu5w8wprynlj9mvphvy8sd94f,1,17.8,84.2,2025-04-13T01:50:15.677Z,2025-04-13T02:46:00Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5647903317,285,,5648016777,233,517,5647903315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380253,362,1,2,51,56,bu5w8wprynlj9mvphvy8sd94f,1,30.4,79.9,2025-04-13T01:50:17.157Z,2025-04-13T01:50:18Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5647890039,56,Back,5647890045,212,8.9,5647890047,213,1.48,5647890043,141,92.9,5647890041,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380265,363,1,2,51,57,bu5w8wprynlj9mvphvy8sd94f,1,31.2,92.9,2025-04-13T01:50:17.837Z,2025-04-13T02:46:13Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5647890145,212,16.6,5647890139,56,Back,5647890147,213,4.10,5647890143,141,73.0,5647890141,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380297,364,1,2,51,58,bu5w8wprynlj9mvphvy8sd94f,1,22.3,69.1,2025-04-13T01:50:19.165Z,2025-04-13T01:50:22Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5647890305,213,3.83,5647890291,140,7.7,5647890299,212,19.8,5647890285,56,Back,5647890295,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380325,365,1,2,52,1,bu5w8wprynlj9mvphvy8sd94f,1,7.7,46.9,2025-04-13T01:50:22.213Z,2025-04-13T01:50:26Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5647890479,140,20.9,5647890485,213,5.24,5647890483,212,27.5,5647890477,56,Back,5647890481,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380351,366,1,2,52,6,bu5w8wprynlj9mvphvy8sd94f,0,22.0,8.8,2025-04-13T01:50:26.389Z,2025-04-13T01:50:28Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5647890631,141,34.2,5647890633,212,58.9,5647890637,1,,5647890627,56,Center,5647890635,213,0.30,5647890625,155,,5647890629,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380379,518,1,2,52,9,87c66ubwpzykovmkaf1t46bis,1,28.3,69.4,2025-04-13T01:50:29.715Z,2025-04-13T01:50:32Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647890791,140,36.1,5647890789,56,Back,5647890795,141,71.7,5647890803,213,0.19,5647890799,212,8.3,5647890787,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380407,520,1,2,52,12,87c66ubwpzykovmkaf1t46bis,1,36.1,71.7,2025-04-13T01:50:32.820Z,2025-04-13T01:50:35Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5647890969,56,Back,5647890975,212,12.4,5647890973,141,85.9,5647890977,213,2.25,5647890971,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380423,521,1,2,52,14,87c66ubwpzykovmkaf1t46bis,1,28.7,85.9,2025-04-13T01:50:35.268Z,2025-04-13T01:50:37Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5647891067,140,36.2,5647891069,141,67.9,5647891071,212,14.6,5647891065,56,Back,5647891073,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380433,522,1,2,52,17,87c66ubwpzykovmkaf1t46bis,1,37.1,66.1,2025-04-13T01:50:37.645Z,2025-04-13T01:50:39Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5647891129,212,13.9,5647891127,141,58.7,5647891123,56,Back,5647891131,213,3.51,5647891125,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380479,523,1,2,52,19,87c66ubwpzykovmkaf1t46bis,1,24.8,58.7,2025-04-13T01:50:39.419Z,2025-04-13T01:50:45Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647891395,141,22.2,5647891391,56,Back,5647891399,213,4.95,5647891393,140,30.6,5647891397,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380523,524,1,2,52,25,87c66ubwpzykovmkaf1t46bis,1,35.7,18.6,2025-04-13T01:50:45.627Z,2025-04-13T01:50:49Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5647891595,213,1.89,5647891593,212,18.9,5647891589,140,30.0,5647891591,141,44.9,5647891587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380571,525,1,2,52,28,87c66ubwpzykovmkaf1t46bis,1,30.0,48.7,2025-04-13T01:50:49.139Z,2025-04-13T01:50:56Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647891913,141,89.7,5647891917,213,0.78,5647891911,140,56.9,5647891915,212,39.7,5647891919,1,,5647891909,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380591,526,1,2,52,35,87c66ubwpzykovmkaf1t46bis,1,57.5,89.7,2025-04-13T01:50:55.827Z,2025-04-13T01:50:58Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5647892021,212,26.1,5647892015,56,Back,5647892023,213,3.75,5647892017,140,37.1,5647892019,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380609,527,1,2,52,37,87c66ubwpzykovmkaf1t46bis,1,37.3,65.4,2025-04-13T01:50:58.299Z,2025-04-13T01:51:00Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647892115,140,52.8,5647892121,213,5.27,5647892113,56,Center,5647892119,212,30.8,5647892117,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380647,528,1,2,52,40,87c66ubwpzykovmkaf1t46bis,1,53.4,27.1,2025-04-13T01:51:00.539Z,2025-04-13T01:51:03Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5647892321,141,56.0,5647892323,212,24.5,5647892325,213,2.21,5647892317,56,Back,5647892319,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380687,529,1,2,52,43,87c66ubwpzykovmkaf1t46bis,1,39.5,56.9,2025-04-13T01:51:03.556Z,2025-04-13T01:51:07Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647892565,141,78.4,5647892561,56,Center,5647892569,213,0.78,5647892567,212,20.9,5647892563,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380699,530,1,2,52,46,87c66ubwpzykovmkaf1t46bis,1,55.6,77.3,2025-04-13T01:51:07.131Z,2025-04-13T01:51:09Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5647892635,140,72.4,5647892633,56,Left,5647892637,141,93.6,5647892641,213,0.56,5647892639,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380713,531,1,2,52,49,87c66ubwpzykovmkaf1t46bis,0,72.4,93.6,2025-04-13T01:51:09.515Z,2025-04-13T01:51:11Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5647892761,236,,5647892699,141,89.1,5647892763,233,367,5647892767,286,,5647892701,212,4.7,5647892703,213,5.57,5647892697,140,75.8,5647892695,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380723,367,74,2,52,49,bu5w8wprynlj9mvphvy8sd94f,1,21.6,8.8,2025-04-13T01:51:09.516Z,2025-04-13T03:01:30Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5647892797,233,531,5647892751,56,Back,5647892753,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380749,532,1,2,52,52,87c66ubwpzykovmkaf1t46bis,1,66.5,89.3,2025-04-13T01:51:12.700Z,2025-04-13T01:51:14Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5647892909,213,3.52,5647892897,56,Back,5647892905,212,18.9,5647892903,141,79.1,5647892901,140,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380751,533,50,2,52,53,87c66ubwpzykovmkaf1t46bis,1,45.9,79.6,2025-04-13T01:51:14.059Z,2025-04-13T01:51:16Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5647892925,286,,5647893035,233,368,5647892923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380757,368,7,2,52,53,bu5w8wprynlj9mvphvy8sd94f,1,52.2,20.6,2025-04-13T01:51:14.060Z,2025-04-13T01:51:16Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5647893015,233,533,5647892967,285,,5647892963,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380827,370,1,2,52,59,bu5w8wprynlj9mvphvy8sd94f,1,78.0,28.0,2025-04-13T01:51:19.437Z,2025-04-13T01:51:32Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,1.0,5647893373,56,Right,5647893377,141,15.3,5647893381,213,4.02,5647893687,210,13,5647893375,140,71.2,5647893379,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380833,371,13,2,53,3,bu5w8wprynlj9mvphvy8sd94f,1,71.7,33.3,2025-04-13T01:51:23.742Z,2025-04-13T01:51:32Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5647893695,55,370,5647893691,74,,5647893701,103,68.1,5647893541,72,,5647893705,230,98.1,5647893407,18,,5647893403,22,,5647893411,56,Center,5647893693,29,,5647893707,231,48.0,5647893703,215,5647893699,102,52.9,,,,,,,,,,,,,,,,,,,
2800380855,372,5,2,53,5,bu5w8wprynlj9mvphvy8sd94f,0,101.2,58.4,2025-04-13T01:51:25.572Z,2025-04-13T03:02:01Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5647894157,233,534,5647893531,346,,5647893529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
