id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value
2823765581,401,54,2,47,23,c9xffml4i7ihblp1qhus9w3fu,1,3.5,34.0,2025-06-22T01:14:40.374Z,2025-06-22T01:14:48Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,5777433787,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823765655,402,1,2,47,41,c9xffml4i7ihblp1qhus9w3fu,1,11.0,39.1,2025-06-22T01:14:58.113Z,2025-06-22T01:15:06Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,5777434105,56,Back,5777434111,212,30.8,5777434107,140,35.1,5777434103,123,,5777434113,213,0.60,5777434109,141,64.8,5777434241,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823765659,403,4,2,47,43,c9xffml4i7ihblp1qhus9w3fu,1,40.0,59.8,2025-06-22T01:15:00.700Z,2025-06-22T01:15:06Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,5777434139,56,Back,5777434151,233,461,5777434141,152,,5777434145,286,,5777434137,13,,5777434143,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823765647,461,4,2,47,43,b5l2e3csycjb8twvq9ek0j5gq,0,60.0,40.2,2025-06-22T01:15:00.701Z,2025-06-22T01:15:07Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5777434091,56,Center,5777434097,285,,5777434095,265,,5777434093,152,,5777434185,233,403,5777434089,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823765757,404,1,2,48,0,c9xffml4i7ihblp1qhus9w3fu,1,43.6,69.1,2025-06-22T01:15:17.218Z,2025-06-22T01:15:20Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,5777434749,213,3.97,5777434739,152,,5777434741,56,Back,5777434747,212,16.0,5777434745,141,51.8,5777434737,5,,5777434743,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823765805,405,1,2,48,3,c9xffml4i7ihblp1qhus9w3fu,1,27.7,48.1,2025-06-22T01:15:20.522Z,2025-06-22T01:15:26Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,5777435057,213,4.81,5777435051,140,29.6,5777435055,212,20.6,5777435053,141,17.9,5777435049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823765807,406,1,2,48,9,c9xffml4i7ihblp1qhus9w3fu,0,29.6,17.9,2025-06-22T01:15:26.714Z,2025-06-22T02:16:39Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,5777435063,56,Right,5777435073,1,,5777435065,140,73.5,5777435071,213,6.12,5777435067,141,6.5,5777435069,212,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823765813,462,8,2,48,11,b5l2e3csycjb8twvq9ek0j5gq,1,26.9,87.3,2025-06-22T01:15:28.319Z,2025-06-22T01:15:28Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5777435103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823765841,464,1,2,48,12,b5l2e3csycjb8twvq9ek0j5gq,1,26.9,87.3,2025-06-22T01:15:29.110Z,2025-06-22T01:15:32Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5777435279,213,4.97,5777435277,212,10.9,5777435271,56,Back,5777435275,141,71.8,5777435273,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823765853,465,1,2,48,15,b5l2e3csycjb8twvq9ek0j5gq,1,32.4,68.2,2025-06-22T01:15:32.333Z,2025-06-22T01:15:34Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5777435349,213,4.36,5777435343,140,30.8,5777435345,141,61.4,5777435347,212,4.9,5777435341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823765881,466,1,2,48,16,b5l2e3csycjb8twvq9ek0j5gq,1,30.8,61.4,2025-06-22T01:15:33.838Z,2025-06-22T01:15:39Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5777435475,141,72.5,5777435479,213,2.89,5777435471,56,Back,5777435477,212,29.9,5777435473,140,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823765901,407,45,2,48,21,c9xffml4i7ihblp1qhus9w3fu,0,96.8,17.8,2025-06-22T01:15:38.710Z,2025-06-22T02:07:47Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,5777435563,56,Right,5777444489,233,467,5777435565,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823765889,467,3,2,48,21,b5l2e3csycjb8twvq9ek0j5gq,1,3.2,82.2,2025-06-22T01:15:38.710Z,2025-06-22T02:07:47Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5777435575,233,407,5777435533,285,,5777435531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823765911,468,1,2,48,23,b5l2e3csycjb8twvq9ek0j5gq,1,4.5,86.3,2025-06-22T01:15:40.294Z,2025-06-22T01:15:43Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5777435641,212,16.3,5777435635,56,Back,5777435643,213,0.18,5777435639,141,90.6,5777435637,140,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823765933,469,1,2,48,26,b5l2e3csycjb8twvq9ek0j5gq,1,27.3,94.2,2025-06-22T01:15:43.174Z,2025-06-22T01:15:48Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5777435729,56,Center,5777435739,1,,5777435733,141,64.4,5777435731,140,63.4,5777435727,155,,5777435737,213,5.79,5777435735,212,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823765957,470,1,2,48,31,b5l2e3csycjb8twvq9ek0j5gq,1,62.1,66.8,2025-06-22T01:15:48.246Z,2025-06-22T01:15:53Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5777435891,212,18.4,5777435893,213,1.71,5777435887,140,59.6,5777435889,141,93.6,5777435885,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823765965,471,61,2,48,36,b5l2e3csycjb8twvq9ek0j5gq,0,58.9,95.1,2025-06-22T01:15:53.294Z,2025-06-22T01:15:54Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5777435925,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766053,408,5,2,48,36,c9xffml4i7ihblp1qhus9w3fu,1,42.1,-1.4,2025-06-22T01:15:54.078Z,2025-06-22T02:07:59Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,5777436473,56,Back,5777436525,233,472,5777436475,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823765969,472,5,2,48,36,b5l2e3csycjb8twvq9ek0j5gq,0,57.9,101.4,2025-06-22T01:15:54.078Z,2025-06-22T02:07:59Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5777435951,347,,5777435949,56,Left,5777436543,233,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766103,409,1,2,48,57,c9xffml4i7ihblp1qhus9w3fu,1,41.4,0.0,2025-06-22T01:16:14.810Z,2025-06-22T01:16:25Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,5777436807,140,52.1,5777436805,56,Right,5777436811,212,12.3,5777436813,213,0.42,5777436803,107,,5777436809,141,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766065,474,83,2,48,59,b5l2e3csycjb8twvq9ek0j5gq,0,52.3,74.9,2025-06-22T01:16:16.517Z,2025-06-22T01:17:34Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5777436865,399,e6uww9a9ssp0n20ksoolesa8l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766113,411,50,2,49,0,c9xffml4i7ihblp1qhus9w3fu,1,45.2,7.2,2025-06-22T01:16:18.014Z,2025-06-22T02:07:40Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,5777436835,56,Back,5777439165,233,475,5777436841,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766089,475,7,2,49,0,b5l2e3csycjb8twvq9ek0j5gq,1,54.8,92.8,2025-06-22T01:16:18.015Z,2025-06-22T01:18:05Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5777436775,285,,5777437225,167,,5777439137,233,411,5777436769,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766105,410,43,2,49,8,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-22T01:16:25.187Z,2025-06-22T01:16:53Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,5777437503,144,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766143,412,5,2,49,13,c9xffml4i7ihblp1qhus9w3fu,1,41.4,-1.5,2025-06-22T01:16:30.866Z,2025-06-22T02:17:29Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,5777437013,233,476,5777437007,347,,5777437005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766139,476,5,2,49,13,b5l2e3csycjb8twvq9ek0j5gq,0,58.6,101.5,2025-06-22T01:16:30.866Z,2025-06-22T02:08:00Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5777436989,56,Left,5777436991,347,,5777437021,233,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766161,413,1,2,49,14,c9xffml4i7ihblp1qhus9w3fu,1,42.0,0.0,2025-06-22T01:16:31.682Z,2025-06-22T02:17:33Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,5777437139,141,58.8,5777437137,140,38.3,5777437143,213,1.66,5777437135,56,Back,5777437141,212,41.5,5777437133,107,,5777437145,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766163,414,1,2,49,18,c9xffml4i7ihblp1qhus9w3fu,1,38.0,17.2,2025-06-22T01:16:36.093Z,2025-06-22T01:23:18Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,5777448443,56,Back,5777448445,140,36.5,5777448513,155,,5777448447,141,68.7,5777448451,213,1.62,5777448453,1,,5777448449,212,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766179,415,1,2,49,21,c9xffml4i7ihblp1qhus9w3fu,1,56.1,72.0,2025-06-22T01:16:39.098Z,2025-06-22T02:17:54Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,5777437243,140,46.5,5777437245,141,55.1,5777437247,212,15.3,5777437241,56,Back,5777437249,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766197,416,1,2,49,24,c9xffml4i7ihblp1qhus9w3fu,0,47.3,57.3,2025-06-22T01:16:41.641Z,2025-06-22T02:17:56Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,5777437361,1,,5777437359,213,5.28,5777437349,155,,5777437353,140,71.7,5777437355,141,0.0,5777437357,212,47.4,5777437351,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766201,417,5,2,49,27,c9xffml4i7ihblp1qhus9w3fu,0,74.4,-1.6,2025-06-22T01:16:44.414Z,2025-06-22T02:08:01Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,5777437369,56,Right,5777437371,347,,5777437611,233,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766239,477,5,2,49,27,b5l2e3csycjb8twvq9ek0j5gq,1,25.6,101.6,2025-06-22T01:16:44.414Z,2025-06-22T02:08:00Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5777437591,56,Back,5777437595,233,417,5777437593,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766245,478,1,2,49,42,b5l2e3csycjb8twvq9ek0j5gq,0,26.9,100.0,2025-06-22T01:16:59.558Z,2025-06-22T01:17:02Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5777437629,56,Back,5777437635,212,18.2,5777437627,107,,5777437631,140,42.6,5777437637,213,5.85,5777437633,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766263,418,1,2,49,47,c9xffml4i7ihblp1qhus9w3fu,1,49.4,10.1,2025-06-22T01:17:04.258Z,2025-06-22T01:17:06Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,5777437729,141,27.1,5777437723,3,,5777437733,213,0.85,5777437731,212,15.4,5777437727,140,59.1,5777437725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766267,419,1,2,49,49,c9xffml4i7ihblp1qhus9w3fu,1,65.5,35.5,2025-06-22T01:17:06.513Z,2025-06-22T01:17:07Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,5777437743,140,60.6,5777437745,141,35.5,5777437741,56,Center,5777437747,212,5.1,5777437739,3,,5777437749,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766273,421,1,2,49,50,c9xffml4i7ihblp1qhus9w3fu,0,59.1,35.5,2025-06-22T01:17:08.018Z,2025-06-22T01:17:08Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,5777437773,213,0.48,5777437765,56,Center,5777437771,212,11.7,5777437769,141,43.4,5777437767,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766281,479,1,2,49,51,b5l2e3csycjb8twvq9ek0j5gq,0,28.9,56.2,2025-06-22T01:17:09.087Z,2025-06-22T01:17:10Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5777437809,212,48.1,5777437803,56,Center,5777437813,1,,5777437805,140,73.5,5777437811,213,6.05,5777437801,157,,5777437807,141,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766303,422,1,2,49,54,c9xffml4i7ihblp1qhus9w3fu,1,33.7,60.2,2025-06-22T01:17:12.026Z,2025-06-22T01:17:15Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,5777437953,212,15.7,5777437949,140,43.2,5777437951,141,42.4,5777437955,213,5.40,5777437945,3,,5777437947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766307,480,4,2,49,57,b5l2e3csycjb8twvq9ek0j5gq,1,55.4,56.6,2025-06-22T01:17:14.694Z,2025-06-22T01:17:20Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5777438013,152,,5777438007,13,,5777438015,286,,5777438009,294,,5777438011,56,Center,5777438055,233,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766309,423,4,2,49,57,c9xffml4i7ihblp1qhus9w3fu,0,44.6,43.4,2025-06-22T01:17:14.695Z,2025-06-22T02:18:22Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,5777437999,294,,5777438001,56,Back,5777439793,233,480,5777438003,152,,5777437997,13,,5777438053,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766525,481,1,2,50,51,b5l2e3csycjb8twvq9ek0j5gq,1,56.4,58.9,2025-06-22T01:18:08.750Z,2025-06-22T01:18:24Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,1.0,5777439339,140,63.5,5777439341,141,74.2,5777439815,210,13,5777439345,213,0.95,5777439333,5,,5777439337,56,Center,5777439335,152,,5777439343,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766529,424,45,2,50,55,c9xffml4i7ihblp1qhus9w3fu,0,30.9,46.6,2025-06-22T01:18:12.335Z,2025-06-22T02:07:48Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,5777439381,285,,5777439379,56,Back,5777439449,233,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766537,482,3,2,50,55,b5l2e3csycjb8twvq9ek0j5gq,1,69.1,53.4,2025-06-22T01:18:12.335Z,2025-06-22T02:07:48Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5777439423,286,,5777439441,233,424,5777439421,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766541,483,13,2,50,56,b5l2e3csycjb8twvq9ek0j5gq,1,72.1,58.9,2025-06-22T01:18:13.382Z,2025-06-22T02:18:21Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5777439849,230,98.9,5777439433,56,Center,5777439591,24,,5777439839,55,481,5777439845,103,5.6,5777439847,215,,5777439835,73,,5777439843,102,64.2,5777439837,29,5777439593,20,,,5777439431,18,,5777439851,231,51.6,,,,,,,,,,,,,,,,,,,,
2823766609,425,5,2,50,57,c9xffml4i7ihblp1qhus9w3fu,1,-1.4,41.8,2025-06-22T01:18:15.026Z,2025-06-22T02:08:01Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,5777439785,346,,5777439797,233,484,5777439783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766547,484,5,2,50,57,b5l2e3csycjb8twvq9ek0j5gq,0,101.4,58.2,2025-06-22T01:18:15.026Z,2025-06-22T02:08:01Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5777439809,233,425,5777439481,346,,5777439479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766653,426,1,2,51,9,c9xffml4i7ihblp1qhus9w3fu,1,5.1,44.5,2025-06-22T01:18:26.801Z,2025-06-22T01:18:30Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,5777440085,140,8.4,5777440087,141,23.6,5777440081,124,,5777440083,56,Back,5777440091,213,4.95,5777440095,237,,5777440089,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766669,427,1,2,51,13,c9xffml4i7ihblp1qhus9w3fu,1,11.4,15.3,2025-06-22T01:18:30.553Z,2025-06-22T01:18:33Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,5777440189,141,10.3,5777440185,56,Back,5777440187,140,38.5,5777440193,213,6.16,5777440183,157,,5777440191,212,28.7,5777440195,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766697,428,1,2,51,16,c9xffml4i7ihblp1qhus9w3fu,1,38.8,10.1,2025-06-22T01:18:33.593Z,2025-06-22T01:18:38Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,5777440313,56,Back,5777440321,213,0.19,5777440311,168,,5777440317,141,13.4,5777440315,140,49.9,5777440319,212,11.9,5777440309,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766699,429,4,2,51,20,c9xffml4i7ihblp1qhus9w3fu,1,62.7,16.2,2025-06-22T01:18:37.709Z,2025-06-22T02:19:40Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,5777440355,152,,5777440351,13,,5777440353,56,Right,5777509283,295,,5777440363,233,485,5777440359,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766695,485,4,2,51,20,b5l2e3csycjb8twvq9ek0j5gq,0,37.3,83.8,2025-06-22T01:18:37.710Z,2025-06-22T02:25:56Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5777515295,295,,5777440349,285,,5777440345,152,,5777440371,233,429,5777440341,13,,5777440343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766767,430,1,2,51,33,c9xffml4i7ihblp1qhus9w3fu,1,58.7,8.8,2025-06-22T01:18:50.728Z,2025-06-22T01:18:54Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,5777440741,212,14.7,5777440733,152,,5777440731,5,,5777440739,141,16.1,5777440737,140,45.5,5777440743,213,2.80,5777440735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766805,431,1,2,51,36,c9xffml4i7ihblp1qhus9w3fu,1,45.5,16.1,2025-06-22T01:18:53.930Z,2025-06-22T01:19:01Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,5777440943,56,Back,5777440945,140,46.1,5777440947,141,74.7,5777440941,155,,5777440951,213,1.55,5777440953,1,,5777440949,212,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766817,432,1,2,51,43,c9xffml4i7ihblp1qhus9w3fu,0,46.1,74.7,2025-06-22T01:19:00.953Z,2025-06-22T02:27:05Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,5777441031,156,,5777441011,141,72.1,5777441015,213,6.20,5777441007,56,Center,5777441013,212,20.3,5777441009,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766857,433,1,2,51,51,c9xffml4i7ihblp1qhus9w3fu,1,30.3,61.4,2025-06-22T01:19:08.328Z,2025-06-22T01:19:10Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,5777441251,212,17.0,5777441247,140,32.5,5777441253,213,4.85,5777441249,141,36.6,5777441245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766869,434,1,2,51,53,c9xffml4i7ihblp1qhus9w3fu,1,33.0,33.3,2025-06-22T01:19:10.425Z,2025-06-22T01:19:11Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,5777441329,141,10.4,5777441333,213,5.21,5777441327,140,41.0,5777441331,212,17.7,5777441325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766871,435,1,2,51,54,c9xffml4i7ihblp1qhus9w3fu,1,42.2,10.4,2025-06-22T01:19:11.864Z,2025-06-22T01:19:12Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,5777441341,141,19.7,5777441345,213,1.37,5777441337,56,Back,5777441343,212,6.4,5777441339,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766907,436,1,2,51,55,c9xffml4i7ihblp1qhus9w3fu,1,45.0,23.9,2025-06-22T01:19:12.673Z,2025-06-22T01:19:18Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,5777441543,140,34.1,5777441541,56,Back,5777441547,212,14.3,5777441545,141,11.3,5777441549,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766933,437,1,2,52,1,c9xffml4i7ihblp1qhus9w3fu,1,38.1,21.6,2025-06-22T01:19:18.611Z,2025-06-22T01:19:22Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,5777441701,213,1.32,5777441695,140,47.7,5777441697,141,80.6,5777441691,155,,5777441693,56,Back,5777441703,1,,5777441699,212,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766955,438,1,2,52,5,c9xffml4i7ihblp1qhus9w3fu,1,54.3,80.6,2025-06-22T01:19:22.841Z,2025-06-22T01:19:25Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,5777441823,141,74.7,5777441825,212,6.5,5777441827,213,5.62,5777441821,140,59.2,5777441819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766957,439,3,2,52,7,c9xffml4i7ihblp1qhus9w3fu,0,58.8,75.6,2025-06-22T01:19:25.054Z,2025-06-22T02:07:41Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,5777441833,286,,5777441891,233,486,5777441831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766963,486,7,2,52,7,b5l2e3csycjb8twvq9ek0j5gq,1,41.2,24.4,2025-06-22T01:19:25.055Z,2025-06-22T02:07:40Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5777441861,285,,5777441883,233,439,5777441859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766979,487,1,2,52,9,b5l2e3csycjb8twvq9ek0j5gq,0,53.2,19.7,2025-06-22T01:19:26.174Z,2025-06-22T01:19:28Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5777441945,213,4.98,5777441941,141,0.0,5777441943,212,14.7,5777441937,56,Right,5777441939,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823767013,440,5,2,52,10,c9xffml4i7ihblp1qhus9w3fu,1,44.4,101.6,2025-06-22T01:19:28.090Z,2025-06-22T02:08:02Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,5777442097,56,Back,5777442099,347,,5777442121,233,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823766981,488,5,2,52,10,b5l2e3csycjb8twvq9ek0j5gq,0,55.6,-1.6,2025-06-22T01:19:28.090Z,2025-06-22T01:19:35Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5777441947,56,Right,5777441949,347,,5777442145,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823767045,441,1,2,52,19,c9xffml4i7ihblp1qhus9w3fu,1,43.8,100.0,2025-06-22T01:19:36.577Z,2025-06-22T02:15:52Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,5777442289,56,Back,5777442293,141,84.7,5777442287,107,,5777442297,213,4.13,5777442291,140,36.5,5777442295,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
