id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2785805339,380,1,1,45,54,2n3wgr89m7jl8tmioemit2pgq,1,5.0,44.0,2025-03-09T00:52:18.819Z,2025-03-09T00:52:23Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5567846851,213,6.21,5567846855,1,,5567846843,141,36.7,5567846859,74,,5567846831,124,,5567846847,212,64.3,5567846835,56,Center,5567846837,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805349,381,44,1,45,58,2n3wgr89m7jl8tmioemit2pgq,1,63.0,38.6,2025-03-09T00:52:23.219Z,2025-03-09T02:17:43Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5567846947,233,359,5567846919,286,,5567846917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805363,359,44,1,45,58,ck22dnk93ng8ax7wonlff7yms,0,37.0,61.4,2025-03-09T00:52:23.220Z,2025-03-09T02:17:44Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5567846941,56,Back,5567846953,233,381,5567846943,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805359,382,1,1,45,58,2n3wgr89m7jl8tmioemit2pgq,0,66.1,36.7,2025-03-09T00:52:23.443Z,2025-03-09T00:52:24Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5567846933,141,36.0,5567846937,213,6.22,5567846935,212,7.4,5567846925,3,,5567846931,140,73.1,5567846927,168,,5567846929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805395,383,1,1,46,0,2n3wgr89m7jl8tmioemit2pgq,1,73.1,36.0,2025-03-09T00:52:25.698Z,2025-03-09T00:52:28Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5567847123,141,51.5,5567847119,56,Center,5567847121,140,71.1,5567847125,212,10.7,5567847131,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805403,384,1,1,46,3,2n3wgr89m7jl8tmioemit2pgq,0,71.1,51.6,2025-03-09T00:52:28.442Z,2025-03-09T02:09:10Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5567847151,155,,5567847161,213,6.02,5567847159,212,17.3,5567847157,141,45.1,5567847155,140,87.0,5567847153,56,Center,5567847283,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805439,360,11,1,46,7,ck22dnk93ng8ax7wonlff7yms,0,8.3,54.9,2025-03-09T00:52:32.377Z,2025-03-09T00:52:32Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5567847367,56,Back,5567847369,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805739,363,1,1,46,27,ck22dnk93ng8ax7wonlff7yms,1,22.6,41.5,2025-03-09T00:52:51.768Z,2025-03-09T00:52:54Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5567848961,157,,5567848975,213,6.16,5567848977,1,,5567848969,140,63.7,5567848967,56,Center,5567848971,141,33.4,5567848973,212,43.5,5567848963,198,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805751,364,44,1,46,30,ck22dnk93ng8ax7wonlff7yms,1,65.2,30.6,2025-03-09T00:52:54.832Z,2025-03-09T00:52:58Z,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,5567849061,233,385,5567849029,286,,5567849027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805743,385,44,1,46,30,2n3wgr89m7jl8tmioemit2pgq,0,34.8,69.4,2025-03-09T00:52:54.833Z,2025-03-09T00:52:59Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5567849107,233,364,5567848991,56,Back,5567848993,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805873,365,1,1,46,30,ck22dnk93ng8ax7wonlff7yms,1,66.1,32.8,2025-03-09T00:52:54.881Z,2025-03-09T00:53:06Z,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,5567849751,56,Center,5567849761,212,16.7,5567849757,141,27.6,5567849753,140,81.6,5567849747,3,,5567849749,168,,5567849763,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805875,366,27,1,46,41,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-09T00:53:06.067Z,2025-03-09T00:53:08Z,,,,,5567849887,233,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805889,386,27,1,46,41,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-03-09T00:53:06.067Z,2025-03-09T00:53:08Z,,,,,5567849919,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806975,367,28,1,48,37,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-09T00:55:01.986Z,2025-03-09T00:55:04Z,,,,,5567855475,55,366,5567855483,233,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806961,387,28,1,48,37,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-03-09T00:55:01.986Z,2025-03-09T00:55:04Z,,,,,5567855387,55,386,5567855523,233,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807107,369,1,1,48,51,ck22dnk93ng8ax7wonlff7yms,1,62.2,30.9,2025-03-09T00:55:16.181Z,2025-03-09T00:55:20Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5567856175,56,Back,5567856181,212,25.5,5567856179,141,27.3,5567856177,140,38.0,5567856183,213,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807113,370,70,1,48,55,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-09T00:55:20.433Z,2025-03-09T00:55:21Z,,,,,5567856193,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807115,371,30,1,48,55,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-09T00:55:20.434Z,2025-03-09T00:55:22Z,,,,,5567856205,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807111,389,30,1,48,55,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-03-09T00:55:20.434Z,2025-03-09T00:55:20Z,,,,,5567856191,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815943,376,32,2,45,0,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-09T01:10:56.919Z,2025-03-09T01:10:57Z,,,,,5567903391,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815979,392,32,2,45,0,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-03-09T01:10:56.919Z,2025-03-09T01:11:00Z,,,,,5567903567,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816003,377,1,2,45,0,ck22dnk93ng8ax7wonlff7yms,1,50.2,50.1,2025-03-09T01:10:56.920Z,2025-03-09T01:11:02Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5567903687,141,54.2,5567903691,213,3.03,5567903689,212,24.4,5567903683,56,Back,5567903685,140,27.1,5567903693,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816037,378,1,2,45,5,ck22dnk93ng8ax7wonlff7yms,0,31.1,48.5,2025-03-09T01:11:02.512Z,2025-03-09T01:11:05Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5567903877,213,5.91,5567903879,1,,5567903875,212,37.1,5567903871,140,64.0,5567903869,56,Center,5567903867,155,,5567903873,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816021,393,44,2,45,6,2n3wgr89m7jl8tmioemit2pgq,1,33.5,72.6,2025-03-09T01:11:03.618Z,2025-03-09T02:17:44Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5567903777,56,Back,5567903779,285,,5567903955,233,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816039,379,44,2,45,6,ck22dnk93ng8ax7wonlff7yms,0,66.5,27.4,2025-03-09T01:11:03.619Z,2025-03-09T02:17:45Z,4f03usm5tnljkqleajmz9kmol,C. Lancaster,,,5567903987,233,393,5567903891,286,,5567903889,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816031,394,1,2,45,7,2n3wgr89m7jl8tmioemit2pgq,0,31.1,73.0,2025-03-09T01:11:03.939Z,2025-03-09T01:11:04Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5567903843,141,74.2,5567903833,3,,5567903847,213,0.14,5567903839,140,36.8,5567903837,56,Back,5567903845,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816457,385,1,2,45,8,ck22dnk93ng8ax7wonlff7yms,1,59.6,25.6,2025-03-09T01:11:05.694Z,2025-03-09T01:11:43Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5567906081,3,,5567906085,140,66.2,5567906089,212,9.5,5567906087,141,35.2,5567906083,56,Center,5567906091,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816073,380,1,2,45,10,ck22dnk93ng8ax7wonlff7yms,0,61.9,30.4,2025-03-09T01:11:07.627Z,2025-03-09T01:11:09Z,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,5567904113,236,,5567904069,212,4.1,5567904067,141,27.0,5567904065,140,65.1,5567904071,213,5.68,5567904063,56,Center,5567904119,286,,5567904115,233,395,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816079,395,74,2,45,10,2n3wgr89m7jl8tmioemit2pgq,1,39.0,82.3,2025-03-09T01:11:07.628Z,2025-03-09T02:18:15Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5567904149,233,380,5567904093,56,Back,5567904095,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816231,381,5,2,45,12,ck22dnk93ng8ax7wonlff7yms,1,59.7,-1.2,2025-03-09T01:11:09.614Z,2025-03-09T02:17:04Z,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,5567904909,233,396,5567904883,56,Right,5567904885,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816099,396,5,2,45,12,2n3wgr89m7jl8tmioemit2pgq,0,40.3,101.2,2025-03-09T01:11:09.614Z,2025-03-09T02:17:04Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5567904179,56,Back,5567904181,347,,5567904937,233,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816281,382,1,2,45,26,ck22dnk93ng8ax7wonlff7yms,1,60.9,0.0,2025-03-09T01:11:23.716Z,2025-03-09T01:11:29Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5567905155,212,19.3,5567905157,213,0.41,5567905151,140,77.7,5567905147,107,,5567905149,56,Right,5567905153,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816285,383,50,2,45,32,ck22dnk93ng8ax7wonlff7yms,1,82.4,10.1,2025-03-09T01:11:28.931Z,2025-03-09T02:18:05Z,4f03usm5tnljkqleajmz9kmol,C. Lancaster,,,5567905181,286,,5567905179,56,Right,5567906047,233,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816353,397,7,2,45,32,2n3wgr89m7jl8tmioemit2pgq,0,17.6,89.9,2025-03-09T01:11:28.932Z,2025-03-09T02:18:04Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5567905589,56,Back,5567905591,285,,5567906017,233,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816389,384,5,2,45,32,ck22dnk93ng8ax7wonlff7yms,1,81.5,-1.4,2025-03-09T01:11:29.572Z,2025-03-09T02:17:05Z,4f03usm5tnljkqleajmz9kmol,C. Lancaster,,,5567906133,233,398,5567905779,56,Right,5567905781,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816363,398,5,2,45,32,2n3wgr89m7jl8tmioemit2pgq,0,18.5,101.4,2025-03-09T01:11:29.572Z,2025-03-09T02:17:05Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5567906159,233,384,5567905635,347,,5567905633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816549,386,1,2,45,51,ck22dnk93ng8ax7wonlff7yms,1,77.9,0.0,2025-03-09T01:11:48.619Z,2025-03-09T01:11:51Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5567906597,213,2.74,5567906595,212,13.1,5567906591,140,66.4,5567906593,141,5.5,5567906589,56,Right,5567906587,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816605,387,1,2,45,53,ck22dnk93ng8ax7wonlff7yms,1,65.2,3.8,2025-03-09T01:11:50.882Z,2025-03-09T01:11:55Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5567906905,213,2.81,5567906901,141,14.7,5567906903,212,23.0,5567906895,155,,5567906899,140,44.5,5567906897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816667,388,1,2,45,58,ck22dnk93ng8ax7wonlff7yms,1,44.8,20.3,2025-03-09T01:11:55.003Z,2025-03-09T01:12:02Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5567907315,213,1.51,5567907311,141,53.1,5567907307,56,Back,5567907309,140,46.1,5567907313,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816709,389,1,2,46,4,ck22dnk93ng8ax7wonlff7yms,1,48.2,50.6,2025-03-09T01:12:01.915Z,2025-03-09T01:12:06Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5567907513,212,22.5,5567907507,56,Back,5567907509,140,46.3,5567907511,141,17.7,5567907515,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816755,390,1,2,46,9,ck22dnk93ng8ax7wonlff7yms,1,42.4,18.2,2025-03-09T01:12:06.306Z,2025-03-09T01:12:10Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5567907763,212,12.8,5567907761,141,34.6,5567907765,213,1.06,5567907757,56,Back,5567907759,140,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816773,391,1,2,46,12,ck22dnk93ng8ax7wonlff7yms,1,47.8,36.9,2025-03-09T01:12:09.867Z,2025-03-09T01:12:11Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5567907845,141,16.4,5567907849,213,4.13,5567907847,212,16.7,5567907843,140,39.0,5567907841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816879,392,1,2,46,14,ck22dnk93ng8ax7wonlff7yms,1,38.7,19.5,2025-03-09T01:12:11.284Z,2025-03-09T01:12:19Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5567908355,212,21.9,5567908357,213,1.69,5567908351,140,36.3,5567908349,56,Back,5567908353,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816929,393,1,2,46,22,ck22dnk93ng8ax7wonlff7yms,1,61.9,67.2,2025-03-09T01:12:19.428Z,2025-03-09T01:12:30Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,1.0,,5567908585,140,66.0,5567908589,212,12.9,5567908587,141,49.3,5567908591,213,5.05,5567908583,56,Center,5567908957,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785816933,394,15,2,46,26,ck22dnk93ng8ax7wonlff7yms,1,68.9,50.7,2025-03-09T01:12:23.322Z,2025-03-09T01:12:30Z,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,5567908599,22,,5567908603,56,Center,5567908989,80,,5567909017,147,50.9,5567909015,146,97.1,5567908991,29,,5567909027,233,399,5567908601,18,,5567909007,103,5567908747,72,,5567909003,102,47.7,5567908995,55,11.4,393,5567909011,215,,,,,,,,,,,,
2785816937,399,10,2,46,26,2n3wgr89m7jl8tmioemit2pgq,1,1.5,51.2,2025-03-09T01:12:23.422Z,2025-03-09T01:12:31Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5567908629,56,Back,5567908627,182,,5567908625,178,,5567909067,233,394,5567908731,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817079,401,1,2,46,35,2n3wgr89m7jl8tmioemit2pgq,1,2.9,50.6,2025-03-09T01:12:32.817Z,2025-03-09T01:12:37Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5567909461,213,4.95,5567909451,123,,5567909455,140,8.8,5567909459,212,26.2,5567909453,56,Back,5567909457,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817099,402,1,2,46,40,2n3wgr89m7jl8tmioemit2pgq,1,18.8,11.7,2025-03-09T01:12:37.130Z,2025-03-09T01:12:40Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5567909589,213,1.49,5567909587,212,9.8,5567909585,141,26.1,5567909581,56,Back,5567909583,140,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817141,403,1,2,46,43,2n3wgr89m7jl8tmioemit2pgq,1,22.3,37.6,2025-03-09T01:12:40.274Z,2025-03-09T01:12:43Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5567909851,141,67.0,5567909855,213,1.71,5567909849,140,19.6,5567909847,56,Back,5567909853,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817173,404,1,2,46,46,2n3wgr89m7jl8tmioemit2pgq,1,22.6,74.8,2025-03-09T01:12:43.769Z,2025-03-09T01:12:47Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5567910069,212,14.2,5567910067,141,92.6,5567910063,56,Back,5567910071,213,1.03,5567910065,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817195,405,1,2,46,50,2n3wgr89m7jl8tmioemit2pgq,0,28.8,90.8,2025-03-09T01:12:47.449Z,2025-03-09T01:12:49Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5567910195,212,33.7,5567910199,1,,5567910197,213,6.08,5567910191,140,60.2,5567910193,141,80.6,5567910189,56,Left,5567910187,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817277,396,1,2,46,53,ck22dnk93ng8ax7wonlff7yms,1,36.8,27.6,2025-03-09T01:12:50.427Z,2025-03-09T01:12:57Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5567910611,56,Center,5567910615,141,29.1,5567910617,212,16.5,5567910619,213,0.06,5567910613,140,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817299,397,1,2,46,59,ck22dnk93ng8ax7wonlff7yms,1,64.7,38.0,2025-03-09T01:12:56.913Z,2025-03-09T01:12:58Z,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,5567910705,212,10.6,5567910707,213,1.53,5567910701,140,65.1,5567910703,141,53.6,5567910699,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817331,398,1,2,47,1,ck22dnk93ng8ax7wonlff7yms,1,64.9,55.4,2025-03-09T01:12:58.385Z,2025-03-09T01:13:01Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5567910895,212,11.8,5567910897,213,0.86,5567910891,140,72.2,5567910893,141,68.5,5567910889,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817417,399,1,2,47,4,ck22dnk93ng8ax7wonlff7yms,1,73.4,71.1,2025-03-09T01:13:01.345Z,2025-03-09T01:13:10Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5567911361,213,0.61,5567911359,212,15.7,5567911353,56,Left,5567911357,141,84.4,5567911355,140,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817469,400,1,2,47,13,ck22dnk93ng8ax7wonlff7yms,1,87.8,90.5,2025-03-09T01:13:09.961Z,2025-03-09T01:13:16Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5567911705,212,21.9,5567911707,213,3.50,5567911701,141,79.1,5567911695,56,Left,5567911697,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817479,401,61,2,47,19,ck22dnk93ng8ax7wonlff7yms,0,70.9,72.9,2025-03-09T01:13:16.369Z,2025-03-09T01:13:16Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5567911743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817491,406,1,2,47,20,2n3wgr89m7jl8tmioemit2pgq,0,23.5,21.0,2025-03-09T01:13:17.826Z,2025-03-09T01:19:48Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5567911791,56,Back,5567912789,1,,5567911795,141,20.6,5567912803,233,402,5567911799,213,6.12,5567911797,212,1.7,5567912781,157,,5567912801,236,,5567912807,286,5567911793,140,25.1,,,,,,,,,,,,,,,,,,,,,
2785817495,402,74,2,47,20,ck22dnk93ng8ax7wonlff7yms,1,74.7,72.9,2025-03-09T01:13:17.827Z,2025-03-09T02:18:16Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5567911819,56,Center,5567911821,285,,5567911877,233,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817547,403,45,2,47,25,ck22dnk93ng8ax7wonlff7yms,0,94.2,84.1,2025-03-09T01:13:22.505Z,2025-03-09T02:17:59Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5567912411,233,407,5567912117,286,,5567912113,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817581,407,3,2,47,25,2n3wgr89m7jl8tmioemit2pgq,1,5.8,15.9,2025-03-09T01:13:22.505Z,2025-03-09T02:17:58Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5567912379,233,403,5567912353,56,Back,5567912355,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817595,409,1,2,47,29,2n3wgr89m7jl8tmioemit2pgq,0,6.4,8.9,2025-03-09T01:13:26.899Z,2025-03-09T01:13:28Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5567912445,56,Back,5567912453,213,6.09,5567912447,140,39.3,5567912449,141,0.0,5567912451,212,35.2,5567912443,157,,5567912455,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817667,404,5,2,47,31,ck22dnk93ng8ax7wonlff7yms,1,63.4,101.1,2025-03-09T01:13:28.009Z,2025-03-09T02:13:07Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5567912909,347,,5567912907,56,Left,5567912911,233,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817597,410,5,2,47,31,2n3wgr89m7jl8tmioemit2pgq,0,36.6,-1.1,2025-03-09T01:13:28.009Z,2025-03-09T02:17:05Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5567912461,56,Back,5567912919,233,404,5567912463,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817707,405,1,2,47,40,ck22dnk93ng8ax7wonlff7yms,1,73.7,100.0,2025-03-09T01:13:37.312Z,2025-03-09T01:13:42Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5567913173,56,Left,5567913171,107,,5567913179,212,15.6,5567913177,141,82.9,5567913181,213,4.11,5567913175,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817779,406,1,2,47,45,ck22dnk93ng8ax7wonlff7yms,1,63.6,86.5,2025-03-09T01:13:41.998Z,2025-03-09T01:13:49Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5567913633,56,Back,5567913643,213,3.60,5567913637,141,63.3,5567913639,212,35.3,5567913635,140,33.5,5567913647,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817791,407,1,2,47,52,ck22dnk93ng8ax7wonlff7yms,1,29.5,51.3,2025-03-09T01:13:49.117Z,2025-03-09T01:13:50Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5567913725,213,0.06,5567913721,212,10.0,5567913713,56,Back,5567913717,141,52.2,5567913715,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817815,408,1,2,47,53,ck22dnk93ng8ax7wonlff7yms,1,37.2,52.4,2025-03-09T01:13:50.032Z,2025-03-09T01:13:52Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5567913855,141,68.2,5567913857,212,10.7,5567913859,213,1.57,5567913853,140,37.2,5567913851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817859,409,1,2,47,55,ck22dnk93ng8ax7wonlff7yms,1,46.1,72.6,2025-03-09T01:13:52.457Z,2025-03-09T01:13:57Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5567914113,212,17.2,5567914109,140,61.7,5567914107,56,Left,5567914111,141,80.2,5567914115,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817911,410,1,2,48,0,ck22dnk93ng8ax7wonlff7yms,1,64.0,81.1,2025-03-09T01:13:56.994Z,2025-03-09T01:14:01Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5567914397,212,12.7,5567914399,213,0.44,5567914393,140,74.9,5567914395,141,89.1,5567914391,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785817913,411,61,2,48,4,ck22dnk93ng8ax7wonlff7yms,0,75.0,79.3,2025-03-09T01:14:01.745Z,2025-03-09T01:14:02Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5567914417,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
