id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2819840909,460,1,2,51,55,8cpjplodpphtkbt0hq8sr8mqs,1,47.1,51.3,2025-05-29T00:19:22.865Z,2025-05-29T00:19:31Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5755377217,212,39.0,5755377213,140,70.3,5755377215,141,6.5,5755377221,1,,5755377211,56,Right,5755377219,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819840889,390,83,2,52,1,2n3wgr89m7jl8tmioemit2pgq,0,26.0,74.2,2025-05-29T00:19:29.152Z,2025-05-29T00:19:35Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5755377287,399,1lk61nwcvayf0ep21p31xcfzd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819840917,461,1,2,52,3,8cpjplodpphtkbt0hq8sr8mqs,1,69.5,38.5,2025-05-29T00:19:31.337Z,2025-05-29T00:19:34Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5755377269,212,18.8,5755377263,56,Center,5755377267,141,65.1,5755377265,140,74.4,5755377271,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819840919,462,1,2,52,6,8cpjplodpphtkbt0hq8sr8mqs,1,74.3,64.9,2025-05-29T00:19:34.113Z,2025-05-29T00:19:36Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5755377279,141,85.6,5755377281,212,22.5,5755377283,213,0.68,5755377277,140,91.0,5755377275,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819840935,463,1,2,52,8,8cpjplodpphtkbt0hq8sr8mqs,1,91.6,85.6,2025-05-29T00:19:36.250Z,2025-05-29T00:19:54Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,1.0,,5755377375,2,,5755377385,212,22.3,5755377833,154,,5755377381,140,87.7,5755377383,141,53.3,5755377387,213,4.53,5755377831,210,13,5755377379,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819840939,464,13,2,52,10,8cpjplodpphtkbt0hq8sr8mqs,1,91.2,54.8,2025-05-29T00:19:37.672Z,2025-05-29T01:58:13Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5755377861,102,58.8,5755377393,17,,5755377869,231,50,5755377391,22,,5755377855,154,,5755377863,103,73.6,5755377867,230,98.6,5755646127,72,,5755377865,328,,5755377853,29,,5755377857,55,5755377851,77,5755377395,56,,,,,,,,,,,,463,,,Center,,,,,,
2819841085,391,5,2,52,10,2n3wgr89m7jl8tmioemit2pgq,1,-1.1,40.4,2025-05-29T00:19:38Z,2025-05-29T01:26:19Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5755378189,346,,5755378195,233,465,5755378187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819840955,465,5,2,52,10,8cpjplodpphtkbt0hq8sr8mqs,0,101.1,59.6,2025-05-29T00:19:38Z,2025-05-29T01:26:19Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5755378221,233,391,5755377479,346,,5755377477,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841107,392,1,2,52,35,2n3wgr89m7jl8tmioemit2pgq,1,3.9,49.3,2025-05-29T00:20:03.024Z,2025-05-29T00:20:06Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5755378267,140,8.1,5755378263,124,,5755378271,212,12.4,5755378265,56,Back,5755378277,237,,5755378273,213,5.07,5755378269,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841127,393,1,2,52,38,2n3wgr89m7jl8tmioemit2pgq,0,7.6,32.5,2025-05-29T00:20:05.887Z,2025-05-29T00:20:08Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5755378379,212,52.0,5755378373,56,Center,5755378377,141,31.3,5755378383,1,,5755378381,213,6.27,5755378371,157,,5755378375,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841147,466,1,2,52,41,8cpjplodpphtkbt0hq8sr8mqs,1,38.0,76.1,2025-05-29T00:20:09.632Z,2025-05-29T00:20:11Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5755378445,140,61.6,5755378441,3,,5755378447,141,79.9,5755378443,56,Left,5755378451,213,0.10,5755378449,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841155,467,43,2,52,43,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-29T00:20:11.048Z,2025-05-29T00:20:16Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5755378517,213,3.38,5755378513,141,79.1,5755378515,212,2.3,5755378507,3,0,5755378509,56,Left,5755378511,140,59.5,5755378607,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841203,397,4,2,52,45,2n3wgr89m7jl8tmioemit2pgq,1,40.0,23.1,2025-05-29T00:20:12.680Z,2025-05-29T01:25:41Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5755378821,56,Back,5755379047,294,,5755378819,13,,5755380877,233,468,5755378823,152,,5755378827,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841159,468,4,2,52,45,8cpjplodpphtkbt0hq8sr8mqs,0,60.0,76.9,2025-05-29T00:20:12.681Z,2025-05-29T01:25:41Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5755378557,285,,5755378553,152,,5755378691,294,,5755378549,13,,5755378551,56,Center,5755380881,233,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841177,395,43,2,52,49,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-29T00:20:16.848Z,2025-05-29T00:20:22Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5755378623,285,0,5755378739,144,44,5755378621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841181,396,43,2,52,49,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-29T00:20:17.450Z,2025-05-29T00:20:23Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5755378773,144,61,5755378635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841255,398,1,2,53,7,2n3wgr89m7jl8tmioemit2pgq,0,30.1,19.1,2025-05-29T00:20:35.656Z,2025-05-29T00:20:36Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5755379143,141,17.4,5755379147,213,6.25,5755379149,1,,5755379135,5,,5755379145,212,37.3,5755379139,56,Right,5755379137,152,,5755379141,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841271,469,1,2,53,11,8cpjplodpphtkbt0hq8sr8mqs,0,18.4,81.8,2025-05-29T00:20:38.777Z,2025-05-29T00:20:39Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5755379225,212,53.9,5755379219,56,Center,5755379227,213,6.00,5755379223,141,59.9,5755379221,140,67.7,5755379229,1,,5755379217,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841293,399,1,2,53,13,2n3wgr89m7jl8tmioemit2pgq,1,35.8,26.5,2025-05-29T00:20:40.976Z,2025-05-29T00:20:43Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5755379335,212,18.4,5755379337,213,0.70,5755379327,3,,5755379333,141,43.9,5755379331,140,49.2,5755379329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841295,400,44,2,53,15,2n3wgr89m7jl8tmioemit2pgq,1,52.4,51.3,2025-05-29T00:20:43.480Z,2025-05-29T01:26:05Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5755379391,286,,5755379387,233,470,5755379351,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841299,470,44,2,53,15,8cpjplodpphtkbt0hq8sr8mqs,0,47.6,48.7,2025-05-29T00:20:43.481Z,2025-05-29T01:26:05Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5755379393,233,400,5755379361,285,,5755379359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841307,401,1,2,53,16,2n3wgr89m7jl8tmioemit2pgq,0,49.2,43.9,2025-05-29T00:20:43.856Z,2025-05-29T00:21:01Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5755379423,213,5.27,5755379419,141,32.5,5755379413,3,,5755379417,140,53.8,5755379421,212,9.1,5755379415,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841323,471,1,2,53,19,8cpjplodpphtkbt0hq8sr8mqs,1,36.1,63.6,2025-05-29T00:20:46.744Z,2025-05-29T00:20:48Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5755379497,213,0.59,5755379493,141,94.4,5755379499,1,,5755379495,212,37.7,5755379487,155,,5755379491,140,65.9,5755379489,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841343,473,1,2,53,21,8cpjplodpphtkbt0hq8sr8mqs,1,69.8,92.1,2025-05-29T00:20:49.617Z,2025-05-29T00:20:52Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5755379613,140,80.0,5755379617,212,22.7,5755379615,141,62.6,5755379619,213,5.20,5755379611,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841349,474,61,2,53,24,8cpjplodpphtkbt0hq8sr8mqs,0,80.0,62.6,2025-05-29T00:20:51.904Z,2025-05-29T00:20:52Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5755379635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841473,403,1,2,53,44,2n3wgr89m7jl8tmioemit2pgq,0,10.3,46.6,2025-05-29T00:21:11.912Z,2025-05-29T00:21:17Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5755380289,1,,5755380281,140,65.2,5755380279,56,Center,5755380285,212,57.6,5755380283,141,46.4,5755380277,199,,5755380287,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841479,475,44,2,53,48,8cpjplodpphtkbt0hq8sr8mqs,1,32.8,54.8,2025-05-29T00:21:15.967Z,2025-05-29T01:26:06Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5755380373,233,404,5755380309,56,Back,5755380311,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841477,404,44,2,53,48,2n3wgr89m7jl8tmioemit2pgq,0,67.2,45.2,2025-05-29T00:21:15.968Z,2025-05-29T01:26:06Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5755380301,56,Center,5755380391,233,475,5755380303,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841483,476,1,2,53,48,8cpjplodpphtkbt0hq8sr8mqs,0,29.7,57.0,2025-05-29T00:21:16.624Z,2025-05-29T00:21:17Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5755380347,140,60.1,5755380351,212,32.6,5755380343,3,,5755380345,56,Center,5755380355,1,,5755380353,213,6.08,5755380349,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841501,405,1,2,53,51,2n3wgr89m7jl8tmioemit2pgq,1,37.5,41.3,2025-05-29T00:21:18.792Z,2025-05-29T00:21:21Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5755380487,213,0.37,5755380483,141,53.9,5755380485,212,24.0,5755380481,140,58.8,5755380479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841489,477,83,2,53,52,8cpjplodpphtkbt0hq8sr8mqs,0,29.1,52.8,2025-05-29T00:21:20.064Z,2025-05-29T00:21:22Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5755380535,399,7i9qesz7fugndupldntvshwd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841507,406,1,2,53,53,2n3wgr89m7jl8tmioemit2pgq,1,56.6,53.6,2025-05-29T00:21:21.567Z,2025-05-29T00:21:33Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5755380531,213,1.49,5755380525,140,58.2,5755380529,212,20.9,5755380523,56,Left,5755380527,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841541,407,1,2,54,5,2n3wgr89m7jl8tmioemit2pgq,0,80.1,86.6,2025-05-29T00:21:33.479Z,2025-05-29T00:21:35Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5755380855,140,89.7,5755380849,2,,5755380857,141,46.9,5755380853,56,Center,5755380861,213,5.07,5755380859,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841563,478,12,2,54,8,8cpjplodpphtkbt0hq8sr8mqs,1,5.3,45.7,2025-05-29T00:21:36.359Z,2025-05-29T00:21:37Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5755380991,213,5.21,5755380989,212,28.5,5755380987,141,8.8,5755380983,56,Back,5755380985,140,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841589,480,1,2,54,10,8cpjplodpphtkbt0hq8sr8mqs,1,21.6,7.3,2025-05-29T00:21:38.584Z,2025-05-29T00:21:43Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5755381113,213,6.03,5755381105,56,Back,5755381107,140,32.9,5755381109,141,2.8,5755381111,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841599,481,1,2,54,15,8cpjplodpphtkbt0hq8sr8mqs,0,32.9,2.8,2025-05-29T00:21:43.288Z,2025-05-29T00:23:11Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5755381155,212,32.9,5755381153,141,27.0,5755381149,56,Center,5755381157,213,0.52,5755381159,1,,5755381151,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841609,409,1,2,54,16,2n3wgr89m7jl8tmioemit2pgq,1,30.0,61.4,2025-05-29T00:21:44.119Z,2025-05-29T00:21:44Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5755381183,141,74.2,5755381187,213,0.99,5755381185,212,10.4,5755381181,140,35.4,5755381179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841621,410,1,2,54,16,2n3wgr89m7jl8tmioemit2pgq,1,35.4,74.2,2025-05-29T00:21:44.639Z,2025-05-29T00:21:46Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5755381235,56,Back,5755381249,213,5.51,5755381245,212,6.4,5755381241,141,67.6,5755381237,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841625,411,50,2,54,18,2n3wgr89m7jl8tmioemit2pgq,1,42.0,73.4,2025-05-29T00:21:46.504Z,2025-05-29T00:21:53Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5755381339,233,482,5755381265,56,Back,5755381267,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841627,482,7,2,54,18,8cpjplodpphtkbt0hq8sr8mqs,0,58.0,26.6,2025-05-29T00:21:46.505Z,2025-05-29T00:21:52Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5755381269,56,Center,5755381281,233,411,5755381271,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841663,412,1,2,54,20,2n3wgr89m7jl8tmioemit2pgq,1,36.3,64.0,2025-05-29T00:21:47.751Z,2025-05-29T00:21:55Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5755381525,56,Center,5755381529,141,78.7,5755381541,1,,5755381537,213,0.28,5755381523,157,,5755381533,212,36.0,5755381527,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841661,483,83,2,54,27,8cpjplodpphtkbt0hq8sr8mqs,0,35.6,30.4,2025-05-29T00:21:55.039Z,2025-05-29T00:21:59Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5755381741,399,b7pzjfl5fuvivmc2x9defzfmx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841683,413,1,2,54,27,2n3wgr89m7jl8tmioemit2pgq,1,60.1,74.7,2025-05-29T00:21:55.151Z,2025-05-29T00:21:56Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5755381615,140,55.9,5755381621,213,4.05,5755381617,141,66.4,5755381611,56,Center,5755381619,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841697,414,1,2,54,28,2n3wgr89m7jl8tmioemit2pgq,1,55.9,66.4,2025-05-29T00:21:55.879Z,2025-05-29T00:21:58Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5755381705,56,Center,5755381713,213,4.77,5755381707,140,57.5,5755381711,212,30.1,5755381709,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841723,415,1,2,54,30,2n3wgr89m7jl8tmioemit2pgq,1,59.6,20.4,2025-05-29T00:21:58.495Z,2025-05-29T00:22:01Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5755381881,56,Back,5755381885,141,27.9,5755381889,213,2.79,5755381887,212,14.8,5755381883,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841739,416,1,2,54,33,2n3wgr89m7jl8tmioemit2pgq,1,41.6,28.5,2025-05-29T00:22:01.607Z,2025-05-29T00:22:04Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5755381985,140,16.3,5755381987,141,50.3,5755381983,56,Back,5755381991,213,2.63,5755381989,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841775,417,1,2,54,36,2n3wgr89m7jl8tmioemit2pgq,1,22.2,45.8,2025-05-29T00:22:04.343Z,2025-05-29T00:22:07Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5755382201,213,1.06,5755382195,140,37.3,5755382199,212,32.3,5755382197,141,87.2,5755382193,56,Back,5755382203,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841801,418,1,2,54,40,2n3wgr89m7jl8tmioemit2pgq,1,38.2,87.7,2025-05-29T00:22:07.671Z,2025-05-29T00:22:13Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5755382367,56,Left,5755382371,141,90.6,5755382373,212,15.4,5755382369,140,52.7,5755382375,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841831,419,1,2,54,45,2n3wgr89m7jl8tmioemit2pgq,1,58.1,87.8,2025-05-29T00:22:13.087Z,2025-05-29T00:22:17Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5755382531,212,18.1,5755382529,141,78.5,5755382533,213,5.93,5755382527,140,74.3,5755382525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841835,420,61,2,54,49,2n3wgr89m7jl8tmioemit2pgq,0,73.9,77.9,2025-05-29T00:22:16.848Z,2025-05-29T00:22:17Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5755382551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841901,484,56,2,54,57,8cpjplodpphtkbt0hq8sr8mqs,1,2.2,4.1,2025-05-29T00:22:25.108Z,2025-05-29T00:22:25Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5755382983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819841919,421,5,2,54,58,2n3wgr89m7jl8tmioemit2pgq,0,101.4,73.9,2025-05-29T00:22:26.200Z,2025-05-29T01:26:20Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5755383787,233,485,5755383085,346,,5755383083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819842033,485,5,2,54,58,8cpjplodpphtkbt0hq8sr8mqs,1,-1.4,26.1,2025-05-29T00:22:26.200Z,2025-05-29T01:26:20Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5755383737,346,,5755383765,233,421,5755383735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819842061,486,1,2,55,15,8cpjplodpphtkbt0hq8sr8mqs,0,3.8,50.1,2025-05-29T00:22:43.527Z,2025-05-29T00:22:48Z,cv7nd9tnk6j2ixvnlibiip2vp,R. Charles-Cook,,,5755383927,74,,5755383923,1,,5755383919,212,59.0,5755383911,124,,5755383913,56,Center,5755383917,141,71.7,5755383921,213,0.25,5755383915,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819842053,422,44,2,55,19,2n3wgr89m7jl8tmioemit2pgq,1,41.6,31.0,2025-05-29T00:22:47.416Z,2025-05-29T01:26:07Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5755383871,56,Back,5755383873,285,,5755384021,233,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819842065,487,44,2,55,19,8cpjplodpphtkbt0hq8sr8mqs,0,58.4,69.0,2025-05-29T00:22:47.417Z,2025-05-29T01:26:07Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5755384037,233,422,5755383943,286,,5755383941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819842063,423,1,2,55,20,2n3wgr89m7jl8tmioemit2pgq,0,41.0,35.5,2025-05-29T00:22:47.744Z,2025-05-29T00:22:48Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5755383929,3,,5755383931,56,Back,5755383939,213,0.07,5755383937,212,8.9,5755383933,140,49.5,5755383935,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819842089,424,1,2,55,22,2n3wgr89m7jl8tmioemit2pgq,1,36.3,26.8,2025-05-29T00:22:49.727Z,2025-05-29T00:22:51Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5755384097,56,Back,5755384105,213,2.86,5755384103,212,11.6,5755384101,141,31.5,5755384099,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819842093,425,61,2,55,23,2n3wgr89m7jl8tmioemit2pgq,1,25.7,31.5,2025-05-29T00:22:51.324Z,2025-05-29T00:22:51Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5755384123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819842111,426,83,2,55,27,2n3wgr89m7jl8tmioemit2pgq,0,29.8,41.3,2025-05-29T00:22:54.896Z,2025-05-29T00:23:01Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5755384455,399,a2bwi8risp0a9q88cno5wlihh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819842133,488,4,2,55,29,8cpjplodpphtkbt0hq8sr8mqs,1,74.2,59.2,2025-05-29T00:22:57.319Z,2025-05-29T01:20:57Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5755555001,294,,5755384345,286,,5755384339,56,Center,5755384337,13,,5755384357,233,427,5755384341,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819842135,427,4,2,55,29,2n3wgr89m7jl8tmioemit2pgq,0,25.8,40.8,2025-05-29T00:22:57.320Z,2025-05-29T02:48:51Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5755554829,294,,5755384347,13,,5755384351,152,,5755384349,56,Back,5755384381,233,488,5755384355,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819842425,489,13,2,56,18,8cpjplodpphtkbt0hq8sr8mqs,1,75.4,62.9,2025-05-29T00:23:46.530Z,2025-05-29T00:23:55Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5755386011,56,Center,5755386007,18,,5755386315,103,56.9,5755386155,20,,5755386311,85,,5755386319,230,99.0,5755386321,231,50.4,5755386313,102,51.4,5755386005,26,,5755386317,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819842551,429,5,2,56,20,2n3wgr89m7jl8tmioemit2pgq,1,-1.2,56.6,2025-05-29T00:23:48.303Z,2025-05-29T01:26:20Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5755386701,56,Back,5755386703,346,,5755386731,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819842451,490,5,2,56,20,8cpjplodpphtkbt0hq8sr8mqs,0,101.2,43.4,2025-05-29T00:23:48.303Z,2025-05-29T01:26:21Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5755386735,233,429,5755386129,346,,5755386127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819842575,430,1,2,56,40,2n3wgr89m7jl8tmioemit2pgq,1,4.5,50.6,2025-05-29T00:24:08.511Z,2025-05-29T00:24:11Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5755386849,212,23.3,5755386855,237,,5755386851,213,5.08,5755386843,56,Back,5755386847,141,18.6,5755386841,124,,5755386845,140,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
