id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value
2796709099,471,1,1,50,10,5x54jbfk11lrsmipgsx7cdbai,1,34.0,13.2,2025-04-05T21:27:16.130Z,2025-04-05T21:27:18Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627673991,213,5.83,5627673985,140,43.0,5627673983,56,Back,5627673989,212,10.5,5627673987,141,6.5,5627673981,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709107,472,1,1,50,11,5x54jbfk11lrsmipgsx7cdbai,0,42.0,6.4,2025-04-05T21:27:17.370Z,2025-04-05T21:27:18Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5627674039,141,27.3,5627674033,56,Center,5627674045,1,,5627674041,212,25.5,5627674037,140,62.2,5627674043,213,0.59,5627674031,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709135,312,1,1,50,13,2n3wgr89m7jl8tmioemit2pgq,0,35.9,68.5,2025-04-05T21:27:19.300Z,2025-04-05T21:39:42Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5627674237,213,6.13,5627674227,3,,5627674229,56,Center,5627674233,141,62.4,5627674231,140,62.3,5627674235,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709165,473,1,1,50,17,5x54jbfk11lrsmipgsx7cdbai,1,27.6,23.0,2025-04-05T21:27:23.130Z,2025-04-05T21:27:25Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5627674447,141,21.2,5627674449,212,14.8,5627674451,213,6.20,5627674443,56,Back,5627674441,157,,5627674453,1,,5627674445,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709171,474,44,1,50,19,5x54jbfk11lrsmipgsx7cdbai,1,37.2,19.7,2025-04-05T21:27:25.546Z,2025-04-05T22:44:42Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5627674485,56,Back,5627674607,233,313,5627674487,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709185,313,44,1,50,19,2n3wgr89m7jl8tmioemit2pgq,0,62.8,80.3,2025-04-05T21:27:25.547Z,2025-04-05T22:44:42Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5627674633,233,474,5627674565,56,Left,5627674567,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709193,475,1,1,50,19,5x54jbfk11lrsmipgsx7cdbai,0,41.3,21.3,2025-04-05T21:27:25.930Z,2025-04-05T21:27:26Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5627674591,56,Back,5627674597,212,14.3,5627674589,3,,5627674599,213,0.94,5627674595,141,38.3,5627674593,140,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709229,314,1,1,50,21,2n3wgr89m7jl8tmioemit2pgq,1,50.4,67.5,2025-04-05T21:27:27.812Z,2025-04-05T21:27:30Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5627674773,157,,5627674781,212,14.8,5627674779,141,70.3,5627674777,140,64.4,5627674785,1,,5627674775,56,Center,5627674783,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709239,315,1,1,50,23,2n3wgr89m7jl8tmioemit2pgq,1,66.7,75.0,2025-04-05T21:27:30.005Z,2025-04-05T21:27:31Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5627674857,140,64.6,5627674859,141,84.2,5627674863,213,1.91,5627674861,212,6.6,5627674855,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709293,316,1,1,50,25,2n3wgr89m7jl8tmioemit2pgq,1,64.6,84.2,2025-04-05T21:27:31.165Z,2025-04-05T21:27:35Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5627675141,141,84.7,5627675137,56,Left,5627675139,140,75.4,5627675145,213,0.03,5627675143,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709307,317,1,1,50,29,2n3wgr89m7jl8tmioemit2pgq,0,68.7,72.9,2025-04-05T21:27:35.237Z,2025-04-05T21:27:36Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5627675227,233,476,5627675201,212,1.8,5627675197,140,69.6,5627675199,141,70.6,5627675231,286,,5627675225,236,,5627675195,56,Center,5627675203,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709299,476,74,1,50,29,5x54jbfk11lrsmipgsx7cdbai,1,33.6,23.1,2025-04-05T21:27:35.238Z,2025-04-05T21:27:37Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627675167,56,Back,5627675245,233,317,5627675169,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796757203,616,1,1,50,29,2n3wgr89m7jl8tmioemit2pgq,0,62.6,76.0,2025-04-05T21:27:36.029Z,2025-04-05T22:45:06Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5627948371,236,,5627948101,140,64.6,5627948097,56,Left,5627948103,141,84.4,5627948377,286,,5627948109,213,1.22,5627948107,212,6.1,5627948373,233,937,,,,,,,,,,,,,,,,,,,,,,,,,,
2796756729,937,74,1,50,30,5x54jbfk11lrsmipgsx7cdbai,1,38.9,26.8,2025-04-05T21:27:36.030Z,2025-04-05T22:44:27Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627945363,285,,5627945361,56,Back,5627948193,233,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709363,478,1,1,50,32,5x54jbfk11lrsmipgsx7cdbai,1,42.1,21.5,2025-04-05T21:27:38.700Z,2025-04-05T21:27:40Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5627675521,140,52.9,5627675519,56,Center,5627675527,213,0.48,5627675523,141,30.1,5627675525,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709367,479,50,1,50,34,5x54jbfk11lrsmipgsx7cdbai,1,53.7,29.0,2025-04-05T21:27:40.106Z,2025-04-05T22:44:57Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5627675551,56,Center,5627675553,286,,5627675749,233,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709385,318,7,1,50,34,2n3wgr89m7jl8tmioemit2pgq,1,46.3,71.0,2025-04-05T21:27:40.107Z,2025-04-05T22:44:56Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5627675675,56,Back,5627675713,233,479,5627675677,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709407,319,61,1,50,37,2n3wgr89m7jl8tmioemit2pgq,0,49.5,75.3,2025-04-05T21:27:43.373Z,2025-04-05T21:41:26Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5627675831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709437,480,1,1,50,38,5x54jbfk11lrsmipgsx7cdbai,1,39.9,18.5,2025-04-05T21:27:44.466Z,2025-04-05T21:27:45Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5627675975,212,10.9,5627675973,141,34.5,5627675969,56,Back,5627675977,213,1.54,5627675971,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709457,481,1,1,50,39,5x54jbfk11lrsmipgsx7cdbai,1,41.5,36.4,2025-04-05T21:27:45.434Z,2025-04-05T21:27:47Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627676097,141,54.9,5627676103,213,0.79,5627676089,56,Center,5627676093,140,53.3,5627676101,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709461,482,50,1,50,41,5x54jbfk11lrsmipgsx7cdbai,1,53.4,56.6,2025-04-05T21:27:47.306Z,2025-04-05T23:25:57Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5627676111,56,Center,5627676381,233,320,5627676113,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709495,320,7,1,50,41,2n3wgr89m7jl8tmioemit2pgq,1,46.6,43.4,2025-04-05T21:27:47.307Z,2025-04-05T22:44:57Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5627676373,233,482,5627676303,56,Back,5627676305,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709503,321,3,1,50,44,2n3wgr89m7jl8tmioemit2pgq,0,51.3,44.2,2025-04-05T21:27:50.388Z,2025-04-05T22:44:58Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5627676351,56,Center,5627676353,286,,5627676891,233,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709577,483,7,1,50,44,5x54jbfk11lrsmipgsx7cdbai,1,48.7,55.8,2025-04-05T21:27:50.389Z,2025-04-05T22:44:58Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627676839,56,Back,5627676841,285,,5627676883,233,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709601,322,30,1,50,51,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-04-05T21:27:57.725Z,2025-04-05T21:28:00Z,,,,,5627676993,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796709579,484,30,1,50,51,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-04-05T21:27:57.725Z,2025-04-05T21:27:58Z,,,,,5627676857,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796757051,615,43,1,51,0,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-04-05T21:28:06.030Z,2025-04-05T22:44:14Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5627947289,212,2.9,5627947283,56,Left,5627947287,141,88.1,5627947499,144,1,5627947285,140,63.8,5627947291,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796756929,614,43,2,45,0,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-04-05T21:27:36.029Z,2025-04-05T22:43:57Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5627946845,144,1,5627946529,213,3.45,5627946511,56,Back,5627946567,233,937,5627946523,212,8.7,5627946515,140,29.7,5627946519,141,20.4,5627946565,236,0,5627946571,286,,,,,,,,,,,,,,,,,,,0,,,,,
2796720129,327,32,2,45,0,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-04-05T21:43:14.930Z,2025-04-05T21:43:15Z,,,,,5627735403,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720143,487,32,2,45,0,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-04-05T21:43:14.930Z,2025-04-05T21:43:18Z,,,,,5627735435,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720195,328,1,2,45,0,2n3wgr89m7jl8tmioemit2pgq,1,49.9,50.0,2025-04-05T21:43:14.931Z,2025-04-05T21:43:19Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5627735723,141,65.7,5627735729,279,S,5627735727,213,2.67,5627735725,212,23.6,5627735719,56,Back,5627735721,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720461,331,1,2,45,2,2n3wgr89m7jl8tmioemit2pgq,1,35.3,44.0,2025-04-05T21:43:16.985Z,2025-04-05T21:43:40Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5627737191,212,4.1,5627737185,56,Back,5627737189,141,49.1,5627737187,140,33.2,5627737193,213,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720239,329,1,2,45,3,2n3wgr89m7jl8tmioemit2pgq,0,28.6,75.0,2025-04-05T21:43:17.954Z,2025-04-05T21:43:46Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5627735921,157,,5627735931,213,0.36,5627735925,140,73.4,5627735927,141,100.0,5627735933,1,,5627735923,56,Left,5627735929,212,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720247,330,5,2,45,6,2n3wgr89m7jl8tmioemit2pgq,0,74.3,101.2,2025-04-05T21:43:21.817Z,2025-04-05T22:43:03Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5627735959,347,,5627737083,233,488,5627735957,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720427,488,5,2,45,6,5x54jbfk11lrsmipgsx7cdbai,1,25.7,-1.2,2025-04-05T21:43:21.817Z,2025-04-05T22:43:03Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5627737009,347,,5627737007,56,Back,5627737059,233,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720463,489,1,2,45,23,5x54jbfk11lrsmipgsx7cdbai,1,23.2,0.0,2025-04-05T21:43:38.440Z,2025-04-05T21:43:40Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5627737211,56,Back,5627737215,141,12.8,5627737217,212,10.3,5627737209,107,,5627737213,140,25.2,5627737219,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720479,490,1,2,45,25,5x54jbfk11lrsmipgsx7cdbai,1,25.9,14.1,2025-04-05T21:43:40.632Z,2025-04-05T21:43:47Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627737757,156,,5627737319,212,8.0,5627737315,140,22.4,5627737321,213,4.23,5627737313,56,Back,5627737317,141,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720513,491,1,2,45,26,5x54jbfk11lrsmipgsx7cdbai,1,22.2,4.0,2025-04-05T21:43:41.768Z,2025-04-05T21:43:44Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5627737471,56,Back,5627737477,212,11.3,5627737479,213,2.68,5627737473,140,12.6,5627737475,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720559,492,1,2,45,29,5x54jbfk11lrsmipgsx7cdbai,1,12.5,11.3,2025-04-05T21:43:44.304Z,2025-04-05T21:43:47Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627737723,212,17.7,5627737719,140,7.8,5627737721,141,36.3,5627737725,213,1.85,5627737717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720617,493,1,2,45,34,5x54jbfk11lrsmipgsx7cdbai,1,10.6,41.2,2025-04-05T21:43:49.417Z,2025-04-05T21:43:51Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5627738043,213,0.82,5627738035,56,Back,5627738041,212,28.0,5627738037,140,28.8,5627738039,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720731,494,1,2,45,36,5x54jbfk11lrsmipgsx7cdbai,1,33.8,74.5,2025-04-05T21:43:51.233Z,2025-04-05T21:43:56Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5627738591,213,0.07,5627738585,140,95.5,5627738581,155,,5627738583,56,Left,5627738589,212,64.9,5627738587,141,81.2,5627738593,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720735,495,61,2,45,41,5x54jbfk11lrsmipgsx7cdbai,0,97.1,80.5,2025-04-05T21:43:56.769Z,2025-04-05T21:43:57Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5627738609,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720967,332,5,2,45,42,2n3wgr89m7jl8tmioemit2pgq,1,-1.2,22.0,2025-04-05T21:43:57.577Z,2025-04-05T22:43:03Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5627739879,346,,5627739917,233,496,5627739875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720743,496,5,2,45,42,5x54jbfk11lrsmipgsx7cdbai,0,101.2,78.0,2025-04-05T21:43:57.577Z,2025-04-05T22:43:04Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5627738649,56,Center,5627738651,346,,5627739985,233,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721061,333,1,2,45,57,2n3wgr89m7jl8tmioemit2pgq,1,3.7,49.9,2025-04-05T21:44:12.209Z,2025-04-05T21:44:17Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5627740389,212,29.6,5627740383,56,Back,5627740387,141,7.1,5627740385,140,9.0,5627740391,213,4.90,5627740395,237,,5627740381,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721143,334,1,2,46,6,2n3wgr89m7jl8tmioemit2pgq,1,12.1,10.3,2025-04-05T21:44:21.777Z,2025-04-05T21:44:22Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5627740847,140,22.7,5627740851,212,11.3,5627740849,141,13.4,5627740853,213,0.19,5627740845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721175,335,1,2,46,7,2n3wgr89m7jl8tmioemit2pgq,1,22.7,13.4,2025-04-05T21:44:22.449Z,2025-04-05T21:44:24Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5627741039,141,22.8,5627741037,140,4.9,5627741041,212,19.8,5627741035,56,Back,5627741043,213,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721191,336,1,2,46,9,2n3wgr89m7jl8tmioemit2pgq,1,4.9,22.8,2025-04-05T21:44:24.706Z,2025-04-05T21:44:25Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5627741151,213,4.73,5627741145,140,5.0,5627741143,56,Back,5627741149,212,5.4,5627741147,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721221,337,1,2,46,10,2n3wgr89m7jl8tmioemit2pgq,1,5.0,14.9,2025-04-05T21:44:25.538Z,2025-04-05T21:44:27Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5627741301,140,3.2,5627741307,213,1.91,5627741299,56,Back,5627741303,141,22.8,5627741305,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721301,338,1,2,46,11,2n3wgr89m7jl8tmioemit2pgq,1,3.2,22.8,2025-04-05T21:44:26.898Z,2025-04-05T21:44:33Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5627741731,155,,5627741735,140,49.1,5627741743,1,,5627741741,213,0.30,5627741737,141,44.9,5627741739,212,50.5,5627741733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721387,339,3,2,46,18,2n3wgr89m7jl8tmioemit2pgq,1,44.6,48.2,2025-04-05T21:44:33.163Z,2025-04-05T22:44:53Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5627742127,56,Back,5627742129,286,,5627742175,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721349,497,45,2,46,18,5x54jbfk11lrsmipgsx7cdbai,0,55.4,51.8,2025-04-05T21:44:33.163Z,2025-04-05T22:44:53Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5627741981,56,Center,5627742183,233,339,5627741983,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796728933,396,3,2,46,22,2n3wgr89m7jl8tmioemit2pgq,1,45.8,49.3,2025-04-05T21:44:37.121Z,2025-04-05T21:54:04Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5627785055,233,498,5627785037,56,Back,5627785039,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721391,498,45,2,46,22,5x54jbfk11lrsmipgsx7cdbai,0,54.2,50.7,2025-04-05T21:44:37.121Z,2025-04-05T21:54:06Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627782725,285,,5627785071,233,396,5627782721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721463,340,1,2,46,22,2n3wgr89m7jl8tmioemit2pgq,1,33.2,47.2,2025-04-05T21:44:37.721Z,2025-04-05T21:44:42Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5627742547,140,19.4,5627742551,212,23.7,5627742549,141,74.8,5627742553,213,2.23,5627742545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721525,341,1,2,46,27,2n3wgr89m7jl8tmioemit2pgq,1,33.3,87.2,2025-04-05T21:44:42.386Z,2025-04-05T21:44:46Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5627742829,141,85.6,5627742833,213,6.21,5627742823,56,Back,5627742831,212,15.8,5627742825,140,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721541,499,83,2,46,31,5x54jbfk11lrsmipgsx7cdbai,0,41.0,26.2,2025-04-05T21:44:46.852Z,2025-04-05T21:44:51Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5627743229,399,b7pzjfl5fuvivmc2x9defzfmx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721597,342,1,2,46,34,2n3wgr89m7jl8tmioemit2pgq,1,51.1,75.1,2025-04-05T21:44:49.169Z,2025-04-05T21:44:51Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5627743177,140,30.4,5627743185,212,21.8,5627743173,56,Back,5627743187,213,3.10,5627743181,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721665,343,1,2,46,36,2n3wgr89m7jl8tmioemit2pgq,1,30.2,76.1,2025-04-05T21:44:51.514Z,2025-04-05T21:44:56Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5627743603,141,83.6,5627743605,212,6.2,5627743601,140,33.5,5627743599,56,Back,5627743607,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721725,344,1,2,46,41,2n3wgr89m7jl8tmioemit2pgq,1,56.0,76.9,2025-04-05T21:44:56.113Z,2025-04-05T21:45:00Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5627743939,213,5.31,5627743929,196,,5627743933,140,84.1,5627743941,1,,5627743927,155,,5627743937,212,52.3,5627743935,141,13.4,5627743931,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721733,345,61,2,46,45,2n3wgr89m7jl8tmioemit2pgq,0,84.1,13.1,2025-04-05T21:45:00.178Z,2025-04-05T21:45:00Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5627743961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721773,501,1,2,46,46,5x54jbfk11lrsmipgsx7cdbai,1,20.3,84.8,2025-04-05T21:45:01.449Z,2025-04-05T21:45:03Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5627744133,140,24.9,5627744139,213,5.45,5627744137,212,7.2,5627744135,141,77.0,5627744131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721809,502,1,2,46,47,5x54jbfk11lrsmipgsx7cdbai,1,28.1,77.3,2025-04-05T21:45:02.850Z,2025-04-05T21:45:06Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5627744301,141,65.1,5627744299,140,26.5,5627744297,56,Back,5627744303,212,8.5,5627744305,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721893,503,1,2,46,50,5x54jbfk11lrsmipgsx7cdbai,1,25.7,61.2,2025-04-05T21:45:05.868Z,2025-04-05T21:45:12Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627744757,212,10.2,5627744751,56,Back,5627744755,141,46.4,5627744753,140,24.3,5627744759,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721943,504,1,2,46,57,5x54jbfk11lrsmipgsx7cdbai,1,32.0,38.2,2025-04-05T21:45:12.193Z,2025-04-05T21:45:14Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5627745037,213,1.61,5627745029,56,Back,5627745033,141,50.6,5627745031,140,31.7,5627745035,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722017,505,1,2,46,59,5x54jbfk11lrsmipgsx7cdbai,1,33.5,57.9,2025-04-05T21:45:14.546Z,2025-04-05T21:45:19Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627745447,141,71.2,5627745449,212,15.2,5627745451,213,0.64,5627745443,56,Back,5627745445,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722021,346,45,2,47,4,2n3wgr89m7jl8tmioemit2pgq,0,31.6,18.5,2025-04-05T21:45:19.769Z,2025-04-05T22:44:54Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5627745459,56,Back,5627745461,285,,5627745561,233,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722037,506,3,2,47,4,5x54jbfk11lrsmipgsx7cdbai,1,68.4,81.5,2025-04-05T21:45:19.769Z,2025-04-05T22:44:54Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5627745509,286,,5627745529,233,346,5627745507,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722063,507,1,2,47,6,5x54jbfk11lrsmipgsx7cdbai,1,61.3,78.1,2025-04-05T21:45:21.011Z,2025-04-05T21:45:22Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5627745639,141,65.4,5627745641,212,9.1,5627745637,140,58.6,5627745635,56,Center,5627745643,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722109,508,1,2,47,7,5x54jbfk11lrsmipgsx7cdbai,1,58.9,69.1,2025-04-05T21:45:22.379Z,2025-04-05T21:45:25Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627745889,141,63.3,5627745893,213,3.67,5627745887,140,52.5,5627745891,212,7.8,5627745885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
