id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2785916679,441,1,2,45,21,bk3zg8yaj5uoqhxzwons3bo8a,0,19.2,9.2,2025-03-09T04:20:22.104Z,2025-03-09T04:20:23Z,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,,,5568456145,140,46.5,5568456151,213,0.30,5568456141,155,,5568456149,212,30.0,5568456147,141,22.2,5568456143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785916693,409,1,2,45,22,7neuneh44n9rtsfsh6r0sb9no,0,53.3,66.9,2025-03-09T04:20:22.792Z,2025-03-09T04:49:44Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5568456219,212,29.6,5568456213,140,80.4,5568456209,56,Center,5568456207,157,,5568456223,213,0.27,5568456225,1,,5568456215,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785916715,442,12,2,45,27,bk3zg8yaj5uoqhxzwons3bo8a,1,20.1,30.0,2025-03-09T04:20:27.681Z,2025-03-09T04:20:32Z,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,,,5568456299,56,Back,5568456333,15,,5568456305,212,11.2,5568456307,213,0.85,5568456301,140,27.1,5568456303,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785916757,410,1,2,45,30,7neuneh44n9rtsfsh6r0sb9no,1,80.0,50.3,2025-03-09T04:20:31.520Z,2025-03-09T04:20:32Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5568456485,140,80.1,5568456487,141,60.2,5568456489,212,6.7,5568456491,213,1.56,5568456483,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785916755,443,83,2,45,31,bk3zg8yaj5uoqhxzwons3bo8a,0,25.6,42.2,2025-03-09T04:20:31.880Z,2025-03-09T04:20:34Z,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,,,5568456557,399,9lqozbr0ghw2fhep938p8snah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785916769,411,1,2,45,31,7neuneh44n9rtsfsh6r0sb9no,1,80.1,60.2,2025-03-09T04:20:32.376Z,2025-03-09T04:20:33Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5568456551,213,1.23,5568456545,140,82.5,5568456547,141,70.6,5568456549,212,7.5,5568456543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785916771,412,61,2,45,32,7neuneh44n9rtsfsh6r0sb9no,0,82.9,69.7,2025-03-09T04:20:33.440Z,2025-03-09T04:20:33Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5568456555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785916801,444,1,2,45,33,bk3zg8yaj5uoqhxzwons3bo8a,1,20.1,33.3,2025-03-09T04:20:33.880Z,2025-03-09T04:20:39Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5568456675,56,Back,5568456683,213,6.14,5568456681,212,13.3,5568456679,141,30.6,5568456677,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785916783,413,83,2,45,35,7neuneh44n9rtsfsh6r0sb9no,0,75.3,68.5,2025-03-09T04:20:36.328Z,2025-03-09T04:20:42Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5568456761,399,bhzsz7pbe6pbwojtc1mi8m28l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785916807,445,1,2,45,38,bk3zg8yaj5uoqhxzwons3bo8a,1,37.2,14.9,2025-03-09T04:20:39.272Z,2025-03-09T04:20:40Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5568456705,56,Back,5568456711,212,4.7,5568456713,213,1.59,5568456709,141,21.8,5568456707,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785916815,446,1,2,45,39,bk3zg8yaj5uoqhxzwons3bo8a,1,36.9,21.9,2025-03-09T04:20:40.536Z,2025-03-09T04:20:42Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5568456749,141,10.4,5568456747,140,51.6,5568456745,56,Right,5568456753,213,5.81,5568456751,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785916867,447,1,2,45,41,bk3zg8yaj5uoqhxzwons3bo8a,0,52.2,10.1,2025-03-09T04:20:42.295Z,2025-03-09T04:52:09Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5568456971,213,0.44,5568456965,140,68.1,5568456967,141,21.8,5568456969,212,18.5,5568456963,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785916875,415,1,2,45,46,7neuneh44n9rtsfsh6r0sb9no,0,30.3,72.0,2025-03-09T04:20:47.235Z,2025-03-09T04:20:49Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5568457007,141,69.9,5568457005,140,72.0,5568457003,56,Center,5568457009,212,43.8,5568457013,1,,5568457011,213,6.25,5568457001,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785916889,450,1,2,45,50,bk3zg8yaj5uoqhxzwons3bo8a,0,38.5,10.6,2025-03-09T04:20:51.208Z,2025-03-09T04:23:32Z,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,,,5568457061,140,55.8,5568457063,141,33.7,5568457067,213,0.71,5568457065,212,24.0,5568457057,3,,5568457059,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785916931,416,1,2,45,52,7neuneh44n9rtsfsh6r0sb9no,1,46.9,48.8,2025-03-09T04:20:52.736Z,2025-03-09T04:20:59Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5568457257,56,Left,5568457265,213,0.89,5568457267,1,,5568457259,140,66.5,5568457261,141,85.9,5568457263,212,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785916975,417,1,2,45,58,7neuneh44n9rtsfsh6r0sb9no,1,66.6,85.9,2025-03-09T04:20:59.442Z,2025-03-09T04:21:04Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5568457459,141,85.9,5568457457,140,83.6,5568457461,212,17.9,5568457455,56,Left,5568457463,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785916979,418,1,2,46,4,7neuneh44n9rtsfsh6r0sb9no,1,91.6,85.4,2025-03-09T04:21:04.617Z,2025-03-09T04:22:35Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,1.0,,5568457477,2,,5568458545,154,,5568457481,56,Center,5568457483,140,95.3,5568457489,213,4.86,5568457485,141,47.9,5568457479,155,,5568458543,210,14,5568457487,212,,,,,,,,,,,,,,,,,,,25.8,,,,,,,,,,,,
2785917127,419,14,2,46,5,7neuneh44n9rtsfsh6r0sb9no,1,90.4,58.4,2025-03-09T04:21:05.832Z,2025-03-09T04:23:28Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5568458569,230,98.6,5568458157,22,,5568458571,231,52.0,5568458567,103,2.5,5568458565,102,44.9,5568458161,17,,5568458561,55,418,5568458165,56,Center,5568458389,15,5568458559,154,5568458393,328,,5568458555,75,5568458557,29,,,,,,,,,,,,,,,,,,,,,,
2785917325,420,16,2,46,6,7neuneh44n9rtsfsh6r0sb9no,1,95.7,48.1,2025-03-09T04:21:07.200Z,2025-03-09T06:26:31Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5568559551,472,419,5568459807,80,,5568466281,20,,5568459809,102,47.7,5568459821,231,55.4,5568459811,103,3.2,5568459817,458,,5568459815,328,,5568459813,214,5568459819,230,5568559545,280,POST,5568559547,281,5568459309,374,5568560601,16,5568559549,282,5568459065,22,5568459313,375,46:06.301,,97.8,9lqozbr0ghw2fhep938p8snah,2025-03-09 04:21:06.918,,7neuneh44n9rtsfsh6r0sb9no,,5568459069,56,,,,Center
2785917457,451,1,2,47,2,bk3zg8yaj5uoqhxzwons3bo8a,1,49.9,49.9,2025-03-09T04:22:03.095Z,2025-03-09T04:22:04Z,dxd6p1c8k96armsbg5isjbu95,G. Hurst,,,5568459687,213,3.51,5568459691,278,,5568459685,212,6.5,5568459689,279,G,5568459675,56,Back,5568459681,141,46.4,5568459677,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917473,452,1,2,47,3,bk3zg8yaj5uoqhxzwons3bo8a,1,44.1,46.4,2025-03-09T04:22:04.055Z,2025-03-09T04:22:06Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5568459739,56,Back,5568459743,141,63.7,5568459741,140,24.9,5568459747,213,2.61,5568459745,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917499,453,1,2,47,5,bk3zg8yaj5uoqhxzwons3bo8a,1,26.8,62.9,2025-03-09T04:22:06.191Z,2025-03-09T04:22:09Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568459897,140,31.6,5568459903,213,4.86,5568459895,56,Back,5568459901,212,35.4,5568459905,1,,5568459899,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917507,454,61,2,47,8,bk3zg8yaj5uoqhxzwons3bo8a,0,33.3,7.6,2025-03-09T04:22:09.255Z,2025-03-09T04:22:09Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5568459943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917585,421,5,2,47,10,7neuneh44n9rtsfsh6r0sb9no,1,66.6,102.0,2025-03-09T04:22:10.727Z,2025-03-09T05:46:12Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5568460287,56,Left,5568460291,347,,5568460307,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917515,455,5,2,47,10,bk3zg8yaj5uoqhxzwons3bo8a,0,33.4,-2.0,2025-03-09T04:22:10.727Z,2025-03-09T05:46:12Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5568459959,56,Back,5568459961,347,,5568460315,233,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917601,422,1,2,47,18,7neuneh44n9rtsfsh6r0sb9no,1,67.4,100.0,2025-03-09T04:22:19.615Z,2025-03-09T04:22:22Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5568460405,1,,5568460395,56,Back,5568460397,140,35.9,5568460403,213,3.58,5568460399,141,79.4,5568460393,107,,5568460401,212,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917661,423,1,2,47,21,7neuneh44n9rtsfsh6r0sb9no,1,36.5,75.7,2025-03-09T04:22:21.976Z,2025-03-09T04:22:30Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5568460655,213,4.64,5568460647,56,Back,5568460649,140,34.5,5568460651,141,32.1,5568460653,212,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917669,424,1,2,47,30,7neuneh44n9rtsfsh6r0sb9no,0,40.9,16.5,2025-03-09T04:22:30.791Z,2025-03-09T04:22:32Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5568460711,213,0.23,5568460701,155,,5568460703,56,Center,5568460713,1,,5568460709,212,49.4,5568460705,140,86.7,5568460707,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917691,456,1,2,47,32,bk3zg8yaj5uoqhxzwons3bo8a,1,22.6,64.5,2025-03-09T04:22:33.360Z,2025-03-09T04:22:36Z,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,,,5568460805,141,83.2,5568460801,56,Back,5568460809,213,2.40,5568460807,212,18.8,5568460803,140,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917713,458,1,2,47,38,bk3zg8yaj5uoqhxzwons3bo8a,0,6.0,89.0,2025-03-09T04:22:39.600Z,2025-03-09T04:22:40Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568460919,157,,5568460921,56,Back,5568460923,140,24.0,5568460929,213,0.44,5568460927,212,20.9,5568460925,141,100.0,5568460931,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917813,425,5,2,47,39,7neuneh44n9rtsfsh6r0sb9no,1,76.0,-1.6,2025-03-09T04:22:40.120Z,2025-03-09T05:46:13Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5568461377,233,459,5568461367,56,Right,5568461369,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917719,459,5,2,47,39,bk3zg8yaj5uoqhxzwons3bo8a,0,24.0,101.6,2025-03-09T04:22:40.120Z,2025-03-09T05:46:13Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568460957,56,Back,5568460959,347,,5568461401,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917837,426,1,2,47,51,7neuneh44n9rtsfsh6r0sb9no,0,76.1,0.0,2025-03-09T04:22:52.025Z,2025-03-09T04:22:53Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568461453,213,0.82,5568461445,56,Right,5568461451,212,13.4,5568461447,140,84.8,5568461449,141,13.5,5568461443,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917833,460,8,2,47,52,bk3zg8yaj5uoqhxzwons3bo8a,1,18.3,85.3,2025-03-09T04:22:53.393Z,2025-03-09T04:22:53Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568461429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917965,427,5,2,47,53,7neuneh44n9rtsfsh6r0sb9no,1,84.6,-1.4,2025-03-09T04:22:54.319Z,2025-03-09T05:46:14Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568461995,347,,5568462003,233,461,5568461993,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917845,461,5,2,47,53,bk3zg8yaj5uoqhxzwons3bo8a,0,15.4,101.4,2025-03-09T04:22:54.319Z,2025-03-09T05:46:14Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568462007,233,427,5568461501,347,,5568461499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917983,428,1,2,48,10,7neuneh44n9rtsfsh6r0sb9no,1,83.3,0.0,2025-03-09T04:23:11.359Z,2025-03-09T04:23:13Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568462069,141,13.5,5568462067,140,86.5,5568462063,107,,5568462073,213,1.26,5568462071,212,11.1,5568462065,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917991,429,1,2,48,13,7neuneh44n9rtsfsh6r0sb9no,1,86.1,14.3,2025-03-09T04:23:13.632Z,2025-03-09T04:23:15Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5568462111,213,5.62,5568462109,212,5.7,5568462103,56,Right,5568462105,140,90.4,5568462131,156,,5568462107,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918051,430,1,2,48,14,7neuneh44n9rtsfsh6r0sb9no,1,89.2,9.7,2025-03-09T04:23:15.554Z,2025-03-09T04:23:22Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568462441,212,14.7,5568462431,140,75.3,5568462443,213,3.05,5568462427,56,Right,5568462435,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918057,431,1,2,48,22,7neuneh44n9rtsfsh6r0sb9no,1,75.3,11.6,2025-03-09T04:23:22.648Z,2025-03-09T04:23:23Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5568462463,141,22.4,5568462469,1,,5568462461,140,43.3,5568462459,56,Back,5568462467,213,2.93,5568462465,212,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918073,432,1,2,48,22,7neuneh44n9rtsfsh6r0sb9no,1,43.4,22.5,2025-03-09T04:23:23.480Z,2025-03-09T04:25:51Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5568462523,140,56.0,5568462527,212,20.3,5568462529,213,0.86,5568462521,56,Center,5568462525,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918081,433,1,2,48,24,7neuneh44n9rtsfsh6r0sb9no,0,55.0,51.8,2025-03-09T04:23:25.448Z,2025-03-09T04:23:26Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5568462571,56,Center,5568462577,212,20.2,5568462579,213,0.59,5568462573,140,71.0,5568462575,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918091,462,1,2,48,26,bk3zg8yaj5uoqhxzwons3bo8a,0,25.6,46.9,2025-03-09T04:23:27.383Z,2025-03-09T04:23:28Z,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,,,5568462635,141,40.3,5568462631,56,Back,5568462633,140,37.3,5568462639,213,5.93,5568462637,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918123,434,1,2,48,29,7neuneh44n9rtsfsh6r0sb9no,1,61.7,65.2,2025-03-09T04:23:29.863Z,2025-03-09T04:23:32Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5568462735,56,Back,5568462737,140,45.4,5568462741,212,18.6,5568462739,141,75.9,5568462743,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918169,435,1,2,48,31,7neuneh44n9rtsfsh6r0sb9no,1,45.4,75.9,2025-03-09T04:23:31.695Z,2025-03-09T04:23:35Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5568462943,212,29.1,5568462939,140,35.1,5568462941,141,36.1,5568462945,213,4.33,5568462937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918191,436,1,2,48,34,7neuneh44n9rtsfsh6r0sb9no,1,36.1,33.0,2025-03-09T04:23:35.503Z,2025-03-09T04:23:39Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5568463037,212,29.5,5568463035,141,9.7,5568463031,56,Right,5568463033,140,59.8,5568463039,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918213,437,1,2,48,39,7neuneh44n9rtsfsh6r0sb9no,1,60.0,9.5,2025-03-09T04:23:39.791Z,2025-03-09T04:23:43Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568463155,141,26.2,5568463151,56,Back,5568463153,140,39.4,5568463159,213,2.66,5568463157,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918225,438,1,2,48,42,7neuneh44n9rtsfsh6r0sb9no,1,39.4,26.2,2025-03-09T04:23:43.471Z,2025-03-09T04:23:46Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5568463203,56,Back,5568463209,212,26.4,5568463207,141,64.8,5568463205,140,41.9,5568463215,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918255,439,1,2,48,45,7neuneh44n9rtsfsh6r0sb9no,1,38.0,64.6,2025-03-09T04:23:46.191Z,2025-03-09T04:23:50Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5568463315,212,22.6,5568463317,213,4.70,5568463313,141,31.3,5568463309,56,Back,5568463311,140,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918277,440,1,2,48,50,7neuneh44n9rtsfsh6r0sb9no,1,41.0,26.1,2025-03-09T04:23:50.679Z,2025-03-09T04:23:53Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5568463437,141,10.9,5568463435,140,68.6,5568463441,213,5.94,5568463433,56,Right,5568463439,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918285,441,1,2,48,52,7neuneh44n9rtsfsh6r0sb9no,0,68.6,10.9,2025-03-09T04:23:53.463Z,2025-03-09T04:23:54Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568463475,141,13.7,5568463479,213,0.23,5568463477,212,8.3,5568463473,140,76.3,5568463471,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918283,463,8,2,48,53,bk3zg8yaj5uoqhxzwons3bo8a,1,28.5,89.6,2025-03-09T04:23:53.872Z,2025-03-09T04:23:54Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568463469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918293,442,5,2,48,54,7neuneh44n9rtsfsh6r0sb9no,1,70.2,-1.7,2025-03-09T04:23:54.671Z,2025-03-09T05:46:14Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568463525,233,464,5568463505,56,Right,5568463507,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918297,464,5,2,48,54,bk3zg8yaj5uoqhxzwons3bo8a,0,29.8,101.7,2025-03-09T04:23:54.671Z,2025-03-09T05:46:15Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568463513,56,Back,5568463529,233,442,5568463515,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918305,443,1,2,48,54,7neuneh44n9rtsfsh6r0sb9no,1,69.5,0.0,2025-03-09T04:23:55.543Z,2025-03-09T04:23:57Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568463567,140,70.7,5568463577,213,1.50,5568463565,56,Center,5568463563,107,,5568463569,141,26.7,5568463573,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918343,444,1,2,48,56,7neuneh44n9rtsfsh6r0sb9no,1,70.9,26.1,2025-03-09T04:23:57.551Z,2025-03-09T04:24:01Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5568463729,212,29.6,5568463727,141,10.3,5568463723,56,Back,5568463733,213,3.51,5568463725,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918357,445,1,2,49,0,7neuneh44n9rtsfsh6r0sb9no,1,39.0,17.1,2025-03-09T04:24:01.431Z,2025-03-09T04:24:02Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5568463795,140,58.5,5568463797,141,26.7,5568463801,213,0.31,5568463799,212,21.5,5568463793,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918373,446,1,2,49,1,7neuneh44n9rtsfsh6r0sb9no,1,58.5,26.7,2025-03-09T04:24:02.486Z,2025-03-09T04:24:04Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5568463871,212,21.7,5568463865,56,Back,5568463869,141,11.9,5568463867,140,40.2,5568463875,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918405,447,1,2,49,3,7neuneh44n9rtsfsh6r0sb9no,1,40.2,11.9,2025-03-09T04:24:04.351Z,2025-03-09T04:24:07Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5568464019,212,26.3,5568464021,213,6.14,5568464009,140,65.0,5568464013,141,6.4,5568464007,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918443,448,1,2,49,7,7neuneh44n9rtsfsh6r0sb9no,1,71.1,8.6,2025-03-09T04:24:07.759Z,2025-03-09T04:24:23Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,1.0,,5568464591,210,13,5568464213,212,17.9,5568464209,140,85.4,5568464211,141,22.8,5568464215,213,0.57,5568464207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918451,449,13,2,49,11,7neuneh44n9rtsfsh6r0sb9no,1,84.5,32.7,2025-03-09T04:24:12.503Z,2025-03-09T04:24:24Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5568464615,103,25,5568464239,56,Center,5568464617,215,,5568464235,22,,5568464237,63,,5568464613,102,57.8,5568464619,230,96.7,5568464605,83,,5568464607,29,5568464609,55,5568464603,72,,5568464621,231,,,,,,,,,,,,,448,44.6,,,,,,,,,,
2785918469,450,5,2,49,13,7neuneh44n9rtsfsh6r0sb9no,0,101.0,60.0,2025-03-09T04:24:14.343Z,2025-03-09T05:46:15Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5568464313,56,Center,5568464315,346,,5568464973,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918613,465,5,2,49,13,bk3zg8yaj5uoqhxzwons3bo8a,1,-1.0,40.0,2025-03-09T04:24:14.343Z,2025-03-09T05:46:15Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568464969,233,450,5568464959,346,,5568464957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918629,466,1,2,49,37,bk3zg8yaj5uoqhxzwons3bo8a,0,4.8,42.7,2025-03-09T04:24:38.600Z,2025-03-09T04:24:42Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5568465043,1,,5568465033,56,Center,5568465039,212,56.3,5568465041,213,6.27,5568465031,124,,5568465045,74,,5568465035,140,58.4,5568465037,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
