id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/17/value,qualifier/15/value,qualifier/16/value
2816167601,406,1,2,53,3,83cpn99fh7ulkwe8nezy8a3mx,0,93.5,17.4,2025-05-18T00:20:59.412Z,2025-05-18T01:18:36Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5735040777,236,,5735003197,213,1.24,5735003191,140,94.6,5735003193,141,22.3,5735040779,233,506,5735003195,212,3.5,5735003189,56,Center,5735040783,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816167503,506,74,2,53,3,2n3wgr89m7jl8tmioemit2pgq,1,5.5,72.0,2025-05-18T00:20:59.413Z,2025-05-18T01:28:04Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5735040789,233,406,5735004339,285,,5735002701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816176809,539,1,2,53,5,83cpn99fh7ulkwe8nezy8a3mx,1,92.5,14.6,2025-05-18T00:21:01.241Z,2025-05-18T00:40:41Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5735056971,212,27.0,5735056973,213,3.16,5735056969,141,13.9,5735056967,140,66.8,5735056965,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816167661,407,1,2,53,6,83cpn99fh7ulkwe8nezy8a3mx,1,63.4,15.0,2025-05-18T00:21:01.436Z,2025-05-18T00:21:04Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5735003495,213,1.98,5735003487,56,Center,5735003489,140,59.7,5735003491,141,28.0,5735003493,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816167695,408,1,2,53,9,83cpn99fh7ulkwe8nezy8a3mx,1,59.7,27.3,2025-05-18T00:21:04.644Z,2025-05-18T01:18:41Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5735003707,212,19.4,5735003699,155,,5735003709,213,5.76,5735003705,141,12.9,5735003701,56,Right,5735003703,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816167705,409,1,2,53,13,83cpn99fh7ulkwe8nezy8a3mx,1,72.6,15.3,2025-05-18T00:21:08.548Z,2025-05-18T00:21:09Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5735003757,141,26.4,5735003759,212,8.6,5735003751,56,Center,5735003753,140,68.6,5735003761,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816167727,410,1,2,53,13,83cpn99fh7ulkwe8nezy8a3mx,1,68.6,26.4,2025-05-18T00:21:09.364Z,2025-05-18T00:21:10Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5735003873,212,13.2,5735003871,141,9.4,5735003867,140,62.5,5735003875,213,4.21,5735003863,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816167779,411,1,2,53,15,83cpn99fh7ulkwe8nezy8a3mx,1,62.4,9.6,2025-05-18T00:21:10.660Z,2025-05-18T00:21:14Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5735004177,141,18.1,5735004179,212,24.6,5735004173,56,Back,5735004181,213,2.90,5735004175,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816167831,412,1,2,53,19,83cpn99fh7ulkwe8nezy8a3mx,1,41.5,23.7,2025-05-18T00:21:15.406Z,2025-05-18T00:21:19Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5735004525,141,46.6,5735004533,213,2.10,5735004523,140,32.9,5735004521,56,Back,5735004529,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816167849,413,1,2,53,23,83cpn99fh7ulkwe8nezy8a3mx,0,32.9,46.8,2025-05-18T00:21:19.285Z,2025-05-18T00:21:22Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5735004647,56,Left,5735004655,213,0.52,5735004653,212,47.8,5735004651,141,81.7,5735004649,140,72.4,5735004657,1,,5735004645,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816167845,507,44,2,53,25,2n3wgr89m7jl8tmioemit2pgq,1,30.4,19.2,2025-05-18T00:21:20.580Z,2025-05-18T01:27:50Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5735004625,56,Back,5735004819,233,414,5735004627,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816167857,414,44,2,53,25,83cpn99fh7ulkwe8nezy8a3mx,0,69.6,80.8,2025-05-18T00:21:20.581Z,2025-05-18T01:27:50Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5735004855,233,507,5735004689,56,Left,5735004691,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816167853,508,1,2,53,25,2n3wgr89m7jl8tmioemit2pgq,0,35.0,20.6,2025-05-18T00:21:20.949Z,2025-05-18T00:21:21Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5735004675,213,0.12,5735004667,56,Back,5735004669,140,40.6,5735004671,141,21.6,5735004673,212,5.9,5735004665,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168025,415,1,2,53,27,83cpn99fh7ulkwe8nezy8a3mx,1,65.9,82.5,2025-05-18T00:21:22.829Z,2025-05-18T00:21:30Z,bteydgv4om5ylyoznx9vesogl,N. McCabe,,,5735005431,141,90.0,5735005433,212,10.6,5735005435,213,0.50,5735005429,140,74.7,5735005427,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168029,416,1,2,53,34,83cpn99fh7ulkwe8nezy8a3mx,0,91.2,93.2,2025-05-18T00:21:29.829Z,2025-05-18T00:21:50Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5735005467,212,23.0,5735005457,2,,5735005465,141,63.2,5735005461,56,Center,5735005463,140,100.0,5735005469,213,5.19,5735005459,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168055,509,43,2,53,36,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-18T00:21:31.980Z,2025-05-18T00:21:42Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5735006185,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168317,418,5,2,53,44,83cpn99fh7ulkwe8nezy8a3mx,0,100.2,60.2,2025-05-18T00:21:39.613Z,2025-05-18T01:28:36Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5735062551,233,510,5735006761,346,,5735006759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168259,510,5,2,53,44,2n3wgr89m7jl8tmioemit2pgq,1,-0.2,39.8,2025-05-18T00:21:39.613Z,2025-05-18T01:28:36Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5735006437,346,,5735062529,233,418,5735006435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168281,511,1,2,53,50,2n3wgr89m7jl8tmioemit2pgq,1,4.7,45.2,2025-05-18T00:21:46.157Z,2025-05-18T00:21:47Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5735006529,141,30.3,5735006523,124,,5735006525,56,Back,5735006533,213,5.18,5735006531,212,11.4,5735006537,237,,5735006527,140,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168299,512,1,2,53,51,2n3wgr89m7jl8tmioemit2pgq,1,9.6,30.3,2025-05-18T00:21:47.180Z,2025-05-18T00:21:49Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5735006663,56,Back,5735006665,140,29.4,5735006671,213,0.24,5735006667,141,37.9,5735006669,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168333,513,1,2,53,53,2n3wgr89m7jl8tmioemit2pgq,1,24.0,44.0,2025-05-18T00:21:49.148Z,2025-05-18T00:21:51Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5735006837,141,53.4,5735006839,212,22.2,5735006841,213,2.85,5735006835,140,3.8,5735006831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168379,514,1,2,53,55,2n3wgr89m7jl8tmioemit2pgq,0,3.8,53.4,2025-05-18T00:21:51.252Z,2025-05-18T00:21:54Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5735007077,141,100.0,5735007075,140,48.8,5735007083,1,,5735007073,56,Back,5735007071,155,,5735007081,213,0.60,5735007079,212,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168533,419,5,2,53,59,83cpn99fh7ulkwe8nezy8a3mx,1,55.8,-1.2,2025-05-18T00:21:54.739Z,2025-05-18T01:28:36Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5735007833,56,Right,5735010039,233,515,5735007835,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168385,515,5,2,53,59,2n3wgr89m7jl8tmioemit2pgq,0,44.2,101.2,2025-05-18T00:21:54.739Z,2025-05-18T01:28:37Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5735007111,347,,5735007109,56,Back,5735010063,233,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168553,420,1,2,54,11,83cpn99fh7ulkwe8nezy8a3mx,0,62.9,0.0,2025-05-18T00:22:06.957Z,2025-05-18T00:22:08Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5735007927,213,1.16,5735007921,140,70.3,5735007917,107,,5735007919,56,Center,5735007923,141,24.6,5735007925,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168589,516,1,2,54,16,2n3wgr89m7jl8tmioemit2pgq,0,27.1,90.3,2025-05-18T00:22:11.444Z,2025-05-18T00:22:12Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5735008137,157,,5735008147,213,0.10,5735008145,212,17.7,5735008139,56,Back,5735008141,140,43.9,5735008143,141,92.9,5735008149,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168607,517,83,2,54,19,2n3wgr89m7jl8tmioemit2pgq,0,39.3,85.1,2025-05-18T00:22:14.525Z,2025-05-18T00:22:17Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5735008375,399,9gvsswyf0gzxekrjdkpuqrh0p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168629,421,1,2,54,20,83cpn99fh7ulkwe8nezy8a3mx,1,63.9,15.1,2025-05-18T00:22:15.964Z,2025-05-18T00:22:25Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5735008361,56,Right,5735008363,140,78.3,5735008365,141,14.8,5735008359,155,,5735008369,213,6.27,5735008367,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168761,422,3,2,54,23,83cpn99fh7ulkwe8nezy8a3mx,1,78.2,17.9,2025-05-18T00:22:18.965Z,2025-05-18T01:27:31Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5735196421,233,518,5735009069,56,Right,5735009071,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168649,518,45,2,54,23,2n3wgr89m7jl8tmioemit2pgq,0,21.8,82.1,2025-05-18T00:22:18.965Z,2025-05-18T01:27:31Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5735196445,233,422,5735008473,56,Back,5735008475,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168769,423,50,2,54,32,83cpn99fh7ulkwe8nezy8a3mx,1,96.0,27.8,2025-05-18T00:22:28.077Z,2025-05-18T00:22:38Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5735009087,56,Center,5735009089,286,,5735009531,233,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168849,520,7,2,54,32,2n3wgr89m7jl8tmioemit2pgq,1,4.0,72.2,2025-05-18T00:22:28.078Z,2025-05-18T00:22:37Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5735009447,285,,5735009495,233,423,5735009445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168775,424,6,2,54,32,83cpn99fh7ulkwe8nezy8a3mx,1,99.4,36.0,2025-05-18T00:22:28.084Z,2025-05-18T01:27:04Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5735009795,233,519,5735009149,75,,5735009147,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816168765,519,6,2,54,32,2n3wgr89m7jl8tmioemit2pgq,0,0.6,64.0,2025-05-18T00:22:28.084Z,2025-05-18T01:27:05Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5735009151,56,Back,5735009153,75,,5735009819,233,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169059,425,1,2,54,51,83cpn99fh7ulkwe8nezy8a3mx,1,99.5,0.5,2025-05-18T00:22:47.350Z,2025-05-18T00:22:59Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,1.0,,5735010499,212,41.3,5735010491,223,,5735010489,155,,5735010501,213,1.76,5735010497,141,60.1,5735010755,210,13,5735010487,6,,5735010757,154,,5735010485,2,,5735010493,56,Center,5735010503,1,5735010495,140,92.1,,,,,,,,,,,,,,,,,,,
2816169061,426,13,2,54,56,83cpn99fh7ulkwe8nezy8a3mx,1,92.6,55.0,2025-05-18T00:22:52.133Z,2025-05-18T05:11:32Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5735010797,103,58.3,5735584927,108,,5735010787,29,,5735010511,56,Center,5735010795,102,59.3,5735010509,17,,5735010631,20,,5735584921,77,,5735010799,230,99.7,5735584929,328,,5735010791,55,5735010801,231,50.2,5735010629,25,,5735010789,154,,,,,,,,,,,425,,,
2816169069,427,5,2,54,58,83cpn99fh7ulkwe8nezy8a3mx,0,101.4,58.0,2025-05-18T00:22:53.524Z,2025-05-18T01:28:38Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5735011521,233,524,5735010545,56,Center,5735010547,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169215,524,5,2,54,58,2n3wgr89m7jl8tmioemit2pgq,1,-1.4,42.0,2025-05-18T00:22:53.524Z,2025-05-18T01:28:37Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5735011457,233,427,5735011423,346,,5735011421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169247,525,1,2,55,14,2n3wgr89m7jl8tmioemit2pgq,1,4.2,42.8,2025-05-18T00:23:09.668Z,2025-05-18T00:23:11Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5735011591,213,4.63,5735011579,124,,5735011587,212,8.7,5735011581,56,Back,5735011583,140,3.5,5735011585,141,30.0,5735011599,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169267,526,1,2,55,16,2n3wgr89m7jl8tmioemit2pgq,1,3.5,30.0,2025-05-18T00:23:11.644Z,2025-05-18T00:23:14Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5735011683,212,10.5,5735011675,56,Back,5735011685,213,5.38,5735011679,141,17.9,5735011677,140,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169301,527,1,2,55,19,2n3wgr89m7jl8tmioemit2pgq,1,9.7,17.9,2025-05-18T00:23:14.749Z,2025-05-18T00:23:17Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5735011885,140,28.5,5735011883,56,Back,5735011887,141,24.0,5735011889,212,20.2,5735011891,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169305,528,1,2,55,22,2n3wgr89m7jl8tmioemit2pgq,0,28.0,23.4,2025-05-18T00:23:17.437Z,2025-05-18T00:23:19Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5735011941,236,,5735011907,212,3.0,5735011945,233,428,5735011953,286,,5735011909,213,3.14,5735011905,141,23.4,5735011903,140,25.1,5735011901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169297,428,74,2,55,22,83cpn99fh7ulkwe8nezy8a3mx,1,69.4,80.8,2025-05-18T00:23:17.438Z,2025-05-18T00:23:19Z,bteydgv4om5ylyoznx9vesogl,N. McCabe,,,5735011869,285,,5735011997,233,528,5735011867,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169371,430,1,2,55,25,83cpn99fh7ulkwe8nezy8a3mx,1,76.0,61.2,2025-05-18T00:23:20.852Z,2025-05-18T00:23:30Z,bteydgv4om5ylyoznx9vesogl,N. McCabe,1.0,,5735012263,141,32.8,5735012261,140,89.3,5735012265,212,23.8,5735012259,56,Center,5735012599,210,13,5735012267,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169377,431,13,2,55,28,83cpn99fh7ulkwe8nezy8a3mx,1,86.9,31.3,2025-05-18T00:23:23.788Z,2025-05-18T05:12:08Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5735012291,56,Center,5735012289,63,,5735012409,20,,5735012619,102,40.5,5735012621,103,51.4,5735012611,81,,5735012627,231,47.7,5735012623,215,,5735012287,22,,5735012625,230,98.0,5735012615,55,5735012613,29,,,,,,,,,,,,,,,,,430,,,
2816169381,432,5,2,55,29,83cpn99fh7ulkwe8nezy8a3mx,0,101.6,45.2,2025-05-18T00:23:25.126Z,2025-05-18T01:28:38Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5735013187,233,529,5735012311,56,Center,5735012313,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169519,529,5,2,55,29,2n3wgr89m7jl8tmioemit2pgq,1,-1.6,54.8,2025-05-18T00:23:25.126Z,2025-05-18T01:28:38Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5735013167,233,432,5735013137,56,Back,5735013139,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169613,530,1,2,55,52,2n3wgr89m7jl8tmioemit2pgq,1,3.7,56.4,2025-05-18T00:23:48.027Z,2025-05-18T00:23:49Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5735013597,140,2.2,5735013599,141,41.2,5735013607,237,,5735013603,213,4.56,5735013601,212,10.5,5735013593,124,,5735013595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169637,531,1,2,55,53,2n3wgr89m7jl8tmioemit2pgq,0,4.7,41.0,2025-05-18T00:23:49.261Z,2025-05-18T00:23:50Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5735013745,212,51.7,5735013739,56,Center,5735013741,140,53.9,5735013743,141,45.2,5735013735,155,,5735013749,1,,5735013747,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169655,433,8,2,55,56,83cpn99fh7ulkwe8nezy8a3mx,1,59.0,67.5,2025-05-18T00:23:52.317Z,2025-05-18T00:23:53Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5735013799,56,Center,5735013801,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169695,434,1,2,56,1,83cpn99fh7ulkwe8nezy8a3mx,0,64.5,58.5,2025-05-18T00:23:56.892Z,2025-05-18T00:23:59Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5735014097,236,,5735013987,140,63.0,5735014103,286,,5735013985,56,Center,5735014099,233,532,5735013989,141,55.0,5735013991,212,2.9,5735013993,213,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169711,532,74,2,56,1,2n3wgr89m7jl8tmioemit2pgq,1,40.9,46.6,2025-05-18T00:23:56.893Z,2025-05-18T01:28:04Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5735014075,56,Back,5735014147,233,434,5735014077,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169763,533,83,2,56,6,2n3wgr89m7jl8tmioemit2pgq,1,9.9,84.0,2025-05-18T00:24:01.478Z,2025-05-18T01:47:55Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5735269805,399,35bpd9cmuep6cqczngaqpc19m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169747,436,61,2,56,7,83cpn99fh7ulkwe8nezy8a3mx,0,90.6,18.1,2025-05-18T00:24:02.477Z,2025-05-18T00:29:35Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5735014265,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169793,535,1,2,56,8,2n3wgr89m7jl8tmioemit2pgq,1,8.5,77.8,2025-05-18T00:24:04.156Z,2025-05-18T00:24:06Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5735014491,213,5.04,5735014489,212,8.8,5735014487,141,65.5,5735014483,56,Back,5735014485,140,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169813,536,1,2,56,10,2n3wgr89m7jl8tmioemit2pgq,1,11.2,65.5,2025-05-18T00:24:05.500Z,2025-05-18T00:24:08Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5735014603,56,Back,5735014605,140,17.7,5735014607,141,77.0,5735014611,213,0.85,5735014609,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169833,537,1,2,56,15,2n3wgr89m7jl8tmioemit2pgq,0,21.3,87.7,2025-05-18T00:24:10.492Z,2025-05-18T00:24:11Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5735014731,140,48.9,5735014733,141,79.9,5735014735,212,29.5,5735014729,56,Back,5735014737,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169869,438,1,2,56,16,83cpn99fh7ulkwe8nezy8a3mx,1,41.2,22.8,2025-05-18T00:24:11.868Z,2025-05-18T00:24:15Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5735014903,212,20.7,5735014901,141,17.5,5735014905,213,6.11,5735014899,140,60.6,5735014897,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169889,439,1,2,56,19,83cpn99fh7ulkwe8nezy8a3mx,1,70.8,17.2,2025-05-18T00:24:15.372Z,2025-05-18T00:24:18Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5735014997,212,9.0,5735014999,213,1.59,5735014991,56,Center,5735014993,140,70.6,5735014995,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169927,440,1,2,56,22,83cpn99fh7ulkwe8nezy8a3mx,1,70.3,33.9,2025-05-18T00:24:18.260Z,2025-05-18T00:31:23Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5735015199,212,1.6,5735015193,140,71.3,5735015191,56,Center,5735015195,141,32.1,5735015201,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816173309,474,3,2,56,25,83cpn99fh7ulkwe8nezy8a3mx,1,71.0,31.8,2025-05-18T00:24:20.579Z,2025-05-18T01:27:32Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5735032859,286,,5735032857,56,Center,5735033975,233,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816173525,576,45,2,56,25,2n3wgr89m7jl8tmioemit2pgq,0,29.0,68.2,2025-05-18T00:24:20.579Z,2025-05-18T01:27:32Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5735033817,56,Back,5735033819,285,,5735033985,233,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169973,441,1,2,56,26,83cpn99fh7ulkwe8nezy8a3mx,1,72.0,36.7,2025-05-18T00:24:22.092Z,2025-05-18T05:13:06Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,1.0,,5735015485,213,0.93,5735015481,141,65.7,5735015483,212,24.5,5735015479,140,85.9,5735016275,210,15,5735015477,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169979,442,15,2,56,30,83cpn99fh7ulkwe8nezy8a3mx,1,85.8,61.5,2025-05-18T00:24:26.237Z,2025-05-18T05:13:06Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5735016311,147,58.8,5735016307,103,19,5735016339,233,538,5735016295,78,,5735016081,20,,5735016305,102,50.7,5735016297,29,,5735015527,22,,5735016313,230,99.5,5735015531,56,Center,5735016315,231,5735016085,82,,5735016309,146,89.3,5735585883,17,,5735585885,215,,5735016301,55,,,,,50.9,,441,
2816169965,538,10,2,56,30,2n3wgr89m7jl8tmioemit2pgq,1,11.1,36.8,2025-05-18T00:24:26.337Z,2025-05-18T00:24:41Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5735015451,94,,5735015453,56,Back,5735016359,233,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170025,443,1,2,56,32,83cpn99fh7ulkwe8nezy8a3mx,1,73.4,31.8,2025-05-18T00:24:28.124Z,2025-05-18T00:24:31Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5735015775,140,85.0,5735015773,56,Center,5735015781,213,6.07,5735015779,212,12.5,5735015777,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170031,444,61,2,56,35,83cpn99fh7ulkwe8nezy8a3mx,0,86.6,28.5,2025-05-18T00:24:30.988Z,2025-05-18T00:24:35Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5735015795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
