id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2813227923,478,1,2,56,12,7neuneh44n9rtsfsh6r0sb9no,1,63.3,48.4,2025-05-11T03:27:05.498Z,2025-05-11T03:27:06Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5718774765,212,10.1,5718774763,141,55.1,5718774767,213,0.47,5718774759,56,Center,5718774761,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227925,479,1,2,56,13,7neuneh44n9rtsfsh6r0sb9no,1,71.9,55.1,2025-05-11T03:27:06.754Z,2025-05-11T03:27:07Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718774779,213,3.64,5718774771,56,Center,5718774799,156,,5718774777,212,6.4,5718774773,140,66.5,5718774775,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227941,480,1,2,56,14,7neuneh44n9rtsfsh6r0sb9no,1,66.5,50.6,2025-05-11T03:27:08.250Z,2025-05-11T03:27:11Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5718774863,141,38.3,5718774865,212,18.1,5718774859,56,Center,5718774861,140,51.2,5718774867,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227951,481,1,2,56,17,7neuneh44n9rtsfsh6r0sb9no,1,50.8,37.4,2025-05-11T03:27:11.266Z,2025-05-11T03:27:17Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718774933,212,13.6,5718774935,213,0.35,5718774929,140,63.0,5718774931,141,44.2,5718774927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227959,482,1,2,56,24,7neuneh44n9rtsfsh6r0sb9no,1,63.0,44.2,2025-05-11T03:27:17.514Z,2025-05-11T03:27:20Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5718775007,56,Center,5718775015,213,0.75,5718775013,212,4.2,5718775011,141,48.4,5718775009,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227955,303,83,2,56,25,8cpjplodpphtkbt0hq8sr8mqs,0,36.9,61.7,2025-05-11T03:27:18.607Z,2025-05-11T05:53:31Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5718775091,399,23vdzclmewq139wius9oy3m51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227969,483,1,2,56,26,7neuneh44n9rtsfsh6r0sb9no,1,63.8,39.8,2025-05-11T03:27:19.883Z,2025-05-11T05:53:29Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5718775077,212,37.3,5718775081,1,,5718775073,140,90.2,5718775075,141,3.1,5718775079,213,5.55,5718775071,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227971,484,61,2,56,28,7neuneh44n9rtsfsh6r0sb9no,0,83.5,4.1,2025-05-11T03:27:22.203Z,2025-05-11T03:28:34Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5718775085,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228015,304,5,2,56,29,8cpjplodpphtkbt0hq8sr8mqs,1,16.2,101.5,2025-05-11T03:27:22.631Z,2025-05-11T04:43:10Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5718775303,347,,5718775325,233,485,5718775301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227975,485,5,2,56,29,7neuneh44n9rtsfsh6r0sb9no,0,83.8,-1.5,2025-05-11T03:27:22.631Z,2025-05-11T04:43:10Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5718775097,56,Right,5718775099,347,,5718775347,233,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228029,305,1,2,56,47,8cpjplodpphtkbt0hq8sr8mqs,1,18.1,100.0,2025-05-11T03:27:40.999Z,2025-05-11T03:27:45Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5718775425,213,5.61,5718775415,107,,5718775423,212,23.1,5718775417,56,Back,5718775427,1,,5718775419,140,35.3,5718775421,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228039,306,1,2,56,48,8cpjplodpphtkbt0hq8sr8mqs,1,35.3,80.9,2025-05-11T03:27:42.335Z,2025-05-11T04:53:02Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5718775459,3,,5718775461,168,,5718775469,212,10.1,5718775471,213,5.21,5718775467,141,67.9,5718775463,56,Back,5718775465,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228041,307,44,2,56,51,8cpjplodpphtkbt0hq8sr8mqs,1,44.3,67.2,2025-05-11T03:27:44.770Z,2025-05-11T04:50:07Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5718775475,56,Back,5718775509,233,486,5718775477,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228025,486,44,2,56,51,7neuneh44n9rtsfsh6r0sb9no,0,55.7,32.8,2025-05-11T03:27:44.771Z,2025-05-11T04:50:07Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5718775399,286,,5718775397,56,Center,5718775529,233,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228045,308,1,2,56,51,8cpjplodpphtkbt0hq8sr8mqs,0,39.7,68.4,2025-05-11T03:27:44.815Z,2025-05-11T04:51:48Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5718775507,213,0.22,5718775497,168,,5718775501,140,48.8,5718775499,56,Back,5718775495,3,,5718775505,212,9.8,5718775503,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228049,488,1,2,56,53,7neuneh44n9rtsfsh6r0sb9no,1,49.5,34.6,2025-05-11T03:27:47.298Z,2025-05-11T03:27:49Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5718775513,56,Center,5718775515,140,61.2,5718775521,213,6.21,5718775519,212,12.3,5718775517,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228051,489,1,2,56,55,7neuneh44n9rtsfsh6r0sb9no,0,61.2,33.3,2025-05-11T03:27:48.995Z,2025-05-11T03:27:49Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5718775535,140,60.7,5718775533,56,Center,5718775537,141,34.5,5718775539,212,1.0,5718775541,213,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228053,309,8,2,56,56,8cpjplodpphtkbt0hq8sr8mqs,1,32.7,70.3,2025-05-11T03:27:49.824Z,2025-05-11T03:27:50Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5718775543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228059,310,1,2,56,57,8cpjplodpphtkbt0hq8sr8mqs,1,32.7,71.4,2025-05-11T03:27:51.015Z,2025-05-11T03:27:52Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5718775575,212,18.1,5718775573,141,54.6,5718775577,213,5.60,5718775569,56,Back,5718775571,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228073,312,1,2,57,0,8cpjplodpphtkbt0hq8sr8mqs,1,45.7,51.8,2025-05-11T03:27:53.615Z,2025-05-11T03:27:58Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5718775651,56,Right,5718775659,213,5.03,5718775653,140,54.5,5718775655,141,10.0,5718775657,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228081,313,1,2,57,5,8cpjplodpphtkbt0hq8sr8mqs,1,55.4,6.1,2025-05-11T03:27:58.519Z,2025-05-11T03:28:00Z,n6ubi9lw3fjau0xzvd09myqy,J. O'Brien,,,5718775695,140,36.6,5718775693,56,Back,5718775697,141,13.8,5718775701,213,2.88,5718775699,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228091,314,1,2,57,7,8cpjplodpphtkbt0hq8sr8mqs,1,39.3,16.7,2025-05-11T03:28:00.759Z,2025-05-11T03:28:02Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5718775747,213,1.44,5718775741,140,40.7,5718775739,56,Back,5718775745,212,11.5,5718775743,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228093,315,1,2,57,8,8cpjplodpphtkbt0hq8sr8mqs,0,42.0,31.8,2025-05-11T03:28:02.287Z,2025-05-11T03:28:03Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5718775765,140,56.8,5718775763,56,Right,5718775767,141,16.7,5718775771,213,5.70,5718775769,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228099,490,8,2,57,11,7neuneh44n9rtsfsh6r0sb9no,1,51.2,47.9,2025-05-11T03:28:05.100Z,2025-05-11T03:28:05Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5718775801,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228107,491,1,2,57,12,7neuneh44n9rtsfsh6r0sb9no,1,62.9,56.3,2025-05-11T03:28:06.419Z,2025-05-11T03:28:07Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5718775849,140,58.7,5718775855,213,3.89,5718775853,212,6.0,5718775847,56,Center,5718775851,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228113,493,1,2,57,14,7neuneh44n9rtsfsh6r0sb9no,0,58.7,50.3,2025-05-11T03:28:07.555Z,2025-05-11T03:28:08Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718775883,141,52.4,5718775879,56,Center,5718775885,212,7.0,5718775881,140,65.2,5718775887,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228131,316,12,2,57,15,8cpjplodpphtkbt0hq8sr8mqs,1,32.3,38.6,2025-05-11T03:28:08.912Z,2025-05-11T03:28:14Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5718776015,140,79.9,5718776013,56,Right,5718776017,141,0.0,5718776029,167,,5718776019,212,56.9,5718776021,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228133,317,5,2,57,19,8cpjplodpphtkbt0hq8sr8mqs,0,78.0,-1.6,2025-05-11T03:28:13.339Z,2025-05-11T04:43:11Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5718776025,56,Right,5718776027,347,,5718776061,233,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228135,494,5,2,57,19,7neuneh44n9rtsfsh6r0sb9no,1,22.0,101.6,2025-05-11T03:28:13.339Z,2025-05-11T04:43:11Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718776057,233,317,5718776053,56,Back,5718776055,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228139,495,1,2,57,23,7neuneh44n9rtsfsh6r0sb9no,1,25.1,100.0,2025-05-11T03:28:17.417Z,2025-05-11T03:28:26Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5718776125,107,,5718776135,213,4.71,5718776133,212,24.8,5718776137,1,,5718776127,56,Back,5718776131,141,65.5,5718776129,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228141,496,1,2,57,24,7neuneh44n9rtsfsh6r0sb9no,1,32.9,66.0,2025-05-11T03:28:17.843Z,2025-05-11T03:33:15Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5718776147,141,55.5,5718776151,213,5.72,5718776145,140,43.7,5718776143,56,Back,5718776149,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228147,497,4,2,57,30,7neuneh44n9rtsfsh6r0sb9no,1,43.4,53.5,2025-05-11T03:28:23.832Z,2025-05-11T04:51:54Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5718776199,152,,5718861995,296,,5718776191,13,,5718776205,286,,5718776195,56,Back,5718781205,233,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228243,318,4,2,57,30,8cpjplodpphtkbt0hq8sr8mqs,0,56.6,46.5,2025-05-11T03:28:23.833Z,2025-05-11T04:51:10Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5718777255,296,,5718781217,233,497,5718776803,56,Center,5718776805,152,,5718776809,285,,5718776801,13,,5718781705,55,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228293,320,17,2,57,31,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-11T03:28:25.360Z,2025-05-11T03:33:28Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5718777119,392,,5718778931,189,,5718781699,55,318,5718777121,13,243,5718777117,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228247,498,1,2,58,11,7neuneh44n9rtsfsh6r0sb9no,1,44.4,49.3,2025-05-11T03:29:05.284Z,2025-05-11T03:29:06Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718776819,141,47.5,5718776811,5,,5718776823,213,6.04,5718776821,212,5.1,5718776817,140,49.1,5718776813,152,,5718776815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228253,499,1,2,58,13,7neuneh44n9rtsfsh6r0sb9no,1,49.2,47.5,2025-05-11T03:29:06.532Z,2025-05-11T03:29:09Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5718776877,141,31.3,5718776873,56,Center,5718776881,213,5.07,5718776875,140,53.1,5718776879,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228255,500,1,2,58,15,7neuneh44n9rtsfsh6r0sb9no,0,52.6,26.8,2025-05-11T03:29:09.228Z,2025-05-11T03:29:10Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718776887,140,60.4,5718776893,213,0.50,5718776889,141,33.4,5718776891,212,9.3,5718776885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228257,319,8,2,58,17,8cpjplodpphtkbt0hq8sr8mqs,1,34.7,81.2,2025-05-11T03:29:11.194Z,2025-05-11T03:29:11Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5718776901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228299,501,1,2,58,21,7neuneh44n9rtsfsh6r0sb9no,1,40.5,25.2,2025-05-11T03:29:14.523Z,2025-05-11T03:29:22Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718777107,140,35.1,5718777105,56,Back,5718777113,213,1.92,5718777109,141,47.8,5718777111,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228307,502,1,2,58,28,7neuneh44n9rtsfsh6r0sb9no,1,45.4,51.6,2025-05-11T03:29:22.300Z,2025-05-11T03:29:25Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718777149,56,Center,5718777157,213,0.44,5718777153,141,57.2,5718777155,212,8.9,5718777151,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228309,503,1,2,58,31,7neuneh44n9rtsfsh6r0sb9no,1,54.0,57.0,2025-05-11T03:29:25.100Z,2025-05-11T03:29:26Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5718777179,213,5.42,5718777171,56,Center,5718777177,212,11.4,5718777173,140,61.1,5718777175,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228311,504,1,2,58,32,7neuneh44n9rtsfsh6r0sb9no,1,61.1,44.3,2025-05-11T03:29:25.852Z,2025-05-11T03:29:27Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5718777193,56,Back,5718777201,213,3.15,5718777195,140,42.4,5718777199,212,19.6,5718777197,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228319,505,1,2,58,34,7neuneh44n9rtsfsh6r0sb9no,1,42.4,44.2,2025-05-11T03:29:27.492Z,2025-05-11T03:29:34Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718777263,212,13.1,5718777265,213,0.42,5718777259,140,53.8,5718777261,141,52.1,5718777257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228323,506,1,2,58,40,7neuneh44n9rtsfsh6r0sb9no,1,53.9,52.2,2025-05-11T03:29:33.932Z,2025-05-11T03:29:37Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5718777297,212,10.1,5718777299,213,5.54,5718777291,56,Center,5718777295,141,42.2,5718777293,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228327,507,61,2,58,43,7neuneh44n9rtsfsh6r0sb9no,0,60.8,41.9,2025-05-11T03:29:37.108Z,2025-05-11T03:29:37Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718777303,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228333,322,1,2,58,44,8cpjplodpphtkbt0hq8sr8mqs,1,29.6,63.6,2025-05-11T03:29:37.497Z,2025-05-11T03:29:39Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5718777339,213,3.49,5718777329,56,Back,5718777337,212,25.2,5718777333,140,7.0,5718777335,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228339,323,1,2,58,45,8cpjplodpphtkbt0hq8sr8mqs,0,6.8,50.0,2025-05-11T03:29:39.146Z,2025-05-11T03:29:42Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5718777373,141,26.4,5718777375,212,60.3,5718777365,157,,5718777379,1,,5718777371,140,62.2,5718777369,56,Center,5718777377,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228341,508,1,2,58,49,7neuneh44n9rtsfsh6r0sb9no,0,34.7,51.3,2025-05-11T03:29:43.428Z,2025-05-11T03:29:44Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5718777393,213,6.17,5718777387,140,44.4,5718777389,141,49.6,5718777385,56,Back,5718777391,212,10.3,5718777383,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228345,324,1,2,58,51,8cpjplodpphtkbt0hq8sr8mqs,0,38.8,54.6,2025-05-11T03:29:44.473Z,2025-05-11T03:29:45Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5718777417,56,Back,5718777421,141,29.8,5718777419,140,46.1,5718777425,213,5.14,5718777423,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228353,509,1,2,58,53,7neuneh44n9rtsfsh6r0sb9no,1,45.8,53.1,2025-05-11T03:29:46.972Z,2025-05-11T03:29:49Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5718777515,141,45.1,5718777513,140,37.8,5718777517,212,10.0,5718777519,213,3.72,5718777511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228361,511,1,2,58,55,7neuneh44n9rtsfsh6r0sb9no,1,37.8,45.1,2025-05-11T03:29:48.980Z,2025-05-11T03:29:50Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5718777531,56,Back,5718777539,213,5.81,5718777533,140,45.3,5718777535,141,39.2,5718777537,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228359,325,45,2,58,56,8cpjplodpphtkbt0hq8sr8mqs,0,45.8,70.0,2025-05-11T03:29:49.953Z,2025-05-11T03:30:21Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5718777523,56,Back,5718777525,285,,5718777609,233,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228369,512,3,2,58,56,7neuneh44n9rtsfsh6r0sb9no,1,54.2,30.0,2025-05-11T03:29:49.953Z,2025-05-11T03:29:57Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5718777599,233,325,5718777585,286,,5718777583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228393,513,1,2,58,57,7neuneh44n9rtsfsh6r0sb9no,1,66.0,28.8,2025-05-11T03:29:51.388Z,2025-05-11T05:53:27Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5718777723,212,20.4,5718777725,213,6.15,5718777719,140,85.2,5718777721,141,24.7,5718777717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228401,514,1,2,58,58,7neuneh44n9rtsfsh6r0sb9no,1,86.8,23.9,2025-05-11T03:29:51.972Z,2025-05-11T04:23:36Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,1.0,,5718861437,154,,5718777771,213,1.27,5718777767,141,37.4,5718861435,210,15,5718777763,56,Center,5718777765,140,89.5,5718777769,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813243115,864,15,2,59,0,7neuneh44n9rtsfsh6r0sb9no,1,94.5,44.8,2025-05-11T03:29:53.459Z,2025-05-11T04:31:09Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5718861459,214,,5718860593,22,,5718861443,16,,5718861445,78,,5718861471,147,45.5,5718861441,20,,5718861457,103,10.8,5718861467,146,95.5,5718861451,55,5718861447,29,,514,5718860597,56,5718861449,154,5718861463,328,,Center,,5718861487,233,5718861455,102,50.4,326,,,,,,,,,,,
2813228387,326,10,2,59,0,8cpjplodpphtkbt0hq8sr8mqs,1,2.7,51.7,2025-05-11T03:29:53.559Z,2025-05-11T04:23:39Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5718777689,182,,5718777687,178,,5718861497,233,864,5718777691,56,Back,5718777685,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228419,327,12,2,59,8,8cpjplodpphtkbt0hq8sr8mqs,1,5.8,49.9,2025-05-11T03:30:02.457Z,2025-05-11T03:30:08Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5718777871,56,Back,5718777879,213,1.06,5718777877,212,21.0,5718777873,140,15.6,5718777881,15,,5718777875,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228421,515,1,2,59,9,7neuneh44n9rtsfsh6r0sb9no,0,90.2,74.4,2025-05-11T03:30:03.300Z,2025-05-11T03:30:04Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5718777887,155,,5718777893,141,45.7,5718777895,212,19.5,5718777889,56,Center,5718777891,140,90.5,5718777885,2,,5718777897,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228441,516,1,2,59,12,7neuneh44n9rtsfsh6r0sb9no,1,85.1,28.6,2025-05-11T03:30:05.988Z,2025-05-11T03:30:09Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718777993,212,9.0,5718777987,56,Center,5718777989,140,76.8,5718777995,213,3.39,5718777991,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228453,517,2,2,59,15,7neuneh44n9rtsfsh6r0sb9no,1,76.1,16.7,2025-05-11T03:30:08.772Z,2025-05-11T03:30:16Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718778093,141,47.2,5718778127,7,23vdzclmewq139wius9oy3m51,5718778091,140,87.0,5718778129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228533,329,1,2,59,54,8cpjplodpphtkbt0hq8sr8mqs,0,10.6,49.7,2025-05-11T03:30:47.674Z,2025-05-11T03:30:52Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5718778705,212,62.0,5718778695,157,,5718778693,5,,5718778703,141,29.4,5718778697,241,,5718778707,213,6.06,5718778709,1,,5718778701,140,68.2,5718778699,56,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228539,518,44,2,59,57,7neuneh44n9rtsfsh6r0sb9no,1,37.5,72.8,2025-05-11T03:30:51.416Z,2025-05-11T04:50:07Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5718778735,285,,5718778733,56,Back,5718778737,233,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228535,330,44,2,59,57,8cpjplodpphtkbt0hq8sr8mqs,0,62.5,27.2,2025-05-11T03:30:51.417Z,2025-05-11T04:50:08Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5718778743,233,518,5718778717,56,Center,5718778719,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228541,519,1,2,59,58,7neuneh44n9rtsfsh6r0sb9no,0,47.1,76.7,2025-05-11T03:30:51.564Z,2025-05-11T03:46:38Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5718778755,56,Center,5718778753,3,,5718778763,213,5.75,5718778757,140,63.7,5718778761,212,20.3,5718778759,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813243843,581,1,2,59,58,8cpjplodpphtkbt0hq8sr8mqs,1,53.5,28.6,2025-05-11T03:30:51.659Z,2025-05-11T04:50:46Z,n6ubi9lw3fjau0xzvd09myqy,J. O'Brien,,,5718864265,141,45.2,5718864263,140,46.8,5718864267,212,13.3,5718864259,155,,5718864261,56,Back,5718864269,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
