id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2788921795,360,4,1,46,48,87c66ubwpzykovmkaf1t46bis,1,36.8,25.4,2025-03-16T01:23:31.527Z,2025-03-16T03:07:30Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5584935525,265,,5584935527,286,,5584935697,233,293,5584935519,13,,5584935521,56,Back,5584935523,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788921805,293,4,1,46,48,224tl8u2smnbyliroayk69nt0,0,63.2,74.6,2025-03-16T01:23:31.528Z,2025-03-16T03:07:30Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5584935677,152,,5584935673,13,,5584935681,285,,5584935679,265,,5584935675,56,Center,5584935739,233,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788922083,361,1,1,47,6,87c66ubwpzykovmkaf1t46bis,0,39.5,25.5,2025-03-16T01:23:49.781Z,2025-03-16T01:23:54Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5584936957,155,,5584936955,5,,5584936961,152,,5584936981,1,,5584936977,212,47.1,5584936969,140,68.9,5584936973,141,77.8,5584936979,213,0.86,5584936965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2788922099,294,44,1,47,10,224tl8u2smnbyliroayk69nt0,1,29.2,24.6,2025-03-16T01:23:53.796Z,2025-03-16T03:08:05Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5584937037,285,,5584937077,233,362,5584937035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788922095,362,44,1,47,10,87c66ubwpzykovmkaf1t46bis,0,70.8,75.4,2025-03-16T01:23:53.797Z,2025-03-16T03:08:05Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5584937123,233,294,5584937021,286,,5584937019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788922125,295,1,1,47,11,224tl8u2smnbyliroayk69nt0,1,26.2,28.5,2025-03-16T01:23:54.340Z,2025-03-16T01:23:56Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5584937183,141,14.0,5584937175,3,,5584937181,140,31.2,5584937187,213,5.20,5584937185,212,11.2,5584937179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788922133,296,61,1,47,12,224tl8u2smnbyliroayk69nt0,0,31.2,14.0,2025-03-16T01:23:55.588Z,2025-03-16T01:28:49Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5584937211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788922183,363,4,1,47,16,87c66ubwpzykovmkaf1t46bis,1,89.7,88.8,2025-03-16T01:23:59.629Z,2025-03-16T03:21:58Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5584937545,56,Left,5584937547,152,,5584937699,233,297,5584937549,265,,5584937543,13,,5584937551,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788922197,297,4,1,47,16,224tl8u2smnbyliroayk69nt0,0,10.3,11.2,2025-03-16T01:23:59.630Z,2025-03-16T03:07:31Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5584937781,233,363,5584937647,152,,5584937645,56,Back,5584937651,285,,5584937649,265,,5584937643,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788922897,364,1,1,48,8,87c66ubwpzykovmkaf1t46bis,0,82.0,87.2,2025-03-16T01:24:51.405Z,2025-03-16T01:24:52Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5584941381,5,,5584941391,141,64.3,5584941393,212,17.7,5584941389,140,90.0,5584941383,155,,5584941395,213,5.21,5584941385,152,,5584941379,2,,5584941387,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2788922957,299,12,1,48,9,224tl8u2smnbyliroayk69nt0,1,6.0,35.2,2025-03-16T01:24:52.635Z,2025-03-16T01:24:56Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5584941677,56,Back,5584941681,141,29.4,5584941679,140,9.1,5584941683,212,5.1,5584941687,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788923019,300,12,1,48,13,224tl8u2smnbyliroayk69nt0,1,9.2,28.5,2025-03-16T01:24:56.731Z,2025-03-16T01:29:46Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5584942015,212,58.4,5584942009,56,Right,5584942011,140,63.0,5584942017,213,6.03,5584942013,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788923125,365,4,1,48,22,87c66ubwpzykovmkaf1t46bis,1,8.8,90.0,2025-03-16T01:25:05.699Z,2025-03-16T03:07:31Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5584942577,13,,5584942581,56,Back,5584942583,152,,5584942585,265,,5584942587,285,,5584942765,233,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788923119,302,4,1,48,22,224tl8u2smnbyliroayk69nt0,0,91.2,10.0,2025-03-16T01:25:05.700Z,2025-03-16T03:07:32Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5584942653,56,Right,5584942659,286,,5584942657,265,,5584942651,13,,5584942655,152,,5584942829,233,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788923661,366,1,1,48,58,87c66ubwpzykovmkaf1t46bis,1,13.5,91.1,2025-03-16T01:25:41.990Z,2025-03-16T01:25:47Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5584945457,5,,5584945461,152,,5584945469,212,56.4,5584945463,56,Center,5584945459,157,,5584945465,140,65.4,5584945473,1,,5584945471,213,6.02,5584945467,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,
2788923733,367,70,1,49,0,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-16T01:25:43.881Z,2025-03-16T03:18:57Z,,,,,5584945799,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788923713,305,30,1,49,6,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-03-16T01:25:49.325Z,2025-03-16T03:27:43Z,,,,,5584945715,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788923761,368,30,1,49,6,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-16T01:25:49.325Z,2025-03-16T03:27:43Z,,,,,5584945897,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932355,308,32,2,45,0,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-03-16T01:41:06.301Z,2025-03-16T01:41:09Z,,,,,5584994303,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932345,373,32,2,45,0,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-16T01:41:06.301Z,2025-03-16T01:41:06Z,,,,,5584994249,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932367,309,1,2,45,0,224tl8u2smnbyliroayk69nt0,1,50.5,50.1,2025-03-16T01:41:06.302Z,2025-03-16T01:41:11Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5584994355,213,3.16,5584994357,279,S,5584994347,56,Back,5584994351,141,49.7,5584994353,212,17.0,5584994349,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932377,310,1,2,45,4,224tl8u2smnbyliroayk69nt0,1,34.9,52.4,2025-03-16T01:41:10.886Z,2025-03-16T02:11:06Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5584994417,140,80.2,5584994425,1,,5584994415,56,Left,5584994421,212,51.8,5584994419,141,82.7,5584994413,155,,5584994423,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932383,311,44,2,45,5,224tl8u2smnbyliroayk69nt0,1,76.6,89.9,2025-03-16T01:41:12.086Z,2025-03-16T03:08:05Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5584994461,56,Left,5584994537,233,374,5584994463,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932387,374,44,2,45,5,87c66ubwpzykovmkaf1t46bis,0,23.4,10.1,2025-03-16T01:41:12.087Z,2025-03-16T03:08:06Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5584994489,56,Back,5584994541,233,311,5584994491,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932391,312,1,2,45,6,224tl8u2smnbyliroayk69nt0,0,81.2,83.9,2025-03-16T01:41:12.407Z,2025-03-16T01:41:14Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5584994505,3,,5584994507,56,Center,5584994515,213,5.30,5584994513,212,20.0,5584994511,141,59.4,5584994509,140,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932435,376,1,2,45,13,87c66ubwpzykovmkaf1t46bis,1,8.8,50.0,2025-03-16T01:41:19.859Z,2025-03-16T01:41:22Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5584994785,56,Back,5584994787,140,14.3,5584994791,212,19.6,5584994793,213,1.27,5584994789,141,77.5,5584994783,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932467,377,1,2,45,15,87c66ubwpzykovmkaf1t46bis,1,14.3,77.5,2025-03-16T01:41:22.057Z,2025-03-16T01:41:25Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5584994931,56,Back,5584994935,141,81.1,5584994933,140,23.2,5584994939,213,0.26,5584994937,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932489,378,1,2,45,18,87c66ubwpzykovmkaf1t46bis,1,23.2,81.1,2025-03-16T01:41:25.058Z,2025-03-16T01:41:27Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5584995041,213,4.69,5584995035,140,23.0,5584995037,141,67.2,5584995039,212,9.5,5584995033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932497,379,1,2,45,20,87c66ubwpzykovmkaf1t46bis,0,23.0,67.2,2025-03-16T01:41:26.810Z,2025-03-16T01:42:08Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5584995093,56,Left,5584995099,212,40.0,5584995103,1,,5584995101,213,0.33,5584995091,157,,5584995097,141,86.2,5584995095,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932565,314,1,2,45,24,224tl8u2smnbyliroayk69nt0,1,30.9,17.4,2025-03-16T01:41:30.382Z,2025-03-16T01:41:35Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5584995407,141,7.0,5584995415,213,5.79,5584995411,212,15.0,5584995403,140,43.5,5584995399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932573,315,1,2,45,28,224tl8u2smnbyliroayk69nt0,1,55.4,9.5,2025-03-16T01:41:35.270Z,2025-03-16T01:41:36Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5584995499,141,18.0,5584995497,140,64.2,5584995495,56,Right,5584995503,213,0.56,5584995501,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932583,316,1,2,45,29,224tl8u2smnbyliroayk69nt0,1,64.6,18.2,2025-03-16T01:41:35.957Z,2025-03-16T01:41:37Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5584995553,213,3.98,5584995551,212,9.1,5584995549,141,8.2,5584995547,140,58.8,5584995545,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932623,317,1,2,45,30,224tl8u2smnbyliroayk69nt0,1,58.5,8.2,2025-03-16T01:41:37.101Z,2025-03-16T01:41:41Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5584995813,140,85.6,5584995819,213,0.34,5584995811,56,Center,5584995817,212,30.2,5584995807,155,,5584995815,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932627,318,3,2,45,35,224tl8u2smnbyliroayk69nt0,0,91.0,26.0,2025-03-16T01:41:41.622Z,2025-03-16T01:41:50Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5584995835,56,Center,5584996013,233,380,5584995837,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932651,380,7,2,45,35,87c66ubwpzykovmkaf1t46bis,1,9.0,74.0,2025-03-16T01:41:41.623Z,2025-03-16T01:41:48Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5584995981,233,318,5584995955,56,Back,5584995953,167,,5584995957,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932633,319,6,2,45,36,224tl8u2smnbyliroayk69nt0,1,98.0,26.6,2025-03-16T01:41:42.861Z,2025-03-16T03:08:13Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5584995929,56,Center,5584996149,233,381,5584995931,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932673,381,6,2,45,36,87c66ubwpzykovmkaf1t46bis,0,2.0,73.4,2025-03-16T01:41:42.861Z,2025-03-16T03:08:14Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5584996115,56,Back,5584996117,73,,5584996169,233,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932869,320,1,2,46,8,224tl8u2smnbyliroayk69nt0,0,99.5,0.5,2025-03-16T01:42:14.838Z,2025-03-16T01:42:17Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5584997359,56,Center,5584997351,6,,5584997365,212,45.4,5584997367,213,1.83,5584997357,224,,5584997355,155,,5584997347,2,,5584997361,140,88.6,5584997363,141,65.1,5584997369,1,,,,,,,,,,,,,,,,,,,,,,
2788932883,382,12,2,46,11,87c66ubwpzykovmkaf1t46bis,1,7.2,44.9,2025-03-16T01:42:18.282Z,2025-03-16T01:42:29Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5584997427,212,22.7,5584997429,213,6.19,5584997423,141,41.9,5584997421,140,28.7,5584997417,56,Back,5584997447,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932929,321,1,2,46,15,224tl8u2smnbyliroayk69nt0,1,72.0,77.0,2025-03-16T01:42:21.511Z,2025-03-16T01:42:25Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5584997723,141,16.1,5584997729,1,,5584997721,140,97.5,5584997719,56,Right,5584997727,213,5.29,5584997715,155,,5584997725,212,49.3,5584997717,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932949,322,1,2,46,19,224tl8u2smnbyliroayk69nt0,1,94.9,15.6,2025-03-16T01:42:25.349Z,2025-03-16T01:42:27Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5584997845,141,14.3,5584997841,56,Right,5584997849,213,3.22,5584997843,140,83.5,5584997847,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932963,323,1,2,46,21,224tl8u2smnbyliroayk69nt0,0,83.5,14.3,2025-03-16T01:42:27.413Z,2025-03-16T03:01:14Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5584997917,155,,5584997925,212,20.2,5584997915,2,,5584997927,213,1.16,5584997921,140,91.2,5584997919,56,Center,5584997923,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788932979,383,12,2,46,23,87c66ubwpzykovmkaf1t46bis,1,10.8,70.0,2025-03-16T01:42:29.674Z,2025-03-16T01:43:40Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5584998019,140,25.1,5584998021,141,67.9,5584998057,15,,5584998023,212,15.1,5584998025,213,6.19,5584998017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933425,387,61,2,46,25,87c66ubwpzykovmkaf1t46bis,0,16.4,83.6,2025-03-16T01:42:31.811Z,2025-03-16T03:26:59Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5585000603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933039,324,1,2,46,26,224tl8u2smnbyliroayk69nt0,1,71.0,38.6,2025-03-16T01:42:32.701Z,2025-03-16T01:42:35Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5584998367,56,Center,5584998375,213,3.26,5584998371,141,36.1,5584998369,140,57.0,5584998373,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933083,325,1,2,46,28,224tl8u2smnbyliroayk69nt0,1,57.7,36.9,2025-03-16T01:42:35.005Z,2025-03-16T01:42:38Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5584998615,213,4.90,5584998609,140,60.2,5584998611,141,17.0,5584998607,56,Right,5584998613,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933089,326,1,2,46,31,224tl8u2smnbyliroayk69nt0,0,62.8,12.0,2025-03-16T01:42:38.244Z,2025-03-16T01:42:39Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5584998659,213,5.59,5584998653,140,72.7,5584998657,212,13.6,5584998655,141,0.0,5584998651,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933093,327,43,2,46,32,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-03-16T01:42:39.145Z,2025-03-16T01:43:00Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5584998687,56,Right,5584998689,347,0,5584999579,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933127,328,1,2,46,33,224tl8u2smnbyliroayk69nt0,1,75.1,4.9,2025-03-16T01:42:39.684Z,2025-03-16T03:01:10Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5584998859,141,12.5,5584998857,140,73.1,5584998855,56,Right,5584998861,212,5.6,5584998863,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933131,329,1,2,46,36,224tl8u2smnbyliroayk69nt0,0,74.5,19.2,2025-03-16T01:42:42.876Z,2025-03-16T03:01:05Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5585175017,140,79.3,5585175021,212,6.0,5585175019,141,14.3,5585175023,213,5.70,5584998881,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933165,384,43,2,46,36,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-16T01:42:42.877Z,2025-03-16T01:43:50Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5584999135,233,329,5584999121,56,Back,5585002119,144,7,5584999123,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933163,330,61,2,46,43,224tl8u2smnbyliroayk69nt0,0,83.0,31.9,2025-03-16T01:42:49.485Z,2025-03-16T01:42:49Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5584999119,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933177,385,12,2,46,43,87c66ubwpzykovmkaf1t46bis,1,14.3,67.9,2025-03-16T01:42:49.546Z,2025-03-16T01:42:52Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5584999181,213,1.20,5584999177,141,100.0,5584999175,140,22.7,5584999199,167,,5584999179,212,24.2,5584999173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933355,331,5,2,46,43,224tl8u2smnbyliroayk69nt0,1,77.4,-1.3,2025-03-16T01:42:50.239Z,2025-03-16T03:08:43Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5585000195,233,386,5585000167,56,Right,5585000169,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933179,386,5,2,46,43,87c66ubwpzykovmkaf1t46bis,0,22.6,101.3,2025-03-16T01:42:50.239Z,2025-03-16T03:08:43Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5584999185,347,,5584999183,56,Back,5585000217,233,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933615,332,1,2,47,36,224tl8u2smnbyliroayk69nt0,1,78.3,0.0,2025-03-16T01:43:43.300Z,2025-03-16T01:44:00Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5585001747,213,2.67,5585001739,56,Right,5585001745,212,26.0,5585001749,1,,5585001737,107,,5585001743,141,16.1,5585001741,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933621,333,1,2,47,38,224tl8u2smnbyliroayk69nt0,1,56.1,16.1,2025-03-16T01:43:44.796Z,2025-03-16T01:43:45Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5585001795,140,52.8,5585001797,141,46.7,5585001799,212,21.1,5585001793,56,Center,5585001803,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933665,334,1,2,47,39,224tl8u2smnbyliroayk69nt0,1,52.8,46.7,2025-03-16T01:43:45.611Z,2025-03-16T01:43:48Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5585002001,56,Left,5585002003,140,60.6,5585002009,213,1.23,5585002005,141,81.2,5585002007,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933705,335,1,2,47,42,224tl8u2smnbyliroayk69nt0,1,64.9,82.9,2025-03-16T01:43:48.332Z,2025-03-16T01:43:52Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5585002239,212,8.5,5585002233,56,Center,5585002237,141,73.5,5585002241,213,4.00,5585002235,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933727,336,1,2,47,45,224tl8u2smnbyliroayk69nt0,1,60.7,73.9,2025-03-16T01:43:51.820Z,2025-03-16T01:43:53Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5585002327,56,Left,5585002337,212,18.1,5585002335,141,89.6,5585002339,213,0.63,5585002333,140,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933753,337,1,2,47,47,224tl8u2smnbyliroayk69nt0,1,75.1,93.3,2025-03-16T01:43:53.491Z,2025-03-16T01:43:56Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5585002475,141,84.5,5585002477,212,14.2,5585002471,56,Left,5585002479,213,3.58,5585002473,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933785,338,1,2,47,49,224tl8u2smnbyliroayk69nt0,1,60.7,83.6,2025-03-16T01:43:55.661Z,2025-03-16T01:44:00Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5585002661,213,3.89,5585002653,56,Back,5585002659,212,19.1,5585002657,141,64.5,5585002655,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933797,339,1,2,47,54,224tl8u2smnbyliroayk69nt0,1,45.8,67.8,2025-03-16T01:44:00.763Z,2025-03-16T01:44:01Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5585002723,212,17.5,5585002717,56,Left,5585002725,213,0.80,5585002719,140,57.4,5585002721,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933813,340,1,2,47,55,224tl8u2smnbyliroayk69nt0,1,57.4,86.2,2025-03-16T01:44:01.539Z,2025-03-16T01:44:03Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5585002801,213,0.24,5585002789,56,Left,5585002793,141,92.1,5585002797,212,17.0,5585002791,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933835,341,1,2,47,57,224tl8u2smnbyliroayk69nt0,1,73.1,92.1,2025-03-16T01:44:03.372Z,2025-03-16T01:44:07Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5585002939,141,67.6,5585002941,212,16.8,5585002935,56,Center,5585002937,140,71.2,5585002943,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933841,342,61,2,48,1,224tl8u2smnbyliroayk69nt0,0,81.5,72.1,2025-03-16T01:44:07.427Z,2025-03-16T01:44:07Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5585002965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933845,388,1,2,48,1,87c66ubwpzykovmkaf1t46bis,0,26.2,27.4,2025-03-16T01:44:07.826Z,2025-03-16T02:59:57Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5585172765,1,,5585172755,157,,5585172761,212,1.5,5585172759,141,27.2,5585172767,236,,5585172773,286,,5585172757,140,27.6,5585172763,213,6.19,5585172769,233,343,5585002983,56,Back,,,,,,,,,,,,,,,,,,,,,
2788933853,343,74,2,48,1,224tl8u2smnbyliroayk69nt0,1,81.5,72.1,2025-03-16T01:44:07.827Z,2025-03-16T03:07:42Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5585003023,285,,5585003021,56,Center,5585172779,233,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788936229,393,50,2,48,3,224tl8u2smnbyliroayk69nt0,1,89.4,63.6,2025-03-16T01:44:09.856Z,2025-03-16T03:07:51Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5585016411,56,Center,5585016413,286,,5585016571,233,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788933873,389,7,2,48,3,87c66ubwpzykovmkaf1t46bis,1,10.6,36.4,2025-03-16T01:44:09.857Z,2025-03-16T03:07:51Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5585016553,233,393,5585007753,285,,5585003183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
