id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2823737715,415,1,2,45,24,224tl8u2smnbyliroayk69nt0,1,62.7,84.4,2025-06-22T00:11:04.707Z,2025-06-22T00:11:21Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,1.0,,5777276701,140,62.3,5777276705,212,16.8,5777277319,210,13,5777276703,141,59.7,5777276699,56,Center,5777276707,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823737721,416,13,2,45,31,224tl8u2smnbyliroayk69nt0,1,75.9,38.0,2025-06-22T00:11:11.594Z,2025-06-22T02:29:41Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,5777277347,103,31.9,5777277133,20,,5777277351,230,95.8,5777277339,29,,5777276749,56,Center,5777276745,22,,5777277341,55,415,5777277337,75,,5777276747,18,,5777277349,215,,5777277353,231,49.3,5777277345,102,,,,,,,,,,,,40,,,,
2823737783,418,5,2,45,32,224tl8u2smnbyliroayk69nt0,0,101.1,40.6,2025-06-22T00:11:12.578Z,2025-06-22T02:27:11Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,5777277113,56,Center,5777277641,233,424,5777277115,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823737861,424,5,2,45,32,5qfq6cwtrgzd2szijivns7rjl,1,-1.1,59.4,2025-06-22T00:11:12.578Z,2025-06-22T02:27:10Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5777277585,346,,5777277609,233,418,5777277583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823737723,417,43,2,45,32,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-22T00:11:13.043Z,2025-06-22T00:11:16Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,5777276985,144,1,5777276761,3,0,5777276765,56,Center,5777276771,212,0,5777276773,213,3.14,5777276767,140,100.0,5777276763,168,0,5777276769,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823737889,425,1,2,45,45,5qfq6cwtrgzd2szijivns7rjl,1,5.0,37.0,2025-06-22T00:11:25.834Z,2025-06-22T00:11:28Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5777277735,56,Back,5777277741,212,7.5,5777277743,213,5.42,5777277739,141,28.6,5777277733,124,,5777277737,140,9.7,5777277747,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823737903,426,1,2,45,48,5qfq6cwtrgzd2szijivns7rjl,1,9.7,28.6,2025-06-22T00:11:28.626Z,2025-06-22T00:11:30Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777277791,213,4.97,5777277785,140,12.7,5777277787,141,11.1,5777277783,56,Back,5777277789,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823737925,427,1,2,45,50,5qfq6cwtrgzd2szijivns7rjl,1,12.7,11.1,2025-06-22T00:11:30.522Z,2025-06-22T00:11:34Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5777277899,212,12.8,5777277893,56,Back,5777277901,213,2.26,5777277897,141,25.6,5777277895,140,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823737945,428,1,2,45,53,5qfq6cwtrgzd2szijivns7rjl,0,6.1,26.2,2025-06-22T00:11:34.249Z,2025-06-22T00:11:36Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777278023,212,34.4,5777278017,56,Back,5777278019,140,33.3,5777278027,1,,5777278015,157,,5777278021,141,0.0,5777278025,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823737973,419,5,2,45,55,224tl8u2smnbyliroayk69nt0,1,66.7,101.8,2025-06-22T00:11:35.748Z,2025-06-22T00:11:40Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,5777278189,233,429,5777278181,347,,5777278179,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823737951,429,5,2,45,55,5qfq6cwtrgzd2szijivns7rjl,0,33.3,-1.8,2025-06-22T00:11:35.748Z,2025-06-22T02:27:11Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777278039,347,,5777278211,233,419,5777278037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823737987,420,1,2,45,58,224tl8u2smnbyliroayk69nt0,1,68.6,100.0,2025-06-22T00:11:39.387Z,2025-06-22T00:11:41Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5777278241,212,8.8,5777278235,56,Left,5777278237,140,71.0,5777278233,107,,5777278239,141,89.6,5777278243,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823737995,421,1,2,46,0,224tl8u2smnbyliroayk69nt0,0,71.0,89.6,2025-06-22T00:11:40.803Z,2025-06-22T00:11:41Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5777278281,141,89.9,5777278285,213,0.01,5777278279,140,85.7,5777278283,212,15.4,5777278277,56,Left,5777278275,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738005,430,8,2,46,1,5qfq6cwtrgzd2szijivns7rjl,1,20.9,25.6,2025-06-22T00:11:42.203Z,2025-06-22T00:11:50Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5777278635,15,,5777278333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738035,432,1,2,46,5,5qfq6cwtrgzd2szijivns7rjl,1,29.2,11.7,2025-06-22T00:11:45.466Z,2025-06-22T00:11:46Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777278471,140,19.7,5777278475,212,12.6,5777278477,213,2.49,5777278469,56,Back,5777278473,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738039,433,1,2,46,6,5qfq6cwtrgzd2szijivns7rjl,0,19.7,23.0,2025-06-22T00:11:46.644Z,2025-06-22T00:11:47Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5777278501,56,Center,5777278505,141,37.6,5777278507,212,33.7,5777278511,1,,5777278509,213,0.30,5777278503,140,50.4,5777278499,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738047,422,1,2,46,6,224tl8u2smnbyliroayk69nt0,1,35.9,71.7,2025-06-22T00:11:47.324Z,2025-06-22T00:17:00Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5777278553,140,55.8,5777278559,213,6.21,5777278557,212,20.9,5777278549,3,,5777278551,56,Center,5777278555,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738049,423,43,2,46,8,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-22T00:11:48.742Z,2025-06-22T00:12:00Z,b8lkxvf7fa96tvblx4ilcg2ui,C. Ahl,,,5777278973,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738077,425,1,2,46,9,224tl8u2smnbyliroayk69nt0,1,42.2,70.5,2025-06-22T00:11:50.148Z,2025-06-22T00:11:51Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5777278699,140,44.1,5777278697,56,Back,5777278703,212,10.3,5777278705,213,1.38,5777278701,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738085,426,1,2,46,10,224tl8u2smnbyliroayk69nt0,0,44.1,85.4,2025-06-22T00:11:51.348Z,2025-06-22T00:17:33Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5777278751,56,Center,5777278749,157,,5777278755,141,64.5,5777278757,212,32.8,5777278753,140,72.3,5777278761,1,,5777278759,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738127,434,1,2,46,13,5qfq6cwtrgzd2szijivns7rjl,1,22.8,42.4,2025-06-22T00:11:54.369Z,2025-06-22T00:11:59Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777278933,141,56.9,5777278937,213,1.10,5777278929,56,Back,5777278935,212,11.1,5777278927,3,,5777278931,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738129,435,4,2,46,16,5qfq6cwtrgzd2szijivns7rjl,1,33.2,56.0,2025-06-22T00:11:57.115Z,2025-06-22T00:12:04Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5777279011,233,427,5777278995,13,,5777279001,152,,5777279035,285,,5777278999,56,Back,5777278997,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738113,427,4,2,46,16,224tl8u2smnbyliroayk69nt0,0,66.8,44.0,2025-06-22T00:11:57.116Z,2025-06-22T00:12:05Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,5777278905,294,,5777279025,286,,5777278909,152,,5777278903,13,,5777278907,56,Center,5777279027,233,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738157,436,79,2,46,24,5qfq6cwtrgzd2szijivns7rjl,0,0.0,0.0,2025-06-22T00:12:05.201Z,2025-06-22T00:12:05Z,,,,,5777279221,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738271,428,79,2,46,41,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-22T00:12:21.612Z,2025-06-22T00:12:21Z,,,,,5777279857,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738305,437,1,2,46,43,5qfq6cwtrgzd2szijivns7rjl,1,30.5,56.7,2025-06-22T00:12:23.794Z,2025-06-22T00:12:26Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5777280061,155,,5777280059,5,,5777280065,56,Left,5777280075,1,,5777280071,212,51.1,5777280073,213,0.45,5777280067,140,74.3,5777280063,152,,5777280069,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,
2823738317,438,44,2,46,45,5qfq6cwtrgzd2szijivns7rjl,1,73.2,85.1,2025-06-22T00:12:26.225Z,2025-06-22T01:40:53Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5777280111,56,Left,5777280191,233,429,5777280113,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738325,429,44,2,46,45,224tl8u2smnbyliroayk69nt0,0,26.8,14.9,2025-06-22T00:12:26.226Z,2025-06-22T01:54:06Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5777280205,233,438,5777280177,285,,5777280175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738343,439,1,2,46,46,5qfq6cwtrgzd2szijivns7rjl,1,74.4,86.6,2025-06-22T00:12:26.937Z,2025-06-22T00:12:29Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5777280265,56,Left,5777280271,212,6.2,5777280267,140,70.6,5777280273,213,4.01,5777280269,141,79.6,5777280263,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738351,440,1,2,46,48,5qfq6cwtrgzd2szijivns7rjl,1,69.8,76.6,2025-06-22T00:12:29.257Z,2025-06-22T00:12:31Z,1m1s5p5j607baa6lany39txxw,L. Álvarez,,,5777280331,141,74.2,5777280327,56,Center,5777280335,213,3.23,5777280329,140,53.1,5777280333,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738357,441,1,2,46,50,5qfq6cwtrgzd2szijivns7rjl,1,53.1,74.2,2025-06-22T00:12:31.289Z,2025-06-22T00:12:31Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5777280361,213,6.26,5777280353,56,Center,5777280359,212,9.1,5777280357,141,73.9,5777280355,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738363,442,1,2,46,51,5qfq6cwtrgzd2szijivns7rjl,1,61.8,73.9,2025-06-22T00:12:31.833Z,2025-06-22T00:12:33Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777280405,141,85.0,5777280407,212,10.1,5777280401,56,Left,5777280403,140,68.2,5777280409,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738371,443,1,2,46,52,5qfq6cwtrgzd2szijivns7rjl,0,66.1,94.2,2025-06-22T00:12:32.508Z,2025-06-22T01:54:09Z,1m1s5p5j607baa6lany39txxw,L. Álvarez,,,5777280427,56,Left,5777330439,140,72.8,5777330443,212,7.0,5777330445,213,0.04,5777330441,141,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738369,430,61,2,46,52,224tl8u2smnbyliroayk69nt0,1,32.5,13.3,2025-06-22T00:12:32.509Z,2025-06-22T01:54:10Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5777280423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738377,431,5,2,46,53,224tl8u2smnbyliroayk69nt0,0,35.0,-1.4,2025-06-22T00:12:33.926Z,2025-06-22T02:27:12Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5777280879,233,444,5777280465,347,,5777280463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738441,444,5,2,46,53,5qfq6cwtrgzd2szijivns7rjl,1,65.0,101.4,2025-06-22T00:12:33.926Z,2025-06-22T02:27:11Z,1m1s5p5j607baa6lany39txxw,L. Álvarez,,,5777280859,233,431,5777280807,347,,5777280805,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738461,445,1,2,46,58,5qfq6cwtrgzd2szijivns7rjl,1,66.0,100.0,2025-06-22T00:12:38.985Z,2025-06-22T00:12:40Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5777280945,212,25.9,5777280941,140,43.7,5777280947,213,3.58,5777280937,107,,5777280939,56,Back,5777280949,1,,5777280943,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738489,446,1,2,47,0,5qfq6cwtrgzd2szijivns7rjl,1,43.7,84.7,2025-06-22T00:12:40.857Z,2025-06-22T00:12:43Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5777281097,141,72.0,5777281099,212,13.9,5777281093,56,Back,5777281095,140,33.3,5777281101,213,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738517,447,1,2,47,2,5qfq6cwtrgzd2szijivns7rjl,1,33.3,72.0,2025-06-22T00:12:43.337Z,2025-06-22T00:12:47Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5777281283,141,41.6,5777281279,56,Back,5777281285,212,20.7,5777281287,213,4.65,5777281281,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738539,448,1,2,47,6,5qfq6cwtrgzd2szijivns7rjl,1,27.0,38.2,2025-06-22T00:12:46.905Z,2025-06-22T00:12:49Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777281385,56,Back,5777281391,212,16.8,5777281387,140,27.0,5777281393,213,1.57,5777281389,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738553,449,1,2,47,8,5qfq6cwtrgzd2szijivns7rjl,1,28.5,74.2,2025-06-22T00:12:49.113Z,2025-06-22T00:12:51Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5777281471,140,39.3,5777281469,56,Back,5777281477,213,6.09,5777281475,212,11.6,5777281473,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738559,450,1,2,47,10,5qfq6cwtrgzd2szijivns7rjl,0,39.3,70.9,2025-06-22T00:12:51.097Z,2025-06-22T00:16:05Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777281505,141,71.4,5777281501,56,Back,5777281639,286,,5777281633,236,,5777281507,212,2.8,5777281635,233,432,5777281503,140,41.9,5777281509,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738575,432,74,2,47,10,224tl8u2smnbyliroayk69nt0,1,63.1,27.1,2025-06-22T00:12:51.098Z,2025-06-22T01:58:15Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5777281663,233,450,5777281629,56,Center,5777281631,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738601,434,1,2,47,14,224tl8u2smnbyliroayk69nt0,1,69.2,39.7,2025-06-22T00:12:55.044Z,2025-06-22T00:12:56Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5777281791,212,14.6,5777281785,56,Center,5777281793,213,5.76,5777281789,141,28.9,5777281787,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738633,435,1,2,47,16,224tl8u2smnbyliroayk69nt0,1,81.2,28.9,2025-06-22T00:12:56.844Z,2025-06-22T00:13:01Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5777281983,141,19.8,5777281985,212,6.3,5777281987,213,4.56,5777281979,56,Right,5777281981,140,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738641,436,1,2,47,20,224tl8u2smnbyliroayk69nt0,0,94.1,18.0,2025-06-22T00:13:01.341Z,2025-06-22T00:13:02Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,5777282029,141,41.3,5777282023,155,,5777282027,140,100.0,5777282031,212,17.4,5777282033,213,1.15,5777282025,56,Center,5777282021,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738655,437,5,2,47,21,224tl8u2smnbyliroayk69nt0,0,100.8,40.0,2025-06-22T00:13:01.441Z,2025-06-22T02:27:12Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,5777282101,56,Center,5777282177,233,451,5777282103,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738651,451,5,2,47,21,5qfq6cwtrgzd2szijivns7rjl,1,-0.8,60.0,2025-06-22T00:13:01.441Z,2025-06-22T02:27:12Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5777282119,233,437,5777282077,346,,5777282075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738779,452,1,2,47,36,5qfq6cwtrgzd2szijivns7rjl,1,5.0,63.0,2025-06-22T00:13:16.682Z,2025-06-22T00:13:20Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5777282875,213,0.87,5777282871,141,73.6,5777282865,124,,5777282869,140,10.8,5777282873,212,9.4,5777282867,56,Back,5777282879,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738809,453,1,2,47,39,5qfq6cwtrgzd2szijivns7rjl,1,10.8,73.6,2025-06-22T00:13:20.306Z,2025-06-22T00:13:26Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5777283063,140,8.7,5777283069,213,4.62,5777283065,141,38.0,5777283067,212,24.3,5777283061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738833,454,1,2,47,46,5qfq6cwtrgzd2szijivns7rjl,0,8.4,50.6,2025-06-22T00:13:26.665Z,2025-06-22T00:13:31Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777283231,212,47.6,5777283225,56,Back,5777283227,140,49.7,5777283235,213,0.42,5777283239,1,,5777283223,155,,5777283229,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738839,438,44,2,47,49,224tl8u2smnbyliroayk69nt0,1,48.3,23.3,2025-06-22T00:13:30.357Z,2025-06-22T01:40:53Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777283259,285,,5777283257,56,Back,5777283293,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738841,455,44,2,47,49,5qfq6cwtrgzd2szijivns7rjl,0,51.7,76.7,2025-06-22T00:13:30.358Z,2025-06-22T01:40:54Z,1m1s5p5j607baa6lany39txxw,L. Álvarez,,,5777283297,233,438,5777283301,286,,5777283261,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738857,439,1,2,47,50,224tl8u2smnbyliroayk69nt0,1,44.8,27.9,2025-06-22T00:13:30.624Z,2025-06-22T01:54:12Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777283335,56,Center,5777283337,140,57.1,5777283341,212,13.6,5777283339,141,21.6,5777283333,3,,5777283343,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738879,441,1,2,47,51,224tl8u2smnbyliroayk69nt0,1,57.1,21.6,2025-06-22T00:13:32.389Z,2025-06-22T00:13:35Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,5777283465,140,39.6,5777283467,141,10.1,5777283463,56,Back,5777283469,212,20.0,5777283471,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738901,442,1,2,47,55,224tl8u2smnbyliroayk69nt0,1,39.6,10.1,2025-06-22T00:13:35.414Z,2025-06-22T00:13:38Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5777283591,212,31.4,5777283585,56,Back,5777283589,141,32.5,5777283593,213,2.63,5777283587,140,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738957,443,1,2,47,58,224tl8u2smnbyliroayk69nt0,1,13.5,32.5,2025-06-22T00:13:38.631Z,2025-06-22T00:13:42Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5777283929,213,6.01,5777283923,140,47.4,5777283919,157,,5777283931,1,,5777283927,212,37.0,5777283921,56,Back,5777283925,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738965,444,1,2,48,1,224tl8u2smnbyliroayk69nt0,0,46.4,21.3,2025-06-22T00:13:42.278Z,2025-06-22T01:54:13Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5777283965,56,Right,5777284563,212,6.3,5777284557,168,,5777284559,140,52.4,5777284561,141,20.9,5777284565,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738971,456,61,2,48,2,5qfq6cwtrgzd2szijivns7rjl,1,42.5,77.3,2025-06-22T00:13:43.362Z,2025-06-22T01:54:58Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777284001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823739071,445,5,2,48,4,224tl8u2smnbyliroayk69nt0,1,52.6,-0.9,2025-06-22T00:13:44.755Z,2025-06-22T02:27:13Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5777284537,56,Right,5777284539,347,,5777284569,233,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823738993,457,5,2,48,4,5qfq6cwtrgzd2szijivns7rjl,0,47.4,100.9,2025-06-22T00:13:44.755Z,2025-06-22T02:27:13Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777284591,233,445,5777284071,347,,5777284069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823739125,446,1,2,48,14,224tl8u2smnbyliroayk69nt0,1,42.4,0.0,2025-06-22T00:13:54.829Z,2025-06-22T00:13:57Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777284821,56,Back,5777284825,141,23.6,5777284829,213,1.81,5777284823,140,38.4,5777284819,107,,5777284827,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823739153,447,1,2,48,17,224tl8u2smnbyliroayk69nt0,1,40.5,21.5,2025-06-22T00:13:58.389Z,2025-06-22T00:14:01Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5777285019,213,5.56,5777285013,140,51.3,5777285017,212,15.2,5777285015,141,6.7,5777285011,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823739199,448,1,2,48,20,224tl8u2smnbyliroayk69nt0,1,51.3,6.7,2025-06-22T00:14:00.894Z,2025-06-22T00:14:05Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777285293,140,79.5,5777285289,155,,5777285299,213,0.24,5777285297,212,30.5,5777285291,56,Right,5777285295,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823739205,449,61,2,48,24,224tl8u2smnbyliroayk69nt0,0,81.3,15.8,2025-06-22T00:14:05.231Z,2025-06-22T01:54:14Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5777285321,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823739233,458,12,2,48,27,5qfq6cwtrgzd2szijivns7rjl,1,13.9,93.8,2025-06-22T00:14:07.640Z,2025-06-22T00:14:09Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5777285451,141,83.3,5777285449,140,9.6,5777285455,213,4.15,5777285453,212,8.4,5777285447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823739237,459,12,2,48,28,5qfq6cwtrgzd2szijivns7rjl,1,9.6,83.3,2025-06-22T00:14:09.353Z,2025-06-22T01:54:16Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5777285477,212,13.6,5777285479,213,1.20,5777285473,140,14.3,5777285475,141,100.0,5777285471,56,Back,5777285503,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823739225,450,5,2,48,29,224tl8u2smnbyliroayk69nt0,1,87.0,-1.8,2025-06-22T00:14:09.741Z,2025-06-22T00:31:59Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5777285491,233,460,5777285407,347,,5777285405,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823739239,460,5,2,48,29,5qfq6cwtrgzd2szijivns7rjl,0,13.0,101.8,2025-06-22T00:14:09.741Z,2025-06-22T02:27:13Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5777285483,347,,5777285505,233,450,5777285481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
