id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/16/value
2800413525,377,1,2,48,21,kfq8fhwnmycbtad1u0fyefx0,1,53.4,70.0,2025-04-13T03:12:27.208Z,2025-04-13T03:12:28Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5648066379,212,24.6,5648066377,141,87.2,5648066373,56,Left,5648066381,213,0.50,5648066375,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413537,378,1,2,48,22,kfq8fhwnmycbtad1u0fyefx0,1,74.0,87.2,2025-04-13T03:12:28.813Z,2025-04-13T03:12:32Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5648066473,212,10.0,5648066471,141,86.0,5648066469,140,83.5,5648066475,213,6.20,5648066467,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413543,379,1,2,48,26,kfq8fhwnmycbtad1u0fyefx0,0,80.3,90.3,2025-04-13T03:12:32.685Z,2025-04-13T03:12:34Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5648066505,140,83.6,5648066507,141,94.4,5648066509,212,4.4,5648066503,56,Left,5648066511,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413549,379,1,2,48,28,ak0rmms5xl49w57i2rvid1tk9,0,17.1,2.5,2025-04-13T03:12:34.482Z,2025-04-13T03:12:35Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5648066555,141,0.0,5648066561,1,,5648066559,213,6.15,5648066549,56,Back,5648066557,212,21.1,5648066545,157,,5648066553,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413553,380,5,2,48,29,ak0rmms5xl49w57i2rvid1tk9,0,32.6,-1.6,2025-04-13T03:12:35.131Z,2025-04-13T05:16:19Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5648066565,347,,5648066781,233,380,5648066563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413587,380,5,2,48,29,kfq8fhwnmycbtad1u0fyefx0,1,67.4,101.6,2025-04-13T03:12:35.131Z,2025-04-13T05:16:18Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5648066765,233,380,5648066747,347,,5648066745,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413599,381,1,2,48,35,kfq8fhwnmycbtad1u0fyefx0,0,75.5,100.0,2025-04-13T03:12:41.847Z,2025-04-13T03:12:44Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5648066813,141,80.9,5648066807,107,,5648066811,140,69.7,5648066817,213,4.31,5648066815,212,15.4,5648066809,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413605,381,8,2,48,38,ak0rmms5xl49w57i2rvid1tk9,1,23.6,24.1,2025-04-13T03:12:44.818Z,2025-04-13T03:12:45Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5648066835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413627,382,1,2,48,42,ak0rmms5xl49w57i2rvid1tk9,0,22.0,32.1,2025-04-13T03:12:48.658Z,2025-04-13T03:12:50Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5648066967,140,70.9,5648066963,157,,5648066975,1,,5648066969,141,10.4,5648066971,212,53.4,5648066973,213,6.00,5648066965,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413651,382,1,2,48,46,kfq8fhwnmycbtad1u0fyefx0,1,28.0,80.9,2025-04-13T03:12:51.989Z,2025-04-13T03:12:55Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5648067115,56,Back,5648067125,213,0.42,5648067123,212,14.0,5648067121,141,89.3,5648067117,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413679,383,1,2,48,49,kfq8fhwnmycbtad1u0fyefx0,0,40.4,90.5,2025-04-13T03:12:55.261Z,2025-04-13T03:13:00Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5648067269,56,Left,5648067271,140,81.0,5648067277,213,6.13,5648067273,141,81.1,5648067267,155,,5648067275,212,43.1,5648067279,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413691,383,61,2,48,58,ak0rmms5xl49w57i2rvid1tk9,1,17.4,7.6,2025-04-13T03:13:04.186Z,2025-04-13T03:13:04Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5648067343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413711,384,5,2,48,59,kfq8fhwnmycbtad1u0fyefx0,1,78.4,101.5,2025-04-13T03:13:05.497Z,2025-04-13T05:16:19Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5648067465,56,Left,5648067467,347,,5648067469,233,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413695,384,5,2,48,59,ak0rmms5xl49w57i2rvid1tk9,0,21.6,-1.5,2025-04-13T03:13:05.497Z,2025-04-13T04:30:21Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5648067475,233,384,5648067367,56,Back,5648067369,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413743,385,1,2,49,3,kfq8fhwnmycbtad1u0fyefx0,1,79.6,100.0,2025-04-13T03:13:09.445Z,2025-04-13T03:13:17Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5648067647,141,78.8,5648067643,56,Center,5648067639,107,,5648067649,212,15.6,5648067651,213,4.66,5648067645,140,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413751,386,1,2,49,10,kfq8fhwnmycbtad1u0fyefx0,1,94.3,86.9,2025-04-13T03:13:16.661Z,2025-04-13T03:13:18Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5648067709,56,Left,5648067715,212,11.1,5648067713,141,94.2,5648067717,213,2.68,5648067711,140,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413789,387,1,2,49,12,kfq8fhwnmycbtad1u0fyefx0,1,89.2,92.9,2025-04-13T03:13:18.325Z,2025-04-13T03:13:25Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5648067963,56,Left,5648067967,141,89.1,5648067965,140,75.1,5648067971,213,3.31,5648067969,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413775,385,43,2,49,16,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-04-13T03:13:22.385Z,2025-04-13T03:13:27Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5648068013,144,7,5648067897,56,Back,5648067899,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413779,386,83,2,49,17,ak0rmms5xl49w57i2rvid1tk9,0,24.8,4.4,2025-04-13T03:13:23.577Z,2025-04-13T03:13:26Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5648068001,399,9x7teazvqgbnj3pnam6rf2xgp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413795,388,61,2,49,19,kfq8fhwnmycbtad1u0fyefx0,0,80.2,90.3,2025-04-13T03:13:25.443Z,2025-04-13T03:13:25Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5648067997,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413885,387,5,2,49,19,ak0rmms5xl49w57i2rvid1tk9,1,22.5,-1.4,2025-04-13T03:13:25.554Z,2025-04-13T05:16:19Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5648068419,347,,5648068417,56,Back,5648068427,233,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413799,389,5,2,49,19,kfq8fhwnmycbtad1u0fyefx0,0,77.5,101.4,2025-04-13T03:13:25.554Z,2025-04-13T05:16:20Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5648068445,233,387,5648068011,347,,5648068009,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413915,388,1,2,49,36,ak0rmms5xl49w57i2rvid1tk9,1,22.4,0.0,2025-04-13T03:13:42.665Z,2025-04-13T03:13:47Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5648068601,56,Back,5648068607,212,15.6,5648068603,140,34.5,5648068609,213,0.62,5648068599,107,,5648068605,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413919,389,4,2,49,41,ak0rmms5xl49w57i2rvid1tk9,1,43.4,21.4,2025-04-13T03:13:47.504Z,2025-04-13T04:10:19Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5648068655,13,,5648068663,286,,5648068659,56,Back,5648068661,152,,5648068717,233,390,5648068657,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413927,390,4,2,49,41,kfq8fhwnmycbtad1u0fyefx0,0,56.6,78.6,2025-04-13T03:13:47.505Z,2025-04-13T04:10:19Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5648068727,233,389,5648068711,285,,5648068703,13,,5648068707,56,Center,5648068705,295,,5648068709,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414003,390,1,2,49,55,ak0rmms5xl49w57i2rvid1tk9,1,43.4,28.3,2025-04-13T03:14:01.569Z,2025-04-13T03:14:02Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5648069025,152,,5648069031,141,12.0,5648069029,140,31.9,5648069033,212,16.4,5648069035,213,3.88,5648069023,5,,5648069027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414037,391,1,2,49,56,ak0rmms5xl49w57i2rvid1tk9,1,31.9,12.0,2025-04-13T03:14:02.456Z,2025-04-13T03:14:07Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5648069215,212,16.4,5648069209,56,Back,5648069211,140,21.3,5648069217,213,2.31,5648069213,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414041,392,1,2,50,1,ak0rmms5xl49w57i2rvid1tk9,0,26.5,32.2,2025-04-13T03:14:07.554Z,2025-04-13T03:14:09Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5648069233,155,,5648069245,1,,5648069237,140,77.1,5648069235,56,Center,5648069241,212,53.2,5648069243,213,6.25,5648069239,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414057,391,1,2,50,4,kfq8fhwnmycbtad1u0fyefx0,1,27.4,72.1,2025-04-13T03:14:10.613Z,2025-04-13T03:14:12Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5648069299,56,Back,5648069305,212,11.3,5648069297,3,,5648069303,141,66.7,5648069301,140,37.6,5648069307,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414073,393,1,2,50,6,kfq8fhwnmycbtad1u0fyefx0,1,37.6,66.7,2025-04-13T03:14:12.428Z,2025-04-13T03:14:14Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5648069353,141,56.4,5648069351,140,50.3,5648069357,213,5.80,5648069349,56,Center,5648069355,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414081,394,1,2,50,8,kfq8fhwnmycbtad1u0fyefx0,1,44.1,62.1,2025-04-13T03:14:14.396Z,2025-04-13T03:14:16Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5648069435,212,9.3,5648069433,141,74.2,5648069429,56,Back,5648069437,213,2.06,5648069431,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414099,395,1,2,50,10,kfq8fhwnmycbtad1u0fyefx0,1,39.4,76.4,2025-04-13T03:14:16.732Z,2025-04-13T03:14:23Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5648069547,213,0.03,5648069541,140,70.7,5648069543,141,77.9,5648069539,56,Center,5648069549,1,,5648069545,212,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414103,396,61,2,50,15,kfq8fhwnmycbtad1u0fyefx0,0,93.7,79.6,2025-04-13T03:14:21.444Z,2025-04-13T03:26:03Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5648069567,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414221,393,5,2,50,16,ak0rmms5xl49w57i2rvid1tk9,1,-1.2,22.3,2025-04-13T03:14:22.273Z,2025-04-13T05:16:20Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5648070151,233,397,5648070105,346,,5648070103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414107,397,5,2,50,16,kfq8fhwnmycbtad1u0fyefx0,0,101.2,77.7,2025-04-13T03:14:22.273Z,2025-04-13T05:16:21Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5648069577,56,Center,5648069579,346,,5648070185,233,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414253,394,1,2,50,35,ak0rmms5xl49w57i2rvid1tk9,1,3.2,41.8,2025-04-13T03:14:41.777Z,2025-04-13T03:14:45Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5648070305,213,1.49,5648070295,124,,5648070299,140,3.9,5648070309,237,,5648070297,56,Back,5648070303,212,8.7,5648070301,141,54.6,5648070293,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414303,395,1,2,50,47,ak0rmms5xl49w57i2rvid1tk9,0,24.7,41.2,2025-04-13T03:14:53.649Z,2025-04-13T03:14:57Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5648070543,1,,5648070535,140,86.0,5648070541,213,6.02,5648070539,212,66.7,5648070531,155,,5648070537,141,15.6,5648070533,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414325,398,12,2,50,51,kfq8fhwnmycbtad1u0fyefx0,1,14.6,84.1,2025-04-13T03:14:57.444Z,2025-04-13T03:15:02Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5648070665,140,39.9,5648070671,213,5.99,5648070663,56,Back,5648070669,212,27.7,5648070667,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414341,400,1,2,50,56,kfq8fhwnmycbtad1u0fyefx0,1,39.9,72.4,2025-04-13T03:15:02.115Z,2025-04-13T03:15:03Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5648070751,212,16.9,5648070753,213,3.53,5648070745,56,Back,5648070749,141,62.9,5648070747,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414355,401,1,2,50,57,kfq8fhwnmycbtad1u0fyefx0,1,25.0,62.9,2025-04-13T03:15:03.773Z,2025-04-13T03:15:06Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5648070795,56,Back,5648070803,213,0.62,5648070799,141,77.2,5648070797,140,38.1,5648070801,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414413,402,2,2,51,0,kfq8fhwnmycbtad1u0fyefx0,1,38.4,77.5,2025-04-13T03:15:06.509Z,2025-04-13T03:15:29Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5648071045,56,Center,5648071049,141,37.3,5648071041,7,6d45ccicyo6dregi9cm4ad4kq,5648071047,140,67.5,5648071043,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414537,398,1,2,51,26,ak0rmms5xl49w57i2rvid1tk9,1,31.4,57.3,2025-04-13T03:15:32.472Z,2025-04-13T03:15:34Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5648071599,212,14.6,5648071595,140,31.9,5648071597,141,35.8,5648071591,241,,5648071593,56,Back,5648071601,213,4.75,5648071589,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414555,399,1,2,51,28,ak0rmms5xl49w57i2rvid1tk9,1,41.7,30.0,2025-04-13T03:15:34.720Z,2025-04-13T03:15:37Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5648071675,212,14.4,5648071677,213,4.90,5648071671,140,44.3,5648071673,141,9.2,5648071669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414585,400,1,2,51,31,ak0rmms5xl49w57i2rvid1tk9,1,38.7,13.8,2025-04-13T03:15:37.616Z,2025-04-13T03:15:41Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5648071805,56,Back,5648071811,212,24.3,5648071807,140,22.2,5648071813,213,2.37,5648071809,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414625,401,1,2,51,35,ak0rmms5xl49w57i2rvid1tk9,1,24.2,43.7,2025-04-13T03:15:41.496Z,2025-04-13T03:15:47Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5648072005,56,Back,5648072011,212,8.3,5648072009,141,36.3,5648072013,213,5.63,5648072007,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414681,402,1,2,51,43,ak0rmms5xl49w57i2rvid1tk9,1,46.2,31.5,2025-04-13T03:15:49.344Z,2025-04-13T03:15:57Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5648072301,213,0.80,5648072293,56,Left,5648072291,196,,5648072297,141,95.1,5648072303,1,,5648072289,155,,5648072299,212,60.3,5648072295,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414685,403,61,2,51,51,ak0rmms5xl49w57i2rvid1tk9,0,85.7,93.9,2025-04-13T03:15:57.088Z,2025-04-13T03:15:57Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5648072311,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414695,403,4,2,51,51,kfq8fhwnmycbtad1u0fyefx0,1,16.2,10.6,2025-04-13T03:15:57.640Z,2025-04-13T03:16:06Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5648072389,56,Back,5648072393,285,,5648072391,152,,5648072385,13,,5648072387,295,,5648072409,233,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414687,404,4,2,51,51,ak0rmms5xl49w57i2rvid1tk9,0,83.8,89.4,2025-04-13T03:15:57.641Z,2025-04-13T03:16:06Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5648072371,286,,5648072365,295,,5648072423,233,403,5648072369,152,,5648072367,56,Left,5648072363,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414883,404,1,2,52,23,kfq8fhwnmycbtad1u0fyefx0,1,23.0,17.7,2025-04-13T03:16:29.010Z,2025-04-13T03:16:32Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5648073263,152,,5648073261,5,,5648073267,140,12.7,5648073265,56,Back,5648073273,213,2.53,5648073271,212,13.2,5648073269,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414901,405,1,2,52,26,kfq8fhwnmycbtad1u0fyefx0,1,12.7,28.8,2025-04-13T03:16:32.707Z,2025-04-13T03:16:35Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5648073389,140,42.1,5648073393,212,30.9,5648073391,141,28.5,5648073387,56,Back,5648073395,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414913,406,1,2,52,29,kfq8fhwnmycbtad1u0fyefx0,1,42.1,28.5,2025-04-13T03:16:35.282Z,2025-04-13T03:16:37Z,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,,5648073445,140,37.6,5648073451,213,4.07,5648073449,212,7.9,5648073443,56,Back,5648073447,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414921,407,1,2,52,31,kfq8fhwnmycbtad1u0fyefx0,0,37.6,19.2,2025-04-13T03:16:37.075Z,2025-04-13T03:32:20Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5648073489,213,0.50,5648073485,141,44.3,5648073491,1,,5648073487,212,35.6,5648073481,56,Center,5648073483,140,67.4,5648073479,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414957,406,1,2,52,35,ak0rmms5xl49w57i2rvid1tk9,1,25.4,39.2,2025-04-13T03:16:41.048Z,2025-04-13T03:16:43Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5648073625,140,10.2,5648073631,213,2.70,5648073623,56,Back,5648073627,141,50.4,5648073629,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414973,407,1,2,52,37,ak0rmms5xl49w57i2rvid1tk9,1,8.0,49.9,2025-04-13T03:16:42.992Z,2025-04-13T03:16:45Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5648073699,141,22.5,5648073705,213,5.30,5648073695,56,Back,5648073701,212,22.4,5648073697,140,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800414993,408,1,2,52,39,ak0rmms5xl49w57i2rvid1tk9,1,24.0,14.9,2025-04-13T03:16:45.688Z,2025-04-13T03:16:48Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5648073785,56,Back,5648073791,212,14.5,5648073793,213,1.10,5648073789,141,33.9,5648073787,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415001,409,1,2,52,42,ak0rmms5xl49w57i2rvid1tk9,0,30.2,33.9,2025-04-13T03:16:48.192Z,2025-04-13T03:16:48Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5648073831,141,18.2,5648073833,212,19.9,5648073829,140,46.2,5648073827,56,Back,5648073835,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415017,408,12,2,52,45,kfq8fhwnmycbtad1u0fyefx0,1,42.2,82.7,2025-04-13T03:16:51.482Z,2025-04-13T03:16:58Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5648073917,56,Left,5648074161,167,,5648074159,15,,5648073921,141,100.0,5648073923,212,19.8,5648073919,140,56.5,5648073925,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415021,409,5,2,52,46,kfq8fhwnmycbtad1u0fyefx0,0,60.0,101.4,2025-04-13T03:16:52.481Z,2025-04-13T05:16:21Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5648073933,347,,5648074389,233,410,5648073931,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415111,410,5,2,52,46,ak0rmms5xl49w57i2rvid1tk9,1,40.0,-1.4,2025-04-13T03:16:52.481Z,2025-04-13T05:16:21Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5648074321,56,Back,5648074363,233,409,5648074323,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415137,411,1,2,52,58,ak0rmms5xl49w57i2rvid1tk9,1,38.3,0.0,2025-04-13T03:17:04.048Z,2025-04-13T03:17:06Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5648074451,212,28.2,5648074453,213,0.70,5648074445,56,Center,5648074449,141,25.6,5648074447,140,58.8,5648074455,1,,5648074443,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415153,412,1,2,53,0,ak0rmms5xl49w57i2rvid1tk9,1,58.8,25.6,2025-04-13T03:17:06.360Z,2025-04-13T03:17:09Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5648074515,141,53.1,5648074513,140,52.1,5648074519,213,1.93,5648074517,212,20.0,5648074511,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415175,413,1,2,53,2,ak0rmms5xl49w57i2rvid1tk9,1,52.1,53.1,2025-04-13T03:17:08.840Z,2025-04-13T03:17:11Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5648074625,56,Center,5648074631,212,10.3,5648074629,141,59.6,5648074627,140,61.0,5648074633,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415197,414,1,2,53,5,ak0rmms5xl49w57i2rvid1tk9,1,66.8,62.1,2025-04-13T03:17:11.048Z,2025-04-13T03:17:15Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5648074751,140,74.4,5648074759,213,0.86,5648074753,141,75.6,5648074749,56,Center,5648074755,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800415199,415,50,2,53,9,ak0rmms5xl49w57i2rvid1tk9,1,81.6,70.4,2025-04-13T03:17:15.144Z,2025-04-13T03:17:23Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5648074777,286,,5648074813,233,410,5648074775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
