id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/16/value
2818610557,418,5,1,42,28,5qfq6cwtrgzd2szijivns7rjl,0,72.5,-2.0,2025-05-24T23:49:48.577Z,2025-05-25T01:33:20Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5748551945,233,388,5748550441,56,Right,5748550443,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818610901,389,1,1,42,52,ck22dnk93ng8ax7wonlff7yms,1,19.6,100.0,2025-05-24T23:50:12.826Z,2025-05-24T23:50:18Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5748552315,141,85.7,5748552311,56,Back,5748552317,212,15.3,5748552309,107,,5748552313,140,9.6,5748552319,213,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818610925,390,1,1,42,58,ck22dnk93ng8ax7wonlff7yms,0,14.4,83.9,2025-05-24T23:50:18.641Z,2025-05-24T23:50:21Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5748552445,212,49.2,5748552451,213,6.06,5748552441,141,68.1,5748552433,56,Center,5748552457,1,,5748552437,140,60.1,5748552429,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818610945,419,1,1,43,1,5qfq6cwtrgzd2szijivns7rjl,0,25.1,39.4,2025-05-24T23:50:22.119Z,2025-05-24T23:50:23Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748552603,140,58.6,5748552611,1,,5748552609,213,0.01,5748552601,56,Center,5748552605,141,39.8,5748552599,3,,5748552607,212,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818610975,391,1,1,43,3,ck22dnk93ng8ax7wonlff7yms,0,34.0,70.5,2025-05-24T23:50:24.168Z,2025-05-24T23:50:24Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5748552743,212,6.3,5748552737,56,Back,5748552735,3,,5748552745,213,5.95,5748552739,140,39.7,5748552741,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611039,420,1,1,43,5,5qfq6cwtrgzd2szijivns7rjl,1,54.2,32.5,2025-05-24T23:50:26.135Z,2025-05-24T23:50:29Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5748553035,56,Center,5748553043,213,4.96,5748553037,140,54.9,5748553033,3,,5748553039,141,28.2,5748553041,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611053,422,1,1,43,9,5qfq6cwtrgzd2szijivns7rjl,0,61.0,13.4,2025-05-24T23:50:29.679Z,2025-05-24T23:50:30Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5748553113,213,1.34,5748553105,56,Center,5748553111,212,8.7,5748553109,141,25.8,5748553107,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611089,423,83,1,43,12,5qfq6cwtrgzd2szijivns7rjl,0,61.7,26.8,2025-05-24T23:50:32.911Z,2025-05-24T23:50:43Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5748554063,399,1xpjec3sk3ykvgcg67jkxtzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611211,393,1,1,43,18,ck22dnk93ng8ax7wonlff7yms,1,55.0,66.9,2025-05-24T23:50:38.554Z,2025-05-24T23:50:42Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5748554013,212,24.1,5748554011,141,31.5,5748554015,213,4.69,5748554009,140,54.5,5748554007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611245,394,1,1,43,23,ck22dnk93ng8ax7wonlff7yms,0,58.2,25.5,2025-05-24T23:50:43.896Z,2025-05-24T23:50:44Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5748554193,140,73.5,5748554195,141,0.0,5748554191,56,Right,5748554199,213,5.43,5748554197,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611253,395,5,1,43,24,ck22dnk93ng8ax7wonlff7yms,0,71.8,-1.4,2025-05-24T23:50:44.591Z,2025-05-25T01:33:21Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5748554215,56,Right,5748554931,233,424,5748554217,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611373,424,5,1,43,24,5qfq6cwtrgzd2szijivns7rjl,1,28.2,101.4,2025-05-24T23:50:44.591Z,2025-05-25T01:33:21Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5748554877,347,,5748554885,233,395,5748554871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611427,425,1,1,43,34,5qfq6cwtrgzd2szijivns7rjl,1,30.8,100.0,2025-05-24T23:50:54.966Z,2025-05-24T23:50:58Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5748555159,140,10.0,5748555163,212,24.6,5748555157,56,Back,5748555167,1,,5748555165,213,3.62,5748555161,141,84.8,5748555155,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611465,426,1,1,43,38,5qfq6cwtrgzd2szijivns7rjl,1,10.0,84.8,2025-05-24T23:50:58.606Z,2025-05-24T23:51:02Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5748555377,213,4.63,5748555369,56,Back,5748555375,212,26.8,5748555371,140,7.9,5748555373,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611557,427,1,1,43,41,5qfq6cwtrgzd2szijivns7rjl,1,7.7,44.8,2025-05-24T23:51:02.030Z,2025-05-24T23:51:07Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5748555795,140,9.1,5748555805,213,4.79,5748555793,56,Back,5748555801,212,20.2,5748555799,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611601,428,1,1,43,46,5qfq6cwtrgzd2szijivns7rjl,1,13.0,15.6,2025-05-24T23:51:06.886Z,2025-05-24T23:51:11Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5748556033,212,47.6,5748556025,155,,5748556027,56,Right,5748556031,141,12.3,5748556035,213,6.24,5748556029,140,58.3,5748556037,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611621,429,1,1,43,50,5qfq6cwtrgzd2szijivns7rjl,1,65.3,15.6,2025-05-24T23:51:10.807Z,2025-05-24T23:51:13Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5748556151,140,56.8,5748556155,212,9.0,5748556157,213,3.30,5748556153,141,13.5,5748556149,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611645,430,1,1,43,53,5qfq6cwtrgzd2szijivns7rjl,1,55.7,13.5,2025-05-24T23:51:13.406Z,2025-05-24T23:51:14Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5748556265,140,41.1,5748556269,141,36.7,5748556263,56,Back,5748556271,212,22.0,5748556275,213,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611683,431,1,1,43,54,5qfq6cwtrgzd2szijivns7rjl,1,41.1,36.7,2025-05-24T23:51:14.630Z,2025-05-24T23:51:17Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5748556453,140,52.9,5748556459,213,0.89,5748556451,56,Center,5748556455,141,59.3,5748556457,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611727,432,1,1,43,57,5qfq6cwtrgzd2szijivns7rjl,1,52.9,59.3,2025-05-24T23:51:17.438Z,2025-05-24T23:51:21Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748556715,140,69.5,5748556713,56,Center,5748556725,213,0.60,5748556721,212,21.1,5748556717,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611773,433,1,1,44,0,5qfq6cwtrgzd2szijivns7rjl,1,71.0,81.8,2025-05-24T23:51:21.055Z,2025-05-24T23:51:24Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5748556943,141,89.4,5748556945,212,11.2,5748556939,56,Left,5748556941,140,80.5,5748556947,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611849,434,1,1,44,3,5qfq6cwtrgzd2szijivns7rjl,1,86.4,90.0,2025-05-24T23:51:24.342Z,2025-05-24T23:51:28Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5748557335,140,88.9,5748557333,56,Left,5748557339,212,2.7,5748557341,213,6.01,5748557337,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611855,435,1,1,44,7,5qfq6cwtrgzd2szijivns7rjl,0,93.2,86.2,2025-05-24T23:51:28.167Z,2025-05-24T23:51:28Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5748557379,213,4.88,5748557377,212,7.7,5748557371,56,Center,5748557375,141,75.1,5748557373,140,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611899,396,12,1,44,8,ck22dnk93ng8ax7wonlff7yms,1,7.3,32.5,2025-05-24T23:51:28.976Z,2025-05-24T23:51:30Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5748557593,140,27.6,5748557595,141,18.5,5748557591,56,Back,5748557597,212,23.3,5748557599,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611997,398,1,1,44,13,ck22dnk93ng8ax7wonlff7yms,1,27.1,19.2,2025-05-24T23:51:33.441Z,2025-05-24T23:51:36Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5748558113,212,9.0,5748558115,213,5.34,5748558111,141,8.5,5748558109,140,32.1,5748558107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612029,399,1,1,44,17,ck22dnk93ng8ax7wonlff7yms,0,35.1,6.8,2025-05-24T23:51:37.616Z,2025-05-24T23:51:39Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5748558291,141,17.4,5748558287,56,Right,5748558293,212,36.4,5748558289,140,69.1,5748558297,213,0.20,5748558299,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612131,437,1,1,44,19,5qfq6cwtrgzd2szijivns7rjl,1,20.1,80.0,2025-05-24T23:51:40.158Z,2025-05-24T23:51:45Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748558803,140,34.4,5748558809,213,0.50,5748558805,141,92.1,5748558801,56,Back,5748558807,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612167,438,1,1,44,24,5qfq6cwtrgzd2szijivns7rjl,1,26.8,88.6,2025-05-24T23:51:44.998Z,2025-05-24T23:51:47Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748558961,56,Back,5748558965,141,82.9,5748558963,140,36.2,5748558967,212,10.6,5748558969,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612223,439,1,1,44,26,5qfq6cwtrgzd2szijivns7rjl,1,35.4,81.1,2025-05-24T23:51:47.351Z,2025-05-24T23:51:52Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5748559229,56,Back,5748559237,213,4.57,5748559231,140,31.5,5748559235,212,29.1,5748559233,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612263,440,1,1,44,31,5qfq6cwtrgzd2szijivns7rjl,1,28.1,24.6,2025-05-24T23:51:52.014Z,2025-05-24T23:51:55Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5748559439,213,5.94,5748559427,56,Right,5748559429,140,50.5,5748559431,141,12.3,5748559435,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612313,441,1,1,44,34,5qfq6cwtrgzd2szijivns7rjl,1,51.5,13.1,2025-05-24T23:51:55.031Z,2025-05-24T23:52:00Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5748559719,141,38.6,5748559725,1,,5748559721,212,35.1,5748559717,140,22.4,5748559723,213,2.63,5748559715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612325,442,1,1,44,39,5qfq6cwtrgzd2szijivns7rjl,1,23.3,32.7,2025-05-24T23:51:59.846Z,2025-05-24T23:52:01Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5748559809,140,24.6,5748559807,56,Back,5748559813,212,23.3,5748559815,213,1.51,5748559811,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612373,443,1,1,44,41,5qfq6cwtrgzd2szijivns7rjl,1,24.6,67.0,2025-05-24T23:52:01.550Z,2025-05-24T23:52:05Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748560065,56,Back,5748560073,213,1.23,5748560067,140,29.3,5748560071,212,14.6,5748560069,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612421,444,1,1,44,44,5qfq6cwtrgzd2szijivns7rjl,1,26.7,87.2,2025-05-24T23:52:04.991Z,2025-05-24T23:52:07Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5748560327,212,13.0,5748560319,56,Back,5748560321,140,38.7,5748560323,141,82.3,5748560331,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612433,445,1,1,44,47,5qfq6cwtrgzd2szijivns7rjl,1,41.7,82.1,2025-05-24T23:52:07.446Z,2025-05-24T23:52:08Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748560409,213,1.70,5748560403,140,40.8,5748560407,212,7.3,5748560401,56,Back,5748560405,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612467,446,1,1,44,47,5qfq6cwtrgzd2szijivns7rjl,1,40.8,92.7,2025-05-24T23:52:08.310Z,2025-05-24T23:52:10Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5748560563,56,Back,5748560565,140,24.2,5748560571,213,3.26,5748560569,212,17.5,5748560567,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612509,447,1,1,44,49,5qfq6cwtrgzd2szijivns7rjl,1,23.6,86.9,2025-05-24T23:52:10.254Z,2025-05-24T23:52:12Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5748560763,56,Back,5748560771,141,64.5,5748560775,212,15.3,5748560779,213,4.78,5748560767,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612543,448,1,1,44,52,5qfq6cwtrgzd2szijivns7rjl,1,24.0,58.5,2025-05-24T23:52:12.694Z,2025-05-24T23:52:15Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748561023,212,19.0,5748561017,56,Back,5748561025,213,4.77,5748561021,141,30.6,5748561019,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612587,449,1,1,44,55,5qfq6cwtrgzd2szijivns7rjl,1,25.1,25.9,2025-05-24T23:52:15.518Z,2025-05-24T23:52:19Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5748561263,56,Back,5748561271,213,5.81,5748561269,212,15.5,5748561265,140,38.2,5748561267,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612697,450,1,1,44,58,5qfq6cwtrgzd2szijivns7rjl,1,36.8,17.9,2025-05-24T23:52:19.047Z,2025-05-24T23:52:28Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5748561857,213,2.67,5748561855,212,13.8,5748561851,140,25.1,5748561849,56,Back,5748561853,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612705,400,70,1,44,59,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-24T23:52:19.380Z,2025-05-24T23:52:29Z,,,,,5748561871,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612711,401,30,1,45,6,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-24T23:52:27.185Z,2025-05-24T23:52:29Z,,,,,5748561893,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612701,451,30,1,45,6,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-05-24T23:52:27.185Z,2025-05-24T23:52:29Z,,,,,5748561863,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818622795,406,32,2,45,0,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-25T00:08:34.672Z,2025-05-25T00:08:34Z,,,,,5748614321,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818622821,459,32,2,45,0,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-05-25T00:08:34.672Z,2025-05-25T00:08:37Z,,,,,5748614429,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818622831,407,1,2,45,0,ck22dnk93ng8ax7wonlff7yms,1,50.1,50.0,2025-05-25T00:08:34.673Z,2025-05-25T00:08:37Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5748614477,212,5.9,5748614483,278,,5748614471,56,Center,5748614475,141,56.3,5748614481,279,S,5748614479,213,0.82,5748614473,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818622873,408,1,2,45,2,ck22dnk93ng8ax7wonlff7yms,1,54.6,57.5,2025-05-25T00:08:36.971Z,2025-05-25T00:08:41Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5748614703,212,14.6,5748614701,141,78.7,5748614705,213,1.40,5748614697,56,Center,5748614699,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818622903,409,1,2,45,6,ck22dnk93ng8ax7wonlff7yms,1,64.3,85.0,2025-05-25T00:08:40.815Z,2025-05-25T00:08:43Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5748614867,140,74.1,5748614865,56,Left,5748614873,213,0.57,5748614869,141,94.7,5748614871,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818622927,410,1,2,45,9,ck22dnk93ng8ax7wonlff7yms,1,71.4,93.9,2025-05-25T00:08:43.721Z,2025-05-25T00:08:46Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5748614989,213,3.42,5748614983,141,88.4,5748614977,56,Left,5748614985,212,13.6,5748614981,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818622989,411,1,2,45,11,ck22dnk93ng8ax7wonlff7yms,1,56.6,85.7,2025-05-25T00:08:45.813Z,2025-05-25T00:08:51Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5748615347,212,22.9,5748615345,141,69.1,5748615341,56,Back,5748615349,213,3.66,5748615343,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818623057,412,1,2,45,16,ck22dnk93ng8ax7wonlff7yms,1,38.9,62.6,2025-05-25T00:08:50.934Z,2025-05-25T00:08:56Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5748615681,212,24.9,5748615679,141,26.1,5748615675,56,Back,5748615683,213,4.81,5748615677,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818623121,413,1,2,45,21,ck22dnk93ng8ax7wonlff7yms,0,57.9,17.9,2025-05-25T00:08:55.814Z,2025-05-25T00:09:00Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5748616009,155,,5748616017,212,45.5,5748616011,56,Right,5748616015,141,6.7,5748616021,1,,5748616019,213,6.11,5748616013,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818623555,414,5,2,45,25,ck22dnk93ng8ax7wonlff7yms,0,100.6,6.2,2025-05-25T00:09:00.647Z,2025-05-25T01:33:22Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5748619487,233,460,5748618709,346,,5748618707,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818623667,460,5,2,45,25,5qfq6cwtrgzd2szijivns7rjl,1,-0.6,93.8,2025-05-25T00:09:00.647Z,2025-05-25T01:33:21Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748619427,56,Back,5748619429,346,,5748619479,233,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818623701,461,1,2,46,7,5qfq6cwtrgzd2szijivns7rjl,1,4.7,60.6,2025-05-25T00:09:41.916Z,2025-05-25T00:09:44Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748619617,141,51.2,5748619615,140,7.9,5748619611,124,,5748619619,212,7.2,5748619621,213,5.20,5748619627,237,,5748619613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818623741,462,1,2,46,9,5qfq6cwtrgzd2szijivns7rjl,1,9.5,48.7,2025-05-25T00:09:44.108Z,2025-05-25T00:09:47Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5748619885,140,18.9,5748619887,141,15.9,5748619883,56,Back,5748619891,213,5.13,5748619889,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818623751,463,1,2,46,12,5qfq6cwtrgzd2szijivns7rjl,0,19.2,8.6,2025-05-25T00:09:47.428Z,2025-05-25T00:09:48Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5748619949,140,44.8,5748619953,212,26.9,5748619947,56,Back,5748619955,213,6.24,5748619945,155,,5748619951,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818623759,415,8,2,46,14,ck22dnk93ng8ax7wonlff7yms,1,63.8,84.2,2025-05-25T00:09:49.021Z,2025-05-25T00:09:49Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5748619985,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818623805,416,1,2,46,18,ck22dnk93ng8ax7wonlff7yms,0,67.1,86.3,2025-05-25T00:09:52.712Z,2025-05-25T00:09:59Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5748620289,140,65.2,5748620291,141,88.1,5748620295,213,2.59,5748620801,286,,5748620795,236,,5748620797,233,464,5748620293,212,2.3,5748620287,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818623813,464,74,2,46,18,5qfq6cwtrgzd2szijivns7rjl,1,41.9,6.8,2025-05-25T00:09:52.713Z,2025-05-25T02:03:24Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5748620311,56,Back,5748620823,233,416,5748620723,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818623863,417,5,2,46,19,ck22dnk93ng8ax7wonlff7yms,1,61.2,101.6,2025-05-25T00:09:54.275Z,2025-05-25T01:33:22Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5748620715,233,465,5748620667,56,Left,5748620669,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818623829,465,5,2,46,19,5qfq6cwtrgzd2szijivns7rjl,0,38.8,-1.6,2025-05-25T00:09:54.275Z,2025-05-25T01:33:23Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5748620725,233,417,5748620435,56,Back,5748620437,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818623903,418,1,2,46,22,ck22dnk93ng8ax7wonlff7yms,1,63.5,100.0,2025-05-25T00:09:57.114Z,2025-05-25T00:10:00Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5748620873,1,,5748620865,140,38.6,5748620861,107,,5748620867,141,85.1,5748620863,56,Back,5748620871,213,3.54,5748620869,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818623933,419,1,2,46,25,ck22dnk93ng8ax7wonlff7yms,1,36.7,77.8,2025-05-25T00:10:00.439Z,2025-05-25T00:10:02Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5748621023,213,4.65,5748621017,140,35.1,5748621015,56,Back,5748621021,212,25.3,5748621019,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818623975,420,1,2,46,27,ck22dnk93ng8ax7wonlff7yms,1,35.2,37.3,2025-05-25T00:10:02.497Z,2025-05-25T00:10:05Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5748621229,141,54.2,5748621231,212,13.0,5748621227,140,41.0,5748621233,213,1.08,5748621225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818624023,421,1,2,46,30,ck22dnk93ng8ax7wonlff7yms,1,40.4,53.9,2025-05-25T00:10:05.110Z,2025-05-25T00:10:09Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5748621491,212,11.8,5748621489,141,70.9,5748621485,56,Back,5748621487,140,38.0,5748621493,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818624075,422,1,2,46,34,ck22dnk93ng8ax7wonlff7yms,1,37.4,66.6,2025-05-25T00:10:08.934Z,2025-05-25T00:10:12Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5748621743,141,30.0,5748621739,56,Back,5748621745,212,24.9,5748621741,140,38.5,5748621747,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
