id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2822702597,476,12,2,54,9,bu5w8wprynlj9mvphvy8sd94f,1,16.3,41.9,2025-06-15T00:50:01.584Z,2025-06-15T02:15:02Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5771457807,212,19.7,5771457803,140,31.8,5771457801,56,Back,5771457805,141,58.2,5771457809,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702617,478,1,2,54,15,bu5w8wprynlj9mvphvy8sd94f,1,36.4,66.7,2025-06-15T00:50:08.274Z,2025-06-15T00:50:10Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5771457913,213,3.63,5771457911,212,5.9,5771457907,140,31.4,5771457909,141,62.6,5771457905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702659,479,1,2,54,17,bu5w8wprynlj9mvphvy8sd94f,1,32.5,58.4,2025-06-15T00:50:10.016Z,2025-06-15T00:50:13Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5771458097,141,15.0,5771458095,140,38.3,5771458099,212,30.1,5771458093,56,Back,5771458101,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702753,480,1,2,54,26,bu5w8wprynlj9mvphvy8sd94f,1,39.2,4.4,2025-06-15T00:50:19.209Z,2025-06-15T00:50:20Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771458621,212,8.5,5771458615,56,Back,5771458623,213,2.47,5771458619,141,12.2,5771458617,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702837,481,1,2,54,27,bu5w8wprynlj9mvphvy8sd94f,1,32.9,12.2,2025-06-15T00:50:20.264Z,2025-06-15T00:50:27Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5771459065,213,1.85,5771459061,141,53.9,5771459057,56,Back,5771459063,212,29.5,5771459059,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702871,482,1,2,54,34,bu5w8wprynlj9mvphvy8sd94f,1,25.1,54.2,2025-06-15T00:50:27.408Z,2025-06-15T00:50:30Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5771459211,213,4.94,5771459207,141,35.8,5771459209,212,12.9,5771459205,140,27.9,5771459203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702889,483,1,2,54,37,bu5w8wprynlj9mvphvy8sd94f,1,28.3,36.0,2025-06-15T00:50:30.393Z,2025-06-15T00:50:33Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771459313,56,Back,5771459321,213,5.37,5771459317,141,5.8,5771459319,212,26.0,5771459315,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702937,484,1,2,54,40,bu5w8wprynlj9mvphvy8sd94f,1,43.5,5.8,2025-06-15T00:50:33.016Z,2025-06-15T00:50:36Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771459571,141,8.0,5771459573,212,11.2,5771459569,140,32.9,5771459567,56,Back,5771459575,213,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702959,485,1,2,54,44,bu5w8wprynlj9mvphvy8sd94f,1,34.2,9.1,2025-06-15T00:50:36.825Z,2025-06-15T00:50:38Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5771459677,56,Back,5771459683,212,11.0,5771459681,141,24.7,5771459679,140,31.6,5771459685,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822702991,486,1,2,54,46,bu5w8wprynlj9mvphvy8sd94f,1,31.6,24.7,2025-06-15T00:50:38.745Z,2025-06-15T00:50:42Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771459903,212,26.8,5771459901,141,48.4,5771459899,140,11.2,5771459897,56,Back,5771459905,213,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703031,487,1,2,54,49,bu5w8wprynlj9mvphvy8sd94f,1,13.0,48.2,2025-06-15T00:50:42.409Z,2025-06-15T00:50:46Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5771460063,140,21.8,5771460061,56,Back,5771460067,212,30.8,5771460065,141,91.4,5771460069,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703075,488,1,2,54,53,bu5w8wprynlj9mvphvy8sd94f,1,21.8,91.4,2025-06-15T00:50:46.034Z,2025-06-15T00:50:48Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5771460301,140,41.0,5771460303,141,92.9,5771460299,56,Back,5771460307,213,0.05,5771460297,155,,5771460305,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703103,489,1,2,54,56,bu5w8wprynlj9mvphvy8sd94f,1,41.0,92.9,2025-06-15T00:50:48.849Z,2025-06-15T00:50:51Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5771460455,141,86.2,5771460459,213,4.21,5771460451,56,Back,5771460453,140,38.6,5771460457,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703111,490,3,2,54,59,bu5w8wprynlj9mvphvy8sd94f,0,35.8,85.6,2025-06-15T00:50:51.746Z,2025-06-15T01:46:05Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771460505,233,528,5771460487,286,,5771460485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703109,528,7,2,54,59,5qfq6cwtrgzd2szijivns7rjl,0,64.2,14.4,2025-06-15T00:50:51.747Z,2025-06-15T01:46:04Z,lp6scacgnnb3d9uxypl2cn4k,A. Rodriguez,,,5771460499,233,490,5771460479,56,Right,5771460503,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703131,491,2,2,55,0,bu5w8wprynlj9mvphvy8sd94f,1,44.3,79.4,2025-06-15T00:50:53.033Z,2025-06-15T00:50:57Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5771460735,7,eqge8se9qvv9oqyivp267l016,5771460609,141,76.6,5771460737,56,Center,5771460607,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703325,530,1,2,55,16,5qfq6cwtrgzd2szijivns7rjl,1,22.2,35.2,2025-06-15T00:51:08.946Z,2025-06-15T00:51:12Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5771461557,241,,5771461563,141,79.4,5771461559,56,Back,5771461555,5,,5771461565,212,31.3,5771461561,140,30.5,5771461567,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703387,531,1,2,55,20,5qfq6cwtrgzd2szijivns7rjl,1,30.5,79.4,2025-06-15T00:51:12.834Z,2025-06-15T00:51:17Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5771461869,212,12.0,5771461865,140,41.2,5771461867,141,73.0,5771461871,213,5.91,5771461863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703429,532,1,2,55,25,5qfq6cwtrgzd2szijivns7rjl,1,44.5,67.9,2025-06-15T00:51:17.867Z,2025-06-15T00:51:21Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5771462157,140,36.7,5771462159,141,15.2,5771462155,56,Back,5771462165,213,4.49,5771462169,1,,5771462161,212,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703459,533,1,2,55,28,5qfq6cwtrgzd2szijivns7rjl,1,46.1,15.0,2025-06-15T00:51:21.226Z,2025-06-15T00:51:24Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5771462347,140,64.2,5771462349,141,8.5,5771462351,212,19.5,5771462353,213,6.05,5771462345,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703481,534,1,2,55,31,5qfq6cwtrgzd2szijivns7rjl,1,68.5,7.0,2025-06-15T00:51:24.082Z,2025-06-15T00:51:26Z,lp6scacgnnb3d9uxypl2cn4k,A. Rodriguez,,,5771462489,140,66.4,5771462491,141,40.1,5771462495,213,1.67,5771462487,56,Center,5771462493,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703485,535,1,2,55,34,5qfq6cwtrgzd2szijivns7rjl,0,66.4,41.2,2025-06-15T00:51:26.691Z,2025-06-15T00:51:27Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771462519,56,Center,5771462521,140,72.6,5771462523,141,62.3,5771462527,213,1.14,5771462525,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703487,492,8,2,55,35,bu5w8wprynlj9mvphvy8sd94f,1,34.6,40.4,2025-06-15T00:51:27.875Z,2025-06-15T00:51:27Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5771462543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703523,493,3,2,55,38,bu5w8wprynlj9mvphvy8sd94f,1,52.4,72.4,2025-06-15T00:51:31.258Z,2025-06-15T01:45:56Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5771462767,286,,5771462765,56,Center,5771462823,233,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703525,536,45,2,55,38,5qfq6cwtrgzd2szijivns7rjl,0,47.6,27.6,2025-06-15T00:51:31.258Z,2025-06-15T01:45:56Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771462775,285,,5771462859,233,493,5771462773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703599,495,1,2,55,40,bu5w8wprynlj9mvphvy8sd94f,1,52.5,56.0,2025-06-15T00:51:32.858Z,2025-06-15T00:51:38Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5771463209,140,45.7,5771463215,213,2.17,5771463211,141,71.4,5771463213,212,12.7,5771463207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703611,496,1,2,55,45,bu5w8wprynlj9mvphvy8sd94f,1,46.9,72.0,2025-06-15T00:51:38.385Z,2025-06-15T00:51:39Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771463287,140,45.7,5771463293,213,1.72,5771463291,212,8.5,5771463289,141,84.4,5771463285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703623,497,1,2,55,46,bu5w8wprynlj9mvphvy8sd94f,1,45.7,84.4,2025-06-15T00:51:39.369Z,2025-06-15T00:51:40Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5771463319,212,11.3,5771463315,140,45.5,5771463317,141,67.8,5771463321,213,4.69,5771463313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703665,498,1,2,55,47,bu5w8wprynlj9mvphvy8sd94f,1,45.5,67.8,2025-06-15T00:51:40.098Z,2025-06-15T00:51:44Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5771463533,56,Back,5771463535,140,38.3,5771463541,213,4.37,5771463539,212,22.3,5771463537,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703687,499,1,2,55,51,bu5w8wprynlj9mvphvy8sd94f,1,53.5,24.1,2025-06-15T00:51:44.395Z,2025-06-15T00:51:46Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771463637,141,5.5,5771463635,140,58.5,5771463641,213,5.11,5771463639,212,13.7,5771463633,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703723,500,1,2,55,53,bu5w8wprynlj9mvphvy8sd94f,1,58.6,5.3,2025-06-15T00:51:46.362Z,2025-06-15T00:51:49Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771463857,140,50.4,5771463859,141,19.8,5771463861,212,13.1,5771463863,213,2.29,5771463855,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703747,501,1,2,55,56,bu5w8wprynlj9mvphvy8sd94f,1,50.3,23.7,2025-06-15T00:51:49.291Z,2025-06-15T00:51:53Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771463997,213,1.91,5771463989,56,Back,5771463993,141,52.4,5771463991,140,43.8,5771463995,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703777,502,1,2,56,2,bu5w8wprynlj9mvphvy8sd94f,1,44.6,51.0,2025-06-15T00:51:55.466Z,2025-06-15T00:51:56Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5771464191,141,89.6,5771464189,140,59.0,5771464195,213,1.05,5771464187,56,Left,5771464193,212,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703797,503,1,2,56,4,bu5w8wprynlj9mvphvy8sd94f,1,59.0,89.6,2025-06-15T00:51:56.691Z,2025-06-15T00:51:59Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5771464371,212,11.8,5771464367,140,58.0,5771464373,213,4.62,5771464365,56,Center,5771464369,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703857,505,1,2,56,8,bu5w8wprynlj9mvphvy8sd94f,1,45.0,79.6,2025-06-15T00:52:01.291Z,2025-06-15T00:52:04Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771464675,212,14.8,5771464669,56,Back,5771464671,140,31.3,5771464673,141,74.7,5771464677,213,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703909,506,1,2,56,11,bu5w8wprynlj9mvphvy8sd94f,1,33.3,68.2,2025-06-15T00:52:03.899Z,2025-06-15T00:52:08Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5771464927,141,36.0,5771464925,140,31.2,5771464929,212,22.0,5771464931,213,4.61,5771464923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703933,507,1,2,56,15,bu5w8wprynlj9mvphvy8sd94f,1,37.4,29.2,2025-06-15T00:52:08.234Z,2025-06-15T00:52:10Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771465065,212,5.9,5771465063,141,36.0,5771465061,140,40.9,5771465059,56,Back,5771465067,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703963,508,1,2,56,17,bu5w8wprynlj9mvphvy8sd94f,1,38.6,33.7,2025-06-15T00:52:10.123Z,2025-06-15T00:52:13Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5771465279,213,4.49,5771465275,141,7.0,5771465277,212,18.6,5771465271,56,Back,5771465273,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822703989,509,1,2,56,20,bu5w8wprynlj9mvphvy8sd94f,1,34.7,7.0,2025-06-15T00:52:13.250Z,2025-06-15T00:52:17Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5771465429,56,Back,5771465435,212,11.6,5771465431,140,28.4,5771465433,141,21.0,5771465437,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704021,510,1,2,56,24,bu5w8wprynlj9mvphvy8sd94f,1,31.6,21.8,2025-06-15T00:52:17.475Z,2025-06-15T00:52:20Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771465591,155,,5771465597,141,21.8,5771465595,140,59.8,5771465599,212,29.6,5771465593,56,Center,5771465601,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704049,511,1,2,56,27,bu5w8wprynlj9mvphvy8sd94f,1,59.5,21.9,2025-06-15T00:52:19.970Z,2025-06-15T00:52:23Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5771465781,140,70.3,5771465783,141,6.1,5771465787,213,5.52,5771465779,56,Right,5771465785,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704063,512,1,2,56,30,bu5w8wprynlj9mvphvy8sd94f,1,70.3,6.1,2025-06-15T00:52:23.050Z,2025-06-15T00:52:24Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5771465843,140,68.5,5771465849,213,1.81,5771465845,141,17.4,5771465841,56,Right,5771465847,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704137,513,4,2,56,31,bu5w8wprynlj9mvphvy8sd94f,1,64.1,23.4,2025-06-15T00:52:23.772Z,2025-06-15T01:46:11Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5771475477,233,538,5771466339,286,,5771466335,152,,5771466337,265,,5771466331,13,,5771466333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704153,538,4,2,56,31,5qfq6cwtrgzd2szijivns7rjl,0,35.9,76.6,2025-06-15T00:52:23.773Z,2025-06-15T01:46:12Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5771475493,233,513,5771466517,56,Back,5771466523,285,,5771466515,13,,5771466519,152,,5771466521,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704415,514,1,2,56,58,bu5w8wprynlj9mvphvy8sd94f,1,64.8,12.9,2025-06-15T00:52:51.403Z,2025-06-15T00:52:54Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771467903,56,Right,5771467909,212,7.0,5771467905,140,59.1,5771467911,213,3.68,5771467899,5,,5771467901,152,,5771467907,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704425,515,1,2,57,1,bu5w8wprynlj9mvphvy8sd94f,1,59.1,7.7,2025-06-15T00:52:54.331Z,2025-06-15T00:52:55Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5771467983,56,Right,5771467987,141,8.2,5771467991,213,0.08,5771467989,212,4.2,5771467985,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704465,516,1,2,57,2,bu5w8wprynlj9mvphvy8sd94f,1,63.2,8.2,2025-06-15T00:52:55.259Z,2025-06-15T00:52:58Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771468209,213,3.28,5771468205,141,5.5,5771468207,212,13.5,5771468201,56,Right,5771468203,140,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704541,517,1,2,57,6,bu5w8wprynlj9mvphvy8sd94f,1,46.1,9.1,2025-06-15T00:52:58.564Z,2025-06-15T00:53:04Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5771468567,141,38.2,5771468569,212,22.9,5771468565,140,35.1,5771468563,56,Back,5771468571,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704637,518,1,2,57,11,bu5w8wprynlj9mvphvy8sd94f,1,31.4,57.0,2025-06-15T00:53:04.339Z,2025-06-15T00:53:13Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771469187,141,52.2,5771469189,212,19.1,5771469191,213,3.31,5771469185,140,13.5,5771469183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704643,519,1,2,57,20,bu5w8wprynlj9mvphvy8sd94f,0,12.9,52.5,2025-06-15T00:53:13.284Z,2025-06-15T00:54:20Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5771473299,189,,5771469221,212,56.4,5771469213,157,,5771469225,1,,5771469223,213,5.94,5771469215,56,Center,5771469219,141,24.4,5771469217,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,
2822705309,522,61,2,57,21,bu5w8wprynlj9mvphvy8sd94f,0,37.3,18.2,2025-06-15T00:53:13.989Z,2025-06-15T00:54:18Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771472777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704675,539,61,2,57,25,5qfq6cwtrgzd2szijivns7rjl,1,49.5,43.0,2025-06-15T00:53:18.354Z,2025-06-15T00:54:05Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5771469389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705105,541,61,2,57,26,5qfq6cwtrgzd2szijivns7rjl,0,60.8,69.4,2025-06-15T00:53:18.821Z,2025-06-15T00:54:02Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5771471795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704703,540,4,2,57,28,5qfq6cwtrgzd2szijivns7rjl,1,61.4,67.6,2025-06-15T00:53:21.115Z,2025-06-15T00:53:26Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5771469547,152,,5771469551,286,,5771469545,56,Center,5771469549,265,,5771469543,13,,5771469561,233,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704699,520,4,2,57,28,bu5w8wprynlj9mvphvy8sd94f,0,38.6,32.4,2025-06-15T00:53:21.116Z,2025-06-15T00:53:27Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771469503,13,,5771469593,233,540,5771469507,152,,5771469511,285,,5771469505,56,Back,5771469509,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704809,521,17,2,57,37,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-15T00:53:29.677Z,2025-06-15T03:04:31Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5771750789,37,243,5771471785,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705451,542,1,2,58,26,5qfq6cwtrgzd2szijivns7rjl,1,62.0,75.4,2025-06-15T00:54:19.420Z,2025-06-15T00:54:24Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771473507,140,67.8,5771473501,5,,5771473511,212,7.6,5771473505,56,Center,5771473509,141,68.7,5771473503,152,,5771473513,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705475,543,1,2,58,31,5qfq6cwtrgzd2szijivns7rjl,1,66.1,60.6,2025-06-15T00:54:24.149Z,2025-06-15T00:54:25Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5771473691,141,57.3,5771473689,140,76.0,5771473695,213,6.07,5771473687,56,Center,5771473693,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705489,544,1,2,58,33,5qfq6cwtrgzd2szijivns7rjl,1,75.2,56.9,2025-06-15T00:54:25.749Z,2025-06-15T00:54:27Z,1m1s5p5j607baa6lany39txxw,L. Álvarez,,,5771473767,141,44.6,5771473765,140,62.4,5771473769,212,15.8,5771473789,156,,5771473763,56,Center,5771473771,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705521,545,1,2,58,36,5qfq6cwtrgzd2szijivns7rjl,0,68.0,31.2,2025-06-15T00:54:28.934Z,2025-06-15T00:54:29Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5771473925,213,1.28,5771473913,140,76.2,5771473921,212,30.1,5771473917,141,73.6,5771473907,155,,5771473909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705585,523,12,2,58,40,bu5w8wprynlj9mvphvy8sd94f,1,14.1,25.6,2025-06-15T00:54:33.068Z,2025-06-15T00:54:34Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5771474247,141,36.3,5771474243,56,Back,5771474245,140,26.8,5771474251,213,0.50,5771474249,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705593,524,44,2,58,40,bu5w8wprynlj9mvphvy8sd94f,1,30.4,35.6,2025-06-15T00:54:33.172Z,2025-06-15T00:54:37Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771474275,285,,5771474343,233,546,5771474273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705571,546,44,2,58,40,5qfq6cwtrgzd2szijivns7rjl,0,69.6,64.4,2025-06-15T00:54:33.173Z,2025-06-15T02:14:41Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771474197,56,Center,5771474199,286,,5771474363,233,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705601,525,1,2,58,40,bu5w8wprynlj9mvphvy8sd94f,0,26.8,36.3,2025-06-15T00:54:33.300Z,2025-06-15T00:54:38Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771474325,212,12.2,5771474317,3,,5771474319,56,Back,5771474323,141,22.7,5771474321,140,34.4,5771474327,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705637,547,1,2,58,44,5qfq6cwtrgzd2szijivns7rjl,1,61.6,76.1,2025-06-15T00:54:36.741Z,2025-06-15T00:54:38Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5771474561,212,23.4,5771474563,213,3.83,5771474559,141,54.3,5771474555,56,Back,5771474557,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705661,548,1,2,58,46,5qfq6cwtrgzd2szijivns7rjl,1,44.3,54.3,2025-06-15T00:54:38.837Z,2025-06-15T00:54:40Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5771474721,212,20.2,5771474723,213,5.20,5771474715,56,Center,5771474719,141,28.0,5771474717,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705701,549,1,2,58,47,5qfq6cwtrgzd2szijivns7rjl,1,53.3,28.0,2025-06-15T00:54:40.525Z,2025-06-15T00:54:43Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5771474917,140,76.3,5771474923,213,5.90,5771474915,56,Right,5771474919,141,13.7,5771474921,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705733,550,1,2,58,50,5qfq6cwtrgzd2szijivns7rjl,1,78.8,12.6,2025-06-15T00:54:43.206Z,2025-06-15T00:54:45Z,lp6scacgnnb3d9uxypl2cn4k,A. Rodriguez,,,5771475135,212,22.4,5771475129,56,Center,5771475137,213,2.05,5771475131,140,69.0,5771475133,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705757,551,1,2,58,53,5qfq6cwtrgzd2szijivns7rjl,1,70.7,38.2,2025-06-15T00:54:45.741Z,2025-06-15T00:54:47Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5771475281,140,70.7,5771475283,141,53.6,5771475287,213,1.57,5771475279,56,Center,5771475285,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
