id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2803555331,361,1,1,44,13,5qfq6cwtrgzd2szijivns7rjl,1,65.2,26.5,2025-04-20T00:21:08.467Z,2025-04-20T00:21:13Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5665401407,213,5.58,5665401399,56,Right,5665401405,212,11.9,5665401403,141,15.2,5665401401,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803555319,331,83,1,44,17,83cpn99fh7ulkwe8nezy8a3mx,0,18.7,92.4,2025-04-20T00:21:13.030Z,2025-04-20T00:21:16Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5665401593,399,ch01b74i78nggnffi81875ld6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803555351,362,1,1,44,18,5qfq6cwtrgzd2szijivns7rjl,1,81.8,5.5,2025-04-20T00:21:13.733Z,2025-04-20T00:21:15Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5665401525,213,2.83,5665401523,212,4.2,5665401517,56,Right,5665401521,141,7.4,5665401519,140,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803555363,363,1,1,44,19,5qfq6cwtrgzd2szijivns7rjl,1,77.8,7.4,2025-04-20T00:21:15.051Z,2025-04-20T00:21:17Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5665401567,140,70.9,5665401571,212,10.8,5665401569,141,19.2,5665401565,56,Right,5665401573,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803555435,364,1,1,44,22,5qfq6cwtrgzd2szijivns7rjl,1,70.9,19.2,2025-04-20T00:21:17.419Z,2025-04-20T00:21:21Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665401977,140,64.9,5665401981,212,30.4,5665401975,56,Center,5665401983,213,1.78,5665401979,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803555553,365,1,1,44,25,5qfq6cwtrgzd2szijivns7rjl,1,64.1,67.2,2025-04-20T00:21:21.011Z,2025-04-20T00:21:29Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5665402651,140,71.7,5665402649,56,Left,5665402657,213,0.86,5665402653,141,80.8,5665402655,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803555601,366,1,1,44,34,5qfq6cwtrgzd2szijivns7rjl,1,76.7,94.4,2025-04-20T00:21:29.643Z,2025-04-20T00:21:32Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5665402891,212,16.4,5665402883,56,Center,5665402893,213,4.20,5665402887,140,69.0,5665402889,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803555679,367,1,1,44,37,5qfq6cwtrgzd2szijivns7rjl,1,67.0,65.1,2025-04-20T00:21:32.683Z,2025-04-20T00:21:37Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665403237,213,4.57,5665403229,56,Center,5665403231,140,64.8,5665403235,212,16.6,5665403233,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803555731,368,1,1,44,41,5qfq6cwtrgzd2szijivns7rjl,1,60.4,20.1,2025-04-20T00:21:37.203Z,2025-04-20T00:21:40Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5665403495,140,67.8,5665403493,56,Right,5665403497,141,8.0,5665403499,212,11.3,5665403501,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803555747,369,1,1,44,45,5qfq6cwtrgzd2szijivns7rjl,1,67.8,8.2,2025-04-20T00:21:40.627Z,2025-04-20T00:21:41Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5665403615,56,Back,5665403621,141,37.3,5665403631,213,2.46,5665403627,212,31.3,5665403617,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803555785,370,1,1,44,46,5qfq6cwtrgzd2szijivns7rjl,1,44.7,37.3,2025-04-20T00:21:41.587Z,2025-04-20T00:21:43Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5665403877,213,1.58,5665403869,56,Back,5665403871,140,44.6,5665403875,212,23.5,5665403873,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803555809,371,1,1,44,48,5qfq6cwtrgzd2szijivns7rjl,1,44.6,71.4,2025-04-20T00:21:43.547Z,2025-04-20T00:21:46Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5665404061,212,18.3,5665404059,141,81.5,5665404057,140,60.8,5665404063,213,0.38,5665404055,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803555855,372,1,1,44,50,5qfq6cwtrgzd2szijivns7rjl,1,61.5,81.1,2025-04-20T00:21:46.299Z,2025-04-20T00:31:51Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5665404389,140,67.0,5665404395,213,5.71,5665404393,212,6.9,5665404387,56,Center,5665404391,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803555919,373,1,1,44,54,5qfq6cwtrgzd2szijivns7rjl,1,65.5,73.9,2025-04-20T00:21:49.667Z,2025-04-20T00:21:54Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5665404749,212,18.4,5665404745,140,80.0,5665404743,56,Left,5665404747,141,89.0,5665404751,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803556069,374,1,1,44,58,5qfq6cwtrgzd2szijivns7rjl,1,80.2,89.0,2025-04-20T00:21:53.811Z,2025-04-20T00:31:58Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,1.0,,5665405553,213,5.05,5665408069,154,,5665405541,2,,5665405549,141,46.6,5665405543,155,,5665408067,210,13,5665405545,56,Center,5665405551,212,30.5,5665405547,140,,,,,,,,,,,,,,89.8,,,,,,,,,,,,,
2803556229,377,70,1,44,59,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-20T00:21:54.349Z,2025-04-20T00:22:12Z,,,,,5665406347,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803556127,375,44,1,45,2,5qfq6cwtrgzd2szijivns7rjl,1,89.6,44.0,2025-04-20T00:21:57.669Z,2025-04-20T02:05:21Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5665405793,56,Center,5665405795,286,,5665437695,233,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803555991,332,44,1,45,2,83cpn99fh7ulkwe8nezy8a3mx,0,10.4,56.0,2025-04-20T00:21:57.670Z,2025-04-20T02:05:22Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5665437717,233,375,5665405101,56,Back,5665405103,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803556133,376,13,1,45,2,5qfq6cwtrgzd2szijivns7rjl,1,90.6,50.5,2025-04-20T00:21:57.803Z,2025-04-20T02:21:14Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5665406839,153,,5665405835,17,,5665405833,22,,5665408127,55,374,5665408141,147,57.2,5665408145,230,97.3,5665408131,102,58.5,5665406829,15,,5665408125,154,5665408123,29,,5665408137,103,5665405837,56,5665408149,231,5665408139,146,97.8,23.6,,57.2,5665408121,83,,5665406835,328,Center,,,,,,
2803556171,334,30,1,45,13,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-04-20T00:22:08.383Z,2025-04-20T00:22:08Z,,,,,5665406031,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803556239,378,30,1,45,13,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-20T00:22:08.383Z,2025-04-20T00:22:12Z,,,,,5665406389,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803566775,340,32,2,45,0,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-04-20T00:36:59.211Z,2025-04-20T00:37:03Z,,,,,5665465465,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803566763,384,32,2,45,0,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-20T00:36:59.211Z,2025-04-20T00:36:59Z,,,,,5665465427,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803566789,341,1,2,45,0,83cpn99fh7ulkwe8nezy8a3mx,1,50.1,49.9,2025-04-20T00:36:59.739Z,2025-04-20T00:37:02Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5665465545,212,25.3,5665465543,141,56.9,5665465547,213,2.95,5665465537,56,Back,5665465549,279,S,5665465541,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803566857,342,1,2,45,2,83cpn99fh7ulkwe8nezy8a3mx,1,26.0,57.6,2025-04-20T00:37:01.416Z,2025-04-20T00:37:06Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5665465947,212,18.5,5665465945,141,81.7,5665465943,140,34.2,5665465949,213,1.09,5665465941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803566875,343,1,2,45,6,83cpn99fh7ulkwe8nezy8a3mx,1,53.7,89.6,2025-04-20T00:37:06.072Z,2025-04-20T00:37:07Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5665466033,213,5.44,5665466025,56,Left,5665466031,212,8.8,5665466029,141,79.9,5665466027,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803566899,344,1,2,45,8,83cpn99fh7ulkwe8nezy8a3mx,1,59.3,79.9,2025-04-20T00:37:07.479Z,2025-04-20T00:37:09Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5665466143,213,6.20,5665466135,56,Center,5665466141,212,18.8,5665466139,141,77.5,5665466137,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803566923,345,1,2,45,10,83cpn99fh7ulkwe8nezy8a3mx,1,77.1,77.5,2025-04-20T00:37:09.536Z,2025-04-20T00:37:11Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5665466243,213,2.83,5665466235,56,Left,5665466239,141,88.6,5665466241,212,24.7,5665466237,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803566955,346,1,2,45,12,83cpn99fh7ulkwe8nezy8a3mx,1,52.7,89.9,2025-04-20T00:37:11.464Z,2025-04-20T00:37:14Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5665466449,140,34.4,5665466453,212,22.1,5665466455,213,3.66,5665466451,141,73.9,5665466447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803566987,347,1,2,45,15,83cpn99fh7ulkwe8nezy8a3mx,1,32.6,64.9,2025-04-20T00:37:14.575Z,2025-04-20T00:37:17Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5665466595,56,Back,5665466603,213,4.68,5665466599,141,31.8,5665466601,212,22.5,5665466597,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803567035,348,1,2,45,17,83cpn99fh7ulkwe8nezy8a3mx,1,30.2,30.3,2025-04-20T00:37:17.055Z,2025-04-20T00:37:22Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5665466843,212,19.0,5665466845,213,0.34,5665466839,140,47.2,5665466841,141,39.7,5665466837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803567057,349,1,2,45,23,83cpn99fh7ulkwe8nezy8a3mx,0,59.1,21.9,2025-04-20T00:37:22.673Z,2025-04-20T00:37:25Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5665466975,213,0.32,5665466973,212,15.7,5665466967,56,Center,5665466969,140,73.3,5665466971,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803567061,385,8,2,45,26,5qfq6cwtrgzd2szijivns7rjl,1,29.4,61.8,2025-04-20T00:37:25.226Z,2025-04-20T00:37:25Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5665466977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803567119,350,83,2,45,30,83cpn99fh7ulkwe8nezy8a3mx,0,59.2,79.4,2025-04-20T00:37:29.560Z,2025-04-20T00:37:42Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5665467707,399,ch01b74i78nggnffi81875ld6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803567159,387,4,2,45,34,5qfq6cwtrgzd2szijivns7rjl,1,58.0,28.4,2025-04-20T00:37:33.225Z,2025-04-20T00:37:42Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5665467521,13,,5665467529,286,,5665467527,265,,5665467523,56,Center,5665467553,233,351,5665467525,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803567169,351,4,2,45,34,83cpn99fh7ulkwe8nezy8a3mx,0,42.0,71.6,2025-04-20T00:37:33.226Z,2025-04-20T02:05:48Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5665467485,285,,5665467479,56,Back,5665467483,265,,5665467593,233,387,5665467481,152,,5665467477,13,,5665779169,55,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803567233,352,17,2,45,37,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-04-20T00:37:36.473Z,2025-04-20T02:05:47Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5665467943,31,,5665779155,55,351,5665779151,393,,5665467949,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803567409,388,1,2,46,4,5qfq6cwtrgzd2szijivns7rjl,0,57.1,27.4,2025-04-20T00:38:03.714Z,2025-04-20T00:38:04Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665468827,140,70.5,5665468837,213,6.05,5665468819,5,,5665468821,155,,5665468831,141,22.5,5665468825,56,Center,5665468823,152,,5665468833,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803567481,353,12,2,46,7,83cpn99fh7ulkwe8nezy8a3mx,1,17.4,79.7,2025-04-20T00:38:06.848Z,2025-04-20T00:38:28Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5665469185,141,90.2,5665469183,140,27.9,5665469187,212,13.1,5665469331,15,,5665469181,56,Back,5665469189,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803567487,354,4,2,46,13,83cpn99fh7ulkwe8nezy8a3mx,1,33.8,80.8,2025-04-20T00:38:12.328Z,2025-04-20T02:04:49Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5665469211,152,,5665469329,286,,5665469209,56,Back,5665469285,233,389,5665469207,13,,5665469213,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803567491,389,4,2,46,13,5qfq6cwtrgzd2szijivns7rjl,0,66.2,19.2,2025-04-20T00:38:12.329Z,2025-04-20T02:04:49Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5665469263,265,,5665776879,285,,5665469317,233,354,5665469257,13,,5665469259,56,Right,5665469261,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803567861,355,1,2,46,51,83cpn99fh7ulkwe8nezy8a3mx,0,24.5,86.6,2025-04-20T00:38:50.272Z,2025-04-20T00:38:54Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5665471473,152,,5665471481,212,50.6,5665471475,56,Left,5665471469,5,,5665471477,140,71.7,5665471471,157,,5665471479,141,100.0,5665471483,213,0.20,5665471485,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803567863,356,5,2,46,54,83cpn99fh7ulkwe8nezy8a3mx,0,71.8,101.5,2025-04-20T00:38:53.861Z,2025-04-20T02:06:47Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5665471487,56,Left,5665472071,233,390,5665471489,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803567961,390,5,2,46,54,5qfq6cwtrgzd2szijivns7rjl,1,28.2,-1.5,2025-04-20T00:38:53.861Z,2025-04-20T02:06:47Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5665472029,347,,5665472051,233,356,5665472027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803567981,391,1,2,47,4,5qfq6cwtrgzd2szijivns7rjl,1,28.0,0.0,2025-04-20T00:39:03.384Z,2025-04-20T00:39:06Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5665472153,212,18.0,5665472155,213,1.31,5665472149,140,32.4,5665472145,107,,5665472151,141,23.6,5665472147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568031,392,1,2,47,6,5qfq6cwtrgzd2szijivns7rjl,1,32.4,22.4,2025-04-20T00:39:05.920Z,2025-04-20T00:39:10Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5665472399,56,Back,5665472407,213,6.03,5665472403,141,15.8,5665472405,212,17.6,5665472401,140,48.6,5665472409,1,,5665472397,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568051,393,1,2,47,10,5qfq6cwtrgzd2szijivns7rjl,1,54.0,13.8,2025-04-20T00:39:09.984Z,2025-04-20T00:39:12Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5665472549,56,Right,5665472557,213,5.70,5665472553,141,10.3,5665472555,212,4.3,5665472551,140,57.4,5665472547,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568055,394,3,2,47,12,5qfq6cwtrgzd2szijivns7rjl,0,64.2,8.4,2025-04-20T00:39:11.895Z,2025-04-20T00:39:19Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5665472575,286,,5665472573,56,Right,5665472641,233,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568063,357,7,2,47,12,83cpn99fh7ulkwe8nezy8a3mx,1,35.8,91.6,2025-04-20T00:39:11.896Z,2025-04-20T00:39:18Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5665472605,285,,5665472603,56,Back,5665472617,233,394,5665472601,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568121,358,5,2,47,14,83cpn99fh7ulkwe8nezy8a3mx,0,35.9,101.6,2025-04-20T00:39:13.229Z,2025-04-20T02:06:48Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5665472941,56,Back,5665472943,347,,5665473485,233,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568205,395,5,2,47,14,5qfq6cwtrgzd2szijivns7rjl,1,64.1,-1.6,2025-04-20T00:39:13.229Z,2025-04-20T02:06:48Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5665473415,347,,5665473465,233,358,5665473413,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568229,396,1,2,47,30,5qfq6cwtrgzd2szijivns7rjl,1,53.1,0.0,2025-04-20T00:39:30.017Z,2025-04-20T00:39:32Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5665473549,107,,5665473557,212,13.8,5665473553,140,57.5,5665473555,141,17.6,5665473551,56,Right,5665473559,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568237,397,1,2,47,33,5qfq6cwtrgzd2szijivns7rjl,1,59.1,21.6,2025-04-20T00:39:32.240Z,2025-04-20T00:39:33Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5665473613,213,4.71,5665473605,56,Right,5665473607,140,59.1,5665473609,141,15.6,5665473611,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568265,398,1,2,47,33,5qfq6cwtrgzd2szijivns7rjl,1,59.3,15.6,2025-04-20T00:39:33.153Z,2025-04-20T00:39:35Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5665473777,213,2.74,5665473771,140,47.1,5665473769,56,Back,5665473775,212,13.9,5665473773,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568289,399,1,2,47,35,5qfq6cwtrgzd2szijivns7rjl,1,45.1,19.4,2025-04-20T00:39:35.208Z,2025-04-20T00:39:38Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5665473979,212,8.7,5665473975,140,45.9,5665473981,213,1.47,5665473973,56,Back,5665473977,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568337,400,1,2,47,38,5qfq6cwtrgzd2szijivns7rjl,1,44.2,34.9,2025-04-20T00:39:38.008Z,2025-04-20T00:39:42Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5665474225,141,66.7,5665474223,140,42.1,5665474227,212,21.7,5665474221,56,Back,5665474229,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568343,401,1,2,47,43,5qfq6cwtrgzd2szijivns7rjl,0,42.8,69.7,2025-04-20T00:39:42.320Z,2025-04-20T00:39:43Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5665474247,141,61.5,5665474251,213,6.08,5665474245,140,69.1,5665474243,56,Center,5665474241,155,,5665474249,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568365,359,1,2,47,44,83cpn99fh7ulkwe8nezy8a3mx,1,21.2,15.5,2025-04-20T00:39:43.919Z,2025-04-20T00:39:45Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5665474375,3,,5665474381,141,23.6,5665474377,56,Back,5665474385,213,0.43,5665474383,212,13.1,5665474379,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568371,360,1,2,47,46,83cpn99fh7ulkwe8nezy8a3mx,0,32.7,23.6,2025-04-20T00:39:45.454Z,2025-04-20T00:39:46Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5665474415,56,Back,5665474413,3,,5665474423,213,5.50,5665474417,140,36.2,5665474421,212,5.2,5665474419,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568395,402,4,2,47,49,5qfq6cwtrgzd2szijivns7rjl,1,64.0,78.4,2025-04-20T00:39:48.809Z,2025-04-20T02:04:49Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665474589,56,Center,5665474679,233,361,5665474591,152,,5665474595,286,,5665474587,13,,5665474593,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568401,361,4,2,47,49,83cpn99fh7ulkwe8nezy8a3mx,0,36.0,21.6,2025-04-20T00:39:48.810Z,2025-04-20T02:04:50Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5665474651,265,,5665474647,56,Back,5665474645,13,,5665474649,152,,5665474709,233,402,5665474653,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568555,403,1,2,48,2,5qfq6cwtrgzd2szijivns7rjl,1,63.9,78.4,2025-04-20T00:40:01.330Z,2025-04-20T00:40:05Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665475499,56,Right,5665475491,5,,5665475509,212,41.3,5665475517,1,,5665475497,152,,5665475495,196,,5665475505,141,17.7,5665475513,213,4.75,5665475503,140,5665475493,155,,,,,,,,,,,,65.3,,,,,,,,,,,,,
2803568581,404,1,2,48,6,5qfq6cwtrgzd2szijivns7rjl,1,70.1,16.4,2025-04-20T00:40:05.348Z,2025-04-20T00:40:08Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5665475685,141,22.1,5665475679,3,,5665475683,140,41.9,5665475687,212,29.9,5665475689,213,3.01,5665475681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568637,405,1,2,48,8,5qfq6cwtrgzd2szijivns7rjl,1,40.9,25.6,2025-04-20T00:40:07.914Z,2025-04-20T00:40:12Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5665476005,56,Back,5665476013,213,1.49,5665476007,140,42.9,5665476009,141,64.9,5665476011,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568663,406,1,2,48,13,5qfq6cwtrgzd2szijivns7rjl,0,43.5,71.7,2025-04-20T00:40:12.472Z,2025-04-20T00:40:14Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5665476143,56,Center,5665476147,140,72.2,5665476139,155,,5665476151,141,36.7,5665476159,1,,5665476155,212,38.4,5665476157,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803570011,373,61,2,48,18,83cpn99fh7ulkwe8nezy8a3mx,1,15.1,53.3,2025-04-20T00:40:17.775Z,2025-04-20T00:41:56Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5665483765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568843,362,1,2,48,19,83cpn99fh7ulkwe8nezy8a3mx,0,9.4,51.0,2025-04-20T00:40:18.655Z,2025-04-20T00:42:02Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5665477171,157,,5665477179,212,10.3,5665477183,1,,5665477173,56,Back,5665477181,213,6.11,5665477175,140,19.1,5665477177,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803568845,363,4,2,48,31,83cpn99fh7ulkwe8nezy8a3mx,1,21.1,49.6,2025-04-20T00:40:31.167Z,2025-04-20T02:04:50Z,,,,,5665477235,10,,5665477241,285,,5665477239,241,,5665477547,233,407,5665477237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
