id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value
2822250581,455,1,2,53,30,daicfonrbj124lu2la2rctxck,1,52.2,34.1,2025-06-12T01:22:38.191Z,2025-06-12T01:22:43Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5768950009,213,5.56,5768950007,212,24.0,5768950003,140,69.3,5768950005,141,10.6,5768950001,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250585,456,61,2,53,35,daicfonrbj124lu2la2rctxck,0,68.4,5.0,2025-06-12T01:22:43.191Z,2025-06-12T01:22:43Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5768950025,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250619,435,5,2,53,36,83cpn99fh7ulkwe8nezy8a3mx,1,30.2,100.8,2025-06-12T01:22:44.403Z,2025-06-12T01:23:31Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5768950171,233,457,5768950167,347,,5768950165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250589,457,5,2,53,36,daicfonrbj124lu2la2rctxck,0,69.8,-0.8,2025-06-12T01:22:44.403Z,2025-06-12T02:53:19Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5768950037,56,Right,5768950039,347,,5768950175,233,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250623,436,1,2,53,54,83cpn99fh7ulkwe8nezy8a3mx,1,34.6,100.0,2025-06-12T01:23:02.602Z,2025-06-12T01:23:04Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5768950199,140,36.2,5768950197,56,Back,5768950205,213,4.82,5768950201,141,78.3,5768950195,107,,5768950203,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250627,437,1,2,53,56,83cpn99fh7ulkwe8nezy8a3mx,1,32.8,80.4,2025-06-12T01:23:04.546Z,2025-06-12T01:23:08Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5768950223,157,,5768950225,56,Back,5768950231,212,35.1,5768950235,1,,5768950229,141,44.3,5768950233,213,3.92,5768950227,140,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250629,438,1,2,53,59,83cpn99fh7ulkwe8nezy8a3mx,1,8.9,44.3,2025-06-12T01:23:08.042Z,2025-06-12T01:23:09Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5768950247,212,22.5,5768950239,157,,5768950249,213,0.10,5768950251,1,,5768950245,141,47.5,5768950241,56,Back,5768950243,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250635,439,1,2,54,1,83cpn99fh7ulkwe8nezy8a3mx,0,30.2,47.5,2025-06-12T01:23:09.186Z,2025-06-12T01:23:11Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5768950271,157,,5768950277,141,33.6,5768950275,140,44.0,5768950283,1,,5768950281,213,5.71,5768950279,212,17.3,5768950273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250655,458,1,2,54,4,daicfonrbj124lu2la2rctxck,1,53.9,67.7,2025-06-12T01:23:12.463Z,2025-06-12T01:23:19Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5768950385,157,,5768950397,1,,5768950393,212,11.8,5768950389,140,65.1,5768950387,56,Center,5768950395,213,0.12,5768950391,141,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250657,459,4,2,54,10,daicfonrbj124lu2la2rctxck,1,65.5,69.0,2025-06-12T01:23:18.737Z,2025-06-12T01:23:53Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5768950415,56,Center,5768950421,286,,5768950417,152,,5768950709,294,,5768950433,233,440,5768950413,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250651,440,4,2,54,10,83cpn99fh7ulkwe8nezy8a3mx,0,34.5,31.0,2025-06-12T01:23:18.738Z,2025-06-12T01:23:53Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5768950449,233,459,5768950423,13,,5768950425,294,,5768950431,285,,5768950429,152,,5768950427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250733,460,1,2,54,56,daicfonrbj124lu2la2rctxck,0,65.7,76.2,2025-06-12T01:24:04.663Z,2025-06-12T01:24:06Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5768950817,5,,5768950827,141,45.5,5768950819,155,,5768950829,212,31.9,5768950831,213,5.57,5768950825,140,88.7,5768950821,152,,5768950815,2,,5768950823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250791,447,44,2,54,56,83cpn99fh7ulkwe8nezy8a3mx,1,10.9,48.2,2025-06-12T01:24:04.746Z,2025-06-12T02:31:34Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5768951187,285,,5768951185,56,Back,5768953753,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822251187,492,44,2,54,56,daicfonrbj124lu2la2rctxck,0,89.1,51.8,2025-06-12T01:24:04.747Z,2025-06-12T02:31:34Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5768953759,233,447,5768953749,56,Center,5768953751,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250727,441,12,2,54,57,83cpn99fh7ulkwe8nezy8a3mx,1,11.3,55.1,2025-06-12T01:24:05.321Z,2025-06-12T01:25:30Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5768950787,56,Back,5768950795,213,0.23,5768950791,141,57.8,5768950813,15,,5768950793,212,8.2,5768950789,140,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250743,442,12,2,54,59,83cpn99fh7ulkwe8nezy8a3mx,1,18.9,57.8,2025-06-12T01:24:07.769Z,2025-06-12T01:24:10Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5768950873,141,64.6,5768950877,213,0.21,5768950871,140,39.9,5768950875,212,22.5,5768950869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250755,461,1,2,55,11,daicfonrbj124lu2la2rctxck,1,34.4,26.3,2025-06-12T01:24:19.391Z,2025-06-12T01:24:25Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5768950941,212,20.1,5768950935,56,Back,5768950943,213,1.91,5768950939,141,54.2,5768950937,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250763,462,1,2,55,17,daicfonrbj124lu2la2rctxck,1,28.1,54.2,2025-06-12T01:24:25.782Z,2025-06-12T01:24:28Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5768950991,141,79.7,5768950995,213,1.24,5768950987,56,Back,5768950989,140,33.7,5768950993,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250765,463,1,2,55,19,daicfonrbj124lu2la2rctxck,1,33.7,79.7,2025-06-12T01:24:28.054Z,2025-06-12T01:24:32Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5768951051,213,0.69,5768951043,56,Back,5768951049,212,14.6,5768951045,140,44.4,5768951047,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250767,464,1,2,55,23,daicfonrbj124lu2la2rctxck,0,47.2,92.7,2025-06-12T01:24:32Z,2025-06-12T01:24:34Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5768951061,141,59.0,5768951065,213,5.66,5768951055,155,,5768951063,212,39.3,5768951059,140,77.6,5768951067,1,,5768951057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250769,443,1,2,55,26,83cpn99fh7ulkwe8nezy8a3mx,1,27.8,52.9,2025-06-12T01:24:34.649Z,2025-06-12T01:24:35Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5768951071,56,Back,5768951075,141,41.9,5768951069,3,,5768951073,140,37.2,5768951077,212,12.4,5768951079,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250775,445,1,2,55,27,83cpn99fh7ulkwe8nezy8a3mx,1,37.2,41.9,2025-06-12T01:24:35.905Z,2025-06-12T01:24:37Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5768951101,141,39.4,5768951105,213,6.06,5768951099,140,44.2,5768951103,212,7.5,5768951097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250779,446,1,2,55,29,83cpn99fh7ulkwe8nezy8a3mx,0,44.2,39.4,2025-06-12T01:24:37.260Z,2025-06-12T01:24:37Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5768951127,212,0.5,5768951125,141,40.1,5768951121,56,Back,5768951129,213,1.16,5768951123,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250787,466,1,2,55,33,daicfonrbj124lu2la2rctxck,1,55.9,89.0,2025-06-12T01:24:41.382Z,2025-06-12T01:24:44Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5768951169,213,3.37,5768951163,140,32.0,5768951165,141,80.6,5768951167,212,25.7,5768951161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250793,467,1,2,55,36,daicfonrbj124lu2la2rctxck,1,32.0,80.6,2025-06-12T01:24:44.647Z,2025-06-12T01:24:47Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5768951189,56,Back,5768951193,141,60.3,5768951195,212,13.8,5768951191,140,31.7,5768951197,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250799,468,1,2,55,39,daicfonrbj124lu2la2rctxck,1,32.6,61.1,2025-06-12T01:24:47.622Z,2025-06-12T01:24:54Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5768951223,212,15.5,5768951221,141,82.5,5768951225,213,1.21,5768951219,140,37.8,5768951217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250815,469,1,2,55,46,daicfonrbj124lu2la2rctxck,1,40.5,72.2,2025-06-12T01:24:54.631Z,2025-06-12T01:24:58Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5768951281,213,6.18,5768951279,212,24.4,5768951273,56,Center,5768951277,141,68.6,5768951275,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250817,470,4,2,55,49,daicfonrbj124lu2la2rctxck,1,69.4,60.0,2025-06-12T01:24:57.903Z,2025-06-12T01:25:03Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5768951307,152,,5768951325,233,448,5768951311,286,,5768951309,265,,5768951305,56,Center,5768951303,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250809,448,4,2,55,49,83cpn99fh7ulkwe8nezy8a3mx,0,30.6,40.0,2025-06-12T01:24:57.904Z,2025-06-12T01:25:04Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5768951295,56,Back,5768951297,152,,5768951301,285,,5768951299,265,,5768951293,13,,5768951331,233,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250821,449,17,2,55,51,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-12T01:24:59.768Z,2025-06-12T01:25:03Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5768951367,13,243,5768951365,392,,5768951363,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250883,471,1,2,56,39,daicfonrbj124lu2la2rctxck,1,64.6,69.0,2025-06-12T01:25:47.919Z,2025-06-12T01:26:35Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5768951663,5,,5768951677,213,5.36,5768951665,155,,5768951679,1,,5768951669,56,Right,5768951675,212,45.0,5768951671,140,90.5,5768951667,152,,5768951673,141,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250895,472,1,2,56,40,daicfonrbj124lu2la2rctxck,1,90.5,16.3,2025-06-12T01:25:48.175Z,2025-06-12T01:26:20Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,1.0,,5768951729,140,88.1,5768951731,141,44.3,5768951735,213,1.70,5768951727,56,Center,5768951733,212,19.2,5768951841,210,15,5768951725,3,,5768951843,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250897,473,15,2,56,41,daicfonrbj124lu2la2rctxck,1,88.1,44.3,2025-06-12T01:25:49.852Z,2025-06-12T01:26:10Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5768951859,146,98.4,5768951857,103,29.7,5768951743,56,Center,5768951771,328,,5768951861,147,50.2,5768951847,29,,5768951877,233,450,5768951767,15,,5768951741,17,,5768951849,154,,5768951845,79,5768951765,24,,5768951855,102,5768951851,55,472,,,,,,,,,,,,,,49.4
2822250881,450,10,2,56,41,83cpn99fh7ulkwe8nezy8a3mx,1,2.4,49.5,2025-06-12T01:25:49.952Z,2025-06-12T01:26:11Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5768951657,182,,5768951683,177,,5768951655,178,,5768951659,56,Back,5768951881,233,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250899,452,1,2,56,54,83cpn99fh7ulkwe8nezy8a3mx,1,5.9,46.3,2025-06-12T01:26:03.064Z,2025-06-12T01:26:06Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5768951757,141,11.0,5768951751,123,,5768951755,140,24.6,5768951761,213,5.40,5768951759,212,31.0,5768951753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250905,453,1,2,56,58,83cpn99fh7ulkwe8nezy8a3mx,1,24.6,11.0,2025-06-12T01:26:06.159Z,2025-06-12T01:28:02Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5768951783,140,34.7,5768951785,141,9.5,5768951781,56,Back,5768951789,213,6.19,5768951787,212,10.7,5768953153,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250907,454,1,2,57,0,83cpn99fh7ulkwe8nezy8a3mx,1,34.7,9.5,2025-06-12T01:26:08.503Z,2025-06-12T01:28:01Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5768951803,212,3.6,5768951805,213,3.49,5768951801,141,7.7,5768953159,189,,5768951797,56,Back,5768951799,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250909,455,43,2,57,0,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-12T01:26:08.983Z,2025-06-12T01:27:59Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5768951821,213,1.84,5768951815,140,27.9,5768951813,56,Back,5768951817,141,27.6,5768951819,212,14.1,5768953139,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250913,456,1,2,57,1,83cpn99fh7ulkwe8nezy8a3mx,1,27.9,27.6,2025-06-12T01:26:09.527Z,2025-06-12T01:26:10Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5768951871,212,17.7,5768951869,141,49.2,5768951873,213,0.98,5768951867,140,37.3,5768951865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250921,457,1,2,57,2,83cpn99fh7ulkwe8nezy8a3mx,1,37.3,49.2,2025-06-12T01:26:10.487Z,2025-06-12T01:26:13Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5768951919,1,,5768951917,213,0.93,5768951913,141,89.0,5768951909,56,Left,5768951911,140,56.6,5768951915,212,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250925,458,1,2,57,4,83cpn99fh7ulkwe8nezy8a3mx,1,56.2,89.0,2025-06-12T01:26:13.039Z,2025-06-12T01:26:14Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5768951949,141,78.8,5768951951,212,7.8,5768951947,140,59.6,5768951953,213,5.19,5768951945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250935,459,1,2,57,6,83cpn99fh7ulkwe8nezy8a3mx,1,59.7,78.6,2025-06-12T01:26:14.607Z,2025-06-12T01:26:17Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5768952005,141,84.9,5768952001,56,Left,5768952003,140,53.3,5768952007,212,8.0,5768952009,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250939,460,1,2,57,9,83cpn99fh7ulkwe8nezy8a3mx,1,46.3,80.6,2025-06-12T01:26:17.239Z,2025-06-12T01:26:19Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5768952039,213,4.19,5768952037,212,22.7,5768952033,140,35.5,5768952031,56,Back,5768952035,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250943,461,1,2,57,11,83cpn99fh7ulkwe8nezy8a3mx,1,35.5,51.6,2025-06-12T01:26:19.191Z,2025-06-12T01:26:22Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5768952059,141,34.7,5768952057,140,40.3,5768952061,212,12.5,5768952055,56,Back,5768952063,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250945,462,1,2,57,14,83cpn99fh7ulkwe8nezy8a3mx,0,39.5,32.4,2025-06-12T01:26:22.711Z,2025-06-12T01:26:25Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5768952089,1,,5768952077,155,,5768952079,56,Right,5768952087,213,6.00,5768952083,141,16.9,5768952085,212,37.4,5768952081,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250947,474,12,2,57,17,daicfonrbj124lu2la2rctxck,1,20.5,84.6,2025-06-12T01:26:25.759Z,2025-06-12T01:26:33Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5768952091,56,Back,5768952097,212,13.2,5768952095,141,93.5,5768952113,15,,5768952093,140,31.7,5768952099,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250959,463,50,2,57,23,83cpn99fh7ulkwe8nezy8a3mx,1,75.4,11.2,2025-06-12T01:26:31.712Z,2025-06-12T01:26:36Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5768952143,286,,5768952181,233,475,5768952141,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250965,475,7,2,57,23,daicfonrbj124lu2la2rctxck,1,24.6,88.8,2025-06-12T01:26:31.713Z,2025-06-12T01:26:37Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5768952171,56,Back,5768952175,233,463,5768952169,167,,5768952173,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250971,464,5,2,57,25,83cpn99fh7ulkwe8nezy8a3mx,1,85.4,-1.3,2025-06-12T01:26:33.152Z,2025-06-12T02:53:19Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5768952197,347,,5768952195,56,Right,5768952221,233,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822250975,476,5,2,57,25,daicfonrbj124lu2la2rctxck,0,14.6,101.3,2025-06-12T01:26:33.152Z,2025-06-12T02:53:19Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5768952213,56,Back,5768952225,233,464,5768952215,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822251007,465,1,2,57,38,83cpn99fh7ulkwe8nezy8a3mx,1,78.8,0.0,2025-06-12T01:26:46.737Z,2025-06-12T01:26:50Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5768952427,140,97.5,5768952433,213,0.79,5768952429,141,27.4,5768952435,1,,5768952431,212,27.9,5768952425,56,Center,5768952423,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822251011,466,1,2,57,42,83cpn99fh7ulkwe8nezy8a3mx,0,97.9,28.2,2025-06-12T01:26:50.855Z,2025-06-12T01:26:52Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5768952457,56,Center,5768952459,140,100.0,5768952455,155,,5768952463,212,15.9,5768952453,2,,5768952461,141,51.3,5768952465,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822251019,467,43,2,57,44,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-12T01:26:52.359Z,2025-06-12T01:30:23Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5768952485,56,Center,5768952487,346,0,5768953959,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822251017,477,44,2,57,45,daicfonrbj124lu2la2rctxck,1,1.1,45.8,2025-06-12T01:26:54.048Z,2025-06-12T02:31:35Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5768952509,233,468,5768952481,56,Back,5768952483,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822251023,468,44,2,57,45,83cpn99fh7ulkwe8nezy8a3mx,0,98.9,54.2,2025-06-12T01:26:54.049Z,2025-06-12T02:31:35Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5768952513,233,477,5768952503,286,,5768952501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822251021,478,12,2,57,46,daicfonrbj124lu2la2rctxck,1,3.7,41.0,2025-06-12T01:26:54.264Z,2025-06-12T01:30:14Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5768952491,56,Back,5768952497,212,23.6,5768952495,141,8.9,5768952493,140,12.2,5768952499,213,5.10,5768952505,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822251025,469,61,2,57,46,83cpn99fh7ulkwe8nezy8a3mx,1,97.2,65.6,2025-06-12T01:26:54.374Z,2025-06-12T01:37:44Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5768952507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822251031,479,4,2,57,50,daicfonrbj124lu2la2rctxck,1,13.0,11.4,2025-06-12T01:26:58.839Z,2025-06-12T03:03:24Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5768952569,233,470,5768952557,285,,5768952553,152,,5768952549,13,,5768952551,56,Back,5768952555,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822251033,470,4,2,57,50,83cpn99fh7ulkwe8nezy8a3mx,0,87.0,88.6,2025-06-12T01:26:58.840Z,2025-06-12T03:03:24Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5768952559,13,,5768952573,233,479,5768952565,265,,5768952567,286,,5768952561,56,Left,5768952563,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822251095,471,18,2,58,29,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-12T01:27:37.947Z,2025-06-12T01:27:39Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5768952883,44,Defender,5768952881,42,,5768952885,59,13,5768952905,55,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822251097,472,19,2,58,29,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-12T01:27:37.948Z,2025-06-12T02:28:39Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5768952887,42,,5768952891,145,3,5768952895,292,6,5768952893,59,15,5768952901,55,471,5768952897,293,2,5768952899,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822251109,473,18,2,58,36,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-12T01:27:44.607Z,2025-06-12T01:27:45Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5768952961,44,Forward,5768952987,55,474,5768952959,42,,5768952963,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822251111,474,19,2,58,36,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-12T01:27:44.608Z,2025-06-12T02:28:44Z,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,,,5768952977,292,8,5768952979,293,1,5768952969,42,,5768952975,59,23,5768952983,55,473,5768952981,44,Forward,5768952973,145,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822251123,480,1,2,58,40,daicfonrbj124lu2la2rctxck,1,20.9,15.2,2025-06-12T01:27:48.848Z,2025-06-12T01:27:52Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5768953069,213,1.26,5768953057,5,,5768953067,212,19.6,5768953059,152,,5768953063,140,26.6,5768953061,56,Back,5768953065,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822251131,481,1,2,58,44,daicfonrbj124lu2la2rctxck,1,26.6,42.7,2025-06-12T01:27:52.527Z,2025-06-12T01:27:56Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5768953103,140,26.3,5768953101,56,Back,5768953105,141,31.4,5768953109,213,4.67,5768953107,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822251133,482,1,2,58,48,daicfonrbj124lu2la2rctxck,1,24.0,30.2,2025-06-12T01:27:56.272Z,2025-06-12T01:27:57Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5768953121,213,1.25,5768953115,140,30.5,5768953113,56,Back,5768953117,141,60.0,5768953119,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
