id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823359393,477,1,2,49,54,e3k8yw2rbmphyfu5htn4yi5jk,1,24.4,16.2,2025-06-19T00:12:09.527Z,2025-06-19T00:12:13Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775167163,212,10.6,5775167157,56,Back,5775167159,140,15.9,5775167161,141,7.7,5775167165,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359391,367,43,2,49,57,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-19T00:12:12.851Z,2025-06-19T00:13:35Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5775167153,56,Left,5775167223,233,478,5775167155,286,0,5775168521,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359399,478,43,2,49,57,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-19T00:12:12.851Z,2025-06-19T00:15:00Z,d8uer29a3oya05ks99q696221,M. Segbers,,,5775167191,285,0,5775167189,56,Back,5775169613,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359413,479,1,2,49,59,e3k8yw2rbmphyfu5htn4yi5jk,1,25.7,22.5,2025-06-19T00:12:14.455Z,2025-06-19T00:12:17Z,d8uer29a3oya05ks99q696221,M. Segbers,,,5775167263,56,Back,5775167267,141,40.0,5775167269,212,12.3,5775167265,140,22.9,5775167271,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359403,368,83,2,49,59,bu5w8wprynlj9mvphvy8sd94f,0,68.7,75.4,2025-06-19T00:12:15.044Z,2025-06-19T00:12:18Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5775167303,399,5tyrfuxsp7s9thsmhfqevuoyx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359419,480,1,2,50,2,e3k8yw2rbmphyfu5htn4yi5jk,0,27.0,41.9,2025-06-19T00:12:17.391Z,2025-06-19T00:12:18Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775167299,213,6.25,5775167297,212,15.7,5775167291,56,Back,5775167295,141,41.2,5775167293,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359437,370,1,2,50,3,bu5w8wprynlj9mvphvy8sd94f,1,59.5,60.3,2025-06-19T00:12:19.043Z,2025-06-19T00:12:20Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5775167373,140,62.2,5775167379,213,4.94,5775167371,56,Center,5775167377,212,12.3,5775167375,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359447,371,1,2,50,5,bu5w8wprynlj9mvphvy8sd94f,1,62.2,42.7,2025-06-19T00:12:20.330Z,2025-06-19T00:12:23Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5775167421,212,4.9,5775167415,56,Center,5775167423,213,5.80,5775167419,141,39.4,5775167417,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359515,372,1,2,50,6,bu5w8wprynlj9mvphvy8sd94f,1,66.3,39.4,2025-06-19T00:12:21.138Z,2025-06-19T00:41:27Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,1.0,5775167775,140,73.3,5775168183,154,,5775167777,141,54.8,5775168185,22,,5775168181,210,16,5775167779,212,12.8,5775167773,56,Center,5775167781,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359517,373,16,2,50,8,bu5w8wprynlj9mvphvy8sd94f,1,78.8,51.5,2025-06-19T00:12:23.493Z,2025-06-19T01:44:47Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5775168189,81,,5775168203,215,,5775167789,56,Center,5775167787,18,,5775168193,154,,5775167785,22,,5775168115,374,2025-06-19 01:12:22.156,5775168111,20,,5775168195,55,372,5775168191,29,,5775168207,230,5775168209,231,48.4,5775168119,375,50:07.069,5775168199,102,5775168205,328,5775168201,103,33.5,,,,99.1,46.8,,,,
2823359669,481,1,2,51,23,e3k8yw2rbmphyfu5htn4yi5jk,1,49.8,50.1,2025-06-19T00:13:38.686Z,2025-06-19T00:13:40Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5775168627,212,12.5,5775168629,213,3.72,5775168621,56,Back,5775168625,141,40.1,5775168623,140,39.8,5775168631,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359679,482,1,2,51,24,e3k8yw2rbmphyfu5htn4yi5jk,1,39.8,40.1,2025-06-19T00:13:39.981Z,2025-06-19T00:13:42Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775168673,141,17.7,5775168677,213,5.05,5775168675,212,16.1,5775168671,140,44.9,5775168669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359683,483,1,2,51,26,e3k8yw2rbmphyfu5htn4yi5jk,1,42.8,27.4,2025-06-19T00:13:42.029Z,2025-06-19T00:13:44Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5775168709,212,19.8,5775168707,141,53.7,5775168705,140,34.8,5775168711,213,2.01,5775168703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359695,484,1,2,51,29,e3k8yw2rbmphyfu5htn4yi5jk,1,34.5,56.7,2025-06-19T00:13:44.813Z,2025-06-19T00:13:47Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5775168753,140,40.7,5775168759,213,1.14,5775168757,212,15.4,5775168755,141,77.3,5775168751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359701,485,1,2,51,32,e3k8yw2rbmphyfu5htn4yi5jk,1,40.7,77.3,2025-06-19T00:13:47.253Z,2025-06-19T00:13:49Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775168793,140,48.1,5775168799,213,1.03,5775168797,212,15.2,5775168791,56,Back,5775168795,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359707,486,1,2,51,34,e3k8yw2rbmphyfu5htn4yi5jk,1,45.1,95.3,2025-06-19T00:13:49.261Z,2025-06-19T00:13:52Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5775168831,213,3.84,5775168825,140,33.4,5775168829,212,16.0,5775168827,141,80.2,5775168823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359711,487,1,2,51,37,e3k8yw2rbmphyfu5htn4yi5jk,1,26.4,73.2,2025-06-19T00:13:52.557Z,2025-06-19T00:13:55Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775168853,212,30.2,5775168855,213,3.94,5775168851,141,41.3,5775168849,140,6.4,5775168847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359715,488,1,2,51,40,e3k8yw2rbmphyfu5htn4yi5jk,1,7.5,41.5,2025-06-19T00:13:55.782Z,2025-06-19T00:14:02Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5775168875,56,Center,5775168883,213,6.14,5775168879,141,30.4,5775168877,140,56.8,5775168873,157,,5775168885,1,,5775168881,212,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359717,489,4,2,51,44,e3k8yw2rbmphyfu5htn4yi5jk,1,54.8,31.2,2025-06-19T00:13:59.257Z,2025-06-19T01:18:59Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5775168893,56,Center,5775169013,233,374,5775168895,152,,5775168897,286,,5775168891,294,,5775168889,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359723,374,4,2,51,44,bu5w8wprynlj9mvphvy8sd94f,0,45.2,68.8,2025-06-19T00:13:59.258Z,2025-06-19T01:18:59Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5775168933,294,,5775169017,233,489,5775168937,152,,5775169011,285,,5775168931,13,,5775168935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359787,490,1,2,52,13,e3k8yw2rbmphyfu5htn4yi5jk,0,56.7,30.7,2025-06-19T00:14:28.263Z,2025-06-19T00:14:30Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5775169295,152,,5775169291,5,,5775169301,141,45.2,5775169305,213,0.37,5775169293,155,,5775169303,212,27.5,5775169297,56,Center,5775169299,140,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359791,375,12,2,52,16,bu5w8wprynlj9mvphvy8sd94f,1,26.9,67.6,2025-06-19T00:14:31.861Z,2025-06-19T00:14:39Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5775169369,15,,5775169363,213,0.51,5775169355,56,Back,5775169361,212,8.4,5775169357,140,33.9,5775169359,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359809,491,1,2,52,17,e3k8yw2rbmphyfu5htn4yi5jk,1,73.5,40.1,2025-06-19T00:14:32.599Z,2025-06-19T00:14:37Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775169441,213,3.99,5775169433,56,Right,5775169439,212,22.6,5775169437,141,15.2,5775169435,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359811,492,3,2,52,21,e3k8yw2rbmphyfu5htn4yi5jk,0,66.2,12.3,2025-06-19T00:14:36.997Z,2025-06-19T00:14:38Z,d8uer29a3oya05ks99q696221,M. Segbers,,,5775169449,211,,5775169447,286,,5775169445,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359817,376,50,2,52,23,bu5w8wprynlj9mvphvy8sd94f,1,35.0,90.9,2025-06-19T00:14:38.401Z,2025-06-19T01:19:17Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5775169947,233,493,5775169475,56,Back,5775169937,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359813,493,7,2,52,23,e3k8yw2rbmphyfu5htn4yi5jk,1,65.0,9.1,2025-06-19T00:14:38.402Z,2025-06-19T01:19:17Z,d8uer29a3oya05ks99q696221,M. Segbers,,,5775169451,56,Right,5775169939,285,,5775169941,233,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359823,377,5,2,52,25,bu5w8wprynlj9mvphvy8sd94f,1,32.8,101.6,2025-06-19T00:14:40.118Z,2025-06-19T01:18:31Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5775169501,56,Back,5775169507,233,494,5775169503,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359819,494,5,2,52,25,e3k8yw2rbmphyfu5htn4yi5jk,0,67.2,-1.6,2025-06-19T00:14:40.118Z,2025-06-19T01:18:32Z,d8uer29a3oya05ks99q696221,M. Segbers,,,5775169487,347,,5775169511,233,377,5775169485,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359853,378,1,2,52,47,bu5w8wprynlj9mvphvy8sd94f,0,34.1,100.0,2025-06-19T00:15:02.553Z,2025-06-19T00:15:08Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5775169631,212,21.8,5775169635,1,,5775169625,56,Left,5775169633,213,5.95,5775169623,107,,5775169629,141,90.5,5775169627,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359851,495,44,2,52,51,e3k8yw2rbmphyfu5htn4yi5jk,1,39.6,14.5,2025-06-19T00:15:07.069Z,2025-06-19T01:19:34Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5775169621,285,,5775169659,233,379,5775169619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359857,379,44,2,52,51,bu5w8wprynlj9mvphvy8sd94f,0,60.4,85.5,2025-06-19T00:15:07.070Z,2025-06-19T01:19:34Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5775169653,286,,5775169663,233,495,5775169651,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359855,496,1,2,52,52,e3k8yw2rbmphyfu5htn4yi5jk,0,28.6,23.0,2025-06-19T00:15:07.348Z,2025-06-19T00:15:08Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5775169639,3,,5775169645,141,18.6,5775169641,56,Back,5775169643,140,29.5,5775169649,213,5.02,5775169647,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359865,497,1,2,52,55,e3k8yw2rbmphyfu5htn4yi5jk,1,27.6,12.3,2025-06-19T00:15:10.148Z,2025-06-19T00:15:12Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5775169703,141,22.1,5775169707,213,0.50,5775169709,1,,5775169701,140,39.2,5775169705,212,13.9,5775169699,56,Back,5775169697,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359871,499,1,2,52,57,e3k8yw2rbmphyfu5htn4yi5jk,1,38.9,22.4,2025-06-19T00:15:12.780Z,2025-06-19T00:15:14Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775169729,56,Back,5775169737,213,2.20,5775169733,141,37.4,5775169735,212,12.6,5775169731,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359875,500,1,2,52,59,e3k8yw2rbmphyfu5htn4yi5jk,1,31.7,37.3,2025-06-19T00:15:14.683Z,2025-06-19T00:15:19Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775169761,212,26.7,5775169759,141,75.6,5775169757,140,37.5,5775169763,213,1.34,5775169755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359881,501,1,2,53,4,e3k8yw2rbmphyfu5htn4yi5jk,1,39.2,78.1,2025-06-19T00:15:19.507Z,2025-06-19T00:15:45Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5775169803,213,4.17,5775169795,56,Back,5775169799,141,52.8,5775169797,140,29.3,5775169801,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359885,502,1,2,53,9,e3k8yw2rbmphyfu5htn4yi5jk,1,32.7,21.3,2025-06-19T00:15:24.547Z,2025-06-19T00:15:28Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5775169825,212,26.8,5775169821,140,57.8,5775169823,141,28.8,5775169827,213,0.19,5775169819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359889,503,4,2,53,13,e3k8yw2rbmphyfu5htn4yi5jk,1,61.4,24.6,2025-06-19T00:15:28.324Z,2025-06-19T01:19:00Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5775169833,56,Center,5775169839,286,,5775169837,265,,5775169869,233,380,5775169831,13,,5775169835,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359887,380,4,2,53,13,bu5w8wprynlj9mvphvy8sd94f,0,38.6,75.4,2025-06-19T00:15:28.325Z,2025-06-19T01:19:00Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5775169859,13,,5775169863,152,,5775169867,285,,5775169865,265,,5775169861,56,Back,5775169873,233,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359919,504,1,2,53,34,e3k8yw2rbmphyfu5htn4yi5jk,1,58.4,25.0,2025-06-19T00:15:49.675Z,2025-06-19T00:15:53Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775170031,212,28.4,5775170021,5,,5775170025,56,Center,5775170033,213,1.66,5775170037,189,,5775170027,140,56.0,5775170029,141,66.6,5775170023,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359921,505,1,2,53,37,e3k8yw2rbmphyfu5htn4yi5jk,1,55.9,66.7,2025-06-19T00:15:53.076Z,2025-06-19T00:16:00Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5775170045,140,60.3,5775170049,212,14.2,5775170047,141,46.9,5775170051,213,5.04,5775170043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359923,506,1,2,53,45,e3k8yw2rbmphyfu5htn4yi5jk,1,55.4,54.8,2025-06-19T00:16:00.722Z,2025-06-19T00:16:03Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5775170059,56,Center,5775170065,212,15.8,5775170061,140,67.6,5775170063,141,41.2,5775170067,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359925,507,1,2,53,47,e3k8yw2rbmphyfu5htn4yi5jk,1,67.7,41.3,2025-06-19T00:16:02.994Z,2025-06-19T00:16:04Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5775170077,140,70.7,5775170079,141,54.2,5775170081,212,9.3,5775170075,56,Center,5775170083,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359929,508,1,2,53,48,e3k8yw2rbmphyfu5htn4yi5jk,0,70.7,54.3,2025-06-19T00:16:03.307Z,2025-06-19T00:42:03Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775170109,213,5.67,5775170107,212,8.2,5775170101,56,Center,5775170105,141,47.3,5775170103,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359927,381,12,2,53,48,bu5w8wprynlj9mvphvy8sd94f,1,29.7,57.2,2025-06-19T00:16:03.953Z,2025-06-19T00:16:08Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5775170095,212,5.4,5775170091,140,33.7,5775170089,56,Back,5775170099,15,,5775170097,213,5.59,5775170093,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359933,509,50,2,53,51,e3k8yw2rbmphyfu5htn4yi5jk,1,67.4,49.5,2025-06-19T00:16:06.877Z,2025-06-19T01:19:18Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775170119,286,,5775170135,233,382,5775170117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359935,382,7,2,53,51,bu5w8wprynlj9mvphvy8sd94f,1,32.6,50.5,2025-06-19T00:16:06.878Z,2025-06-19T01:19:18Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5775170123,285,,5775170121,56,Back,5775170127,233,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359939,383,1,2,53,54,bu5w8wprynlj9mvphvy8sd94f,1,32.3,56.7,2025-06-19T00:16:09.368Z,2025-06-19T00:23:21Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5775170139,56,Back,5775170141,140,36.3,5775170145,212,6.0,5775170143,141,62.9,5775170147,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359937,510,43,2,53,55,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-19T00:16:10.156Z,2025-06-19T00:23:29Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775176275,144,45,5775170133,285,0,5775170131,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359941,384,61,2,53,55,bu5w8wprynlj9mvphvy8sd94f,1,36.3,62.9,2025-06-19T00:16:10.376Z,2025-06-19T00:25:15Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5775170151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359943,385,43,2,53,59,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-19T00:16:14.616Z,2025-06-19T00:23:30Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5775176293,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359945,386,1,2,54,0,bu5w8wprynlj9mvphvy8sd94f,1,39.2,62.0,2025-06-19T00:16:15.092Z,2025-06-19T00:23:32Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5775170163,56,Back,5775170165,140,34.3,5775170169,212,12.7,5775170167,141,79.0,5775170171,213,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359959,387,1,2,54,0,bu5w8wprynlj9mvphvy8sd94f,1,34.3,79.0,2025-06-19T00:16:15.944Z,2025-06-19T00:16:21Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5775170237,141,88.1,5775170239,212,22.1,5775170235,140,54.5,5775170241,213,0.28,5775170233,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359973,388,1,2,54,5,bu5w8wprynlj9mvphvy8sd94f,1,46.7,83.0,2025-06-19T00:16:20.984Z,2025-06-19T00:16:25Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5775170303,141,66.4,5775170299,56,Back,5775170307,213,3.82,5775170301,140,33.3,5775170305,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359975,389,1,2,54,10,bu5w8wprynlj9mvphvy8sd94f,1,34.2,71.5,2025-06-19T00:16:25.512Z,2025-06-19T00:16:27Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5775170317,212,25.5,5775170319,213,0.06,5775170315,141,73.8,5775170311,56,Center,5775170313,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359977,390,61,2,54,12,bu5w8wprynlj9mvphvy8sd94f,0,58.4,73.8,2025-06-19T00:16:27.776Z,2025-06-19T00:16:28Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5775170323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359981,511,1,2,54,12,e3k8yw2rbmphyfu5htn4yi5jk,1,50.4,27.0,2025-06-19T00:16:28.066Z,2025-06-19T00:16:29Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5775170335,212,9.7,5775170331,140,41.2,5775170337,213,3.10,5775170333,141,27.6,5775170329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359985,513,1,2,54,14,e3k8yw2rbmphyfu5htn4yi5jk,1,41.2,27.6,2025-06-19T00:16:29.706Z,2025-06-19T00:16:32Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775170353,141,40.3,5775170357,213,1.75,5775170349,56,Back,5775170351,140,39.7,5775170355,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823360003,514,1,2,54,17,e3k8yw2rbmphyfu5htn4yi5jk,1,44.3,46.0,2025-06-19T00:16:32.427Z,2025-06-19T00:16:36Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775170453,140,44.4,5775170459,213,1.57,5775170455,141,75.1,5775170457,212,19.8,5775170451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823360007,515,1,2,54,21,e3k8yw2rbmphyfu5htn4yi5jk,1,46.1,92.0,2025-06-19T00:16:36.114Z,2025-06-19T00:16:38Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5775170473,140,49.9,5775170475,141,75.9,5775170479,213,5.06,5775170477,212,11.7,5775170471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823360021,516,1,2,54,22,e3k8yw2rbmphyfu5htn4yi5jk,1,52.2,71.2,2025-06-19T00:16:38.026Z,2025-06-19T00:16:44Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775170559,212,13.3,5775170555,140,60.5,5775170557,141,86.0,5775170561,213,0.86,5775170553,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823360029,517,1,2,54,28,e3k8yw2rbmphyfu5htn4yi5jk,1,42.9,62.9,2025-06-19T00:16:43.890Z,2025-06-19T00:16:45Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5775170589,56,Back,5775170595,212,24.2,5775170591,140,44.1,5775170597,213,4.76,5775170593,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823360049,518,1,2,54,30,e3k8yw2rbmphyfu5htn4yi5jk,1,44.1,27.3,2025-06-19T00:16:45.697Z,2025-06-19T00:16:50Z,d8uer29a3oya05ks99q696221,M. Segbers,,,5775170679,213,2.38,5775170675,141,37.7,5775170677,212,10.2,5775170671,56,Back,5775170673,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823360059,519,1,2,54,35,e3k8yw2rbmphyfu5htn4yi5jk,1,37.2,37.7,2025-06-19T00:16:50.218Z,2025-06-19T00:16:52Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5775170729,213,0.79,5775170727,212,7.6,5775170721,56,Back,5775170725,141,45.7,5775170723,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823360067,520,1,2,54,36,e3k8yw2rbmphyfu5htn4yi5jk,1,37.8,45.1,2025-06-19T00:16:52.081Z,2025-06-19T00:16:54Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775170761,213,4.52,5775170753,56,Back,5775170755,140,35.4,5775170759,212,13.3,5775170757,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823360075,521,1,2,54,39,e3k8yw2rbmphyfu5htn4yi5jk,1,36.2,21.9,2025-06-19T00:16:54.658Z,2025-06-19T00:16:56Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5775170803,141,2.8,5775170807,213,5.18,5775170799,56,Back,5775170801,140,42.4,5775170805,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
