id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2818519017,382,5,2,46,1,b1rpb2ox52uxcmjrsnqd95pk5,1,88.6,-1.2,2025-05-24T21:11:14.703Z,2025-05-24T22:20:30Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5748051299,347,,5748051297,56,Right,5748051389,233,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519023,429,5,2,46,1,e3k8yw2rbmphyfu5htn4yi5jk,0,11.4,101.2,2025-05-24T21:11:14.703Z,2025-05-24T22:20:30Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5748051397,233,382,5748051327,347,,5748051325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519135,383,1,2,46,16,b1rpb2ox52uxcmjrsnqd95pk5,0,82.6,0.0,2025-05-24T21:11:28.991Z,2025-05-24T21:11:30Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5748052037,141,26.4,5748052039,212,23.0,5748052043,1,,5748052041,213,0.96,5748052031,107,,5748052033,56,Center,5748052035,140,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519167,430,12,2,46,20,e3k8yw2rbmphyfu5htn4yi5jk,1,4.1,64.8,2025-05-24T21:11:33.463Z,2025-05-24T21:11:39Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5748052251,140,19.0,5748052253,141,100.0,5748052265,15,,5748052255,212,29.7,5748052257,213,1.02,5748052459,167,,5748052249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519181,384,56,2,46,22,b1rpb2ox52uxcmjrsnqd95pk5,1,86.2,9.5,2025-05-24T21:11:35.695Z,2025-05-24T21:11:35Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5748052313,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519191,385,5,2,46,24,b1rpb2ox52uxcmjrsnqd95pk5,1,81.8,-1.7,2025-05-24T21:11:36.753Z,2025-05-24T22:20:31Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5748052463,233,431,5748052407,347,,5748052405,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519195,431,5,2,46,24,e3k8yw2rbmphyfu5htn4yi5jk,0,18.2,101.7,2025-05-24T21:11:36.753Z,2025-05-24T21:24:49Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5748052441,347,,5748052439,56,Back,5748052467,233,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519201,386,1,2,46,25,b1rpb2ox52uxcmjrsnqd95pk5,1,82.5,0.0,2025-05-24T21:11:38.431Z,2025-05-24T21:11:41Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5748052509,141,9.5,5748052507,140,86.1,5748052511,212,8.3,5748052513,213,1.10,5748052503,107,,5748052505,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519215,432,83,2,46,27,e3k8yw2rbmphyfu5htn4yi5jk,0,29.2,57.7,2025-05-24T21:11:39.936Z,2025-05-24T22:28:45Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5748288323,399,6rnuvzwbmj7qv80xlwkjvqnkl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519207,387,43,2,46,28,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-24T21:11:41.239Z,2025-05-24T21:11:57Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5748052801,233,433,5748052541,56,Right,5748053261,144,50,5748052543,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519219,388,3,2,46,28,b1rpb2ox52uxcmjrsnqd95pk5,0,85.3,10.6,2025-05-24T21:11:41.239Z,2025-05-24T21:36:03Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5748053337,233,433,5748052607,286,,5748052605,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519241,433,7,2,46,28,e3k8yw2rbmphyfu5htn4yi5jk,1,14.7,89.4,2025-05-24T21:11:41.240Z,2025-05-24T21:36:03Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5748052761,56,Back,5748053313,233,388,5748052763,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519251,434,1,2,46,33,e3k8yw2rbmphyfu5htn4yi5jk,0,22.5,88.4,2025-05-24T21:11:46.496Z,2025-05-24T22:28:30Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5748052821,140,48.0,5748052825,212,28.4,5748052823,141,74.5,5748052829,1,,5748052827,213,5.94,5748052817,157,,5748052819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519273,389,1,2,46,35,b1rpb2ox52uxcmjrsnqd95pk5,1,53.1,29.7,2025-05-24T21:11:48.183Z,2025-05-24T21:11:50Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5748052957,140,58.0,5748052961,212,5.9,5748052959,141,33.9,5748052955,56,Center,5748052963,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519287,390,1,2,46,37,b1rpb2ox52uxcmjrsnqd95pk5,1,58.0,33.9,2025-05-24T21:11:50.143Z,2025-05-24T21:11:51Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5748053015,140,64.7,5748053021,213,0.14,5748053013,56,Center,5748053019,212,7.1,5748053017,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519301,391,1,2,46,38,b1rpb2ox52uxcmjrsnqd95pk5,0,64.7,35.4,2025-05-24T21:11:51.664Z,2025-05-24T21:11:54Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5748053103,56,Center,5748053105,140,92.3,5748053113,212,29.0,5748053115,213,0.01,5748053109,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519495,436,1,2,47,2,e3k8yw2rbmphyfu5htn4yi5jk,0,15.8,48.8,2025-05-24T21:12:14.719Z,2025-05-24T21:12:21Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5748054383,1,,5748054373,56,Center,5748054375,140,73.0,5748054369,199,,5748054381,213,6.26,5748054377,141,46.9,5748054379,212,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519501,392,44,2,47,7,b1rpb2ox52uxcmjrsnqd95pk5,1,29.2,51.8,2025-05-24T21:12:20.063Z,2025-05-24T22:19:47Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5748054421,56,Back,5748054423,285,,5748054471,233,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519499,437,44,2,47,7,e3k8yw2rbmphyfu5htn4yi5jk,0,70.8,48.2,2025-05-24T21:12:20.064Z,2025-05-24T22:19:48Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5748054409,286,,5748054487,233,392,5748054405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519519,393,1,2,47,8,b1rpb2ox52uxcmjrsnqd95pk5,1,32.2,49.0,2025-05-24T21:12:20.838Z,2025-05-24T21:12:24Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5748054549,140,36.5,5748054547,56,Back,5748054551,141,49.7,5748054545,3,,5748054553,212,4.5,5748054555,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519523,394,61,2,47,11,b1rpb2ox52uxcmjrsnqd95pk5,1,36.2,51.3,2025-05-24T21:12:23.811Z,2025-05-24T22:34:38Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5748054569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519553,438,83,2,47,15,e3k8yw2rbmphyfu5htn4yi5jk,0,32.7,8.6,2025-05-24T21:12:27.887Z,2025-05-24T21:12:30Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5748054831,399,9irc1xmfpa2395qef78rfyjje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519561,396,61,2,47,17,b1rpb2ox52uxcmjrsnqd95pk5,0,51.3,93.3,2025-05-24T21:12:29.998Z,2025-05-24T21:12:30Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5748054801,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519569,397,5,2,47,17,b1rpb2ox52uxcmjrsnqd95pk5,0,58.7,100.8,2025-05-24T21:12:30.192Z,2025-05-24T22:20:32Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5748055363,233,439,5748054859,347,,5748054857,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519651,439,5,2,47,17,e3k8yw2rbmphyfu5htn4yi5jk,1,41.3,-0.8,2025-05-24T21:12:30.192Z,2025-05-24T22:20:31Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5748055309,56,Back,5748055341,233,397,5748055311,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519665,440,1,2,47,25,e3k8yw2rbmphyfu5htn4yi5jk,1,33.4,0.0,2025-05-24T21:12:37.887Z,2025-05-24T21:12:39Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5748055433,107,,5748055435,56,Back,5748055441,212,11.3,5748055439,141,14.7,5748055443,213,1.24,5748055437,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519673,441,1,2,47,26,e3k8yw2rbmphyfu5htn4yi5jk,1,36.9,14.7,2025-05-24T21:12:38.863Z,2025-05-24T21:12:40Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5748055501,140,35.3,5748055503,141,3.8,5748055505,212,7.6,5748055507,213,4.49,5748055499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519699,442,1,2,47,27,e3k8yw2rbmphyfu5htn4yi5jk,1,35.3,3.8,2025-05-24T21:12:40.440Z,2025-05-24T21:12:45Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5748055719,213,1.87,5748055717,212,30.4,5748055709,155,,5748055715,141,46.6,5748055713,140,26.9,5748055711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519711,443,1,2,47,32,e3k8yw2rbmphyfu5htn4yi5jk,1,41.2,59.7,2025-05-24T21:12:45.471Z,2025-05-24T21:12:48Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5748055795,213,1.58,5748055789,140,41.1,5748055793,212,21.4,5748055787,56,Back,5748055791,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519749,444,1,2,47,35,e3k8yw2rbmphyfu5htn4yi5jk,0,45.9,93.0,2025-05-24T21:12:48.424Z,2025-05-24T21:12:57Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5748056057,212,58.1,5748056059,213,0.03,5748056051,56,Left,5748056061,1,,5748056053,140,100.0,5748056055,141,95.4,5748056169,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519769,398,5,2,47,39,b1rpb2ox52uxcmjrsnqd95pk5,1,-1.2,12.0,2025-05-24T21:12:52.118Z,2025-05-24T21:13:03Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5748056161,56,Back,5748056181,233,445,5748056163,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519767,445,5,2,47,39,e3k8yw2rbmphyfu5htn4yi5jk,0,101.2,88.0,2025-05-24T21:12:52.118Z,2025-05-24T22:20:32Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5748056159,346,,5748056157,56,Left,5748056217,233,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519829,399,1,2,47,47,b1rpb2ox52uxcmjrsnqd95pk5,1,4.8,49.6,2025-05-24T21:13:00.693Z,2025-05-24T21:13:04Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5748056495,140,10.5,5748056493,56,Back,5748056501,213,1.03,5748056505,237,,5748056491,124,,5748056499,212,11.7,5748056497,141,64.3,5748056531,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519847,400,1,2,47,52,b1rpb2ox52uxcmjrsnqd95pk5,1,23.8,70.8,2025-05-24T21:13:05.077Z,2025-05-24T21:13:06Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5748056639,212,13.8,5748056637,141,91.1,5748056633,56,Back,5748056641,213,1.61,5748056635,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519857,401,1,2,47,54,b1rpb2ox52uxcmjrsnqd95pk5,1,23.5,91.8,2025-05-24T21:13:06.757Z,2025-05-24T21:13:09Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5748056715,213,0.12,5748056713,212,12.3,5748056711,141,93.9,5748056707,56,Back,5748056709,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519883,402,1,2,47,56,b1rpb2ox52uxcmjrsnqd95pk5,1,35.1,93.9,2025-05-24T21:13:08.829Z,2025-05-24T21:13:12Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5748056847,140,34.4,5748056849,141,89.6,5748056845,56,Back,5748056851,212,3.0,5748056853,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519899,403,1,2,47,59,b1rpb2ox52uxcmjrsnqd95pk5,0,53.4,82.7,2025-05-24T21:13:12.237Z,2025-05-24T21:13:14Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5748056949,141,61.5,5748056947,140,90.5,5748056955,1,,5748056953,213,5.93,5748056951,212,41.5,5748056945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519965,447,1,2,48,6,e3k8yw2rbmphyfu5htn4yi5jk,1,9.8,41.0,2025-05-24T21:13:18.735Z,2025-05-24T21:13:22Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5748057291,140,22.0,5748057287,123,,5748057289,56,Back,5748057295,212,23.7,5748057293,141,70.3,5748057297,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818519983,448,1,2,48,9,e3k8yw2rbmphyfu5htn4yi5jk,1,25.5,70.0,2025-05-24T21:13:21.943Z,2025-05-24T21:13:24Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5748057427,213,1.28,5748057419,56,Back,5748057421,140,30.6,5748057425,212,18.7,5748057423,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520007,449,1,2,48,11,e3k8yw2rbmphyfu5htn4yi5jk,1,30.5,94.8,2025-05-24T21:13:24.184Z,2025-05-24T21:13:27Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5748057537,56,Back,5748057545,213,0.06,5748057539,140,46.2,5748057543,212,16.5,5748057541,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520051,450,1,2,48,14,e3k8yw2rbmphyfu5htn4yi5jk,1,44.4,95.1,2025-05-24T21:13:26.807Z,2025-05-24T21:13:30Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5748057807,213,3.09,5748057799,56,Back,5748057803,141,96.6,5748057805,212,20.9,5748057801,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520077,451,1,2,48,17,e3k8yw2rbmphyfu5htn4yi5jk,1,25.0,87.5,2025-05-24T21:13:30.607Z,2025-05-24T21:13:33Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5748057937,140,37.2,5748057939,141,57.6,5748057943,213,5.27,5748057941,212,24.0,5748057935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520079,452,50,2,48,20,e3k8yw2rbmphyfu5htn4yi5jk,1,37.8,59.4,2025-05-24T21:13:33.655Z,2025-05-24T21:13:38Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5748057957,286,,5748058087,233,404,5748057955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520089,404,7,2,48,20,b1rpb2ox52uxcmjrsnqd95pk5,0,62.2,40.6,2025-05-24T21:13:33.656Z,2025-05-24T21:13:39Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5748058025,285,,5748058023,56,Center,5748058063,233,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520133,453,1,2,48,22,e3k8yw2rbmphyfu5htn4yi5jk,1,33.3,60.8,2025-05-24T21:13:35.615Z,2025-05-24T21:13:39Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5748058233,56,Back,5748058235,140,25.9,5748058231,155,,5748058241,213,4.44,5748058237,141,20.4,5748058239,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520175,454,1,2,48,26,e3k8yw2rbmphyfu5htn4yi5jk,1,26.2,10.6,2025-05-24T21:13:39.119Z,2025-05-24T21:13:43Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5748058517,141,7.9,5748058519,212,14.7,5748058521,213,6.16,5748058515,140,40.1,5748058513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520187,455,1,2,48,30,e3k8yw2rbmphyfu5htn4yi5jk,1,33.5,6.4,2025-05-24T21:13:43.327Z,2025-05-24T21:13:44Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5748058591,56,Back,5748058595,141,23.6,5748058593,140,30.1,5748058597,212,12.2,5748058599,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520207,456,1,2,48,32,e3k8yw2rbmphyfu5htn4yi5jk,1,31.5,27.4,2025-05-24T21:13:44.743Z,2025-05-24T21:13:48Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5748058727,140,20.2,5748058729,141,37.0,5748058731,212,13.5,5748058733,213,2.64,5748058725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520249,457,1,2,48,35,e3k8yw2rbmphyfu5htn4yi5jk,1,23.7,45.1,2025-05-24T21:13:47.920Z,2025-05-24T21:13:52Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5748058953,1,,5748058951,213,1.25,5748058943,56,Back,5748058945,140,33.3,5748058949,212,32.3,5748058947,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520263,458,1,2,48,40,e3k8yw2rbmphyfu5htn4yi5jk,1,39.2,92.3,2025-05-24T21:13:52.727Z,2025-05-24T21:13:54Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5748059017,141,76.7,5748059019,212,10.9,5748059021,213,4.95,5748059015,140,41.6,5748059013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520295,459,1,2,48,41,e3k8yw2rbmphyfu5htn4yi5jk,0,41.6,76.7,2025-05-24T21:13:54.694Z,2025-05-24T21:13:57Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5748059215,140,68.5,5748059221,213,0.54,5748059213,56,Left,5748059217,141,100.0,5748059223,1,,5748059219,212,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520425,405,5,2,48,43,b1rpb2ox52uxcmjrsnqd95pk5,1,34.5,-1.4,2025-05-24T21:13:56.516Z,2025-05-24T22:20:32Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5748059959,347,,5748059957,56,Back,5748059965,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520299,460,5,2,48,43,e3k8yw2rbmphyfu5htn4yi5jk,0,65.5,101.4,2025-05-24T21:13:56.516Z,2025-05-24T22:20:33Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5748059241,56,Left,5748059969,233,405,5748059243,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520439,406,1,2,49,0,b1rpb2ox52uxcmjrsnqd95pk5,0,39.5,0.0,2025-05-24T21:14:13.165Z,2025-05-24T21:14:16Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5748060059,212,26.1,5748060057,141,22.8,5748060061,213,0.68,5748060051,107,,5748060063,1,,5748060055,140,58.8,5748060053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520473,461,1,2,49,4,e3k8yw2rbmphyfu5htn4yi5jk,1,40.0,70.3,2025-05-24T21:14:17.231Z,2025-05-24T21:14:19Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5748060317,213,4.56,5748060309,56,Back,5748060313,141,47.5,5748060315,212,15.7,5748060311,140,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520531,463,1,2,49,7,e3k8yw2rbmphyfu5htn4yi5jk,1,43.8,46.1,2025-05-24T21:14:20.664Z,2025-05-24T21:14:24Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5748060651,141,79.3,5748060647,56,Back,5748060655,213,1.59,5748060653,212,22.6,5748060649,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520537,464,1,2,49,11,e3k8yw2rbmphyfu5htn4yi5jk,1,46.2,86.6,2025-05-24T21:14:24.375Z,2025-05-24T21:14:25Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5748060697,212,12.3,5748060699,213,0.50,5748060691,56,Left,5748060693,140,56.5,5748060695,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520563,465,1,2,49,12,e3k8yw2rbmphyfu5htn4yi5jk,1,56.0,95.6,2025-05-24T21:14:25.686Z,2025-05-24T21:14:30Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5748060919,212,13.5,5748060917,141,80.3,5748060921,213,4.02,5748060915,140,47.8,5748060913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520591,466,1,2,49,17,e3k8yw2rbmphyfu5htn4yi5jk,1,53.8,64.3,2025-05-24T21:14:30.415Z,2025-05-24T21:14:36Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5748061109,56,Back,5748061117,213,4.40,5748061111,140,46.0,5748061113,141,27.6,5748061115,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520597,467,1,2,49,23,e3k8yw2rbmphyfu5htn4yi5jk,1,63.6,27.7,2025-05-24T21:14:36.422Z,2025-05-24T21:14:38Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5748061143,141,5.8,5748061145,212,18.7,5748061139,56,Right,5748061141,140,74.3,5748061147,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520615,468,1,2,49,25,e3k8yw2rbmphyfu5htn4yi5jk,1,74.0,5.8,2025-05-24T21:14:37.999Z,2025-05-24T21:14:41Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5748061277,213,2.68,5748061269,56,Right,5748061273,141,15.9,5748061275,212,15.5,5748061271,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520633,469,1,2,49,28,e3k8yw2rbmphyfu5htn4yi5jk,1,60.8,15.9,2025-05-24T21:14:40.879Z,2025-05-24T21:14:45Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5748061435,140,67.1,5748061441,213,1.02,5748061433,56,Center,5748061437,141,31.9,5748061439,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520645,470,1,2,49,32,e3k8yw2rbmphyfu5htn4yi5jk,1,69.5,30.6,2025-05-24T21:14:45.168Z,2025-05-24T21:14:47Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5748061501,141,6.8,5748061505,213,5.38,5748061503,212,20.6,5748061499,140,81.6,5748061497,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520635,407,83,2,49,32,b1rpb2ox52uxcmjrsnqd95pk5,0,28.4,79.0,2025-05-24T21:14:45.427Z,2025-05-24T21:14:50Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5748061639,399,14oq6mvlh5e51d9y20nbpok4p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520659,471,1,2,49,34,e3k8yw2rbmphyfu5htn4yi5jk,1,81.7,7.0,2025-05-24T21:14:47.535Z,2025-05-24T21:14:49Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5748061603,56,Right,5748061605,140,69.2,5748061607,141,6.1,5748061611,213,3.19,5748061609,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520687,472,1,2,49,36,e3k8yw2rbmphyfu5htn4yi5jk,1,67.0,7.0,2025-05-24T21:14:49.590Z,2025-05-24T21:14:54Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5748061749,141,36.1,5748061747,140,54.7,5748061753,213,2.15,5748061751,212,23.6,5748061745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520711,473,1,2,49,41,e3k8yw2rbmphyfu5htn4yi5jk,1,55.3,37.6,2025-05-24T21:14:54.054Z,2025-05-24T21:14:58Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5748061943,140,64.1,5748061945,141,82.0,5748061947,212,31.6,5748061949,213,1.27,5748061941,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818520739,474,1,2,49,45,e3k8yw2rbmphyfu5htn4yi5jk,1,78.1,76.6,2025-05-24T21:14:58.070Z,2025-05-24T21:15:11Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,1.0,5748062151,141,61.4,5748062547,210,15,5748062153,212,10.3,5748062155,213,4.74,5748062149,140,78.4,5748062147,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
