id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2800336875,469,43,2,50,17,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-13T00:44:18.939Z,2025-04-13T01:43:35Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5647641555,56,Left,5647641561,141,79.1,5647641563,212,5.6,5647870785,144,1,5647641565,213,3.46,5647641559,140,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800336883,470,61,2,50,20,5qfq6cwtrgzd2szijivns7rjl,0,50.3,79.1,2025-04-13T00:44:21.571Z,2025-04-13T01:45:11Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5647641621,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800336869,426,61,2,50,21,5x54jbfk11lrsmipgsx7cdbai,1,63.2,8.0,2025-04-13T00:44:22.319Z,2025-04-13T02:06:44Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5647641537,56,Right,5647644295,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800336921,428,1,2,50,21,5x54jbfk11lrsmipgsx7cdbai,1,68.2,11.1,2025-04-13T00:44:22.932Z,2025-04-13T00:44:24Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5647641873,140,54.1,5647641879,213,2.15,5647641877,212,27.2,5647641869,56,Center,5647641875,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800336961,429,1,2,50,23,5x54jbfk11lrsmipgsx7cdbai,1,48.1,44.0,2025-04-13T00:44:24.541Z,2025-04-13T00:44:27Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5647642069,140,51.9,5647642067,56,Center,5647642075,213,5.00,5647642073,212,14.2,5647642071,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337047,430,1,2,50,26,5x54jbfk11lrsmipgsx7cdbai,1,55.0,35.4,2025-04-13T00:44:27.677Z,2025-04-13T00:44:33Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5647642449,56,Center,5647642457,213,1.49,5647642453,141,53.6,5647642451,140,55.9,5647642455,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337087,431,1,2,50,32,5x54jbfk11lrsmipgsx7cdbai,1,61.5,65.2,2025-04-13T00:44:33.269Z,2025-04-13T00:44:36Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5647642669,56,Left,5647642677,213,0.63,5647642673,141,85.9,5647642671,140,79.9,5647642675,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337119,432,1,2,50,34,5x54jbfk11lrsmipgsx7cdbai,1,79.9,85.9,2025-04-13T00:44:35.821Z,2025-04-13T00:44:37Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5647642839,212,18.9,5647642837,141,63.0,5647642829,56,Center,5647642833,140,69.7,5647642841,213,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337203,433,1,2,50,36,5x54jbfk11lrsmipgsx7cdbai,1,68.6,60.0,2025-04-13T00:44:37.629Z,2025-04-13T00:44:44Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5647643321,140,59.1,5647643323,141,50.6,5647643327,213,3.71,5647643325,212,11.8,5647643319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337219,434,1,2,50,42,5x54jbfk11lrsmipgsx7cdbai,1,61.5,48.2,2025-04-13T00:44:43.948Z,2025-04-13T00:44:45Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5647643399,56,Center,5647643405,212,11.4,5647643403,141,38.0,5647643407,213,5.63,5647643401,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337231,435,1,2,50,43,5x54jbfk11lrsmipgsx7cdbai,1,70.1,38.0,2025-04-13T00:44:44.989Z,2025-04-13T00:44:46Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5647643475,56,Center,5647643483,213,0.22,5647643479,141,41.0,5647643477,140,78.8,5647643481,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337239,436,1,2,50,44,5x54jbfk11lrsmipgsx7cdbai,1,78.8,41.0,2025-04-13T00:44:45.941Z,2025-04-13T00:44:46Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5647643553,156,,5647643509,56,Center,5647643515,212,7.0,5647643513,141,42.2,5647643517,213,3.02,5647643511,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337305,437,2,2,50,47,5x54jbfk11lrsmipgsx7cdbai,1,73.3,49.6,2025-04-13T00:44:48.132Z,2025-04-13T00:44:53Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5647643929,7,agl19e1fx5123lk28avksxb3e,5647643931,56,Center,5647643879,140,95.7,5647643881,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337783,472,1,2,51,20,5qfq6cwtrgzd2szijivns7rjl,1,8.5,43.9,2025-04-13T00:45:21.362Z,2025-04-13T00:45:22Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5647646501,140,12.8,5647646507,213,5.08,5647646503,141,26.8,5647646505,212,12.5,5647646499,56,Back,5647646495,5,,5647646497,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337801,473,1,2,51,21,5qfq6cwtrgzd2szijivns7rjl,0,12.8,24.7,2025-04-13T00:45:22.172Z,2025-04-13T00:45:22Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647646575,140,31.3,5647646581,213,0.30,5647646579,212,20.3,5647646577,141,33.4,5647646573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337867,439,1,2,51,23,5x54jbfk11lrsmipgsx7cdbai,1,63.7,75.7,2025-04-13T00:45:24.859Z,2025-04-13T00:45:25Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5647646895,140,75.3,5647646893,56,Center,5647646897,141,69.3,5647646901,212,12.9,5647646903,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337915,440,1,2,51,24,5x54jbfk11lrsmipgsx7cdbai,1,75.3,69.3,2025-04-13T00:45:25.643Z,2025-04-13T00:45:38Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,1.0,,5647647189,141,52.7,5647647193,213,4.72,5647647191,212,11.3,5647647919,154,,5647647183,56,Center,5647647917,210,13,5647647185,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800337923,441,13,2,51,25,5x54jbfk11lrsmipgsx7cdbai,1,75.4,52.7,2025-04-13T00:45:26.948Z,2025-04-13T00:45:39Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5647647963,103,11.1,5647647967,231,50.4,5647647607,72,,5647647229,18,,5647647955,154,,5647647231,56,Center,5647647951,73,,5647647227,22,,5647647961,102,60.3,5647647965,230,5647647957,55,440,5647647953,29,99.1,,,,,,,,,,,,,,,,,,,,,,
2800338003,442,5,2,51,30,5x54jbfk11lrsmipgsx7cdbai,0,100.8,57.3,2025-04-13T00:45:31.149Z,2025-04-13T02:01:21Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5647647549,346,,5647647547,56,Center,5647649535,233,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800338333,474,5,2,51,30,5qfq6cwtrgzd2szijivns7rjl,1,-0.8,42.7,2025-04-13T00:45:31.149Z,2025-04-13T02:01:21Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647649467,56,Back,5647649515,233,442,5647649471,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800338417,475,1,2,51,55,5qfq6cwtrgzd2szijivns7rjl,1,4.5,51.9,2025-04-13T00:45:56.802Z,2025-04-13T00:46:03Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5647649937,141,49.3,5647649933,56,Back,5647649931,124,,5647649935,140,8.7,5647649939,212,4.8,5647649945,237,,5647649941,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800338471,476,1,2,52,2,5qfq6cwtrgzd2szijivns7rjl,0,9.3,48.4,2025-04-13T00:46:03.771Z,2025-04-13T00:46:07Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5647650185,140,50.2,5647650193,1,,5647650189,212,43.3,5647650187,141,40.1,5647650183,56,Center,5647650181,155,,5647650191,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800338445,443,44,2,52,4,5x54jbfk11lrsmipgsx7cdbai,1,39.4,65.4,2025-04-13T00:46:05.420Z,2025-04-13T02:02:34Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5647650051,56,Back,5647650053,285,,5647650323,233,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800338485,477,44,2,52,4,5qfq6cwtrgzd2szijivns7rjl,0,60.6,34.6,2025-04-13T00:46:05.421Z,2025-04-13T02:02:34Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5647650335,233,443,5647650251,286,,5647650249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800338571,444,1,2,52,4,5x54jbfk11lrsmipgsx7cdbai,1,28.3,70.2,2025-04-13T00:46:05.796Z,2025-04-13T00:46:13Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5647650725,140,34.6,5647650721,3,,5647650731,213,5.94,5647650723,56,Back,5647650727,141,66.7,5647650729,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800338829,478,4,2,52,12,5qfq6cwtrgzd2szijivns7rjl,1,60.0,31.7,2025-04-13T00:46:13.738Z,2025-04-13T03:30:47Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5648095795,242,,5647652189,56,Center,5647652195,286,,5647850093,233,445,5648095797,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800338577,445,4,2,52,12,5x54jbfk11lrsmipgsx7cdbai,0,40.0,68.3,2025-04-13T00:46:13.739Z,2025-04-13T03:28:29Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5648097797,242,,5647652153,285,,5647650783,56,Back,5648097799,241,,5647850133,233,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339243,479,1,2,52,50,5qfq6cwtrgzd2szijivns7rjl,0,55.5,30.0,2025-04-13T00:46:51.251Z,2025-04-13T00:47:17Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5647654305,212,43.7,5647654297,152,,5647654293,5,,5647654301,140,87.0,5647654295,155,,5647654307,213,0.71,5647654303,141,72.1,5647654299,56,Center,5647654309,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339433,484,44,2,52,51,5qfq6cwtrgzd2szijivns7rjl,1,74.9,59.0,2025-04-13T00:46:52.298Z,2025-04-13T02:02:34Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5647852977,233,446,5647655393,286,,5647655391,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339235,446,44,2,52,51,5x54jbfk11lrsmipgsx7cdbai,0,25.1,41.0,2025-04-13T00:46:52.299Z,2025-04-13T02:02:35Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5647654229,285,,5647654227,56,Back,5647852985,233,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339251,480,1,2,52,51,5qfq6cwtrgzd2szijivns7rjl,0,88.0,78.8,2025-04-13T00:46:53Z,2025-04-13T01:36:41Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5647654361,140,83.8,5647654363,141,61.8,5647654367,213,4.35,5647654359,56,Center,5647654365,212,12.4,5647654357,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339271,447,12,2,52,54,5x54jbfk11lrsmipgsx7cdbai,1,9.3,36.3,2025-04-13T00:46:55.723Z,2025-04-13T00:46:59Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5647654457,213,5.97,5647654453,212,21.4,5647654451,141,26.5,5647654449,140,28.7,5647654447,56,Back,5647654501,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339285,481,50,2,52,56,5qfq6cwtrgzd2szijivns7rjl,1,70.2,67.4,2025-04-13T00:46:57.266Z,2025-04-13T02:00:45Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5647654561,286,,5647654559,56,Center,5647657399,233,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339313,448,7,2,52,56,5x54jbfk11lrsmipgsx7cdbai,0,29.8,32.6,2025-04-13T00:46:57.267Z,2025-04-13T02:00:45Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5647654775,285,,5647654773,56,Back,5647657375,233,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339351,449,3,2,53,0,5x54jbfk11lrsmipgsx7cdbai,1,48.9,42.8,2025-04-13T00:47:01.764Z,2025-04-13T02:00:52Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5647654921,286,,5647654941,233,482,5647654919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339331,482,45,2,53,0,5qfq6cwtrgzd2szijivns7rjl,0,51.1,57.2,2025-04-13T00:47:01.764Z,2025-04-13T02:00:52Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5647654955,233,449,5647654851,56,Center,5647654853,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339367,450,1,2,53,1,5x54jbfk11lrsmipgsx7cdbai,0,56.2,45.2,2025-04-13T00:47:02.803Z,2025-04-13T00:47:04Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5647654973,157,,5647654979,141,50.0,5647654977,140,65.3,5647654983,213,0.33,5647654981,212,10.1,5647654975,56,Center,5647654985,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339393,483,1,2,53,3,5qfq6cwtrgzd2szijivns7rjl,0,38.8,58.5,2025-04-13T00:47:04.122Z,2025-04-13T00:47:07Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647655159,3,,5647655165,141,61.4,5647655161,56,Center,5647655163,140,53.2,5647655167,212,15.2,5647655169,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339417,451,61,2,53,7,5x54jbfk11lrsmipgsx7cdbai,1,54.6,42.2,2025-04-13T00:47:08.418Z,2025-04-13T00:47:08Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5647655309,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339481,453,1,2,53,10,5x54jbfk11lrsmipgsx7cdbai,1,46.7,41.2,2025-04-13T00:47:11.314Z,2025-04-13T00:47:12Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5647655623,213,2.52,5647655621,212,16.9,5647655615,56,Back,5647655617,140,33.6,5647655619,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339497,454,1,2,53,10,5x54jbfk11lrsmipgsx7cdbai,1,33.6,55.7,2025-04-13T00:47:11.930Z,2025-04-13T00:47:12Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5647655703,140,43.4,5647655707,212,21.8,5647655701,56,Back,5647655705,141,83.9,5647655709,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339601,455,1,2,53,11,5x54jbfk11lrsmipgsx7cdbai,1,43.4,83.9,2025-04-13T00:47:12.571Z,2025-04-13T00:47:18Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5647656285,212,19.1,5647656283,141,59.4,5647656287,213,4.20,5647656281,140,34.5,5647656279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339653,456,1,2,53,17,5x54jbfk11lrsmipgsx7cdbai,1,33.2,57.8,2025-04-13T00:47:18.650Z,2025-04-13T00:47:22Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5647656595,1,,5647656589,141,75.1,5647656593,213,0.28,5647656591,212,43.2,5647656585,56,Center,5647656587,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339699,457,1,2,53,21,5x54jbfk11lrsmipgsx7cdbai,1,72.4,77.2,2025-04-13T00:47:22.402Z,2025-04-13T00:47:26Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5647656863,56,Left,5647656869,212,24.3,5647656867,141,84.2,5647656865,140,95.1,5647656871,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339709,458,1,2,53,25,5x54jbfk11lrsmipgsx7cdbai,0,97.6,72.0,2025-04-13T00:47:26.178Z,2025-04-13T00:47:29Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5647657069,236,,5647656913,56,Center,5647656917,141,69.0,5647656915,140,96.8,5647656921,213,4.32,5647656919,212,2.2,5647657075,286,,5647657071,233,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339731,485,74,2,53,25,5qfq6cwtrgzd2szijivns7rjl,1,15.1,39.7,2025-04-13T00:47:26.179Z,2025-04-13T02:00:38Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647657037,285,,5647657035,56,Back,5647657091,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339851,487,1,2,53,30,5qfq6cwtrgzd2szijivns7rjl,1,17.8,21.6,2025-04-13T00:47:32.010Z,2025-04-13T00:47:36Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5647657719,212,16.4,5647657717,141,21.6,5647657713,56,Back,5647657715,140,33.4,5647657721,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339859,488,61,2,53,33,5qfq6cwtrgzd2szijivns7rjl,0,33.7,21.6,2025-04-13T00:47:34.218Z,2025-04-13T01:37:05Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5647657753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339885,460,1,2,53,35,5x54jbfk11lrsmipgsx7cdbai,1,70.0,83.6,2025-04-13T00:47:36.298Z,2025-04-13T00:47:38Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5647657917,140,71.3,5647657919,141,66.6,5647657923,213,4.83,5647657915,56,Center,5647657921,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339901,461,1,2,53,36,5x54jbfk11lrsmipgsx7cdbai,1,71.3,66.6,2025-04-13T00:47:37.985Z,2025-04-13T00:47:39Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5647658023,213,0.25,5647658021,212,6.7,5647658015,56,Center,5647658019,141,69.0,5647658017,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339913,462,3,2,53,37,5x54jbfk11lrsmipgsx7cdbai,0,76.8,72.6,2025-04-13T00:47:38.849Z,2025-04-13T02:08:31Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5647856043,233,489,5647658281,286,,5647658089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339935,489,7,2,53,37,5qfq6cwtrgzd2szijivns7rjl,1,23.2,27.4,2025-04-13T00:47:38.850Z,2025-04-13T02:00:45Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5647856031,233,462,5647658239,56,Back,5647658241,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800339995,490,1,2,53,42,5qfq6cwtrgzd2szijivns7rjl,1,13.6,13.4,2025-04-13T00:47:43.570Z,2025-04-13T00:47:46Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5647658587,56,Back,5647658585,157,,5647658591,141,20.3,5647658593,212,20.7,5647658597,1,,5647658589,140,32.8,5647658595,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800340013,491,1,2,53,45,5qfq6cwtrgzd2szijivns7rjl,1,37.3,16.5,2025-04-13T00:47:46.193Z,2025-04-13T00:47:47Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5647658655,140,35.2,5647658661,213,1.86,5647658653,56,Back,5647658659,212,7.9,5647658657,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800340031,492,1,2,53,45,5qfq6cwtrgzd2szijivns7rjl,1,35.8,25.9,2025-04-13T00:47:46.954Z,2025-04-13T00:47:47Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5647658769,212,12.0,5647658763,56,Back,5647658767,141,35.5,5647658771,213,2.57,5647658765,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800340093,493,1,2,53,46,5qfq6cwtrgzd2szijivns7rjl,1,26.2,35.5,2025-04-13T00:47:47.666Z,2025-04-13T00:47:51Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5647659115,213,2.35,5647659107,56,Back,5647659111,141,52.5,5647659113,212,16.2,5647659109,140,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800340207,494,1,2,53,50,5qfq6cwtrgzd2szijivns7rjl,1,15.4,52.5,2025-04-13T00:47:51.795Z,2025-04-13T00:47:59Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647659809,213,0.64,5647659805,141,78.7,5647659803,140,38.0,5647659807,212,29.7,5647659801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800340259,495,1,2,53,58,5qfq6cwtrgzd2szijivns7rjl,1,47.7,85.1,2025-04-13T00:47:59.122Z,2025-04-13T00:48:02Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5647660129,213,3.84,5647660125,141,71.1,5647660121,56,Back,5647660123,140,36.8,5647660127,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800340311,496,1,2,54,1,5qfq6cwtrgzd2szijivns7rjl,1,36.1,67.6,2025-04-13T00:48:02.673Z,2025-04-13T00:48:06Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5647660491,212,10.6,5647660483,56,Back,5647660489,141,83.0,5647660487,140,37.4,5647660493,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800340335,497,1,2,54,5,5qfq6cwtrgzd2szijivns7rjl,0,36.9,84.5,2025-04-13T00:48:06.520Z,2025-04-13T00:48:08Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5647660647,56,Left,5647660651,141,81.4,5647660657,1,,5647660653,212,36.8,5647660655,213,6.23,5647660645,155,,5647660649,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800340395,464,1,2,54,9,5x54jbfk11lrsmipgsx7cdbai,1,19.2,12.8,2025-04-13T00:48:10.249Z,2025-04-13T00:48:12Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5647661019,140,4.3,5647661023,212,20.7,5647661021,141,32.7,5647661017,56,Back,5647661025,213,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800340447,465,1,2,54,11,5x54jbfk11lrsmipgsx7cdbai,0,4.3,32.7,2025-04-13T00:48:12.075Z,2025-04-13T00:48:16Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5647661329,213,0.00,5647661319,157,,5647661327,212,44.5,5647661323,140,46.7,5647661321,56,Back,5647661331,1,,5647661325,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800340457,498,1,2,54,15,5qfq6cwtrgzd2szijivns7rjl,0,57.8,64.8,2025-04-13T00:48:16.593Z,2025-04-13T00:48:17Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5647661385,141,69.1,5647661387,212,7.5,5647661383,140,64.4,5647661381,56,Center,5647661389,213,0.40,5647661379,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800340479,466,1,2,54,16,5x54jbfk11lrsmipgsx7cdbai,0,36.6,28.3,2025-04-13T00:48:17.282Z,2025-04-13T00:48:19Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5647661491,140,39.7,5647661489,56,Back,5647661493,141,23.7,5647661497,213,5.52,5647661495,212,4.5,5647661487,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800340501,499,44,2,54,17,5qfq6cwtrgzd2szijivns7rjl,1,60.2,77.0,2025-04-13T00:48:18.608Z,2025-04-13T00:48:22Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5647661643,233,467,5647661599,286,,5647661597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
