id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/15/value,qualifier/8/value,qualifier/14/value
2822738749,458,12,2,55,46,aj8ytsr2ap33tod0hd8ofzaw9,1,19.9,5.8,2025-06-15T01:53:52.187Z,2025-06-15T01:53:53Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771662891,213,5.29,5771662885,140,22.8,5771662887,141,0.0,5771662883,56,Back,5771662909,167,,5771662889,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738751,459,5,2,55,47,aj8ytsr2ap33tod0hd8ofzaw9,0,27.4,-1.0,2025-06-15T01:53:52.668Z,2025-06-15T02:48:56Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771663861,233,535,5771662895,347,,5771662893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738899,535,5,2,55,47,2iwybwokic7nmr1t33abdbjoq,1,72.6,101.0,2025-06-15T01:53:52.668Z,2025-06-15T02:48:56Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5771663829,56,Left,5771663845,233,459,5771663831,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738907,536,1,2,56,8,2iwybwokic7nmr1t33abdbjoq,0,64.8,100.0,2025-06-15T01:54:14.132Z,2025-06-15T01:54:16Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771663931,213,5.70,5771663925,140,76.4,5771663923,56,Left,5771663927,141,89.0,5771663921,107,,5771663929,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738911,461,8,2,56,11,aj8ytsr2ap33tod0hd8ofzaw9,1,13.6,8.5,2025-06-15T01:54:16.694Z,2025-06-15T01:54:17Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771663941,15,,5771663933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738931,463,1,2,56,12,aj8ytsr2ap33tod0hd8ofzaw9,1,16.2,7.7,2025-06-15T01:54:18.251Z,2025-06-15T01:54:19Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5771664049,141,19.8,5771664051,212,11.7,5771664053,213,0.78,5771664045,56,Back,5771664047,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738943,464,1,2,56,13,aj8ytsr2ap33tod0hd8ofzaw9,1,24.1,19.8,2025-06-15T01:54:18.979Z,2025-06-15T01:54:20Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5771664105,212,7.7,5771664103,141,15.5,5771664107,213,5.89,5771664099,56,Back,5771664101,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738959,465,1,2,56,15,aj8ytsr2ap33tod0hd8ofzaw9,1,34.2,18.9,2025-06-15T01:54:20.675Z,2025-06-15T01:54:23Z,109e64uz1hq4tb3rspek41qll,J. Webber,,,5771664245,140,59.9,5771664247,141,9.5,5771664243,56,Right,5771664251,213,6.05,5771664249,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738987,466,1,2,56,18,aj8ytsr2ap33tod0hd8ofzaw9,1,63.4,9.1,2025-06-15T01:54:23.884Z,2025-06-15T01:54:41Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,1.0,,5771664439,212,25.4,5771664441,213,1.25,5771664893,210,15,5771664431,155,,5771664895,154,,5771664437,141,44.6,5771664433,56,Center,5771664435,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738991,467,15,2,56,23,aj8ytsr2ap33tod0hd8ofzaw9,1,78.3,41.3,2025-06-15T01:54:28.572Z,2025-06-15T03:16:34Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5771664917,147,48.7,5771664897,78,,5771664469,56,Center,5771836811,23,,5771664939,233,537,5771664907,102,49.0,5771664913,215,,5771664915,146,98.2,5771664909,103,5771664631,20,5771664467,18,5771664901,154,,5771664911,214,5771664899,29,,5771664903,55,,,,,,,,,,8.2,466
2822738985,537,10,2,56,23,2iwybwokic7nmr1t33abdbjoq,1,5.9,54.7,2025-06-15T01:54:28.672Z,2025-06-15T01:54:42Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5771664957,233,467,5771664425,56,Back,5771664421,178,,5771664535,177,,5771664423,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822739081,539,1,2,56,35,2iwybwokic7nmr1t33abdbjoq,1,8.8,48.0,2025-06-15T01:54:40.646Z,2025-06-15T01:54:44Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5771665039,213,1.16,5771665031,56,Back,5771665029,123,,5771665033,140,15.5,5771665037,212,17.6,5771665035,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822739097,540,1,2,56,39,2iwybwokic7nmr1t33abdbjoq,0,18.7,71.4,2025-06-15T01:54:44.853Z,2025-06-15T01:54:47Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5771665135,140,46.9,5771665137,141,73.3,5771665131,155,,5771665133,56,Back,5771665141,213,0.04,5771665139,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822739123,469,1,2,56,43,aj8ytsr2ap33tod0hd8ofzaw9,1,53.7,30.9,2025-06-15T01:54:49.274Z,2025-06-15T01:54:51Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771665249,213,3.17,5771665239,3,,5771665245,141,30.1,5771665247,212,17.0,5771665243,140,37.5,5771665241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822739131,471,1,2,56,46,aj8ytsr2ap33tod0hd8ofzaw9,1,37.4,30.1,2025-06-15T01:54:51.459Z,2025-06-15T01:54:52Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771665279,56,Back,5771665285,212,12.5,5771665287,213,5.06,5771665283,141,12.8,5771665281,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822739133,472,1,2,56,47,aj8ytsr2ap33tod0hd8ofzaw9,1,41.5,12.8,2025-06-15T01:54:52.555Z,2025-06-15T01:54:53Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771665301,213,6.20,5771665293,56,Right,5771665297,141,11.1,5771665295,140,55.4,5771665299,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822739137,473,1,2,56,47,aj8ytsr2ap33tod0hd8ofzaw9,1,55.4,11.1,2025-06-15T01:54:53.187Z,2025-06-15T02:47:41Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5771665323,212,6.9,5771665325,213,1.71,5771665319,140,54.5,5771665321,141,21.2,5771665317,56,Center,5771665329,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822739153,474,3,2,56,50,aj8ytsr2ap33tod0hd8ofzaw9,0,55.0,23.5,2025-06-15T01:54:55.595Z,2025-06-15T02:48:34Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771677503,286,,5771665411,56,Center,5771691991,233,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822739145,541,7,2,56,50,2iwybwokic7nmr1t33abdbjoq,0,45.0,76.5,2025-06-15T01:54:55.596Z,2025-06-15T03:08:27Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5771691987,233,474,5771691983,56,Back,5771691985,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822739165,542,1,2,56,52,2iwybwokic7nmr1t33abdbjoq,1,38.0,89.0,2025-06-15T01:54:57.516Z,2025-06-15T01:54:58Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771665471,141,77.3,5771665469,140,41.2,5771665467,56,Back,5771665473,212,8.6,5771665475,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822739183,544,1,2,56,53,2iwybwokic7nmr1t33abdbjoq,1,41.2,77.3,2025-06-15T01:54:58.717Z,2025-06-15T01:54:59Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5771665571,212,6.9,5771665569,141,67.9,5771665573,213,5.10,5771665565,56,Back,5771665567,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822739191,545,1,2,56,54,2iwybwokic7nmr1t33abdbjoq,1,43.7,67.9,2025-06-15T01:54:59.805Z,2025-06-15T01:55:01Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5771665627,213,3.99,5771665621,140,40.0,5771665623,141,61.4,5771665625,212,5.9,5771665619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822739237,546,1,2,56,55,2iwybwokic7nmr1t33abdbjoq,1,40.0,61.4,2025-06-15T01:55:01.014Z,2025-06-15T01:55:07Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5771665859,213,0.36,5771665849,155,,5771665851,56,Left,5771665855,141,92.0,5771665853,140,91.9,5771665861,1,,5771665857,212,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822739279,548,43,2,57,6,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-15T01:55:11.668Z,2025-06-15T01:55:19Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5771666053,18,0,5771666061,249,0,5771666055,56,Center,5771666051,22,0,5771666295,144,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822739275,547,4,2,57,9,2iwybwokic7nmr1t33abdbjoq,1,93.0,89.6,2025-06-15T01:55:14.853Z,2025-06-15T02:48:21Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5771666689,286,,5771666035,56,Left,5771679531,233,475,5771666683,13,,5771666687,265,,5771666685,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822739295,475,4,2,57,9,aj8ytsr2ap33tod0hd8ofzaw9,0,7.0,10.4,2025-06-15T01:55:14.854Z,2025-06-15T02:48:21Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771666177,13,,5771666179,56,Back,5771666185,285,,5771679535,233,547,5771666183,265,,5771666181,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740499,549,1,2,59,32,2iwybwokic7nmr1t33abdbjoq,0,95.4,88.7,2025-06-15T01:57:37.509Z,2025-06-15T01:57:40Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5771672911,141,50.3,5771672899,2,,5771672905,152,,5771672907,56,Center,5771672903,155,,5771672913,212,26.1,5771672909,140,96.0,5771672915,213,4.74,5771672901,5,,,,,,,,,,,,,,,,,,,,,,,,,
2822740515,478,1,2,59,37,aj8ytsr2ap33tod0hd8ofzaw9,1,11.7,50.4,2025-06-15T01:57:42.969Z,2025-06-15T01:57:51Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5771673329,1,,5771673041,212,36.1,5771673039,141,78.2,5771673035,56,Back,5771673057,287,,5771673037,140,41.0,5771673033,123,,5771673043,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740571,479,1,2,59,45,aj8ytsr2ap33tod0hd8ofzaw9,1,72.4,72.9,2025-06-15T01:57:50.978Z,2025-06-15T01:57:53Z,109e64uz1hq4tb3rspek41qll,J. Webber,,,5771673373,140,71.6,5771673377,212,6.7,5771673371,56,Center,5771673375,141,63.1,5771673379,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740577,480,3,2,59,47,aj8ytsr2ap33tod0hd8ofzaw9,0,71.8,63.6,2025-06-15T01:57:53.059Z,2025-06-15T01:57:57Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5771673403,56,Center,5771673475,233,550,5771673405,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740587,550,7,2,59,47,2iwybwokic7nmr1t33abdbjoq,0,28.2,36.4,2025-06-15T01:57:53.060Z,2025-06-15T01:57:57Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5771673457,233,480,5771673437,56,Back,5771673439,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740585,481,61,2,59,48,aj8ytsr2ap33tod0hd8ofzaw9,1,71.5,63.0,2025-06-15T01:57:54.368Z,2025-06-15T01:57:54Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5771673435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740815,551,12,2,59,50,2iwybwokic7nmr1t33abdbjoq,1,19.8,46.5,2025-06-15T01:57:56.070Z,2025-06-15T01:58:15Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5771674677,140,25.3,5771674675,56,Back,5771674679,141,61.5,5771674681,212,11.7,5771674683,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740627,482,1,2,59,51,aj8ytsr2ap33tod0hd8ofzaw9,1,78.1,36.3,2025-06-15T01:57:56.922Z,2025-06-15T01:57:58Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5771673607,141,33.7,5771673603,56,Center,5771673605,140,65.9,5771673611,213,3.28,5771673609,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740671,483,1,2,59,53,aj8ytsr2ap33tod0hd8ofzaw9,1,65.5,33.9,2025-06-15T01:57:58.442Z,2025-06-15T01:58:01Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5771673841,140,63.6,5771673847,213,1.65,5771673843,141,72.3,5771673845,212,26.2,5771673837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740695,484,1,2,59,56,aj8ytsr2ap33tod0hd8ofzaw9,1,63.6,72.3,2025-06-15T01:58:01.395Z,2025-06-15T01:58:03Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5771673959,212,16.0,5771673957,141,89.7,5771673961,213,0.83,5771673953,56,Left,5771673955,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740735,485,1,2,59,58,aj8ytsr2ap33tod0hd8ofzaw9,1,73.9,89.7,2025-06-15T01:58:03.626Z,2025-06-15T01:58:06Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5771674209,141,87.1,5771674213,213,3.36,5771674211,212,8.2,5771674207,140,66.3,5771674205,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740743,486,1,2,60,1,aj8ytsr2ap33tod0hd8ofzaw9,1,65.0,85.9,2025-06-15T01:58:06.442Z,2025-06-15T01:58:07Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5771674251,213,4.70,5771674249,212,6.9,5771674247,141,75.7,5771674243,56,Center,5771674245,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740789,487,1,2,60,1,aj8ytsr2ap33tod0hd8ofzaw9,1,64.9,75.7,2025-06-15T01:58:07.362Z,2025-06-15T01:58:12Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5771674529,212,20.0,5771674527,141,87.4,5771674523,56,Left,5771674531,213,0.41,5771674525,140,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740793,488,3,2,60,6,aj8ytsr2ap33tod0hd8ofzaw9,0,83.2,85.9,2025-06-15T01:58:12.217Z,2025-06-15T01:58:13Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5771674571,211,,5771674551,56,Left,5771674553,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740821,552,12,2,60,9,2iwybwokic7nmr1t33abdbjoq,1,14.8,37.3,2025-06-15T01:58:14.917Z,2025-06-15T02:48:59Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5771674707,140,21.7,5771674705,56,Back,5771674709,141,10.3,5771674711,212,19.7,5771674713,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740829,489,45,2,60,11,aj8ytsr2ap33tod0hd8ofzaw9,0,75.1,91.0,2025-06-15T01:58:16.955Z,2025-06-15T02:48:40Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5771674753,56,Left,5771674879,233,553,5771674755,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740841,553,3,2,60,11,2iwybwokic7nmr1t33abdbjoq,1,24.9,9.0,2025-06-15T01:58:16.955Z,2025-06-15T02:48:40Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5771674871,233,489,5771674815,56,Back,5771674817,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740925,555,1,2,60,21,2iwybwokic7nmr1t33abdbjoq,0,71.6,6.0,2025-06-15T01:58:26.397Z,2025-06-15T01:58:28Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5771675361,236,,5771675309,213,5.80,5771675293,56,Right,5771675295,140,72.7,5771675299,141,5.1,5771675303,212,1.3,5771675367,286,,5771675363,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740935,490,74,2,60,21,aj8ytsr2ap33tod0hd8ofzaw9,1,30.3,92.3,2025-06-15T01:58:26.398Z,2025-06-15T02:48:30Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5771675401,233,555,5771675353,56,Back,5771675355,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822740953,491,5,2,60,22,aj8ytsr2ap33tod0hd8ofzaw9,0,32.8,101.4,2025-06-15T01:58:28.303Z,2025-06-15T02:48:56Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5771675491,56,Back,5771676813,233,556,5771675493,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822741191,556,5,2,60,22,2iwybwokic7nmr1t33abdbjoq,1,67.2,-1.4,2025-06-15T01:58:28.303Z,2025-06-15T01:59:05Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5771676789,347,,5771676793,233,491,5771676787,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822741617,493,17,2,60,37,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-06-15T01:58:42.976Z,2025-06-15T02:00:02Z,,,,,5771679163,31,,5771679165,184,,5771679169,283,8dozyetopy6sf9k97lazl09gp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822741345,558,18,2,61,12,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-15T01:59:18.348Z,2025-06-15T01:59:19Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5771677635,55,559,5771677609,59,9,5771677605,42,,5771677607,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822741347,559,19,2,61,12,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-15T01:59:18.349Z,2025-06-15T01:59:19Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5771677615,145,11,5771677621,293,3,5771677617,59,22,5771677623,44,Midfielder,5771677611,42,,5771677625,55,558,5771677619,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822742501,515,18,2,61,40,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-06-15T01:59:45.748Z,2025-06-15T02:02:35Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5771684403,55,516,5771684357,44,Midfielder,5771684355,42,,5771684359,59,37,5771685331,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822742507,516,19,2,61,40,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-06-15T01:59:45.749Z,2025-06-15T04:00:38Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5771685455,189,,5771684393,292,5,5771684397,44,Midfielder,5771684395,293,2,5771684389,145,11,5771684385,42,,5771684391,59,22,5771684399,55,515,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822741425,560,18,2,61,40,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-15T01:59:46.283Z,2025-06-15T01:59:48Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771678065,55,561,5771678013,42,,5771678017,59,23,5771678015,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822741429,561,19,2,61,40,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-15T01:59:46.284Z,2025-06-15T01:59:49Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5771678041,292,3,5771678039,59,14,5771678037,145,3,5771678033,42,,5771678047,55,560,5771678043,293,1,5771678045,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822741657,562,1,2,61,57,2iwybwokic7nmr1t33abdbjoq,1,65.5,0.0,2025-06-15T02:00:02.596Z,2025-06-15T02:00:04Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5771679399,56,Right,5771679401,140,81.7,5771679397,107,,5771679405,212,19.2,5771679403,141,11.9,5771679407,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822741667,563,1,2,61,59,2iwybwokic7nmr1t33abdbjoq,1,81.7,11.9,2025-06-15T02:00:04.612Z,2025-06-15T02:00:05Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5771679459,213,2.04,5771679449,3,,5771679451,56,Center,5771679457,212,14.5,5771679453,140,75.4,5771679455,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822741701,564,1,2,62,0,2iwybwokic7nmr1t33abdbjoq,1,75.4,30.9,2025-06-15T02:00:05.782Z,2025-06-15T02:00:11Z,dv155f8jlvq8frvhjcokboiy1,C. Dennis,,,5771679657,3,,5771679661,140,86.3,5771679659,56,Center,5771679667,213,0.05,5771679663,141,31.7,5771679665,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822741703,494,43,2,62,5,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-06-15T02:00:11.014Z,2025-06-15T02:14:22Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5771716871,144,45,5771679713,233,565,5771679671,56,Back,5771679673,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822741709,565,43,2,62,5,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-15T02:00:11.014Z,2025-06-15T02:17:07Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5771725759,144,3,5771679699,56,Center,5771679701,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822741723,566,61,2,62,5,2iwybwokic7nmr1t33abdbjoq,0,92.8,33.9,2025-06-15T02:00:11.308Z,2025-06-15T02:17:10Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5771679791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822741713,495,12,2,62,5,aj8ytsr2ap33tod0hd8ofzaw9,1,6.8,67.9,2025-06-15T02:00:11.309Z,2025-06-15T02:14:29Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771679733,56,Back,5771717281,141,69.9,5771679731,167,,5771717283,212,8.4,5771717285,213,2.98,5771717279,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822741717,496,6,2,62,7,aj8ytsr2ap33tod0hd8ofzaw9,0,7.2,65.6,2025-06-15T02:00:12.769Z,2025-06-15T02:00:18Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771679767,73,,5771679765,56,Back,5771679915,233,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822741731,567,6,2,62,7,2iwybwokic7nmr1t33abdbjoq,1,92.8,34.4,2025-06-15T02:00:12.769Z,2025-06-15T02:49:13Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5771679895,233,496,5771679863,56,Center,5771679865,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822741919,568,1,2,62,37,2iwybwokic7nmr1t33abdbjoq,1,99.5,0.5,2025-06-15T02:00:42.614Z,2025-06-15T02:01:19Z,dv155f8jlvq8frvhjcokboiy1,C. Dennis,1.0,,5771680907,6,,5771682087,210,15,5771680917,141,46.7,5771680905,2,,5771680919,212,31.6,5771680911,223,,5771682089,154,,5771680913,56,Center,5771680909,155,5771680915,140,5771680921,213,,,,,,,,,,,,,,,,96.0,1.69,,,,
2822741921,569,44,2,62,39,2iwybwokic7nmr1t33abdbjoq,1,92.5,44.2,2025-06-15T02:00:45.079Z,2025-06-15T02:48:45Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5771680939,286,,5771680937,56,Center,5771681009,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822741917,497,44,2,62,39,aj8ytsr2ap33tod0hd8ofzaw9,0,7.5,55.8,2025-06-15T02:00:45.080Z,2025-06-15T02:48:46Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5771680899,285,,5771681045,233,569,5771680897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822741931,570,15,2,62,40,2iwybwokic7nmr1t33abdbjoq,1,96.0,46.7,2025-06-15T02:00:46.004Z,2025-06-15T02:01:20Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5771682115,328,,5771682113,103,18.4,5771682101,80,,5771682111,102,47.7,5771682103,29,,5771682099,15,,5771682119,147,49.5,5771682105,154,,5771682097,25,5771682117,146,5771680995,56,5771680993,16,,5771682127,233,5771682107,55,568,,,,,,,,99.5,Center,498,,,
2822741935,498,10,2,62,40,aj8ytsr2ap33tod0hd8ofzaw9,1,2.7,50.7,2025-06-15T02:00:46.104Z,2025-06-15T02:01:20Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5771682131,233,570,5771681019,56,Back,5771681015,178,,5771681017,182,,5771681013,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
