id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2813125319,383,5,1,44,12,224tl8u2smnbyliroayk69nt0,0,86.7,100.8,2025-05-11T00:20:48.015Z,2025-05-11T02:04:58Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,5718219415,347,,5718219413,56,Left,5718618695,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125485,367,1,1,44,24,83cpn99fh7ulkwe8nezy8a3mx,1,18.8,0.0,2025-05-11T00:20:59.985Z,2025-05-11T00:21:02Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,5718220279,212,14.6,5718220281,213,2.05,5718220277,141,17.9,5718220269,107,,5718220273,56,Back,5718220275,140,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125503,368,1,1,44,25,83cpn99fh7ulkwe8nezy8a3mx,0,12.4,17.9,2025-05-11T00:21:00.721Z,2025-05-11T02:04:19Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718220399,1,,5718220389,56,Back,5718220395,212,24.3,5718220391,140,35.2,5718220397,213,0.18,5718220393,141,24.4,5718220387,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125493,384,1,1,44,26,224tl8u2smnbyliroayk69nt0,0,72.6,80.2,2025-05-11T00:21:01.775Z,2025-05-11T00:21:03Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,5718220337,141,77.3,5718220331,140,87.9,5718220341,212,16.2,5718220343,213,6.16,5718220327,56,Center,5718220323,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125515,369,1,1,44,29,83cpn99fh7ulkwe8nezy8a3mx,0,17.6,13.7,2025-05-11T00:21:04.673Z,2025-05-11T00:21:05Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718220465,3,,5718220467,56,Back,5718220475,213,0.44,5718220473,212,11.1,5718220469,140,27.2,5718220471,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125511,385,8,1,44,29,224tl8u2smnbyliroayk69nt0,1,75.7,82.4,2025-05-11T00:21:04.950Z,2025-05-11T00:21:05Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,5718220449,56,Left,5718220463,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125569,370,1,1,44,32,83cpn99fh7ulkwe8nezy8a3mx,1,22.9,29.2,2025-05-11T00:21:07.937Z,2025-05-11T00:21:09Z,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,,5718220797,155,,5718220799,56,Back,5718220805,212,11.5,5718220801,140,29.1,5718220807,213,5.31,5718220803,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125575,371,1,1,44,34,83cpn99fh7ulkwe8nezy8a3mx,0,29.1,15.2,2025-05-11T00:21:09.537Z,2025-05-11T00:21:10Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,5718220847,213,0.23,5718220833,56,Back,5718220845,212,12.6,5718220837,140,40.8,5718220839,141,19.5,5718220829,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125607,386,1,1,44,35,224tl8u2smnbyliroayk69nt0,1,58.2,77.3,2025-05-11T00:21:11.070Z,2025-05-11T00:21:13Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,5718221057,3,,5718221059,56,Center,5718221065,212,10.3,5718221067,213,5.56,5718221061,140,65.6,5718221063,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125617,387,61,1,44,38,224tl8u2smnbyliroayk69nt0,1,70.2,72.0,2025-05-11T00:21:13.554Z,2025-05-11T00:21:14Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,5718221117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125655,389,1,1,44,39,224tl8u2smnbyliroayk69nt0,1,74.4,85.0,2025-05-11T00:21:15.038Z,2025-05-11T00:21:16Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,5718221329,141,68.7,5718221327,140,71.5,5718221325,56,Center,5718221331,212,11.5,5718221333,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125659,390,50,1,44,41,224tl8u2smnbyliroayk69nt0,1,72.0,72.0,2025-05-11T00:21:16.664Z,2025-05-11T02:03:14Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,5718221967,233,372,5718221359,286,,5718221357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125757,372,7,1,44,41,83cpn99fh7ulkwe8nezy8a3mx,1,28.0,28.0,2025-05-11T00:21:16.665Z,2025-05-11T02:03:14Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718221917,233,390,5718221907,285,,5718221905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127841,402,83,1,44,42,224tl8u2smnbyliroayk69nt0,0,48.6,72.3,2025-05-11T00:21:17.158Z,2025-05-11T00:24:45Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,5718235467,399,aomjkj5s52jkzgk3ljsz0osiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813128013,403,83,1,44,43,224tl8u2smnbyliroayk69nt0,0,46.2,75.3,2025-05-11T00:21:18.158Z,2025-05-11T00:24:43Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,5718235321,399,aomjkj5s52jkzgk3ljsz0osiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125697,391,43,1,44,44,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-11T00:21:19.615Z,2025-05-11T00:24:14Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,5718233481,144,61,5718221571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125781,373,3,1,44,50,83cpn99fh7ulkwe8nezy8a3mx,1,60.6,24.6,2025-05-11T00:21:25.222Z,2025-05-11T00:22:03Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,5718222067,56,Center,5718222069,286,,5718222111,233,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125749,392,45,1,44,50,224tl8u2smnbyliroayk69nt0,0,39.4,75.4,2025-05-11T00:21:25.222Z,2025-05-11T00:24:56Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,5718221881,56,Back,5718221883,285,,5718222127,233,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125917,374,1,1,44,53,83cpn99fh7ulkwe8nezy8a3mx,1,72.1,22.7,2025-05-11T00:21:28.993Z,2025-05-11T00:22:54Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,5718222839,140,90.9,5718222837,56,Right,5718222845,213,6.02,5718222843,212,20.4,5718222841,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127567,405,70,1,44,59,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-11T00:21:34.158Z,2025-05-11T00:23:57Z,,,,5718232511,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125935,375,1,1,45,6,83cpn99fh7ulkwe8nezy8a3mx,0,91.3,10.4,2025-05-11T00:21:41.737Z,2025-05-11T00:22:57Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,5718222973,213,1.50,5718222971,212,28.7,5718222969,141,52.5,5718222965,56,Center,5718222961,2,,5718222963,155,,5718222967,140,93.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125947,393,12,1,45,9,224tl8u2smnbyliroayk69nt0,1,13.2,52.7,2025-05-11T00:21:44.166Z,2025-05-11T00:21:52Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,5718223017,56,Back,5718223049,15,,5718223025,212,12.8,5718223027,213,6.00,5718223021,140,24.9,5718223023,141,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126047,376,1,1,45,11,83cpn99fh7ulkwe8nezy8a3mx,1,70.3,47.3,2025-05-11T00:21:46.937Z,2025-05-11T00:21:51Z,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,,5718223607,212,27.6,5718223603,141,81.7,5718223611,213,1.01,5718223591,155,,5718223595,56,Left,5718223599,140,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126057,377,3,1,45,15,83cpn99fh7ulkwe8nezy8a3mx,0,87.2,83.4,2025-05-11T00:21:50.897Z,2025-05-11T00:21:57Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5718223659,286,,5718223657,56,Left,5718223935,233,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126095,394,7,1,45,15,224tl8u2smnbyliroayk69nt0,1,12.8,16.6,2025-05-11T00:21:50.898Z,2025-05-11T00:21:57Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,5718223887,233,377,5718223869,167,,5718223873,285,,5718223871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126203,378,5,1,45,17,83cpn99fh7ulkwe8nezy8a3mx,1,86.0,101.5,2025-05-11T00:21:53.137Z,2025-05-11T02:04:59Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5718619803,233,395,5718224531,56,Left,5718224533,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126749,395,5,1,45,17,224tl8u2smnbyliroayk69nt0,0,14.0,-1.5,2025-05-11T00:21:53.137Z,2025-05-11T02:04:59Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,5718619823,233,378,5718227843,347,,5718227841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126277,379,1,1,45,30,83cpn99fh7ulkwe8nezy8a3mx,1,83.6,100.0,2025-05-11T00:22:05.241Z,2025-05-11T00:22:09Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5718224985,212,24.3,5718224987,213,3.64,5718224983,141,84.8,5718224981,140,63.3,5718224979,56,Left,5718224977,107,,5718224989,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126303,380,1,1,45,33,83cpn99fh7ulkwe8nezy8a3mx,1,63.3,84.8,2025-05-11T00:22:08.961Z,2025-05-11T00:22:10Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,5718225131,141,73.9,5718225133,212,12.5,5718225135,213,3.78,5718225127,56,Center,5718225129,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126335,381,1,1,45,35,83cpn99fh7ulkwe8nezy8a3mx,1,53.7,73.9,2025-05-11T00:22:10.433Z,2025-05-11T00:22:12Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718225317,141,59.7,5718225313,56,Center,5718225315,140,56.4,5718225319,212,10.1,5718225321,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126397,382,1,1,45,37,83cpn99fh7ulkwe8nezy8a3mx,1,56.5,55.8,2025-05-11T00:22:12.369Z,2025-05-11T00:22:18Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,5718225737,56,Center,5718225745,213,5.26,5718225743,212,10.2,5718225741,141,43.0,5718225739,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126431,383,1,1,45,42,83cpn99fh7ulkwe8nezy8a3mx,1,59.3,38.2,2025-05-11T00:22:18.001Z,2025-05-11T00:22:20Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718225979,213,1.73,5718225975,141,56.1,5718225971,56,Center,5718225977,212,12.3,5718225973,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126501,384,1,1,45,45,83cpn99fh7ulkwe8nezy8a3mx,1,55.0,58.7,2025-05-11T00:22:20.465Z,2025-05-11T00:22:26Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,5718226373,56,Left,5718226377,140,56.4,5718226381,212,16.3,5718226383,213,1.48,5718226379,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126547,385,1,1,45,50,83cpn99fh7ulkwe8nezy8a3mx,1,58.2,84.8,2025-05-11T00:22:25.777Z,2025-05-11T00:22:30Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718226655,56,Center,5718226657,140,54.1,5718226659,141,72.3,5718226663,213,4.24,5718226661,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126585,386,1,1,45,54,83cpn99fh7ulkwe8nezy8a3mx,1,54.1,72.3,2025-05-11T00:22:30.041Z,2025-05-11T00:22:32Z,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,,5718226913,213,4.71,5718226909,212,14.3,5718226895,56,Center,5718226899,140,54.1,5718226903,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126611,387,1,1,45,57,83cpn99fh7ulkwe8nezy8a3mx,1,54.1,51.2,2025-05-11T00:22:32.649Z,2025-05-11T00:22:35Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,5718227085,140,63.9,5718227087,141,32.5,5718227091,213,5.39,5718227083,56,Center,5718227089,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126641,388,1,1,45,59,83cpn99fh7ulkwe8nezy8a3mx,1,63.9,32.5,2025-05-11T00:22:35.128Z,2025-05-11T00:22:37Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718227265,212,15.8,5718227263,141,49.0,5718227267,213,2.35,5718227261,140,53.3,5718227259,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126671,389,1,1,46,2,83cpn99fh7ulkwe8nezy8a3mx,1,56.6,37.1,2025-05-11T00:22:37.537Z,2025-05-11T00:22:40Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,5718227429,140,53.7,5718227427,56,Center,5718227431,141,62.3,5718227433,212,17.4,5718227435,213,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126695,390,1,1,46,5,83cpn99fh7ulkwe8nezy8a3mx,1,55.0,66.4,2025-05-11T00:22:40.417Z,2025-05-11T00:22:42Z,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,,5718227527,213,1.12,5718227523,212,16.3,5718227519,141,88.0,5718227515,56,Left,5718227517,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126763,391,1,1,46,7,83cpn99fh7ulkwe8nezy8a3mx,0,62.9,90.6,2025-05-11T00:22:42.625Z,2025-05-11T00:22:46Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718227881,213,0.72,5718227875,140,70.6,5718227877,141,100.0,5718227873,56,Left,5718227879,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126765,392,5,1,46,10,83cpn99fh7ulkwe8nezy8a3mx,0,71.2,101.2,2025-05-11T00:22:45.871Z,2025-05-11T02:05:00Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718227911,347,,5718227909,56,Left,5718228787,233,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126915,396,5,1,46,10,224tl8u2smnbyliroayk69nt0,1,28.8,-1.2,2025-05-11T00:22:45.871Z,2025-05-11T02:05:00Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,5718228775,233,392,5718228739,56,Back,5718228743,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126933,397,1,1,46,25,224tl8u2smnbyliroayk69nt0,1,26.5,0.0,2025-05-11T00:23:00.846Z,2025-05-11T00:23:02Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,5718228839,140,13.1,5718228845,213,2.54,5718228837,56,Back,5718228843,212,17.1,5718228835,107,,5718228841,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126977,398,1,1,46,27,224tl8u2smnbyliroayk69nt0,0,17.8,13.5,2025-05-11T00:23:02.310Z,2025-05-11T00:23:05Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718229099,141,30.7,5718229103,213,0.24,5718229101,212,49.0,5718229105,1,,5718229095,56,Center,5718229097,140,63.1,5718229093,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127021,393,1,1,46,32,83cpn99fh7ulkwe8nezy8a3mx,1,29.5,37.0,2025-05-11T00:23:07.384Z,2025-05-11T00:23:09Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718229325,213,0.48,5718229323,212,20.9,5718229321,141,51.3,5718229319,140,47.1,5718229317,56,Back,5718229315,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127075,394,1,1,46,33,83cpn99fh7ulkwe8nezy8a3mx,1,47.1,51.3,2025-05-11T00:23:09.032Z,2025-05-11T00:23:13Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,5718229587,141,28.6,5718229581,140,42.5,5718229593,212,16.2,5718229595,213,4.41,5718229577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127085,395,1,1,46,37,83cpn99fh7ulkwe8nezy8a3mx,1,51.0,18.9,2025-05-11T00:23:13.112Z,2025-05-11T00:23:14Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,5718229653,140,42.2,5718229657,212,12.1,5718229651,56,Back,5718229655,141,30.3,5718229659,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127129,396,1,1,46,38,83cpn99fh7ulkwe8nezy8a3mx,1,42.2,30.3,2025-05-11T00:23:13.985Z,2025-05-11T00:23:19Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718229967,56,Center,5718229973,212,15.7,5718229969,140,53.1,5718229971,141,46.0,5718229975,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127153,397,1,1,46,43,83cpn99fh7ulkwe8nezy8a3mx,1,58.3,42.7,2025-05-11T00:23:18.809Z,2025-05-11T00:23:21Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,5718230089,56,Back,5718230097,213,2.28,5718230093,141,62.3,5718230091,140,47.5,5718230095,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127183,398,1,1,46,45,83cpn99fh7ulkwe8nezy8a3mx,1,47.5,62.3,2025-05-11T00:23:20.825Z,2025-05-11T00:23:23Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,5718230259,213,0.79,5718230257,212,25.2,5718230251,56,Left,5718230253,140,64.4,5718230255,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127205,399,1,1,46,47,83cpn99fh7ulkwe8nezy8a3mx,1,64.4,88.6,2025-05-11T00:23:23.001Z,2025-05-11T00:23:25Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718230413,56,Center,5718230417,141,74.2,5718230415,140,68.0,5718230421,213,5.08,5718230419,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127223,400,1,1,46,49,83cpn99fh7ulkwe8nezy8a3mx,1,68.0,74.2,2025-05-11T00:23:25.073Z,2025-05-11T00:23:26Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,5718230507,212,11.7,5718230503,140,60.9,5718230505,141,87.5,5718230499,56,Left,5718230509,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127245,401,1,1,46,51,83cpn99fh7ulkwe8nezy8a3mx,1,60.9,87.5,2025-05-11T00:23:26.384Z,2025-05-11T00:23:29Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718230651,213,4.90,5718230645,140,63.2,5718230643,56,Center,5718230647,141,69.0,5718230649,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127263,402,1,1,46,53,83cpn99fh7ulkwe8nezy8a3mx,0,63.9,66.3,2025-05-11T00:23:29.089Z,2025-05-11T00:23:31Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,5718230753,213,5.61,5718230751,212,31.2,5718230745,56,Center,5718230747,140,87.1,5718230749,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127317,399,12,1,46,55,224tl8u2smnbyliroayk69nt0,1,12.1,69.3,2025-05-11T00:23:30.734Z,2025-05-11T00:23:34Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,5718231077,213,6.10,5718231073,141,63.7,5718231071,140,31.4,5718231069,56,Back,5718231075,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127335,403,1,1,46,58,83cpn99fh7ulkwe8nezy8a3mx,0,65.8,29.5,2025-05-11T00:23:33.832Z,2025-05-11T00:23:35Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718231195,213,5.33,5718231187,56,Right,5718231193,212,25.1,5718231191,141,0.0,5718231189,140,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127323,400,5,1,46,59,224tl8u2smnbyliroayk69nt0,1,18.9,101.2,2025-05-11T00:23:34.447Z,2025-05-11T02:05:00Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,5718231263,233,404,5718231107,347,,5718231105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127345,404,5,1,46,59,83cpn99fh7ulkwe8nezy8a3mx,0,81.1,-1.2,2025-05-11T00:23:34.447Z,2025-05-11T02:05:01Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718231241,347,,5718231275,233,400,5718231239,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127497,401,30,1,47,14,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-11T00:23:50.016Z,2025-05-11T00:23:50Z,,,,5718232073,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127573,406,30,1,47,14,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-11T00:23:50.016Z,2025-05-11T00:23:57Z,,,,5718232539,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140323,471,18,2,45,0,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-11T00:39:27.872Z,2025-05-11T00:45:31Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,5718307813,59,24,5718307811,44,Defender,5718307809,42,,5718307859,55,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140329,472,19,2,45,0,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-11T00:39:27.873Z,2025-05-11T00:54:46Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,5718354389,292,10,5718307841,145,5,5718307847,55,471,5718307843,59,5,5718309879,293,3,5718307845,44,Forward,5718307837,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140425,473,18,2,45,0,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-11T00:39:27.972Z,2025-05-11T00:55:01Z,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,,5718308383,59,8,5718308381,44,Midfielder,5718308483,55,474,5718308379,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140435,474,19,2,45,0,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-11T00:39:27.973Z,2025-05-11T02:54:47Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,5718308419,42,,5718308431,44,Midfielder,5718308433,55,473,5718308425,59,31,5718308423,145,7,5718308427,292,7,5718308429,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140257,469,18,2,45,0,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-11T00:39:28.072Z,2025-05-11T00:55:02Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,5718307527,44,Forward,5718307607,55,470,5718307525,42,,5718307529,59,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140267,470,19,2,45,0,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-11T00:39:28.073Z,2025-05-11T02:54:43Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,5718307567,59,9,5718307561,42,,5718307565,145,10,5718307569,292,9,5718307573,44,Forward,5718307571,293,2,5718307575,55,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813135707,408,32,2,45,0,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-11T00:39:37.872Z,2025-05-11T00:39:38Z,,,,5718282975,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813135781,412,32,2,45,0,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-11T00:39:37.872Z,2025-05-11T00:39:45Z,,,,5718283321,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813135829,413,1,2,45,1,83cpn99fh7ulkwe8nezy8a3mx,1,49.8,49.7,2025-05-11T00:39:39.447Z,2025-05-11T01:55:34Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,5718283575,140,38.6,5718283573,56,Back,5718283577,141,42.4,5718283581,213,3.54,5718283579,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813135861,414,1,2,45,2,83cpn99fh7ulkwe8nezy8a3mx,0,38.6,42.4,2025-05-11T00:39:40.095Z,2025-05-11T01:55:45Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,5718283759,157,,5718283765,141,17.9,5718283767,212,36.8,5718283761,56,Right,5718283763,140,69.8,5718283769,213,5.81,5718283771,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
