id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818720205,568,1,2,51,36,5h878vnmkbuy2ummddprusxgq,1,46.6,25.6,2025-05-25T03:48:06.760Z,2025-05-25T03:48:08Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5749144743,212,9.3,5749144733,140,42.3,5749144737,141,13.7,5749144729,56,Back,5749144745,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720217,569,1,2,51,38,5h878vnmkbuy2ummddprusxgq,1,42.3,13.7,2025-05-25T03:48:08.424Z,2025-05-25T03:48:11Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749144799,56,Back,5749144801,140,23.8,5749144803,141,8.3,5749144807,213,3.33,5749144805,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720243,570,1,2,51,40,5h878vnmkbuy2ummddprusxgq,1,23.8,8.3,2025-05-25T03:48:10.825Z,2025-05-25T03:48:14Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5749144947,140,21.4,5749144949,141,35.4,5749144953,213,1.71,5749144945,56,Back,5749144951,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720257,571,1,2,51,43,5h878vnmkbuy2ummddprusxgq,1,22.0,38.6,2025-05-25T03:48:14.128Z,2025-05-25T03:48:17Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5749145029,212,18.2,5749145031,213,1.32,5749145027,141,64.6,5749145025,140,26.3,5749145023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720323,572,1,2,51,46,5h878vnmkbuy2ummddprusxgq,1,26.3,68.2,2025-05-25T03:48:17.240Z,2025-05-25T03:48:26Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5749145389,140,69.0,5749145395,213,0.29,5749145397,1,,5749145393,212,46.8,5749145391,141,87.8,5749145387,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720337,573,1,2,51,56,5h878vnmkbuy2ummddprusxgq,1,94.0,73.0,2025-05-25T03:48:26.360Z,2025-05-25T04:45:48Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5749145469,140,88.2,5749145473,212,10.8,5749145471,141,59.9,5749145475,213,4.11,5749145467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720341,574,61,2,51,57,5h878vnmkbuy2ummddprusxgq,1,88.2,59.9,2025-05-25T03:48:27.739Z,2025-05-25T04:45:45Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5749145481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720351,575,61,2,51,59,5h878vnmkbuy2ummddprusxgq,0,88.2,59.9,2025-05-25T03:48:29.688Z,2025-05-25T04:46:06Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5749145517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720457,371,12,2,51,59,7c9knuwazz9k9449u5rnuuy5m,1,9.6,49.1,2025-05-25T03:48:30.088Z,2025-05-25T03:48:54Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749146111,140,46.0,5749146113,141,28.2,5749146117,213,5.93,5749146115,212,40.8,5749146109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720381,576,1,2,52,1,5h878vnmkbuy2ummddprusxgq,1,51.1,72.7,2025-05-25T03:48:32.032Z,2025-05-25T03:48:34Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5749145667,140,61.8,5749145663,3,,5749145669,141,54.5,5749145673,213,5.45,5749145665,56,Center,5749145671,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720409,577,1,2,52,7,5h878vnmkbuy2ummddprusxgq,1,58.3,47.0,2025-05-25T03:48:37.820Z,2025-05-25T03:48:41Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5749145829,213,5.54,5749145827,212,20.7,5749145825,141,26.4,5749145823,140,72.8,5749145821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720423,578,1,2,52,10,5h878vnmkbuy2ummddprusxgq,1,69.4,47.5,2025-05-25T03:48:41.008Z,2025-05-25T03:48:45Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749145889,56,Center,5749145891,140,75.9,5749145897,213,0.78,5749145895,212,9.6,5749145893,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720435,579,1,2,52,14,5h878vnmkbuy2ummddprusxgq,1,73.3,48.4,2025-05-25T03:48:45.145Z,2025-05-25T03:48:50Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5749145969,56,Right,5749145973,141,7.0,5749145977,213,5.18,5749145971,140,86.8,5749145975,212,31.5,5749145967,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720443,580,1,2,52,20,5h878vnmkbuy2ummddprusxgq,0,88.2,7.3,2025-05-25T03:48:50.448Z,2025-05-25T03:48:51Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5749146019,213,1.45,5749146007,2,,5749146015,141,54.3,5749146009,155,,5749146011,56,Center,5749146021,1,,5749146013,140,91.8,5749146017,212,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720473,372,12,2,52,23,7c9knuwazz9k9449u5rnuuy5m,1,9.9,54.3,2025-05-25T03:48:54.225Z,2025-05-25T03:48:56Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5749146179,141,74.8,5749146183,213,0.54,5749146181,212,26.9,5749146177,140,31.8,5749146175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818722507,626,83,2,52,25,5h878vnmkbuy2ummddprusxgq,0,68.5,21.8,2025-05-25T03:48:55.295Z,2025-05-25T03:55:29Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5749157331,399,8hamv2lpjznz8mettx8dc5tsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720477,373,43,2,52,25,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-25T03:48:55.856Z,2025-05-25T03:54:14Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5749146213,212,0,5749146211,141,74.8,5749146205,155,0,5749146209,140,31.8,5749155343,144,1,5749146215,213,0.00,5749146207,56,Back,5749146203,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720481,374,3,2,52,26,7c9knuwazz9k9449u5rnuuy5m,0,28.0,79.2,2025-05-25T03:48:56.656Z,2025-05-25T03:54:18Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5749146239,56,Back,5749146241,285,,5749146323,233,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720493,581,7,2,52,26,5h878vnmkbuy2ummddprusxgq,1,72.0,20.8,2025-05-25T03:48:56.657Z,2025-05-25T03:55:29Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5749146315,233,374,5749146313,286,,5749146311,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720499,582,1,2,52,28,5h878vnmkbuy2ummddprusxgq,1,75.6,16.7,2025-05-25T03:48:58.912Z,2025-05-25T03:55:40Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5749146347,140,77.6,5749146351,212,5.6,5749146345,56,Center,5749146353,213,1.18,5749146349,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720517,584,1,2,52,30,5h878vnmkbuy2ummddprusxgq,1,77.6,24.3,2025-05-25T03:49:00.481Z,2025-05-25T03:55:37Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5749146465,213,4.48,5749146457,56,Right,5749146461,141,13.4,5749146463,212,7.6,5749146459,140,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720509,375,4,2,52,32,7c9knuwazz9k9449u5rnuuy5m,1,24.4,86.3,2025-05-25T03:49:02.632Z,2025-05-25T04:15:49Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5749146539,233,585,5749146447,285,,5749146443,152,,5749146445,265,,5749146441,56,Back,5749146439,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720519,585,4,2,52,32,5h878vnmkbuy2ummddprusxgq,0,75.6,13.7,2025-05-25T03:49:02.633Z,2025-05-25T04:15:50Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5749146569,233,375,5749146515,286,,5749146507,13,,5749146509,56,Right,5749146513,265,,5749146511,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720619,376,1,2,52,47,7c9knuwazz9k9449u5rnuuy5m,1,24.8,84.8,2025-05-25T03:49:17.609Z,2025-05-25T03:49:21Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5749147059,213,5.50,5749147047,5,,5749147055,141,73.2,5749147049,152,,5749147051,56,Back,5749147057,212,11.1,5749147053,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720641,377,1,2,52,50,7c9knuwazz9k9449u5rnuuy5m,1,36.1,74.1,2025-05-25T03:49:21.249Z,2025-05-25T03:49:24Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5749147173,213,0.69,5749147157,56,Left,5749147165,141,97.2,5749147169,212,24.7,5749147161,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720653,378,1,2,52,54,7c9knuwazz9k9449u5rnuuy5m,1,56.0,96.0,2025-05-25T03:49:24.360Z,2025-05-25T03:49:26Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5749147231,141,96.6,5749147233,212,20.3,5749147227,56,Back,5749147235,213,3.12,5749147229,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720661,379,1,2,52,56,7c9knuwazz9k9449u5rnuuy5m,1,36.7,96.6,2025-05-25T03:49:26.272Z,2025-05-25T03:49:27Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5749147275,213,4.82,5749147267,56,Back,5749147273,212,6.1,5749147271,141,87.7,5749147269,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720667,380,1,2,52,56,7c9knuwazz9k9449u5rnuuy5m,1,37.3,87.4,2025-05-25T03:49:27.216Z,2025-05-25T03:49:29Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5749147329,56,Back,5749147335,212,18.7,5749147337,213,3.68,5749147333,141,73.3,5749147331,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720685,381,1,2,52,59,7c9knuwazz9k9449u5rnuuy5m,1,23.2,70.6,2025-05-25T03:49:29.329Z,2025-05-25T03:49:31Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749147427,213,4.43,5749147423,141,47.9,5749147425,212,16.1,5749147421,140,19.0,5749147419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720715,382,1,2,53,1,7c9knuwazz9k9449u5rnuuy5m,1,20.5,46.3,2025-05-25T03:49:31.681Z,2025-05-25T03:49:37Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5749147599,141,14.6,5749147595,56,Back,5749147603,213,5.15,5749147601,212,23.8,5749147597,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720721,383,1,2,53,6,7c9knuwazz9k9449u5rnuuy5m,0,33.3,12.2,2025-05-25T03:49:37.049Z,2025-05-25T03:49:37Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5749147639,141,20.7,5749147643,213,0.23,5749147641,212,25.3,5749147635,56,Right,5749147637,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720733,586,61,2,53,9,5h878vnmkbuy2ummddprusxgq,1,40.1,75.6,2025-05-25T03:49:39.272Z,2025-05-25T03:49:39Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5749147687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720745,588,1,2,53,10,5h878vnmkbuy2ummddprusxgq,1,40.4,72.4,2025-05-25T03:49:40.313Z,2025-05-25T03:49:41Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5749147721,56,Center,5749147727,212,19.8,5749147725,141,62.1,5749147723,140,58.0,5749147729,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720759,589,1,2,53,10,5h878vnmkbuy2ummddprusxgq,1,58.0,62.1,2025-05-25T03:49:40.817Z,2025-05-25T03:49:45Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5749147797,56,Center,5749147801,141,39.4,5749147803,212,15.8,5749147799,140,54.6,5749147805,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720773,590,1,2,53,14,5h878vnmkbuy2ummddprusxgq,1,56.7,29.7,2025-05-25T03:49:45.017Z,2025-05-25T03:49:46Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749147865,212,17.1,5749147867,213,5.34,5749147863,141,9.4,5749147861,140,66.3,5749147859,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720791,591,1,2,53,16,5h878vnmkbuy2ummddprusxgq,1,64.3,14.7,2025-05-25T03:49:46.721Z,2025-05-25T03:49:50Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5749147951,212,9.2,5749147945,56,Center,5749147953,213,2.58,5749147949,141,21.9,5749147947,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720797,592,1,2,53,19,5h878vnmkbuy2ummddprusxgq,1,56.8,22.5,2025-05-25T03:49:50.241Z,2025-05-25T03:49:52Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749148003,213,4.94,5749148001,212,12.3,5749147995,56,Right,5749147999,141,4.9,5749147997,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720815,593,1,2,53,22,5h878vnmkbuy2ummddprusxgq,1,59.6,4.9,2025-05-25T03:49:52.761Z,2025-05-25T03:49:57Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5749148119,140,69.1,5749148125,213,0.78,5749148123,212,14.1,5749148117,56,Right,5749148121,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720819,594,4,2,53,26,5h878vnmkbuy2ummddprusxgq,1,64.6,25.7,2025-05-25T03:49:57.113Z,2025-05-25T04:15:50Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5749148165,152,,5749148603,233,384,5749148169,286,,5749148161,13,,5749148167,265,,5749148163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720817,384,4,2,53,26,7c9knuwazz9k9449u5rnuuy5m,0,35.4,74.3,2025-05-25T03:49:57.114Z,2025-05-25T04:15:50Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749148155,152,,5749148159,285,,5749148151,13,,5749148157,265,,5749148153,56,Back,5749148279,55,385,5749148625,233,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720827,385,17,2,53,28,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-25T03:49:59.009Z,2025-05-25T03:50:02Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749148267,31,,5749148271,13,243,5749148273,55,384,5749148269,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721037,597,1,2,54,16,5h878vnmkbuy2ummddprusxgq,1,59.1,18.8,2025-05-25T03:50:46.986Z,2025-05-25T03:53:59Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5749149407,56,Center,5749149403,5,,5749149415,213,1.09,5749149405,152,,5749149411,141,41.0,5749149413,212,17.0,5749149409,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721051,598,1,2,54,19,5h878vnmkbuy2ummddprusxgq,1,67.2,41.5,2025-05-25T03:50:49.779Z,2025-05-25T03:50:51Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5749149501,140,61.8,5749149503,141,23.0,5749149507,213,4.29,5749149505,212,13.8,5749149499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721069,599,1,2,54,21,5h878vnmkbuy2ummddprusxgq,1,61.8,23.0,2025-05-25T03:50:51.530Z,2025-05-25T03:50:54Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749149607,140,76.7,5749149611,212,18.6,5749149605,56,Right,5749149613,213,5.71,5749149609,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721075,600,1,2,54,23,5h878vnmkbuy2ummddprusxgq,0,76.8,8.2,2025-05-25T03:50:53.866Z,2025-05-25T03:50:55Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5749149681,212,22.3,5749149683,213,1.01,5749149679,141,36.0,5749149671,2,,5749149677,140,88.0,5749149673,155,,5749149675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721101,386,12,2,54,27,7c9knuwazz9k9449u5rnuuy5m,1,12.0,63.3,2025-05-25T03:50:58.098Z,2025-05-25T03:56:36Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5749149807,140,46.4,5749149811,212,36.2,5749149805,56,Back,5749149813,213,0.05,5749149809,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721103,387,44,2,54,29,7c9knuwazz9k9449u5rnuuy5m,1,34.0,63.4,2025-05-25T03:50:59.370Z,2025-05-25T04:01:45Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5749168217,233,601,5749149819,285,,5749149817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721113,601,44,2,54,29,5h878vnmkbuy2ummddprusxgq,0,66.0,36.6,2025-05-25T03:50:59.371Z,2025-05-25T04:01:46Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749151559,56,Center,5749151585,286,,5749168237,233,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721107,388,1,2,54,29,7c9knuwazz9k9449u5rnuuy5m,0,46.4,65.8,2025-05-25T03:50:59.602Z,2025-05-25T03:51:00Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5749149827,56,Center,5749149833,212,8.6,5749149831,141,58.2,5749149825,3,,5749149835,213,5.64,5749149829,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721115,602,1,2,54,30,5h878vnmkbuy2ummddprusxgq,0,42.3,38.0,2025-05-25T03:51:00.739Z,2025-05-25T04:00:22Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5749150659,140,84.9,5749150655,155,,5749150667,1,,5749150663,212,44.9,5749150661,141,32.5,5749150657,56,Center,5749150665,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721127,389,44,2,54,31,7c9knuwazz9k9449u5rnuuy5m,1,33.5,64.1,2025-05-25T03:51:01.370Z,2025-05-25T04:01:42Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749149939,285,,5749149937,56,Back,5749168157,233,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721129,603,44,2,54,31,5h878vnmkbuy2ummddprusxgq,0,66.5,35.9,2025-05-25T03:51:01.371Z,2025-05-25T04:01:42Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5749168161,233,389,5749149941,56,Center,5749149943,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721131,390,12,2,54,31,7c9knuwazz9k9449u5rnuuy5m,1,14.2,67.3,2025-05-25T03:51:01.634Z,2025-05-25T04:01:22Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749165841,15,,5749165777,140,16.5,5749165779,141,66.9,5749149945,56,Back,5749165783,213,6.17,5749165781,212,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818724687,694,61,2,54,31,5h878vnmkbuy2ummddprusxgq,1,80.8,26.2,2025-05-25T03:51:01.761Z,2025-05-25T04:01:31Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5749167951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721173,392,1,2,54,43,7c9knuwazz9k9449u5rnuuy5m,1,11.6,57.0,2025-05-25T03:51:14.235Z,2025-05-25T03:51:15Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5749150249,213,5.34,5749150229,123,,5749150239,141,38.2,5749150235,140,20.4,5749150231,56,Back,5749150243,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721201,393,1,2,54,45,7c9knuwazz9k9449u5rnuuy5m,1,20.4,38.2,2025-05-25T03:51:15.443Z,2025-05-25T03:51:19Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5749150379,56,Back,5749150381,140,19.4,5749150387,213,1.63,5749150383,141,65.5,5749150385,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721205,394,1,2,54,48,7c9knuwazz9k9449u5rnuuy5m,1,19.0,65.7,2025-05-25T03:51:19.139Z,2025-05-25T03:51:20Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749150413,140,30.8,5749150417,212,12.5,5749150411,56,Back,5749150419,213,0.13,5749150415,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721227,395,1,2,54,49,7c9knuwazz9k9449u5rnuuy5m,1,30.8,68.1,2025-05-25T03:51:20.186Z,2025-05-25T03:51:23Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5749150515,213,4.61,5749150507,56,Back,5749150509,140,29.2,5749150513,212,16.3,5749150511,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721259,396,1,2,54,52,7c9knuwazz9k9449u5rnuuy5m,1,32.5,36.9,2025-05-25T03:51:23.107Z,2025-05-25T03:51:28Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5749150685,56,Right,5749150689,141,6.7,5749150687,140,53.1,5749150691,212,29.8,5749150693,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721277,397,1,2,54,57,7c9knuwazz9k9449u5rnuuy5m,1,55.9,4.1,2025-05-25T03:51:28.035Z,2025-05-25T03:51:30Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5749150803,213,2.34,5749150801,212,18.8,5749150797,140,43.5,5749150799,141,24.0,5749150795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721289,398,1,2,55,0,7c9knuwazz9k9449u5rnuuy5m,1,43.9,31.0,2025-05-25T03:51:30.266Z,2025-05-25T03:51:34Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5749150865,141,57.9,5749150869,213,2.40,5749150861,56,Back,5749150867,212,27.1,5749150863,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721313,399,1,2,55,3,7c9knuwazz9k9449u5rnuuy5m,1,28.1,55.7,2025-05-25T03:51:34.115Z,2025-05-25T03:51:37Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749150947,56,Back,5749150955,213,4.58,5749150949,140,26.6,5749150951,141,38.9,5749150953,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721319,400,1,2,55,7,7c9knuwazz9k9449u5rnuuy5m,0,31.9,32.5,2025-05-25T03:51:37.283Z,2025-05-25T03:51:39Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5749150995,1,,5749150985,56,Center,5749150989,141,31.2,5749150991,212,37.9,5749150993,213,6.26,5749150987,140,68.0,5749150983,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721331,604,1,2,55,9,5h878vnmkbuy2ummddprusxgq,1,27.3,79.1,2025-05-25T03:51:39.826Z,2025-05-25T03:51:41Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5749151051,213,5.72,5749151047,141,70.8,5749151043,56,Back,5749151045,140,35.9,5749151049,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721345,606,1,2,55,11,5h878vnmkbuy2ummddprusxgq,1,36.0,70.6,2025-05-25T03:51:41.770Z,2025-05-25T03:51:44Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5749151127,140,27.4,5749151133,213,3.88,5749151131,212,12.2,5749151129,141,58.5,5749151125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721365,607,1,2,55,13,5h878vnmkbuy2ummddprusxgq,1,27.9,42.4,2025-05-25T03:51:44.130Z,2025-05-25T03:51:47Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5749151259,56,Back,5749151261,140,40.1,5749151263,141,26.8,5749151267,213,5.59,5749151265,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721377,608,1,2,55,16,5h878vnmkbuy2ummddprusxgq,0,40.1,26.8,2025-05-25T03:51:46.986Z,2025-05-25T03:51:49Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749151345,1,,5749151335,56,Right,5749151339,141,12.6,5749151341,212,35.5,5749151343,213,6.01,5749151337,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
