id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/11/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2822688819,556,52,2,56,43,8cpjplodpphtkbt0hq8sr8mqs,1,2.9,75.4,2025-06-15T00:22:49.340Z,2025-06-16T01:18:22Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5773144545,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688811,555,1,2,56,44,8cpjplodpphtkbt0hq8sr8mqs,1,4.3,56.8,2025-06-15T00:22:50.325Z,2025-06-15T01:09:04Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5771526771,189,,5771382701,140,17.2,5771382711,213,5.32,5771382705,141,28.2,5771382697,56,Back,5771382709,212,23.7,5771382695,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688863,557,1,2,56,46,8cpjplodpphtkbt0hq8sr8mqs,1,20.8,35.7,2025-06-15T00:22:52.564Z,2025-06-15T00:22:55Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5771383005,213,6.01,5771383003,212,24.4,5771382997,56,Back,5771383001,141,25.9,5771382999,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688929,558,1,2,56,49,8cpjplodpphtkbt0hq8sr8mqs,1,39.9,24.1,2025-06-15T00:22:55.754Z,2025-06-15T00:23:01Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5771383343,213,2.79,5771383345,1,,5771383335,56,Back,5771383337,140,6.2,5771383339,141,43.4,5771383341,212,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688951,559,1,2,56,54,8cpjplodpphtkbt0hq8sr8mqs,1,5.9,49.4,2025-06-15T00:23:00.916Z,2025-06-15T00:23:03Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5771383473,1,,5771383469,212,33.9,5771383463,56,Back,5771383471,213,1.00,5771383465,140,23.3,5771383467,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688977,560,1,2,56,57,8cpjplodpphtkbt0hq8sr8mqs,1,21.9,93.6,2025-06-15T00:23:03.339Z,2025-06-15T00:23:06Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5771383611,56,Back,5771383615,141,62.9,5771383617,212,31.8,5771383609,155,,5771383613,140,44.8,5771383619,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689007,561,1,2,57,0,8cpjplodpphtkbt0hq8sr8mqs,1,33.3,49.7,2025-06-15T00:23:06.677Z,2025-06-15T00:23:09Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5771383801,141,31.6,5771383799,140,45.0,5771383797,56,Back,5771383803,212,17.4,5771383805,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689049,562,1,2,57,3,8cpjplodpphtkbt0hq8sr8mqs,1,44.1,31.0,2025-06-15T00:23:09.875Z,2025-06-15T00:23:16Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5771384065,140,90.9,5771384067,141,21.0,5771384071,213,6.15,5771384069,212,49.6,5771384063,56,Right,5771384073,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689055,567,4,2,57,10,224tl8u2smnbyliroayk69nt0,1,9.6,77.2,2025-06-15T00:23:16.529Z,2025-06-15T00:23:20Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5771384179,233,563,5771384161,285,,5771384159,265,,5771384153,13,,5771384157,152,,5771384155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689051,563,4,2,57,10,8cpjplodpphtkbt0hq8sr8mqs,0,90.4,22.8,2025-06-15T00:23:16.530Z,2025-06-15T00:23:20Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5771384103,286,,5771384205,233,567,5771384099,152,,5771384101,265,,5771384097,56,Center,5771384095,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689295,568,1,2,57,34,224tl8u2smnbyliroayk69nt0,1,11.5,74.7,2025-06-15T00:23:41.065Z,2025-06-15T00:23:44Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5771385547,141,79.0,5771385545,140,72.5,5771385549,212,64.1,5771385551,213,0.05,5771385543,56,Left,5771385539,157,,5771385537,5,,5771385553,1,,5771385541,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689299,569,44,2,57,37,224tl8u2smnbyliroayk69nt0,1,75.4,84.9,2025-06-15T00:23:44.210Z,2025-06-15T01:18:19Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5771385577,56,Left,5771385609,233,565,5771385579,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689305,565,44,2,57,37,8cpjplodpphtkbt0hq8sr8mqs,0,24.6,15.1,2025-06-15T00:23:44.211Z,2025-06-15T01:18:19Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5771385615,233,569,5771385607,285,,5771385605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689301,570,1,2,57,37,224tl8u2smnbyliroayk69nt0,0,72.4,79.0,2025-06-15T00:23:44.228Z,2025-06-15T01:50:58Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5771385591,212,7.7,5771385581,3,,5771385593,213,5.75,5771385585,56,Center,5771385587,140,78.7,5771385589,141,73.3,5771385583,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689323,566,12,2,57,41,8cpjplodpphtkbt0hq8sr8mqs,1,27.8,18.9,2025-06-15T00:23:47.538Z,2025-06-15T00:23:49Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5771385687,56,Back,5771385693,212,19.2,5771385695,213,6.24,5771385689,140,46.1,5771385691,141,17.6,5771385711,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689341,567,1,2,57,42,8cpjplodpphtkbt0hq8sr8mqs,0,45.8,17.6,2025-06-15T00:23:49.042Z,2025-06-15T00:23:49Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5771385771,56,Center,5771385777,212,14.0,5771385775,141,30.6,5771385779,213,0.69,5771385773,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689357,571,1,2,57,43,224tl8u2smnbyliroayk69nt0,0,48.4,54.0,2025-06-15T00:23:50.290Z,2025-06-15T01:50:56Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5771385859,1,,5771385853,141,46.0,5771385855,212,15.6,5771385857,213,5.93,5771385851,140,62.3,5771385849,56,Center,5771385847,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689385,569,1,2,57,44,8cpjplodpphtkbt0hq8sr8mqs,1,32.2,44.6,2025-06-15T00:23:50.883Z,2025-06-15T00:23:53Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5771386023,213,1.46,5771386017,140,35.1,5771386015,56,Back,5771386021,212,26.6,5771386019,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689403,570,1,2,57,47,8cpjplodpphtkbt0hq8sr8mqs,1,39.3,89.3,2025-06-15T00:23:53.602Z,2025-06-15T00:23:56Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5771386127,56,Back,5771386129,140,21.6,5771386131,141,69.3,5771386135,213,3.77,5771386133,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689423,571,1,2,57,50,8cpjplodpphtkbt0hq8sr8mqs,1,20.3,69.9,2025-06-15T00:23:56.474Z,2025-06-15T00:23:59Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5771386241,140,48.6,5771386247,213,0.30,5771386245,212,31.1,5771386243,141,83.6,5771386239,56,Back,5771386237,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689435,572,2,2,57,53,8cpjplodpphtkbt0hq8sr8mqs,1,54.8,80.5,2025-06-15T00:23:59.411Z,2025-06-16T01:20:53Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5771386337,141,49.9,5771386335,140,66.0,5771386333,56,Center,5771429101,7,5fhb206czgy2ul5j0tsqeo7ah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689465,572,43,2,57,55,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-15T00:24:01.745Z,2025-06-15T00:24:07Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5771386497,56,Back,5771386495,3,0,5771386499,140,26.9,5771386601,144,1,5771386503,212,7.5,5771386505,213,2.97,5771386501,141,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689523,574,1,2,58,2,224tl8u2smnbyliroayk69nt0,1,22.5,41.0,2025-06-15T00:24:08.776Z,2025-06-15T00:44:10Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5771386781,56,Back,5771386779,241,,5771386789,213,1.34,5771386783,140,26.1,5771386787,212,16.6,5771386777,5,,5771386785,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689553,575,1,2,58,5,224tl8u2smnbyliroayk69nt0,1,28.4,65.5,2025-06-15T00:24:12.104Z,2025-06-15T00:24:15Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5771386991,212,8.4,5771386993,213,5.18,5771386985,56,Back,5771386987,140,32.0,5771386989,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689579,576,1,2,58,9,224tl8u2smnbyliroayk69nt0,1,29.2,54.9,2025-06-15T00:24:15.345Z,2025-06-15T00:24:18Z,b8lkxvf7fa96tvblx4ilcg2ui,C. Ahl,,,5771387101,140,26.5,5771387099,56,Back,5771387105,212,8.6,5771387107,213,4.38,5771387103,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689625,577,1,2,58,14,224tl8u2smnbyliroayk69nt0,1,33.3,36.7,2025-06-15T00:24:20.377Z,2025-06-15T00:24:23Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5771387463,213,5.22,5771387455,56,Back,5771387457,140,40.0,5771387459,141,17.9,5771387461,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689633,578,1,2,58,17,224tl8u2smnbyliroayk69nt0,0,46.3,15.6,2025-06-15T00:24:23.449Z,2025-06-15T00:24:24Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5771387499,56,Center,5771387501,140,69.8,5771387507,213,0.31,5771387505,212,25.9,5771387503,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689653,573,1,2,58,19,8cpjplodpphtkbt0hq8sr8mqs,1,20.5,75.3,2025-06-15T00:24:25.746Z,2025-06-15T00:24:27Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5771387611,141,90.5,5771387613,212,21.9,5771387609,140,38.9,5771387607,56,Back,5771387615,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689669,575,1,2,58,21,8cpjplodpphtkbt0hq8sr8mqs,1,38.8,92.0,2025-06-15T00:24:27.523Z,2025-06-15T00:24:29Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5771387681,212,11.2,5771387675,56,Back,5771387677,140,28.6,5771387679,141,96.6,5771387683,213,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689659,579,43,2,58,21,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-15T00:24:27.705Z,2025-06-16T01:24:22Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5771387813,399,2pka62t1zg04jwkcx6zbc4wlw,5773152805,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689689,576,1,2,58,22,8cpjplodpphtkbt0hq8sr8mqs,1,28.6,96.6,2025-06-15T00:24:29.146Z,2025-06-15T00:24:31Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5771387785,213,5.78,5771387777,56,Back,5771387783,212,17.5,5771387779,140,43.2,5771387781,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689717,577,1,2,58,25,8cpjplodpphtkbt0hq8sr8mqs,1,40.6,85.7,2025-06-15T00:24:31.650Z,2025-06-15T00:24:38Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5771387963,212,40.5,5771387965,213,5.45,5771387967,1,,5771387957,56,Center,5771387959,140,66.6,5771387961,141,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689719,578,3,2,58,31,8cpjplodpphtkbt0hq8sr8mqs,0,83.2,33.9,2025-06-15T00:24:38.146Z,2025-06-16T01:24:32Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5771387977,286,,5771387975,56,Center,5773153121,465,,5771388089,233,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689731,580,7,2,58,31,224tl8u2smnbyliroayk69nt0,1,16.8,66.1,2025-06-15T00:24:38.147Z,2025-06-16T01:24:42Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5771388073,233,578,5773153401,383,,5771388055,285,,5771388053,56,Back,5773153243,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689733,579,45,2,58,33,8cpjplodpphtkbt0hq8sr8mqs,0,93.9,26.8,2025-06-15T00:24:40.034Z,2025-06-15T01:18:15Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5771388059,286,,5771388057,56,Center,5771388159,233,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689739,581,3,2,58,33,224tl8u2smnbyliroayk69nt0,1,6.1,73.2,2025-06-15T00:24:40.034Z,2025-06-16T01:24:54Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5771388131,285,,5771388129,56,Back,5771388151,233,579,5773153677,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689763,583,1,2,58,37,224tl8u2smnbyliroayk69nt0,1,15.0,92.0,2025-06-15T00:24:43.673Z,2025-06-15T00:24:46Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5771388257,140,20.6,5771388255,56,Back,5771388263,213,5.31,5771388259,141,79.4,5771388261,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689777,584,1,2,58,39,224tl8u2smnbyliroayk69nt0,1,23.1,84.8,2025-06-15T00:24:46.073Z,2025-06-15T00:24:47Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5771388323,213,2.73,5771388315,56,Back,5771388317,140,12.9,5771388319,141,91.7,5771388321,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689793,585,1,2,58,40,224tl8u2smnbyliroayk69nt0,1,12.9,91.7,2025-06-15T00:24:47.144Z,2025-06-15T00:24:49Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5771388441,56,Back,5771388445,141,88.0,5771388447,212,5.0,5771388449,213,3.67,5771388443,140,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689807,586,1,2,58,43,224tl8u2smnbyliroayk69nt0,1,8.8,88.0,2025-06-15T00:24:49.424Z,2025-06-15T00:24:51Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5771388521,140,22.0,5771388519,56,Back,5771388523,141,71.5,5771388525,212,17.8,5771388527,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689833,587,1,2,58,44,224tl8u2smnbyliroayk69nt0,1,17.7,72.1,2025-06-15T00:24:51.216Z,2025-06-15T00:24:57Z,b8lkxvf7fa96tvblx4ilcg2ui,C. Ahl,,,5771388681,212,13.2,5771388675,56,Back,5771388677,140,12.7,5771388679,141,54.3,5771388683,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689839,588,1,2,58,51,224tl8u2smnbyliroayk69nt0,0,32.2,44.6,2025-06-15T00:24:57.553Z,2025-06-15T00:24:58Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5771388711,213,0.89,5771388709,212,9.3,5771388703,56,Back,5771388705,140,37.8,5771388707,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689865,580,8,2,58,53,8cpjplodpphtkbt0hq8sr8mqs,1,49.3,44.0,2025-06-15T00:25:00.049Z,2025-06-16T01:25:29Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5771388827,56,Back,5773154585,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689877,581,1,2,58,54,8cpjplodpphtkbt0hq8sr8mqs,1,63.8,55.2,2025-06-15T00:25:00.914Z,2025-06-15T00:25:01Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5771388927,141,63.4,5771388925,140,59.0,5771388931,213,2.31,5771388923,56,Center,5771388929,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689893,582,1,2,58,55,8cpjplodpphtkbt0hq8sr8mqs,1,59.0,63.4,2025-06-15T00:25:01.761Z,2025-06-15T00:31:13Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5771388993,56,Center,5771389001,213,4.26,5771388999,212,8.9,5771388997,141,51.6,5771388995,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689911,583,1,2,58,57,8cpjplodpphtkbt0hq8sr8mqs,1,60.0,58.1,2025-06-15T00:25:03.545Z,2025-06-15T00:31:12Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5771394211,141,77.1,5771389093,56,Center,5771394209,140,72.8,5771394213,212,18.6,5771394215,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689931,586,1,2,59,1,8cpjplodpphtkbt0hq8sr8mqs,1,70.1,65.2,2025-06-15T00:25:07.393Z,2025-06-15T00:25:08Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5771389191,141,81.7,5771389193,212,11.3,5771389187,56,Left,5771389189,140,69.2,5771389195,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689953,587,1,2,59,2,8cpjplodpphtkbt0hq8sr8mqs,1,69.2,81.7,2025-06-15T00:25:08.721Z,2025-06-15T00:25:11Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5771389321,140,78.7,5771389327,213,0.77,5771389325,212,13.9,5771389323,141,95.9,5771389319,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689965,588,1,2,59,5,8cpjplodpphtkbt0hq8sr8mqs,1,78.0,98.1,2025-06-15T00:25:11.683Z,2025-06-15T00:25:13Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5771389375,56,Left,5771389377,140,72.4,5771389383,213,4.27,5771389379,141,79.7,5771389381,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689977,589,1,2,59,6,8cpjplodpphtkbt0hq8sr8mqs,0,75.5,84.2,2025-06-15T00:25:13.065Z,2025-06-15T01:12:02Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5771389449,56,Center,5771389451,140,77.3,5771389453,141,64.6,5771389455,212,13.5,5771389457,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689981,590,43,2,59,8,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-06-15T00:25:15.145Z,2025-06-15T00:25:20Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5771389695,144,50,5771389485,56,Center,5771389487,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689989,589,8,2,59,10,224tl8u2smnbyliroayk69nt0,1,22.3,30.0,2025-06-15T00:25:16.688Z,2025-06-16T01:25:58Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5773155207,383,,5771389525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689999,590,4,2,59,10,224tl8u2smnbyliroayk69nt0,1,23.4,32.0,2025-06-15T00:25:16.841Z,2025-06-15T00:25:21Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5771389605,152,,5771389607,265,,5771389603,56,Back,5771389609,285,,5771389611,233,591,5771389601,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689991,591,4,2,59,10,8cpjplodpphtkbt0hq8sr8mqs,0,76.6,68.0,2025-06-15T00:25:16.842Z,2025-06-15T00:25:22Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5771389581,265,,5771389577,56,Center,5771389575,13,,5771389633,233,590,5771389579,152,,5771389583,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822690209,591,1,2,59,43,224tl8u2smnbyliroayk69nt0,1,29.4,48.4,2025-06-15T00:25:49.824Z,2025-06-15T00:25:51Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5771390767,141,53.3,5771390765,140,19.4,5771390771,213,2.83,5771390769,212,11.0,5771390763,56,Back,5771390759,5,,5771390761,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822690239,592,1,2,59,45,224tl8u2smnbyliroayk69nt0,1,21.4,49.6,2025-06-15T00:25:51.865Z,2025-06-15T00:25:56Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5771390937,212,11.7,5771390935,141,66.1,5771390939,213,1.30,5771390933,140,24.4,5771390931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822690247,593,1,2,59,49,224tl8u2smnbyliroayk69nt0,1,24.4,66.1,2025-06-15T00:25:55.968Z,2025-06-15T00:25:57Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5771391031,56,Back,5771391035,141,46.0,5771391037,212,13.7,5771391039,213,4.76,5771391033,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822690285,594,1,2,59,50,224tl8u2smnbyliroayk69nt0,1,25.0,45.8,2025-06-15T00:25:57.103Z,2025-06-16T01:27:32Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5771391245,212,21.9,5771391247,213,5.16,5771391243,141,16.8,5771391239,56,Back,5771391241,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822690305,595,1,2,59,53,224tl8u2smnbyliroayk69nt0,0,33.2,14.9,2025-06-15T00:26:00.056Z,2025-06-15T00:26:04Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5771391381,141,47.8,5771391387,1,,5771391377,56,Center,5771391385,213,0.46,5771391375,157,,5771391379,140,76.3,5771391383,212,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822690309,592,12,2,59,57,8cpjplodpphtkbt0hq8sr8mqs,1,21.2,61.8,2025-06-15T00:26:04.298Z,2025-06-15T00:26:06Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5771391409,15,,5771391403,213,0.97,5771391401,212,10.8,5771391399,141,75.0,5771391395,56,Back,5771391397,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822690331,593,44,2,60,0,8cpjplodpphtkbt0hq8sr8mqs,1,29.0,63.5,2025-06-15T00:26:06.383Z,2025-06-15T01:18:19Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5771391511,285,,5771391509,56,Back,5771435241,233,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822690327,596,44,2,60,0,224tl8u2smnbyliroayk69nt0,0,71.0,36.5,2025-06-15T00:26:06.384Z,2025-06-15T01:18:20Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5771435281,233,593,5771391495,286,,5771391493,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822699569,737,12,2,60,0,8cpjplodpphtkbt0hq8sr8mqs,1,25.1,66.0,2025-06-15T00:26:06.496Z,2025-06-15T00:47:23Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5771446259,213,5.19,5771446253,140,25.5,5771446257,212,0.9,5771446255,141,64.8,5771446251,56,Back,5771446421,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822699761,820,61,2,60,1,224tl8u2smnbyliroayk69nt0,1,76.6,37.0,2025-06-15T00:26:07.388Z,2025-06-15T00:47:36Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5771447125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822690345,594,12,2,60,1,8cpjplodpphtkbt0hq8sr8mqs,1,23.8,48.2,2025-06-15T00:26:08.282Z,2025-06-15T00:26:11Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5771391555,140,35.4,5771391557,141,38.8,5771391559,212,13.8,5771391553,56,Back,5771391561,213,5.80,5771391575,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
