id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId
2821758529,750,1,2,53,39,2iwybwokic7nmr1t33abdbjoq,1,37.6,73.6,2025-06-08T03:51:28.527Z,2025-06-08T05:45:50Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,1.0,5766187045,213,3.85,5766187039,140,30.0,5766187041,141,63.6,5766204057,154,,5766187037,56,Back,5766204055,210,15,5766187043,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755229,514,15,2,53,40,2iwybwokic7nmr1t33abdbjoq,1,78.0,42.1,2025-06-08T03:51:29.886Z,2025-06-08T05:27:17Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5766170923,231,47.5,5766170917,146,79.5,5766170913,103,19,5766168155,56,Center,5766204059,24,,5766204067,55,750,5766204063,29,,5766204065,154,,5766170911,102,46.6,5766170835,82,5766170921,230,95.2,5766170919,147,42.4,5766204071,328,,5766204061,80,5766168153,18,,,5766170925,233,374,,5766170831,20
2821755231,374,10,2,53,40,cf5r1qpotp6n5i3vdchsp2en1,1,20.6,58.3,2025-06-08T03:51:29.986Z,2025-06-08T04:45:01Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5766170929,233,514,5766168165,56,Back,5766168163,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755255,375,12,2,53,43,cf5r1qpotp6n5i3vdchsp2en1,1,15.2,63.0,2025-06-08T03:51:32.871Z,2025-06-08T04:45:10Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5766168315,213,0.44,5766168309,140,58.5,5766168311,141,94.7,5766168307,56,Left,5766168313,212,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755253,515,43,2,53,46,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-08T03:51:36.049Z,2025-06-08T03:51:41Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5766168295,56,Back,5766168297,140,31.9,5766168373,144,1,5766168301,212,0,5766168299,141,17.7,5766168303,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755293,516,1,2,53,48,2iwybwokic7nmr1t33abdbjoq,1,31.9,17.7,2025-06-08T03:51:37.434Z,2025-06-08T03:51:46Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5766168503,140,8.7,5766168509,213,2.62,5766168507,212,28.1,5766168501,56,Back,5766168505,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755311,517,1,2,53,57,2iwybwokic7nmr1t33abdbjoq,1,14.0,38.3,2025-06-08T03:51:46.751Z,2025-06-08T03:51:50Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5766168599,212,26.4,5766168593,56,Back,5766168601,213,1.01,5766168597,141,71.1,5766168595,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755315,518,1,2,54,1,2iwybwokic7nmr1t33abdbjoq,1,27.3,69.0,2025-06-08T03:51:50.678Z,2025-06-08T03:51:51Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766168631,140,32.7,5766168637,213,5.47,5766168635,212,8.2,5766168633,141,60.2,5766168629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755321,519,1,2,54,2,2iwybwokic7nmr1t33abdbjoq,1,32.7,60.2,2025-06-08T03:51:51.665Z,2025-06-08T03:51:53Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5766168675,141,77.3,5766168677,212,17.6,5766168671,56,Back,5766168679,213,2.42,5766168673,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755331,520,1,2,54,3,2iwybwokic7nmr1t33abdbjoq,1,22.0,77.5,2025-06-08T03:51:53.199Z,2025-06-08T03:51:55Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766168723,141,52.2,5766168719,140,9.2,5766168715,56,Back,5766168727,212,21.8,5766168731,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755345,521,1,2,54,5,2iwybwokic7nmr1t33abdbjoq,1,9.2,52.2,2025-06-08T03:51:55.343Z,2025-06-08T03:51:59Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5766168787,56,Back,5766168795,213,4.77,5766168791,141,18.3,5766168789,140,10.5,5766168793,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755349,522,43,2,54,9,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-08T03:51:59.046Z,2025-06-08T04:50:06Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766168803,285,0,5766197195,144,3,5766168801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755361,523,1,2,54,10,2iwybwokic7nmr1t33abdbjoq,1,14.6,14.1,2025-06-08T03:51:59.823Z,2025-06-08T03:52:05Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766168853,212,21.9,5766168849,140,29.4,5766168851,141,36.7,5766168847,56,Back,5766168855,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755365,524,1,2,54,15,2iwybwokic7nmr1t33abdbjoq,1,29.4,36.7,2025-06-08T03:52:04.992Z,2025-06-08T03:52:06Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5766168873,140,26.1,5766168879,213,4.36,5766168871,56,Back,5766168877,212,9.9,5766168875,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755375,525,1,2,54,16,2iwybwokic7nmr1t33abdbjoq,1,26.1,23.0,2025-06-08T03:52:05.667Z,2025-06-08T03:52:08Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5766168915,140,55.0,5766168921,213,0.21,5766168917,141,32.5,5766168919,212,31.0,5766168913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755377,526,61,2,54,18,2iwybwokic7nmr1t33abdbjoq,0,55.0,32.5,2025-06-08T03:52:08.103Z,2025-06-08T03:52:08Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5766168925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755391,377,1,2,54,20,cf5r1qpotp6n5i3vdchsp2en1,1,43.6,65.4,2025-06-08T03:52:09.936Z,2025-06-08T03:52:12Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5766168973,212,17.8,5766168971,141,43.6,5766168967,56,Back,5766168975,213,4.12,5766168969,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755403,378,1,2,54,22,cf5r1qpotp6n5i3vdchsp2en1,1,34.2,43.4,2025-06-08T03:52:12.015Z,2025-06-08T03:52:16Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5766169063,212,19.8,5766169059,140,15.5,5766169057,56,Back,5766169061,141,47.0,5766169065,213,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755413,379,1,2,54,26,cf5r1qpotp6n5i3vdchsp2en1,0,18.8,47.5,2025-06-08T03:52:16.321Z,2025-06-08T03:52:18Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5766169109,1,,5766169107,213,1.17,5766169101,140,33.4,5766169105,212,39.5,5766169103,141,100.0,5766169097,155,,5766169099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755415,380,5,2,54,29,cf5r1qpotp6n5i3vdchsp2en1,0,37.2,101.4,2025-06-08T03:52:18.510Z,2025-06-08T03:52:38Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5766169111,56,Back,5766169113,347,,5766169385,233,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755465,527,5,2,54,30,2iwybwokic7nmr1t33abdbjoq,1,64.7,-1.2,2025-06-08T03:52:19.585Z,2025-06-08T03:52:38Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5766169355,56,Right,5766169375,233,380,5766169357,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755475,528,1,2,54,47,2iwybwokic7nmr1t33abdbjoq,0,62.2,0.0,2025-06-08T03:52:36.825Z,2025-06-08T03:52:39Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5766169433,141,39.7,5766169427,107,,5766169435,212,34.0,5766169437,213,0.94,5766169431,140,81.2,5766169429,56,Center,5766169439,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755471,381,1,2,54,48,cf5r1qpotp6n5i3vdchsp2en1,0,19.3,86.2,2025-06-08T03:52:37.960Z,2025-06-08T03:52:39Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5766169409,140,34.5,5766169411,141,79.1,5766169415,213,5.99,5766169413,212,16.7,5766169407,56,Back,5766169405,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755485,529,1,2,54,51,2iwybwokic7nmr1t33abdbjoq,1,67.4,41.9,2025-06-08T03:52:40.687Z,2025-06-08T03:53:49Z,dt8nthxqalx3bhz723zdty39w,C. Kowell,,1.0,5766169497,141,58.5,5766169495,140,64.8,5766169501,213,1.81,5766169499,212,11.6,5766170253,154,,5766170251,210,14,5766169493,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755489,530,14,2,54,53,2iwybwokic7nmr1t33abdbjoq,1,81.6,55.2,2025-06-08T03:52:43.169Z,2025-06-08T05:26:05Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5766170255,72,,5766169523,56,Center,5766170259,29,,5766204027,18,,5766170269,103,23.4,5766170257,73,,5766170263,55,529,5766170273,231,51.6,5766169519,22,,5766170267,102,5766170271,230,96.7,5766170261,154,,,,,,,,,,55.2,,,,,,
2821755505,382,5,2,54,57,cf5r1qpotp6n5i3vdchsp2en1,1,-1.2,40.2,2025-06-08T03:52:47.153Z,2025-06-08T03:53:01Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5766169643,233,531,5766169591,56,Back,5766169593,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755519,531,5,2,55,2,2iwybwokic7nmr1t33abdbjoq,0,101.1,59.4,2025-06-08T03:52:51.498Z,2025-06-08T03:53:01Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5766169641,346,,5766169639,56,Center,5766169651,233,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755525,383,1,2,55,14,cf5r1qpotp6n5i3vdchsp2en1,1,5.0,51.2,2025-06-08T03:53:03.745Z,2025-06-08T03:53:30Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5766170009,189,,5766169673,213,0.80,5766169663,124,,5766169675,1,,5766169665,56,Back,5766169671,212,40.4,5766169667,140,31.9,5766169679,237,,5766169669,141,93.6,,,,,,,,,,,,,,,,,,,,,,,
2821755527,384,1,2,55,15,cf5r1qpotp6n5i3vdchsp2en1,0,31.9,93.6,2025-06-08T03:53:05.032Z,2025-06-08T03:53:32Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5766169687,140,38.9,5766169685,56,Back,5766169689,141,92.7,5766170039,189,,5766169691,212,7.4,5766169693,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755533,532,1,2,55,17,2iwybwokic7nmr1t33abdbjoq,1,38.5,10.4,2025-06-08T03:53:07.263Z,2025-06-08T03:53:10Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5766169735,212,23.3,5766169731,140,59.1,5766169737,213,0.39,5766169729,56,Center,5766169733,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755537,533,4,2,55,18,2iwybwokic7nmr1t33abdbjoq,1,61.6,16.0,2025-06-08T03:53:08.103Z,2025-06-08T03:53:17Z,dt8nthxqalx3bhz723zdty39w,C. Kowell,,,5766169753,13,,5766169761,286,,5766169763,233,385,5766169759,265,,5766169755,56,Right,5766169757,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755529,385,4,2,55,18,cf5r1qpotp6n5i3vdchsp2en1,0,38.4,84.0,2025-06-08T03:53:08.104Z,2025-06-08T03:53:19Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5766169725,265,,5766169727,285,,5766169721,56,Back,5766169719,13,,5766169723,152,,5766169769,233,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755557,534,1,2,55,22,2iwybwokic7nmr1t33abdbjoq,1,59.1,23.3,2025-06-08T03:53:12.183Z,2025-06-08T03:53:18Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5766169865,141,12.2,5766169867,212,10.3,5766169861,56,Right,5766169869,213,5.46,5766169857,5,,5766169863,140,65.8,5766169859,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755559,535,1,2,55,25,2iwybwokic7nmr1t33abdbjoq,1,65.8,12.2,2025-06-08T03:53:14.913Z,2025-06-08T03:53:18Z,dt8nthxqalx3bhz723zdty39w,C. Kowell,,,5766169879,212,16.8,5766169877,141,36.7,5766169875,140,67.9,5766169873,56,Center,5766169881,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755567,386,4,2,55,27,cf5r1qpotp6n5i3vdchsp2en1,1,32.2,63.5,2025-06-08T03:53:17.225Z,2025-06-08T05:04:06Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5766196925,233,536,5766169931,56,Back,5766169937,285,,5766169935,265,,5766169933,152,,5766169929,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755561,536,4,2,55,27,2iwybwokic7nmr1t33abdbjoq,0,67.8,36.5,2025-06-08T03:53:17.226Z,2025-06-08T05:27:44Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5766169893,286,,5766196931,233,386,5766169885,13,,5766204091,55,537,5766169887,56,Center,5766169889,152,,5766169891,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755563,537,17,2,55,33,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-08T03:53:22.777Z,2025-06-08T05:27:43Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5766169907,31,,5766204087,55,536,5766169909,392,,5766169911,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755617,387,1,2,56,1,cf5r1qpotp6n5i3vdchsp2en1,0,29.9,68.8,2025-06-08T03:53:51.025Z,2025-06-08T04:11:59Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5766170293,56,Left,5766170311,189,,5766170303,1,,5766170299,212,43.6,5766170301,213,0.38,5766170287,5,,5766170291,152,,5766170297,141,92.4,5766170289,157,,5766170295,140,,,,,,,,,,,,,,,68.5,,,,,,
2821755643,540,1,2,56,4,2iwybwokic7nmr1t33abdbjoq,0,61.8,85.1,2025-06-08T03:53:53.561Z,2025-06-08T04:57:36Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5766170433,141,15.3,5766170427,157,,5766170435,212,55.6,5766170431,140,34.3,5766170437,213,4.17,5766170429,56,Back,5766170439,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755621,388,1,2,56,4,cf5r1qpotp6n5i3vdchsp2en1,1,38.6,90.6,2025-06-08T03:53:53.938Z,2025-06-08T04:12:08Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5766170323,213,0.03,5766170319,141,91.8,5766170315,56,Left,5766170317,140,61.8,5766170313,157,,5766170321,212,24.4,5766170325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755623,389,50,2,56,6,cf5r1qpotp6n5i3vdchsp2en1,1,65.0,89.7,2025-06-08T03:53:56.273Z,2025-06-08T04:53:33Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5766170731,233,539,5766170329,56,Left,5766170331,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755629,539,7,2,56,6,2iwybwokic7nmr1t33abdbjoq,0,35.0,10.3,2025-06-08T03:53:56.274Z,2025-06-08T04:53:32Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5766170363,285,,5766170727,233,389,5766170357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755625,538,1,2,56,7,2iwybwokic7nmr1t33abdbjoq,0,32.5,17.6,2025-06-08T03:53:56.554Z,2025-06-08T03:53:57Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5766170337,3,,5766170339,56,Back,5766170345,212,15.4,5766170341,140,47.1,5766170347,213,6.17,5766170343,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755627,390,5,2,56,8,cf5r1qpotp6n5i3vdchsp2en1,1,59.0,101.5,2025-06-08T03:53:57.601Z,2025-06-08T03:54:59Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5766170351,347,,5766170349,56,Left,5766170787,233,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755673,541,5,2,56,8,2iwybwokic7nmr1t33abdbjoq,0,42.7,-1.4,2025-06-08T03:53:57.978Z,2025-06-08T03:54:58Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5766170589,56,Back,5766170591,347,,5766170801,233,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755649,391,1,2,56,24,cf5r1qpotp6n5i3vdchsp2en1,1,55.8,100.0,2025-06-08T03:54:13.761Z,2025-06-08T03:54:17Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5766170463,140,62.3,5766170459,107,,5766170465,141,73.9,5766170467,212,19.7,5766170461,56,Center,5766170469,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755659,392,1,2,56,27,cf5r1qpotp6n5i3vdchsp2en1,1,60.6,76.1,2025-06-08T03:54:17.401Z,2025-06-08T03:54:19Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5766170507,140,54.2,5766170513,213,3.78,5766170505,56,Center,5766170509,141,68.7,5766170511,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755667,393,1,2,56,29,cf5r1qpotp6n5i3vdchsp2en1,1,54.2,68.7,2025-06-08T03:54:19.160Z,2025-06-08T03:54:22Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5766170541,56,Back,5766170547,212,20.6,5766170545,141,44.5,5766170549,213,4.07,5766170543,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755679,394,1,2,56,32,cf5r1qpotp6n5i3vdchsp2en1,1,46.5,37.1,2025-06-08T03:54:21.873Z,2025-06-08T03:54:29Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5766170619,212,22.1,5766170613,56,Center,5766170615,140,66.2,5766170621,213,5.92,5766170617,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755685,395,1,2,56,39,cf5r1qpotp6n5i3vdchsp2en1,0,88.8,25.0,2025-06-08T03:54:28.853Z,2025-06-08T03:54:30Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5766170635,140,96.2,5766170631,155,,5766170637,141,68.4,5766170641,213,1.31,5766170629,2,,5766170633,56,Center,5766170639,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755687,542,43,2,56,42,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-08T03:54:31.601Z,2025-06-08T03:54:41Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5766170713,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755691,543,61,2,56,45,2iwybwokic7nmr1t33abdbjoq,0,7.3,27.9,2025-06-08T03:54:35.336Z,2025-06-08T03:54:35Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5766170651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755689,396,6,2,56,46,cf5r1qpotp6n5i3vdchsp2en1,1,94.0,70.7,2025-06-08T03:54:35.571Z,2025-06-08T05:04:15Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5766170649,73,,5766170673,233,544,5766170647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755693,544,6,2,56,46,2iwybwokic7nmr1t33abdbjoq,0,6.0,29.3,2025-06-08T03:54:35.571Z,2025-06-08T05:04:16Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5766170677,233,396,5766170671,73,,5766170669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755741,397,1,2,57,21,cf5r1qpotp6n5i3vdchsp2en1,0,99.5,99.5,2025-06-08T03:55:10.947Z,2025-06-08T03:55:13Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5766170969,1,,5766170953,155,,5766170961,140,91.4,5766170967,213,4.50,5766170965,212,40.9,5766170959,56,Center,5766170963,141,40.6,5766170949,2,,5766170951,6,,5766170955,223,,,,,,,,,,,,,,,,,,,,,
2821755749,545,12,2,57,26,2iwybwokic7nmr1t33abdbjoq,1,7.6,58.5,2025-06-08T03:55:15.953Z,2025-06-08T03:55:24Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766171017,141,90.8,5766171015,140,25.4,5766171021,213,0.87,5766171019,212,28.8,5766171013,56,Back,5766171029,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755777,398,1,2,57,30,cf5r1qpotp6n5i3vdchsp2en1,0,89.7,3.5,2025-06-08T03:55:20.186Z,2025-06-08T03:55:25Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5766171153,155,,5766171165,1,,5766171161,212,35.6,5766171159,141,55.4,5766171163,213,1.44,5766171219,233,546,5766171155,56,Center,5766171151,2,,5766171157,140,94.2,,,,,,,,,,,,,,,,,,,,,,,
2821755787,546,41,2,57,32,2iwybwokic7nmr1t33abdbjoq,0,8.0,57.3,2025-06-08T03:55:22.003Z,2025-06-08T03:58:27Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5766171209,141,46.9,5766171231,233,398,5766171211,212,7.5,5766171213,213,5.07,5766171207,140,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755849,399,1,2,57,34,cf5r1qpotp6n5i3vdchsp2en1,1,91.9,73.3,2025-06-08T03:55:23.723Z,2025-06-08T03:57:56Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,1.0,,5766171523,155,,5766172181,154,,5766172183,25,,5766171527,140,92.7,5766171521,2,,5766171533,213,4.75,5766172179,210,16,5766171529,141,44.3,5766171531,212,19.7,5766171525,56,,,,,,,,,,,,,,,Center,,,,,,
2821755853,400,16,2,57,36,cf5r1qpotp6n5i3vdchsp2en1,1,96.2,44.0,2025-06-08T03:55:25.418Z,2025-06-08T05:22:43Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5766172201,103,15.8,5766172193,154,,5766171975,374,2025-06-08 04:55:25.076,5766171965,25,,5766171553,56,Center,5766172203,230,99.1,5766171979,375,57:35.674,5766172191,29,,5766172205,231,47.5,5766203771,60,5766171973,328,,5766203773,76,,5766171967,15,,5766172199,102,5766172195,55,399,,,,,51.9,,
2821755829,547,43,2,57,55,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-08T03:55:44.610Z,2025-06-08T03:55:50Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5766171505,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755927,548,1,2,58,24,2iwybwokic7nmr1t33abdbjoq,1,49.5,50.4,2025-06-08T03:56:13.666Z,2025-06-08T04:51:59Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5766172001,213,3.70,5766171999,212,18.5,5766171995,140,34.5,5766171997,141,36.0,5766171993,56,Back,5766197305,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755931,549,1,2,58,24,2iwybwokic7nmr1t33abdbjoq,1,34.5,36.0,2025-06-08T03:56:13.737Z,2025-06-08T03:59:22Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5766172013,213,2.90,5766172007,140,24.4,5766172005,56,Back,5766172009,141,39.8,5766172011,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821756213,559,1,2,58,30,2iwybwokic7nmr1t33abdbjoq,1,26.0,38.9,2025-06-08T03:56:19.715Z,2025-06-08T04:51:39Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766173641,212,15.5,5766173639,141,16.5,5766173643,213,4.88,5766173635,56,Back,5766173637,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821756169,558,1,2,58,32,2iwybwokic7nmr1t33abdbjoq,1,25.2,66.3,2025-06-08T03:56:21.418Z,2025-06-08T04:52:03Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766173391,56,Back,5766173397,212,17.4,5766173395,141,40.7,5766173399,213,4.74,5766173393,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755939,550,1,2,58,38,2iwybwokic7nmr1t33abdbjoq,1,24.4,39.8,2025-06-08T03:56:27.555Z,2025-06-08T03:56:29Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766172043,140,29.1,5766172049,213,5.09,5766172041,56,Back,5766172047,212,13.3,5766172045,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821755943,551,1,2,58,39,2iwybwokic7nmr1t33abdbjoq,0,29.1,21.6,2025-06-08T03:56:28.644Z,2025-06-08T03:58:33Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5766173741,233,405,5766172075,140,32.4,5766173745,286,,5766173739,236,,5766172077,141,17.3,5766172079,212,4.5,5766172081,213,5.58,5766172073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
