id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2813129723,492,1,2,59,7,b1rpb2ox52uxcmjrsnqd95pk5,0,72.0,4.1,2025-05-11T00:27:45.391Z,2025-05-11T00:27:46Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,5718245953,141,8.3,5718245957,213,0.49,5718245981,236,,5718245983,233,530,5718245987,286,,5718245949,56,Right,5718245955,212,6.1,5718245951,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,
2813129725,530,74,2,59,7,2n3wgr89m7jl8tmioemit2pgq,1,34.5,81.4,2025-05-11T00:27:45.392Z,2025-05-11T01:24:43Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5718245991,233,492,5718245961,56,Back,5718245963,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813129753,493,1,2,59,10,b1rpb2ox52uxcmjrsnqd95pk5,1,72.9,3.2,2025-05-11T00:27:48.488Z,2025-05-11T00:27:50Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,5718246143,140,67.8,5718246153,213,2.24,5718246151,212,8.6,5718246141,56,Right,5718246145,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813129769,494,1,2,59,12,b1rpb2ox52uxcmjrsnqd95pk5,0,73.3,9.7,2025-05-11T00:27:50.166Z,2025-05-11T00:27:51Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5718246243,213,0.85,5718246231,2,,5718246235,56,Center,5718246239,141,37.6,5718246233,155,,5718246237,140,89.3,5718246241,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813129783,531,8,2,59,14,2n3wgr89m7jl8tmioemit2pgq,1,15.9,59.0,2025-05-11T00:27:52.435Z,2025-05-11T00:27:52Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,5718246307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813129815,533,1,2,59,16,2n3wgr89m7jl8tmioemit2pgq,1,15.4,66.1,2025-05-11T00:27:54.626Z,2025-05-11T00:27:56Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,5718246447,213,1.02,5718246443,141,78.4,5718246439,56,Back,5718246445,212,9.8,5718246441,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813129817,534,1,2,59,18,2n3wgr89m7jl8tmioemit2pgq,0,22.7,79.1,2025-05-11T00:27:56.746Z,2025-05-11T00:27:58Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5718246465,213,5.46,5718246461,141,73.8,5718246457,56,Back,5718246499,233,495,5718246503,286,,5718246459,140,25.9,5718246497,236,,5718246455,157,,5718246463,212,4.9,5718246467,1,,,,,,,,,,,,,,,,,,,
2813129821,495,74,2,59,18,b1rpb2ox52uxcmjrsnqd95pk5,1,82.4,12.8,2025-05-11T00:27:56.747Z,2025-05-11T01:24:43Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,5718246527,233,534,5718246487,285,,5718246485,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813129859,535,12,2,59,23,2n3wgr89m7jl8tmioemit2pgq,1,11.9,60.8,2025-05-11T00:28:01.137Z,2025-05-11T00:28:03Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5718246669,56,Back,5718246677,213,0.88,5718246673,141,100.0,5718246675,212,36.3,5718246671,140,34.0,5718246697,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130015,496,5,2,59,24,b1rpb2ox52uxcmjrsnqd95pk5,1,69.8,-1.7,2025-05-11T00:28:02.618Z,2025-05-11T01:16:38Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,5718247691,347,,5718247721,233,536,5718247689,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813129861,536,5,2,59,24,2n3wgr89m7jl8tmioemit2pgq,0,30.2,101.7,2025-05-11T00:28:02.618Z,2025-05-11T01:16:39Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5718246679,56,Back,5718246681,347,,5718247771,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130067,497,1,2,59,47,b1rpb2ox52uxcmjrsnqd95pk5,1,71.9,0.0,2025-05-11T00:28:25.127Z,2025-05-11T00:29:23Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,5718248033,56,Right,5718248037,141,8.8,5718248041,213,2.30,5718250813,189,,5718248039,212,9.9,5718248035,140,65.6,5718248031,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130081,498,1,2,59,52,b1rpb2ox52uxcmjrsnqd95pk5,1,66.8,9.1,2025-05-11T00:28:30.734Z,2025-05-11T00:29:04Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,5718248113,140,65.9,5718248117,212,5.9,5718249739,189,,5718248111,56,Right,5718248115,141,17.6,5718248119,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130085,499,13,2,59,54,b1rpb2ox52uxcmjrsnqd95pk5,1,73.3,27.6,2025-05-11T00:28:32.119Z,2025-05-11T06:37:31Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,5718248135,22,,5718248139,56,Center,5718255979,230,97.6,5718255975,215,,5718255971,102,57.5,5718255973,103,68.1,5718255977,458,,5718255675,72,,5718255969,77,,5718248137,18,,5718255981,231,48.2,,,,,,,,,,,,,,,
2813130089,500,43,2,59,54,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-11T00:28:32.695Z,2025-05-11T00:29:15Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,5718248155,56,Center,5718250381,144,50,5718248157,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130095,501,5,2,59,56,b1rpb2ox52uxcmjrsnqd95pk5,0,101.2,51.6,2025-05-11T00:28:34.152Z,2025-05-11T01:16:40Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,5718248195,346,,5718248603,233,537,5718248193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130145,537,5,2,59,56,2n3wgr89m7jl8tmioemit2pgq,1,-1.2,48.4,2025-05-11T00:28:34.152Z,2025-05-11T01:16:39Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,5718248541,346,,5718248539,56,Back,5718248581,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130175,538,1,2,60,5,2n3wgr89m7jl8tmioemit2pgq,1,5.0,51.0,2025-05-11T00:28:43.433Z,2025-05-11T00:28:46Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,5718248733,56,Back,5718248737,141,36.9,5718248745,237,,5718248741,213,5.22,5718248731,124,,5718248735,140,10.1,5718248739,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130203,539,1,2,60,8,2n3wgr89m7jl8tmioemit2pgq,1,11.5,34.6,2025-05-11T00:28:46.602Z,2025-05-11T00:28:51Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5718248905,141,83.2,5718248901,56,Back,5718248909,213,1.18,5718248899,155,,5718248911,1,,5718248907,212,35.8,5718248903,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130215,540,1,2,60,12,2n3wgr89m7jl8tmioemit2pgq,0,24.6,83.2,2025-05-11T00:28:50.858Z,2025-05-11T00:28:52Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,5718248997,140,55.8,5718248993,155,,5718249005,1,,5718249001,212,38.2,5718249003,213,5.74,5718248999,141,54.3,5718248995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130229,502,1,2,60,15,b1rpb2ox52uxcmjrsnqd95pk5,0,53.9,43.0,2025-05-11T00:28:53.815Z,2025-05-11T00:28:54Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5718249105,141,33.1,5718249101,56,Center,5718249109,213,5.63,5718249103,140,62.3,5718249107,212,11.1,5718249099,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130253,541,1,2,60,16,2n3wgr89m7jl8tmioemit2pgq,1,38.0,56.1,2025-05-11T00:28:54.585Z,2025-05-11T00:28:57Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,5718249263,140,39.8,5718249267,212,12.7,5718249261,56,Back,5718249265,141,37.7,5718249269,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130293,542,1,2,60,19,2n3wgr89m7jl8tmioemit2pgq,1,39.9,37.4,2025-05-11T00:28:57.113Z,2025-05-11T00:29:00Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,5718249473,213,0.21,5718249467,140,62.7,5718249465,56,Center,5718249469,141,44.8,5718249471,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130323,543,1,2,60,22,2n3wgr89m7jl8tmioemit2pgq,1,60.6,37.4,2025-05-11T00:29:00.361Z,2025-05-11T00:29:03Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,5718249661,213,5.01,5718249653,56,Right,5718249657,141,19.1,5718249659,212,13.0,5718249655,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130329,544,1,2,60,25,2n3wgr89m7jl8tmioemit2pgq,0,71.4,15.8,2025-05-11T00:29:03.513Z,2025-05-11T00:29:04Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,5718249685,140,72.6,5718249689,212,2.9,5718249691,213,1.13,5718249683,56,Right,5718249687,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130371,503,61,2,60,27,b1rpb2ox52uxcmjrsnqd95pk5,1,32.4,86.9,2025-05-11T00:29:05.789Z,2025-05-11T01:15:47Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5718249951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130389,504,5,2,60,28,b1rpb2ox52uxcmjrsnqd95pk5,0,22.0,101.6,2025-05-11T00:29:06.401Z,2025-05-11T01:16:40Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5718251121,233,545,5718250059,56,Back,5718250061,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130553,545,5,2,60,28,2n3wgr89m7jl8tmioemit2pgq,1,78.0,-1.6,2025-05-11T00:29:06.401Z,2025-05-11T01:16:40Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,5718251091,56,Right,5718251097,233,504,5718251093,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130569,546,1,2,60,52,2n3wgr89m7jl8tmioemit2pgq,0,85.3,0.0,2025-05-11T00:29:30.480Z,2025-05-11T00:29:33Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718251183,212,31.3,5718251173,107,,5718251177,140,90.0,5718251175,56,Center,5718251189,1,,5718251185,213,1.41,5718251181,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130583,547,44,2,60,58,2n3wgr89m7jl8tmioemit2pgq,1,64.8,47.6,2025-05-11T00:29:36.160Z,2025-05-11T01:18:57Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5718256283,233,505,5718251289,286,,5718251287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130603,505,44,2,60,58,b1rpb2ox52uxcmjrsnqd95pk5,0,35.2,52.4,2025-05-11T00:29:36.161Z,2025-05-11T01:18:58Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5718254493,285,,5718256289,233,547,5718254491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813132513,598,61,2,60,58,2n3wgr89m7jl8tmioemit2pgq,1,87.3,29.8,2025-05-11T00:29:36.820Z,2025-05-11T01:23:02Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5718263869,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130655,507,1,2,61,4,b1rpb2ox52uxcmjrsnqd95pk5,1,12.8,50.6,2025-05-11T00:29:42.183Z,2025-05-11T00:29:45Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,5718251703,213,0.42,5718251699,141,91.5,5718251695,56,Left,5718251693,199,,5718251697,140,72.2,5718251705,1,,5718251701,212,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130649,548,83,2,61,6,2n3wgr89m7jl8tmioemit2pgq,0,28.0,9.5,2025-05-11T00:29:44.752Z,2025-05-11T00:29:46Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5718251767,399,8d6e9axgsli468lnomdbcgu6t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130661,508,61,2,61,7,b1rpb2ox52uxcmjrsnqd95pk5,0,69.2,94.4,2025-05-11T00:29:45.470Z,2025-05-11T00:29:53Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,5718251735,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130743,509,5,2,61,15,b1rpb2ox52uxcmjrsnqd95pk5,0,68.3,101.4,2025-05-11T00:29:53.904Z,2025-05-11T01:16:41Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,5718252271,56,Left,5718252507,233,549,5718252273,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130775,549,5,2,61,15,2n3wgr89m7jl8tmioemit2pgq,1,31.7,-1.4,2025-05-11T00:29:53.904Z,2025-05-11T01:16:41Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5718252453,347,,5718252451,56,Back,5718252467,233,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130789,550,1,2,61,21,2n3wgr89m7jl8tmioemit2pgq,1,35.3,0.0,2025-05-11T00:29:59.255Z,2025-05-11T00:30:01Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718252545,107,,5718252551,141,11.4,5718252555,213,1.65,5718252549,140,34.6,5718252553,212,8.9,5718252547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130797,551,1,2,61,22,2n3wgr89m7jl8tmioemit2pgq,1,34.6,11.4,2025-05-11T00:30:00.199Z,2025-05-11T00:30:01Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,5718252599,140,32.2,5718252607,212,4.9,5718252605,141,5.3,5718252609,213,4.17,5718252597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130809,510,45,2,61,23,b1rpb2ox52uxcmjrsnqd95pk5,0,66.6,94.1,2025-05-11T00:30:01.681Z,2025-05-11T00:30:04Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,5718252745,285,,5718252741,233,552,5718252675,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130805,552,3,2,61,23,2n3wgr89m7jl8tmioemit2pgq,1,32.5,5.9,2025-05-11T00:30:01.681Z,2025-05-11T00:30:04Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718252755,285,,5718252655,56,Back,5718252717,233,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130811,553,1,2,61,24,2n3wgr89m7jl8tmioemit2pgq,0,38.8,7.3,2025-05-11T00:30:02.807Z,2025-05-11T00:30:06Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718252813,286,,5718252809,233,511,5718252685,141,7.4,5718252681,56,Back,5718252689,213,0.02,5718252807,236,,5718252683,140,42.9,5718252687,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,
2813130823,511,74,2,61,24,b1rpb2ox52uxcmjrsnqd95pk5,1,66.2,95.0,2025-05-11T00:30:02.808Z,2025-05-11T01:24:44Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,5718252787,285,,5718252785,56,Left,5718252833,233,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130827,512,5,2,61,26,b1rpb2ox52uxcmjrsnqd95pk5,0,62.2,101.8,2025-05-11T00:30:04.545Z,2025-05-11T01:16:42Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,5718252863,56,Left,5718253009,233,554,5718252865,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130843,554,5,2,61,26,2n3wgr89m7jl8tmioemit2pgq,1,37.8,-1.8,2025-05-11T00:30:04.545Z,2025-05-11T01:16:42Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718252977,347,,5718252975,56,Back,5718252993,233,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130869,555,1,2,61,31,2n3wgr89m7jl8tmioemit2pgq,1,43.9,0.0,2025-05-11T00:30:09.663Z,2025-05-11T00:30:13Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718253171,56,Back,5718253175,140,17.0,5718253179,141,15.9,5718253191,1,,5718253167,107,,5718253183,212,30.7,5718253187,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130907,556,1,2,61,35,2n3wgr89m7jl8tmioemit2pgq,1,18.8,16.4,2025-05-11T00:30:13.176Z,2025-05-11T00:30:17Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5718253473,56,Back,5718253477,141,50.0,5718253481,213,1.52,5718253479,212,22.9,5718253475,140,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130971,557,1,2,61,39,2n3wgr89m7jl8tmioemit2pgq,1,21.8,47.8,2025-05-11T00:30:17.295Z,2025-05-11T00:30:24Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5718253845,213,5.32,5718253841,212,18.4,5718253837,141,25.6,5718253833,56,Back,5718253835,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813130987,558,1,2,61,46,2n3wgr89m7jl8tmioemit2pgq,1,31.6,22.8,2025-05-11T00:30:23.951Z,2025-05-11T00:30:27Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,5718253967,56,Back,5718253973,212,8.1,5718253971,141,13.1,5718253975,213,5.33,5718253969,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131021,559,1,2,61,49,2n3wgr89m7jl8tmioemit2pgq,1,35.6,12.8,2025-05-11T00:30:27.015Z,2025-05-11T00:30:30Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718254169,141,20.6,5718254165,56,Back,5718254171,212,12.4,5718254173,213,2.70,5718254167,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131041,560,1,2,61,52,2n3wgr89m7jl8tmioemit2pgq,1,23.8,25.8,2025-05-11T00:30:30.015Z,2025-05-11T00:30:32Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5718254277,212,15.9,5718254273,140,13.9,5718254279,213,2.29,5718254271,56,Back,5718254275,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131069,561,1,2,61,54,2n3wgr89m7jl8tmioemit2pgq,1,13.8,44.2,2025-05-11T00:30:32.279Z,2025-05-11T00:30:34Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,5718254429,140,24.6,5718254433,212,13.3,5718254431,141,34.0,5718254435,213,5.73,5718254427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131077,562,1,2,61,56,2n3wgr89m7jl8tmioemit2pgq,1,27.5,33.1,2025-05-11T00:30:34.576Z,2025-05-11T00:30:36Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,5718254505,212,11.0,5718254501,140,17.0,5718254503,141,33.3,5718254507,213,3.13,5718254499,56,Back,5718254517,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131117,563,1,2,61,58,2n3wgr89m7jl8tmioemit2pgq,1,17.0,33.3,2025-05-11T00:30:36.623Z,2025-05-11T00:30:39Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5718254727,141,32.2,5718254723,56,Back,5718254731,213,6.26,5718254729,212,29.5,5718254721,155,,5718254725,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131121,564,44,2,62,1,2n3wgr89m7jl8tmioemit2pgq,1,55.2,37.2,2025-05-11T00:30:39.005Z,2025-05-11T00:30:44Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,5718254771,233,513,5718254775,286,,5718254743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131113,513,44,2,62,1,b1rpb2ox52uxcmjrsnqd95pk5,0,44.8,62.8,2025-05-11T00:30:39.006Z,2025-05-11T00:30:45Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5718254705,285,,5718254809,233,564,5718254703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131167,565,1,2,62,1,2n3wgr89m7jl8tmioemit2pgq,1,45.5,31.2,2025-05-11T00:30:39.671Z,2025-05-11T00:40:13Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,5718255059,3,,5718255063,56,Right,5718255067,141,17.7,5718255069,212,11.1,5718255065,140,51.4,5718255061,168,,5718255071,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131197,566,1,2,62,6,2n3wgr89m7jl8tmioemit2pgq,1,68.4,20.1,2025-05-11T00:30:44.047Z,2025-05-11T00:30:58Z,7i9qesz7fugndupldntvshwd0,S. Careaga,1.0,5718255253,213,6.15,5718255247,140,78.7,5718255877,210,13,5718255879,154,,5718255245,56,Right,5718255251,212,10.9,5718255249,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131203,567,13,2,62,6,2n3wgr89m7jl8tmioemit2pgq,1,91.8,31.9,2025-05-11T00:30:44.855Z,2025-05-11T01:22:08Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,5718255941,231,45.8,5718255277,22,,5718255935,103,19.4,5718255939,230,99.0,5718255281,56,Center,5718255927,154,,5718255923,84,,5718255921,20,,5718255925,29,,5718255929,55,566,5718255933,102,41.8,5718255279,63,,,,,,,,,,,,,
2813131239,514,5,2,62,7,b1rpb2ox52uxcmjrsnqd95pk5,1,-0.6,60.9,2025-05-11T00:30:45.615Z,2025-05-11T01:16:42Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5718255505,56,Back,5718255507,346,,5718255857,233,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131289,568,5,2,62,7,2n3wgr89m7jl8tmioemit2pgq,0,100.6,39.1,2025-05-11T00:30:45.615Z,2025-05-11T01:16:43Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,5718255897,233,514,5718255835,346,,5718255833,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131375,515,1,2,62,29,b1rpb2ox52uxcmjrsnqd95pk5,1,4.4,52.7,2025-05-11T00:31:07.854Z,2025-05-11T00:31:08Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,5718256335,56,Back,5718256339,141,70.9,5718256343,213,1.18,5718256341,212,13.4,5718256349,237,,5718256337,140,9.3,5718256333,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131393,516,1,2,62,30,b1rpb2ox52uxcmjrsnqd95pk5,1,9.4,70.6,2025-05-11T00:31:08.663Z,2025-05-11T00:31:10Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5718256413,56,Back,5718256417,141,91.2,5718256419,212,16.5,5718256415,140,17.7,5718256421,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131411,517,1,2,62,31,b1rpb2ox52uxcmjrsnqd95pk5,1,21.4,93.8,2025-05-11T00:31:09.878Z,2025-05-11T00:31:11Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,5718256503,140,38.8,5718256507,212,20.1,5718256505,141,81.5,5718256501,56,Back,5718256509,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131425,518,1,2,62,32,b1rpb2ox52uxcmjrsnqd95pk5,0,38.6,82.3,2025-05-11T00:31:10.910Z,2025-05-11T00:31:13Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,5718256613,212,10.1,5718256607,56,Back,5718256609,140,31.8,5718256631,156,,5718256611,141,71.7,5718256615,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131449,569,61,2,62,36,2n3wgr89m7jl8tmioemit2pgq,0,67.8,24.4,2025-05-11T00:31:14.518Z,2025-05-11T00:31:14Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,5718256735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131475,519,1,2,62,37,b1rpb2ox52uxcmjrsnqd95pk5,1,37.0,61.1,2025-05-11T00:31:15.246Z,2025-05-11T00:31:19Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5718256925,212,10.1,5718256921,140,37.5,5718256919,56,Back,5718256927,213,1.52,5718256923,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131481,520,43,2,62,41,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-11T00:31:19.630Z,2025-05-11T00:31:53Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,5718256947,56,Back,5718258461,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131495,521,3,2,62,44,b1rpb2ox52uxcmjrsnqd95pk5,0,40.0,72.0,2025-05-11T00:31:21.950Z,2025-05-11T00:31:50Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,5718258309,286,,5718257019,56,Back,5718258333,233,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813131509,571,7,2,62,44,2n3wgr89m7jl8tmioemit2pgq,1,60.5,27.7,2025-05-11T00:31:21.951Z,2025-05-11T00:31:51Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,5718257103,56,Center,5718258271,285,,5718258321,233,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
