id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2800360079,431,5,2,45,11,b5l2e3csycjb8twvq9ek0j5gq,0,61.3,101.8,2025-04-13T01:16:47.315Z,2025-04-16T09:31:52Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5647776211,233,480,5647776055,347,,5647776053,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360095,480,5,2,45,11,aj8ytsr2ap33tod0hd8ofzaw9,1,38.7,-1.8,2025-04-13T01:16:47.315Z,2025-04-16T09:31:52Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5647776145,347,,5647776143,56,Back,5647776175,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360167,481,1,2,45,16,aj8ytsr2ap33tod0hd8ofzaw9,1,30.5,0.0,2025-04-13T01:16:52.818Z,2025-04-13T01:16:55Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5647776559,213,1.13,5647776551,140,37.3,5647776549,56,Back,5647776547,107,,5647776557,212,16.6,5647776555,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360177,432,83,2,45,18,b5l2e3csycjb8twvq9ek0j5gq,0,43.8,75.6,2025-04-13T01:16:54.743Z,2025-04-16T09:29:58Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5647776921,399,1e1wh213cg8q6lsqa3kvbjdka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360223,482,1,2,45,18,aj8ytsr2ap33tod0hd8ofzaw9,1,37.3,21.2,2025-04-13T01:16:55.250Z,2025-04-13T01:16:58Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5647776829,212,14.4,5647776823,140,27.3,5647776819,56,Back,5647776833,213,3.89,5647776827,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360225,483,1,2,45,22,aj8ytsr2ap33tod0hd8ofzaw9,0,27.3,6.8,2025-04-13T01:16:58.611Z,2025-04-13T01:17:02Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5647776873,213,0.54,5647776869,141,56.9,5647776863,157,,5647776871,212,66.5,5647776867,140,81.7,5647776865,56,Center,5647776875,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360295,433,52,2,45,27,b5l2e3csycjb8twvq9ek0j5gq,1,15.5,37.0,2025-04-13T01:17:03.855Z,2025-04-16T07:25:40Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5655995893,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360529,434,1,2,45,43,b5l2e3csycjb8twvq9ek0j5gq,0,12.9,45.4,2025-04-13T01:17:19.593Z,2025-04-13T01:17:23Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5647778569,212,63.7,5647778573,1,,5647778563,56,Center,5647778571,213,0.03,5647778567,141,48.2,5647778559,199,,5647778565,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360551,484,1,2,45,47,aj8ytsr2ap33tod0hd8ofzaw9,0,30.5,29.1,2025-04-13T01:17:24.051Z,2025-04-13T01:17:24Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5647778667,141,27.4,5647778671,213,3.43,5647778663,56,Back,5647778661,3,,5647778669,212,4.1,5647778665,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360573,435,1,2,45,48,b5l2e3csycjb8twvq9ek0j5gq,0,73.5,47.8,2025-04-13T01:17:24.913Z,2025-04-13T01:17:26Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5647778795,3,,5647778799,140,77.2,5647778803,212,4.6,5647778801,141,51.5,5647778797,56,Center,5647778805,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360635,486,50,2,45,51,aj8ytsr2ap33tod0hd8ofzaw9,1,22.1,23.8,2025-04-13T01:17:27.859Z,2025-04-13T03:11:25Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647785295,233,436,5647779151,285,,5647779149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360623,436,7,2,45,51,b5l2e3csycjb8twvq9ek0j5gq,0,77.9,76.2,2025-04-13T01:17:27.860Z,2025-04-16T07:26:16Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5647785287,233,486,5647779067,56,Center,5647779071,286,,5655995989,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360697,488,1,2,45,54,aj8ytsr2ap33tod0hd8ofzaw9,1,21.8,16.7,2025-04-13T01:17:30.595Z,2025-04-13T01:17:33Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647779365,212,10.6,5647779359,56,Back,5647779361,140,27.6,5647779367,213,0.96,5647779363,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360711,437,83,2,45,57,b5l2e3csycjb8twvq9ek0j5gq,0,70.3,56.9,2025-04-13T01:17:33.603Z,2025-04-13T01:20:40Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5647787459,399,1e1wh213cg8q6lsqa3kvbjdka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360701,489,43,2,45,57,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-04-13T01:17:33.603Z,2025-04-13T01:22:26Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5647779433,285,0,5647801191,144,3,5647779431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360713,490,1,2,45,58,aj8ytsr2ap33tod0hd8ofzaw9,0,30.8,30.6,2025-04-13T01:17:34.291Z,2025-04-13T01:17:35Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5647779497,141,27.0,5647779493,56,Center,5647779501,213,6.18,5647779495,140,53.3,5647779499,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360733,438,61,2,45,59,b5l2e3csycjb8twvq9ek0j5gq,1,43.4,67.7,2025-04-13T01:17:36.104Z,2025-04-16T07:26:44Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5647779611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360751,491,83,2,46,1,aj8ytsr2ap33tod0hd8ofzaw9,0,34.8,25.8,2025-04-13T01:17:37.645Z,2025-04-13T01:19:47Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5647779827,399,2w7w1l7lwhu2u6nhvqg1bnd2h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362417,452,61,2,46,1,b5l2e3csycjb8twvq9ek0j5gq,1,42.8,51.6,2025-04-13T01:17:38.148Z,2025-04-13T01:19:46Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5647788715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360783,439,50,2,46,2,b5l2e3csycjb8twvq9ek0j5gq,1,67.4,64.8,2025-04-13T01:17:39.040Z,2025-04-13T01:20:38Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5647779779,286,,5647780063,233,492,5647779777,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360823,492,7,2,46,2,aj8ytsr2ap33tod0hd8ofzaw9,0,32.6,35.2,2025-04-13T01:17:39.041Z,2025-04-16T07:27:10Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5655996153,385,,5647780021,56,Back,5647780047,233,439,5647780023,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360879,441,1,2,46,5,b5l2e3csycjb8twvq9ek0j5gq,1,62.1,89.9,2025-04-13T01:17:42.183Z,2025-04-16T07:27:26Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5647780337,140,76.5,5647780343,213,5.93,5647780341,212,16.1,5647780335,56,Left,5647780339,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360887,442,61,2,46,11,b5l2e3csycjb8twvq9ek0j5gq,0,84.2,83.0,2025-04-13T01:17:47.591Z,2025-04-13T01:17:48Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5647780371,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800360951,494,1,2,46,13,aj8ytsr2ap33tod0hd8ofzaw9,1,10.7,19.2,2025-04-13T01:17:50.099Z,2025-04-13T01:17:53Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5647780707,213,5.97,5647780699,56,Back,5647780703,141,10.0,5647780701,140,29.4,5647780705,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800361011,495,1,2,46,16,aj8ytsr2ap33tod0hd8ofzaw9,0,29.4,10.0,2025-04-13T01:17:52.964Z,2025-04-13T01:17:57Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647781043,212,57.2,5647781047,1,,5647781037,56,Right,5647781045,213,0.10,5647781039,140,83.6,5647781035,155,,5647781041,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800361023,443,12,2,46,22,b5l2e3csycjb8twvq9ek0j5gq,1,15.8,80.8,2025-04-13T01:17:58.664Z,2025-04-13T01:17:59Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5647781121,140,22.7,5647781125,212,15.7,5647781127,213,1.09,5647781153,167,,5647781119,56,Back,5647781123,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800361025,444,5,2,46,22,b5l2e3csycjb8twvq9ek0j5gq,0,26.5,101.5,2025-04-13T01:17:58.692Z,2025-04-16T09:31:53Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5647781139,347,,5647781381,233,496,5647781137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800361055,496,5,2,46,22,aj8ytsr2ap33tod0hd8ofzaw9,1,73.5,-1.5,2025-04-13T01:17:58.692Z,2025-04-16T09:31:53Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647781289,347,,5647781375,233,444,5647781287,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800361423,497,1,2,46,48,aj8ytsr2ap33tod0hd8ofzaw9,1,67.6,0.0,2025-04-13T01:18:25.075Z,2025-04-13T01:18:28Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5647783245,56,Center,5647783249,141,33.3,5647783251,212,32.4,5647783255,1,,5647783243,107,,5647783247,140,88.5,5647783253,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800361427,498,44,2,46,51,aj8ytsr2ap33tod0hd8ofzaw9,1,86.2,39.0,2025-04-13T01:18:27.971Z,2025-04-13T04:05:56Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5647783261,286,,5647783327,233,445,5647783259,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800361437,445,44,2,46,51,b5l2e3csycjb8twvq9ek0j5gq,0,13.8,61.0,2025-04-13T01:18:27.972Z,2025-04-13T04:05:56Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5647783295,285,,5647783353,233,498,5647783293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800361471,499,1,2,46,51,aj8ytsr2ap33tod0hd8ofzaw9,1,88.5,33.3,2025-04-13T01:18:28.203Z,2025-04-13T01:18:31Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5647783469,213,1.75,5647783461,56,Center,5647783463,140,87.1,5647783467,212,8.4,5647783459,168,,5647783465,141,45.4,5647783457,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800361489,446,4,2,46,54,b5l2e3csycjb8twvq9ek0j5gq,1,7.4,52.6,2025-04-13T01:18:31.140Z,2025-04-16T07:28:12Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5647783625,285,,5655996329,264,,5647783621,152,,5647783617,13,,5647783713,233,500,5647783619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800361473,500,4,2,46,54,aj8ytsr2ap33tod0hd8ofzaw9,0,92.6,47.4,2025-04-13T01:18:31.141Z,2025-04-16T07:28:10Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5647783689,286,,5655996309,264,,5647783683,56,Center,5647783679,13,,5647784045,233,446,5647783687,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800361947,447,1,2,47,22,b5l2e3csycjb8twvq9ek0j5gq,0,10.4,47.8,2025-04-13T01:18:58.592Z,2025-04-13T01:19:02Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5647785965,5,,5647785975,141,55.5,5647785977,212,50.7,5647785981,1,,5647785969,152,,5647785973,140,58.4,5647785971,56,Center,5647785967,157,,5647785979,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362039,503,44,2,47,24,aj8ytsr2ap33tod0hd8ofzaw9,1,37.1,41.1,2025-04-13T01:19:01.092Z,2025-04-13T03:14:40Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5648070067,233,448,5648069841,285,,5647786631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800361957,448,44,2,47,24,b5l2e3csycjb8twvq9ek0j5gq,0,62.9,58.9,2025-04-13T01:19:01.093Z,2025-04-13T03:14:45Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5648070273,233,503,5647786019,56,Center,5647786021,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362031,502,1,2,47,25,aj8ytsr2ap33tod0hd8ofzaw9,0,36.7,30.9,2025-04-13T01:19:01.820Z,2025-04-13T03:15:04Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5647786593,141,38.2,5647786587,3,,5647786597,213,2.33,5647786595,212,6.9,5647786589,56,Back,5647786591,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362013,449,1,2,47,27,b5l2e3csycjb8twvq9ek0j5gq,0,74.6,56.6,2025-04-13T01:19:04.087Z,2025-04-16T07:28:39Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5647786389,56,Center,5647786391,140,74.8,5647786395,212,2.3,5647786397,213,4.80,5647786393,141,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800361973,501,3,2,47,27,aj8ytsr2ap33tod0hd8ofzaw9,0,27.2,45.0,2025-04-13T01:19:04.118Z,2025-04-16T07:28:44Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5655996385,285,,5648070367,233,450,5655996387,465,,5647786119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362025,450,7,2,47,27,b5l2e3csycjb8twvq9ek0j5gq,0,72.8,55.0,2025-04-13T01:19:04.119Z,2025-04-16T07:28:46Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5655996389,286,,5648070343,233,501,5655996395,385,,5647786513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362059,504,4,2,47,33,aj8ytsr2ap33tod0hd8ofzaw9,1,20.2,47.0,2025-04-13T01:19:09.909Z,2025-04-13T02:20:22Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5647786761,285,,5647786755,56,Back,5647786757,152,,5647786753,13,,5647786873,233,451,5647786759,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362061,451,4,2,47,33,b5l2e3csycjb8twvq9ek0j5gq,0,79.8,53.0,2025-04-13T01:19:09.910Z,2025-04-13T02:20:22Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5647786835,286,,5647786903,233,504,5647786829,56,Center,5647786831,152,,5647786833,265,,5647786827,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362637,505,1,2,48,21,aj8ytsr2ap33tod0hd8ofzaw9,1,16.1,35.8,2025-04-13T01:19:57.597Z,2025-04-16T07:28:58Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5647789975,213,0.13,5647789965,152,,5647789967,56,Back,5647789971,141,37.4,5647789963,5,,5647789969,140,24.2,5647789973,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362671,506,1,2,48,22,aj8ytsr2ap33tod0hd8ofzaw9,1,34.1,38.5,2025-04-13T01:19:58.550Z,2025-04-13T01:20:01Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5647790215,140,48.5,5647790219,212,30.1,5647790213,56,Back,5647790217,141,76.7,5647790221,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362703,507,1,2,48,25,aj8ytsr2ap33tod0hd8ofzaw9,1,64.8,78.4,2025-04-13T01:20:01.694Z,2025-04-13T01:20:04Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5647790421,212,12.3,5647790417,140,74.1,5647790423,213,0.65,5647790419,141,89.4,5647790415,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362723,508,1,2,48,27,aj8ytsr2ap33tod0hd8ofzaw9,1,74.1,89.4,2025-04-13T01:20:04.173Z,2025-04-13T01:20:05Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5647790537,156,,5647790511,141,85.3,5647790509,140,54.5,5647790519,213,3.28,5647790515,212,20.8,5647790505,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362739,509,1,2,48,29,aj8ytsr2ap33tod0hd8ofzaw9,1,54.5,85.3,2025-04-13T01:20:05.717Z,2025-04-13T01:20:06Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5647790589,213,3.59,5647790581,56,Back,5647790583,140,46.9,5647790587,212,8.9,5647790585,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362757,510,1,2,48,30,aj8ytsr2ap33tod0hd8ofzaw9,0,46.9,79.6,2025-04-13T01:20:06.774Z,2025-04-16T07:29:17Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5647790697,212,21.2,5647790693,140,66.7,5655996489,1,,5655996487,157,,5647790691,56,Center,5647790699,213,6.09,5647790695,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362767,511,44,2,48,32,aj8ytsr2ap33tod0hd8ofzaw9,1,74.8,72.4,2025-04-13T01:20:08.733Z,2025-04-13T04:05:57Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5647790739,286,,5647792159,233,453,5647790737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362763,453,44,2,48,32,b5l2e3csycjb8twvq9ek0j5gq,0,25.2,27.6,2025-04-13T01:20:08.734Z,2025-04-13T04:05:57Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5647790727,285,,5647792181,233,511,5647790725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362839,513,1,2,48,33,aj8ytsr2ap33tod0hd8ofzaw9,0,69.9,74.1,2025-04-13T01:20:09.597Z,2025-04-13T01:22:35Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5647791231,140,69.4,5647791235,212,1.5,5647791229,56,Center,5647791237,213,4.34,5647791227,3,,5647791233,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362789,512,1,2,48,35,aj8ytsr2ap33tod0hd8ofzaw9,0,65.1,68.2,2025-04-13T01:20:11.500Z,2025-04-13T01:20:11Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5647790897,140,63.7,5647790901,212,3.5,5647790895,56,Center,5647790899,141,63.6,5647790903,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362879,455,1,2,48,38,b5l2e3csycjb8twvq9ek0j5gq,1,27.9,40.3,2025-04-13T01:20:14.489Z,2025-04-13T01:20:18Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5647791425,140,73.9,5647791435,213,0.30,5647791423,56,Center,5647791433,212,50.6,5647791437,1,,5647791429,141,62.6,5647791421,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362887,456,61,2,48,42,b5l2e3csycjb8twvq9ek0j5gq,0,76.8,63.1,2025-04-13T01:20:18.480Z,2025-04-13T01:20:19Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5647791453,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362943,457,5,2,48,45,b5l2e3csycjb8twvq9ek0j5gq,0,101.4,65.6,2025-04-13T01:20:22.168Z,2025-04-16T09:31:53Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5647791721,56,Center,5647792113,233,514,5647791723,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800362993,514,5,2,48,45,aj8ytsr2ap33tod0hd8ofzaw9,1,-1.4,34.4,2025-04-13T01:20:22.168Z,2025-04-16T09:31:53Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5647792055,233,457,5647792007,346,,5647792005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800363067,515,1,2,48,55,aj8ytsr2ap33tod0hd8ofzaw9,1,4.9,49.3,2025-04-13T01:20:31.557Z,2025-04-13T01:20:33Z,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,,,5647792465,140,13.5,5647792475,237,,5647792461,124,,5647792469,212,18.9,5647792471,213,1.07,5647792467,141,73.8,5647792463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800363093,516,1,2,48,57,aj8ytsr2ap33tod0hd8ofzaw9,1,13.5,73.8,2025-04-13T01:20:33.399Z,2025-04-13T01:20:35Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5647792617,56,Back,5647792621,141,84.7,5647792625,213,0.56,5647792619,140,24.8,5647792623,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800363149,517,1,2,48,58,aj8ytsr2ap33tod0hd8ofzaw9,1,27.7,85.7,2025-04-13T01:20:35.269Z,2025-04-13T01:20:38Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5647792921,212,16.3,5647792917,140,14.3,5647792915,56,Back,5647792923,213,3.67,5647792919,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800363257,518,1,2,49,2,aj8ytsr2ap33tod0hd8ofzaw9,1,14.0,83.9,2025-04-13T01:20:38.805Z,2025-04-13T01:20:47Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5647793533,141,60.9,5647793537,213,4.15,5647793529,56,Back,5647793531,140,4.7,5647793535,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800363279,519,1,2,49,11,aj8ytsr2ap33tod0hd8ofzaw9,1,10.6,50.1,2025-04-13T01:20:47.462Z,2025-04-13T01:20:49Z,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,,,5647793645,140,20.0,5647793657,213,5.27,5647793653,212,18.7,5647793649,141,26.8,5647793641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800363311,520,1,2,49,12,aj8ytsr2ap33tod0hd8ofzaw9,1,20.0,26.8,2025-04-13T01:20:48.853Z,2025-04-13T01:20:51Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5647793833,213,5.86,5647793827,140,31.3,5647793825,56,Back,5647793829,141,18.9,5647793831,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800363341,521,1,2,49,14,aj8ytsr2ap33tod0hd8ofzaw9,1,30.6,25.2,2025-04-13T01:20:51.070Z,2025-04-13T01:20:52Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647793959,140,32.7,5647793965,213,1.23,5647793961,141,34.3,5647793963,212,6.6,5647793957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800363347,522,1,2,49,16,aj8ytsr2ap33tod0hd8ofzaw9,0,32.2,33.0,2025-04-13T01:20:52.414Z,2025-04-13T01:20:54Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5647794001,140,33.6,5647794003,141,31.0,5647794275,233,458,5647794007,213,5.54,5647794005,212,2.0,5647794273,236,,5647794279,286,,5647793997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800363379,458,74,2,49,16,b5l2e3csycjb8twvq9ek0j5gq,1,55.2,64.6,2025-04-13T01:20:52.415Z,2025-04-13T02:49:03Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5647794281,233,522,5647794191,56,Center,5647794197,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
