id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2790970025,538,1,2,56,30,bk3zg8yaj5uoqhxzwons3bo8a,1,64.3,63.7,2025-03-22T22:22:33.946Z,2025-03-22T22:22:35Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5596187837,156,,5596187829,213,2.70,5596187823,140,58.7,5596187821,56,Center,5596187825,141,67.8,5596187827,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970045,539,1,2,56,32,bk3zg8yaj5uoqhxzwons3bo8a,1,61.0,66.3,2025-03-22T22:22:36.226Z,2025-03-22T22:22:38Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5596187919,212,13.8,5596187915,140,70.3,5596187917,141,51.9,5596187921,213,5.50,5596187913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970049,540,50,2,56,35,bk3zg8yaj5uoqhxzwons3bo8a,1,70.8,50.8,2025-03-22T22:22:38.616Z,2025-03-25T14:02:55Z,dxd6p1c8k96armsbg5isjbu95,G. Hurst,,,5596187931,286,,5599950007,233,392,5596187929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970051,392,7,2,56,35,5h878vnmkbuy2ummddprusxgq,1,29.2,49.2,2025-03-22T22:22:38.617Z,2025-03-25T14:02:55Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5599911641,383,,5599949993,233,540,5599911643,178,,5596187933,56,Back,5596187935,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970063,394,1,2,56,36,5h878vnmkbuy2ummddprusxgq,1,31.4,51.5,2025-03-22T22:22:39.578Z,2025-03-22T22:22:42Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5596187975,56,Back,5596187983,213,5.28,5596187981,212,14.6,5596187977,140,38.9,5596187979,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970069,395,1,2,56,37,5h878vnmkbuy2ummddprusxgq,1,38.9,33.4,2025-03-22T22:22:41.225Z,2025-03-22T22:25:58Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5596188019,213,2.47,5596188015,141,39.1,5596188017,212,6.2,5596188013,140,34.3,5596188011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970081,396,1,2,56,38,5h878vnmkbuy2ummddprusxgq,1,34.3,39.1,2025-03-22T22:22:42.193Z,2025-03-22T22:26:10Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5596188121,140,27.0,5596188123,141,26.2,5596188127,213,3.99,5596188125,212,11.6,5596188119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970091,397,1,2,56,42,5h878vnmkbuy2ummddprusxgq,1,27.0,26.2,2025-03-22T22:22:45.505Z,2025-03-22T22:26:11Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5596188165,212,25.0,5596188167,213,1.42,5596188163,141,62.6,5596188161,140,30.5,5596188159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970125,398,1,2,56,44,5h878vnmkbuy2ummddprusxgq,1,34.3,69.1,2025-03-22T22:22:48.457Z,2025-03-22T22:22:54Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5596188379,212,17.1,5596188373,56,Back,5596188375,140,44.3,5596188381,213,0.91,5596188377,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970137,399,1,2,56,50,5h878vnmkbuy2ummddprusxgq,1,63.3,90.3,2025-03-22T22:22:54.394Z,2025-03-22T22:22:57Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5596188459,213,3.30,5596188451,56,Left,5596188453,140,54.4,5596188457,212,9.5,5596188455,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970157,400,1,2,56,53,5h878vnmkbuy2ummddprusxgq,1,53.5,85.6,2025-03-22T22:22:57.433Z,2025-03-22T22:23:01Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5596188545,141,76.3,5596188547,212,15.9,5596188543,140,39.6,5596188541,56,Back,5596188549,213,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970167,401,1,2,56,57,5h878vnmkbuy2ummddprusxgq,1,39.1,75.9,2025-03-22T22:23:01.273Z,2025-03-22T22:23:03Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5596188617,213,4.27,5596188615,212,18.3,5596188607,56,Back,5596188611,140,31.6,5596188613,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970177,402,1,2,57,0,5h878vnmkbuy2ummddprusxgq,1,28.7,44.9,2025-03-22T22:23:03.617Z,2025-03-22T22:23:05Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5596188699,213,4.86,5596188691,56,Back,5596188693,140,30.9,5596188695,141,22.2,5596188697,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970201,403,1,2,57,2,5h878vnmkbuy2ummddprusxgq,1,31.0,22.2,2025-03-22T22:23:05.705Z,2025-03-22T22:23:10Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5596188807,56,Back,5596188809,140,47.2,5596188813,212,21.2,5596188811,141,3.7,5596188815,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970215,404,1,2,57,6,5h878vnmkbuy2ummddprusxgq,1,52.0,13.8,2025-03-22T22:23:10.192Z,2025-03-22T22:23:12Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5596188879,213,0.35,5596188867,140,65.5,5596188865,56,Center,5596188875,212,15.1,5596188871,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970221,405,1,2,57,9,5h878vnmkbuy2ummddprusxgq,1,65.5,20.9,2025-03-22T22:23:12.761Z,2025-03-22T22:23:14Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5596188919,212,11.6,5596188917,141,4.1,5596188915,140,67.4,5596188913,56,Right,5596188921,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970237,406,1,2,57,10,5h878vnmkbuy2ummddprusxgq,1,67.4,4.1,2025-03-22T22:23:13.961Z,2025-03-22T22:23:17Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5596188973,212,11.1,5596188971,141,17.9,5596188969,140,61.8,5596188975,213,2.13,5596188965,3,,5596188967,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970241,407,61,2,57,11,5h878vnmkbuy2ummddprusxgq,0,62.6,17.9,2025-03-22T22:23:14.713Z,2025-03-22T22:34:45Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5596188979,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970233,541,1,2,57,12,bk3zg8yaj5uoqhxzwons3bo8a,1,36.0,69.1,2025-03-22T22:23:15.672Z,2025-03-22T22:23:16Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5596188951,140,34.5,5596188953,141,62.6,5596188957,213,4.37,5596188955,212,4.7,5596188949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970267,543,1,2,57,13,bk3zg8yaj5uoqhxzwons3bo8a,1,34.5,63.1,2025-03-22T22:23:16.744Z,2025-03-22T22:23:23Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5596189127,140,31.7,5596189125,56,Back,5596189129,141,69.6,5596189131,212,5.3,5596189133,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970281,544,1,2,57,19,bk3zg8yaj5uoqhxzwons3bo8a,1,34.1,66.3,2025-03-22T22:23:22.865Z,2025-03-22T22:23:26Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596189209,141,59.0,5596189211,212,7.5,5596189213,213,5.55,5596189207,140,39.4,5596189205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970287,545,1,2,57,22,bk3zg8yaj5uoqhxzwons3bo8a,1,39.6,63.6,2025-03-22T22:23:26.002Z,2025-03-22T22:23:27Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5596189241,141,67.2,5596189243,212,13.2,5596189239,140,27.2,5596189245,213,2.96,5596189237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970293,546,1,2,57,24,bk3zg8yaj5uoqhxzwons3bo8a,1,27.2,67.2,2025-03-22T22:23:27.536Z,2025-03-22T22:23:29Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596189287,56,Back,5596189289,140,31.4,5596189291,141,54.3,5596189293,212,9.8,5596189295,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970303,547,1,2,57,25,bk3zg8yaj5uoqhxzwons3bo8a,1,31.4,50.3,2025-03-22T22:23:29.360Z,2025-03-22T22:23:33Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596189337,56,Back,5596189341,141,55.7,5596189343,212,14.4,5596189345,213,0.26,5596189339,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970313,548,1,2,57,30,bk3zg8yaj5uoqhxzwons3bo8a,1,44.8,46.0,2025-03-22T22:23:33.744Z,2025-03-22T22:23:38Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5596189401,56,Right,5596189403,140,56.3,5596189407,212,21.1,5596189405,141,20.6,5596189409,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970325,549,1,2,57,34,bk3zg8yaj5uoqhxzwons3bo8a,1,68.6,28.6,2025-03-22T22:23:38.185Z,2025-03-22T22:23:41Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5596189463,212,20.4,5596189461,141,50.0,5596189465,213,0.79,5596189457,56,Center,5596189459,140,82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970327,550,3,2,57,37,bk3zg8yaj5uoqhxzwons3bo8a,0,83.6,48.8,2025-03-22T22:23:40.856Z,2025-03-25T13:00:42Z,dxd6p1c8k96armsbg5isjbu95,G. Hurst,,,5596189471,286,,5596189469,56,Center,5596189489,233,408,5599912381,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970331,408,7,2,57,37,5h878vnmkbuy2ummddprusxgq,1,16.4,51.2,2025-03-22T22:23:40.857Z,2025-03-25T13:00:54Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5599912415,385,,5599912417,178,,5599912495,14,,5596189473,167,,5596189477,285,,5596189483,233,550,5596189475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970333,409,6,2,57,38,5h878vnmkbuy2ummddprusxgq,0,16.4,52.6,2025-03-22T22:23:41.929Z,2025-03-25T13:00:49Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5596189565,56,Back,5596189567,73,,5596189573,233,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970329,551,6,2,57,38,bk3zg8yaj5uoqhxzwons3bo8a,1,83.6,47.4,2025-03-22T22:23:41.929Z,2025-03-22T22:32:18Z,dxd6p1c8k96armsbg5isjbu95,G. Hurst,,,5596189569,233,409,5596189493,73,,5596189491,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970423,552,1,2,58,5,bk3zg8yaj5uoqhxzwons3bo8a,0,99.5,99.5,2025-03-22T22:24:08.953Z,2025-03-25T13:00:59Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5596190007,2,,5596190051,345,,5596190017,140,100.0,5596190015,56,Right,5599912557,20,,5596190025,1,,5596190009,6,,5596190019,141,15.9,5596190021,212,5596190023,213,5596190013,223,,5596190011,155,,56.9,4.73,,,,,,,,,,,,,,,,,
2790970457,410,5,2,58,11,5h878vnmkbuy2ummddprusxgq,1,-0.8,86.6,2025-03-22T22:24:15.445Z,2025-03-22T22:52:23Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5596192743,233,553,5596190263,346,,5596190261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970427,553,5,2,58,11,bk3zg8yaj5uoqhxzwons3bo8a,0,100.8,13.4,2025-03-22T22:24:15.445Z,2025-03-22T22:52:23Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5596192747,233,410,5596190039,56,Right,5596190041,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970501,411,1,2,58,42,5h878vnmkbuy2ummddprusxgq,1,5.1,40.0,2025-03-22T22:24:46.456Z,2025-03-22T22:24:48Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5596190539,213,1.85,5596190543,237,,5596190535,141,49.3,5596190537,212,6.6,5596190529,124,,5596190531,56,Back,5596190533,140,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970511,412,1,2,58,44,5h878vnmkbuy2ummddprusxgq,1,3.5,49.7,2025-03-22T22:24:48.312Z,2025-03-22T22:24:51Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5596190587,56,Back,5596190589,140,8.8,5596190593,212,16.4,5596190591,141,27.0,5596190595,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970525,413,1,2,58,47,5h878vnmkbuy2ummddprusxgq,1,9.4,25.9,2025-03-22T22:24:50.913Z,2025-03-22T22:24:55Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5596190669,56,Back,5596190671,140,32.8,5596190673,141,25.5,5596190675,212,24.6,5596190677,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970557,414,1,2,58,51,5h878vnmkbuy2ummddprusxgq,1,32.3,37.3,2025-03-22T22:24:55.200Z,2025-03-25T13:01:53Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5596190837,140,40.1,5596190835,56,Back,5596190845,1,,5596190839,141,88.3,5596190841,212,35.6,5596190843,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970575,415,1,2,58,57,5h878vnmkbuy2ummddprusxgq,1,45.0,77.9,2025-03-22T22:25:01.264Z,2025-03-22T22:25:05Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5596190933,212,22.6,5596190931,141,64.3,5596190929,140,25.4,5596190935,213,3.56,5596190927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970593,416,1,2,59,2,5h878vnmkbuy2ummddprusxgq,1,26.2,45.4,2025-03-22T22:25:05.704Z,2025-03-22T22:25:09Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5596191019,56,Back,5596191023,141,22.7,5596191021,140,28.8,5596191025,212,15.7,5596191027,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970605,417,1,2,59,6,5h878vnmkbuy2ummddprusxgq,1,35.3,15.3,2025-03-22T22:25:09.616Z,2025-03-22T22:25:13Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5596191127,141,13.5,5596191125,140,53.9,5596191123,56,Right,5596191129,212,19.6,5596191131,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970617,418,1,2,59,9,5h878vnmkbuy2ummddprusxgq,1,59.3,16.5,2025-03-22T22:25:13.088Z,2025-03-22T22:25:15Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5596191195,141,41.8,5596191197,212,18.4,5596191191,56,Center,5596191193,140,65.5,5596191199,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970621,419,61,2,59,12,5h878vnmkbuy2ummddprusxgq,1,65.8,43.6,2025-03-22T22:25:15.572Z,2025-03-22T22:25:16Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5596191215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970639,420,1,2,59,15,5h878vnmkbuy2ummddprusxgq,1,73.6,62.1,2025-03-22T22:25:18.488Z,2025-03-22T22:25:20Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5596191301,213,1.21,5596191293,56,Left,5596191295,140,79.6,5596191297,141,86.3,5596191299,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970649,421,1,2,59,16,5h878vnmkbuy2ummddprusxgq,1,76.9,86.2,2025-03-22T22:25:20.375Z,2025-03-22T22:25:23Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5596191351,212,23.8,5596191353,213,6.08,5596191349,141,79.3,5596191345,56,Left,5596191347,140,99.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970653,422,1,2,59,20,5h878vnmkbuy2ummddprusxgq,0,98.3,77.3,2025-03-22T22:25:23.560Z,2025-03-25T13:02:19Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5599913517,225,,5599913521,72,,5599913519,386,,5596191381,213,4.50,5596191377,141,53.2,5596191483,2,,5596191373,140,95.0,5596191379,212,16.8,5596191367,56,,,,,,,,,Center,,,,,,,,,,,,,,,,,,
2790970657,554,12,2,59,20,bk3zg8yaj5uoqhxzwons3bo8a,1,4.6,50.6,2025-03-22T22:25:24.183Z,2025-03-22T22:25:26Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596191407,213,5.04,5596191405,212,37.8,5596191415,167,,5596191401,140,16.2,5596191403,141,0.0,5596191399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970679,423,5,2,59,21,5h878vnmkbuy2ummddprusxgq,1,82.9,101.7,2025-03-22T22:25:25.142Z,2025-03-22T22:52:24Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5596191479,56,Left,5596191489,233,555,5596191481,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970659,555,5,2,59,21,bk3zg8yaj5uoqhxzwons3bo8a,0,17.1,-1.7,2025-03-22T22:25:25.142Z,2025-03-22T22:52:24Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596191411,347,,5596191501,233,423,5596191409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970755,556,18,2,59,51,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-22T22:25:55.347Z,2025-03-22T22:25:57Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5596191997,42,,5596192001,59,9,5596192049,55,557,5596191999,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970759,557,19,2,59,51,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-22T22:25:55.348Z,2025-03-22T22:25:57Z,3nvijn3ctkplajtt1dd23wycp,M. Gaines,,,5596192023,59,10,5596192021,145,11,5596192027,293,4,5596192025,292,5,5596192017,42,,5596192031,55,556,5596192029,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970775,558,18,2,59,52,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-22T22:25:56.280Z,2025-03-25T13:03:26Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5596192149,44,Midfielder,5596192205,55,559,5596192147,42,,5596192151,59,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970781,559,19,2,59,52,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-22T22:25:56.281Z,2025-03-25T13:03:27Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5596192169,44,Midfielder,5596192171,55,558,5596192157,42,,5596192167,293,3,5596192165,292,5,5596192163,59,6,5596192161,145,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970869,424,1,2,60,16,5h878vnmkbuy2ummddprusxgq,1,87.0,100.0,2025-03-22T22:26:19.551Z,2025-03-22T22:26:21Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5596192607,213,3.98,5596192605,212,13.8,5596192603,141,86.3,5596192601,140,78.2,5596192599,56,Left,5596192597,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970887,426,1,2,60,20,5h878vnmkbuy2ummddprusxgq,1,76.0,80.8,2025-03-22T22:26:24.407Z,2025-03-22T22:26:35Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,1.0,,5596192701,140,66.8,5596192703,141,44.2,5596192705,212,26.7,5596192707,213,4.34,5596192699,56,Center,5596192825,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970889,427,13,2,60,24,5h878vnmkbuy2ummddprusxgq,1,70.7,35.8,2025-03-22T22:26:27.631Z,2025-03-25T13:03:53Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5596192843,231,48.0,5596192841,230,97.5,5596192827,74,,5596192735,20,,5596192839,215,,5596192831,55,426,5596192711,22,,5596192713,18,,5596192829,29,5596192835,102,5596192837,103,84.7,5596192715,56,Center,,45.2,,,,,,,,,,,,,,,,,
2790970895,428,5,2,60,25,5h878vnmkbuy2ummddprusxgq,0,100.9,43.8,2025-03-22T22:26:28.592Z,2025-03-22T22:52:25Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5596192729,346,,5596192727,56,Center,5596192739,233,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970891,560,5,2,60,25,bk3zg8yaj5uoqhxzwons3bo8a,1,-0.9,56.2,2025-03-22T22:26:28.592Z,2025-03-22T22:52:24Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596192731,233,428,5596192723,56,Back,5596192725,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970909,561,1,2,60,30,bk3zg8yaj5uoqhxzwons3bo8a,1,4.2,56.7,2025-03-22T22:26:34.158Z,2025-03-22T22:26:35Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5596192805,56,Back,5596192801,124,,5596192809,140,16.6,5596192815,212,13.6,5596192817,213,0.29,5596192823,189,,5596192821,237,,5596192813,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970937,562,1,2,60,37,bk3zg8yaj5uoqhxzwons3bo8a,1,19.3,59.7,2025-03-22T22:26:41.229Z,2025-03-22T22:26:43Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596192979,56,Back,5596192987,213,4.76,5596192985,212,12.8,5596192981,140,19.9,5596192983,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970957,563,1,2,60,39,bk3zg8yaj5uoqhxzwons3bo8a,1,22.2,41.9,2025-03-22T22:26:42.909Z,2025-03-22T22:26:49Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596193085,212,15.6,5596193087,213,1.44,5596193083,141,64.6,5596193081,140,24.1,5596193079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970973,564,1,2,60,46,bk3zg8yaj5uoqhxzwons3bo8a,1,39.0,66.0,2025-03-22T22:26:49.541Z,2025-03-22T22:26:54Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596193195,212,17.2,5596193197,213,4.86,5596193193,141,41.0,5596193191,140,41.4,5596193189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790970997,565,1,2,60,50,bk3zg8yaj5uoqhxzwons3bo8a,1,47.4,40.7,2025-03-22T22:26:54.237Z,2025-03-22T22:26:59Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596193315,56,Back,5596193317,140,46.7,5596193321,212,13.6,5596193323,213,1.63,5596193319,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790971025,566,1,2,60,55,bk3zg8yaj5uoqhxzwons3bo8a,1,54.0,62.1,2025-03-22T22:26:59.444Z,2025-03-22T22:27:02Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596193453,56,Center,5596193461,213,4.68,5596193455,140,53.6,5596193457,141,42.2,5596193459,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790971039,567,1,2,60,59,bk3zg8yaj5uoqhxzwons3bo8a,1,55.4,40.1,2025-03-22T22:27:02.629Z,2025-03-22T22:27:05Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596193523,56,Right,5596193527,141,15.0,5596193525,140,60.8,5596193531,213,5.03,5596193529,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790971045,568,1,2,61,1,bk3zg8yaj5uoqhxzwons3bo8a,1,60.8,14.9,2025-03-22T22:27:04.718Z,2025-03-22T22:27:07Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5596193571,213,2.02,5596193569,212,12.8,5596193565,140,55.5,5596193567,141,31.8,5596193563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790971069,569,1,2,61,3,bk3zg8yaj5uoqhxzwons3bo8a,1,55.6,32.4,2025-03-22T22:27:07.165Z,2025-03-22T22:27:12Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596193709,213,1.66,5596193701,56,Center,5596193703,140,54.1,5596193705,141,59.0,5596193707,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
