id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2813187111,406,4,2,45,54,87c66ubwpzykovmkaf1t46bis,1,42.6,18.8,2025-05-11T01:44:36.026Z,2025-05-11T01:44:44Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5718560803,265,,5718560801,152,,5718560805,286,,5718560799,56,Back,5718560833,233,333,5718560797,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813187077,333,4,2,45,54,b5l2e3csycjb8twvq9ek0j5gq,0,57.4,81.2,2025-05-11T01:44:36.027Z,2025-05-11T01:44:44Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5718560671,265,,5718560853,233,406,5718560667,56,Left,5718560665,13,,5718560669,152,,5718560673,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813187221,407,1,2,46,2,87c66ubwpzykovmkaf1t46bis,1,36.5,18.5,2025-05-11T01:44:43.272Z,2025-05-11T01:44:48Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5718561257,141,69.6,5718561255,140,32.6,5718561261,213,1.69,5718561259,212,35.0,5718561251,152,,5718561249,5,,5718561253,56,Back,5718561263,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813187253,408,1,2,46,7,87c66ubwpzykovmkaf1t46bis,1,33.4,71.4,2025-05-11T01:44:48.450Z,2025-05-11T01:44:51Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718561401,141,91.7,5718561397,56,Back,5718561405,213,0.84,5718561399,140,45.1,5718561403,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813187291,409,1,2,46,10,87c66ubwpzykovmkaf1t46bis,1,45.3,85.9,2025-05-11T01:44:51.219Z,2025-05-11T01:44:55Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5718561589,140,28.0,5718561587,56,Back,5718561591,141,54.0,5718561593,212,28.3,5718561595,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813187337,410,1,2,46,13,87c66ubwpzykovmkaf1t46bis,1,29.1,51.3,2025-05-11T01:44:54.872Z,2025-05-11T01:44:57Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5718561751,56,Back,5718561757,212,23.4,5718561755,141,17.0,5718561753,140,30.9,5718561759,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813187381,411,1,2,46,16,87c66ubwpzykovmkaf1t46bis,1,31.9,16.8,2025-05-11T01:44:57.736Z,2025-05-11T01:45:01Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5718561933,1,,5718561925,140,61.1,5718561927,141,34.9,5718561929,212,33.0,5718561923,56,Center,5718561931,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813187395,412,1,2,46,20,87c66ubwpzykovmkaf1t46bis,0,61.1,34.9,2025-05-11T01:45:01.312Z,2025-05-11T01:45:02Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5718561993,212,16.5,5718561995,213,0.64,5718561989,140,73.7,5718561987,56,Center,5718561991,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813187507,335,1,2,46,23,b5l2e3csycjb8twvq9ek0j5gq,1,22.5,60.8,2025-05-11T01:45:04.635Z,2025-05-11T01:45:10Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5718562483,212,22.1,5718562479,140,22.8,5718562477,56,Back,5718562485,213,4.73,5718562481,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813187567,336,1,2,46,29,b5l2e3csycjb8twvq9ek0j5gq,1,21.7,15.6,2025-05-11T01:45:10.459Z,2025-05-11T01:45:15Z,24r8fdf8ypk7ejch9t86zjwgk,I. Alekseev,,,5718562727,141,53.0,5718562725,140,5.8,5718562731,213,2.15,5718562729,212,30.4,5718562723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813187607,337,1,2,46,33,b5l2e3csycjb8twvq9ek0j5gq,1,6.6,53.0,2025-05-11T01:45:14.819Z,2025-05-11T01:45:18Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5718562901,141,80.0,5718562899,140,10.2,5718562905,213,1.37,5718562903,212,18.7,5718562897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813187639,338,1,2,46,37,b5l2e3csycjb8twvq9ek0j5gq,1,12.7,80.3,2025-05-11T01:45:18.250Z,2025-05-11T01:45:21Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5718563055,213,0.45,5718563039,56,Back,5718563051,212,24.3,5718563043,140,33.5,5718563047,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813187653,339,1,2,46,39,b5l2e3csycjb8twvq9ek0j5gq,0,39.6,95.0,2025-05-11T01:45:21.067Z,2025-05-11T01:45:22Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5718563111,141,85.7,5718563107,56,Left,5718563113,212,27.1,5718563115,213,6.05,5718563109,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813187717,413,1,2,46,43,87c66ubwpzykovmkaf1t46bis,1,28.7,19.7,2025-05-11T01:45:24.879Z,2025-05-11T01:45:26Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5718563353,212,7.6,5718563355,213,0.51,5718563347,56,Back,5718563349,140,35.0,5718563351,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813187749,415,1,2,46,46,87c66ubwpzykovmkaf1t46bis,1,35.0,25.2,2025-05-11T01:45:27.288Z,2025-05-11T01:45:29Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5718563443,141,63.9,5718563439,56,Back,5718563441,140,24.3,5718563445,212,28.6,5718563447,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813187781,416,1,2,46,47,87c66ubwpzykovmkaf1t46bis,1,24.3,63.9,2025-05-11T01:45:28.944Z,2025-05-11T01:45:31Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718563611,212,34.1,5718563607,140,56.2,5718563605,56,Center,5718563615,1,,5718563609,141,73.3,5718563613,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813187849,417,1,2,46,50,87c66ubwpzykovmkaf1t46bis,1,56.1,73.9,2025-05-11T01:45:31.240Z,2025-05-11T01:45:34Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5718563901,212,13.5,5718563893,140,59.0,5718563891,56,Left,5718563897,141,93.3,5718563903,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813187905,418,1,2,46,53,87c66ubwpzykovmkaf1t46bis,1,57.2,86.8,2025-05-11T01:45:34.727Z,2025-05-11T01:45:39Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5718564119,56,Back,5718564123,141,50.4,5718564121,140,29.7,5718564125,212,38.0,5718564127,213,3.85,5718564129,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813187975,419,1,2,46,58,87c66ubwpzykovmkaf1t46bis,1,30.0,45.5,2025-05-11T01:45:39.272Z,2025-05-11T01:45:42Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5718564303,213,4.93,5718564299,141,18.0,5718564297,140,34.0,5718564301,212,19.2,5718564295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188033,420,1,2,47,0,87c66ubwpzykovmkaf1t46bis,1,44.0,15.5,2025-05-11T01:45:41.992Z,2025-05-11T01:45:46Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5718564523,141,23.0,5718564519,56,Back,5718564525,212,11.9,5718564527,213,2.70,5718564521,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188073,421,1,2,47,4,87c66ubwpzykovmkaf1t46bis,1,36.6,32.7,2025-05-11T01:45:46.072Z,2025-05-11T01:45:49Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5718564721,213,1.55,5718564719,212,29.2,5718564713,56,Back,5718564717,141,75.6,5718564715,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188151,422,1,2,47,7,87c66ubwpzykovmkaf1t46bis,1,35.1,76.9,2025-05-11T01:45:48.920Z,2025-05-11T01:45:54Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718565017,212,28.8,5718565015,141,80.3,5718565019,213,0.08,5718565013,140,62.4,5718565011,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188177,423,1,2,47,13,87c66ubwpzykovmkaf1t46bis,1,46.1,66.1,2025-05-11T01:45:54.595Z,2025-05-11T01:45:58Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5718565123,213,3.96,5718565115,56,Back,5718565117,140,34.7,5718565119,141,47.2,5718565121,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188201,424,1,2,47,16,87c66ubwpzykovmkaf1t46bis,1,36.5,47.5,2025-05-11T01:45:57.817Z,2025-05-11T01:46:00Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5718565227,212,17.4,5718565225,141,40.0,5718565229,213,5.98,5718565223,140,52.3,5718565221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188205,425,61,2,47,19,87c66ubwpzykovmkaf1t46bis,0,50.9,40.4,2025-05-11T01:46:00.345Z,2025-05-11T01:46:00Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5718565249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188241,341,1,2,47,21,b5l2e3csycjb8twvq9ek0j5gq,1,45.8,69.0,2025-05-11T01:46:02.186Z,2025-05-11T01:46:03Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5718565385,141,56.1,5718565391,212,9.2,5718565379,140,48.4,5718565373,56,Back,5718565395,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188315,342,1,2,47,22,b5l2e3csycjb8twvq9ek0j5gq,1,48.5,56.0,2025-05-11T01:46:03.546Z,2025-05-11T01:46:08Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5718565657,140,50.7,5718565655,56,Left,5718565661,212,16.8,5718565659,141,80.5,5718565663,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188345,343,1,2,47,27,b5l2e3csycjb8twvq9ek0j5gq,1,50.7,80.5,2025-05-11T01:46:08.170Z,2025-05-11T01:46:12Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5718565811,212,28.9,5718565809,141,93.6,5718565805,56,Left,5718565813,213,0.31,5718565807,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188383,344,1,2,47,30,b5l2e3csycjb8twvq9ek0j5gq,1,76.9,93.6,2025-05-11T01:46:12.035Z,2025-05-11T02:59:25Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5718566003,56,Center,5718566011,213,4.18,5718566009,212,21.3,5718566005,140,66.6,5718566007,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188425,345,1,2,47,36,b5l2e3csycjb8twvq9ek0j5gq,1,66.6,66.6,2025-05-11T01:46:17.410Z,2025-05-11T01:46:19Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5718566267,56,Center,5718566269,140,52.8,5718566273,141,53.4,5718566279,213,3.70,5718566277,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188443,346,1,2,47,38,b5l2e3csycjb8twvq9ek0j5gq,1,52.8,53.4,2025-05-11T01:46:19.250Z,2025-05-11T01:46:20Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5718566363,56,Center,5718566369,212,12.9,5718566371,213,4.91,5718566365,140,55.2,5718566367,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188465,347,1,2,47,39,b5l2e3csycjb8twvq9ek0j5gq,1,55.3,34.6,2025-05-11T01:46:20.387Z,2025-05-11T01:46:22Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5718566487,56,Right,5718566491,141,6.5,5718566489,140,69.8,5718566495,213,5.39,5718566493,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188509,348,1,2,47,41,b5l2e3csycjb8twvq9ek0j5gq,1,65.3,5.9,2025-05-11T01:46:22.162Z,2025-05-11T01:46:27Z,24r8fdf8ypk7ejch9t86zjwgk,I. Alekseev,,,5718566803,212,18.8,5718566801,141,8.0,5718566799,140,83.2,5718566805,213,0.08,5718566797,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188517,349,1,2,47,46,b5l2e3csycjb8twvq9ek0j5gq,0,97.8,28.0,2025-05-11T01:46:27.746Z,2025-05-11T01:46:28Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5718566845,213,1.81,5718566843,212,22.1,5718566839,140,92.8,5718566841,141,59.6,5718566837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188549,426,12,2,47,48,87c66ubwpzykovmkaf1t46bis,1,6.4,40.9,2025-05-11T01:46:29.720Z,2025-05-11T01:46:32Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5718567003,212,14.8,5718567005,213,0.10,5718566999,140,20.4,5718566997,56,Back,5718567001,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188573,427,1,2,47,50,87c66ubwpzykovmkaf1t46bis,1,20.4,43.1,2025-05-11T01:46:32.024Z,2025-05-11T01:46:34Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5718567123,213,4.71,5718567115,56,Back,5718567117,140,20.4,5718567113,3,,5718567119,141,27.9,5718567121,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188641,350,45,2,47,58,b5l2e3csycjb8twvq9ek0j5gq,0,22.2,91.7,2025-05-11T01:46:39.424Z,2025-05-11T03:05:41Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5718567495,285,,5718567619,233,429,5718567493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188663,429,3,2,47,58,87c66ubwpzykovmkaf1t46bis,1,77.8,8.3,2025-05-11T01:46:39.424Z,2025-05-11T03:05:41Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5718567591,233,350,5718567569,56,Right,5718567571,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188677,430,1,2,48,1,87c66ubwpzykovmkaf1t46bis,0,85.8,4.0,2025-05-11T01:46:43.016Z,2025-05-11T01:46:44Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5718567649,213,1.19,5718567647,212,4.2,5718567645,141,9.8,5718567637,2,,5718567641,56,Right,5718567639,155,,5718567643,140,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188675,351,61,2,48,3,b5l2e3csycjb8twvq9ek0j5gq,1,11.6,93.3,2025-05-11T01:46:44.327Z,2025-05-11T01:46:44Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5718567635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188769,353,1,2,48,8,b5l2e3csycjb8twvq9ek0j5gq,1,10.9,76.0,2025-05-11T01:46:49.819Z,2025-05-11T01:46:52Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5718568037,140,21.1,5718568035,56,Back,5718568041,212,11.0,5718568039,141,72.6,5718568033,123,,5718568043,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188825,354,1,2,48,11,b5l2e3csycjb8twvq9ek0j5gq,1,26.9,77.0,2025-05-11T01:46:52.722Z,2025-05-11T01:46:58Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5718568323,56,Back,5718568329,212,16.1,5718568331,213,0.88,5718568325,140,36.7,5718568327,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188829,355,3,2,48,15,b5l2e3csycjb8twvq9ek0j5gq,0,40.3,95.4,2025-05-11T01:46:56.646Z,2025-05-11T01:46:59Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5718568349,286,,5718568347,56,Back,5718568401,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188815,431,7,2,48,15,87c66ubwpzykovmkaf1t46bis,1,61.5,4.6,2025-05-11T01:46:56.647Z,2025-05-11T01:46:59Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5718568277,285,,5718568383,233,355,5718568275,56,Right,5718568271,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813189071,356,5,2,48,16,b5l2e3csycjb8twvq9ek0j5gq,1,43.5,101.4,2025-05-11T01:46:57.784Z,2025-05-11T03:20:50Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5718569431,56,Back,5718569451,233,432,5718569433,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813188833,432,5,2,48,16,87c66ubwpzykovmkaf1t46bis,0,56.5,-1.4,2025-05-11T01:46:57.784Z,2025-05-11T03:20:50Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5718569469,233,356,5718568365,347,,5718568363,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813189095,357,1,2,48,37,b5l2e3csycjb8twvq9ek0j5gq,0,42.3,100.0,2025-05-11T01:47:18.473Z,2025-05-11T01:47:20Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5718569539,141,83.3,5718569535,140,64.3,5718569545,213,5.79,5718569547,1,,5718569527,107,,5718569531,56,Left,5718569543,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813189141,433,8,2,48,41,87c66ubwpzykovmkaf1t46bis,1,33.3,11.4,2025-05-11T01:47:23.144Z,2025-05-11T01:47:23Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5718569731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813189269,435,1,2,48,44,87c66ubwpzykovmkaf1t46bis,1,25.1,48.4,2025-05-11T01:47:25.663Z,2025-05-11T01:47:33Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718570189,212,33.3,5718570183,56,Center,5718570185,140,55.8,5718570191,213,0.26,5718570187,141,60.9,5718570193,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813189331,436,1,2,48,52,87c66ubwpzykovmkaf1t46bis,1,64.9,84.2,2025-05-11T01:47:33.151Z,2025-05-11T01:47:37Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5718570479,140,38.5,5718570485,213,3.22,5718570477,56,Back,5718570481,141,81.1,5718570483,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813189435,437,1,2,48,56,87c66ubwpzykovmkaf1t46bis,1,39.7,77.0,2025-05-11T01:47:37.418Z,2025-05-11T01:47:45Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718571007,56,Center,5718571015,213,5.22,5718571017,1,,5718571009,140,56.3,5718571011,141,30.7,5718571013,212,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813189483,438,1,2,49,4,87c66ubwpzykovmkaf1t46bis,1,58.0,29.7,2025-05-11T01:47:45.481Z,2025-05-11T01:47:49Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5718571281,196,,5718571279,155,,5718571289,140,75.0,5718571285,56,Left,5718571297,213,1.17,5718571295,212,45.4,5718571303,1,,5718571291,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813189563,439,1,2,49,8,87c66ubwpzykovmkaf1t46bis,1,77.5,92.1,2025-05-11T01:47:49.263Z,2025-05-11T01:47:57Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5718571639,56,Center,5718571641,140,89.9,5718571635,2,,5718571637,155,,5718571647,212,41.9,5718571649,213,5.03,5718571653,1,,5718571643,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813189573,440,1,2,49,13,87c66ubwpzykovmkaf1t46bis,0,90.9,31.3,2025-05-11T01:47:54.824Z,2025-05-11T02:50:54Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5718572095,140,88.3,5718572097,141,53.8,5718572099,212,15.5,5718571679,56,Center,5718572101,213,1.75,5718572093,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813189579,358,12,2,49,15,b5l2e3csycjb8twvq9ek0j5gq,1,7.4,47.0,2025-05-11T01:47:56.242Z,2025-05-11T01:47:59Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5718571723,213,6.18,5718571719,141,43.4,5718571721,212,24.0,5718571715,56,Back,5718571717,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813189611,359,1,2,49,17,b5l2e3csycjb8twvq9ek0j5gq,1,30.1,43.3,2025-05-11T01:47:58.881Z,2025-05-11T01:48:00Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5718571843,213,1.99,5718571833,3,,5718571839,141,59.6,5718571841,212,12.1,5718571835,56,Back,5718571837,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813189667,361,1,2,49,19,b5l2e3csycjb8twvq9ek0j5gq,1,25.4,59.6,2025-05-11T01:48:00.993Z,2025-05-11T01:48:05Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5718572061,56,Back,5718572069,213,1.31,5718572063,140,31.5,5718572067,212,24.6,5718572065,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813189707,362,1,2,49,23,b5l2e3csycjb8twvq9ek0j5gq,1,31.5,94.5,2025-05-11T01:48:05.049Z,2025-05-11T01:48:09Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5718572225,212,12.8,5718572227,213,3.29,5718572221,140,19.4,5718572223,141,91.7,5718572219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813189761,363,1,2,49,27,b5l2e3csycjb8twvq9ek0j5gq,1,22.6,90.8,2025-05-11T01:48:09.033Z,2025-05-11T01:48:12Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5718572435,140,11.0,5718572437,141,54.8,5718572439,212,27.3,5718572433,56,Back,5718572441,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813189807,364,1,2,49,31,b5l2e3csycjb8twvq9ek0j5gq,1,14.7,46.6,2025-05-11T01:48:12.313Z,2025-05-11T01:48:16Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5718572701,213,5.13,5718572697,141,30.0,5718572695,140,19.5,5718572693,56,Back,5718572699,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813189863,365,1,2,49,35,b5l2e3csycjb8twvq9ek0j5gq,1,20.9,29.8,2025-05-11T01:48:16.689Z,2025-05-11T01:48:20Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5718572939,212,15.5,5718572933,56,Back,5718572941,213,4.81,5718572935,140,22.3,5718572937,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813189943,366,2,2,49,39,b5l2e3csycjb8twvq9ek0j5gq,1,24.2,15.8,2025-05-11T01:48:20.722Z,2025-05-11T01:48:28Z,24r8fdf8ypk7ejch9t86zjwgk,I. Alekseev,,,5718573251,140,75.1,5718573253,141,18.0,5718573273,7,doseo9fbdr1a1srm0jhdqmr55,5718573275,1,,5718573277,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813190209,442,1,2,50,7,87c66ubwpzykovmkaf1t46bis,1,26.4,85.1,2025-05-11T01:48:48.258Z,2025-05-11T01:48:50Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718574421,140,26.0,5718574427,213,4.70,5718574425,212,30.9,5718574419,56,Back,5718574417,241,,5718574415,5,,5718574423,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813190227,443,1,2,50,9,87c66ubwpzykovmkaf1t46bis,1,26.6,40.0,2025-05-11T01:48:50.353Z,2025-05-11T01:48:52Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5718574503,212,13.2,5718574505,213,0.60,5718574497,56,Back,5718574501,141,50.9,5718574499,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813190301,444,1,2,50,11,87c66ubwpzykovmkaf1t46bis,1,36.3,49.1,2025-05-11T01:48:52.233Z,2025-05-11T01:48:57Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5718574785,213,4.53,5718574775,56,Back,5718574777,140,32.2,5718574779,141,15.3,5718574781,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813190333,445,1,2,50,16,87c66ubwpzykovmkaf1t46bis,0,41.0,9.8,2025-05-11T01:48:57.455Z,2025-05-11T01:48:59Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5718574915,155,,5718574917,56,Right,5718574919,140,67.0,5718574921,141,0.0,5718574923,212,28.3,5718574925,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
