id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/16/value,qualifier/17/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2785893299,396,13,2,60,13,aj8ytsr2ap33tod0hd8ofzaw9,1,76.6,52.3,2025-03-09T03:25:33.975Z,2025-03-09T04:41:51Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5568336623,72,,5568336625,74,,5568336627,102,53.1,5568336381,18,,5568492969,215,,5568336383,56,Center,5568336379,22,,5568336631,458,,5568336633,230,96.4,5568336635,231,50.2,5568336629,103,,,,,,,,,,,,,,,,,62.5,,,,,,,,
2785893309,397,5,2,60,15,aj8ytsr2ap33tod0hd8ofzaw9,0,101.3,56.4,2025-03-09T03:25:36.231Z,2025-03-09T04:30:16Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5568338711,233,527,5568336437,346,,5568336435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893721,527,5,2,60,15,2iwybwokic7nmr1t33abdbjoq,1,-1.3,43.6,2025-03-09T03:25:36.231Z,2025-03-09T04:30:16Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,5568338695,233,397,5568338693,346,,5568338691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893601,398,18,2,60,46,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-09T03:26:06.812Z,2025-03-09T03:26:15Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,5568337991,42,,5568338049,55,399,5568337993,44,Midfielder,5568337995,59,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893609,399,19,2,60,46,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-09T03:26:06.813Z,2025-03-09T03:26:15Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,5568338041,55,398,5568338027,42,,5568338039,44,Forward,5568338033,59,17,5568338031,145,11,5568338035,292,9,5568338037,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893729,528,1,2,61,5,2iwybwokic7nmr1t33abdbjoq,1,5.6,52.4,2025-03-09T03:26:26.135Z,2025-03-09T03:26:27Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,5568338735,213,0.97,5568338737,1,,5568338729,140,22.9,5568338731,141,91.8,5568338733,212,32.4,5568338725,124,,5568338727,56,Back,5568338741,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893751,529,1,2,61,6,2iwybwokic7nmr1t33abdbjoq,1,22.9,91.8,2025-03-09T03:26:27.200Z,2025-03-09T03:26:29Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,5568338871,140,36.1,5568338869,56,Back,5568338873,141,86.8,5568338877,213,6.04,5568338875,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893757,530,4,2,61,8,2iwybwokic7nmr1t33abdbjoq,1,34.5,83.6,2025-03-09T03:26:29.359Z,2025-03-09T04:17:04Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,5568449217,295,,5568338889,13,,5568338897,286,,5568338891,56,Back,5568338893,152,,5568339071,233,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893755,400,4,2,61,8,aj8ytsr2ap33tod0hd8ofzaw9,0,65.5,16.4,2025-03-09T03:26:29.360Z,2025-03-09T04:10:55Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5568339009,285,,5568338999,13,,5568339003,56,Right,5568339093,233,530,5568339001,295,,5568339005,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893791,531,1,2,61,9,2iwybwokic7nmr1t33abdbjoq,1,36.1,86.8,2025-03-09T03:26:30.151Z,2025-03-09T03:26:32Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,5568339057,212,13.0,5568339055,141,68.0,5568339047,5,,5568339051,56,Back,5568339053,140,34.0,5568339049,152,,5568339059,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893801,532,1,2,61,11,2iwybwokic7nmr1t33abdbjoq,0,34.0,68.0,2025-03-09T03:26:32.199Z,2025-03-09T03:26:33Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,5568339131,1,,5568339129,213,0.31,5568339119,155,,5568339121,56,Left,5568339123,140,66.8,5568339125,141,84.0,5568339127,212,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893831,401,1,2,61,12,aj8ytsr2ap33tod0hd8ofzaw9,1,32.7,22.5,2025-03-09T03:26:33.527Z,2025-03-09T03:26:37Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5568339299,3,,5568339301,56,Back,5568339303,140,43.3,5568339305,141,15.8,5568339309,212,12.0,5568339315,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893835,402,61,2,61,16,aj8ytsr2ap33tod0hd8ofzaw9,0,43.3,15.8,2025-03-09T03:26:37.599Z,2025-03-09T03:26:38Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5568339333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893857,533,1,2,61,18,2iwybwokic7nmr1t33abdbjoq,1,62.9,86.4,2025-03-09T03:26:39.223Z,2025-03-09T03:26:40Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,5568339469,140,60.4,5568339467,56,Left,5568339475,213,3.30,5568339471,141,85.8,5568339473,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893869,534,1,2,61,19,2iwybwokic7nmr1t33abdbjoq,1,60.4,85.8,2025-03-09T03:26:40.095Z,2025-03-09T03:26:41Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,5568339529,213,0.25,5568339527,212,9.6,5568339525,141,89.3,5568339521,56,Left,5568339523,140,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893879,535,1,2,61,20,2iwybwokic7nmr1t33abdbjoq,1,69.3,89.3,2025-03-09T03:26:40.847Z,2025-03-09T03:26:41Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,5568339589,141,92.8,5568339593,213,0.24,5568339591,212,9.8,5568339585,56,Left,5568339587,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893901,536,4,2,61,23,2iwybwokic7nmr1t33abdbjoq,1,72.6,94.4,2025-03-09T03:26:44.247Z,2025-03-09T04:10:55Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,5568339757,13,,5568339765,286,,5568339841,233,403,5568339763,265,,5568339761,152,,5568339759,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893919,403,4,2,61,23,aj8ytsr2ap33tod0hd8ofzaw9,0,27.4,5.6,2025-03-09T03:26:44.248Z,2025-03-09T04:10:56Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5568339825,13,,5568339835,265,,5568339837,285,,5568339829,56,Back,5568339863,233,536,5568339833,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893993,537,1,2,61,29,2iwybwokic7nmr1t33abdbjoq,1,76.7,92.3,2025-03-09T03:26:50.487Z,2025-03-09T03:26:52Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,5568340209,152,,5568340213,140,66.6,5568340211,56,Left,5568340215,141,82.4,5568340217,212,12.6,5568340219,213,3.71,5568340207,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894127,538,1,2,61,32,2iwybwokic7nmr1t33abdbjoq,1,66.6,82.4,2025-03-09T03:26:52.671Z,2025-03-09T03:27:08Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,5568341009,56,Left,5568341011,140,77.2,5568341013,141,92.0,5568341015,212,12.9,5568341017,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894135,539,1,2,61,48,2iwybwokic7nmr1t33abdbjoq,1,75.2,88.2,2025-03-09T03:27:08.672Z,2025-03-09T03:27:09Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,5568341065,56,Center,5568341067,140,70.9,5568341071,212,20.5,5568341069,141,58.8,5568341073,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894153,540,1,2,61,48,2iwybwokic7nmr1t33abdbjoq,1,70.9,58.8,2025-03-09T03:27:09.305Z,2025-03-09T03:27:10Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,5568341179,140,90.3,5568341181,141,9.1,5568341177,56,Right,5568341183,212,39.5,5568341187,1,,5568341185,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894191,541,1,2,61,49,2iwybwokic7nmr1t33abdbjoq,1,90.3,9.1,2025-03-09T03:27:10.591Z,2025-03-09T03:27:13Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,5568341407,213,1.41,5568341399,141,27.3,5568341403,212,12.5,5568341397,140,92.2,5568341393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894209,542,1,2,61,53,2iwybwokic7nmr1t33abdbjoq,0,93.0,25.1,2025-03-09T03:27:13.735Z,2025-03-09T03:27:15Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,5568341489,141,52.3,5568341491,212,19.2,5568341493,213,1.30,5568341481,2,,5568341483,155,,5568341487,140,97.9,5568341485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894287,404,12,2,61,54,aj8ytsr2ap33tod0hd8ofzaw9,1,3.5,51.3,2025-03-09T03:27:15.262Z,2025-03-09T03:27:20Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5568341921,213,4.89,5568341913,56,Back,5568341917,141,8.9,5568341915,140,8.4,5568341919,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894355,405,12,2,61,58,aj8ytsr2ap33tod0hd8ofzaw9,1,8.4,8.9,2025-03-09T03:27:19.454Z,2025-03-09T04:16:16Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5568342309,213,0.24,5568342307,212,19.0,5568342305,141,15.6,5568342301,56,Back,5568342303,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894307,543,1,2,61,59,2iwybwokic7nmr1t33abdbjoq,1,63.9,78.7,2025-03-09T03:27:20.128Z,2025-03-09T03:27:22Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,5568342019,213,0.25,5568342009,56,Left,5568342015,141,83.2,5568342017,212,12.4,5568342011,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894309,544,43,2,62,1,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-03-09T03:27:21.999Z,2025-03-09T03:27:32Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,5568342773,144,12,5568342033,56,Left,5568342041,213,0.00,5568342037,141,83.2,5568342035,140,75.3,5568342039,212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894373,545,1,2,62,2,2iwybwokic7nmr1t33abdbjoq,1,73.2,83.5,2025-03-09T03:27:23.031Z,2025-03-09T03:27:27Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,5568342403,155,,5568342401,2,,5568342407,140,88.0,5568342405,56,Center,5568342409,141,52.4,5568342411,212,26.2,5568342413,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894379,546,1,2,62,4,2iwybwokic7nmr1t33abdbjoq,0,88.0,52.4,2025-03-09T03:27:25.367Z,2025-03-09T04:59:23Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568342445,141,55.9,5568342447,212,2.4,5568342443,140,87.8,5568342441,56,Center,5568342439,3,,5568342449,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894363,406,12,2,62,5,aj8ytsr2ap33tod0hd8ofzaw9,1,11.9,53.3,2025-03-09T03:27:25.862Z,2025-03-09T03:27:28Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5568342349,213,1.31,5568342345,141,72.0,5568342347,212,13.2,5568342365,15,,5568342341,56,Back,5568342343,140,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894427,408,1,2,62,9,aj8ytsr2ap33tod0hd8ofzaw9,0,15.1,82.1,2025-03-09T03:27:29.670Z,2025-03-09T03:27:37Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5568342783,141,76.0,5568342781,140,71.1,5568342787,213,6.21,5568342785,212,58.9,5568342779,56,Center,5568342789,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894469,548,1,2,62,15,2iwybwokic7nmr1t33abdbjoq,1,30.7,16.8,2025-03-09T03:27:35.663Z,2025-03-09T03:27:38Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568343003,141,42.3,5568342999,56,Back,5568343001,140,13.1,5568343005,212,25.3,5568343007,213,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894523,549,1,2,62,17,2iwybwokic7nmr1t33abdbjoq,1,13.9,40.6,2025-03-09T03:27:38.495Z,2025-03-09T03:27:45Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,5568343359,140,32.2,5568343371,213,5.46,5568343367,212,28.3,5568343355,56,Back,5568343363,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894529,550,1,2,62,25,2iwybwokic7nmr1t33abdbjoq,0,32.1,13.8,2025-03-09T03:27:45.806Z,2025-03-09T03:27:46Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568343403,141,8.6,5568343401,140,62.1,5568343399,56,Right,5568343407,213,6.17,5568343405,212,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894545,551,83,2,62,27,2iwybwokic7nmr1t33abdbjoq,0,61.6,8.6,2025-03-09T03:27:48.471Z,2025-03-09T03:27:50Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,5568343567,399,dgpphcc9ql3pv3b4chhchml90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894557,410,61,2,62,28,aj8ytsr2ap33tod0hd8ofzaw9,0,39.6,89.4,2025-03-09T03:27:48.968Z,2025-03-09T03:27:49Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5568343529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894565,411,5,2,62,29,aj8ytsr2ap33tod0hd8ofzaw9,0,41.2,101.2,2025-03-09T03:27:50.335Z,2025-03-09T04:30:17Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5568343583,56,Back,5568343803,233,552,5568343585,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894585,552,5,2,62,29,2iwybwokic7nmr1t33abdbjoq,1,58.8,-1.2,2025-03-09T03:27:50.335Z,2025-03-09T04:30:16Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,5568343723,347,,5568343721,56,Right,5568343751,233,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894605,553,1,2,62,33,2iwybwokic7nmr1t33abdbjoq,1,64.2,0.0,2025-03-09T03:27:53.759Z,2025-03-09T03:27:56Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,5568343837,56,Right,5568343835,107,,5568343839,140,58.0,5568343845,213,2.17,5568343843,212,11.6,5568343841,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894617,554,1,2,62,34,2iwybwokic7nmr1t33abdbjoq,1,58.0,12.7,2025-03-09T03:27:55.623Z,2025-03-09T03:27:57Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,5568343889,56,Right,5568343895,212,11.1,5568343897,213,0.17,5568343891,140,68.4,5568343893,141,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894637,555,1,2,62,35,2iwybwokic7nmr1t33abdbjoq,1,68.4,15.4,2025-03-09T03:27:56.599Z,2025-03-09T03:27:59Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,5568344009,56,Back,5568344011,140,40.1,5568344013,141,23.2,5568344017,213,2.96,5568344015,212,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894659,556,1,2,62,38,2iwybwokic7nmr1t33abdbjoq,1,40.1,23.2,2025-03-09T03:27:59.630Z,2025-03-09T03:28:02Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568344169,140,38.3,5568344173,212,18.5,5568344171,141,50.2,5568344175,213,1.67,5568344167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894685,557,1,2,62,41,2iwybwokic7nmr1t33abdbjoq,1,39.9,59.4,2025-03-09T03:28:02.150Z,2025-03-09T03:28:04Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568344319,141,85.8,5568344315,56,Left,5568344317,140,56.9,5568344323,213,0.79,5568344321,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894705,558,1,2,62,43,2iwybwokic7nmr1t33abdbjoq,1,57.4,88.5,2025-03-09T03:28:04.078Z,2025-03-09T03:28:07Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,5568344447,213,3.77,5568344445,212,21.2,5568344441,140,41.1,5568344443,141,70.2,5568344439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894723,559,1,2,62,46,2iwybwokic7nmr1t33abdbjoq,1,44.4,65.6,2025-03-09T03:28:07.119Z,2025-03-09T03:28:09Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568344529,212,26.9,5568344531,213,4.80,5568344525,140,46.6,5568344527,141,26.2,5568344523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894741,560,1,2,62,48,2iwybwokic7nmr1t33abdbjoq,1,46.6,25.9,2025-03-09T03:28:09.591Z,2025-03-09T03:28:11Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568344631,56,Right,5568344633,140,58.4,5568344635,141,4.4,5568344637,212,19.2,5568344639,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894747,561,1,2,62,51,2iwybwokic7nmr1t33abdbjoq,1,58.4,4.4,2025-03-09T03:28:11.774Z,2025-03-09T03:28:12Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,5568344685,213,1.13,5568344683,212,11.3,5568344677,56,Right,5568344681,141,19.4,5568344679,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894771,562,1,2,62,51,2iwybwokic7nmr1t33abdbjoq,0,63.0,19.4,2025-03-09T03:28:12.543Z,2025-03-09T03:28:15Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,5568344827,56,Right,5568344835,213,5.60,5568344829,140,74.3,5568344831,141,5.3,5568344833,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894831,412,12,2,62,55,aj8ytsr2ap33tod0hd8ofzaw9,1,36.5,91.6,2025-03-09T03:28:15.816Z,2025-03-09T04:15:54Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,5568346525,212,7.0,5568346527,213,1.72,5568346523,141,100.0,5568345119,56,Back,5568346521,140,35.5,5568346603,189,,5568345115,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894837,413,5,2,62,55,aj8ytsr2ap33tod0hd8ofzaw9,0,32.4,101.6,2025-03-09T03:28:16.153Z,2025-03-09T04:15:56Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,5568345147,56,Back,5568345195,233,563,5568345149,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894811,563,5,2,62,55,2iwybwokic7nmr1t33abdbjoq,1,67.6,-1.6,2025-03-09T03:28:16.153Z,2025-03-09T04:30:17Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,5568345037,56,Right,5568345039,347,,5568345175,233,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894855,564,1,2,62,58,2iwybwokic7nmr1t33abdbjoq,1,70.8,0.0,2025-03-09T03:28:19.231Z,2025-03-09T03:28:22Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,5568345255,107,,5568345257,56,Right,5568345259,140,94.9,5568345267,1,,5568345265,213,0.39,5568345261,141,14.2,5568345263,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894867,565,1,2,63,1,2iwybwokic7nmr1t33abdbjoq,0,95.2,13.2,2025-03-09T03:28:22.599Z,2025-03-09T03:28:27Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,5568345289,155,,5568345291,56,Right,5568345293,140,95.7,5568345569,236,,5568345295,141,16.3,5568345297,212,2.2,5568345299,213,1.33,5568345287,2,,5568345575,286,,5568345571,233,414,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894907,414,12,2,63,2,aj8ytsr2ap33tod0hd8ofzaw9,1,7.7,86.2,2025-03-09T03:28:22.699Z,2025-03-09T03:28:27Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5568345595,233,565,5568345557,56,Back,5568345555,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894919,415,6,2,63,3,aj8ytsr2ap33tod0hd8ofzaw9,0,1.1,84.8,2025-03-09T03:28:24.046Z,2025-03-09T04:11:00Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5568345655,73,,5568345653,56,Back,5568345739,233,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894877,566,6,2,63,3,2iwybwokic7nmr1t33abdbjoq,1,98.9,15.2,2025-03-09T03:28:24.046Z,2025-03-09T04:11:00Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,5568345489,56,Right,5568345707,233,415,5568345491,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895223,567,1,2,63,41,2iwybwokic7nmr1t33abdbjoq,0,99.5,0.5,2025-03-09T03:29:02.246Z,2025-03-09T03:29:07Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,5568347247,223,,5568347257,213,1.53,5568347255,212,50.2,5568347245,155,,5568347243,6,,5568347253,141,74.3,5568347241,2,,5568347251,140,100.0,5568347249,56,Center,5568347259,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895423,416,5,2,63,46,aj8ytsr2ap33tod0hd8ofzaw9,1,-1.4,24.5,2025-03-09T03:29:07.314Z,2025-03-09T04:30:17Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5568348473,346,,5568348921,233,568,5568348471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895497,568,5,2,63,46,2iwybwokic7nmr1t33abdbjoq,0,101.4,75.5,2025-03-09T03:29:07.314Z,2025-03-09T04:30:18Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,5568348929,233,416,5568348899,56,Center,5568348901,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895473,417,1,2,64,18,aj8ytsr2ap33tod0hd8ofzaw9,1,4.4,51.5,2025-03-09T03:29:39.353Z,2025-03-09T03:29:44Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5568348769,140,62.7,5568348773,212,64.1,5568348771,141,79.3,5568348777,1,,5568348781,74,,5568348775,213,0.30,5568348765,124,,5568348767,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895493,418,1,2,64,23,aj8ytsr2ap33tod0hd8ofzaw9,0,62.7,79.3,2025-03-09T03:29:44.527Z,2025-03-09T03:29:48Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5568348873,56,Center,5568348881,213,5.28,5568348875,140,74.6,5568348877,141,50.6,5568348879,212,23.2,5568348869,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895521,570,1,2,64,26,2iwybwokic7nmr1t33abdbjoq,1,28.4,41.7,2025-03-09T03:29:47.126Z,2025-03-09T03:29:49Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568348979,140,7.2,5568348985,213,2.92,5568348983,212,22.8,5568348981,141,49.2,5568348977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895553,571,1,2,64,28,2iwybwokic7nmr1t33abdbjoq,0,7.2,49.2,2025-03-09T03:29:49.158Z,2025-03-09T03:29:52Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,5568349187,213,1.03,5568349185,212,41.3,5568349183,141,100.0,5568349181,140,27.3,5568349189,1,,5568349179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895663,419,5,2,64,31,aj8ytsr2ap33tod0hd8ofzaw9,1,74.9,-1.4,2025-03-09T03:29:52.570Z,2025-03-09T04:30:18Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5568349861,233,572,5568349815,56,Right,5568349817,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895557,572,5,2,64,31,2iwybwokic7nmr1t33abdbjoq,0,25.1,101.4,2025-03-09T03:29:52.570Z,2025-03-09T04:30:19Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,5568349199,347,,5568349197,56,Back,5568349927,233,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
