id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2822753775,458,12,2,57,28,cf5r1qpotp6n5i3vdchsp2en1,1,9.3,51.8,2025-06-15T02:24:27.087Z,2025-06-15T02:24:29Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5771747943,213,0.25,5771747937,140,25.7,5771747933,56,Back,5771747949,15,,5771747939,141,58.4,5771747941,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753821,574,83,2,57,34,5h878vnmkbuy2ummddprusxgq,0,71.7,36.2,2025-06-15T02:24:32.408Z,2025-06-15T02:24:36Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5771748403,399,6kp2pv58u27yf5tnclyhnuoh6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753849,460,1,2,57,35,cf5r1qpotp6n5i3vdchsp2en1,1,26.4,86.6,2025-06-15T02:24:33.496Z,2025-06-15T02:24:34Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5771748361,213,3.60,5771748357,141,81.4,5771748355,140,19.5,5771748353,56,Back,5771748359,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753869,461,1,2,57,36,cf5r1qpotp6n5i3vdchsp2en1,1,19.5,81.4,2025-06-15T02:24:34.831Z,2025-06-15T02:24:37Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5771748431,141,80.2,5771748435,213,6.18,5771748429,140,26.8,5771748427,56,Back,5771748433,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753933,462,1,2,57,39,cf5r1qpotp6n5i3vdchsp2en1,1,34.3,78.7,2025-06-15T02:24:37.289Z,2025-06-15T02:24:42Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5771748751,56,Left,5771748749,155,,5771748755,141,84.4,5771748759,213,0.12,5771748753,140,63.9,5771748757,212,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753941,463,50,2,57,44,cf5r1qpotp6n5i3vdchsp2en1,1,69.4,83.2,2025-06-15T02:24:42.617Z,2025-06-15T03:13:05Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5771748801,286,,5771749059,233,575,5771748799,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753985,575,7,2,57,44,5h878vnmkbuy2ummddprusxgq,1,30.6,16.8,2025-06-15T02:24:42.618Z,2025-06-15T03:13:05Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771749043,285,,5771749051,233,463,5771749041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753999,577,1,2,57,48,5h878vnmkbuy2ummddprusxgq,1,25.5,25.0,2025-06-15T02:24:46.766Z,2025-06-15T02:24:48Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5771749099,213,1.44,5771749091,56,Back,5771749095,141,57.7,5771749097,212,22.4,5771749093,140,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754057,578,1,2,57,50,5h878vnmkbuy2ummddprusxgq,1,28.2,57.7,2025-06-15T02:24:48.326Z,2025-06-15T02:24:54Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5771749391,56,Back,5771749399,213,0.48,5771749395,141,73.3,5771749397,212,23.1,5771749393,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754085,579,1,2,57,56,5h878vnmkbuy2ummddprusxgq,1,71.5,63.2,2025-06-15T02:24:54.567Z,2025-06-15T03:02:10Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,1.0,,5771820027,154,,5771749607,141,65.3,5771749603,56,Center,5771749613,213,0.07,5771820025,210,15,5771749605,140,89.9,5771749611,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754095,580,15,2,57,58,5h878vnmkbuy2ummddprusxgq,1,92.6,68.9,2025-06-15T02:24:56.895Z,2025-06-15T03:49:20Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5771816539,102,50.7,5771820035,29,,5771816545,146,98.6,5771749647,64,,5771820033,72,,5771816555,233,464,5771820039,55,579,5771816541,103,15.8,5771749649,56,5771816537,78,,Center,5771820037,154,5771816547,147,,51.8,5771749645,22,,,,,,,,,,,,,,,,,,
2822754103,464,10,2,57,58,cf5r1qpotp6n5i3vdchsp2en1,1,2.2,46.1,2025-06-15T02:24:56.995Z,2025-06-15T04:00:13Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5771749681,182,,5771749677,173,,5771749679,178,,5771816559,233,580,5771749683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754109,581,61,2,58,1,5h878vnmkbuy2ummddprusxgq,0,81.9,38.2,2025-06-15T02:25:00.135Z,2025-06-15T02:25:00Z,9qjkqhlworzz3lk1o6nc191ih,F. López,,,5771749727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754127,466,1,2,58,3,cf5r1qpotp6n5i3vdchsp2en1,0,19.0,46.3,2025-06-15T02:25:02.120Z,2025-06-15T02:25:03Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5771749809,141,33.7,5771749813,213,5.46,5771749811,212,11.7,5771749805,56,Back,5771749807,140,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754155,583,1,2,58,6,5h878vnmkbuy2ummddprusxgq,1,77.6,71.1,2025-06-15T02:25:04.295Z,2025-06-15T02:25:06Z,9qjkqhlworzz3lk1o6nc191ih,F. López,,,5771749971,140,54.6,5771749975,212,24.6,5771749977,213,3.34,5771749973,141,63.9,5771749969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754181,584,1,2,58,8,5h878vnmkbuy2ummddprusxgq,1,54.6,63.9,2025-06-15T02:25:06.870Z,2025-06-15T02:25:08Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5771750087,56,Center,5771750095,213,5.74,5771750091,141,57.9,5771750089,140,61.0,5771750093,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754203,585,1,2,58,9,5h878vnmkbuy2ummddprusxgq,1,61.0,57.9,2025-06-15T02:25:07.966Z,2025-06-15T02:25:10Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5771750211,141,32.6,5771750215,213,4.75,5771750207,56,Center,5771750213,212,17.2,5771750209,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754231,586,1,2,58,12,5h878vnmkbuy2ummddprusxgq,1,61.6,32.6,2025-06-15T02:25:10.487Z,2025-06-15T02:25:13Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771750409,56,Right,5771750417,213,5.19,5771750415,212,19.7,5771750413,141,6.9,5771750411,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754239,587,43,2,58,15,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-15T02:25:13.471Z,2025-06-15T02:25:17Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5771750461,140,71.1,5771750459,56,Right,5771750465,212,0,5771750467,213,3.14,5771750463,141,7.7,5771750707,144,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754261,588,1,2,58,15,5h878vnmkbuy2ummddprusxgq,0,71.1,7.7,2025-06-15T02:25:13.479Z,2025-06-15T02:25:15Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5771750611,141,42.1,5771750605,56,Center,5771750615,213,0.88,5771750601,2,,5771750603,155,,5771750609,140,89.4,5771750613,212,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754283,467,12,2,58,17,cf5r1qpotp6n5i3vdchsp2en1,1,5.1,64.3,2025-06-15T02:25:16.199Z,2025-06-15T03:11:51Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5771750689,141,86.2,5771750691,212,20.1,5771750705,15,,5771750685,56,Back,5771750687,140,17.9,5771750693,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754315,468,1,2,58,21,cf5r1qpotp6n5i3vdchsp2en1,1,18.5,84.7,2025-06-15T02:25:19.983Z,2025-06-15T02:25:21Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5771750859,212,4.0,5771750861,213,0.89,5771750857,141,89.3,5771750853,56,Back,5771750855,140,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754349,470,1,2,58,23,cf5r1qpotp6n5i3vdchsp2en1,0,20.9,89.3,2025-06-15T02:25:22.169Z,2025-06-15T02:25:24Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5771751081,141,85.3,5771751075,155,,5771751085,213,6.22,5771751077,56,Left,5771751083,212,44.1,5771751087,1,,5771751079,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754425,590,1,2,58,31,5h878vnmkbuy2ummddprusxgq,1,25.6,30.3,2025-06-15T02:25:29.230Z,2025-06-15T02:25:34Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5771751473,141,54.5,5771751477,213,0.63,5771751475,212,27.9,5771751469,56,Back,5771751471,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754441,591,1,2,58,36,5h878vnmkbuy2ummddprusxgq,1,58.3,64.4,2025-06-15T02:25:34.302Z,2025-06-15T02:25:35Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5771751555,141,47.6,5771751551,56,Center,5771751553,140,56.1,5771751557,212,11.7,5771751559,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754455,592,1,2,58,37,5h878vnmkbuy2ummddprusxgq,1,56.1,47.6,2025-06-15T02:25:35.614Z,2025-06-15T02:25:37Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5771751637,213,3.40,5771751635,212,14.0,5771751633,141,42.4,5771751631,140,43.2,5771751629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754471,593,1,2,58,39,5h878vnmkbuy2ummddprusxgq,1,44.1,43.0,2025-06-15T02:25:37.351Z,2025-06-15T02:25:39Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5771751687,212,24.9,5771751683,140,56.8,5771751689,213,5.28,5771751685,141,12.1,5771751681,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754485,594,1,2,58,41,5h878vnmkbuy2ummddprusxgq,1,56.8,12.1,2025-06-15T02:25:39.751Z,2025-06-15T02:25:42Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771751811,140,65.3,5771751809,56,Right,5771751817,213,0.50,5771751815,212,10.1,5771751813,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754495,595,1,2,58,44,5h878vnmkbuy2ummddprusxgq,1,65.4,19.1,2025-06-15T02:25:42.694Z,2025-06-15T02:25:44Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5771751887,56,Right,5771751895,213,4.65,5771751891,141,5.7,5771751889,140,64.9,5771751893,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754515,596,1,2,58,46,5h878vnmkbuy2ummddprusxgq,1,64.9,6.0,2025-06-15T02:25:44.783Z,2025-06-15T02:25:46Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5771752029,141,24.2,5771752027,140,60.6,5771752033,213,1.92,5771752031,212,13.2,5771752025,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754529,597,1,2,58,47,5h878vnmkbuy2ummddprusxgq,1,60.5,24.2,2025-06-15T02:25:46.198Z,2025-06-15T02:25:47Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5771752099,141,13.0,5771752101,212,9.0,5771752097,140,65.1,5771752103,213,5.28,5771752095,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754541,598,1,2,58,49,5h878vnmkbuy2ummddprusxgq,1,63.8,14.4,2025-06-15T02:25:47.608Z,2025-06-15T02:25:49Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5771752211,213,5.43,5771752205,140,68.3,5771752207,141,6.5,5771752203,56,Right,5771752209,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754553,599,1,2,58,51,5h878vnmkbuy2ummddprusxgq,1,68.3,6.5,2025-06-15T02:25:49.455Z,2025-06-15T02:25:51Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5771752261,212,13.8,5771752257,140,77.9,5771752259,141,20.3,5771752255,56,Right,5771752263,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754567,600,1,2,58,52,5h878vnmkbuy2ummddprusxgq,1,77.9,20.3,2025-06-15T02:25:50.959Z,2025-06-15T03:04:16Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5771752353,212,12.8,5771752355,213,6.08,5771752349,140,89.8,5771752347,56,Right,5771752351,141,16.5,5771822179,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754599,601,1,2,58,54,5h878vnmkbuy2ummddprusxgq,1,90.4,18.3,2025-06-15T02:25:52.742Z,2025-06-15T03:11:23Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5771752519,213,1.72,5771752511,56,Center,5771752517,212,10.9,5771752513,140,88.8,5771752515,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754681,603,50,2,59,0,5h878vnmkbuy2ummddprusxgq,1,88.8,35.1,2025-06-15T02:25:58.264Z,2025-06-15T03:13:06Z,9qjkqhlworzz3lk1o6nc191ih,F. López,,,5771822759,233,471,5771752921,56,Center,5771752923,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754631,471,7,2,59,0,cf5r1qpotp6n5i3vdchsp2en1,0,11.2,64.9,2025-06-15T02:25:58.265Z,2025-06-15T03:13:32Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5771752703,285,,5771752699,56,Back,5771822741,233,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754645,602,61,2,59,1,5h878vnmkbuy2ummddprusxgq,0,88.2,34.8,2025-06-15T02:25:59.752Z,2025-06-15T02:25:59Z,9qjkqhlworzz3lk1o6nc191ih,F. López,,,5771752737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754677,472,1,2,59,3,cf5r1qpotp6n5i3vdchsp2en1,0,14.3,49.4,2025-06-15T02:26:01.748Z,2025-06-15T02:26:02Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5771752887,157,,5771752895,212,39.7,5771752889,56,Back,5771752891,140,45.0,5771752897,213,0.62,5771752893,141,83.5,5771752899,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754683,604,43,2,59,5,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-15T02:26:03.453Z,2025-06-15T03:05:06Z,9qjkqhlworzz3lk1o6nc191ih,F. López,,,5771752961,56,Center,5771823149,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754727,605,1,2,59,7,5h878vnmkbuy2ummddprusxgq,1,58.1,19.2,2025-06-15T02:26:05.607Z,2025-06-15T02:26:07Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771753163,212,15.6,5771753161,141,42.1,5771753157,56,Center,5771753159,140,57.2,5771753165,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754745,606,1,2,59,8,5h878vnmkbuy2ummddprusxgq,1,56.7,44.1,2025-06-15T02:26:06.894Z,2025-06-15T02:26:09Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5771753283,140,61.2,5771753287,212,17.3,5771753289,213,1.29,5771753285,141,68.6,5771753281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754763,607,1,2,59,10,5h878vnmkbuy2ummddprusxgq,1,61.2,70.0,2025-06-15T02:26:09.135Z,2025-06-15T02:26:11Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5771753389,56,Left,5771753391,140,78.2,5771753397,213,0.59,5771753395,212,21.5,5771753393,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754781,608,1,2,59,13,5h878vnmkbuy2ummddprusxgq,0,78.2,87.7,2025-06-15T02:26:11.310Z,2025-06-15T02:26:13Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5771753515,140,91.9,5771753517,141,33.0,5771753513,56,Center,5771753523,1,,5771753509,2,,5771753519,212,39.9,5771753511,155,,5771753521,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754783,473,43,2,59,14,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-06-15T02:26:12.863Z,2025-06-15T03:05:48Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5771753623,233,609,5771753527,56,Back,5771823845,144,44,5771753529,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754785,609,43,2,59,14,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-15T02:26:12.864Z,2025-06-15T03:05:50Z,9qjkqhlworzz3lk1o6nc191ih,F. López,,,5771753535,56,Center,5771753537,286,0,5771823867,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754787,474,12,2,59,14,cf5r1qpotp6n5i3vdchsp2en1,1,7.6,56.7,2025-06-15T02:26:13.024Z,2025-06-15T02:26:14Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5771753549,212,18.4,5771753547,141,80.2,5771753543,56,Back,5771753551,213,2.09,5771753553,15,,5771753545,140,0.0,5771753601,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754795,475,6,2,59,15,cf5r1qpotp6n5i3vdchsp2en1,0,5.4,59.6,2025-06-15T02:26:13.934Z,2025-06-15T02:26:24Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5771753681,73,,5771753843,233,610,5771753679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754817,610,6,2,59,15,5h878vnmkbuy2ummddprusxgq,1,94.6,40.4,2025-06-15T02:26:13.934Z,2025-06-15T03:12:57Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5771753819,233,475,5771753805,56,Center,5771753807,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754907,611,1,2,59,30,5h878vnmkbuy2ummddprusxgq,1,99.5,0.5,2025-06-15T02:26:28.566Z,2025-06-15T02:26:31Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5771754261,6,,5771754265,140,85.2,5771754269,212,18.0,5771754263,56,Right,5771754267,141,15.1,5771754271,213,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754921,612,1,2,59,31,5h878vnmkbuy2ummddprusxgq,0,82.6,13.3,2025-06-15T02:26:29.583Z,2025-06-15T02:32:44Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5771754329,56,Center,5771754337,213,1.26,5771754333,141,52.3,5771754327,155,,5771754331,140,90.6,5771754335,212,27.8,5771754325,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754927,476,12,2,59,33,cf5r1qpotp6n5i3vdchsp2en1,1,11.1,41.6,2025-06-15T02:26:31.585Z,2025-06-15T02:26:57Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5771754377,213,5.56,5771754373,141,10.4,5771754383,15,,5771754375,212,32.1,5771754369,56,Back,5771754371,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754987,613,1,2,59,38,5h878vnmkbuy2ummddprusxgq,1,63.8,92.0,2025-06-15T02:26:36.287Z,2025-06-15T02:26:39Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5771754669,141,81.4,5771754667,140,42.1,5771754671,212,23.9,5771754673,213,3.45,5771754665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755025,614,1,2,59,41,5h878vnmkbuy2ummddprusxgq,1,53.2,80.2,2025-06-15T02:26:39.455Z,2025-06-15T02:26:45Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5771754931,140,45.0,5771754929,56,Back,5771754937,213,4.42,5771754935,212,30.0,5771754933,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755049,615,1,2,59,46,5h878vnmkbuy2ummddprusxgq,1,52.0,35.0,2025-06-15T02:26:45.119Z,2025-06-15T03:08:23Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5771755079,212,12.1,5771755081,213,0.78,5771755077,141,47.6,5771755073,56,Center,5771755075,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755117,616,1,2,59,50,5h878vnmkbuy2ummddprusxgq,1,61.4,47.4,2025-06-15T02:26:48.871Z,2025-06-15T03:08:38Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5771755363,213,4.73,5771755355,56,Right,5771755359,141,12.9,5771755357,140,61.8,5771755361,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755165,617,1,2,59,56,5h878vnmkbuy2ummddprusxgq,1,57.4,22.0,2025-06-15T02:26:54.631Z,2025-06-15T02:27:00Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5771755627,212,15.8,5771755623,140,57.4,5771755629,213,1.57,5771755625,141,45.3,5771755621,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755185,618,1,2,60,1,5h878vnmkbuy2ummddprusxgq,1,61.8,47.0,2025-06-15T02:26:59.903Z,2025-06-15T02:27:01Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771755737,141,12.3,5771755735,140,62.0,5771755733,56,Right,5771755741,213,4.72,5771755739,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755243,619,1,2,60,3,5h878vnmkbuy2ummddprusxgq,1,62.7,16.5,2025-06-15T02:27:01.855Z,2025-06-15T02:27:06Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5771756067,212,12.5,5771756065,141,6.0,5771756063,140,72.5,5771756061,56,Right,5771756069,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755263,620,1,2,60,8,5h878vnmkbuy2ummddprusxgq,1,68.1,20.1,2025-06-15T02:27:06.248Z,2025-06-15T02:27:07Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5771756169,212,9.2,5771756163,56,Center,5771756167,141,31.4,5771756165,140,72.9,5771756171,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755283,621,1,2,60,9,5h878vnmkbuy2ummddprusxgq,1,73.2,32.4,2025-06-15T02:27:07.846Z,2025-06-15T02:27:09Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5771756263,140,68.1,5771756267,212,11.8,5771756265,141,47.9,5771756269,213,2.04,5771756261,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755299,622,1,2,60,10,5h878vnmkbuy2ummddprusxgq,0,68.1,48.2,2025-06-15T02:27:09.112Z,2025-06-15T02:27:10Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5771756339,155,,5771756341,56,Center,5771756349,213,6.22,5771756347,212,18.2,5771756343,140,85.4,5771756345,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755317,477,12,2,60,13,cf5r1qpotp6n5i3vdchsp2en1,1,9.7,53.3,2025-06-15T02:27:11.446Z,2025-06-15T02:27:13Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5771756429,140,22.1,5771756431,141,67.3,5771756441,15,,5771756427,56,Back,5771756433,212,16.1,5771756435,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755369,478,1,2,60,15,cf5r1qpotp6n5i3vdchsp2en1,1,23.0,68.8,2025-06-15T02:27:13.870Z,2025-06-15T02:27:15Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5771756677,141,76.4,5771756673,56,Back,5771756679,212,8.6,5771756669,3,,5771756681,213,0.65,5771756675,140,29.5,5771756671,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755381,480,1,2,60,16,cf5r1qpotp6n5i3vdchsp2en1,1,29.5,76.4,2025-06-15T02:27:15.039Z,2025-06-15T03:09:49Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5771756717,56,Back,5771756723,212,13.7,5771756719,140,19.3,5771756725,213,2.47,5771756721,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
