id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value
2785891463,450,1,2,55,45,ak0rmms5xl49w57i2rvid1tk9,1,41.3,2.3,2025-03-09T03:22:11.484Z,2025-03-09T03:22:19Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568326471,140,20.3,5568326475,212,23.4,5568326473,141,13.8,5568326469,56,Back,5568326477,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785891467,451,1,2,55,53,ak0rmms5xl49w57i2rvid1tk9,0,26.4,35.4,2025-03-09T03:22:19.571Z,2025-03-09T03:22:20Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568326503,140,31.3,5568326507,141,30.3,5568326511,213,5.69,5568326509,212,6.2,5568326501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785891479,589,61,2,55,55,5h878vnmkbuy2ummddprusxgq,1,58.4,64.2,2025-03-09T03:22:21.779Z,2025-03-09T03:22:21Z,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,,,5568326567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785891515,591,1,2,55,57,5h878vnmkbuy2ummddprusxgq,1,65.0,79.4,2025-03-09T03:22:23.608Z,2025-03-09T03:22:24Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5568326729,56,Center,5568326733,141,71.8,5568326737,213,4.53,5568326731,140,64.1,5568326735,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785891589,592,1,2,55,58,5h878vnmkbuy2ummddprusxgq,1,64.1,71.8,2025-03-09T03:22:24.800Z,2025-03-09T03:22:30Z,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,,,5568327151,140,57.7,5568327155,212,7.1,5568327149,56,Center,5568327153,141,68.4,5568327157,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785891575,452,43,2,56,3,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-09T03:22:30.027Z,2025-03-09T03:30:23Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,5568350441,144,83,5568327247,399,7ajceczjsu9ci4nqv9gg2860a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785891593,593,61,2,56,4,5h878vnmkbuy2ummddprusxgq,1,60.2,83.2,2025-03-09T03:22:30.743Z,2025-03-09T03:22:31Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5568327163,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785891595,453,83,2,56,4,ak0rmms5xl49w57i2rvid1tk9,0,34.2,25.9,2025-03-09T03:22:31.309Z,2025-03-09T03:30:24Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5568327547,399,2dbik29e0m9bil2ofn2yhrget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785891621,594,1,2,56,6,5h878vnmkbuy2ummddprusxgq,1,57.7,90.5,2025-03-09T03:22:33.165Z,2025-03-09T03:22:34Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5568327303,212,16.2,5568327299,140,44.1,5568327297,56,Back,5568327301,141,79.3,5568327305,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785891655,595,1,2,56,7,5h878vnmkbuy2ummddprusxgq,1,44.1,79.3,2025-03-09T03:22:34.233Z,2025-03-09T03:22:37Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5568327449,141,76.9,5568327445,56,Center,5568327447,140,51.5,5568327453,213,6.08,5568327451,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785891667,596,1,2,56,10,5h878vnmkbuy2ummddprusxgq,1,44.0,67.6,2025-03-09T03:22:37.160Z,2025-03-09T03:22:41Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5568327509,212,20.3,5568327505,140,28.4,5568327503,56,Back,5568327507,141,50.0,5568327511,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785891743,597,1,2,56,14,5h878vnmkbuy2ummddprusxgq,1,31.6,56.3,2025-03-09T03:22:41.416Z,2025-03-09T03:22:46Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5568327911,141,63.6,5568327907,56,Back,5568327915,213,0.38,5568327913,212,13.5,5568327909,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785891771,598,1,2,56,19,5h878vnmkbuy2ummddprusxgq,1,42.6,66.9,2025-03-09T03:22:46.296Z,2025-03-09T03:22:48Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5568328047,56,Back,5568328053,212,15.6,5568328051,141,47.3,5568328049,140,34.8,5568328055,213,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785891809,599,1,2,56,21,5h878vnmkbuy2ummddprusxgq,1,34.6,47.9,2025-03-09T03:22:48.383Z,2025-03-09T03:22:52Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5568328269,141,20.1,5568328265,56,Back,5568328273,213,4.92,5568328271,212,19.3,5568328267,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785891881,600,1,2,56,25,5h878vnmkbuy2ummddprusxgq,1,38.3,20.1,2025-03-09T03:22:52.368Z,2025-03-09T03:22:57Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5568328517,141,20.1,5568328513,56,Right,5568328525,212,18.8,5568328515,140,56.2,5568328529,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785891885,601,61,2,56,30,5h878vnmkbuy2ummddprusxgq,0,56.2,20.1,2025-03-09T03:22:57.383Z,2025-03-09T04:22:31Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5568328541,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785891921,454,43,2,56,32,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-09T03:22:58.548Z,2025-03-09T03:23:12Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5568329265,144,3,5568328699,56,Back,5568328701,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785891967,456,1,2,56,35,ak0rmms5xl49w57i2rvid1tk9,1,32.4,91.8,2025-03-09T03:23:01.523Z,2025-03-09T03:23:05Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5568328903,140,9.2,5568328915,1,,5568328911,212,37.8,5568328913,213,4.01,5568328899,56,Back,5568328907,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892007,457,1,2,56,39,ak0rmms5xl49w57i2rvid1tk9,0,8.7,57.3,2025-03-09T03:23:05.483Z,2025-03-09T03:23:09Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5568329107,56,Back,5568329111,141,18.6,5568329115,213,4.82,5568329113,212,26.5,5568329109,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892031,602,61,2,56,44,5h878vnmkbuy2ummddprusxgq,0,87.3,70.9,2025-03-09T03:23:10.784Z,2025-03-09T03:23:10Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5568329203,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892069,458,5,2,56,45,ak0rmms5xl49w57i2rvid1tk9,1,-0.6,32.4,2025-03-09T03:23:11.980Z,2025-03-09T03:53:16Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568329413,233,603,5568329371,346,,5568329369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892047,603,5,2,56,45,5h878vnmkbuy2ummddprusxgq,0,100.6,67.6,2025-03-09T03:23:11.980Z,2025-03-09T04:47:02Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5568329275,56,Center,5568329277,346,,5568329441,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892163,459,1,2,56,55,ak0rmms5xl49w57i2rvid1tk9,0,4.2,39.5,2025-03-09T03:23:22.184Z,2025-03-09T03:23:35Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5568329827,141,89.0,5568329823,56,Back,5568329831,213,0.74,5568330507,189,,5568329835,74,,5568329833,1,,5568329829,212,50.0,5568329821,124,,5568329825,140,,,,,,,,,,,,,,,,,39.4,,,,,,,,,,
2785892175,604,1,2,56,56,5h878vnmkbuy2ummddprusxgq,0,53.6,15.8,2025-03-09T03:23:23.288Z,2025-03-09T03:23:38Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5568329907,140,74.7,5568329911,212,23.9,5568330225,3,,5568329905,56,Center,5568329913,213,0.38,5568329909,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892203,460,1,2,56,59,ak0rmms5xl49w57i2rvid1tk9,1,22.5,72.3,2025-03-09T03:23:25.715Z,2025-03-09T03:23:26Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5568330045,212,11.0,5568330039,56,Back,5568330041,140,26.8,5568330047,213,5.13,5568330043,141,57.5,5568330037,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892227,461,1,2,57,0,ak0rmms5xl49w57i2rvid1tk9,1,26.8,57.5,2025-03-09T03:23:26.748Z,2025-03-09T03:23:30Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568330153,157,,5568330163,213,4.78,5568330157,140,28.4,5568330159,141,23.4,5568330165,1,,5568330161,212,23.2,5568330155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892261,462,1,2,57,3,ak0rmms5xl49w57i2rvid1tk9,1,35.1,19.5,2025-03-09T03:23:30.082Z,2025-03-09T03:23:33Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568330365,140,55.1,5568330369,212,23.1,5568330363,56,Right,5568330367,141,5.5,5568330371,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892277,463,1,2,57,6,ak0rmms5xl49w57i2rvid1tk9,1,43.6,13.1,2025-03-09T03:23:33.035Z,2025-03-09T03:23:34Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,5568330471,56,Back,5568330479,213,2.41,5568330475,141,30.4,5568330473,140,31.0,5568330477,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892307,464,1,2,57,8,ak0rmms5xl49w57i2rvid1tk9,1,30.8,35.1,2025-03-09T03:23:35.275Z,2025-03-09T03:23:39Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568330667,141,40.3,5568330671,213,0.57,5568330663,56,Back,5568330665,140,36.1,5568330669,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892355,465,1,2,57,12,ak0rmms5xl49w57i2rvid1tk9,1,32.3,50.3,2025-03-09T03:23:38.985Z,2025-03-09T03:23:43Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568330961,213,4.59,5568330955,140,30.6,5568330959,212,14.5,5568330957,141,29.1,5568330953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892397,466,1,2,57,16,ak0rmms5xl49w57i2rvid1tk9,1,28.6,26.1,2025-03-09T03:23:43.043Z,2025-03-09T03:23:47Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568331157,212,23.2,5568331151,56,Back,5568331159,213,2.20,5568331155,141,53.7,5568331153,140,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892415,467,1,2,57,20,ak0rmms5xl49w57i2rvid1tk9,1,19.1,51.5,2025-03-09T03:23:47.452Z,2025-03-09T03:23:50Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5568331263,56,Back,5568331265,140,26.4,5568331269,212,10.0,5568331267,141,42.1,5568331271,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892437,468,1,2,57,23,ak0rmms5xl49w57i2rvid1tk9,0,25.9,41.2,2025-03-09T03:23:50.348Z,2025-03-09T03:23:54Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568331377,212,71.3,5568331369,155,,5568331381,1,,5568331373,140,91.8,5568331375,141,66.7,5568331379,213,0.25,5568331371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892557,607,1,2,57,42,5h878vnmkbuy2ummddprusxgq,0,4.3,46.3,2025-03-09T03:24:08.992Z,2025-03-09T03:24:13Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5568332151,213,0.07,5568332153,1,,5568332147,141,51.5,5568332139,157,,5568332145,140,53.0,5568332149,212,51.3,5568332141,198,,5568332143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892543,469,44,2,57,45,ak0rmms5xl49w57i2rvid1tk9,1,41.2,55.5,2025-03-09T03:24:11.759Z,2025-03-09T04:34:56Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5568332053,285,,5568332261,233,608,5568332049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892563,608,44,2,57,45,5h878vnmkbuy2ummddprusxgq,0,58.8,44.5,2025-03-09T03:24:11.760Z,2025-03-09T04:34:56Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5568332265,233,469,5568332195,286,,5568332193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892559,470,1,2,57,45,ak0rmms5xl49w57i2rvid1tk9,0,31.5,67.2,2025-03-09T03:24:12.155Z,2025-03-09T03:24:13Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5568332173,213,0.46,5568332167,141,68.2,5568332161,56,Back,5568332169,212,1.5,5568332159,3,,5568332163,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892567,609,61,2,57,46,5h878vnmkbuy2ummddprusxgq,1,53.0,51.5,2025-03-09T03:24:12.808Z,2025-03-09T03:24:14Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5568332225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892629,472,1,2,57,50,ak0rmms5xl49w57i2rvid1tk9,1,25.4,93.0,2025-03-09T03:24:16.523Z,2025-03-09T03:24:21Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5568332609,140,5.1,5568332613,212,29.2,5568332615,213,3.89,5568332611,141,63.6,5568332583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892663,473,1,2,57,54,ak0rmms5xl49w57i2rvid1tk9,1,5.9,59.4,2025-03-09T03:24:20.710Z,2025-03-09T03:24:25Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5568332869,56,Back,5568332873,141,26.1,5568332877,213,4.90,5568332871,140,10.1,5568332875,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892677,474,1,2,57,58,ak0rmms5xl49w57i2rvid1tk9,0,21.7,22.1,2025-03-09T03:24:25.209Z,2025-03-09T03:24:27Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568332973,56,Right,5568332979,141,7.6,5568332977,140,57.1,5568332969,155,,5568332985,213,6.02,5568332981,212,38.5,5568332989,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892731,610,1,2,58,3,5h878vnmkbuy2ummddprusxgq,0,43.5,87.5,2025-03-09T03:24:30.280Z,2025-03-09T04:42:25Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5568333235,141,85.9,5568333239,213,6.23,5568333231,56,Left,5568333237,212,21.6,5568333233,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895865,511,8,2,58,5,ak0rmms5xl49w57i2rvid1tk9,1,36.2,27.4,2025-03-09T03:24:31.486Z,2025-03-09T03:31:25Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568351149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892741,612,1,2,58,5,5h878vnmkbuy2ummddprusxgq,0,64.0,85.9,2025-03-09T03:24:32.135Z,2025-03-09T03:24:33Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5568333259,56,Back,5568333287,212,18.6,5568333261,140,49.3,5568333289,213,3.73,5568333263,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892755,476,1,2,58,7,ak0rmms5xl49w57i2rvid1tk9,0,34.7,30.9,2025-03-09T03:24:33.785Z,2025-03-09T03:24:34Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568333331,141,31.3,5568333339,213,0.01,5568333327,56,Center,5568333335,212,26.7,5568333329,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892783,614,1,2,58,11,5h878vnmkbuy2ummddprusxgq,1,31.5,63.7,2025-03-09T03:24:37.759Z,2025-03-09T03:24:39Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5568333529,212,6.9,5568333525,140,37.7,5568333523,56,Back,5568333531,213,0.35,5568333527,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892809,615,1,2,58,12,5h878vnmkbuy2ummddprusxgq,1,37.7,67.2,2025-03-09T03:24:39.288Z,2025-03-09T03:24:42Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5568333675,56,Back,5568333679,141,82.7,5568333681,212,13.0,5568333677,140,30.5,5568333683,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892919,616,1,2,58,16,5h878vnmkbuy2ummddprusxgq,1,30.9,83.9,2025-03-09T03:24:42.683Z,2025-03-09T03:24:52Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5568334277,140,43.2,5568334283,212,14.7,5568334285,213,0.49,5568334271,56,Back,5568334281,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892927,617,50,2,58,20,5h878vnmkbuy2ummddprusxgq,1,48.2,93.6,2025-03-09T03:24:46.484Z,2025-03-09T04:42:54Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5568334347,56,Back,5568459969,233,477,5568334349,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892843,477,7,2,58,20,ak0rmms5xl49w57i2rvid1tk9,1,51.8,6.4,2025-03-09T03:24:46.485Z,2025-03-09T04:42:54Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568459965,233,617,5568334433,56,Right,5568334435,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892855,478,5,2,58,20,ak0rmms5xl49w57i2rvid1tk9,0,49.7,-0.5,2025-03-09T03:24:47.147Z,2025-03-09T04:47:02Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568460053,233,618,5568333935,56,Back,5568333943,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785892995,618,5,2,58,20,5h878vnmkbuy2ummddprusxgq,1,50.3,100.5,2025-03-09T03:24:47.147Z,2025-03-09T04:47:02Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5568334675,56,Left,5568334677,347,,5568460021,233,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893163,619,1,2,58,49,5h878vnmkbuy2ummddprusxgq,0,45.9,100.0,2025-03-09T03:25:15.487Z,2025-03-09T03:25:17Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5568335561,140,61.3,5568335559,56,Left,5568335565,212,18.5,5568335563,141,88.0,5568335557,107,,5568335567,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893171,479,8,2,58,51,ak0rmms5xl49w57i2rvid1tk9,1,27.6,15.5,2025-03-09T03:25:17.915Z,2025-03-09T03:25:18Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568335597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893205,480,1,2,58,52,ak0rmms5xl49w57i2rvid1tk9,0,30.1,15.8,2025-03-09T03:25:18.964Z,2025-03-09T03:25:21Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568335807,56,Right,5568335811,141,13.4,5568335815,213,6.22,5568335813,212,28.0,5568335805,157,,5568335809,140,56.7,5568335817,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893211,620,4,2,58,54,5h878vnmkbuy2ummddprusxgq,1,42.8,81.0,2025-03-09T03:25:21.026Z,2025-03-09T04:41:24Z,,,,,5568336215,286,,5568336213,152,,5568336205,233,481,5568335843,56,Back,5568493203,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893209,481,4,2,58,54,ak0rmms5xl49w57i2rvid1tk9,0,57.2,19.0,2025-03-09T03:25:21.027Z,2025-03-09T04:12:48Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568442047,10,,5568336189,152,,5568336345,233,620,5568336191,285,,5568335833,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893445,621,1,2,59,22,5h878vnmkbuy2ummddprusxgq,1,39.9,77.6,2025-03-09T03:25:48.600Z,2025-03-09T03:25:51Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5568337175,140,53.7,5568337179,212,17.5,5568337171,152,,5568337173,56,Left,5568337177,141,92.0,5568337183,213,0.59,5568337169,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893467,622,1,2,59,25,5h878vnmkbuy2ummddprusxgq,1,54.4,93.9,2025-03-09T03:25:51.496Z,2025-03-09T03:25:54Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5568337299,140,68.0,5568337303,212,15.6,5568337305,213,5.86,5568337297,56,Left,5568337301,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893471,623,50,2,59,27,5h878vnmkbuy2ummddprusxgq,1,70.8,83.6,2025-03-09T03:25:54.020Z,2025-03-09T03:26:16Z,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,,,5568337325,286,,5568338151,233,482,5568337323,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893627,482,7,2,59,27,ak0rmms5xl49w57i2rvid1tk9,1,29.2,16.4,2025-03-09T03:25:54.021Z,2025-03-09T03:26:16Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568338129,233,623,5568338125,56,Back,5568338123,167,,5568338127,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893511,624,1,2,59,32,5h878vnmkbuy2ummddprusxgq,1,43.6,88.3,2025-03-09T03:25:58.767Z,2025-03-09T03:26:00Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5568337557,213,6.05,5568337553,141,81.8,5568337555,212,19.3,5568337549,56,Left,5568337551,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893523,625,1,2,59,34,5h878vnmkbuy2ummddprusxgq,1,61.5,81.8,2025-03-09T03:26:00.560Z,2025-03-09T03:26:02Z,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,,,5568337623,156,,5568337599,212,5.2,5568337595,140,60.4,5568337601,213,1.79,5568337593,56,Left,5568337597,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893537,626,1,2,59,35,5h878vnmkbuy2ummddprusxgq,1,60.3,89.6,2025-03-09T03:26:02.175Z,2025-03-09T03:26:04Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5568337697,141,89.7,5568337695,140,39.2,5568337699,212,22.2,5568337701,213,3.14,5568337691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893585,627,1,2,59,37,5h878vnmkbuy2ummddprusxgq,1,39.2,89.7,2025-03-09T03:26:04.183Z,2025-03-09T03:26:09Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5568337913,213,3.94,5568337905,56,Back,5568337909,141,47.8,5568337911,212,39.8,5568337907,140,12.7,5568337915,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893617,628,1,2,59,42,5h878vnmkbuy2ummddprusxgq,0,12.3,40.3,2025-03-09T03:26:09.216Z,2025-03-09T03:26:12Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5568338083,196,,5568338085,56,Back,5568338089,141,100.0,5568338081,155,,5568338091,212,54.8,5568338087,140,46.6,5568338095,1,,5568338093,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893707,483,5,2,59,46,ak0rmms5xl49w57i2rvid1tk9,1,52.0,-1.5,2025-03-09T03:26:12.506Z,2025-03-09T04:47:03Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5568338605,347,,5568338627,233,629,5568338603,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785893621,629,5,2,59,46,5h878vnmkbuy2ummddprusxgq,0,48.0,101.5,2025-03-09T03:26:12.506Z,2025-03-09T04:47:03Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5568338647,233,483,5568338107,56,Back,5568338109,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
