id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value
2822778005,321,1,1,45,6,7neuneh44n9rtsfsh6r0sb9no,1,60.9,89.3,2025-06-15T03:55:37.051Z,2025-06-15T03:55:39Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5771887217,141,90.6,5771887219,212,8.1,5771887221,213,0.11,5771887215,140,68.6,5771887213,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778015,322,1,1,45,9,7neuneh44n9rtsfsh6r0sb9no,1,77.5,92.1,2025-06-15T03:55:39.603Z,2025-06-15T03:55:45Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5771887257,213,6.05,5771887253,141,88.4,5771887249,56,Left,5771887255,212,10.8,5771887251,140,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778007,411,83,1,45,13,87c66ubwpzykovmkaf1t46bis,0,9.4,12.9,2025-06-15T03:55:43.276Z,2025-06-15T04:01:30Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5771887269,399,cc7jk41tn9qi5px4pb9l4bn8q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778017,323,50,1,45,14,7neuneh44n9rtsfsh6r0sb9no,1,92.6,90.3,2025-06-15T03:55:45.011Z,2025-06-15T04:10:54Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,5771887265,286,,5771887323,233,412,5771887263,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778023,412,7,1,45,14,87c66ubwpzykovmkaf1t46bis,1,7.4,9.7,2025-06-15T03:55:45.012Z,2025-06-15T04:10:53Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771887311,233,323,5771887305,285,,5771887303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778035,413,1,1,45,18,87c66ubwpzykovmkaf1t46bis,0,12.6,8.0,2025-06-15T03:55:48.212Z,2025-06-15T04:01:29Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5771887357,140,66.8,5771887359,141,43.4,5771887355,56,Center,5771887363,213,0.40,5771887353,157,,5771887361,212,61.8,5771887365,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778063,325,1,1,45,27,7neuneh44n9rtsfsh6r0sb9no,1,27.2,64.3,2025-06-15T03:55:58.028Z,2025-06-15T03:55:59Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,5771887495,212,8.6,5771887491,140,35.0,5771887489,56,Back,5771887493,141,60.3,5771887497,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778073,326,1,1,45,29,7neuneh44n9rtsfsh6r0sb9no,1,35.2,64.5,2025-06-15T03:55:59.459Z,2025-06-15T03:56:02Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,5771887539,141,73.0,5771887537,140,38.6,5771887541,212,6.8,5771887543,213,1.02,5771887535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778079,327,1,1,45,32,7neuneh44n9rtsfsh6r0sb9no,0,46.4,74.1,2025-06-15T03:56:02.699Z,2025-06-15T03:56:05Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5771887593,1,,5771887589,212,46.2,5771887583,56,Right,5771887581,155,,5771887587,141,16.1,5771887585,140,69.4,5771887591,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778083,415,1,1,45,37,87c66ubwpzykovmkaf1t46bis,1,25.5,79.9,2025-06-15T03:56:07.186Z,2025-06-15T03:56:08Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5771887617,212,10.4,5771887619,213,6.15,5771887615,141,77.9,5771887611,56,Back,5771887613,140,35.3,5771887609,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778091,417,1,1,45,39,87c66ubwpzykovmkaf1t46bis,1,35.3,77.9,2025-06-15T03:56:09.155Z,2025-06-15T03:56:12Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5771887643,213,3.02,5771887635,56,Back,5771887641,212,13.2,5771887633,155,,5771887637,140,22.8,5771887639,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778115,418,1,1,45,42,87c66ubwpzykovmkaf1t46bis,0,25.6,92.4,2025-06-15T03:56:12.837Z,2025-06-15T03:56:18Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771887769,212,50.8,5771887763,56,Left,5771887771,213,0.07,5771887767,141,97.8,5771887761,157,,5771887765,140,73.9,5771887773,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778127,329,1,1,45,55,7neuneh44n9rtsfsh6r0sb9no,1,37.7,27.0,2025-06-15T03:56:25.139Z,2025-06-15T03:56:26Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,5771887801,141,53.7,5771887805,213,1.19,5771887803,212,19.5,5771887799,140,44.6,5771887797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778137,330,1,1,45,56,7neuneh44n9rtsfsh6r0sb9no,1,44.9,55.1,2025-06-15T03:56:26.574Z,2025-06-15T03:56:31Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5771887845,56,Back,5771887851,212,14.4,5771887849,141,64.5,5771887853,213,2.68,5771887847,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778141,331,2,1,46,0,7neuneh44n9rtsfsh6r0sb9no,1,36.0,70.5,2025-06-15T03:56:31.011Z,2025-06-15T03:56:38Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5771887871,140,57.4,5771887945,7,23vdzclmewq139wius9oy3m51,5771887947,56,Center,5771887873,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778159,420,55,1,46,0,87c66ubwpzykovmkaf1t46bis,1,26.8,31.0,2025-06-15T03:56:31.012Z,2025-06-15T04:10:49Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771892883,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778151,419,43,1,46,4,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-06-15T03:56:34.243Z,2025-06-15T03:56:37Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771887905,56,Back,5771887939,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778201,421,1,1,46,16,87c66ubwpzykovmkaf1t46bis,1,34.4,21.2,2025-06-15T03:56:46.874Z,2025-06-15T03:56:56Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771888197,141,51.9,5771888199,212,22.9,5771888195,140,25.4,5771888191,241,,5771888193,56,Back,5771888189,5,,5771888201,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778215,422,1,1,46,26,87c66ubwpzykovmkaf1t46bis,1,30.6,42.7,2025-06-15T03:56:56.794Z,2025-06-15T03:57:00Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771888299,213,5.01,5771888293,140,37.1,5771888295,141,10.0,5771888297,212,23.3,5771888291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778217,423,1,1,46,29,87c66ubwpzykovmkaf1t46bis,0,39.0,6.5,2025-06-15T03:56:59.892Z,2025-06-15T03:57:00Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771888313,141,31.2,5771888309,56,Center,5771888307,155,,5771888311,140,56.9,5771888315,212,25.2,5771888317,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778241,333,1,1,46,32,7neuneh44n9rtsfsh6r0sb9no,1,44.9,71.4,2025-06-15T03:57:02.314Z,2025-06-15T03:57:03Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,5771888409,141,68.8,5771888413,213,6.16,5771888407,140,58.2,5771888411,212,14.1,5771888405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778245,334,1,1,46,33,7neuneh44n9rtsfsh6r0sb9no,1,58.6,69.0,2025-06-15T03:57:03.243Z,2025-06-15T03:57:04Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5771888429,141,69.0,5771888431,212,6.2,5771888427,140,52.7,5771888433,213,3.14,5771888437,156,,5771888425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778259,335,4,1,46,36,7neuneh44n9rtsfsh6r0sb9no,1,47.4,62.8,2025-06-15T03:57:06.258Z,2025-06-15T04:10:48Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,5771888527,13,,5771888573,233,424,5771888533,265,,5771888529,56,Back,5771888535,286,,5771888531,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778265,424,4,1,46,36,87c66ubwpzykovmkaf1t46bis,0,52.6,37.2,2025-06-15T03:57:06.259Z,2025-06-15T04:10:48Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5771888567,152,,5771888565,56,Center,5771888587,233,335,5771888569,265,,5771888563,13,,5771888571,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778299,336,1,1,46,45,7neuneh44n9rtsfsh6r0sb9no,1,46.8,71.4,2025-06-15T03:57:15.498Z,2025-06-15T03:57:17Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5771888689,141,84.5,5771888693,213,0.74,5771888691,212,13.1,5771888687,140,56.0,5771888683,152,,5771888681,5,,5771888685,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778321,337,1,1,46,47,7neuneh44n9rtsfsh6r0sb9no,1,57.7,87.7,2025-06-15T03:57:17.370Z,2025-06-15T03:57:22Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5771888817,56,Left,5771888819,140,51.0,5771888821,141,85.0,5771888825,213,3.40,5771888823,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778345,338,1,1,46,52,7neuneh44n9rtsfsh6r0sb9no,1,53.7,74.1,2025-06-15T03:57:22.828Z,2025-06-15T03:57:27Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5771888927,212,22.6,5771888921,56,Left,5771888925,141,93.3,5771888923,140,71.3,5771888929,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778349,339,1,1,46,56,7neuneh44n9rtsfsh6r0sb9no,1,77.0,95.3,2025-06-15T03:57:27.029Z,2025-06-15T03:57:28Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5771888957,140,84.9,5771888959,141,70.3,5771888955,56,Center,5771888963,213,5.17,5771888953,155,,5771888961,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778351,340,3,1,46,58,7neuneh44n9rtsfsh6r0sb9no,0,85.6,69.8,2025-06-15T03:57:28.610Z,2025-06-15T03:57:33Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,5771888973,286,,5771889019,233,425,5771888971,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778363,425,7,1,46,58,87c66ubwpzykovmkaf1t46bis,0,14.4,30.2,2025-06-15T03:57:28.611Z,2025-06-15T03:57:34Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771888997,56,Back,5771889001,233,340,5771888999,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778359,341,61,1,46,59,7neuneh44n9rtsfsh6r0sb9no,0,84.6,63.0,2025-06-15T03:57:29.882Z,2025-06-15T03:57:30Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,5771888991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778367,426,1,1,47,3,87c66ubwpzykovmkaf1t46bis,0,12.8,15.0,2025-06-15T03:57:33.676Z,2025-06-15T04:03:12Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5771889057,1,,5771889045,157,,5771889051,141,20.0,5771889055,213,0.14,5771889049,140,36.3,5771889053,212,24.9,5771889047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778369,342,8,1,47,5,7neuneh44n9rtsfsh6r0sb9no,1,73.5,63.6,2025-06-15T03:57:35.338Z,2025-06-15T03:57:35Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5771889061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778373,343,1,1,47,7,7neuneh44n9rtsfsh6r0sb9no,1,70.5,78.4,2025-06-15T03:57:37.258Z,2025-06-15T03:57:38Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5771889083,56,Left,5771889089,212,9.2,5771889091,213,0.90,5771889085,140,76.0,5771889087,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778375,344,1,1,47,7,7neuneh44n9rtsfsh6r0sb9no,0,76.9,84.5,2025-06-15T03:57:37.778Z,2025-06-15T03:58:03Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5771889103,140,83.5,5771889101,56,Center,5771889105,141,78.4,5771889099,155,,5771889109,213,5.74,5771889107,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778389,427,1,1,47,9,87c66ubwpzykovmkaf1t46bis,1,20.1,25.0,2025-06-15T03:57:39.691Z,2025-06-15T03:57:47Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771889167,3,,5771889173,141,16.8,5771889169,56,Back,5771889175,212,6.0,5771889171,140,22.2,5771889177,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778413,346,30,1,47,15,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-15T03:57:45.412Z,2025-06-15T03:57:50Z,,,,5771889275,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822778395,428,30,1,47,15,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-06-15T03:57:45.412Z,2025-06-15T03:57:51Z,,,,5771889211,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780419,349,32,2,45,0,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-15T04:13:34.920Z,2025-06-15T04:13:36Z,,,,5771900833,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780415,430,32,2,45,0,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-06-15T04:13:34.920Z,2025-06-15T04:13:35Z,,,,5771900827,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780431,431,1,2,45,0,87c66ubwpzykovmkaf1t46bis,1,49.8,50.0,2025-06-15T04:13:34.921Z,2025-06-15T04:13:39Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5771900877,212,25.7,5771900875,141,49.9,5771900871,56,Back,5771900881,279,S,5771900879,213,3.14,5771900873,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780439,432,1,2,45,4,87c66ubwpzykovmkaf1t46bis,1,25.3,49.1,2025-06-15T04:13:39.175Z,2025-06-15T04:13:45Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5771900919,212,59.8,5771900917,141,4.9,5771900923,1,,5771900913,56,Right,5771900921,213,5.76,5771900915,140,74.5,5771900911,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780443,433,44,2,45,7,87c66ubwpzykovmkaf1t46bis,1,73.0,4.6,2025-06-15T04:13:42.772Z,2025-06-15T04:17:39Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,5771900943,286,,5771900945,233,350,5771900941,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780437,350,44,2,45,7,7neuneh44n9rtsfsh6r0sb9no,0,27.0,95.4,2025-06-15T04:13:42.773Z,2025-06-15T04:13:46Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,5771900907,285,,5771900953,233,433,5771900905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780447,434,1,2,45,7,87c66ubwpzykovmkaf1t46bis,0,73.0,4.1,2025-06-15T04:13:42.895Z,2025-06-15T04:17:10Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,5771900967,141,3.8,5771900961,3,,5771900965,140,81.2,5771900969,212,8.6,5771900963,56,Right,5771900971,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780731,366,61,2,45,8,7neuneh44n9rtsfsh6r0sb9no,1,31.5,94.8,2025-06-15T04:13:43.779Z,2025-06-15T05:08:38Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,5771902249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780451,351,2,2,45,12,7neuneh44n9rtsfsh6r0sb9no,1,24.4,95.1,2025-06-15T04:13:47.358Z,2025-06-15T04:14:10Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5771901197,56,Back,5771900997,140,44.8,5771901195,7,23vdzclmewq139wius9oy3m51,5771900999,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780467,436,55,2,45,12,87c66ubwpzykovmkaf1t46bis,1,44.4,29.2,2025-06-15T04:13:47.359Z,2025-06-15T05:13:53Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771902753,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780455,435,43,2,45,16,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-06-15T04:13:51.004Z,2025-06-15T04:17:05Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5771903429,144,61,5771901011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780457,352,43,2,45,16,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-15T04:13:51.790Z,2025-06-15T04:14:04Z,23vdzclmewq139wius9oy3m51,S. Herrera,,5771901133,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780459,353,43,2,45,16,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-15T04:13:51.862Z,2025-06-15T04:14:06Z,23vdzclmewq139wius9oy3m51,S. Herrera,,5771901157,144,1,5771901027,212,14.6,5771901025,141,48.8,5771901021,56,Center,5771901023,140,54.7,5771901029,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780497,437,1,2,45,36,87c66ubwpzykovmkaf1t46bis,1,37.8,58.5,2025-06-15T04:14:11.696Z,2025-06-15T04:14:15Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771901225,241,,5771901223,5,,5771901227,56,Back,5771901233,212,21.6,5771901229,140,38.2,5771901231,141,26.8,5771901235,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780507,438,1,2,45,40,87c66ubwpzykovmkaf1t46bis,1,38.2,26.8,2025-06-15T04:14:14.935Z,2025-06-15T05:13:52Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771901267,56,Back,5771901273,212,17.6,5771901269,140,49.5,5771901271,141,7.6,5771901275,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780509,439,1,2,45,41,87c66ubwpzykovmkaf1t46bis,1,49.5,7.6,2025-06-15T04:14:16.919Z,2025-06-15T04:14:17Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771901285,212,14.8,5771901281,140,39.5,5771901283,141,23.0,5771901279,56,Back,5771901287,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780513,440,1,2,45,42,87c66ubwpzykovmkaf1t46bis,1,39.5,23.0,2025-06-15T04:14:17.590Z,2025-06-15T04:14:19Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771901315,141,57.9,5771901311,56,Back,5771901313,140,34.1,5771901317,212,24.4,5771901319,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780525,441,1,2,45,49,87c66ubwpzykovmkaf1t46bis,0,34.4,60.9,2025-06-15T04:14:24.200Z,2025-06-15T05:13:50Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771901361,56,Center,5771901365,141,25.9,5771901363,140,67.3,5771901359,155,,5771901367,212,41.9,5771901371,1,,5771901369,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780529,354,1,2,45,50,7neuneh44n9rtsfsh6r0sb9no,0,25.9,77.9,2025-06-15T04:14:25.341Z,2025-06-15T04:14:29Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,5771901393,141,80.3,5771901389,56,Back,5771901387,3,,5771901395,212,9.9,5771901391,140,35.2,5771901397,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780537,442,44,2,45,53,87c66ubwpzykovmkaf1t46bis,1,62.8,25.2,2025-06-15T04:14:28.532Z,2025-06-15T04:14:34Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5771901419,56,Center,5771901421,286,,5771901425,233,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780531,355,44,2,45,53,7neuneh44n9rtsfsh6r0sb9no,0,37.2,74.8,2025-06-15T04:14:28.533Z,2025-06-15T04:14:35Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5771901401,56,Back,5771901403,285,,5771901431,233,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780539,443,61,2,45,53,87c66ubwpzykovmkaf1t46bis,0,59.9,33.6,2025-06-15T04:14:28.903Z,2025-06-15T04:17:17Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5771901423,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780545,356,1,2,45,55,7neuneh44n9rtsfsh6r0sb9no,0,37.4,90.0,2025-06-15T04:14:30.845Z,2025-06-15T04:20:35Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5771901447,140,44.1,5771901445,56,Back,5771901453,213,0.22,5771901449,141,92.3,5771901451,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780553,444,1,2,45,56,87c66ubwpzykovmkaf1t46bis,1,40.7,20.0,2025-06-15T04:14:31.831Z,2025-06-15T04:14:35Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771901491,213,5.85,5771901485,140,57.1,5771901487,141,8.3,5771901489,212,19.0,5771901483,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780555,445,1,2,45,58,87c66ubwpzykovmkaf1t46bis,0,57.6,8.0,2025-06-15T04:14:33.649Z,2025-06-15T05:13:48Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771901503,212,28.3,5771901497,56,Center,5771901505,213,0.35,5771901501,141,22.4,5771901499,140,82.9,5771901495,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780557,357,1,2,46,0,7neuneh44n9rtsfsh6r0sb9no,1,24.8,78.7,2025-06-15T04:14:35.765Z,2025-06-15T04:14:36Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5771901513,140,29.2,5771901509,3,,5771901511,56,Back,5771901515,141,82.3,5771901519,213,0.49,5771901517,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780567,359,1,2,46,5,7neuneh44n9rtsfsh6r0sb9no,0,25.3,95.6,2025-06-15T04:14:40.006Z,2025-06-15T04:14:40Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,5771901563,212,16.0,5771901555,155,,5771901561,141,93.9,5771901565,213,6.21,5771901557,56,Back,5771901559,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780583,360,4,2,46,9,7neuneh44n9rtsfsh6r0sb9no,1,41.0,93.6,2025-06-15T04:14:44.703Z,2025-06-15T05:07:53Z,,,,5771901663,286,,5771901661,152,,5771901675,233,446,5771901657,10,,5771901659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780577,446,4,2,46,9,87c66ubwpzykovmkaf1t46bis,0,59.0,6.4,2025-06-15T04:14:44.704Z,2025-06-15T05:07:53Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771901667,10,,5771901673,285,,5771901669,56,Right,5771901683,233,360,5771901671,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780615,361,1,2,46,21,7neuneh44n9rtsfsh6r0sb9no,0,41.7,96.6,2025-06-15T04:14:56.302Z,2025-06-15T04:14:57Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5771901751,212,23.2,5771901749,141,91.5,5771901753,213,6.13,5771901747,140,63.5,5771901739,5,,5771901743,152,,5771901741,155,,5771901745,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780629,447,61,2,46,28,87c66ubwpzykovmkaf1t46bis,1,37.7,16.7,2025-06-15T04:15:02.923Z,2025-06-15T04:15:03Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771901785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822780635,449,1,2,46,29,87c66ubwpzykovmkaf1t46bis,1,25.1,23.3,2025-06-15T04:15:04.255Z,2025-06-15T05:13:18Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5771901803,141,35.1,5771901801,140,12.5,5771901805,212,15.5,5771901799,56,Back,5771901807,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
