id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/16/value
2790993583,343,43,1,43,54,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-22T23:51:26.697Z,2025-03-23T00:00:09Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5596318415,56,Back,5596340543,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790993951,345,1,1,44,20,bu5w8wprynlj9mvphvy8sd94f,1,3.4,54.4,2025-03-22T23:51:53.275Z,2025-03-24T08:08:11Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5596320453,141,69.7,5596320463,74,,5596320457,213,0.20,5596320459,1,,5596320447,124,,5596320871,189,,5596320451,140,53.1,5596320449,56,Center,5596320455,212,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791405601,787,61,1,44,25,bu5w8wprynlj9mvphvy8sd94f,1,54.0,67.1,2025-03-22T23:51:58.027Z,2025-03-24T08:08:12Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5598590457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790993973,346,1,1,44,27,bu5w8wprynlj9mvphvy8sd94f,1,59.1,84.6,2025-03-22T23:52:00.446Z,2025-03-24T08:08:16Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5596320573,56,Center,5596320571,3,,5596320577,141,72.8,5596320581,213,4.02,5596320575,140,52.8,5596320579,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790993995,347,1,1,44,31,bu5w8wprynlj9mvphvy8sd94f,1,48.2,71.4,2025-03-22T23:52:04.353Z,2025-03-24T07:14:25Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5596320699,213,2.53,5596320697,212,7.9,5596320693,140,42.0,5596320695,141,78.1,5596320691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994023,348,1,1,44,32,bu5w8wprynlj9mvphvy8sd94f,1,41.6,77.9,2025-03-22T23:52:05.571Z,2025-03-24T07:14:25Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5596320863,213,4.06,5596320857,140,33.7,5596320861,212,13.6,5596320855,56,Back,5596320859,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994043,349,1,1,44,36,bu5w8wprynlj9mvphvy8sd94f,1,32.6,65.7,2025-03-22T23:52:09.305Z,2025-03-24T07:14:24Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5596320983,56,Back,5596320991,213,1.36,5596320987,141,76.3,5596320989,212,7.4,5596320985,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994055,350,1,1,44,38,bu5w8wprynlj9mvphvy8sd94f,1,37.0,68.1,2025-03-22T23:52:10.913Z,2025-03-24T07:14:24Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5596321079,140,44.2,5596321083,212,11.6,5596321077,56,Back,5596321081,141,55.2,5596321085,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994085,351,1,1,44,40,bu5w8wprynlj9mvphvy8sd94f,1,44.2,55.2,2025-03-22T23:52:12.690Z,2025-03-24T07:14:24Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5596321267,213,0.91,5596321263,141,72.4,5596321259,56,Center,5596321261,140,52.8,5596321265,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994121,352,1,1,44,42,bu5w8wprynlj9mvphvy8sd94f,1,59.0,83.2,2025-03-22T23:52:15.186Z,2025-03-24T07:14:24Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5596321481,212,10.1,5596321475,56,Left,5596321477,140,67.3,5596321483,213,0.54,5596321479,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994145,353,1,1,44,45,bu5w8wprynlj9mvphvy8sd94f,0,71.6,90.3,2025-03-22T23:52:17.889Z,2025-03-24T08:08:36Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5596321611,56,Center,5596321633,1,,5596321625,212,34.7,5596321615,140,85.7,5596321609,155,,5596321629,213,5.15,5596321619,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994169,428,12,1,44,48,5qfq6cwtrgzd2szijivns7rjl,1,15.5,63.6,2025-03-22T23:52:21.429Z,2025-03-24T07:13:26Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5596321727,141,76.3,5596321737,15,,5596321723,56,Back,5596321731,213,0.46,5596321725,140,32.2,5596321729,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994197,430,61,1,44,51,5qfq6cwtrgzd2szijivns7rjl,0,32.8,76.7,2025-03-22T23:52:24.524Z,2025-03-24T07:13:25Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5596321871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994233,354,1,1,44,53,bu5w8wprynlj9mvphvy8sd94f,1,70.3,18.2,2025-03-22T23:52:25.897Z,2025-03-24T07:14:23Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5596322119,212,18.6,5596322115,141,12.2,5596322111,140,87.6,5596322121,213,6.06,5596322109,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994183,429,43,1,44,55,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-03-22T23:52:28.605Z,2025-03-22T23:57:05Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5596334053,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994241,355,1,1,44,56,bu5w8wprynlj9mvphvy8sd94f,0,84.2,5.6,2025-03-22T23:52:29.609Z,2025-03-24T08:09:18Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5596322157,155,,5596322163,141,57.3,5596322167,213,1.31,5596322159,56,Center,5598590603,224,,5598590607,1,,5596322161,140,93.2,5598590605,20,,5596322155,2,,5596322165,212,,,,,,,,,,,,,,,,,,,,,,,,,,36.4,,,
2790994247,431,12,1,44,57,5qfq6cwtrgzd2szijivns7rjl,1,8.0,47.2,2025-03-22T23:52:30.629Z,2025-03-24T07:13:25Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5596322185,56,Back,5596322193,213,4.92,5596322243,15,,5596322189,141,29.2,5596322191,212,12.5,5596322187,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790995527,368,70,1,45,0,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-22T23:52:32.667Z,2025-03-24T08:09:00Z,,,,,5596329035,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994271,433,1,1,45,0,5qfq6cwtrgzd2szijivns7rjl,1,10.4,30.1,2025-03-22T23:52:33.237Z,2025-03-24T07:13:24Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5596322323,140,5.2,5596322331,212,6.2,5596322327,141,34.3,5596322335,213,2.66,5596322319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994289,434,1,1,45,1,5qfq6cwtrgzd2szijivns7rjl,0,5.2,34.3,2025-03-22T23:52:34.214Z,2025-03-24T07:13:24Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5596322391,212,39.8,5596322387,140,42.3,5596322383,157,,5596322393,213,6.08,5596322385,56,Back,5596322389,141,22.2,5596322395,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994377,357,1,1,45,6,bu5w8wprynlj9mvphvy8sd94f,1,51.8,91.2,2025-03-22T23:52:39.462Z,2025-03-24T07:14:22Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5596322851,212,12.5,5596322853,213,4.19,5596322847,140,45.9,5596322849,141,75.3,5596322845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994393,358,1,1,45,10,bu5w8wprynlj9mvphvy8sd94f,1,41.6,70.1,2025-03-22T23:52:42.793Z,2025-03-24T08:09:50Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5596322955,213,0.19,5596322949,140,60.5,5596322945,56,Center,5596322951,141,75.6,5596322953,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791405653,856,83,1,45,11,5qfq6cwtrgzd2szijivns7rjl,1,42.8,20.5,2025-03-22T23:52:43.979Z,2025-03-24T08:09:59Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5598590759,399,1xkff6cxd8zycnd3n3odmvai1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994405,359,1,1,45,11,bu5w8wprynlj9mvphvy8sd94f,0,66.6,73.3,2025-03-22T23:52:44.256Z,2025-03-24T07:14:21Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5596323017,213,6.08,5596323011,140,85.9,5596323009,56,Center,5596323013,141,67.2,5596323015,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994335,356,43,1,45,11,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-22T23:52:44.458Z,2025-03-22T23:56:59Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5596333767,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994451,436,1,1,45,15,5qfq6cwtrgzd2szijivns7rjl,1,26.3,19.1,2025-03-22T23:52:48.293Z,2025-03-24T07:13:24Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5596323311,213,1.70,5596323305,140,24.0,5596323309,212,19.3,5596323303,56,Back,5596323307,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994473,437,1,1,45,20,5qfq6cwtrgzd2szijivns7rjl,1,30.3,47.0,2025-03-22T23:52:52.852Z,2025-03-24T07:13:24Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5596323403,212,11.6,5596323399,140,38.9,5596323401,141,36.3,5596323397,56,Back,5596323405,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994567,438,1,1,45,23,5qfq6cwtrgzd2szijivns7rjl,1,39.0,37.4,2025-03-22T23:52:55.924Z,2025-03-24T08:10:11Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,1.0,5596323935,141,6.6,5596323931,56,Right,5596323939,213,5.39,5597390789,210,15,5596323937,212,26.9,5596323933,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994601,360,45,1,45,34,bu5w8wprynlj9mvphvy8sd94f,0,21.4,81.8,2025-03-22T23:53:07.157Z,2025-03-24T07:14:21Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5596324075,285,,5596324181,233,439,5596324073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994607,439,3,1,45,34,5qfq6cwtrgzd2szijivns7rjl,1,78.6,18.2,2025-03-22T23:53:07.157Z,2025-03-24T08:11:21Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5598590877,465,,5596324095,286,,5596324093,56,Right,5596324143,233,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994627,361,45,1,45,35,bu5w8wprynlj9mvphvy8sd94f,0,10.2,69.0,2025-03-22T23:53:07.797Z,2025-03-24T08:10:39Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5596324193,56,Back,5596324483,233,440,5596324195,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994659,440,3,1,45,35,5qfq6cwtrgzd2szijivns7rjl,1,89.8,31.0,2025-03-22T23:53:07.797Z,2025-03-24T08:10:41Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5598590907,465,,5596324375,286,,5596324373,56,Center,5596324461,233,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994667,441,15,1,45,36,5qfq6cwtrgzd2szijivns7rjl,1,91.1,35.6,2025-03-22T23:53:09.404Z,2025-03-24T08:10:59Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5597390813,55,438,5596325603,231,46.6,5596324421,56,Center,5596325601,230,98.5,5596325591,215,,5596325605,233,362,5596325595,82,,5597390811,29,,5596325587,102,52.9,5598591013,76,5596324417,22,,5596324973,72,5596325599,147,41.2,5596325589,103,5596325597,146,5598591011,63,,,,,,,,,,,,,19,94.0,
2790994785,362,10,1,45,36,bu5w8wprynlj9mvphvy8sd94f,1,6.6,59.7,2025-03-22T23:53:09.504Z,2025-03-24T08:10:44Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5596324993,94,,5596324995,56,Back,5596325623,233,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994789,363,6,1,45,37,bu5w8wprynlj9mvphvy8sd94f,0,2.0,62.8,2025-03-22T23:53:10.516Z,2025-03-24T08:12:08Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5596325015,56,Back,5596325253,233,442,5596325017,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790994709,442,6,1,45,37,5qfq6cwtrgzd2szijivns7rjl,1,98.0,37.2,2025-03-22T23:53:10.516Z,2025-03-24T08:10:46Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5596325235,233,363,5596324673,56,Center,5596324675,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790995029,443,1,1,46,20,5qfq6cwtrgzd2szijivns7rjl,0,99.5,0.5,2025-03-22T23:53:52.670Z,2025-03-24T08:12:10Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5596326337,2,,5596326345,56,Center,5596326353,213,1.90,5596326341,155,,5596326339,6,,5598591271,20,,5596326349,141,34.9,5596326347,140,91.9,5596326343,224,,5596326351,212,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,,,
2790995047,365,44,1,46,21,bu5w8wprynlj9mvphvy8sd94f,1,8.2,69.4,2025-03-22T23:53:54.251Z,2025-03-24T08:13:53Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5596326403,56,Back,5596326455,233,444,5596326405,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790995035,444,44,1,46,21,5qfq6cwtrgzd2szijivns7rjl,0,91.8,30.6,2025-03-22T23:53:54.252Z,2025-03-24T08:13:53Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5596326495,233,365,5596326377,56,Center,5596326379,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790995019,364,12,1,46,22,bu5w8wprynlj9mvphvy8sd94f,1,8.4,68.1,2025-03-22T23:53:55.056Z,2025-03-24T08:13:58Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5596326295,15,,5596326289,213,1.57,5596326287,212,9.7,5596326279,56,Back,5596326283,140,8.4,5596326285,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791405815,857,61,1,46,22,5qfq6cwtrgzd2szijivns7rjl,1,93.8,31.1,2025-03-22T23:53:55.602Z,2025-03-24T08:13:51Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5598591593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790995053,366,12,1,46,26,bu5w8wprynlj9mvphvy8sd94f,1,8.4,82.3,2025-03-22T23:53:59.368Z,2025-03-24T07:14:20Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5596326423,140,12.2,5596326427,212,4.2,5596326421,56,Back,5596326435,15,,5596326429,213,0.34,5596326425,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790995083,445,1,1,46,30,5qfq6cwtrgzd2szijivns7rjl,0,87.3,6.6,2025-03-22T23:54:02.789Z,2025-03-24T08:14:11Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5596326603,2,,5598591683,224,,5596326607,56,Center,5596326615,213,1.37,5596326613,212,25.9,5596326609,140,92.2,5596326611,141,44.0,5596326605,155,,5598591685,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790995093,367,12,1,46,32,bu5w8wprynlj9mvphvy8sd94f,1,5.1,67.2,2025-03-22T23:54:04.819Z,2025-03-24T07:14:19Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5596326657,15,,5596326643,213,1.57,5596326635,56,Back,5596326641,212,16.7,5596326639,141,91.7,5596326637,140,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790995133,446,1,1,46,37,5qfq6cwtrgzd2szijivns7rjl,1,95.9,4.3,2025-03-22T23:54:10.564Z,2025-03-24T07:13:22Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5596326897,140,87.7,5596326903,213,3.18,5596326899,141,3.8,5596326901,212,8.6,5596326895,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790995143,447,1,1,46,39,5qfq6cwtrgzd2szijivns7rjl,1,87.7,3.8,2025-03-22T23:54:11.732Z,2025-03-24T07:13:22Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5596326969,212,14.6,5596326971,213,3.13,5596326963,56,Right,5596326967,141,4.1,5596326965,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790995519,448,1,1,46,40,5qfq6cwtrgzd2szijivns7rjl,1,76.8,3.9,2025-03-22T23:54:13.373Z,2025-03-24T08:14:29Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,1.0,,5596329647,25,,5598591785,224,,5596328987,2,,5596328999,213,1.22,5596328993,140,86.9,5596329645,154,,5598591787,20,,5596328995,141,47.0,5596329643,210,16,5596328989,155,5596328991,56,Center,5596328997,212,,,,,,,,,,,,,,,,,,,,31.2,,,,
2790995523,449,16,1,46,41,5qfq6cwtrgzd2szijivns7rjl,1,89.3,48.5,2025-03-22T23:54:14.261Z,2025-03-24T11:53:34Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5596329653,154,,5596329661,103,4.4,5596329417,374,2025-03-22 23:54:13.584,5596329665,328,,5596329663,108,,5596329019,17,,5596329651,29,,5598591895,215,,5596329655,55,448,5596329667,230,5598591899,396,51.6,5596329411,25,5596329421,375,46:40.917,5596329659,102,5596329021,56,5598591897,395,98.6,5596329669,231,5596329649,76,5596329413,20,,,,,98.6,53.8,Center,49.8
2790995581,369,1,1,47,34,bu5w8wprynlj9mvphvy8sd94f,1,50.1,50.0,2025-03-22T23:55:06.970Z,2025-03-24T07:14:19Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5596329459,212,13.1,5596329455,140,37.7,5596329457,141,47.6,5596371201,279,G,5596329453,56,Back,5596329461,213,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790995599,370,1,1,47,36,bu5w8wprynlj9mvphvy8sd94f,1,37.7,47.6,2025-03-22T23:55:08.993Z,2025-03-24T07:14:18Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5596329561,140,46.5,5596329565,212,16.4,5596329567,213,0.97,5596329563,141,67.5,5596329559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790995621,371,1,1,47,39,bu5w8wprynlj9mvphvy8sd94f,1,46.5,67.5,2025-03-22T23:55:11.680Z,2025-03-24T07:14:18Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5596329719,141,89.1,5596329723,213,1.62,5596329717,140,45.8,5596329715,56,Back,5596329721,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790995653,372,1,1,47,40,bu5w8wprynlj9mvphvy8sd94f,1,44.7,90.0,2025-03-22T23:55:12.959Z,2025-03-24T07:14:18Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5596329895,56,Back,5596329901,212,26.2,5596329899,141,65.5,5596329897,140,25.5,5596329903,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790995673,373,1,1,47,45,bu5w8wprynlj9mvphvy8sd94f,1,30.1,76.7,2025-03-22T23:55:17.944Z,2025-03-24T07:14:17Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5596330007,56,Back,5596330015,213,1.37,5596330013,212,7.5,5596330009,140,31.5,5596330011,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790995763,374,1,1,47,47,bu5w8wprynlj9mvphvy8sd94f,0,28.7,87.7,2025-03-22T23:55:20.391Z,2025-03-24T08:15:41Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5596330467,213,4.03,5596330461,140,11.4,5596330463,141,54.8,5596330465,212,28.8,5596330459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790995775,375,30,1,47,49,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-22T23:55:22.495Z,2025-03-24T08:15:43Z,,,,,5596330523,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790995713,450,30,1,47,49,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-03-22T23:55:22.495Z,2025-03-24T08:15:50Z,,,,,5596330213,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001769,380,32,2,45,0,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-23T00:11:22.398Z,2025-03-24T09:43:07Z,,,,,5596364057,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001775,457,32,2,45,0,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-03-23T00:11:22.398Z,2025-03-23T00:11:25Z,,,,,5596364069,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001793,458,1,2,45,0,5qfq6cwtrgzd2szijivns7rjl,1,50.2,50.0,2025-03-23T00:11:22.399Z,2025-03-23T00:11:26Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5596364139,56,Back,5596364141,140,33.5,5596364145,212,17.5,5596364143,141,50.1,5596364147,213,3.14,5596364149,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791410625,790,40,2,45,1,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-23T00:11:24.362Z,2025-03-24T09:49:39Z,,,,,5598615921,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",5598615925,130,2,5598615927,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5598615923,59,"28, 8, 3, 10, 2, 21, 11, 5, 26, 9, 30, 13, 31, 32, 33, 7, 22, 35, 18, 29",5598615929,194,e5nj82ezbq0x6zdzdh4quyxn9,5598615919,30,"9q3w4j10qfsq94svbmyxa879x, fm9i7pzwi2diu6i18kycmx1x, cvi9u3v3krlkbvwcwjqztzvca, e5nj82ezbq0x6zdzdh4quyxn9, 96qlwmkrab9h7xt93jzgl384p, d539xjkdwt1i77f0czbvo8ull, 864l8bcr288r74g3tmt1eqfe2, cyignmjprj3whvban361mclm2, bzs1s1yntau3dvzyvn6t7t785, am7umg00yxt40mndzo6e0u3o4, 1xkff6cxd8zycnd3n3odmvai1, eqopj1p3a2ehzpwlj90laswoa, amy6q1u6b1rvlsudoc73mj2ms, 9d011ayfpxxfc4qqlp98gdq8k, 67tm2uozhacktv8pmixqlwsno, bolmgcfvbdizfyh6n9oz4xjsa, c14ntw6zvozswy685dztldl1x, cefb3xpf94kmg4rk0v1mkk2l0, eqge8se9qvv9oqyivp267l016, 66mp8cxjrfuyw16t00oh4i8r9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001829,459,1,2,45,3,5qfq6cwtrgzd2szijivns7rjl,0,33.5,50.1,2025-03-23T00:11:26.235Z,2025-03-24T09:43:23Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5596364343,212,50.6,5598614771,155,,5596364347,1,,5596364341,141,0.0,5596364339,140,68.4,5596364345,213,5.52,5596364337,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001891,382,5,2,45,6,bu5w8wprynlj9mvphvy8sd94f,1,27.0,101.5,2025-03-23T00:11:28.930Z,2025-03-23T01:15:26Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5596364655,347,,5596364653,56,Back,5596364661,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001833,460,5,2,45,6,5qfq6cwtrgzd2szijivns7rjl,0,73.0,-1.5,2025-03-23T00:11:28.930Z,2025-03-23T01:15:26Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5596364353,56,Right,5596364665,233,382,5596364355,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
