id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value
2796764735,563,1,2,55,58,e3k8yw2rbmphyfu5htn4yi5jk,1,25.7,81.1,2025-04-05T22:57:07.806Z,2025-04-05T22:57:12Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5627986155,155,,5627986165,213,6.19,5627986167,1,,5627986161,141,74.1,5627986163,212,52.3,5627986159,140,75.3,5627986157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796764765,469,4,2,56,2,5qfq6cwtrgzd2szijivns7rjl,1,28.0,28.6,2025-04-05T22:57:12.302Z,2025-04-05T22:57:21Z,,,,,5627986383,152,,5627986381,56,Back,5627986391,233,564,5627986379,10,,5627986385,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796764741,564,4,2,56,2,e3k8yw2rbmphyfu5htn4yi5jk,0,72.0,71.4,2025-04-05T22:57:12.303Z,2025-04-05T23:52:32Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5627986339,152,,5627986337,56,Center,5627986435,233,469,5627986341,286,,5627986335,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796764833,470,1,2,56,10,5qfq6cwtrgzd2szijivns7rjl,1,31.0,37.9,2025-04-05T22:57:20.484Z,2025-04-05T22:57:22Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5627986671,213,1.99,5627986665,140,25.2,5627986659,5,,5627986669,212,14.8,5627986663,56,Back,5627986661,152,,5627986667,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796764851,471,1,2,56,12,5qfq6cwtrgzd2szijivns7rjl,1,25.2,57.9,2025-04-05T22:57:21.796Z,2025-04-05T22:57:23Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5627986741,212,17.7,5627986743,213,1.65,5627986739,141,83.9,5627986737,140,23.9,5627986735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796764875,472,1,2,56,14,5qfq6cwtrgzd2szijivns7rjl,1,24.0,84.7,2025-04-05T22:57:23.764Z,2025-04-05T22:57:26Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5627986873,212,19.5,5627986871,141,56.0,5627986867,56,Back,5627986869,140,24.9,5627986875,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796764909,473,1,2,56,16,5qfq6cwtrgzd2szijivns7rjl,1,25.2,55.8,2025-04-05T22:57:25.941Z,2025-04-05T22:57:29Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5627987041,140,27.4,5627987043,141,27.1,5627987047,213,4.83,5627987039,56,Back,5627987045,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796764931,474,1,2,56,20,5qfq6cwtrgzd2szijivns7rjl,1,30.2,27.7,2025-04-05T22:57:29.676Z,2025-04-05T22:57:32Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5627987161,140,31.9,5627987163,141,44.0,5627987167,213,1.41,5627987165,212,11.2,5627987159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796764933,475,50,2,56,22,5qfq6cwtrgzd2szijivns7rjl,1,33.2,49.9,2025-04-05T22:57:32.125Z,2025-04-05T23:43:26Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5627987175,56,Back,5627988849,285,,5627988845,233,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765007,565,7,2,56,22,e3k8yw2rbmphyfu5htn4yi5jk,1,66.8,50.1,2025-04-05T22:57:32.126Z,2025-04-05T23:43:26Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5628143689,286,,5627987567,56,Center,5627988837,233,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765031,567,13,2,56,25,e3k8yw2rbmphyfu5htn4yi5jk,1,85.9,50.5,2025-04-05T22:57:34.975Z,2025-04-06T18:04:46Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5627987689,56,Center,5627988463,458,,5627988461,103,11.1,5627987963,20,,5627987685,22,,5627988457,83,,5627988459,102,57.3,5627988467,231,52.2,5627988465,230,5631747093,17,,,,,99.5,,,,,,,,,,,,,,,,,,,,,,,
2796765375,476,5,2,56,32,5qfq6cwtrgzd2szijivns7rjl,1,-0.8,41.0,2025-04-05T22:57:42.270Z,2025-04-05T23:51:53Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5627989223,56,Back,5627989231,233,568,5627989225,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765099,568,5,2,56,32,e3k8yw2rbmphyfu5htn4yi5jk,0,100.8,59.0,2025-04-05T22:57:42.270Z,2025-04-05T23:51:53Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5627987959,56,Center,5627989251,233,476,5627987961,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765395,477,1,2,57,3,5qfq6cwtrgzd2szijivns7rjl,1,5.0,37.0,2025-04-05T22:58:12.646Z,2025-04-05T22:58:16Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5627989369,212,55.5,5627989367,141,75.6,5627989361,124,,5627989363,56,Center,5627989371,213,0.49,5627989373,1,,5627989377,74,,5627989365,140,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765409,478,1,2,57,6,5qfq6cwtrgzd2szijivns7rjl,0,51.7,75.6,2025-04-05T22:58:16.412Z,2025-04-05T22:58:17Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5627989419,213,5.39,5627989411,56,Center,5627989413,140,60.3,5627989417,212,14.4,5627989415,141,59.1,5627989409,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765437,570,50,2,57,10,e3k8yw2rbmphyfu5htn4yi5jk,1,32.3,35.6,2025-04-05T22:58:19.911Z,2025-04-05T23:43:27Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5628143829,285,,5627989809,233,479,5627989555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765477,479,7,2,57,10,5qfq6cwtrgzd2szijivns7rjl,1,67.7,64.4,2025-04-05T22:58:19.912Z,2025-04-05T23:43:26Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5627989773,56,Center,5627989803,233,570,5627989827,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765535,481,1,2,57,16,5qfq6cwtrgzd2szijivns7rjl,0,67.1,49.7,2025-04-05T22:58:25.563Z,2025-04-05T22:58:30Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5627990033,56,Center,5627990037,141,24.6,5627990039,212,17.1,5627990035,140,68.6,5627990041,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765569,571,12,2,57,21,e3k8yw2rbmphyfu5htn4yi5jk,1,14.6,85.0,2025-04-05T22:58:31.054Z,2025-04-05T22:58:33Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5627990225,140,17.7,5627990271,167,,5627990237,213,1.29,5627990233,212,11.6,5627990229,141,100.0,5627990223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765593,482,5,2,57,23,5qfq6cwtrgzd2szijivns7rjl,1,78.0,-1.4,2025-04-05T22:58:32.885Z,2025-04-05T23:51:53Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5627990323,56,Right,5627990343,233,572,5627990325,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765577,572,5,2,57,23,e3k8yw2rbmphyfu5htn4yi5jk,0,22.0,101.4,2025-04-05T22:58:32.885Z,2025-04-05T23:51:54Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5627990347,233,482,5627990259,347,,5627990257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765609,483,1,2,57,25,5qfq6cwtrgzd2szijivns7rjl,1,70.9,0.0,2025-04-05T22:58:34.564Z,2025-04-05T22:58:36Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5627990395,107,,5627990405,213,1.84,5627990397,56,Right,5627990401,141,18.8,5627990403,212,14.4,5627990399,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765617,484,1,2,57,26,5qfq6cwtrgzd2szijivns7rjl,1,66.7,19.4,2025-04-05T22:58:36.484Z,2025-04-05T22:58:37Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5627990445,56,Right,5627990475,156,,5627990451,212,14.4,5627990453,213,6.06,5627990447,140,80.1,5627990449,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765721,573,4,2,57,37,e3k8yw2rbmphyfu5htn4yi5jk,1,7.2,90.2,2025-04-05T22:58:46.556Z,2025-04-06T00:04:23Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5627991055,152,,5627991059,285,,5627991057,265,,5627991051,13,,5627991053,56,Back,5627991061,233,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765679,485,4,2,57,37,5qfq6cwtrgzd2szijivns7rjl,0,92.8,9.8,2025-04-05T22:58:46.557Z,2025-04-05T22:58:57Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5627990863,152,,5627990861,56,Right,5627990867,286,,5627991081,233,573,5627990865,265,,5627990859,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765939,574,1,2,58,3,e3k8yw2rbmphyfu5htn4yi5jk,0,5.7,87.8,2025-04-05T22:59:13.190Z,2025-04-05T22:59:19Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5627992209,56,Center,5627992221,212,66.6,5627992201,157,,5627992227,1,,5627992199,5,,5627992213,140,64.3,5627992217,141,50.4,5627992225,213,5.89,5627992205,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765951,486,44,2,58,8,5qfq6cwtrgzd2szijivns7rjl,1,37.1,49.6,2025-04-05T22:59:18.268Z,2025-04-06T00:07:21Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5627992281,285,,5627992329,233,575,5627992279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765947,575,44,2,58,8,e3k8yw2rbmphyfu5htn4yi5jk,0,62.9,50.4,2025-04-05T22:59:18.269Z,2025-04-06T00:07:21Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5627992265,286,,5627992359,233,486,5627992263,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765955,487,1,2,58,8,5qfq6cwtrgzd2szijivns7rjl,0,39.5,49.4,2025-04-05T22:59:18.310Z,2025-04-05T23:53:12Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5627992299,140,48.5,5627992297,56,Back,5627992311,213,6.25,5627992307,212,9.5,5627992303,141,49.0,5627992295,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796765967,576,1,2,58,10,e3k8yw2rbmphyfu5htn4yi5jk,0,43.4,60.5,2025-04-05T22:59:19.934Z,2025-04-05T22:59:20Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5627992369,3,,5627992375,141,42.1,5627992377,212,22.3,5627992373,140,61.0,5627992371,56,Center,5627992379,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766001,488,1,2,58,14,5qfq6cwtrgzd2szijivns7rjl,1,41.4,53.3,2025-04-05T22:59:23.748Z,2025-04-05T22:59:25Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5627992575,56,Center,5627992581,212,11.3,5627992583,213,5.88,5627992577,140,51.3,5627992573,3,,5627992579,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766015,490,1,2,58,15,5qfq6cwtrgzd2szijivns7rjl,1,53.8,46.7,2025-04-05T22:59:25.300Z,2025-04-05T22:59:26Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5627992629,56,Back,5627992637,213,3.33,5627992633,141,45.2,5627992631,140,48.6,5627992635,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766039,491,1,2,58,16,5qfq6cwtrgzd2szijivns7rjl,1,48.6,45.2,2025-04-05T22:59:25.797Z,2025-04-05T22:59:29Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5627992785,56,Center,5627992795,212,10.4,5627992797,213,4.88,5627992793,141,30.1,5627992789,140,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766065,492,1,2,58,19,5qfq6cwtrgzd2szijivns7rjl,1,51.1,25.2,2025-04-05T22:59:29.125Z,2025-04-05T22:59:31Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5627992925,212,11.3,5627992919,56,Center,5627992923,141,24.1,5627992921,140,61.8,5627992927,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766103,493,1,2,58,22,5qfq6cwtrgzd2szijivns7rjl,1,61.8,24.1,2025-04-05T22:59:31.604Z,2025-04-05T23:04:03Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5627993125,140,65.0,5627993131,213,1.04,5627993129,212,6.6,5627993127,141,32.5,5627993123,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766105,494,61,2,58,25,5qfq6cwtrgzd2szijivns7rjl,0,65.0,32.5,2025-04-05T22:59:35.470Z,2025-04-05T23:04:54Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5627993135,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766127,577,12,2,58,26,e3k8yw2rbmphyfu5htn4yi5jk,1,25.0,83.8,2025-04-05T22:59:36.509Z,2025-04-05T22:59:38Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5627993255,140,34.0,5627993253,56,Back,5627993257,141,100.0,5627993259,212,15.2,5627993293,167,,5627993261,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766135,495,5,2,58,27,5qfq6cwtrgzd2szijivns7rjl,1,60.8,-1.6,2025-04-05T22:59:36.620Z,2025-04-05T22:59:42Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5627993289,347,,5627993321,233,578,5627993287,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766133,578,5,2,58,27,e3k8yw2rbmphyfu5htn4yi5jk,0,39.2,101.6,2025-04-05T22:59:36.620Z,2025-04-05T23:51:54Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5627993285,347,,5627993349,233,495,5627993283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766239,496,1,2,58,36,5qfq6cwtrgzd2szijivns7rjl,1,53.3,0.0,2025-04-05T22:59:45.997Z,2025-04-05T22:59:51Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5627993871,56,Back,5627993873,140,40.5,5627993877,212,37.6,5627993879,213,1.94,5627993869,107,,5627993875,141,49.7,5627993881,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766291,497,1,2,58,41,5qfq6cwtrgzd2szijivns7rjl,1,43.3,58.1,2025-04-05T22:59:51.164Z,2025-04-05T22:59:57Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5627994219,212,33.8,5627994217,141,90.0,5627994213,56,Left,5627994223,1,,5627994221,213,0.70,5627994215,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766317,498,1,2,58,47,5qfq6cwtrgzd2szijivns7rjl,1,64.6,87.5,2025-04-05T22:59:56.892Z,2025-04-05T23:00:00Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5627994395,56,Center,5627994399,141,74.4,5627994403,213,5.52,5627994401,212,12.9,5627994397,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766333,499,1,2,58,50,5qfq6cwtrgzd2szijivns7rjl,0,71.2,68.1,2025-04-05T23:00:00.492Z,2025-04-05T23:00:01Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5627994499,56,Left,5627994505,212,29.3,5627994501,140,88.9,5627994503,141,100.0,5627994507,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766335,500,5,2,58,52,5qfq6cwtrgzd2szijivns7rjl,0,86.3,101.6,2025-04-05T23:00:01.622Z,2025-04-05T23:51:55Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5627994511,347,,5627994909,233,579,5627994509,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766403,579,5,2,58,52,e3k8yw2rbmphyfu5htn4yi5jk,1,13.7,-1.6,2025-04-05T23:00:01.622Z,2025-04-05T23:51:54Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5627994853,56,Back,5627994855,347,,5627994861,233,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766417,580,1,2,59,4,e3k8yw2rbmphyfu5htn4yi5jk,1,18.7,0.0,2025-04-05T23:00:14.198Z,2025-04-05T23:00:15Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5627994931,213,1.17,5627994925,140,21.9,5627994929,212,8.6,5627994927,141,10.0,5627994921,107,,5627994923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766447,581,1,2,59,5,e3k8yw2rbmphyfu5htn4yi5jk,1,21.9,10.0,2025-04-05T23:00:15.341Z,2025-04-05T23:00:18Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5627995091,56,Back,5627995093,140,14.2,5627995097,212,29.7,5627995099,213,1.85,5627995095,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766471,582,1,2,59,9,e3k8yw2rbmphyfu5htn4yi5jk,1,14.6,57.3,2025-04-05T23:00:18.814Z,2025-04-05T23:00:22Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5627995211,141,59.0,5627995213,212,18.2,5627995207,56,Back,5627995215,213,0.06,5627995209,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766509,583,1,2,59,13,e3k8yw2rbmphyfu5htn4yi5jk,1,34.1,64.3,2025-04-05T23:00:22.581Z,2025-04-05T23:00:27Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5627995419,140,44.6,5627995425,213,1.14,5627995417,56,Back,5627995421,141,99.6,5627995423,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766555,584,1,2,59,17,e3k8yw2rbmphyfu5htn4yi5jk,1,52.5,95.9,2025-04-05T23:00:27.013Z,2025-04-05T23:00:33Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5627995635,213,6.17,5627995629,140,84.4,5627995627,56,Left,5627995633,212,33.7,5627995631,141,90.3,5627995637,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766561,585,3,2,59,23,e3k8yw2rbmphyfu5htn4yi5jk,0,86.0,84.1,2025-04-05T23:00:33.013Z,2025-04-05T23:43:27Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5627995657,286,,5627995771,233,501,5627995655,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766579,501,7,2,59,23,5qfq6cwtrgzd2szijivns7rjl,1,14.0,15.9,2025-04-05T23:00:33.014Z,2025-04-05T23:43:27Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5627995739,285,,5627995737,56,Back,5627995753,233,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766625,503,1,2,59,27,5qfq6cwtrgzd2szijivns7rjl,1,24.1,7.9,2025-04-05T23:00:37.020Z,2025-04-05T23:00:40Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5627995961,141,14.6,5627995963,212,5.2,5627995957,140,21.8,5627995953,56,Back,5627995965,213,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766635,504,1,2,59,30,5qfq6cwtrgzd2szijivns7rjl,0,16.7,14.6,2025-04-05T23:00:40.214Z,2025-04-05T23:00:41Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5627996033,1,,5627996031,213,6.17,5627996025,140,62.2,5627996029,212,48.1,5627996023,56,Right,5627996021,157,,5627996027,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766675,586,1,2,59,33,e3k8yw2rbmphyfu5htn4yi5jk,1,53.0,86.3,2025-04-05T23:00:42.669Z,2025-04-05T23:00:44Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5627996237,212,17.5,5627996233,140,53.4,5627996231,56,Center,5627996239,213,4.74,5627996229,3,,5627996235,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766689,588,1,2,59,35,e3k8yw2rbmphyfu5htn4yi5jk,1,53.4,60.6,2025-04-05T23:00:44.893Z,2025-04-05T23:00:45Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5627996281,56,Center,5627996283,140,62.0,5627996287,212,11.7,5627996289,213,0.69,5627996285,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766703,589,1,2,59,36,e3k8yw2rbmphyfu5htn4yi5jk,1,62.0,71.5,2025-04-05T23:00:45.565Z,2025-04-05T23:00:46Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5627996389,213,3.39,5627996387,212,24.7,5627996381,56,Back,5627996383,140,39.2,5627996385,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766781,590,1,2,59,37,e3k8yw2rbmphyfu5htn4yi5jk,1,39.2,62.7,2025-04-05T23:00:46.677Z,2025-04-05T23:00:54Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5627996849,141,32.2,5627996847,140,44.8,5627996845,56,Back,5627996851,212,21.6,5627996853,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766803,591,1,2,59,44,e3k8yw2rbmphyfu5htn4yi5jk,1,54.5,17.7,2025-04-05T23:00:54.365Z,2025-04-05T23:00:57Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5627997047,141,11.0,5627997043,56,Right,5627997053,213,5.73,5627997051,212,8.6,5627997045,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766841,592,1,2,59,47,e3k8yw2rbmphyfu5htn4yi5jk,1,64.8,12.3,2025-04-05T23:00:57.269Z,2025-04-05T23:01:01Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5627997283,212,18.3,5627997281,141,24.7,5627997277,56,Center,5627997279,140,80.3,5627997285,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766851,593,4,2,59,52,e3k8yw2rbmphyfu5htn4yi5jk,1,71.1,23.6,2025-04-05T23:01:01.613Z,2025-04-05T23:51:17Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5627997355,152,,5627997467,233,505,5627997359,286,,5627997353,56,Center,5627997351,13,,5627997357,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796766863,505,4,2,59,52,5qfq6cwtrgzd2szijivns7rjl,0,28.9,76.4,2025-04-05T23:01:01.614Z,2025-04-05T23:51:18Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5627997427,56,Back,5627997481,233,593,5627997429,152,,5627997433,285,,5627997431,265,,5627997425,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796767421,594,1,2,60,59,e3k8yw2rbmphyfu5htn4yi5jk,0,75.4,17.4,2025-04-05T23:02:09.136Z,2025-04-06T00:04:21Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5628000527,5,,5628000529,155,,5628000535,140,95.5,5628000537,141,52.4,5628000533,56,Center,5628000531,152,,5628000539,212,31.8,5628121973,233,507,5628000525,2,5628000541,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796767433,507,41,2,61,0,5qfq6cwtrgzd2szijivns7rjl,1,10.1,46.9,2025-04-05T23:02:09.749Z,2025-04-05T23:37:00Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5628122011,233,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796767473,508,12,2,61,6,5qfq6cwtrgzd2szijivns7rjl,1,21.8,16.2,2025-04-05T23:02:16.053Z,2025-04-05T23:37:28Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5628000781,141,0.0,5628000783,212,21.0,5628000815,167,,5628000785,213,5.68,5628000779,140,38.2,5628000777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796767477,509,5,2,61,7,5qfq6cwtrgzd2szijivns7rjl,0,37.0,-1.4,2025-04-05T23:02:16.899Z,2025-04-05T23:51:55Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5628000807,56,Back,5628157893,233,595,5628000809,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
