id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2803465389,455,1,2,57,11,5x54jbfk11lrsmipgsx7cdbai,1,29.4,4.0,2025-04-19T21:53:34.578Z,2025-04-19T21:53:40Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5664894171,152,,5664894169,155,,5664894175,140,69.9,5664894167,5,,5664894173,56,Right,5664894181,213,0.23,5664894179,212,43.7,5664894183,1,,5664894177,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465395,456,61,2,57,17,5x54jbfk11lrsmipgsx7cdbai,0,69.9,18.6,2025-04-19T21:53:40.054Z,2025-04-19T22:51:44Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5664894193,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465425,539,1,2,57,18,224tl8u2smnbyliroayk69nt0,0,32.1,69.3,2025-04-19T21:53:41.148Z,2025-04-19T21:53:45Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5664894355,212,20.1,5664894351,140,51.2,5664894353,141,67.9,5664894359,1,,5664894347,157,,5664894357,213,6.24,5664894349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465415,457,44,2,57,19,5x54jbfk11lrsmipgsx7cdbai,1,50.5,34.0,2025-04-19T21:53:42.394Z,2025-04-19T22:47:03Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5664894451,233,540,5664894455,286,,5664894299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465429,540,44,2,57,19,224tl8u2smnbyliroayk69nt0,0,49.5,66.0,2025-04-19T21:53:42.395Z,2025-04-19T22:47:03Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5664894389,285,,5664894479,233,457,5664894387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465421,458,1,2,57,20,5x54jbfk11lrsmipgsx7cdbai,0,48.5,25.5,2025-04-19T21:53:42.802Z,2025-04-19T21:53:43Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5664894341,213,0.50,5664894337,141,40.6,5664894333,56,Center,5664894331,3,,5664894339,212,21.4,5664894335,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465471,542,1,2,57,24,224tl8u2smnbyliroayk69nt0,1,39.4,52.1,2025-04-19T21:53:47.432Z,2025-04-19T21:53:49Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5664894627,56,Back,5664894629,140,26.9,5664894633,212,18.0,5664894631,141,34.0,5664894635,213,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465501,543,1,2,57,26,224tl8u2smnbyliroayk69nt0,1,26.9,34.0,2025-04-19T21:53:48.816Z,2025-04-19T21:53:51Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5664894809,212,15.1,5664894805,140,34.0,5664894807,141,14.7,5664894803,56,Back,5664894811,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465555,544,1,2,57,28,224tl8u2smnbyliroayk69nt0,0,37.4,8.3,2025-04-19T21:53:51.556Z,2025-04-19T22:19:45Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5664895101,56,Center,5664895105,141,29.5,5664895111,1,,5664895099,155,,5664895103,140,94.1,5664895109,213,0.24,5664895107,212,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465557,459,43,2,57,34,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-04-19T21:53:56.807Z,2025-04-19T21:54:07Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5664895731,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465737,461,1,2,57,47,5x54jbfk11lrsmipgsx7cdbai,1,9.7,46.8,2025-04-19T21:54:10.407Z,2025-04-19T21:55:29Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5664900387,141,19.2,5664900391,213,5.04,5664900389,212,19.8,5664900383,56,Back,5664900385,140,15.7,5664900381,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465741,462,1,2,57,47,5x54jbfk11lrsmipgsx7cdbai,1,12.2,28.6,2025-04-19T21:54:10.583Z,2025-04-19T21:55:41Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5664901163,141,30.7,5664901165,212,27.7,5664901155,155,,5664901161,140,38.5,5664901167,213,0.05,5664901159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465749,463,61,2,57,48,5x54jbfk11lrsmipgsx7cdbai,0,41.7,21.9,2025-04-19T21:54:10.727Z,2025-04-19T21:55:52Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5664901769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465765,545,44,2,57,49,224tl8u2smnbyliroayk69nt0,1,64.4,69.0,2025-04-19T21:54:12.117Z,2025-04-19T22:47:04Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5664968345,56,Center,5664968361,233,464,5664968347,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465763,464,44,2,57,49,5x54jbfk11lrsmipgsx7cdbai,0,35.6,31.0,2025-04-19T21:54:12.118Z,2025-04-19T22:47:04Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5664896037,56,Back,5664968397,233,545,5664896039,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803478559,716,1,2,57,49,224tl8u2smnbyliroayk69nt0,1,65.5,76.3,2025-04-19T21:54:12.482Z,2025-04-19T22:50:58Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5664972223,213,1.36,5664972213,3,,5664972217,140,67.1,5664972221,212,7.9,5664972215,56,Left,5664972219,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465799,547,1,2,57,51,224tl8u2smnbyliroayk69nt0,1,73.0,69.0,2025-04-19T21:54:14.218Z,2025-04-19T21:54:16Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5664896235,213,4.13,5664896231,141,54.8,5664896233,212,11.5,5664896229,140,67.0,5664896227,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465817,548,1,2,57,53,224tl8u2smnbyliroayk69nt0,1,67.0,54.8,2025-04-19T21:54:16.075Z,2025-04-19T21:54:17Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5664896317,212,8.6,5664896313,140,71.4,5664896319,213,5.28,5664896315,141,44.2,5664896311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465865,549,1,2,57,54,224tl8u2smnbyliroayk69nt0,1,71.4,44.2,2025-04-19T21:54:17.074Z,2025-04-19T21:54:21Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5664896561,212,9.4,5664896559,141,43.3,5664896555,56,Center,5664896563,213,6.22,5664896557,140,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465897,550,1,2,57,58,224tl8u2smnbyliroayk69nt0,1,80.3,43.3,2025-04-19T21:54:20.811Z,2025-04-19T21:54:24Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5664896731,212,12.9,5664896725,56,Center,5664896733,213,5.51,5664896729,141,30.1,5664896727,140,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465901,551,1,2,58,0,224tl8u2smnbyliroayk69nt0,0,87.8,29.7,2025-04-19T21:54:23.162Z,2025-04-19T21:59:23Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5664912691,213,0.97,5664912687,212,13.3,5664912683,141,45.8,5664896759,56,Center,5664912679,140,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465909,465,12,2,58,2,5x54jbfk11lrsmipgsx7cdbai,1,9.4,52.6,2025-04-19T21:54:24.654Z,2025-04-19T21:58:06Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5664908857,141,73.8,5664908853,56,Back,5664908861,213,1.49,5664908855,140,10.5,5664908859,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465917,466,12,2,58,2,5x54jbfk11lrsmipgsx7cdbai,1,13.2,67.5,2025-04-19T21:54:24.846Z,2025-04-19T21:59:46Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5664914439,212,27.6,5664914435,140,33.3,5664914433,56,Back,5664914437,141,93.6,5664914441,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466001,468,1,2,58,8,5x54jbfk11lrsmipgsx7cdbai,1,26.0,92.9,2025-04-19T21:54:30.847Z,2025-04-19T21:54:32Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5664897281,213,4.23,5664897271,141,82.0,5664897275,212,8.4,5664897267,140,22.3,5664897263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466047,469,1,2,58,9,5x54jbfk11lrsmipgsx7cdbai,1,22.3,82.0,2025-04-19T21:54:32.030Z,2025-04-19T21:54:35Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5664897489,56,Back,5664897493,141,85.1,5664897491,140,35.9,5664897495,212,14.4,5664897497,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466069,470,1,2,58,12,5x54jbfk11lrsmipgsx7cdbai,1,35.9,85.1,2025-04-19T21:54:35.093Z,2025-04-19T21:54:37Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5664897615,213,0.15,5664897611,141,92.0,5664897613,212,31.7,5664897607,56,Left,5664897609,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466079,471,1,2,58,14,5x54jbfk11lrsmipgsx7cdbai,0,70.6,91.1,2025-04-19T21:54:37.534Z,2025-04-19T21:54:38Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5664897673,140,78.5,5664897677,212,21.8,5664897671,56,Center,5664897679,213,5.10,5664897675,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466159,552,1,2,58,18,224tl8u2smnbyliroayk69nt0,0,21.4,33.0,2025-04-19T21:54:40.946Z,2025-04-19T22:48:27Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664898055,141,18.0,5664898059,213,5.22,5664898051,56,Back,5664898053,140,26.8,5664898057,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466147,472,50,2,58,21,5x54jbfk11lrsmipgsx7cdbai,1,70.1,81.2,2025-04-19T21:54:44.279Z,2025-04-19T21:54:51Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5664898391,233,553,5664898001,56,Left,5664898003,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466211,553,7,2,58,21,224tl8u2smnbyliroayk69nt0,1,31.4,19.2,2025-04-19T21:54:44.280Z,2025-04-19T21:54:52Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5664898331,56,Back,5664898345,233,472,5664898333,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466231,554,1,2,58,27,224tl8u2smnbyliroayk69nt0,1,37.1,15.2,2025-04-19T21:54:50.371Z,2025-04-19T21:54:52Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5664898439,140,42.4,5664898443,212,16.4,5664898437,56,Back,5664898445,213,1.22,5664898441,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466263,555,1,2,58,29,224tl8u2smnbyliroayk69nt0,1,43.9,43.7,2025-04-19T21:54:52.066Z,2025-04-19T21:54:55Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5664898585,213,0.83,5664898579,140,62.0,5664898581,141,74.1,5664898577,56,Center,5664898583,212,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466333,556,1,2,58,32,224tl8u2smnbyliroayk69nt0,1,63.7,69.9,2025-04-19T21:54:55.402Z,2025-04-19T21:55:01Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5664898953,213,4.93,5664898949,141,40.6,5664898945,56,Center,5664898947,140,67.8,5664898951,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466375,557,1,2,58,38,224tl8u2smnbyliroayk69nt0,1,74.5,31.9,2025-04-19T21:55:01.426Z,2025-04-19T21:55:05Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5664899129,141,16.1,5664899127,140,85.0,5664899125,56,Right,5664899131,212,15.4,5664899133,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466399,558,1,2,58,42,224tl8u2smnbyliroayk69nt0,1,85.0,16.1,2025-04-19T21:55:05.034Z,2025-04-19T21:55:07Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5664899249,141,16.1,5664899245,56,Right,5664899253,213,3.14,5664899251,212,7.7,5664899247,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466419,559,1,2,58,44,224tl8u2smnbyliroayk69nt0,1,77.3,16.2,2025-04-19T21:55:07.418Z,2025-04-19T21:55:10Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5664899383,212,18.7,5664899377,56,Center,5664899379,140,64.2,5664899385,213,2.40,5664899381,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466437,560,1,2,58,47,224tl8u2smnbyliroayk69nt0,1,64.2,34.9,2025-04-19T21:55:10.538Z,2025-04-19T21:55:12Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664899459,141,5.6,5664899455,56,Right,5664899461,212,23.4,5664899457,140,75.9,5664899463,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466463,561,1,2,58,49,224tl8u2smnbyliroayk69nt0,1,75.9,5.6,2025-04-19T21:55:12.298Z,2025-04-19T21:55:15Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5664899571,212,5.5,5664899565,56,Right,5664899569,141,13.7,5664899567,140,75.3,5664899573,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466493,562,1,2,58,52,224tl8u2smnbyliroayk69nt0,1,75.3,13.7,2025-04-19T21:55:14.787Z,2025-04-19T21:55:18Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5664899745,56,Right,5664899749,141,17.4,5664899753,213,2.92,5664899751,212,11.3,5664899747,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466537,563,1,2,58,56,224tl8u2smnbyliroayk69nt0,1,67.8,30.9,2025-04-19T21:55:18.611Z,2025-04-19T21:55:21Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5664899959,213,2.23,5664899955,141,42.5,5664899951,56,Center,5664899953,140,62.0,5664899957,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466561,564,1,2,58,58,224tl8u2smnbyliroayk69nt0,1,63.1,52.4,2025-04-19T21:55:21.531Z,2025-04-19T21:55:24Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664900123,56,Center,5664900125,140,68.7,5664900131,213,1.19,5664900127,141,73.9,5664900129,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466585,565,1,2,59,1,224tl8u2smnbyliroayk69nt0,1,68.7,73.9,2025-04-19T21:55:24.098Z,2025-04-19T21:55:27Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5664900271,213,0.74,5664900269,212,14.2,5664900265,140,78.7,5664900263,56,Left,5664900267,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466595,566,1,2,59,4,224tl8u2smnbyliroayk69nt0,1,82.7,92.1,2025-04-19T21:55:26.979Z,2025-04-19T21:55:28Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5664900331,140,78.9,5664900335,212,9.3,5664900333,141,79.7,5664900329,56,Left,5664900337,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466625,567,1,2,59,5,224tl8u2smnbyliroayk69nt0,1,78.9,79.7,2025-04-19T21:55:27.890Z,2025-04-19T21:55:31Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5664900539,140,73.1,5664900543,212,8.2,5664900541,141,87.8,5664900545,213,2.41,5664900537,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466651,568,1,2,59,8,224tl8u2smnbyliroayk69nt0,1,73.1,87.5,2025-04-19T21:55:31.266Z,2025-04-19T21:55:33Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5664900703,140,76.7,5664900707,212,11.2,5664900709,213,5.06,5664900705,141,72.0,5664900701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466669,569,1,2,59,10,224tl8u2smnbyliroayk69nt0,1,76.7,72.0,2025-04-19T21:55:33.426Z,2025-04-19T21:55:35Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5664900771,212,16.3,5664900769,141,76.3,5664900765,56,Center,5664900773,213,2.96,5664900767,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466699,570,1,2,59,12,224tl8u2smnbyliroayk69nt0,1,61.4,76.3,2025-04-19T21:55:35.594Z,2025-04-19T21:55:38Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664901003,56,Center,5664901007,141,39.8,5664901011,213,4.70,5664901005,140,61.2,5664901009,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466725,571,1,2,59,16,224tl8u2smnbyliroayk69nt0,1,59.0,32.1,2025-04-19T21:55:38.658Z,2025-04-19T21:55:41Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5664901123,212,18.4,5664901117,56,Right,5664901125,213,4.95,5664901119,140,63.1,5664901121,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466781,572,1,2,59,18,224tl8u2smnbyliroayk69nt0,1,63.2,5.2,2025-04-19T21:55:41.114Z,2025-04-19T21:55:45Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5664901359,140,54.7,5664901365,213,2.13,5664901361,141,26.4,5664901357,56,Center,5664901363,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466805,573,1,2,59,22,224tl8u2smnbyliroayk69nt0,1,55.9,33.6,2025-04-19T21:55:45.042Z,2025-04-19T21:55:47Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5664901481,56,Center,5664901485,141,50.4,5664901483,140,51.6,5664901489,213,1.95,5664901487,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466845,574,1,2,59,24,224tl8u2smnbyliroayk69nt0,1,51.3,57.9,2025-04-19T21:55:47.138Z,2025-04-19T21:55:52Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664901789,140,52.8,5664901793,212,16.2,5664901787,56,Center,5664901791,141,34.2,5664901795,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466863,575,1,2,59,29,224tl8u2smnbyliroayk69nt0,1,40.6,41.6,2025-04-19T21:55:51.931Z,2025-04-19T21:55:54Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5664901889,140,17.7,5664901893,212,24.6,5664901891,141,49.0,5664901887,56,Back,5664901895,213,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466913,576,1,2,59,32,224tl8u2smnbyliroayk69nt0,1,15.7,49.4,2025-04-19T21:55:54.658Z,2025-04-19T21:56:00Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5664902167,140,20.3,5664902173,213,1.06,5664902171,212,9.8,5664902169,141,62.0,5664902165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466939,577,1,2,59,37,224tl8u2smnbyliroayk69nt0,1,20.3,64.6,2025-04-19T21:56:00.322Z,2025-04-19T21:56:04Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664902313,140,25.4,5664902317,212,12.1,5664902311,56,Back,5664902315,141,80.5,5664902319,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466989,578,1,2,59,41,224tl8u2smnbyliroayk69nt0,0,25.4,80.5,2025-04-19T21:56:04.387Z,2025-04-19T22:48:23Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5664902597,213,6.13,5664902599,1,,5664902589,56,Center,5664902593,141,69.1,5664902587,157,,5664902591,140,73.0,5664902595,212,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803467003,473,12,2,59,44,5x54jbfk11lrsmipgsx7cdbai,1,20.1,30.3,2025-04-19T21:56:07.277Z,2025-04-19T21:56:10Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5664902663,140,28.0,5664902667,212,10.1,5664902669,213,5.67,5664902665,141,21.8,5664902661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803466999,579,3,2,59,46,224tl8u2smnbyliroayk69nt0,0,72.4,70.0,2025-04-19T21:56:09.098Z,2025-04-19T21:56:14Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5664902653,56,Center,5664902741,233,474,5664902655,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803467009,474,7,2,59,46,5x54jbfk11lrsmipgsx7cdbai,0,27.6,30.0,2025-04-19T21:56:09.099Z,2025-04-19T21:56:14Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5664902681,56,Back,5664902683,285,,5664902707,233,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803467097,580,1,2,59,53,224tl8u2smnbyliroayk69nt0,1,71.3,41.6,2025-04-19T21:56:16.266Z,2025-04-19T21:56:20Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5664903159,213,5.28,5664903155,141,5.9,5664903151,56,Right,5664903157,212,28.9,5664903153,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803467135,581,1,2,59,58,224tl8u2smnbyliroayk69nt0,1,89.5,4.9,2025-04-19T21:56:20.682Z,2025-04-19T21:56:25Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5664903391,56,Right,5664903395,141,10.9,5664903399,213,2.71,5664903397,212,9.7,5664903393,140,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803467147,582,1,2,60,2,224tl8u2smnbyliroayk69nt0,0,81.1,10.9,2025-04-19T21:56:25.345Z,2025-04-19T21:56:26Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5664903451,213,1.29,5664903443,56,Center,5664903445,140,87.9,5664903441,155,,5664903447,141,47.6,5664903439,2,,5664903449,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803467159,475,12,2,60,4,5x54jbfk11lrsmipgsx7cdbai,1,13.1,33.3,2025-04-19T21:56:27.478Z,2025-04-19T21:56:30Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5664903543,140,40.8,5664903547,212,34.9,5664903541,56,Back,5664903587,15,,5664903545,141,61.7,5664903549,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803467193,583,44,2,60,7,224tl8u2smnbyliroayk69nt0,1,63.6,45.2,2025-04-19T21:56:30.026Z,2025-04-19T22:47:05Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664903805,233,476,5664903747,286,,5664903745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803467201,476,44,2,60,7,5x54jbfk11lrsmipgsx7cdbai,0,36.4,54.8,2025-04-19T21:56:30.027Z,2025-04-19T22:47:05Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5664903769,285,,5664903767,56,Back,5664903829,233,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803467203,584,1,2,60,8,224tl8u2smnbyliroayk69nt0,0,70.7,56.7,2025-04-19T21:56:30.611Z,2025-04-19T22:52:18Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664903773,56,Center,5664903771,3,,5664903775,140,76.3,5664903777,141,52.5,5664903781,213,5.83,5664903779,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803467213,477,1,2,60,10,5x54jbfk11lrsmipgsx7cdbai,0,32.9,74.8,2025-04-19T21:56:32.665Z,2025-04-19T22:06:52Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5664934527,212,9.1,5664934529,213,6.24,5664934519,3,,5664934523,140,41.6,5664934525,141,74.2,5664934521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803467315,585,1,2,60,15,224tl8u2smnbyliroayk69nt0,1,61.6,48.4,2025-04-19T21:56:38.418Z,2025-04-19T21:56:40Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5664904341,141,31.3,5664904345,213,5.05,5664904337,56,Center,5664904343,212,12.3,5664904339,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
