id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/17/value,qualifier/16/value
2790948861,529,1,2,47,1,b1rpb2ox52uxcmjrsnqd95pk5,0,30.3,86.5,2025-03-22T21:13:17.785Z,2025-03-22T21:17:10Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5596072461,212,27.0,5596072457,140,52.1,5596072453,155,,5596072459,141,65.4,5596072463,213,5.72,5596072455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947637,426,44,2,47,2,c9xffml4i7ihblp1qhus9w3fu,1,42.1,23.0,2025-03-22T21:13:18.918Z,2025-03-22T21:15:49Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5596063925,285,,5596063923,56,Back,5596064035,233,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947653,504,44,2,47,2,b1rpb2ox52uxcmjrsnqd95pk5,0,57.9,77.0,2025-03-22T21:13:18.919Z,2025-03-22T21:15:49Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5596064013,286,,5596064085,233,426,5596064011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947639,427,1,2,47,2,c9xffml4i7ihblp1qhus9w3fu,0,36.6,31.8,2025-03-22T21:13:19.173Z,2025-03-22T21:13:21Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5596063931,3,,5596063939,212,15.9,5596063935,140,48.0,5596063941,213,0.72,5596063937,141,47.3,5596063933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947647,503,43,2,47,2,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-22T21:13:19.465Z,2025-03-22T21:17:46Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5596063981,212,44.4,5596063971,155,0,5596063975,140,54.7,5596063989,1,0,5596074177,144,1,5596063985,213,6.17,5596063977,141,82.4,5596063973,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947665,505,50,2,47,4,b1rpb2ox52uxcmjrsnqd95pk5,1,46.6,56.0,2025-03-22T21:13:21.084Z,2025-03-22T22:13:14Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5596064103,233,428,5596064045,286,,5596064043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947657,428,7,2,47,4,c9xffml4i7ihblp1qhus9w3fu,0,53.4,44.0,2025-03-22T21:13:21.085Z,2025-03-25T10:39:31Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5599774969,385,,5596064099,233,505,5596064019,56,Center,5596064021,285,,5599774971,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947729,506,3,2,47,14,b1rpb2ox52uxcmjrsnqd95pk5,0,68.8,13.7,2025-03-22T21:13:30.872Z,2025-03-25T10:39:39Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,,5596064419,56,Right,5596064425,211,,5599775105,465,,5596064421,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947787,430,12,2,47,17,c9xffml4i7ihblp1qhus9w3fu,1,2.5,93.9,2025-03-22T21:13:34.406Z,2025-03-25T10:39:46Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5596064691,56,Back,5596064695,140,39.5,5596064705,213,0.02,5596064699,141,95.3,5596064703,212,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947815,508,1,2,47,25,b1rpb2ox52uxcmjrsnqd95pk5,1,60.2,8.5,2025-03-22T21:13:41.727Z,2025-03-22T21:13:44Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5596064839,141,29.8,5596064837,140,43.2,5596064833,56,Back,5596064843,212,23.0,5596064845,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947835,509,1,2,47,27,b1rpb2ox52uxcmjrsnqd95pk5,1,43.2,29.8,2025-03-22T21:13:44.151Z,2025-03-22T21:13:47Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5596064957,212,20.5,5596064953,140,44.7,5596064959,213,1.49,5596064955,141,59.9,5596064951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947859,510,1,2,47,31,b1rpb2ox52uxcmjrsnqd95pk5,1,53.3,70.6,2025-03-22T21:13:47.720Z,2025-03-22T21:13:52Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5596065081,56,Left,5596065085,141,90.6,5596065089,213,1.03,5596065083,140,61.0,5596065087,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947871,511,1,2,47,35,b1rpb2ox52uxcmjrsnqd95pk5,0,66.1,92.0,2025-03-22T21:13:51.840Z,2025-03-22T21:13:53Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5596065147,1,,5596065143,212,42.2,5596065145,213,5.47,5596065135,155,,5596065139,140,93.8,5596065137,56,Center,5596065141,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947875,431,11,2,47,36,c9xffml4i7ihblp1qhus9w3fu,1,8.1,49.5,2025-03-22T21:13:52.789Z,2025-03-25T10:40:06Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5599775605,56,Back,5599775623,378,,5599775607,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947927,432,1,2,47,38,c9xffml4i7ihblp1qhus9w3fu,1,12.0,53.7,2025-03-22T21:13:55.405Z,2025-03-22T21:14:04Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5596065513,212,26.5,5596065515,213,0.90,5596065509,140,27.7,5596065505,123,,5596065511,141,84.2,5596065507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947949,433,1,2,47,46,c9xffml4i7ihblp1qhus9w3fu,0,30.5,88.6,2025-03-22T21:14:03.060Z,2025-03-22T21:14:06Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5596065603,140,67.2,5596065599,155,,5596065607,212,39.0,5596065611,1,,5596065605,141,80.0,5596065609,213,6.13,5596065601,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947969,512,12,2,47,50,b1rpb2ox52uxcmjrsnqd95pk5,1,25.6,32.1,2025-03-22T21:14:07.393Z,2025-03-25T10:40:18Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5596065729,140,30.0,5596065737,213,6.02,5596065733,212,4.8,5596065731,141,30.3,5596065727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947979,513,61,2,47,52,b1rpb2ox52uxcmjrsnqd95pk5,1,28.8,29.7,2025-03-22T21:14:08.654Z,2025-03-22T21:14:09Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5596065773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947995,514,1,2,47,52,b1rpb2ox52uxcmjrsnqd95pk5,0,23.4,9.9,2025-03-22T21:14:09.553Z,2025-03-25T10:40:30Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5596065897,56,Back,5596065907,1,,5596065903,212,20.3,5596065895,157,,5596065899,140,42.7,5596065901,141,12.5,5596065905,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948003,434,1,2,47,53,c9xffml4i7ihblp1qhus9w3fu,0,58.1,89.3,2025-03-22T21:14:09.845Z,2025-03-22T21:16:35Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5596065933,212,4.5,5596071443,1,,5596065935,213,0.14,5596065929,140,62.3,5596065927,56,Left,5596065931,141,90.2,5596071441,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790951753,591,61,2,47,53,b1rpb2ox52uxcmjrsnqd95pk5,1,37.2,6.6,2025-03-22T21:14:09.945Z,2025-03-22T21:23:01Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,,5596087807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790952337,518,61,2,47,53,c9xffml4i7ihblp1qhus9w3fu,1,59.5,90.6,2025-03-22T21:14:10.317Z,2025-03-22T21:24:36Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5596091521,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948025,435,1,2,47,56,c9xffml4i7ihblp1qhus9w3fu,1,57.0,90.3,2025-03-22T21:14:12.845Z,2025-03-22T22:10:47Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5596066043,213,4.34,5596066041,212,4.0,5596066037,140,55.6,5596066033,3,,5596066039,141,84.8,5596066035,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948041,436,1,2,47,58,c9xffml4i7ihblp1qhus9w3fu,0,55.6,84.8,2025-03-22T21:14:15.030Z,2025-03-22T21:17:29Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5596066167,212,6.4,5596066163,140,60.9,5596066169,213,0.51,5596066165,141,89.4,5596066161,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948057,437,43,2,48,0,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-22T21:14:17.045Z,2025-03-22T21:14:22Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5596066233,285,0,5596066231,56,Left,5596066427,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948059,438,43,2,48,0,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-22T21:14:17.334Z,2025-03-22T21:17:27Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5596073425,144,83,5596066417,399,6rnuvzwbmj7qv80xlwkjvqnkl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948071,516,1,2,48,2,b1rpb2ox52uxcmjrsnqd95pk5,1,29.8,9.1,2025-03-22T21:14:19.176Z,2025-03-22T21:14:21Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5596066299,140,35.0,5596066301,141,16.5,5596066305,213,0.74,5596066297,56,Back,5596066303,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948093,517,1,2,48,4,b1rpb2ox52uxcmjrsnqd95pk5,1,35.0,16.5,2025-03-22T21:14:21.200Z,2025-03-25T10:40:59Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,,5596066445,212,10.4,5596066441,140,26.4,5596066447,213,3.66,5596066443,141,8.9,5596066439,56,Back,5599776863,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948111,518,1,2,48,6,b1rpb2ox52uxcmjrsnqd95pk5,1,26.4,8.9,2025-03-22T21:14:23.144Z,2025-03-22T21:14:24Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5596066533,56,Back,5596066537,141,26.7,5596066541,213,1.79,5596066535,140,23.8,5596066539,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948153,519,1,2,48,7,b1rpb2ox52uxcmjrsnqd95pk5,1,26.2,28.5,2025-03-22T21:14:24.551Z,2025-03-22T21:14:29Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5596066771,140,10.8,5596066769,56,Back,5596066775,212,20.7,5596066777,213,2.46,5596066773,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948171,520,1,2,48,13,b1rpb2ox52uxcmjrsnqd95pk5,1,10.9,51.2,2025-03-22T21:14:29.784Z,2025-03-22T21:14:31Z,8q0b0qnmebzt9v4he9o3k7rbo,C. Saldaña,,,5596066877,56,Back,5596066883,212,28.2,5596066879,140,16.3,5596066875,155,,5596066881,141,91.8,5596066885,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948207,521,1,2,48,15,b1rpb2ox52uxcmjrsnqd95pk5,1,15.6,91.5,2025-03-22T21:14:31.824Z,2025-03-22T21:14:37Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5596067051,213,6.08,5596067047,141,87.2,5596067043,56,Back,5596067049,212,14.6,5596067045,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948211,522,4,2,48,18,b1rpb2ox52uxcmjrsnqd95pk5,1,38.4,77.6,2025-03-22T21:14:35.404Z,2025-03-22T21:14:43Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5596067093,152,,5596067105,286,,5596067089,294,,5596067091,56,Back,5596067087,13,,5596067101,233,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948205,439,4,2,48,18,c9xffml4i7ihblp1qhus9w3fu,0,61.6,22.4,2025-03-22T21:14:35.405Z,2025-03-22T21:14:43Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5596067081,56,Center,5596067083,152,,5596067077,294,,5596067073,13,,5596067113,233,522,5596067085,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948351,523,1,2,48,42,b1rpb2ox52uxcmjrsnqd95pk5,1,29.1,86.3,2025-03-22T21:14:58.607Z,2025-03-22T21:15:00Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5596067849,212,9.9,5596067845,140,33.5,5596067847,141,73.5,5596067843,56,Back,5596067851,213,5.20,5596067841,152,,5596067855,189,,5596067839,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948359,524,1,2,48,43,b1rpb2ox52uxcmjrsnqd95pk5,1,33.5,73.5,2025-03-22T21:15:00.031Z,2025-03-22T21:15:01Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5596067887,213,1.72,5596067883,141,86.0,5596067885,212,8.6,5596067879,56,Back,5596067881,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948381,525,1,2,48,44,b1rpb2ox52uxcmjrsnqd95pk5,0,32.7,86.6,2025-03-22T21:15:01.561Z,2025-03-22T21:15:06Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5596068009,141,91.2,5596068005,56,Left,5596068011,212,54.3,5596068007,140,84.3,5596068003,155,,5596068013,213,0.06,5596068015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948399,440,4,2,48,48,c9xffml4i7ihblp1qhus9w3fu,1,15.6,5.6,2025-03-22T21:15:05.213Z,2025-03-22T21:31:56Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5596081091,13,,5596110183,233,638,5596081095,265,,5596068099,56,Back,5596081097,285,,5596081093,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790955365,638,4,2,48,48,b1rpb2ox52uxcmjrsnqd95pk5,0,84.4,94.4,2025-03-22T21:15:05.214Z,2025-03-22T21:31:56Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5596110143,286,,5596110135,13,,5596110139,152,,5596110137,56,Left,5596110141,265,,5596110191,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948401,441,43,2,48,50,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-22T21:15:06.856Z,2025-03-22T21:20:49Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5596082321,144,61,5596068115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948407,442,43,2,48,51,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-22T21:15:07.941Z,2025-03-22T21:20:51Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5596068133,56,Back,5596082395,144,5,5596068135,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948485,526,43,2,48,51,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-22T21:15:07.992Z,2025-03-22T21:19:45Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5596068589,347,0,5596068587,56,Left,5596079651,144,5,5596068617,233,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948725,527,43,2,49,31,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-22T21:15:47.992Z,2025-03-22T21:24:54Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5596080113,265,0,5596080115,286,0,5596069931,189,0,5596092233,144,4,5596080109,13,0,5596069887,56,Left,5596080111,152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948741,443,1,2,49,35,c9xffml4i7ihblp1qhus9w3fu,0,28.8,14.3,2025-03-22T21:15:52.078Z,2025-03-22T21:32:13Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5596069993,1,,5596110819,189,,5596082527,5,,5596069981,157,,5596082529,152,,5596069987,141,24.6,5596069983,56,Center,5596069989,212,34.7,5596069991,213,0.20,5596069985,140,,,,,,,,,,,,,,,,,,,,,61.2,,,,
2790954029,623,44,2,49,36,b1rpb2ox52uxcmjrsnqd95pk5,1,33.6,70.9,2025-03-22T21:15:52.731Z,2025-03-22T21:32:25Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5596099759,233,519,5596099267,56,Back,5596099921,189,,5596099269,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790952413,519,44,2,49,36,c9xffml4i7ihblp1qhus9w3fu,0,66.4,29.1,2025-03-22T21:15:52.732Z,2025-03-22T21:27:36Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5596090497,286,,5596099767,233,623,5596090495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954033,624,61,2,49,36,b1rpb2ox52uxcmjrsnqd95pk5,1,32.8,73.9,2025-03-22T21:15:52.899Z,2025-03-22T21:32:27Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5596101095,189,,5596099285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948759,444,4,2,49,36,c9xffml4i7ihblp1qhus9w3fu,1,65.4,18.8,2025-03-22T21:15:53.071Z,2025-03-22T21:32:35Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5596070121,13,,5596070135,233,528,5596070125,152,,5596070129,286,,5596070123,56,Right,5596111841,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948737,528,4,2,49,36,b1rpb2ox52uxcmjrsnqd95pk5,0,34.6,81.2,2025-03-22T21:15:53.072Z,2025-03-22T21:28:00Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5596070039,13,,5596070041,295,,5596070043,56,Back,5596070145,233,444,5596070047,285,,5596070045,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948897,445,1,2,50,1,c9xffml4i7ihblp1qhus9w3fu,0,67.0,15.3,2025-03-22T21:16:17.965Z,2025-03-25T10:42:07Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5596070945,56,Center,5596070949,141,68.4,5599778469,223,,5596070937,2,,5596070953,213,0.79,5599778471,72,,5596070941,155,,5596070943,152,,5596070947,140,100.0,5596070951,212,5596070939,5,,5596070955,1,,,,,,,,,,,,,,,,50.8,,,,
2790948989,446,5,2,50,3,c9xffml4i7ihblp1qhus9w3fu,0,101.2,64.9,2025-03-22T21:16:19.963Z,2025-03-22T22:03:53Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5596071437,56,Center,5596071769,233,530,5596071439,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949053,530,5,2,50,3,b1rpb2ox52uxcmjrsnqd95pk5,1,-1.2,35.1,2025-03-22T21:16:19.963Z,2025-03-22T22:03:52Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5596071749,346,,5596071747,56,Back,5596071751,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949071,531,1,2,50,28,b1rpb2ox52uxcmjrsnqd95pk5,1,4.6,53.1,2025-03-22T21:16:45.199Z,2025-03-22T21:16:49Z,8q0b0qnmebzt9v4he9o3k7rbo,C. Saldaña,,,5596071843,237,,5596071831,56,Back,5596071829,124,,5596071835,141,71.1,5596071839,213,1.32,5596071833,140,7.6,5596071837,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949089,532,1,2,50,32,b1rpb2ox52uxcmjrsnqd95pk5,1,8.4,85.4,2025-03-22T21:16:49.471Z,2025-03-22T22:12:54Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5596071949,140,28.9,5596071953,212,21.8,5596071955,213,0.15,5596071947,56,Back,5596071951,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949097,533,1,2,50,35,b1rpb2ox52uxcmjrsnqd95pk5,1,27.8,92.2,2025-03-22T21:16:51.749Z,2025-03-25T10:42:45Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5599779351,141,96.5,5599779355,213,0.39,5599779349,140,34.6,5599779353,212,7.7,5596071991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949107,534,61,2,50,36,b1rpb2ox52uxcmjrsnqd95pk5,0,36.6,88.6,2025-03-22T21:16:52.951Z,2025-03-22T22:12:58Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5596072027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949113,447,1,2,50,36,c9xffml4i7ihblp1qhus9w3fu,0,43.3,13.8,2025-03-22T21:16:53.380Z,2025-03-22T21:16:55Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5596072075,212,16.1,5596072069,56,Back,5596072071,140,38.4,5596072073,141,36.3,5596072077,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949169,448,51,2,50,39,c9xffml4i7ihblp1qhus9w3fu,1,37.4,12.5,2025-03-22T21:16:56.500Z,2025-03-25T10:43:04Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5596072429,169,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949175,535,1,2,50,40,b1rpb2ox52uxcmjrsnqd95pk5,1,60.3,69.0,2025-03-22T21:16:57.079Z,2025-03-22T21:17:09Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,1.0,,5596072675,154,,5596072413,140,75.2,5596072417,212,16.1,5596072411,56,Center,5596072673,210,15,5596072415,141,74.8,5596072419,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949179,536,15,2,50,45,b1rpb2ox52uxcmjrsnqd95pk5,1,92.0,64.2,2025-03-22T21:17:01.831Z,2025-03-25T10:43:20Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5596072445,56,Center,5599780047,214,,5596072693,146,95.1,5596072441,22,,5596072683,154,,5596072571,20,,5596095353,468,448,5599780045,76,,5596072681,29,,5596072695,147,5596072443,64,,5596072685,55,5596072689,102,5596072691,103,1.9,5596072735,233,449,,,,,,,,58.8,535,52.3,,
2790949201,449,10,2,50,45,c9xffml4i7ihblp1qhus9w3fu,1,4.4,41.1,2025-03-22T21:17:01.931Z,2025-03-25T10:43:50Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5596072569,56,Back,5599780767,182,,5599780819,377,,5596072563,173,,5596072753,233,536,5599780281,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949211,450,6,2,50,47,c9xffml4i7ihblp1qhus9w3fu,0,6.7,39.8,2025-03-22T21:17:03.872Z,2025-03-25T10:44:17Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5596072653,233,537,5596072633,56,Back,5596072635,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949181,537,6,2,50,47,b1rpb2ox52uxcmjrsnqd95pk5,1,93.3,60.2,2025-03-22T21:17:03.872Z,2025-03-22T21:31:58Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5596072509,73,,5596072507,56,Center,5596072649,233,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949515,538,1,2,51,31,b1rpb2ox52uxcmjrsnqd95pk5,1,99.5,99.5,2025-03-22T21:17:48.182Z,2025-03-22T21:17:51Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5596074311,212,19.5,5596074307,140,90.1,5596074303,6,,5596074309,141,74.7,5596074305,56,Center,5596074313,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949527,539,1,2,51,32,b1rpb2ox52uxcmjrsnqd95pk5,0,90.1,74.7,2025-03-22T21:17:49.470Z,2025-03-25T10:44:23Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5596074379,56,Left,5596074381,140,82.0,5596074385,212,10.8,5599781393,156,,5596074387,213,2.48,5596074383,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949549,451,12,2,51,34,c9xffml4i7ihblp1qhus9w3fu,1,12.1,24.2,2025-03-22T21:17:51.596Z,2025-03-25T10:44:32Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5599781609,212,22.7,5596074515,56,Back,5599781605,140,32.5,5599781611,213,5.94,5599781607,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
