id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2821693657,445,1,2,50,2,bu5w8wprynlj9mvphvy8sd94f,1,82.8,83.8,2025-06-08T00:13:20.406Z,2025-06-08T00:13:30Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,1.0,5765821499,1,,5765821771,210,13,5765821773,154,,5765821489,56,Center,5765821491,140,94.2,5765821485,2,,5765821497,213,5.09,5765821487,155,,5765821495,212,5765821493,141,,,,,,,,40.0,,32.1,,,,,,,,,,,,,,,,,,,
2821693663,446,13,2,50,4,bu5w8wprynlj9mvphvy8sd94f,1,92.5,38.9,2025-06-08T00:13:22.957Z,2025-06-08T01:08:44Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,5765821809,231,49.1,5765821517,17,,5765821805,328,,5765821803,103,37.5,5765821793,29,,5765821795,154,,5765951785,23,,5765821599,20,,5765821807,230,5765821791,84,5765821801,102,42.0,5765821797,55,5765821519,56,,445,99.1,,,,,,,,,Center,,,,,,,,,,
2821693665,447,5,2,50,6,bu5w8wprynlj9mvphvy8sd94f,0,101.2,42.2,2025-06-08T00:13:24.256Z,2025-06-08T00:13:29Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,5765821531,346,,5765821619,233,459,5765821529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693669,459,5,2,50,6,daicfonrbj124lu2la2rctxck,1,-1.2,57.8,2025-06-08T00:13:24.256Z,2025-06-08T01:19:52Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765821551,346,,5765821595,233,447,5765821549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693909,461,1,2,50,36,daicfonrbj124lu2la2rctxck,1,1.1,39.1,2025-06-08T00:13:54.224Z,2025-06-08T00:35:47Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,5765822937,1,,5765822929,140,25.3,5765822931,141,7.3,5765822933,212,33.4,5765822935,213,5.58,5765822927,56,Back,5765822941,237,,5765881141,189,,5765822925,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693919,462,1,2,50,37,daicfonrbj124lu2la2rctxck,0,25.3,7.3,2025-06-08T00:13:56.033Z,2025-06-08T01:17:33Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765822999,140,58.9,5765823005,212,36.8,5765823003,141,22.7,5765823007,213,0.29,5765822991,155,,5765823009,1,,5765822995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693931,449,1,2,50,38,bu5w8wprynlj9mvphvy8sd94f,1,39.9,68.4,2025-06-08T00:13:56.990Z,2025-06-08T00:13:58Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,5765823075,141,66.0,5765823073,140,64.4,5765823069,3,,5765823077,212,25.8,5765823071,56,Center,5765823079,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693971,451,1,2,50,41,bu5w8wprynlj9mvphvy8sd94f,1,57.5,69.9,2025-06-08T00:13:59.421Z,2025-06-08T00:14:02Z,cyignmjprj3whvban361mclm2,D. Mercado,,5765823305,141,54.0,5765823303,140,54.6,5765823309,213,4.44,5765823301,56,Center,5765823307,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694015,452,1,2,50,43,bu5w8wprynlj9mvphvy8sd94f,1,54.6,56.0,2025-06-08T00:14:01.958Z,2025-06-08T00:14:07Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,5765823553,212,20.4,5765823555,213,0.80,5765823551,141,77.6,5765823547,56,Center,5765823549,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694025,453,1,2,50,49,bu5w8wprynlj9mvphvy8sd94f,1,70.7,76.4,2025-06-08T00:14:07.373Z,2025-06-08T00:14:08Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,5765823615,212,13.0,5765823617,213,5.82,5765823611,141,67.8,5765823607,56,Center,5765823609,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694065,454,1,2,50,50,bu5w8wprynlj9mvphvy8sd94f,1,90.4,69.9,2025-06-08T00:14:08.765Z,2025-06-08T00:14:14Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,5765823859,56,Center,5765823863,141,67.9,5765823865,212,1.9,5765823861,140,89.1,5765823867,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821717467,734,1,2,50,51,bu5w8wprynlj9mvphvy8sd94f,1,78.5,66.9,2025-06-08T00:14:09.209Z,2025-06-08T01:08:27Z,cyignmjprj3whvban361mclm2,D. Mercado,,5765953097,213,1.04,5765953091,140,84.9,5765953095,212,13.3,5765953093,141,83.8,5765953089,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694077,455,1,2,50,55,bu5w8wprynlj9mvphvy8sd94f,1,87.0,81.5,2025-06-08T00:14:13.999Z,2025-06-08T01:08:37Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,1.0,5765824949,210,15,5765823933,212,26.2,5765823935,213,4.89,5765823929,140,91.3,5765823931,141,43.6,5765823923,2,,5765824951,154,,5765823925,155,,5765823927,56,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,
2821694087,456,44,2,50,56,bu5w8wprynlj9mvphvy8sd94f,1,93.2,40.2,2025-06-08T00:14:15.033Z,2025-06-08T01:21:13Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,5765823999,56,Center,5765824055,233,464,5765824001,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694075,464,44,2,50,56,daicfonrbj124lu2la2rctxck,0,6.8,59.8,2025-06-08T00:14:15.034Z,2025-06-08T01:21:14Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765823919,285,,5765823917,56,Back,5765824059,233,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694091,457,15,2,50,57,bu5w8wprynlj9mvphvy8sd94f,1,91.3,43.6,2025-06-08T00:14:15.877Z,2025-06-08T00:14:38Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,5765824017,17,,5765825005,233,465,5765824979,154,,5765824831,15,,5765824975,78,,5765824981,55,455,5765824991,146,97.8,5765824989,103,1.9,5765824835,328,5765824015,22,5765824993,147,48.6,5765824019,56,5765824977,29,,Center,,5765824985,102,48.2,,,,,,,,,,,,,,,,
2821694103,465,10,2,50,57,daicfonrbj124lu2la2rctxck,1,2.9,51.8,2025-06-08T00:14:15.977Z,2025-06-08T00:14:38Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,5765824099,173,,5765825049,233,457,5765824101,178,,5765824105,56,Back,5765824103,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694105,458,15,2,51,0,bu5w8wprynlj9mvphvy8sd94f,1,93.4,35.7,2025-06-08T00:14:19.061Z,2025-06-08T00:14:44Z,cyignmjprj3whvban361mclm2,D. Mercado,,5765825307,233,466,5765824109,63,,5765825289,230,99.5,5765825269,458,,5765825103,82,,5765824111,56,Center,5765825267,328,,5765825261,78,,5765825093,20,5765825291,231,5765824107,22,,5765825281,146,5765825263,102,47.5,95.1,,5765825265,103,19,5765825285,147,5765825273,100,,51.1,39.7,,,,,,,,,
2821694121,466,10,2,51,0,daicfonrbj124lu2la2rctxck,1,4.9,60.3,2025-06-08T00:14:19.161Z,2025-06-08T00:14:45Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765825311,233,458,5765824183,94,,5765824185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694111,459,6,2,51,1,bu5w8wprynlj9mvphvy8sd94f,1,95.4,40.8,2025-06-08T00:14:19.725Z,2025-06-08T01:20:28Z,cyignmjprj3whvban361mclm2,D. Mercado,,5765824285,233,467,5765824181,75,,5765824179,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694127,467,6,2,51,1,daicfonrbj124lu2la2rctxck,0,4.6,59.2,2025-06-08T00:14:19.725Z,2025-06-08T01:20:28Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765824215,73,,5765824213,56,Back,5765824293,233,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694505,460,1,2,51,46,bu5w8wprynlj9mvphvy8sd94f,0,99.5,0.5,2025-06-08T00:15:04.342Z,2025-06-08T00:15:12Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,5765826309,155,,5765826321,140,95.2,5765826327,212,36.9,5765826317,56,Center,5765826331,213,1.69,5765826303,2,,5765826305,6,,5765826325,141,54.3,5765826333,1,5765826313,223,5765826657,233,468,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694559,468,41,2,51,49,daicfonrbj124lu2la2rctxck,1,5.1,50.7,2025-06-08T00:15:08.194Z,2025-06-08T00:15:13Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,5765826611,141,50.7,5765826613,212,0,5765826615,213,3.14,5765826609,140,5.1,5765826683,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694569,469,11,2,51,53,daicfonrbj124lu2la2rctxck,1,5.1,50.7,2025-06-08T00:15:12.089Z,2025-06-08T00:15:12Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,5765826655,88,,5765826653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694579,470,1,2,51,55,daicfonrbj124lu2la2rctxck,0,12.8,46.3,2025-06-08T00:15:13.417Z,2025-06-08T00:15:16Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,5765826891,1,,5765826729,213,5.77,5765826719,123,,5765826723,140,47.3,5765826725,141,16.2,5765826727,212,41.6,5765826739,287,,5765826721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694657,461,12,2,51,58,bu5w8wprynlj9mvphvy8sd94f,1,41.9,79.7,2025-06-08T00:15:17.014Z,2025-06-08T00:15:21Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,5765827211,213,6.21,5765827207,141,76.9,5765827209,212,26.1,5765827203,56,Center,5765827205,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694671,463,1,2,52,3,bu5w8wprynlj9mvphvy8sd94f,1,66.6,76.9,2025-06-08T00:15:21.244Z,2025-06-08T00:15:22Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,5765827275,56,Center,5765827285,212,7.4,5765827283,141,77.9,5765827289,213,3.05,5765827279,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694679,464,3,2,52,4,bu5w8wprynlj9mvphvy8sd94f,1,64.4,77.6,2025-06-08T00:15:22.308Z,2025-06-08T01:20:56Z,cyignmjprj3whvban361mclm2,D. Mercado,,5765827321,56,Center,5765827323,286,,5765827393,233,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694695,471,45,2,52,4,daicfonrbj124lu2la2rctxck,0,35.6,22.4,2025-06-08T00:15:22.308Z,2025-06-08T01:20:57Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5765827379,285,,5765827377,56,Back,5765827435,233,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694713,465,1,2,52,4,bu5w8wprynlj9mvphvy8sd94f,1,59.4,77.3,2025-06-08T00:15:23.061Z,2025-06-08T00:15:26Z,cyignmjprj3whvban361mclm2,D. Mercado,,5765827465,140,67.0,5765827463,56,Left,5765827469,212,8.1,5765827471,213,0.19,5765827467,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694775,466,1,2,52,7,bu5w8wprynlj9mvphvy8sd94f,1,64.8,80.5,2025-06-08T00:15:25.372Z,2025-06-08T00:15:33Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,5765827841,213,1.12,5765827839,212,10.1,5765827835,140,69.0,5765827833,56,Left,5765827837,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694779,467,4,2,52,15,bu5w8wprynlj9mvphvy8sd94f,1,77.5,79.2,2025-06-08T00:15:33.742Z,2025-06-08T01:20:14Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,5765827861,13,,5765827867,265,,5765827935,233,472,5765827863,56,Left,5765827865,152,,5765827869,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821694777,472,4,2,52,15,daicfonrbj124lu2la2rctxck,0,22.5,20.8,2025-06-08T00:15:33.743Z,2025-06-08T01:20:14Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5765827973,233,467,5765827887,56,Back,5765827893,285,,5765827885,13,,5765827891,265,,5765827889,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821695641,469,16,2,53,27,bu5w8wprynlj9mvphvy8sd94f,1,79.1,74.0,2025-06-08T00:16:45.957Z,2025-06-08T01:25:55Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,5765833577,375,53:26.107,5765833569,20,,5765834269,80,,5765834277,136,,5765834271,102,45.7,5765834289,138,,5765832503,26,,5765832505,18,,5765834281,231,5765834287,282,5765834291,273,,5765834279,230,5765834295,472,bu5w8wprynlj9mvphvy8sd94f,99.1,50.4,5765834283,280,FREE_KICK_WON,5765834285,281,5765834275,458,,467,cvi9u3v3krlkbvwcwjqztzvca,5765834273,103,5765833573,374,13.3,2025-06-08 01:16:44.316,5765832507,56,Center
2821696053,475,1,2,54,25,daicfonrbj124lu2la2rctxck,1,50.3,50.3,2025-06-08T00:17:43.807Z,2025-06-08T01:17:30Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5765834775,279,G,5765973099,189,,5765834773,213,3.21,5765834771,212,20.2,5765834769,141,48.2,5765834765,56,Back,5765834767,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696083,476,1,2,54,27,daicfonrbj124lu2la2rctxck,0,31.1,48.2,2025-06-08T00:17:46.183Z,2025-06-08T00:17:49Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,5765834999,213,0.48,5765834991,56,Left,5765834997,212,52.4,5765835003,1,,5765834989,157,,5765834995,141,83.6,5765834993,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696081,470,1,2,54,30,bu5w8wprynlj9mvphvy8sd94f,0,28.6,20.9,2025-06-08T00:17:48.956Z,2025-06-08T00:17:51Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,5765835129,286,,5765834979,140,41.0,5765834977,56,Back,5765834985,213,0.00,5765834983,212,13.0,5765834975,157,,5765834981,141,20.9,5765835123,236,,5765835125,233,5765834987,1,,,,,,,,,,477,,,,,,,,,,,,,,,,,,,
2821696095,477,74,2,54,30,daicfonrbj124lu2la2rctxck,1,74.4,85.0,2025-06-08T00:17:48.957Z,2025-06-08T01:20:33Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,5765835131,233,470,5765835089,56,Left,5765835091,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696101,478,61,2,54,33,daicfonrbj124lu2la2rctxck,0,73.6,95.3,2025-06-08T00:17:51.975Z,2025-06-08T00:17:52Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,5765835151,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696113,471,1,2,54,34,bu5w8wprynlj9mvphvy8sd94f,0,33.5,5.6,2025-06-08T00:17:53.157Z,2025-06-08T00:17:54Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,5765835199,56,Back,5765835223,286,,5765835219,233,479,5765835207,213,6.23,5765835217,236,,5765835201,140,37.0,5765835205,212,3.7,5765835203,141,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696115,479,74,2,54,34,daicfonrbj124lu2la2rctxck,1,67.8,93.8,2025-06-08T00:17:53.158Z,2025-06-08T01:20:34Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765835241,233,471,5765835209,56,Left,5765835211,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696137,472,5,2,54,35,bu5w8wprynlj9mvphvy8sd94f,1,32.2,-1.2,2025-06-08T00:17:54.132Z,2025-06-08T00:18:00Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,5765835301,233,480,5765835295,347,,5765835293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696119,480,5,2,54,35,daicfonrbj124lu2la2rctxck,0,67.8,101.2,2025-06-08T00:17:54.132Z,2025-06-08T01:19:52Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765835225,56,Left,5765835227,347,,5765835307,233,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696299,473,1,2,54,59,bu5w8wprynlj9mvphvy8sd94f,1,27.1,0.0,2025-06-08T00:18:17.851Z,2025-06-08T00:18:21Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,5765836179,107,,5765836189,213,0.28,5765836191,1,,5765836183,140,56.7,5765836185,141,11.0,5765836181,56,Right,5765836187,212,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696303,474,44,2,55,1,bu5w8wprynlj9mvphvy8sd94f,1,58.3,9.3,2025-06-08T00:18:20.061Z,2025-06-08T01:21:14Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,5765836211,286,,5765836281,233,481,5765836209,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696289,481,44,2,55,1,daicfonrbj124lu2la2rctxck,0,41.7,90.7,2025-06-08T00:18:20.062Z,2025-06-08T01:21:15Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5765836287,233,474,5765836147,56,Back,5765836149,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696313,475,1,2,55,2,bu5w8wprynlj9mvphvy8sd94f,0,56.7,11.0,2025-06-08T00:18:20.356Z,2025-06-08T00:37:36Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,5765836261,140,64.6,5765836255,168,,5765836271,212,11.1,5765836273,213,0.73,5765836251,3,,5765836257,56,Center,5765836265,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696335,482,1,2,55,3,daicfonrbj124lu2la2rctxck,1,34.7,83.9,2025-06-08T00:18:21.247Z,2025-06-08T00:18:25Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765836411,157,,5765836417,141,44.5,5765836415,140,43.6,5765836413,56,Back,5765836423,1,,5765836419,212,28.4,5765836421,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696341,483,43,2,55,7,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-06-08T00:18:25.399Z,2025-06-08T00:18:30Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5765836651,144,61,5765836447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696351,476,4,2,55,8,bu5w8wprynlj9mvphvy8sd94f,1,54.8,54.4,2025-06-08T00:18:26.372Z,2025-06-08T00:18:32Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,5765836571,294,,5765836577,286,,5765836569,13,,5765836623,233,484,5765836575,152,,5765836573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696357,484,4,2,55,8,daicfonrbj124lu2la2rctxck,0,45.2,45.6,2025-06-08T00:18:26.373Z,2025-06-08T00:18:33Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5765836551,56,Back,5765836553,152,,5765836649,233,476,5765836555,285,,5765836543,13,,5765836549,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696433,485,17,2,55,17,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-06-08T00:18:35.494Z,2025-06-08T00:42:41Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5765837729,31,,5765837731,392,,5765837733,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696447,477,43,2,55,18,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-08T00:18:36.764Z,2025-06-08T00:44:17Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,5765901599,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696517,478,1,2,55,24,bu5w8wprynlj9mvphvy8sd94f,1,53.7,56.6,2025-06-08T00:18:42.995Z,2025-06-08T00:44:23Z,cyignmjprj3whvban361mclm2,D. Mercado,,5765837353,140,52.7,5765837355,141,66.1,5765901881,5,,5765837357,212,6.5,5765901883,152,,5765837351,56,Center,5765837359,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696589,479,1,2,55,26,bu5w8wprynlj9mvphvy8sd94f,1,52.7,66.1,2025-06-08T00:18:44.851Z,2025-06-08T00:44:38Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,5765902461,189,,5765837767,56,Left,5765837773,212,11.2,5765837775,213,0.97,5765837771,141,79.7,5765837769,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696609,480,61,2,55,35,bu5w8wprynlj9mvphvy8sd94f,0,81.9,95.3,2025-06-08T00:18:53.645Z,2025-06-08T00:18:59Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,5765837853,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696607,486,4,2,55,37,daicfonrbj124lu2la2rctxck,1,14.2,7.0,2025-06-08T00:18:55.878Z,2025-06-08T00:45:02Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765837903,295,,5765837905,56,Back,5765837907,152,,5765837933,233,481,5765837901,13,,5765837909,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696613,481,4,2,55,37,bu5w8wprynlj9mvphvy8sd94f,0,85.8,93.0,2025-06-08T00:18:55.879Z,2025-06-08T00:45:01Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,5765837881,286,,5765837875,56,Left,5765837873,13,,5765837981,233,486,5765837877,152,,5765903777,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821708665,752,1,2,55,46,daicfonrbj124lu2la2rctxck,1,5.7,23.9,2025-06-08T00:19:04.813Z,2025-06-08T00:46:16Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,5765906621,152,,5765906487,56,Back,5765906501,213,5.44,5765906495,141,5.2,5765906491,140,16.5,5765906497,212,17.0,5765906619,5,,5765906741,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696699,487,1,2,55,49,daicfonrbj124lu2la2rctxck,1,16.5,7.7,2025-06-08T00:19:07.214Z,2025-06-08T00:46:18Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765838441,141,6.4,5765838433,56,Back,5765838449,213,6.23,5765838445,212,16.2,5765838437,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696707,488,1,2,55,50,daicfonrbj124lu2la2rctxck,1,31.9,6.4,2025-06-08T00:19:08.608Z,2025-06-08T00:19:09Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5765838487,56,Back,5765838495,213,2.85,5765838493,212,20.6,5765838489,140,13.1,5765838491,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696711,489,1,2,55,51,daicfonrbj124lu2la2rctxck,1,13.1,15.0,2025-06-08T00:19:09.471Z,2025-06-08T00:19:10Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,5765838545,141,8.5,5765838543,140,22.5,5765838547,212,10.8,5765838541,56,Back,5765838549,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696717,490,1,2,55,52,daicfonrbj124lu2la2rctxck,1,22.5,8.5,2025-06-08T00:19:10.382Z,2025-06-08T01:16:43Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765838577,56,Back,5765838583,212,32.4,5765838585,213,2.13,5765838579,140,6.2,5765838581,141,49.0,5765838939,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696789,491,1,2,55,59,daicfonrbj124lu2la2rctxck,1,7.3,60.6,2025-06-08T00:19:18.111Z,2025-06-08T00:19:20Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,5765839053,140,9.0,5765839055,141,35.2,5765839057,212,17.4,5765839051,56,Back,5765839059,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821696837,492,1,2,56,1,daicfonrbj124lu2la2rctxck,0,9.0,35.2,2025-06-08T00:19:19.879Z,2025-06-08T01:16:44Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,5765839323,1,,5765839319,212,39.9,5765839321,213,0.82,5765839311,155,,5765839317,141,78.2,5765839315,140,34.8,5765839313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
