id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2816251699,530,1,2,52,29,7neuneh44n9rtsfsh6r0sb9no,1,27.7,64.8,2025-05-18T03:21:44.603Z,2025-05-18T03:21:51Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5735476309,213,5.11,5735476305,141,43.7,5735476303,140,33.4,5735476301,56,Back,5735476307,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251697,431,83,2,52,36,7c9knuwazz9k9449u5rnuuy5m,0,53.3,53.4,2025-05-18T03:21:51.440Z,2025-05-18T03:21:54Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5735476475,399,do8svqsgqomasmzdwwsgg7qlm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251705,531,4,2,52,36,7neuneh44n9rtsfsh6r0sb9no,1,46.0,45.8,2025-05-18T03:21:51.634Z,2025-05-18T05:10:32Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5735584367,295,,5735476367,56,Back,5735476369,152,,5735476373,286,,5735476365,13,,5735476427,233,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251709,432,4,2,52,36,7c9knuwazz9k9449u5rnuuy5m,0,54.0,54.2,2025-05-18T03:21:51.635Z,2025-05-18T05:10:35Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5735476387,152,,5735476383,13,,5735476437,233,531,5735476391,285,,5735584393,295,,5735476385,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251877,532,1,2,53,13,7neuneh44n9rtsfsh6r0sb9no,1,48.0,49.7,2025-05-18T03:22:28.145Z,2025-05-18T03:22:29Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5735477285,212,20.1,5735477277,152,,5735477275,5,,5735477287,213,4.19,5735477281,140,38.4,5735477283,141,24.1,5735477279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251895,533,1,2,53,14,7neuneh44n9rtsfsh6r0sb9no,1,38.4,23.3,2025-05-18T03:22:29.144Z,2025-05-18T03:22:32Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735477377,212,31.0,5735477371,56,Right,5735477373,140,67.4,5735477379,213,6.10,5735477375,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251909,534,1,2,53,16,7neuneh44n9rtsfsh6r0sb9no,1,69.7,14.0,2025-05-18T03:22:31.792Z,2025-05-18T03:22:33Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5735477439,141,21.5,5735477443,213,2.96,5735477441,212,28.4,5735477435,56,Back,5735477437,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251949,535,1,2,53,18,7neuneh44n9rtsfsh6r0sb9no,1,42.0,21.9,2025-05-18T03:22:33.472Z,2025-05-18T03:22:43Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735477655,140,29.0,5735477657,141,37.6,5735477653,56,Back,5735477659,212,17.3,5735477661,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251975,536,1,2,53,27,7neuneh44n9rtsfsh6r0sb9no,1,25.6,36.0,2025-05-18T03:22:42.912Z,2025-05-18T03:22:50Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5735477775,56,Back,5735477779,141,49.9,5735477781,212,15.9,5735477783,213,2.51,5735477777,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251999,537,1,2,53,35,7neuneh44n9rtsfsh6r0sb9no,1,13.3,51.0,2025-05-18T03:22:50.216Z,2025-05-18T03:22:55Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5735477909,212,21.9,5735477903,56,Back,5735477907,141,23.7,5735477911,213,5.27,5735477905,140,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252023,538,1,2,53,39,7neuneh44n9rtsfsh6r0sb9no,1,24.4,23.7,2025-05-18T03:22:55.057Z,2025-05-18T03:22:58Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5735478017,157,,5735478029,1,,5735478019,56,Center,5735478023,141,21.5,5735478027,213,6.25,5735478021,140,65.7,5735478025,212,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252033,433,4,2,53,43,7c9knuwazz9k9449u5rnuuy5m,1,28.8,80.4,2025-05-18T03:22:58.615Z,2025-05-18T04:20:10Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5735478121,152,,5735478127,233,539,5735550485,294,,5735478125,285,,5735478113,13,,5735478117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252027,539,4,2,53,43,7neuneh44n9rtsfsh6r0sb9no,0,71.2,19.6,2025-05-18T03:22:58.616Z,2025-05-18T03:23:07Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5735478065,13,,5735478139,233,433,5735478071,152,,5735478069,56,Right,5735478137,286,,5735478067,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252111,434,1,2,53,57,7c9knuwazz9k9449u5rnuuy5m,1,22.5,81.1,2025-05-18T03:23:12.184Z,2025-05-18T03:23:15Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5735478533,141,44.8,5735478531,140,12.9,5735478537,213,4.32,5735478525,5,,5735478527,152,,5735478535,212,26.7,5735478529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252143,435,1,2,53,59,7c9knuwazz9k9449u5rnuuy5m,1,10.4,44.0,2025-05-18T03:23:15.056Z,2025-05-18T03:23:19Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5735478699,213,5.69,5735478701,1,,5735478697,212,39.9,5735478693,140,41.8,5735478691,56,Back,5735478695,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252163,436,1,2,54,4,7c9knuwazz9k9449u5rnuuy5m,1,36.7,8.5,2025-05-18T03:23:19.113Z,2025-05-18T03:23:22Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5735478815,213,1.91,5735478807,56,Back,5735478811,141,37.1,5735478813,212,20.6,5735478809,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252179,437,1,2,54,7,7c9knuwazz9k9449u5rnuuy5m,1,36.1,32.1,2025-05-18T03:23:22.129Z,2025-05-18T03:23:24Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5735478877,141,82.6,5735478873,56,Back,5735478883,1,,5735478881,213,1.75,5735478875,140,30.1,5735478879,212,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252201,438,1,2,54,9,7c9knuwazz9k9449u5rnuuy5m,1,28.9,85.9,2025-05-18T03:23:24.409Z,2025-05-18T03:23:27Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5735478985,212,23.8,5735478981,140,26.8,5735478987,213,4.62,5735478983,141,51.0,5735478979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252215,439,1,2,54,12,7c9knuwazz9k9449u5rnuuy5m,1,31.1,54.9,2025-05-18T03:23:27.745Z,2025-05-18T03:23:30Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5735479063,212,17.8,5735479061,141,80.9,5735479059,140,33.2,5735479065,213,1.45,5735479057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252237,440,1,2,54,15,7c9knuwazz9k9449u5rnuuy5m,1,33.0,83.5,2025-05-18T03:23:30.313Z,2025-05-18T03:23:34Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5735479195,212,15.2,5735479193,141,91.4,5735479197,213,0.36,5735479191,140,46.5,5735479189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252269,441,2,2,54,18,7c9knuwazz9k9449u5rnuuy5m,1,55.9,95.0,2025-05-18T03:23:33.889Z,2025-05-18T03:23:38Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5735479405,56,Center,5735479339,141,77.3,5735479337,140,81.1,5735479403,7,f3ftrudyp33naykboqmua0jro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252287,540,55,2,54,18,7neuneh44n9rtsfsh6r0sb9no,1,25.2,48.2,2025-05-18T03:23:33.890Z,2025-05-18T04:13:03Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5735483697,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252393,541,1,2,54,35,7neuneh44n9rtsfsh6r0sb9no,1,23.7,29.8,2025-05-18T03:23:50.168Z,2025-05-18T03:23:51Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735479847,241,,5735479845,5,,5735479857,213,1.42,5735479851,140,26.1,5735479853,141,54.9,5735479849,56,Back,5735479855,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252419,542,1,2,54,36,7neuneh44n9rtsfsh6r0sb9no,1,23.0,39.1,2025-05-18T03:23:51.264Z,2025-05-18T03:23:54Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5735479997,56,Back,5735479999,140,25.6,5735480001,141,67.9,5735480003,212,19.8,5735480005,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252431,543,1,2,54,38,7neuneh44n9rtsfsh6r0sb9no,1,22.4,68.4,2025-05-18T03:23:53.800Z,2025-05-18T03:23:55Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5735480071,213,0.95,5735480069,212,13.4,5735480063,56,Back,5735480067,141,84.5,5735480065,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252487,544,1,2,54,40,7neuneh44n9rtsfsh6r0sb9no,1,29.8,84.5,2025-05-18T03:23:55.680Z,2025-05-18T03:24:10Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5735480403,212,22.0,5735480401,141,63.4,5735480399,140,13.9,5735480405,213,3.85,5735480397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252505,545,1,2,54,55,7neuneh44n9rtsfsh6r0sb9no,0,22.5,66.3,2025-05-18T03:24:10.384Z,2025-05-18T03:24:13Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5735480519,212,54.0,5735480523,1,,5735480521,213,0.09,5735480517,141,73.5,5735480513,56,Center,5735480511,157,,5735480515,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252511,442,1,2,55,0,7c9knuwazz9k9449u5rnuuy5m,0,23.2,17.7,2025-05-18T03:24:15.417Z,2025-05-18T03:24:16Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5735480575,140,42.8,5735480581,213,0.55,5735480579,212,24.1,5735480571,3,,5735480577,141,36.1,5735480573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252533,546,1,2,55,1,7neuneh44n9rtsfsh6r0sb9no,1,64.6,67.5,2025-05-18T03:24:16.376Z,2025-05-18T03:24:18Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5735480675,212,5.9,5735480677,213,1.62,5735480673,141,76.1,5735480671,140,64.3,5735480669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252543,547,1,2,55,3,7neuneh44n9rtsfsh6r0sb9no,1,63.6,76.7,2025-05-18T03:24:18.400Z,2025-05-18T03:24:20Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5735480737,140,43.2,5735480741,212,21.4,5735480743,213,3.10,5735480735,56,Back,5735480739,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252557,548,1,2,55,4,7neuneh44n9rtsfsh6r0sb9no,1,41.1,82.4,2025-05-18T03:24:19.896Z,2025-05-18T03:24:22Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5735480805,140,13.0,5735480811,212,30.0,5735480815,213,3.32,5735480803,56,Back,5735480807,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252567,549,1,2,55,7,7neuneh44n9rtsfsh6r0sb9no,0,13.0,74.7,2025-05-18T03:24:22.624Z,2025-05-18T03:24:25Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5735480879,141,100.0,5735480881,212,60.4,5735480883,213,0.31,5735480875,56,Left,5735480877,140,67.8,5735480873,157,,5735480885,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252589,443,5,2,55,9,7c9knuwazz9k9449u5rnuuy5m,1,38.5,-2.0,2025-05-18T03:24:24.965Z,2025-05-18T04:13:36Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5735481007,56,Back,5735481023,233,550,5735481009,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252571,550,5,2,55,9,7neuneh44n9rtsfsh6r0sb9no,0,61.5,102.0,2025-05-18T03:24:24.965Z,2025-05-18T04:13:36Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5735481035,233,443,5735480895,347,,5735480893,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252601,444,1,2,55,14,7c9knuwazz9k9449u5rnuuy5m,1,49.0,0.0,2025-05-18T03:24:30.057Z,2025-05-18T03:24:33Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5735481109,141,13.2,5735481107,140,36.9,5735481103,107,,5735481111,212,16.4,5735481113,213,2.46,5735481105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252611,445,1,2,55,17,7c9knuwazz9k9449u5rnuuy5m,1,31.5,14.9,2025-05-18T03:24:32.962Z,2025-05-18T03:24:35Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5735481187,213,1.84,5735481181,140,26.6,5735481183,141,42.2,5735481179,56,Back,5735481185,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252621,446,1,2,55,20,7c9knuwazz9k9449u5rnuuy5m,1,21.6,39.1,2025-05-18T03:24:35.250Z,2025-05-18T03:24:38Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5735481233,212,19.3,5735481231,141,67.3,5735481235,213,1.45,5735481227,56,Back,5735481229,140,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252639,447,1,2,55,22,7c9knuwazz9k9449u5rnuuy5m,1,22.7,71.8,2025-05-18T03:24:37.962Z,2025-05-18T03:24:42Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5735481385,212,28.5,5735481383,141,32.5,5735481387,213,5.06,5735481381,140,32.0,5735481379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252651,448,1,2,55,27,7c9knuwazz9k9449u5rnuuy5m,1,27.8,39.5,2025-05-18T03:24:42.642Z,2025-05-18T03:24:47Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5735481491,140,34.1,5735481497,212,29.2,5735481489,56,Back,5735481495,141,81.4,5735481499,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252667,449,1,2,55,31,7c9knuwazz9k9449u5rnuuy5m,1,36.5,90.3,2025-05-18T03:24:46.970Z,2025-05-18T03:24:49Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5735481589,140,25.0,5735481597,212,19.0,5735481593,141,68.8,5735481587,56,Back,5735481601,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252683,450,1,2,55,34,7c9knuwazz9k9449u5rnuuy5m,1,23.7,72.9,2025-05-18T03:24:49.626Z,2025-05-18T03:24:53Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5735481665,56,Back,5735481671,212,24.0,5735481673,213,4.76,5735481669,141,37.6,5735481667,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252697,451,1,2,55,37,7c9knuwazz9k9449u5rnuuy5m,1,27.8,38.5,2025-05-18T03:24:53.018Z,2025-05-18T03:24:57Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5735481805,212,19.7,5735481799,56,Back,5735481801,140,32.0,5735481807,213,4.94,5735481803,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252719,452,1,2,55,42,7c9knuwazz9k9449u5rnuuy5m,1,34.0,7.4,2025-05-18T03:24:57.362Z,2025-05-18T03:25:01Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5735481955,56,Right,5735481959,141,4.3,5735481963,213,6.22,5735481961,212,31.0,5735481957,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252723,453,3,2,55,46,7c9knuwazz9k9449u5rnuuy5m,0,60.6,16.8,2025-05-18T03:25:01.347Z,2025-05-18T04:13:16Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5735481973,286,,5735481971,56,Right,5735482025,233,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252733,551,7,2,55,46,7neuneh44n9rtsfsh6r0sb9no,0,39.4,83.2,2025-05-18T03:25:01.348Z,2025-05-18T04:13:16Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5735482017,233,453,5735482009,56,Back,5735482011,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816253435,472,61,2,55,47,7c9knuwazz9k9449u5rnuuy5m,1,60.5,12.3,2025-05-18T03:25:02.941Z,2025-05-18T03:27:41Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5735485969,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252747,552,1,2,55,48,7neuneh44n9rtsfsh6r0sb9no,1,42.8,73.2,2025-05-18T03:25:03.415Z,2025-05-18T03:25:06Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5735482085,213,0.49,5735482077,56,Left,5735482083,212,10.3,5735482081,141,80.3,5735482079,140,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252771,553,1,2,55,52,7neuneh44n9rtsfsh6r0sb9no,1,62.5,83.3,2025-05-18T03:25:07.159Z,2025-05-18T03:25:09Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5735482195,141,84.7,5735482197,212,2.6,5735482191,56,Left,5735482193,140,64.8,5735482199,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252781,554,1,2,55,53,7neuneh44n9rtsfsh6r0sb9no,1,65.4,85.3,2025-05-18T03:25:09.031Z,2025-05-18T03:25:11Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735482255,212,3.1,5735482249,56,Left,5735482251,140,67.1,5735482257,213,0.97,5735482253,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252787,555,1,2,55,56,7neuneh44n9rtsfsh6r0sb9no,0,66.4,89.3,2025-05-18T03:25:11.199Z,2025-05-18T03:27:11Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5735482295,141,100.0,5735482299,213,0.65,5735482293,140,76.9,5735482297,212,13.8,5735482291,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252807,455,5,2,55,57,7c9knuwazz9k9449u5rnuuy5m,1,29.3,-1.4,2025-05-18T03:25:12.382Z,2025-05-18T04:13:36Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5735482437,233,556,5735482417,347,,5735482413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252795,556,5,2,55,57,7neuneh44n9rtsfsh6r0sb9no,0,70.7,101.4,2025-05-18T03:25:12.382Z,2025-05-18T04:13:37Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5735482335,347,,5735482455,233,455,5735482331,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252827,456,1,2,56,0,7c9knuwazz9k9449u5rnuuy5m,1,39.6,0.0,2025-05-18T03:25:15.882Z,2025-05-18T03:25:19Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5735482539,56,Back,5735482549,1,,5735482547,213,2.35,5735482543,141,24.4,5735482541,140,23.0,5735482537,107,,5735482545,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252839,457,1,2,56,4,7c9knuwazz9k9449u5rnuuy5m,1,22.6,26.4,2025-05-18T03:25:19.506Z,2025-05-18T03:25:22Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5735482595,56,Back,5735482597,140,21.6,5735482601,212,27.8,5735482603,213,1.61,5735482599,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252875,458,1,2,56,7,7c9knuwazz9k9449u5rnuuy5m,1,21.4,68.8,2025-05-18T03:25:22.258Z,2025-05-18T03:25:30Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5735482805,212,25.5,5735482799,56,Back,5735482807,213,5.24,5735482803,141,36.4,5735482801,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252877,459,61,2,56,15,7c9knuwazz9k9449u5rnuuy5m,0,34.9,30.7,2025-05-18T03:25:30.331Z,2025-05-18T03:25:31Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5735482825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252921,558,4,2,56,22,7neuneh44n9rtsfsh6r0sb9no,1,73.8,93.6,2025-05-18T03:25:37.129Z,2025-05-18T03:25:48Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5735483139,294,,5735483161,233,460,5735483143,152,,5735483141,56,Left,5735483145,286,,5735483137,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252915,460,4,2,56,22,7c9knuwazz9k9449u5rnuuy5m,0,26.2,6.4,2025-05-18T03:25:37.130Z,2025-05-18T03:25:49Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5735483063,285,,5735483059,152,,5735483185,233,558,5735483057,56,Back,5735483299,294,,5735483055,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816253169,559,1,2,57,14,7neuneh44n9rtsfsh6r0sb9no,0,77.8,87.4,2025-05-18T03:26:29.719Z,2025-05-18T03:26:33Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5735484575,2,,5735484583,56,Center,5735484581,152,,5735484587,141,32.4,5735484585,140,100.0,5735484577,5,,5735484579,155,,5735484593,1,,5735484589,212,44.6,5735484591,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,
2816253229,461,5,2,57,18,7c9knuwazz9k9449u5rnuuy5m,1,-0.9,65.5,2025-05-18T03:26:33.344Z,2025-05-18T04:13:37Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5735484893,346,,5735484891,56,Back,5735485117,233,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816253271,560,5,2,57,18,7neuneh44n9rtsfsh6r0sb9no,0,100.9,34.5,2025-05-18T03:26:33.344Z,2025-05-18T04:13:38Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5735485093,56,Center,5735485095,346,,5735485125,233,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816253241,462,1,2,57,29,7c9knuwazz9k9449u5rnuuy5m,1,4.3,56.7,2025-05-18T03:26:44.747Z,2025-05-18T03:26:46Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5735484977,237,,5735484971,212,18.5,5735484973,213,5.39,5735484957,124,,5735484967,141,35.4,5735484963,140,15.3,5735484961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816253305,463,1,2,57,31,7c9knuwazz9k9449u5rnuuy5m,1,12.2,38.9,2025-05-18T03:26:46.163Z,2025-05-18T03:26:56Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5735485277,213,5.49,5735485269,56,Back,5735485273,141,15.0,5735485271,140,27.5,5735485275,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816253319,464,1,2,57,40,7c9knuwazz9k9449u5rnuuy5m,1,39.4,15.2,2025-05-18T03:26:55.891Z,2025-05-18T03:26:59Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5735485349,140,29.6,5735485355,213,2.10,5735485353,212,20.3,5735485351,141,41.0,5735485347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816253331,465,1,2,57,44,7c9knuwazz9k9449u5rnuuy5m,1,32.0,40.1,2025-05-18T03:26:59.475Z,2025-05-18T03:27:01Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5735485425,140,47.0,5735485431,213,1.05,5735485427,141,80.2,5735485423,56,Back,5735485429,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816253345,466,1,2,57,46,7c9knuwazz9k9449u5rnuuy5m,1,47.0,87.1,2025-05-18T03:27:01.459Z,2025-05-18T03:27:06Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5735485517,213,4.66,5735485511,141,63.9,5735485515,212,15.8,5735485507,56,Back,5735485509,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
