id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2785820855,416,1,1,41,54,e3k8yw2rbmphyfu5htn4yi5jk,0,17.5,7.3,2025-03-09T01:18:45.745Z,2025-03-09T01:18:47Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5567931899,56,Back,5567931903,141,29.8,5567931907,213,0.96,5567931905,212,18.6,5567931901,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785820879,260,1,1,41,56,83cpn99fh7ulkwe8nezy8a3mx,1,61.5,80.2,2025-03-09T01:18:47.759Z,2025-03-09T01:18:49Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5567932031,140,82.0,5567932037,213,5.90,5567932033,141,67.5,5567932029,56,Center,5567932035,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785820887,261,1,1,41,58,83cpn99fh7ulkwe8nezy8a3mx,0,82.0,67.5,2025-03-09T01:18:49.568Z,2025-03-09T01:18:51Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5567932107,213,0.65,5567932101,140,94.5,5567932105,212,16.5,5567932103,141,82.1,5567932099,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785820915,417,56,1,42,1,e3k8yw2rbmphyfu5htn4yi5jk,1,2.1,17.9,2025-03-09T01:18:52.552Z,2025-03-09T01:18:52Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5567932251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821177,262,5,1,42,1,83cpn99fh7ulkwe8nezy8a3mx,0,101.2,81.2,2025-03-09T01:18:52.736Z,2025-03-09T01:19:13Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5567933657,233,418,5567933603,56,Left,5567933607,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821047,418,5,1,42,1,e3k8yw2rbmphyfu5htn4yi5jk,1,-1.2,18.8,2025-03-09T01:18:52.736Z,2025-03-09T02:55:19Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5567932897,346,,5567932895,56,Back,5567933627,233,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821063,419,1,1,42,12,e3k8yw2rbmphyfu5htn4yi5jk,1,5.0,60.3,2025-03-09T01:19:02.881Z,2025-03-09T01:19:04Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5567932979,237,,5567932969,140,12.9,5567932971,141,77.8,5567932967,56,Back,5567932973,212,14.5,5567932965,124,,5567932975,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821075,420,1,1,42,13,e3k8yw2rbmphyfu5htn4yi5jk,1,12.9,77.8,2025-03-09T01:19:04.472Z,2025-03-09T01:19:05Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5567933029,212,9.2,5567933027,141,90.9,5567933023,56,Back,5567933031,213,1.84,5567933025,140,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821095,421,1,1,42,14,e3k8yw2rbmphyfu5htn4yi5jk,1,10.6,90.9,2025-03-09T01:19:05.488Z,2025-03-09T01:19:07Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5567933145,141,80.9,5567933143,140,1.8,5567933141,56,Back,5567933147,212,11.5,5567933149,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821205,422,1,1,42,16,e3k8yw2rbmphyfu5htn4yi5jk,0,2.5,80.8,2025-03-09T01:19:07.234Z,2025-03-09T01:19:15Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5567933749,1,,5567933737,157,,5567933747,213,0.00,5567933739,56,Back,5567933741,140,39.9,5567933743,141,80.9,5567933745,212,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821183,263,44,1,42,21,83cpn99fh7ulkwe8nezy8a3mx,1,59.1,19.6,2025-03-09T01:19:12.832Z,2025-03-09T03:12:43Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5567933911,233,423,5567933651,286,,5567933649,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821215,423,44,1,42,21,e3k8yw2rbmphyfu5htn4yi5jk,0,40.9,80.4,2025-03-09T01:19:12.833Z,2025-03-09T03:12:43Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5567933779,56,Back,5567933781,285,,5567933945,233,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821223,264,1,1,42,22,83cpn99fh7ulkwe8nezy8a3mx,1,50.3,24.0,2025-03-09T01:19:13.207Z,2025-03-09T03:10:07Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5567933839,213,2.62,5567933825,3,,5567933831,141,37.1,5567933829,140,35.4,5567933835,212,18.0,5567933827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821351,266,1,1,42,28,83cpn99fh7ulkwe8nezy8a3mx,0,34.1,45.1,2025-03-09T01:19:19.368Z,2025-03-09T01:19:23Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5567934519,56,Center,5567934535,1,,5567934533,213,6.18,5567934529,141,36.3,5567934525,140,87.6,5567934531,212,56.5,5567934515,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821515,426,59,1,42,34,e3k8yw2rbmphyfu5htn4yi5jk,1,16.1,77.1,2025-03-09T01:19:25.336Z,2025-03-09T04:15:22Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5567935411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821387,424,12,1,42,35,e3k8yw2rbmphyfu5htn4yi5jk,1,14.2,70.6,2025-03-09T01:19:26.313Z,2025-03-09T01:19:29Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5567934743,212,22.2,5567934733,56,Back,5567934745,213,1.30,5567934903,167,,5567934763,15,,5567934737,140,19.9,5567934741,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821577,267,5,1,42,37,83cpn99fh7ulkwe8nezy8a3mx,1,81.4,-1.5,2025-03-09T01:19:27.840Z,2025-03-09T02:55:19Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5567935715,56,Right,5567935717,347,,5567963367,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821411,425,5,1,42,37,e3k8yw2rbmphyfu5htn4yi5jk,0,18.6,101.5,2025-03-09T01:19:27.840Z,2025-03-09T02:55:19Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5567934859,347,,5567963407,233,267,5567934857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821607,268,1,1,42,53,83cpn99fh7ulkwe8nezy8a3mx,0,83.5,0.0,2025-03-09T01:19:43.919Z,2025-03-09T01:19:45Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5567935855,212,8.0,5567935851,141,10.9,5567935847,140,84.1,5567935845,56,Right,5567935841,107,,5567935861,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821615,427,8,1,42,55,e3k8yw2rbmphyfu5htn4yi5jk,1,14.5,82.0,2025-03-09T01:19:46.712Z,2025-03-09T01:19:46Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5567935885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821657,428,50,1,42,57,e3k8yw2rbmphyfu5htn4yi5jk,1,16.5,89.8,2025-03-09T01:19:48.584Z,2025-03-09T02:54:54Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5567936089,56,Back,5567936395,233,269,5567936091,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821685,269,7,1,42,57,83cpn99fh7ulkwe8nezy8a3mx,1,83.5,10.2,2025-03-09T01:19:48.585Z,2025-03-09T02:54:54Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5567936317,233,428,5567936261,286,,5567936259,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821673,429,1,1,42,59,e3k8yw2rbmphyfu5htn4yi5jk,0,19.2,84.8,2025-03-09T01:19:50.456Z,2025-03-09T03:09:47Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5567936185,140,26.8,5567936379,286,,5567936183,56,Back,5567936191,213,0.44,5567936373,236,,5567936187,141,90.3,5567936375,233,270,5567936189,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821689,270,74,1,42,59,83cpn99fh7ulkwe8nezy8a3mx,1,74.5,14.7,2025-03-09T01:19:50.457Z,2025-03-09T03:09:45Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5567936273,56,Right,5567936405,233,429,5567936275,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821695,430,3,1,43,1,e3k8yw2rbmphyfu5htn4yi5jk,0,19.1,88.0,2025-03-09T01:19:52.701Z,2025-03-09T02:54:55Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5567936303,285,,5567936771,233,271,5567936301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821755,271,7,1,43,1,83cpn99fh7ulkwe8nezy8a3mx,1,80.9,12.0,2025-03-09T01:19:52.702Z,2025-03-09T03:09:46Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5567936715,286,,5567936747,233,430,5567936713,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821761,272,3,1,43,7,83cpn99fh7ulkwe8nezy8a3mx,0,80.4,6.6,2025-03-09T01:19:58.391Z,2025-03-09T03:09:44Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5567936733,286,,5567937077,233,431,5567936731,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821767,431,7,1,43,7,e3k8yw2rbmphyfu5htn4yi5jk,1,19.6,93.4,2025-03-09T01:19:58.392Z,2025-03-09T03:09:51Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5567936765,285,,5567936805,233,272,5567936763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821789,432,1,1,43,8,e3k8yw2rbmphyfu5htn4yi5jk,1,15.6,92.6,2025-03-09T01:19:59.600Z,2025-03-09T01:20:01Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5567936893,141,86.0,5567936895,212,5.6,5567936889,56,Back,5567936891,140,18.8,5567936897,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821797,433,1,1,43,9,e3k8yw2rbmphyfu5htn4yi5jk,1,18.8,86.0,2025-03-09T01:20:00.336Z,2025-03-09T01:20:01Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5567936963,56,Back,5567936973,213,1.28,5567936967,140,20.6,5567936971,212,6.6,5567936969,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821805,434,1,1,43,10,e3k8yw2rbmphyfu5htn4yi5jk,0,20.6,95.3,2025-03-09T01:20:01.712Z,2025-03-09T01:20:02Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5567937037,213,5.73,5567937035,212,20.6,5567937031,140,37.3,5567937029,56,Back,5567937033,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821825,273,8,1,43,13,83cpn99fh7ulkwe8nezy8a3mx,1,62.9,30.4,2025-03-09T01:20:04.302Z,2025-03-09T03:09:43Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5567937165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821937,435,1,1,43,20,e3k8yw2rbmphyfu5htn4yi5jk,0,39.9,43.1,2025-03-09T01:20:10.889Z,2025-03-09T03:09:50Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5567937889,1,,5567937877,155,,5567937881,140,85.1,5567937879,56,Left,5567937887,213,0.69,5567937883,141,100.0,5567937885,212,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822007,274,5,1,43,24,83cpn99fh7ulkwe8nezy8a3mx,1,15.4,-0.8,2025-03-09T01:20:15.343Z,2025-03-09T02:55:20Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5567938281,347,,5567938327,233,436,5567938279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785821947,436,5,1,43,24,e3k8yw2rbmphyfu5htn4yi5jk,0,84.6,100.8,2025-03-09T01:20:15.343Z,2025-03-09T02:55:20Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5567937927,347,,5567937923,56,Left,5567938353,233,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822051,275,1,1,43,29,83cpn99fh7ulkwe8nezy8a3mx,1,16.3,0.0,2025-03-09T01:20:20.279Z,2025-03-09T01:20:23Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5567938551,213,2.06,5567938537,107,,5567938547,212,7.4,5567938541,56,Back,5567938543,140,13.0,5567938545,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822097,276,1,1,43,32,83cpn99fh7ulkwe8nezy8a3mx,0,12.4,9.2,2025-03-09T01:20:23.560Z,2025-03-09T01:20:27Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5567938785,140,62.9,5567938783,56,Center,5567938793,1,,5567938787,141,28.6,5567938781,155,,5567938791,213,0.24,5567938789,212,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822113,437,44,1,43,35,e3k8yw2rbmphyfu5htn4yi5jk,1,37.2,73.5,2025-03-09T01:20:26.558Z,2025-03-09T03:12:44Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5567938855,285,,5567938943,233,277,5567938853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822107,277,44,1,43,35,83cpn99fh7ulkwe8nezy8a3mx,0,62.8,26.5,2025-03-09T01:20:26.559Z,2025-03-09T03:12:44Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5567938839,56,Center,5567938841,286,,5567938987,233,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822123,438,12,1,43,36,e3k8yw2rbmphyfu5htn4yi5jk,1,37.4,77.0,2025-03-09T01:20:27.201Z,2025-03-09T01:20:29Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5567938883,141,75.9,5567938907,15,,5567938885,212,28.9,5567938879,56,Center,5567938887,213,6.26,5567938881,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822145,278,44,1,43,38,83cpn99fh7ulkwe8nezy8a3mx,1,36.6,27.9,2025-03-09T01:20:29.503Z,2025-03-09T03:12:44Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5567939049,56,Back,5568225205,233,439,5567939051,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822151,439,44,1,43,38,e3k8yw2rbmphyfu5htn4yi5jk,0,63.4,72.1,2025-03-09T01:20:29.504Z,2025-03-09T03:12:45Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5568225171,286,,5568225231,233,278,5567939077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785872965,643,1,1,43,39,83cpn99fh7ulkwe8nezy8a3mx,0,11.7,56.2,2025-03-09T01:20:29.839Z,2025-03-09T03:10:31Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5568226903,213,0.35,5568226899,141,62.0,5568226897,140,22.1,5568226237,56,Back,5568226895,3,,5568226901,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822223,279,3,1,43,42,83cpn99fh7ulkwe8nezy8a3mx,0,41.7,51.4,2025-03-09T01:20:33.479Z,2025-03-09T03:10:47Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5567939471,286,,5567939469,56,Back,5567939621,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822237,440,7,1,43,42,e3k8yw2rbmphyfu5htn4yi5jk,1,58.3,48.6,2025-03-09T01:20:33.480Z,2025-03-09T02:54:56Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5567939543,285,,5567939541,56,Center,5567939583,233,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822315,441,1,1,43,44,e3k8yw2rbmphyfu5htn4yi5jk,1,71.5,35.8,2025-03-09T01:20:35.760Z,2025-03-09T01:21:52Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,1.0,,5567940023,56,Center,5567940031,213,5.64,5567940025,140,82.8,5567943915,154,,5567940029,212,14.8,5567943913,210,13,5567940027,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822513,442,13,1,44,0,e3k8yw2rbmphyfu5htn4yi5jk,1,88.4,28.3,2025-03-09T01:20:51.178Z,2025-03-09T01:21:52Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5567941259,22,,5567943945,29,,5567943953,102,66.9,5567943955,103,13.9,5567941263,56,Center,5567941261,63,,5567943947,154,,5567943959,231,47.1,5567943941,73,,5567943949,55,441,5567943957,230,5567943589,20,,,,98.2,,,,,,,,,,,,,,,,
2785822495,280,43,1,44,10,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-09T01:21:01.656Z,2025-03-09T01:21:22Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5567941153,178,0,5567942257,144,10,5567941157,56,Back,5567941151,173,0,5567941155,182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822509,281,5,1,44,12,83cpn99fh7ulkwe8nezy8a3mx,1,-1.1,29.6,2025-03-09T01:21:03.064Z,2025-03-09T02:55:20Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5567942145,346,,5567941277,56,Back,5568219459,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822671,444,5,1,44,12,e3k8yw2rbmphyfu5htn4yi5jk,0,101.1,70.4,2025-03-09T01:21:03.064Z,2025-03-09T02:55:21Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5567942169,56,Center,5567942171,346,,5568219481,233,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822733,282,1,1,44,33,83cpn99fh7ulkwe8nezy8a3mx,0,3.1,47.9,2025-03-09T01:21:23.912Z,2025-03-09T01:21:27Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5567942513,124,,5567942525,1,,5567942523,213,6.24,5567942515,56,Center,5567942519,141,43.3,5567942521,212,68.3,5567942529,74,,5567942517,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822731,445,44,1,44,35,e3k8yw2rbmphyfu5htn4yi5jk,1,32.2,54.8,2025-03-09T01:21:26.168Z,2025-03-09T03:12:45Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5567942507,285,,5567942505,56,Back,5567942621,233,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822737,283,44,1,44,35,83cpn99fh7ulkwe8nezy8a3mx,0,67.8,45.2,2025-03-09T01:21:26.169Z,2025-03-09T03:12:45Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5567942535,286,,5567942657,233,445,5567942533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822767,446,1,1,44,35,e3k8yw2rbmphyfu5htn4yi5jk,1,32.7,51.8,2025-03-09T01:21:26.529Z,2025-03-09T01:21:29Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5567942699,212,23.6,5567942693,56,Center,5567942701,213,0.23,5567942691,3,,5567942695,140,54.6,5567942697,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822771,447,44,1,44,37,e3k8yw2rbmphyfu5htn4yi5jk,1,53.2,55.0,2025-03-09T01:21:28.209Z,2025-03-09T03:09:40Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5567942735,286,,5567942733,56,Center,5567942775,233,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822761,284,44,1,44,37,83cpn99fh7ulkwe8nezy8a3mx,0,46.8,45.0,2025-03-09T01:21:28.210Z,2025-03-09T01:21:35Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5567942677,56,Back,5567942679,285,,5567942821,233,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822827,448,1,1,44,37,e3k8yw2rbmphyfu5htn4yi5jk,0,54.6,59.7,2025-03-09T01:21:28.585Z,2025-03-09T03:09:39Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5567943091,213,4.65,5567943081,3,,5567943087,141,45.1,5567943089,212,9.9,5567943085,140,54.0,5567943083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822837,285,1,1,44,38,83cpn99fh7ulkwe8nezy8a3mx,0,32.9,64.9,2025-03-09T01:21:29.351Z,2025-03-09T03:19:32Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5567943169,213,5.65,5567943163,140,51.1,5567943167,212,23.7,5567943161,56,Center,5567943165,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785823969,288,4,1,44,38,83cpn99fh7ulkwe8nezy8a3mx,1,45.8,47.1,2025-03-09T01:21:29.838Z,2025-03-09T03:19:34Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5568317279,233,866,5568317253,286,,5568317245,13,,5568317249,56,Back,5568317251,152,,5568317247,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785889077,866,4,1,44,39,e3k8yw2rbmphyfu5htn4yi5jk,0,54.2,52.9,2025-03-09T01:21:29.839Z,2025-03-09T03:19:37Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5568315119,285,,5568315113,56,Center,5568317335,233,288,5568317583,294,,5568315111,13,,5568315115,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822919,286,27,1,44,54,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-09T01:21:45.263Z,2025-03-09T02:57:25Z,,,,,5567943863,41,Injury,5567943865,53,869lv47g5aohwwzeyzx9xmt7u,5568256139,233,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785823023,449,27,1,44,54,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-09T01:21:45.263Z,2025-03-09T02:57:25Z,,,,,5568256119,233,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785822935,287,28,1,44,56,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-09T01:21:47.424Z,2025-03-09T02:57:26Z,,,,,5568256175,233,450,5567943713,55,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785823811,450,28,1,44,56,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-09T01:21:47.424Z,2025-03-09T02:57:25Z,,,,,5568256159,233,287,5567948937,55,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785826109,462,70,1,44,59,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-09T01:21:49.839Z,2025-03-09T01:26:23Z,,,,,5567961853,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785823899,451,17,1,46,29,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-09T01:23:20.698Z,2025-03-09T01:23:46Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5567949753,13,243,5567949891,189,,5567949749,31,,5567949751,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785827141,464,17,1,46,30,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-09T01:23:20.839Z,2025-03-09T04:27:20Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5567967833,13,243,5567967829,31,,5567967831,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785824061,289,1,1,46,38,83cpn99fh7ulkwe8nezy8a3mx,0,45.6,51.8,2025-03-09T01:23:29.199Z,2025-03-09T03:19:42Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5567950383,140,100.0,5568318633,152,,5567950385,141,24.7,5567950389,213,5.97,5567950379,155,,5568318631,5,,5567950387,212,60.5,5567950391,1,,5567950381,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785824083,290,5,1,46,42,83cpn99fh7ulkwe8nezy8a3mx,0,100.6,22.8,2025-03-09T01:23:33.216Z,2025-03-09T02:55:21Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5567950519,346,,5567951459,233,452,5567950517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
