id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2805398657,273,1,1,43,24,kfq8fhwnmycbtad1u0fyefx0,1,64.1,25.9,2025-04-24T01:49:49.188Z,2025-04-24T01:49:51Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,5675568449,141,31.3,5675568453,213,2.99,5675568451,212,23.8,5675568445,56,Back,5675568447,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805398671,274,1,1,43,26,kfq8fhwnmycbtad1u0fyefx0,1,41.6,31.3,2025-04-24T01:49:51.428Z,2025-04-24T01:49:55Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,5675568561,56,Back,5675568569,141,47.2,5675568575,213,2.69,5675568565,140,20.5,5675568573,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805398691,275,1,1,43,30,kfq8fhwnmycbtad1u0fyefx0,1,20.5,47.2,2025-04-24T01:49:55.036Z,2025-04-24T01:49:59Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5675568675,212,25.0,5675568673,141,25.8,5675568667,155,,5675568677,213,5.66,5675568671,140,39.9,5675568669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805398703,276,2,1,43,34,kfq8fhwnmycbtad1u0fyefx0,1,40.5,26.2,2025-04-24T01:49:58.837Z,2025-04-24T01:50:02Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,5675568753,140,73.3,5675568755,141,14.9,5675568773,7,ewibb8s7p2l6f5sekvkqu4a5m,5675568777,56,Right,5675568775,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805398855,405,1,1,44,1,bk3zg8yaj5uoqhxzwons3bo8a,1,39.5,86.0,2025-04-24T01:50:26.029Z,2025-04-24T01:50:32Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5675569433,141,66.4,5675569427,241,,5675569435,212,13.8,5675569429,56,Back,5675569437,213,4.46,5675569431,140,36.2,5675569425,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805398891,407,1,1,44,11,bk3zg8yaj5uoqhxzwons3bo8a,0,56.3,69.6,2025-04-24T01:50:35.993Z,2025-04-24T01:53:26Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5675569655,155,,5675569657,56,Center,5675569663,212,28.8,5675569661,141,47.0,5675569665,213,5.72,5675569659,140,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805398911,278,44,1,44,14,kfq8fhwnmycbtad1u0fyefx0,1,20.5,59.6,2025-04-24T01:50:38.999Z,2025-04-24T01:53:42Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5675569755,285,,5675569753,56,Back,5675573947,233,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805398895,408,44,1,44,14,bk3zg8yaj5uoqhxzwons3bo8a,0,79.5,40.4,2025-04-24T01:50:39Z,2025-04-24T01:53:27Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,5675573955,233,278,5675569683,286,,5675569681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805398913,279,61,1,44,14,kfq8fhwnmycbtad1u0fyefx0,1,22.5,66.7,2025-04-24T01:50:39.102Z,2025-04-24T02:07:33Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5675569757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805398899,409,43,1,44,14,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-04-24T01:50:39.407Z,2025-04-24T01:53:27Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,5675573961,144,61,5675569695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805398937,281,1,1,44,18,kfq8fhwnmycbtad1u0fyefx0,1,28.3,67.2,2025-04-24T01:50:43.148Z,2025-04-24T01:50:46Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5675569885,213,4.76,5675569883,212,13.1,5675569879,140,28.9,5675569877,56,Back,5675569881,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805399007,282,1,1,44,21,kfq8fhwnmycbtad1u0fyefx0,1,28.9,47.9,2025-04-24T01:50:46.477Z,2025-04-24T01:50:56Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,5675570255,140,22.1,5675570253,56,Back,5675570261,213,4.36,5675570257,141,19.7,5675570259,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805399077,284,4,1,44,40,kfq8fhwnmycbtad1u0fyefx0,1,26.7,12.5,2025-04-24T01:51:04.639Z,2025-04-24T03:11:52Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,5675570601,152,,5675579931,233,410,5675570599,56,Back,5675570605,285,,5675570603,265,,5675570597,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805398993,410,4,1,44,40,bk3zg8yaj5uoqhxzwons3bo8a,0,73.3,87.5,2025-04-24T01:51:04.640Z,2025-04-24T03:11:52Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,5675570273,286,,5675570265,13,,5675579941,233,284,5675570269,152,,5675570271,265,,5675570267,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805399137,285,1,1,44,50,kfq8fhwnmycbtad1u0fyefx0,1,29.9,24.6,2025-04-24T01:51:15.068Z,2025-04-24T01:51:17Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5675570881,212,19.6,5675570871,5,,5675570877,140,16.4,5675570879,141,44.6,5675570875,56,Back,5675570883,213,2.38,5675570873,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805399157,286,1,1,44,52,kfq8fhwnmycbtad1u0fyefx0,1,16.7,48.7,2025-04-24T01:51:17.251Z,2025-04-24T01:51:24Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5675571031,141,80.3,5675571033,212,22.2,5675571027,56,Back,5675571035,213,1.31,5675571029,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805399165,287,1,1,44,59,kfq8fhwnmycbtad1u0fyefx0,1,27.5,84.5,2025-04-24T01:51:24.396Z,2025-04-24T01:51:25Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5675571075,213,0.94,5675571073,212,9.6,5675571067,56,Back,5675571071,141,95.9,5675571069,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805399185,288,1,1,45,1,kfq8fhwnmycbtad1u0fyefx0,0,32.9,95.4,2025-04-24T01:51:25.779Z,2025-04-24T01:51:28Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5675571199,141,86.0,5675571203,213,6.14,5675571201,212,44.0,5675571195,56,Left,5675571197,140,74.4,5675571205,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805399205,412,1,1,45,7,bk3zg8yaj5uoqhxzwons3bo8a,0,42.0,13.5,2025-04-24T01:51:32.376Z,2025-04-24T01:51:32Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,5675571289,213,0.26,5675571287,212,7.2,5675571281,56,Back,5675571283,140,48.6,5675571285,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805399217,289,8,1,45,9,kfq8fhwnmycbtad1u0fyefx0,1,60.6,76.6,2025-04-24T01:51:34.347Z,2025-04-24T01:51:34Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,5675571325,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805399273,291,1,1,45,14,kfq8fhwnmycbtad1u0fyefx0,1,58.2,81.1,2025-04-24T01:51:39.307Z,2025-04-24T01:51:44Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,5675571589,141,91.1,5675571585,56,Left,5675571593,213,0.33,5675571591,212,21.2,5675571587,140,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805399289,292,1,1,45,19,kfq8fhwnmycbtad1u0fyefx0,1,84.0,88.9,2025-04-24T01:51:44.300Z,2025-04-24T01:51:48Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5675571645,2,,5675571657,213,4.84,5675571651,140,87.5,5675571647,155,,5675571655,212,29.0,5675571653,141,46.6,5675571649,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805399297,293,1,1,45,23,kfq8fhwnmycbtad1u0fyefx0,1,88.0,46.7,2025-04-24T01:51:47.953Z,2025-04-24T01:51:52Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5675571685,3,,5675571691,140,88.0,5675571697,213,4.71,5675571695,212,18.5,5675571687,168,,5675571693,141,19.5,5675571689,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805399301,294,1,1,45,27,kfq8fhwnmycbtad1u0fyefx0,0,94.1,21.3,2025-04-24T01:51:52.268Z,2025-04-24T01:51:54Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,5675571719,155,,5675571727,212,29.4,5675571721,56,Center,5675571717,2,,5675571729,213,1.31,5675571725,141,63.1,5675571723,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805399335,295,5,1,45,28,kfq8fhwnmycbtad1u0fyefx0,0,101.4,63.6,2025-04-24T01:51:52.841Z,2025-04-24T03:38:24Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,5675571897,56,Center,5675571909,233,413,5675571899,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805399321,413,5,1,45,28,bk3zg8yaj5uoqhxzwons3bo8a,1,-1.4,36.4,2025-04-24T01:51:52.841Z,2025-04-24T03:38:24Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5675571851,346,,5675571849,56,Back,5675571901,233,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805399419,414,1,1,45,59,bk3zg8yaj5uoqhxzwons3bo8a,0,4.4,59.3,2025-04-24T01:52:24.202Z,2025-04-24T01:52:29Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,5675572417,212,72.7,5675572411,56,Left,5675572421,1,,5675572419,213,0.19,5675572415,141,79.3,5675572413,140,72.4,5675572423,74,,5675572409,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805399437,297,70,1,46,6,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-04-24T01:52:30.638Z,2025-04-24T01:52:30Z,,,,5675572535,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805399443,298,30,1,46,7,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-04-24T01:52:31.932Z,2025-04-24T01:52:32Z,,,,5675572557,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805399445,415,30,1,46,7,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-04-24T01:52:31.932Z,2025-04-24T01:52:32Z,,,,5675572563,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805405131,301,18,2,45,0,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-04-24T02:07:47.539Z,2025-04-24T02:07:48Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,5675601395,55,302,5675601335,59,15,5675601333,44,Defender,5675601331,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805405141,302,19,2,45,0,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-04-24T02:07:47.540Z,2025-04-24T02:07:49Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,5675601373,292,3,5675601365,42,,5675601375,293,2,5675601371,59,28,5675601377,44,Defender,5675601379,55,301,5675601369,145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805406537,303,32,2,45,0,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-04-24T02:10:51.518Z,2025-04-24T02:10:55Z,,,,5675608575,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805406527,426,32,2,45,0,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-04-24T02:10:51.518Z,2025-04-24T02:10:51Z,,,,5675608523,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805406547,304,1,2,45,0,kfq8fhwnmycbtad1u0fyefx0,1,49.7,49.9,2025-04-24T02:10:51.921Z,2025-04-24T02:10:54Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,5675608629,212,29.9,5675608633,279,S,5675608627,141,52.2,5675608625,140,21.3,5675608631,213,3.09,5675608623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805406613,305,1,2,45,2,kfq8fhwnmycbtad1u0fyefx0,1,21.8,52.4,2025-04-24T02:10:54.504Z,2025-04-24T02:11:01Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5675608929,212,49.6,5675608933,1,,5675608927,141,76.0,5675608921,157,,5675608931,213,0.33,5675608923,56,Center,5675608925,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805406599,427,4,2,45,7,bk3zg8yaj5uoqhxzwons3bo8a,1,31.6,25.2,2025-04-24T02:10:59.372Z,2025-04-24T03:11:53Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,5675608915,152,,5675608913,56,Back,5675609025,233,306,5675608917,265,,5675608911,13,,5675608919,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805406617,306,4,2,45,7,kfq8fhwnmycbtad1u0fyefx0,0,68.4,74.8,2025-04-24T02:10:59.373Z,2025-04-24T03:11:53Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5675608997,56,Center,5675609001,265,,5675609043,233,427,5675608999,152,,5675608995,13,,5675609047,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805406845,428,1,2,45,33,bk3zg8yaj5uoqhxzwons3bo8a,0,23.5,22.1,2025-04-24T02:11:25.084Z,2025-04-24T02:11:31Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,5675610159,141,100.0,5675610165,213,0.62,5675610161,212,92.3,5675610149,5,,5675610157,140,94.8,5675610153,152,,5675610151,157,,5675610155,56,Left,5675610169,1,,,,,,,,,,,,,,,,,,,,,,,,
2805406903,307,5,2,45,40,kfq8fhwnmycbtad1u0fyefx0,1,9.0,-1.6,2025-04-24T02:11:31.716Z,2025-04-24T03:38:25Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5675610473,233,429,5675610461,347,,5675610455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805406853,429,5,2,45,40,bk3zg8yaj5uoqhxzwons3bo8a,0,91.0,101.6,2025-04-24T02:11:31.716Z,2025-04-24T03:38:25Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,5675610189,56,Left,5675610491,233,307,5675610193,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805406923,308,1,2,45,48,kfq8fhwnmycbtad1u0fyefx0,0,15.1,0.0,2025-04-24T02:11:39.859Z,2025-04-24T02:11:42Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5675610561,1,,5675610559,213,0.45,5675610555,141,12.5,5675610551,56,Back,5675610557,212,22.5,5675610553,140,34.4,5675610549,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805406929,430,8,2,45,52,bk3zg8yaj5uoqhxzwons3bo8a,1,63.8,86.8,2025-04-24T02:11:43.683Z,2025-04-24T02:11:44Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5675610595,56,Left,5675610615,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805406943,309,1,2,45,52,kfq8fhwnmycbtad1u0fyefx0,1,34.9,19.5,2025-04-24T02:11:44.074Z,2025-04-24T02:11:45Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5675610657,212,6.6,5675610651,56,Back,5675610653,140,30.6,5675610655,141,26.5,5675610659,213,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805406947,310,3,2,45,53,kfq8fhwnmycbtad1u0fyefx0,0,33.0,24.4,2025-04-24T02:11:45.503Z,2025-04-24T03:12:09Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,5675610671,56,Back,5675700257,285,,5675621631,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805406955,431,7,2,45,53,bk3zg8yaj5uoqhxzwons3bo8a,1,67.0,75.6,2025-04-24T02:11:45.504Z,2025-04-24T03:12:09Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,5675621621,233,310,5675621657,286,,5675610709,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805406971,433,1,2,45,55,bk3zg8yaj5uoqhxzwons3bo8a,1,62.7,79.7,2025-04-24T02:11:47.466Z,2025-04-24T02:11:48Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,5675610775,212,17.4,5675610773,141,87.8,5675610777,213,2.82,5675610771,140,47.0,5675610769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805406999,434,1,2,45,56,bk3zg8yaj5uoqhxzwons3bo8a,1,47.0,87.8,2025-04-24T02:11:48.259Z,2025-04-24T02:11:52Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5675610923,141,58.1,5675610925,212,24.0,5675610929,213,4.14,5675610921,140,34.7,5675610919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407013,435,1,2,46,0,bk3zg8yaj5uoqhxzwons3bo8a,1,41.1,48.5,2025-04-24T02:11:51.967Z,2025-04-24T02:11:53Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,5675610993,141,19.4,5675610997,213,4.22,5675610991,140,31.1,5675610995,212,22.4,5675610989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407051,436,1,2,46,1,bk3zg8yaj5uoqhxzwons3bo8a,1,31.1,19.4,2025-04-24T02:11:53.207Z,2025-04-24T02:11:56Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,5675611179,140,17.9,5675611177,56,Back,5675611181,141,37.3,5675611183,212,18.4,5675611185,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407089,437,1,2,46,4,bk3zg8yaj5uoqhxzwons3bo8a,1,19.2,36.7,2025-04-24T02:11:56.476Z,2025-04-24T02:12:00Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,5675611347,140,45.9,5675611341,155,,5675611355,1,,5675611353,213,0.83,5675611349,141,81.4,5675611343,56,Back,5675611351,212,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407103,438,1,2,46,8,bk3zg8yaj5uoqhxzwons3bo8a,1,52.7,81.7,2025-04-24T02:12:00.452Z,2025-04-24T02:12:02Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5675611409,141,68.7,5675611405,56,Back,5675611413,213,4.22,5675611411,212,10.0,5675611407,140,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407109,439,1,2,46,10,bk3zg8yaj5uoqhxzwons3bo8a,1,48.2,68.7,2025-04-24T02:12:01.885Z,2025-04-24T02:12:02Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,5675611451,140,48.8,5675611457,213,1.47,5675611453,141,78.2,5675611449,56,Back,5675611455,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407115,440,1,2,46,11,bk3zg8yaj5uoqhxzwons3bo8a,1,48.8,78.2,2025-04-24T02:12:02.549Z,2025-04-24T02:12:07Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5675611479,140,46.6,5675611493,156,,5675611477,56,Back,5675611481,141,69.6,5675611483,212,6.3,5675611485,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407157,441,1,2,46,15,bk3zg8yaj5uoqhxzwons3bo8a,0,59.2,45.8,2025-04-24T02:12:07.060Z,2025-04-24T02:12:09Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,5675611685,140,75.1,5675611691,213,5.26,5675611683,56,Right,5675611693,1,,5675611687,141,5.2,5675611689,212,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407165,311,8,2,46,18,kfq8fhwnmycbtad1u0fyefx0,1,27.9,74.1,2025-04-24T02:12:09.756Z,2025-04-24T02:12:09Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,5675611725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407351,444,4,2,46,33,bk3zg8yaj5uoqhxzwons3bo8a,1,4.4,15.8,2025-04-24T02:12:24.591Z,2025-04-24T03:11:53Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,5675612575,13,,5675612583,285,,5675613397,233,313,5675612581,265,,5675612577,56,Back,5675612579,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407269,313,4,2,46,33,kfq8fhwnmycbtad1u0fyefx0,0,95.6,84.2,2025-04-24T02:12:24.592Z,2025-04-24T03:11:54Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5675612765,13,,5675613405,233,444,5675612209,56,Left,5675612769,265,,5675612771,286,,5675612767,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407275,442,43,2,46,33,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-04-24T02:12:24.946Z,2025-04-24T02:12:43Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,5675612881,144,56,5675612233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407347,443,43,2,46,34,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-04-24T02:12:25.588Z,2025-04-24T02:12:53Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,5675613259,144,5,5675612493,56,Back,5675612495,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407287,314,43,2,46,35,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-04-24T02:12:26.805Z,2025-04-24T02:12:48Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5675612851,233,443,5675613089,144,5,5675612263,56,Center,5675612267,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407591,445,1,2,47,5,bk3zg8yaj5uoqhxzwons3bo8a,0,8.3,17.1,2025-04-24T02:12:56.587Z,2025-04-24T02:13:04Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,5675613683,213,0.01,5675613665,5,,5675613673,152,,5675613675,56,Right,5675613685,1,,5675613681,212,97.5,5675613677,140,100.0,5675613679,141,18.2,5675613669,157,,,,,,,,,,,,,,,,,,,,,,,,
2805407625,315,5,2,47,12,kfq8fhwnmycbtad1u0fyefx0,1,-1.2,75.5,2025-04-24T02:13:04.376Z,2025-04-24T03:38:26Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5675613845,346,,5675613843,56,Back,5675614321,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407723,446,5,2,47,12,bk3zg8yaj5uoqhxzwons3bo8a,0,101.2,24.5,2025-04-24T02:13:04.376Z,2025-04-24T03:38:26Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,5675614307,346,,5675614305,56,Center,5675614345,233,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407645,316,1,2,47,16,kfq8fhwnmycbtad1u0fyefx0,1,3.5,53.3,2025-04-24T02:13:08.072Z,2025-04-24T02:13:09Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5675613909,213,1.09,5675613913,237,,5675613907,212,12.5,5675613901,56,Back,5675613899,124,,5675613905,141,69.6,5675613903,140,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407673,317,1,2,47,18,kfq8fhwnmycbtad1u0fyefx0,1,9.2,71.1,2025-04-24T02:13:09.602Z,2025-04-24T02:13:13Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5675614129,141,53.3,5675614133,213,4.23,5675614127,140,3.1,5675614131,212,13.7,5675614125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407705,318,1,2,47,22,kfq8fhwnmycbtad1u0fyefx0,0,7.4,47.8,2025-04-24T02:13:13.586Z,2025-04-24T02:13:16Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5675614247,141,27.6,5675614255,1,,5675614253,213,6.04,5675614239,56,Center,5675614243,140,60.7,5675614237,155,,5675614251,212,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407727,447,1,2,47,26,bk3zg8yaj5uoqhxzwons3bo8a,0,34.5,76.4,2025-04-24T02:13:17.683Z,2025-04-24T02:13:18Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5675614337,212,10.1,5675614331,56,Back,5675614339,213,6.01,5675614333,140,43.8,5675614335,141,72.4,5675614329,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407741,319,1,2,47,27,kfq8fhwnmycbtad1u0fyefx0,1,38.9,24.9,2025-04-24T02:13:18.635Z,2025-04-24T02:13:20Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5675614403,56,Center,5675614411,213,0.06,5675614405,140,55.0,5675614407,141,26.4,5675614409,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805407761,320,1,2,47,28,kfq8fhwnmycbtad1u0fyefx0,1,55.0,26.5,2025-04-24T02:13:19.792Z,2025-04-24T02:13:22Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,5675614505,140,55.5,5675614511,213,1.51,5675614503,56,Center,5675614509,212,9.3,5675614507,141,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
