id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2818611733,398,1,1,44,35,c9xffml4i7ihblp1qhus9w3fu,1,33.8,62.0,2025-05-24T23:51:18.141Z,2025-05-24T23:51:21Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748556751,56,Back,5748556753,140,38.3,5748556757,212,32.3,5748556759,213,4.86,5748556761,1,,5748556755,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611767,399,1,1,44,38,c9xffml4i7ihblp1qhus9w3fu,1,38.3,14.9,2025-05-24T23:51:21.461Z,2025-05-24T23:51:24Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5748556909,140,26.3,5748556911,141,39.1,5748556913,212,20.7,5748556907,56,Back,5748556915,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611837,400,1,1,44,41,c9xffml4i7ihblp1qhus9w3fu,1,26.3,39.1,2025-05-24T23:51:24.045Z,2025-05-24T23:51:27Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5748557283,212,25.2,5748557281,141,73.0,5748557279,140,36.0,5748557285,213,1.15,5748557277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611903,401,1,1,44,45,c9xffml4i7ihblp1qhus9w3fu,1,36.6,73.3,2025-05-24T23:51:27.645Z,2025-05-24T23:51:31Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748557615,56,Left,5748557619,141,96.5,5748557621,212,31.6,5748557623,213,0.52,5748557617,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818611959,402,1,1,44,48,c9xffml4i7ihblp1qhus9w3fu,1,60.0,93.0,2025-05-24T23:51:30.789Z,2025-05-24T23:51:34Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5748557929,140,40.8,5748557931,141,86.6,5748557933,212,20.6,5748557927,56,Back,5748557935,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612005,403,1,1,44,51,c9xffml4i7ihblp1qhus9w3fu,1,43.7,87.2,2025-05-24T23:51:33.877Z,2025-05-24T23:51:37Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748558177,140,48.7,5748558175,56,Back,5748558183,213,5.01,5748558179,141,62.0,5748558181,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612085,404,1,1,44,54,c9xffml4i7ihblp1qhus9w3fu,0,53.3,55.7,2025-05-24T23:51:37.414Z,2025-05-24T23:51:41Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5748558545,141,100.0,5748558551,1,,5748558549,213,0.76,5748558547,212,45.5,5748558543,140,84.6,5748558541,56,Left,5748558539,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612117,366,5,1,44,58,bu5w8wprynlj9mvphvy8sd94f,1,13.8,-1.8,2025-05-24T23:51:41.136Z,2025-05-25T01:33:29Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5748558707,347,,5748558705,56,Back,5748558713,233,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612093,405,5,1,44,58,c9xffml4i7ihblp1qhus9w3fu,0,86.2,101.8,2025-05-24T23:51:41.136Z,2025-05-24T23:51:48Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5748558583,347,,5748558581,56,Left,5748558789,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818615999,411,70,1,44,59,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-05-24T23:51:41.555Z,2025-05-24T23:57:50Z,,,,,5748579433,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612337,367,1,1,45,18,bu5w8wprynlj9mvphvy8sd94f,1,12.4,0.0,2025-05-24T23:52:01Z,2025-05-24T23:52:03Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5748559891,141,7.4,5748559899,213,0.65,5748559887,140,20.4,5748559883,56,Back,5748559895,212,10.6,5748559879,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612349,368,1,1,45,20,bu5w8wprynlj9mvphvy8sd94f,0,20.4,7.4,2025-05-24T23:52:03.129Z,2025-05-24T23:52:03Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5748559961,1,,5748559959,213,6.21,5748559955,141,6.2,5748559949,157,,5748559953,140,31.3,5748559957,212,11.5,5748559951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612361,406,1,1,45,21,c9xffml4i7ihblp1qhus9w3fu,1,63.7,84.2,2025-05-24T23:52:04.061Z,2025-05-25T00:06:57Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5748560011,56,Left,5748560013,140,66.3,5748560017,212,2.7,5748560009,3,,5748560015,141,84.1,5748560019,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612399,408,1,1,45,22,c9xffml4i7ihblp1qhus9w3fu,0,66.1,84.2,2025-05-24T23:52:04.933Z,2025-05-24T23:52:07Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5748560207,56,Center,5748560215,213,4.17,5748560211,141,72.0,5748560213,212,9.7,5748560209,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612439,369,8,1,45,25,bu5w8wprynlj9mvphvy8sd94f,1,28.6,23.3,2025-05-24T23:52:08.464Z,2025-05-24T23:53:48Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5748560423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612485,370,3,1,45,27,bu5w8wprynlj9mvphvy8sd94f,1,42.0,37.6,2025-05-24T23:52:09.806Z,2025-05-25T01:24:07Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5748560673,286,,5748560671,56,Back,5748560715,233,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612461,409,45,1,45,27,c9xffml4i7ihblp1qhus9w3fu,0,58.0,62.4,2025-05-24T23:52:09.806Z,2025-05-25T01:24:07Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5748560527,56,Center,5748560529,285,,5748560731,233,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612533,372,2,1,45,28,bu5w8wprynlj9mvphvy8sd94f,1,42.0,36.4,2025-05-24T23:52:11.455Z,2025-05-24T23:52:15Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5748560997,1,,5748560993,7,bzs1s1yntau3dvzyvn6t7t785,5748560957,140,65.8,5748560959,141,77.3,5748560999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612661,411,1,1,45,42,c9xffml4i7ihblp1qhus9w3fu,1,25.3,35.4,2025-05-24T23:52:24.613Z,2025-05-24T23:53:02Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5748561649,140,32.5,5748563973,189,,5748561645,241,,5748561653,212,11.1,5748561651,141,47.3,5748561643,5,,5748561655,213,0.82,5748561647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612737,412,1,1,45,42,c9xffml4i7ihblp1qhus9w3fu,1,32.5,47.3,2025-05-24T23:52:25.517Z,2025-05-24T23:52:31Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5748562011,212,17.5,5748562013,213,5.98,5748562005,56,Back,5748562009,141,39.7,5748562007,140,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612739,413,4,1,45,48,c9xffml4i7ihblp1qhus9w3fu,1,62.7,31.3,2025-05-24T23:52:30.854Z,2025-05-25T01:23:48Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5748562057,56,Center,5748562063,286,,5748562061,265,,5748562059,152,,5748562055,13,,5748562177,233,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612747,373,4,1,45,48,bu5w8wprynlj9mvphvy8sd94f,0,37.3,68.7,2025-05-24T23:52:30.855Z,2025-05-25T01:53:36Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5748562153,13,,5748562157,152,,5748562155,56,Back,5748562241,233,413,5748562161,285,,5748562159,265,,5748562609,55,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818612783,374,17,1,45,52,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-05-24T23:52:35.343Z,2025-05-24T23:52:38Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5748562553,393,,5748562557,55,373,5748562551,31,,5748562555,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818613419,414,1,1,46,47,c9xffml4i7ihblp1qhus9w3fu,0,75.5,28.8,2025-05-24T23:53:30.397Z,2025-05-24T23:53:31Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5748565887,5,,5748565895,140,87.7,5748565899,212,19.1,5748565885,2,,5748565891,152,,5748565897,141,49.7,5748565893,56,Center,5748565889,155,,5748565901,213,,,,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,
2818613453,375,12,1,46,51,bu5w8wprynlj9mvphvy8sd94f,1,12.0,56.4,2025-05-24T23:53:33.927Z,2025-05-24T23:58:29Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5748566079,213,4.95,5748566075,141,39.5,5748566127,15,,5748566077,212,11.8,5748566073,140,14.6,5748566071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818613531,376,4,1,46,55,bu5w8wprynlj9mvphvy8sd94f,1,14.4,48.6,2025-05-24T23:53:37.652Z,2025-05-24T23:54:34Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5748566535,152,,5748566539,285,,5748566533,56,Back,5748566537,265,,5748566531,13,,5748566561,233,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818613487,415,4,1,46,55,c9xffml4i7ihblp1qhus9w3fu,0,85.6,51.4,2025-05-24T23:53:37.653Z,2025-05-24T23:53:46Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5748566367,13,,5748566369,56,Center,5748566375,286,,5748566373,265,,5748566613,233,376,5748566371,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818613803,377,1,1,47,20,bu5w8wprynlj9mvphvy8sd94f,1,13.5,40.3,2025-05-24T23:54:02.983Z,2025-05-24T23:54:06Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5748568039,157,,5748568037,5,,5748568047,141,81.5,5748568043,56,Left,5748568041,152,,5748568049,212,57.9,5748568053,1,,5748568045,140,61.8,5748568051,213,,,,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,
2818613821,378,1,1,47,24,bu5w8wprynlj9mvphvy8sd94f,1,60.1,82.3,2025-05-24T23:54:06.662Z,2025-05-24T23:54:55Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5748568143,3,,5748568155,213,0.15,5748568147,56,Left,5748568149,140,77.4,5748568151,141,86.3,5748568145,168,,5748568153,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614165,380,61,1,47,25,bu5w8wprynlj9mvphvy8sd94f,1,68.2,74.8,2025-05-24T23:54:08.192Z,2025-05-24T23:54:58Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5748570011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818613873,417,1,1,47,28,c9xffml4i7ihblp1qhus9w3fu,1,9.1,10.9,2025-05-24T23:54:11.429Z,2025-05-24T23:54:13Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5748568391,56,Back,5748568393,140,17.7,5748568397,212,9.1,5748568395,141,12.6,5748568399,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818613901,418,1,1,47,30,c9xffml4i7ihblp1qhus9w3fu,1,17.8,12.8,2025-05-24T23:54:13.269Z,2025-05-24T23:54:15Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5748568569,141,24.3,5748568577,213,0.62,5748568573,212,13.5,5748568565,140,28.3,5748568561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818613921,419,1,1,47,32,c9xffml4i7ihblp1qhus9w3fu,0,28.4,24.4,2025-05-24T23:54:15.414Z,2025-05-24T23:54:17Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5748568699,141,18.0,5748568695,56,Back,5748568703,213,5.90,5748568697,140,38.6,5748568693,155,,5748568701,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818613951,379,4,1,47,35,bu5w8wprynlj9mvphvy8sd94f,1,60.8,78.2,2025-05-24T23:54:18.437Z,2025-05-24T23:54:22Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5748568881,152,,5748568879,56,Center,5748568883,286,,5748568875,13,,5748568949,233,420,5748568877,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818613957,420,4,1,47,35,c9xffml4i7ihblp1qhus9w3fu,0,39.2,21.8,2025-05-24T23:54:18.438Z,2025-05-24T23:54:32Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5748568953,233,379,5748568911,56,Back,5748568913,152,,5748568909,294,,5748568915,285,,5748568907,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614191,381,1,1,48,1,bu5w8wprynlj9mvphvy8sd94f,1,43.3,62.7,2025-05-24T23:54:44.405Z,2025-05-25T00:06:47Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5748570189,212,22.8,5748570191,213,4.52,5748570185,140,39.1,5748570183,56,Back,5748570187,141,29.8,5748607225,5,,5748607227,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614211,382,1,1,48,2,bu5w8wprynlj9mvphvy8sd94f,1,39.1,29.8,2025-05-24T23:54:45.205Z,2025-05-24T23:54:47Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5748570325,213,5.41,5748570319,140,52.9,5748570323,212,22.6,5748570317,56,Right,5748570321,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614213,383,1,1,48,4,bu5w8wprynlj9mvphvy8sd94f,0,52.9,4.3,2025-05-24T23:54:46.894Z,2025-05-24T23:54:47Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5748570351,141,27.1,5748570353,212,23.7,5748570341,155,,5748570355,213,0.71,5748570343,56,Center,5748570347,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614253,422,1,1,48,7,c9xffml4i7ihblp1qhus9w3fu,1,33.5,67.3,2025-05-24T23:54:49.813Z,2025-05-24T23:54:52Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748570599,213,4.70,5748570595,141,54.6,5748570589,56,Back,5748570597,212,8.6,5748570593,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614277,423,1,1,48,9,c9xffml4i7ihblp1qhus9w3fu,1,33.4,53.7,2025-05-24T23:54:52.437Z,2025-05-24T23:54:55Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5748570687,56,Center,5748570695,213,5.69,5748570691,141,29.2,5748570693,212,29.8,5748570689,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614307,424,1,1,48,12,c9xffml4i7ihblp1qhus9w3fu,1,56.9,29.2,2025-05-24T23:54:55.069Z,2025-05-24T23:54:57Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5748570855,141,37.7,5748570859,213,2.94,5748570853,140,30.5,5748570857,212,28.3,5748570851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614345,425,1,1,48,15,c9xffml4i7ihblp1qhus9w3fu,1,30.5,37.7,2025-05-24T23:54:57.558Z,2025-05-24T23:55:00Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5748571045,212,5.8,5748571039,56,Back,5748571041,140,35.6,5748571047,213,5.91,5748571043,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614377,426,1,1,48,17,c9xffml4i7ihblp1qhus9w3fu,0,42.8,41.8,2025-05-24T23:55:00.501Z,2025-05-24T23:55:04Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5748571229,56,Left,5748571231,140,100.0,5748571237,213,0.48,5748571233,141,88.6,5748571239,1,,5748571227,155,,5748571235,212,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614417,384,5,1,48,21,bu5w8wprynlj9mvphvy8sd94f,1,-1.2,15.9,2025-05-24T23:55:04.097Z,2025-05-25T01:33:29Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5748571397,56,Back,5748572581,233,427,5748571401,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614637,427,5,1,48,21,c9xffml4i7ihblp1qhus9w3fu,0,101.2,84.1,2025-05-24T23:55:04.097Z,2025-05-25T01:33:30Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5748572555,346,,5748572551,56,Left,5748572585,233,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614721,385,1,1,48,42,bu5w8wprynlj9mvphvy8sd94f,1,3.8,45.4,2025-05-24T23:55:25.108Z,2025-05-24T23:55:37Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5748572995,124,,5748572999,140,61.0,5748572997,56,Center,5748573003,212,60.7,5748573007,1,,5748573001,141,58.5,5748573005,213,0.15,5748573011,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614641,428,4,1,48,54,c9xffml4i7ihblp1qhus9w3fu,1,35.6,49.4,2025-05-24T23:55:37.182Z,2025-05-25T01:23:49Z,,,,,5748606493,10,,5748904283,233,386,5748572837,152,,5748606719,286,,5748572835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614729,386,4,1,48,54,bu5w8wprynlj9mvphvy8sd94f,0,64.4,50.6,2025-05-24T23:55:37.183Z,2025-05-25T01:23:49Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5748573113,285,,5748573111,152,,5748573109,56,Center,5748573107,10,,5748904273,233,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614887,429,1,1,49,12,c9xffml4i7ihblp1qhus9w3fu,1,46.7,48.1,2025-05-24T23:55:54.702Z,2025-05-24T23:56:10Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5748573845,152,,5748573857,212,14.7,5748573853,140,39.3,5748573849,56,Back,5748573855,141,66.4,5748573841,5,,5748574509,189,,5748573859,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614893,430,1,1,49,13,c9xffml4i7ihblp1qhus9w3fu,1,39.3,66.4,2025-05-24T23:55:56.335Z,2025-05-24T23:56:11Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748574553,189,,5748573925,213,0.55,5748573919,140,48.7,5748573921,141,75.3,5748573923,212,11.6,5748573917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614899,431,1,1,49,14,c9xffml4i7ihblp1qhus9w3fu,1,48.7,75.3,2025-05-24T23:55:56.989Z,2025-05-24T23:55:57Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5748573953,212,12.3,5748573951,141,71.8,5748573949,140,37.2,5748573947,56,Back,5748573955,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614983,432,1,1,49,20,c9xffml4i7ihblp1qhus9w3fu,1,38.6,59.4,2025-05-24T23:56:03.248Z,2025-05-24T23:56:06Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748574349,141,27.4,5748574351,212,58.9,5748574345,140,90.7,5748574359,1,,5748574341,56,Center,5748574355,213,5.90,5748574337,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818614993,433,1,1,49,24,c9xffml4i7ihblp1qhus9w3fu,0,92.0,27.6,2025-05-24T23:56:06.557Z,2025-05-24T23:56:07Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5748574407,140,90.6,5748574409,141,42.1,5748574405,56,Center,5748574413,213,1.72,5748574411,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818615007,387,61,1,49,26,bu5w8wprynlj9mvphvy8sd94f,1,11.6,55.8,2025-05-24T23:56:08.766Z,2025-05-24T23:56:08Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5748574455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818615065,388,12,1,49,27,bu5w8wprynlj9mvphvy8sd94f,1,11.9,39.7,2025-05-24T23:56:09.565Z,2025-05-24T23:56:17Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5748574777,141,88.7,5748574773,56,Left,5748574779,212,56.5,5748574781,213,0.63,5748574775,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818615067,434,8,1,49,34,c9xffml4i7ihblp1qhus9w3fu,1,46.4,9.2,2025-05-24T23:56:16.565Z,2025-05-24T23:57:04Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5748574789,56,Back,5748577019,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818615069,389,43,1,49,34,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-05-24T23:56:17.068Z,2025-05-25T00:02:50Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5748574799,56,Back,5748593619,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818615105,435,1,1,49,35,c9xffml4i7ihblp1qhus9w3fu,0,57.9,11.1,2025-05-24T23:56:18.355Z,2025-05-24T23:56:21Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5748574945,141,11.3,5748574969,233,390,5748574949,213,0.25,5748574943,140,58.4,5748574947,212,0.5,5748574941,56,Right,5748574967,236,,5748574973,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818615079,390,74,1,49,35,bu5w8wprynlj9mvphvy8sd94f,1,39.1,94.2,2025-05-24T23:56:18.356Z,2025-05-24T23:56:21Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5748574997,233,435,5748574831,285,,5748574829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818615095,391,1,1,49,36,bu5w8wprynlj9mvphvy8sd94f,1,39.1,94.2,2025-05-24T23:56:18.709Z,2025-05-24T23:56:19Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5748574899,140,42.3,5748574897,56,Back,5748574905,213,5.35,5748574903,212,5.7,5748574901,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818615107,393,1,1,49,37,bu5w8wprynlj9mvphvy8sd94f,1,42.3,87.5,2025-05-24T23:56:19.612Z,2025-05-24T23:56:20Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5748574951,56,Back,5748574957,212,9.5,5748574953,140,41.6,5748574959,213,4.63,5748574955,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818615119,394,1,1,49,37,bu5w8wprynlj9mvphvy8sd94f,1,41.6,73.6,2025-05-24T23:56:20.356Z,2025-05-24T23:56:22Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5748575041,140,37.2,5748575043,141,70.2,5748575047,213,3.61,5748575039,56,Back,5748575045,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818615161,395,1,1,49,40,bu5w8wprynlj9mvphvy8sd94f,1,37.2,70.2,2025-05-24T23:56:22.764Z,2025-05-24T23:56:28Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5748575341,141,84.8,5748575343,212,10.7,5748575345,213,1.18,5748575339,140,41.1,5748575337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818615189,396,1,1,49,45,bu5w8wprynlj9mvphvy8sd94f,1,51.1,63.0,2025-05-24T23:56:28.507Z,2025-05-24T23:56:31Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5748575521,140,43.5,5748575523,141,29.7,5748575527,213,4.37,5748575525,212,24.0,5748575519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818615207,397,1,1,49,48,bu5w8wprynlj9mvphvy8sd94f,1,42.4,32.5,2025-05-24T23:56:31.412Z,2025-05-24T23:56:35Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5748575615,56,Back,5748575619,141,58.7,5748575617,140,36.2,5748575623,213,1.92,5748575621,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818615229,398,1,1,49,52,bu5w8wprynlj9mvphvy8sd94f,1,36.2,59.7,2025-05-24T23:56:34.780Z,2025-05-24T23:56:38Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5748575727,141,60.3,5748575723,56,Back,5748575729,212,9.2,5748575733,213,0.04,5748575725,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
