id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2816224617,460,83,2,48,6,ak0rmms5xl49w57i2rvid1tk9,0,65.7,77.2,2025-05-18T02:12:15.316Z,2025-05-18T02:12:17Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5735322727,399,c4va4gt5g10zm05qtucgyt889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816224659,379,1,2,48,7,224tl8u2smnbyliroayk69nt0,1,25.0,18.9,2025-05-18T02:12:16.744Z,2025-05-18T02:12:18Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5735322775,212,11.4,5735322771,140,35.8,5735322777,213,0.11,5735322769,56,Back,5735322773,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816224673,380,1,2,48,9,224tl8u2smnbyliroayk69nt0,0,41.5,24.7,2025-05-18T02:12:18.703Z,2025-05-18T02:12:23Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5735322875,213,5.77,5735322873,212,36.0,5735322867,56,Right,5735323037,1,,5735322869,140,71.4,5735322871,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816224713,381,5,2,48,13,224tl8u2smnbyliroayk69nt0,0,71.4,-1.2,2025-05-18T02:12:22.668Z,2025-05-18T04:09:30Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5735323051,56,Right,5735323249,233,461,5735323053,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816224739,461,5,2,48,13,ak0rmms5xl49w57i2rvid1tk9,1,28.6,101.2,2025-05-18T02:12:22.668Z,2025-05-18T02:12:26Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5735323149,56,Back,5735323233,233,381,5735323151,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816224989,462,1,2,48,39,ak0rmms5xl49w57i2rvid1tk9,0,24.1,100.0,2025-05-18T02:12:48.891Z,2025-05-18T02:12:52Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5735324593,189,,5735324477,107,,5735324485,212,18.6,5735324481,140,41.1,5735324487,213,5.99,5735324479,56,Back,5735324483,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225013,382,61,2,48,44,224tl8u2smnbyliroayk69nt0,1,61.0,9.1,2025-05-18T02:12:54.006Z,2025-05-18T02:12:57Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5735324631,56,Right,5735324743,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225019,383,5,2,48,45,224tl8u2smnbyliroayk69nt0,0,64.0,-1.1,2025-05-18T02:12:54.355Z,2025-05-18T04:09:31Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5735325521,233,463,5735324665,347,,5735324663,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225151,463,5,2,48,45,ak0rmms5xl49w57i2rvid1tk9,1,36.0,101.1,2025-05-18T02:12:54.355Z,2025-05-18T04:09:30Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5735325479,56,Back,5735325481,347,,5735325511,233,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225177,464,1,2,49,4,ak0rmms5xl49w57i2rvid1tk9,0,32.4,100.0,2025-05-18T02:13:13.204Z,2025-05-18T02:13:16Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5735325643,213,5.91,5735325633,107,,5735325637,140,60.3,5735325641,212,31.4,5735325645,1,,5735325635,56,Left,5735325639,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225203,384,1,2,49,9,224tl8u2smnbyliroayk69nt0,1,16.8,10.3,2025-05-18T02:13:18.304Z,2025-05-18T02:13:19Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5735325805,213,2.15,5735325795,56,Back,5735325799,140,13.9,5735325803,212,5.5,5735325791,3,,5735325801,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225209,386,1,2,49,10,224tl8u2smnbyliroayk69nt0,1,14.0,17.4,2025-05-18T02:13:19.499Z,2025-05-18T02:13:21Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5735325823,213,2.07,5735325815,56,Back,5735325819,141,29.2,5735325821,212,9.2,5735325817,140,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225227,387,1,2,49,12,224tl8u2smnbyliroayk69nt0,0,9.3,29.2,2025-05-18T02:13:21.015Z,2025-05-18T02:13:23Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5735325921,141,0.0,5735325927,1,,5735325923,212,31.2,5735325915,157,,5735325919,140,31.7,5735325917,56,Back,5735325925,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225239,388,5,2,49,14,224tl8u2smnbyliroayk69nt0,0,38.2,-1.3,2025-05-18T02:13:23.156Z,2025-05-18T04:09:31Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5735325973,347,,5735325971,56,Back,5735326099,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225257,465,5,2,49,14,ak0rmms5xl49w57i2rvid1tk9,1,61.8,101.3,2025-05-18T02:13:23.156Z,2025-05-18T04:09:31Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5735326073,56,Left,5735326075,347,,5735326089,233,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225291,466,1,2,49,17,ak0rmms5xl49w57i2rvid1tk9,1,52.6,100.0,2025-05-18T02:13:26.397Z,2025-05-18T02:13:30Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5735326225,107,,5735326235,213,3.50,5735326229,140,32.3,5735326231,141,89.4,5735326237,1,,5735326227,56,Back,5735326233,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225345,467,1,2,49,21,ak0rmms5xl49w57i2rvid1tk9,1,31.5,89.1,2025-05-18T02:13:30.059Z,2025-05-18T02:13:36Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5735326463,140,31.9,5735326461,56,Back,5735326467,212,25.8,5735326469,213,4.73,5735326465,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225403,468,1,2,49,26,ak0rmms5xl49w57i2rvid1tk9,1,34.2,45.5,2025-05-18T02:13:35.795Z,2025-05-18T02:13:42Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5735326715,1,,5735326703,155,,5735326707,140,90.8,5735326705,56,Right,5735326709,141,17.1,5735326713,213,5.97,5735326711,212,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225419,469,1,2,49,32,ak0rmms5xl49w57i2rvid1tk9,0,90.8,17.1,2025-05-18T02:13:41.906Z,2025-05-18T02:13:44Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5735326809,141,36.9,5735326813,213,1.92,5735326805,56,Center,5735326811,212,14.3,5735326807,140,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225463,389,12,2,49,35,224tl8u2smnbyliroayk69nt0,1,10.2,58.8,2025-05-18T02:13:44.864Z,2025-05-18T02:13:51Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5735327087,212,10.7,5735327081,56,Back,5735327085,141,72.6,5735327089,213,1.08,5735327083,140,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225453,470,13,2,49,40,ak0rmms5xl49w57i2rvid1tk9,1,85.0,38.6,2025-05-18T02:13:49.365Z,2025-05-18T03:54:19Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5735327421,230,98.8,5735327395,83,,5735327027,56,Center,5735327401,102,58.7,5735327423,231,48.4,5735327023,22,,5735327283,72,,5735327417,458,,5735327405,103,31.9,5735327025,17,,,,,,,,,,,,,,,,,,
2816225533,390,5,2,49,41,224tl8u2smnbyliroayk69nt0,1,-1.2,41.9,2025-05-18T02:13:50.825Z,2025-05-18T04:09:32Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5735327521,346,,5735327519,56,Back,5735327575,233,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225487,471,5,2,49,41,ak0rmms5xl49w57i2rvid1tk9,0,101.2,58.1,2025-05-18T02:13:50.825Z,2025-05-18T04:09:32Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5735327263,56,Center,5735327585,233,390,5735327265,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225649,391,1,2,50,6,224tl8u2smnbyliroayk69nt0,0,3.8,43.4,2025-05-18T02:14:15.560Z,2025-05-18T02:14:19Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5735328259,141,25.5,5735328255,56,Center,5735328265,1,,5735328267,74,,5735328261,212,68.7,5735328253,124,,5735328263,213,6.11,5735328257,140,68.2,,,,,,,,,,,,,,,,,,,,,,,
2816225663,472,12,2,50,12,ak0rmms5xl49w57i2rvid1tk9,1,30.5,77.5,2025-05-18T02:14:21.226Z,2025-05-18T02:14:22Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5735328363,167,,5735328317,56,Back,5735328321,141,100.0,5735328319,140,31.0,5735328325,213,1.54,5735328339,15,,5735328323,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225715,392,5,2,50,13,224tl8u2smnbyliroayk69nt0,1,68.7,-1.6,2025-05-18T02:14:22.314Z,2025-05-18T04:09:33Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5735328651,347,,5735328673,233,473,5735328649,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225667,473,5,2,50,13,ak0rmms5xl49w57i2rvid1tk9,0,31.3,101.6,2025-05-18T02:14:22.314Z,2025-05-18T04:09:33Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5735328343,347,,5735328341,56,Back,5735328689,233,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225727,393,1,2,50,21,224tl8u2smnbyliroayk69nt0,1,68.2,0.0,2025-05-18T02:14:30.847Z,2025-05-18T02:14:33Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5735328763,56,Right,5735328775,213,0.87,5735328761,107,,5735328767,140,77.6,5735328771,141,15.9,5735328773,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225733,394,1,2,50,24,224tl8u2smnbyliroayk69nt0,1,79.5,7.3,2025-05-18T02:14:33.167Z,2025-05-18T02:14:34Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,5735328809,140,73.2,5735328813,212,7.0,5735328811,141,4.1,5735328815,213,3.46,5735328807,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225743,395,43,2,50,25,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-18T02:14:34.079Z,2025-05-18T03:16:09Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5735463929,144,1,5735328859,140,77.0,5735328865,213,1.05,5735328861,141,14.3,5735328863,212,8.0,5735328857,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225747,396,43,2,50,27,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-18T02:14:36.031Z,2025-05-18T03:00:23Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5735328885,213,2.46,5735328877,56,Right,5735440807,144,1,5735328879,140,74.1,5735328881,141,17.9,5735328883,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225797,397,4,2,50,32,224tl8u2smnbyliroayk69nt0,1,72.2,23.0,2025-05-18T02:14:41.481Z,2025-05-18T03:30:46Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5735329277,233,475,5735329271,286,,5735329265,56,Center,5735329267,152,,5735329263,13,,5735492981,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816225775,475,4,2,50,32,ak0rmms5xl49w57i2rvid1tk9,0,27.8,77.0,2025-05-18T02:14:41.482Z,2025-05-18T03:51:53Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5735329317,233,397,5735329213,152,,5735329209,13,,5735453747,295,,5735329211,56,Back,5735329217,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226087,398,1,2,51,7,224tl8u2smnbyliroayk69nt0,0,79.7,12.2,2025-05-18T02:15:16.600Z,2025-05-18T02:15:19Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5735330793,212,32.7,5735330789,140,93.7,5735330791,141,55.1,5735330797,1,,5735330785,152,,5735330781,5,,5735330787,56,Center,5735330795,213,1.10,5735330779,2,,5735330783,155,,,,,,,,,,,,,,,,,,
2816229365,519,12,2,51,15,ak0rmms5xl49w57i2rvid1tk9,1,11.7,36.0,2025-05-18T02:15:24.813Z,2025-05-18T02:23:36Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5735350035,141,50.6,5735350039,213,2.23,5735350029,56,Back,5735350037,212,12.6,5735350033,140,4.3,5735350055,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226145,399,61,2,51,16,224tl8u2smnbyliroayk69nt0,1,92.0,48.2,2025-05-18T02:15:25.014Z,2025-05-18T03:53:16Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5735331127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226157,400,5,2,51,16,224tl8u2smnbyliroayk69nt0,0,100.8,41.4,2025-05-18T02:15:25.449Z,2025-05-18T04:09:34Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5735331185,346,,5735331183,56,Center,5735522423,361,,5735332283,233,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226331,476,5,2,51,16,ak0rmms5xl49w57i2rvid1tk9,1,-0.8,58.6,2025-05-18T02:15:25.449Z,2025-05-18T04:09:33Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5735332193,346,,5735332209,233,400,5735522451,361,,5735332191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226349,477,1,2,51,37,ak0rmms5xl49w57i2rvid1tk9,1,4.5,50.9,2025-05-18T02:15:46.985Z,2025-05-18T02:15:49Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5735332317,140,9.0,5735332313,124,,5735332327,237,,5735332321,212,14.8,5735332319,141,30.3,5735332315,56,Back,5735332323,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226379,478,1,2,51,39,ak0rmms5xl49w57i2rvid1tk9,1,9.0,30.3,2025-05-18T02:15:48.985Z,2025-05-18T02:15:51Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5735332463,56,Back,5735332467,141,51.9,5735332469,212,15.8,5735332471,213,1.95,5735332465,140,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226407,479,1,2,51,42,ak0rmms5xl49w57i2rvid1tk9,1,4.2,56.1,2025-05-18T02:15:51.129Z,2025-05-18T02:15:55Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5735332645,140,5.3,5735332643,56,Back,5735332649,212,19.3,5735332651,213,1.51,5735332647,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226413,480,1,2,51,44,ak0rmms5xl49w57i2rvid1tk9,1,5.3,84.5,2025-05-18T02:15:53.793Z,2025-05-18T02:15:55Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5735332677,213,0.56,5735332669,56,Back,5735332671,140,8.6,5735332673,141,87.7,5735332675,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226425,481,1,2,51,46,ak0rmms5xl49w57i2rvid1tk9,0,8.6,87.7,2025-05-18T02:15:55.211Z,2025-05-18T02:15:56Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5735332717,56,Back,5735332739,236,,5735332749,286,,5735332725,213,0.35,5735332741,233,401,5735332721,141,88.1,5735332723,212,0.8,5735332719,140,9.3,,,,,,,,,,,,,,,,,,,,,,,
2816226419,401,74,2,51,46,224tl8u2smnbyliroayk69nt0,1,79.6,6.5,2025-05-18T02:15:55.212Z,2025-05-18T02:15:57Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5735332771,233,481,5735332699,285,,5735332697,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226441,402,50,2,51,48,224tl8u2smnbyliroayk69nt0,1,89.8,9.9,2025-05-18T02:15:57.584Z,2025-05-18T03:19:08Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5735332843,286,,5735332841,56,Right,5735332951,233,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226447,482,7,2,51,48,ak0rmms5xl49w57i2rvid1tk9,1,10.2,90.1,2025-05-18T02:15:57.585Z,2025-05-18T03:19:08Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5735332883,56,Back,5735332947,233,402,5735332885,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226453,483,61,2,51,49,ak0rmms5xl49w57i2rvid1tk9,0,9.2,88.0,2025-05-18T02:15:58.938Z,2025-05-18T03:10:33Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5735332915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252649,745,1,2,51,51,224tl8u2smnbyliroayk69nt0,1,95.1,20.1,2025-05-18T02:16:00.010Z,2025-05-18T03:24:54Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,1.0,5735481713,154,,5735481477,56,Center,5735481485,213,2.32,5735481711,210,13,5735481479,140,85.8,5735481481,141,35.4,5735481483,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226513,403,13,2,51,54,224tl8u2smnbyliroayk69nt0,1,87.6,35.6,2025-05-18T02:16:03.630Z,2025-05-18T03:54:45Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5735333505,231,45.8,5735333217,56,Center,5735333215,63,,5735528509,81,,5735333383,20,,5735333497,102,42.4,5735528511,328,,5735333213,22,,5735333499,103,77.8,5735481723,55,745,5735333503,230,98.5,5735481719,29,5735481721,154,,,,,,,,,,
2816226503,484,43,2,51,55,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-18T02:16:04.530Z,2025-05-18T03:10:31Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5735333187,56,Back,5735453081,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226545,404,5,2,51,56,224tl8u2smnbyliroayk69nt0,0,100.4,37.7,2025-05-18T02:16:05.966Z,2025-05-18T04:09:35Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5735333377,56,Center,5735333379,346,,5735333517,233,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226559,485,5,2,51,56,ak0rmms5xl49w57i2rvid1tk9,1,-0.4,62.3,2025-05-18T02:16:05.966Z,2025-05-18T04:09:34Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5735333481,233,404,5735333465,346,,5735333463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226713,486,1,2,52,21,ak0rmms5xl49w57i2rvid1tk9,0,4.7,56.4,2025-05-18T02:16:30.818Z,2025-05-18T02:16:34Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5735334483,141,100.0,5735334479,56,Left,5735334481,140,68.7,5735334487,213,0.42,5735334485,212,73.6,5735334477,124,,5735334491,74,,5735334489,1,,,,,,,,,,,,,,,,,,,,,,,,
2816226775,405,5,2,52,25,224tl8u2smnbyliroayk69nt0,1,33.5,-1.1,2025-05-18T02:16:34.011Z,2025-05-18T04:09:35Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5735334927,56,Back,5735334929,347,,5735334939,233,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226717,487,5,2,52,25,ak0rmms5xl49w57i2rvid1tk9,0,66.5,101.1,2025-05-18T02:16:34.011Z,2025-05-18T04:09:35Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5735334995,233,405,5735334511,347,,5735334509,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226819,406,1,2,52,34,224tl8u2smnbyliroayk69nt0,1,37.0,0.0,2025-05-18T02:16:43.782Z,2025-05-18T02:16:49Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5735335185,141,10.9,5735335189,213,2.40,5735335183,140,28.1,5735335179,107,,5735335187,212,12.7,5735335181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226871,407,1,2,52,40,224tl8u2smnbyliroayk69nt0,1,29.7,19.1,2025-05-18T02:16:49.767Z,2025-05-18T02:16:55Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5735335469,155,,5735335477,141,90.2,5735335471,196,,5735335473,56,Left,5735335483,1,,5735335481,213,0.99,5735335475,140,59.6,5735335479,212,57.6,,,,,,,,,,,,,,,,,,,,,,,
2816226893,408,1,2,52,46,224tl8u2smnbyliroayk69nt0,1,60.3,82.4,2025-05-18T02:16:55.350Z,2025-05-18T02:16:58Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5735335597,140,44.2,5735335603,213,3.61,5735335601,212,18.9,5735335599,141,69.9,5735335595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226961,409,1,2,52,49,224tl8u2smnbyliroayk69nt0,1,44.3,68.4,2025-05-18T02:16:58.079Z,2025-05-18T02:17:05Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5735335973,155,,5735335977,196,,5735335985,212,50.4,5735335989,1,,5735335979,56,Right,5735335981,140,71.3,5735335987,213,5.31,5735335983,141,7.1,,,,,,,,,,,,,,,,,,,,,,,
2816226981,410,1,2,52,55,224tl8u2smnbyliroayk69nt0,0,67.6,16.4,2025-05-18T02:17:04.959Z,2025-05-18T02:17:07Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5735336099,212,42.6,5735336093,56,Center,5735336103,1,,5735336095,140,91.5,5735336101,213,0.94,5735336097,141,67.0,5735336091,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227137,489,1,2,53,15,ak0rmms5xl49w57i2rvid1tk9,0,9.6,40.9,2025-05-18T02:17:24.456Z,2025-05-18T02:17:27Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5735337039,56,Left,5735337049,1,,5735337045,212,65.1,5735337091,189,,5735337037,199,,5735337047,213,0.48,5735337041,140,64.7,5735337043,141,84.7,,,,,,,,,,,,,,,,,,,,,,,
2816227167,412,1,2,53,18,224tl8u2smnbyliroayk69nt0,1,15.3,11.0,2025-05-18T02:17:27.806Z,2025-05-18T02:17:30Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5735337235,212,15.6,5735337229,56,Back,5735337233,141,27.0,5735337237,213,2.37,5735337231,140,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227173,413,1,2,53,21,224tl8u2smnbyliroayk69nt0,0,4.8,23.4,2025-05-18T02:17:30.151Z,2025-05-18T02:17:32Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5735337301,157,,5735337307,141,19.1,5735337303,56,Back,5735337311,213,6.20,5735337309,212,34.1,5735337313,1,,5735337305,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227199,490,1,2,53,24,ak0rmms5xl49w57i2rvid1tk9,0,56.8,67.2,2025-05-18T02:17:33.560Z,2025-05-18T02:17:34Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5735337483,213,6.07,5735337477,140,67.2,5735337475,56,Center,5735337481,212,11.2,5735337479,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227217,414,1,2,53,25,224tl8u2smnbyliroayk69nt0,1,22.3,52.5,2025-05-18T02:17:34.598Z,2025-05-18T02:17:36Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5735337577,141,54.5,5735337581,213,0.12,5735337575,140,32.9,5735337573,56,Back,5735337579,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227221,415,1,2,53,27,224tl8u2smnbyliroayk69nt0,0,32.9,54.5,2025-05-18T02:17:36.446Z,2025-05-18T02:17:37Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5735337605,212,16.0,5735337603,141,41.6,5735337599,56,Back,5735337601,140,45.7,5735337607,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227279,492,1,2,53,28,ak0rmms5xl49w57i2rvid1tk9,1,55.7,69.3,2025-05-18T02:17:37.872Z,2025-05-18T02:17:42Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5735337917,140,66.3,5735337921,212,11.2,5735337919,141,67.2,5735337923,213,6.16,5735337915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227285,493,3,2,53,30,ak0rmms5xl49w57i2rvid1tk9,0,68.2,63.9,2025-05-18T02:17:39.790Z,2025-05-18T03:19:09Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5735337947,56,Center,5735337981,233,416,5735337949,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227257,416,7,2,53,30,224tl8u2smnbyliroayk69nt0,1,31.8,36.1,2025-05-18T02:17:39.791Z,2025-05-18T03:19:09Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5735337799,285,,5735337951,233,493,5735337797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227263,417,1,2,53,31,224tl8u2smnbyliroayk69nt0,1,38.7,32.7,2025-05-18T02:17:40.710Z,2025-05-18T02:17:41Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5735337839,140,33.0,5735337845,213,2.49,5735337837,56,Back,5735337841,141,39.4,5735337843,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
