id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value
2789662941,335,70,1,44,59,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-16T21:23:35.570Z,2025-03-16T21:27:04Z,,,,,5588931555,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789660701,315,1,1,45,4,c9xffml4i7ihblp1qhus9w3fu,1,43.5,77.9,2025-03-16T21:23:40.992Z,2025-03-16T21:23:43Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5588920839,212,13.6,5588920835,140,35.6,5588920833,56,Back,5588920841,213,4.05,5588920837,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789660725,316,1,1,45,7,c9xffml4i7ihblp1qhus9w3fu,1,36.8,62.7,2025-03-16T21:23:43.743Z,2025-03-16T21:23:45Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5588920937,56,Back,5588920941,141,64.5,5588920943,212,10.2,5588920945,213,3.02,5588920939,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789660755,317,1,1,45,9,c9xffml4i7ihblp1qhus9w3fu,1,27.0,66.3,2025-03-16T21:23:45.663Z,2025-03-16T21:23:47Z,8lk5ve59333boqzpcmd0yidck,E. Kos,,,5588921087,141,68.2,5588921083,56,Back,5588921091,213,0.11,5588921085,140,38.2,5588921089,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789660783,318,1,1,45,10,c9xffml4i7ihblp1qhus9w3fu,1,40.5,71.1,2025-03-16T21:23:47.503Z,2025-03-16T21:23:49Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5588921199,213,0.64,5588921197,212,22.2,5588921191,56,Left,5588921193,140,57.5,5588921195,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789660803,319,1,1,45,13,c9xffml4i7ihblp1qhus9w3fu,1,57.8,92.0,2025-03-16T21:23:49.768Z,2025-03-16T21:23:51Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5588921313,213,6.14,5588921305,56,Left,5588921311,212,11.2,5588921309,141,89.6,5588921307,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789660813,320,1,1,45,15,c9xffml4i7ihblp1qhus9w3fu,0,67.5,93.2,2025-03-16T21:23:51.656Z,2025-03-16T21:23:53Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5588921355,212,3.8,5588921439,233,355,5588921357,213,3.14,5588921351,140,63.9,5588921353,141,93.2,5588921437,236,,5588921349,56,Left,5588921443,286,,,,,,,,,,,,,,,,,,,,,,,,,
2789660823,355,74,1,45,15,83cpn99fh7ulkwe8nezy8a3mx,1,31.4,4.6,2025-03-16T21:23:51.657Z,2025-03-16T22:43:32Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5588921407,285,,5588921467,233,320,5588921405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789660847,321,5,1,45,16,c9xffml4i7ihblp1qhus9w3fu,1,65.4,101.4,2025-03-16T21:23:52.711Z,2025-03-16T21:23:58Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5588921511,56,Left,5588921513,347,,5588921517,233,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789660843,356,5,1,45,16,83cpn99fh7ulkwe8nezy8a3mx,0,34.6,-1.4,2025-03-16T21:23:52.711Z,2025-03-16T23:58:00Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5588921495,347,,5588921545,233,321,5588921493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789660959,322,1,1,45,24,c9xffml4i7ihblp1qhus9w3fu,1,61.4,100.0,2025-03-16T21:24:00.600Z,2025-03-16T21:24:08Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5588922107,140,55.3,5588922103,107,,5588922105,56,Center,5588922111,212,17.8,5588922113,213,4.35,5588922109,141,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789660993,323,1,1,45,28,c9xffml4i7ihblp1qhus9w3fu,1,57.8,67.5,2025-03-16T21:24:04.639Z,2025-03-16T21:24:07Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5588922301,212,35.2,5588922299,141,16.1,5588922303,213,4.59,5588922295,56,Right,5588922305,1,,5588922297,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789661073,324,1,1,45,33,c9xffml4i7ihblp1qhus9w3fu,1,55.4,14.7,2025-03-16T21:24:09.743Z,2025-03-16T21:24:13Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5588922677,56,Back,5588922681,141,35.4,5588922683,212,15.2,5588922685,213,1.96,5588922679,140,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789661119,325,1,1,45,36,c9xffml4i7ihblp1qhus9w3fu,1,49.9,35.4,2025-03-16T21:24:12.975Z,2025-03-16T21:24:17Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5588922851,212,15.8,5588922853,213,1.06,5588922845,56,Center,5588922849,141,55.7,5588922847,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789661141,326,1,1,45,40,c9xffml4i7ihblp1qhus9w3fu,1,63.1,65.2,2025-03-16T21:24:16.935Z,2025-03-16T21:24:19Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5588923005,213,1.18,5588922997,56,Left,5588923003,212,19.7,5588923001,141,92.0,5588922999,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789661175,327,4,1,45,45,c9xffml4i7ihblp1qhus9w3fu,1,74.2,44.4,2025-03-16T21:24:22.559Z,2025-03-16T21:24:31Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5588923449,233,360,5588923423,56,Center,5588923421,294,,5588923427,286,,5588923419,13,,5588923425,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789661185,360,4,1,45,45,83cpn99fh7ulkwe8nezy8a3mx,0,25.8,55.6,2025-03-16T21:24:22.560Z,2025-03-16T21:51:15Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5588923335,13,,5589010513,294,,5588923459,233,327,5588923337,56,Back,5588923343,285,,5588923339,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789661851,328,1,1,46,16,c9xffml4i7ihblp1qhus9w3fu,1,75.9,85.9,2025-03-16T21:24:52.686Z,2025-03-16T21:25:59Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,1.0,5588926587,56,Center,5588926581,5,,5588927967,210,16,5588926585,152,,5588926593,212,30.9,5588927971,24,,5588926583,155,,5588926591,141,48.2,5588926595,213,5.30,5588927969,154,,5588926579,2,5588926589,140,92.3,,,,,,,,,,,,,
2789661855,329,16,1,46,20,c9xffml4i7ihblp1qhus9w3fu,1,94.5,47.6,2025-03-16T21:24:56.878Z,2025-03-17T00:43:56Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5588926605,16,,5588927713,375,46:19.948,5588928079,103,24.1,5588926607,56,Center,5588927703,15,,5588927709,374,2025-03-16 21:24:56.518,5588928067,154,,5588928065,29,,5588927701,24,,5588927707,328,,5588928071,55,5588928063,77,,5588928081,214,5588928077,102,52.0,328,,5588928087,231,5588928085,230,47.8,100
2789662129,361,1,1,47,17,83cpn99fh7ulkwe8nezy8a3mx,1,49.7,49.9,2025-03-16T21:25:53.881Z,2025-03-16T21:27:26Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5588927849,56,Back,5588932981,189,,5588932833,279,G,5588927855,212,18.0,5588927857,213,2.87,5588927853,141,56.9,5588927851,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789662139,362,1,1,47,20,83cpn99fh7ulkwe8nezy8a3mx,0,24.1,77.3,2025-03-16T21:25:57.026Z,2025-03-16T21:27:39Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5588927929,213,0.22,5588927921,56,Left,5588927923,140,68.2,5588927927,212,47.4,5588927931,1,,5588933691,189,,5588927925,141,92.2,5588927919,155,,,,,,,,,,,,,,,,,,,,,,,,,
2789663765,367,1,1,47,21,83cpn99fh7ulkwe8nezy8a3mx,0,85.5,95.6,2025-03-16T21:25:57.570Z,2025-03-16T21:28:10Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5588935515,141,95.0,5588935503,2,,5588935507,56,Left,5588935525,213,4.71,5588935521,212,0.4,5588935511,140,85.5,5588935505,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789662541,331,61,1,47,22,c9xffml4i7ihblp1qhus9w3fu,1,13.4,7.6,2025-03-16T21:25:58.953Z,2025-03-16T21:26:31Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5588929835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789662631,332,12,1,47,23,c9xffml4i7ihblp1qhus9w3fu,1,9.5,14.1,2025-03-16T21:26:00.412Z,2025-03-16T21:26:36Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5588930245,212,10.9,5588930249,213,0.44,5588930237,140,18.9,5588930233,56,Back,5588930241,141,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789662233,363,4,1,47,26,83cpn99fh7ulkwe8nezy8a3mx,1,78.8,81.2,2025-03-16T21:26:03.067Z,2025-03-16T21:28:22Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5588928515,265,,5588928517,286,,5588928511,56,Left,5588928513,152,,5588928509,13,,5588928527,233,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789662203,330,4,1,47,26,c9xffml4i7ihblp1qhus9w3fu,0,21.2,18.8,2025-03-16T21:26:03.068Z,2025-03-16T21:27:18Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5588928369,152,,5588928545,233,363,5588928365,13,,5588928367,56,Back,5588928373,285,,5588928371,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789662711,364,1,1,48,8,83cpn99fh7ulkwe8nezy8a3mx,0,77.9,87.1,2025-03-16T21:26:45.113Z,2025-03-16T21:26:46Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5588930577,2,,5588930587,140,86.7,5588930583,152,,5588930581,155,,5588930585,56,Center,5588930591,212,17.8,5588930593,213,5.26,5588930579,5,,5588930589,141,64.8,,,,,,,,,,,,,,,,,,,,,
2789662709,333,12,1,48,8,c9xffml4i7ihblp1qhus9w3fu,1,11.1,34.6,2025-03-16T21:26:45.284Z,2025-03-16T21:27:36Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5588930569,141,3.1,5588930565,56,Back,5588930609,15,,5588930573,213,5.50,5588930571,212,30.4,5588930567,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789662799,334,43,1,48,10,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-16T21:26:47.164Z,2025-03-16T21:27:34Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5588930969,347,0,5588931539,233,365,5588933481,144,5,5588930967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789662919,365,43,1,48,13,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-16T21:26:49.809Z,2025-03-16T21:27:41Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5588931473,347,0,5588931471,56,Left,5588933819,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789662947,336,30,1,48,24,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-16T21:27:00.581Z,2025-03-16T21:27:05Z,,,,,5588931579,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789662923,366,30,1,48,24,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-16T21:27:00.581Z,2025-03-16T21:27:05Z,,,,,5588931487,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673129,340,32,2,45,0,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-16T21:42:25.190Z,2025-03-16T21:42:29Z,,,,,5588983423,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673123,370,32,2,45,0,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-16T21:42:25.190Z,2025-03-16T21:42:25Z,,,,,5588983389,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673133,341,1,2,45,0,c9xffml4i7ihblp1qhus9w3fu,1,49.5,50.3,2025-03-16T21:42:25.293Z,2025-03-16T21:42:29Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5588983455,212,12.7,5588983453,141,49.7,5588983451,140,37.4,5588983457,213,3.17,5588983459,279,S,5588983449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673165,342,1,2,45,3,c9xffml4i7ihblp1qhus9w3fu,0,36.7,49.7,2025-03-16T21:42:28.875Z,2025-03-16T21:42:29Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5588983619,157,,5588983625,141,89.1,5588983629,213,0.64,5588983631,1,,5588983627,212,44.6,5588983623,140,70.7,5588983621,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673171,371,1,2,45,4,83cpn99fh7ulkwe8nezy8a3mx,0,35.2,5.8,2025-03-16T21:42:29.742Z,2025-03-16T21:42:30Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5588983653,140,45.9,5588983651,56,Back,5588983649,3,,5588983657,212,11.4,5588983659,213,0.17,5588983655,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673237,343,1,2,45,7,c9xffml4i7ihblp1qhus9w3fu,1,64.4,95.0,2025-03-16T21:42:33.010Z,2025-03-16T21:42:37Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5588984017,213,6.23,5588984013,141,94.5,5588984011,140,70.8,5588984015,212,6.7,5588984007,3,,5588984009,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673251,344,1,2,45,12,c9xffml4i7ihblp1qhus9w3fu,1,70.7,95.9,2025-03-16T21:42:37.442Z,2025-03-16T21:43:01Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5588984093,212,5.7,5588984091,141,88.1,5588984087,56,Left,5588984089,140,68.6,5588984095,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673261,345,1,2,45,13,c9xffml4i7ihblp1qhus9w3fu,1,68.6,88.1,2025-03-16T21:42:38.538Z,2025-03-16T21:44:02Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5588984145,213,1.90,5588984139,140,67.1,5588984137,56,Left,5588984143,212,4.8,5588984141,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673283,346,1,2,45,14,c9xffml4i7ihblp1qhus9w3fu,1,67.1,95.1,2025-03-16T21:42:39.538Z,2025-03-16T21:43:04Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5588984283,212,14.0,5588984281,141,95.3,5588984277,140,53.8,5588984275,56,Left,5588984285,213,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673303,347,1,2,45,16,c9xffml4i7ihblp1qhus9w3fu,1,48.1,95.3,2025-03-16T21:42:41.922Z,2025-03-16T21:42:44Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5588984381,140,28.3,5588984383,141,75.9,5588984387,213,3.71,5588984379,56,Back,5588984385,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673345,348,1,2,45,18,c9xffml4i7ihblp1qhus9w3fu,1,24.6,72.6,2025-03-16T21:42:43.818Z,2025-03-16T21:42:47Z,8lk5ve59333boqzpcmd0yidck,E. Kos,,,5588984613,212,18.4,5588984605,56,Back,5588984611,141,47.5,5588984615,213,4.33,5588984609,140,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673375,349,2,2,45,22,c9xffml4i7ihblp1qhus9w3fu,1,18.0,47.5,2025-03-16T21:42:47.283Z,2025-03-16T21:42:58Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5588985269,56,Center,5588984785,140,66.3,5588985265,7,2rsduabh7r8i29f9i6znwbfu1,5588985267,1,,5588984787,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673377,372,43,2,45,24,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-16T21:42:49.645Z,2025-03-16T21:42:56Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5588984797,56,Back,5588985129,144,44,5588984799,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673383,350,43,2,45,24,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-16T21:42:49.646Z,2025-03-16T21:42:55Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5588985081,144,44,5588984823,286,0,5588984821,56,Center,5588984901,233,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673389,373,43,2,45,24,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-16T21:42:50.135Z,2025-03-16T21:42:58Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5588984853,140,44.3,5588984845,3,0,5588985249,144,1,5588984857,141,67.3,5588984865,213,0.04,5588984849,56,Back,5588984861,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673527,375,1,2,45,36,83cpn99fh7ulkwe8nezy8a3mx,1,23.3,64.0,2025-03-16T21:43:02.079Z,2025-03-16T21:43:04Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5588985539,56,Back,5588985545,212,9.3,5588985535,5,,5588985541,140,26.2,5588985543,141,77.0,5588985547,213,1.24,5588985537,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673555,376,1,2,45,38,83cpn99fh7ulkwe8nezy8a3mx,0,33.0,78.7,2025-03-16T21:43:03.950Z,2025-03-16T21:44:03Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5588985731,56,Back,5588985733,140,26.3,5588985737,212,12.1,5588985739,213,4.09,5588985735,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673627,352,1,2,45,48,c9xffml4i7ihblp1qhus9w3fu,1,95.2,17.9,2025-03-16T21:43:13.929Z,2025-03-16T21:43:16Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5588986121,212,9.6,5588986123,213,3.23,5588986117,140,86.1,5588986115,56,Right,5588986119,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673671,353,1,2,45,50,c9xffml4i7ihblp1qhus9w3fu,0,88.0,15.3,2025-03-16T21:43:15.833Z,2025-03-16T21:43:21Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5588986355,213,1.36,5588986343,2,,5588986347,56,Center,5588986353,212,27.2,5588986345,155,,5588986351,141,54.5,5588986349,140,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673663,377,44,2,45,54,83cpn99fh7ulkwe8nezy8a3mx,1,8.1,44.6,2025-03-16T21:43:19.453Z,2025-03-16T23:58:30Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5588986319,285,,5588986447,233,354,5588986317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673677,354,44,2,45,54,c9xffml4i7ihblp1qhus9w3fu,0,91.9,55.4,2025-03-16T21:43:19.454Z,2025-03-16T23:58:31Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5588986397,286,,5588986471,233,377,5588986395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673675,378,12,2,45,54,83cpn99fh7ulkwe8nezy8a3mx,1,10.6,43.1,2025-03-16T21:43:19.669Z,2025-03-16T21:43:21Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5588986387,140,12.7,5588986409,15,,5588986385,56,Back,5588986391,212,12.1,5588986393,213,4.90,5588986389,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673715,379,1,2,45,59,83cpn99fh7ulkwe8nezy8a3mx,0,12.6,25.3,2025-03-16T21:43:24.310Z,2025-03-16T21:43:25Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5588986609,213,6.27,5588986599,157,,5588986611,1,,5588986605,141,24.3,5588986603,140,56.2,5588986601,56,Center,5588986607,212,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673751,355,1,2,45,59,c9xffml4i7ihblp1qhus9w3fu,1,52.8,75.4,2025-03-16T21:43:25.073Z,2025-03-16T21:43:30Z,8lk5ve59333boqzpcmd0yidck,E. Kos,,,5588986885,141,66.1,5588986887,212,19.4,5588986883,140,70.3,5588986881,56,Center,5588986879,157,,5588986889,213,5.95,5588986891,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673755,356,4,2,46,4,c9xffml4i7ihblp1qhus9w3fu,1,62.6,62.1,2025-03-16T21:43:30.105Z,2025-03-16T22:43:02Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5588986949,286,,5588987065,233,380,5588986945,152,,5588986943,56,Center,5588986941,13,,5588986947,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673777,380,4,2,46,4,83cpn99fh7ulkwe8nezy8a3mx,0,37.4,37.9,2025-03-16T21:43:30.106Z,2025-03-16T22:43:02Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5588987055,152,,5588987069,233,356,5588987051,13,,5588987053,56,Back,5588987057,265,,5588987059,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789673797,381,17,2,46,8,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-16T21:43:33.821Z,2025-03-16T21:43:39Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5588987271,13,243,5588987267,392,,5588987265,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789674117,357,1,2,46,47,c9xffml4i7ihblp1qhus9w3fu,1,63.1,63.7,2025-03-16T21:44:13.080Z,2025-03-16T21:44:16Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5588988979,212,31.9,5588988969,155,,5588988971,152,,5588988973,56,Center,5588988981,213,5.63,5588988977,141,35.1,5588988967,5,,5588988975,140,87.2,,,,,,,,,,,,,,,,,,,,,,,,
2789674123,358,2,2,46,50,c9xffml4i7ihblp1qhus9w3fu,1,83.8,39.3,2025-03-16T21:44:15.264Z,2025-03-17T01:09:42Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5588989955,141,33.3,5589015969,7,5uv1a9rj5wot3wcgefjoxhkdm,5588989017,56,Center,5588989951,140,96.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789674285,359,43,2,46,51,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-16T21:44:16.665Z,2025-03-16T21:53:49Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5588989911,346,0,5588989909,56,Center,5588989991,233,382,5589017595,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789674407,383,1,2,47,18,83cpn99fh7ulkwe8nezy8a3mx,0,4.5,58.1,2025-03-16T21:44:44.029Z,2025-03-17T01:09:47Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5588990549,1,,5588990539,56,Left,5589019961,241,,5589019761,157,,5588990545,212,64.4,5588990541,140,63.2,5588990543,141,85.4,5589019855,5,,5588990547,213,0.29,,,,,,,,,,,,,,,,,,,,,
2789674417,360,1,2,47,21,c9xffml4i7ihblp1qhus9w3fu,0,37.7,22.1,2025-03-16T21:44:46.824Z,2025-03-16T21:44:47Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5588990589,3,,5588990599,213,0.05,5588990595,141,24.1,5588990593,140,64.0,5588990591,56,Center,5588990597,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789674429,384,1,2,47,23,83cpn99fh7ulkwe8nezy8a3mx,0,37.8,87.1,2025-03-16T21:44:49.133Z,2025-03-16T21:44:50Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5588990685,141,60.6,5588990681,56,Center,5588990683,140,64.0,5588990687,212,32.9,5588990689,213,5.70,5588990679,155,,5588990691,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789674459,362,1,2,47,26,c9xffml4i7ihblp1qhus9w3fu,1,29.1,65.8,2025-03-16T21:44:51.744Z,2025-03-16T21:44:54Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5588990839,56,Back,5588990845,212,23.4,5588990851,213,3.55,5588990841,140,8.7,5588990843,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789674497,363,1,2,47,29,c9xffml4i7ihblp1qhus9w3fu,0,8.7,52.1,2025-03-16T21:44:54.664Z,2025-03-16T21:44:58Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5588991087,140,45.4,5588991093,213,0.36,5588991091,212,41.1,5588991083,157,,5588991085,56,Back,5588991095,1,,5588991089,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789674529,385,1,2,47,34,83cpn99fh7ulkwe8nezy8a3mx,1,55.3,21.6,2025-03-16T21:44:59.198Z,2025-03-16T21:45:01Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5588991263,56,Back,5588991271,141,18.2,5588991267,140,37.7,5588991279,213,3.27,5588991259,3,,5588991275,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
