id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823784453,398,1,1,48,16,5h878vnmkbuy2ummddprusxgq,1,38.6,65.6,2025-06-22T02:55:28.634Z,2025-06-22T02:55:31Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5777540989,140,51.5,5777540991,141,75.8,5777540987,56,Center,5777540995,213,0.47,5777540993,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784461,399,1,1,48,19,5h878vnmkbuy2ummddprusxgq,1,52.4,75.8,2025-06-22T02:55:31.298Z,2025-06-22T02:55:33Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5777541025,56,Back,5777541031,212,15.2,5777541033,213,3.60,5777541027,140,39.4,5777541029,141,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784465,400,1,1,48,21,5h878vnmkbuy2ummddprusxgq,1,38.1,65.9,2025-06-22T02:55:33.674Z,2025-06-22T02:55:36Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5777541041,140,16.9,5777541047,213,3.89,5777541043,141,35.8,5777541045,212,30.2,5777541039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784473,401,1,1,48,24,5h878vnmkbuy2ummddprusxgq,1,15.7,44.0,2025-06-22T02:55:36.674Z,2025-06-22T02:55:41Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5777541097,140,22.2,5777541103,213,1.08,5777541101,212,14.6,5777541099,141,62.9,5777541095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784477,402,1,1,48,29,5h878vnmkbuy2ummddprusxgq,1,28.6,77.9,2025-06-22T02:55:41.619Z,2025-06-22T02:55:45Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5777541125,140,40.1,5777541131,213,6.13,5777541123,56,Back,5777541127,141,75.2,5777541129,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784479,403,1,1,48,33,5h878vnmkbuy2ummddprusxgq,1,37.7,64.5,2025-06-22T02:55:45.602Z,2025-06-22T02:55:47Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5777541139,56,Back,5777541145,212,10.2,5777541143,141,52.4,5777541147,213,4.08,5777541141,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784483,404,1,1,48,35,5h878vnmkbuy2ummddprusxgq,1,31.9,52.4,2025-06-22T02:55:47.474Z,2025-06-22T02:55:50Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5777541171,212,19.2,5777541167,140,31.9,5777541173,213,4.71,5777541165,56,Back,5777541169,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784491,407,1,1,48,38,5h878vnmkbuy2ummddprusxgq,1,31.9,23.2,2025-06-22T02:55:51.202Z,2025-06-22T02:55:53Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5777541193,141,4.6,5777541195,212,13.8,5777541191,140,37.1,5777541197,213,5.12,5777541189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784493,408,1,1,48,41,5h878vnmkbuy2ummddprusxgq,1,36.7,4.7,2025-06-22T02:55:53.657Z,2025-06-22T02:55:54Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5777541207,212,8.8,5777541209,213,1.46,5777541205,141,17.6,5777541203,140,37.6,5777541201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784495,409,1,1,48,42,5h878vnmkbuy2ummddprusxgq,1,37.6,17.6,2025-06-22T02:55:54.577Z,2025-06-22T02:55:56Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5777541213,56,Back,5777541215,140,42.8,5777541221,213,5.44,5777541217,141,8.5,5777541219,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784509,410,1,1,48,44,5h878vnmkbuy2ummddprusxgq,1,42.9,8.3,2025-06-22T02:55:56.626Z,2025-06-22T02:56:00Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5777541267,212,17.5,5777541269,213,0.46,5777541261,56,Right,5777541263,140,57.8,5777541265,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784513,411,1,1,48,48,5h878vnmkbuy2ummddprusxgq,1,57.8,19.7,2025-06-22T02:56:00.815Z,2025-06-22T02:56:03Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5777541309,56,Right,5777541315,212,9.7,5777541313,141,6.4,5777541317,213,5.08,5777541311,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784511,331,43,1,48,49,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-06-22T02:56:01.694Z,2025-06-22T03:02:03Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5777543173,144,83,5777541335,399,7ll9dqayz9698v71x2pvgrspg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784515,412,1,1,48,51,5h878vnmkbuy2ummddprusxgq,0,61.4,5.9,2025-06-22T02:56:03.746Z,2025-06-22T02:58:15Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5777541321,155,,5777541331,213,0.97,5777541323,56,Center,5777541325,140,79.1,5777541327,141,45.7,5777541329,212,32.8,5777541339,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784523,333,43,1,48,55,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-06-22T02:56:07.311Z,2025-06-22T02:56:15Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5777541359,140,18.2,5777541361,141,72.8,5777541365,213,1.82,5777541363,212,10.9,5777541357,56,Back,5777541379,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784525,334,4,1,49,0,kfq8fhwnmycbtad1u0fyefx0,1,18.2,64.8,2025-06-22T02:56:12.774Z,2025-06-22T03:11:39Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5777541373,152,,5777546269,233,413,5777541371,56,Back,5777542243,265,,5777541377,285,,5777541369,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784527,413,4,1,49,0,5h878vnmkbuy2ummddprusxgq,0,81.8,35.2,2025-06-22T02:56:12.775Z,2025-06-22T03:11:39Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5777541389,56,Center,5777546273,233,334,5777541395,286,,5777541393,265,,5777541387,13,,5777541391,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784529,335,1,1,49,15,kfq8fhwnmycbtad1u0fyefx0,1,15.0,74.0,2025-06-22T02:56:27.438Z,2025-06-22T02:56:32Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5777541411,5,,5777541421,212,21.7,5777541413,152,,5777541423,213,4.47,5777541415,56,Back,5777541417,140,10.1,5777541419,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784533,336,1,1,49,20,kfq8fhwnmycbtad1u0fyefx0,1,27.9,35.3,2025-06-22T02:56:32.262Z,2025-06-22T02:56:33Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5777541431,141,36.1,5777541427,56,Back,5777541435,213,0.08,5777541433,212,7.1,5777541429,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784535,337,1,1,49,21,kfq8fhwnmycbtad1u0fyefx0,0,34.7,36.1,2025-06-22T02:56:33.334Z,2025-06-22T02:56:35Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5777541453,213,5.75,5777541451,212,30.2,5777541449,141,13.4,5777541445,56,Right,5777541447,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784537,414,8,1,49,23,5h878vnmkbuy2ummddprusxgq,1,45.2,80.4,2025-06-22T02:56:35.745Z,2025-06-22T02:56:35Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777541455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784539,415,1,1,49,25,5h878vnmkbuy2ummddprusxgq,1,54.4,86.0,2025-06-22T02:56:37.544Z,2025-06-22T02:59:56Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5777541477,213,2.04,5777541469,56,Left,5777541471,140,53.2,5777542901,156,,5777541473,141,89.7,5777541475,212,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784543,416,1,1,49,26,5h878vnmkbuy2ummddprusxgq,1,53.2,89.7,2025-06-22T02:56:38.322Z,2025-06-22T02:56:41Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5777541499,155,,5777541509,213,5.74,5777541507,212,16.3,5777541505,141,77.4,5777541503,140,66.5,5777541501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784545,417,43,1,49,28,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-22T02:56:41.073Z,2025-06-22T03:00:06Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5777542905,144,1,5777541521,213,4.92,5777541515,140,68.0,5777541513,56,Center,5777541519,212,7.7,5777541517,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784547,418,50,1,49,29,5h878vnmkbuy2ummddprusxgq,1,67.0,67.8,2025-06-22T02:56:41.701Z,2025-06-22T02:56:46Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5777541543,233,338,5777541527,286,,5777541525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784549,338,7,1,49,29,kfq8fhwnmycbtad1u0fyefx0,1,33.0,32.2,2025-06-22T02:56:41.702Z,2025-06-22T03:02:43Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5777541531,285,,5777541535,233,418,5777541529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784565,339,1,1,49,32,kfq8fhwnmycbtad1u0fyefx0,1,43.4,31.1,2025-06-22T02:56:44.664Z,2025-06-22T02:56:51Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5777541639,213,0.83,5777541641,1,,5777541629,155,,5777541637,212,55.0,5777541631,56,Left,5777541635,141,90.9,5777541633,140,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784567,340,1,1,49,39,kfq8fhwnmycbtad1u0fyefx0,0,87.5,77.1,2025-06-22T02:56:51.469Z,2025-06-22T02:56:52Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5777541657,213,5.22,5777541649,56,Center,5777541647,155,,5777541651,140,100.0,5777541653,141,39.2,5777541655,212,29.5,5777541645,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784587,341,5,1,49,40,kfq8fhwnmycbtad1u0fyefx0,0,101.2,38.3,2025-06-22T02:56:52.755Z,2025-06-22T04:41:12Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5777541795,233,419,5777541783,56,Center,5777541785,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784589,419,5,1,49,40,5h878vnmkbuy2ummddprusxgq,1,-1.2,61.7,2025-06-22T02:56:52.755Z,2025-06-22T04:41:12Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5777541789,346,,5777541787,56,Back,5777541791,233,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784605,420,1,1,50,14,5h878vnmkbuy2ummddprusxgq,1,4.7,58.8,2025-06-22T02:57:26.729Z,2025-06-22T02:57:33Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5777541881,74,,5777541869,140,61.5,5777541865,124,,5777541873,212,61.8,5777541875,213,0.26,5777541871,141,82.5,5777541867,56,Left,5777541877,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784607,421,61,1,50,20,5h878vnmkbuy2ummddprusxgq,0,61.2,83.3,2025-06-22T02:57:33.041Z,2025-06-22T02:59:10Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5777541883,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784627,342,3,1,50,23,kfq8fhwnmycbtad1u0fyefx0,0,55.8,4.2,2025-06-22T02:57:36.072Z,2025-06-22T03:11:52Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5777541969,56,Right,5777542337,233,422,5777541971,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784615,422,7,1,50,23,5h878vnmkbuy2ummddprusxgq,1,44.2,95.8,2025-06-22T02:57:36.073Z,2025-06-22T03:11:52Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777542357,167,,5777542333,233,342,5777541921,56,Back,5777541923,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784649,343,5,1,50,28,kfq8fhwnmycbtad1u0fyefx0,1,55.0,-1.2,2025-06-22T02:57:40.541Z,2025-06-22T04:41:12Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5777542131,233,423,5777542127,56,Right,5777542129,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784635,423,5,1,50,28,5h878vnmkbuy2ummddprusxgq,0,45.0,101.2,2025-06-22T02:57:40.541Z,2025-06-22T04:41:13Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777542135,233,343,5777542043,56,Back,5777542045,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784657,344,1,1,50,39,kfq8fhwnmycbtad1u0fyefx0,1,57.9,0.0,2025-06-22T02:57:52.222Z,2025-06-22T02:57:57Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5777542171,141,5.9,5777542167,56,Right,5777542175,213,0.24,5777542173,212,20.7,5777542165,107,,5777542169,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784659,345,4,1,50,44,kfq8fhwnmycbtad1u0fyefx0,1,73.1,8.4,2025-06-22T02:57:56.351Z,2025-06-22T03:11:40Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5777542191,13,,5777542195,56,Right,5777542193,295,,5777542211,233,424,5777542197,152,,5777542199,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784655,424,4,1,50,44,5h878vnmkbuy2ummddprusxgq,0,26.9,91.6,2025-06-22T02:57:56.352Z,2025-06-22T03:11:40Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777542209,285,,5777542215,233,345,5777542207,152,,5777542201,13,,5777542205,56,Back,5777542203,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784697,346,1,1,51,24,kfq8fhwnmycbtad1u0fyefx0,1,78.6,7.7,2025-06-22T02:58:37.189Z,2025-06-22T02:58:47Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,1.0,,5777542419,56,Center,5777542417,152,,5777542427,213,1.08,5777542503,210,13,5777542505,154,,5777542421,140,92.4,5777542411,2,,5777542423,141,47.6,5777542415,155,5777542413,5,5777542425,212,30.8,,,,,,,,,,,,,,,,,,,,,,,
2823784699,347,13,1,51,28,kfq8fhwnmycbtad1u0fyefx0,1,92.4,47.6,2025-06-22T02:58:40.717Z,2025-06-22T02:58:47Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5777542497,328,,5777542511,154,,5777542521,230,98.6,5777542513,55,346,5777542523,231,48.6,5777542507,81,,5777542509,29,,5777542517,102,39.0,5777542491,24,5777542433,17,5777542493,15,,5777542435,56,Center,5777542519,103,48.6,,,,,,,,,,,,,,,,,
2823784707,348,5,1,51,29,kfq8fhwnmycbtad1u0fyefx0,0,101.2,42.8,2025-06-22T02:58:41.303Z,2025-06-22T04:41:13Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5777542487,56,Center,5777542657,233,425,5777542489,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784725,425,5,1,51,29,5h878vnmkbuy2ummddprusxgq,1,-1.2,57.2,2025-06-22T02:58:41.303Z,2025-06-22T03:11:59Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5777542641,56,Back,5777542647,233,348,5777542643,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784723,349,30,1,51,46,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-06-22T02:58:58.783Z,2025-06-22T02:58:58Z,,,,,5777542639,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784727,426,30,1,51,46,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-22T02:58:58.783Z,2025-06-22T02:58:59Z,,,,,5777542645,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785625,352,32,2,45,0,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-06-22T03:14:00.472Z,2025-06-22T03:14:02Z,,,,,5777547723,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785621,432,32,2,45,0,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-22T03:14:00.472Z,2025-06-22T03:14:00Z,,,,,5777547717,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785629,353,1,2,45,0,kfq8fhwnmycbtad1u0fyefx0,1,49.9,49.9,2025-06-22T03:14:00.473Z,2025-06-22T03:14:05Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5777547739,212,18.6,5777547737,141,65.3,5777547741,213,2.54,5777547743,279,S,5777547733,56,Back,5777547735,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785643,354,1,2,45,4,kfq8fhwnmycbtad1u0fyefx0,0,35.3,65.3,2025-06-22T03:14:05.077Z,2025-06-22T03:14:06Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5777547813,140,79.5,5777547815,141,100.0,5777547811,56,Left,5777547821,1,,5777547809,157,,5777547817,212,52.4,5777547819,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785645,355,5,2,45,5,kfq8fhwnmycbtad1u0fyefx0,0,83.2,101.0,2025-06-22T03:14:06.247Z,2025-06-22T04:41:14Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5777547823,56,Left,5777547825,347,,5777547937,233,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785657,433,5,2,45,5,5h878vnmkbuy2ummddprusxgq,1,16.8,-1.0,2025-06-22T03:14:06.247Z,2025-06-22T04:41:13Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5777547899,56,Back,5777547905,233,355,5777547901,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785671,434,1,2,45,18,5h878vnmkbuy2ummddprusxgq,0,12.1,0.0,2025-06-22T03:14:18.726Z,2025-06-22T03:14:20Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5777548019,1,,5777548009,56,Back,5777548011,140,36.0,5777548017,213,0.30,5777548013,141,10.3,5777548015,212,26.2,5777548007,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785677,356,1,2,45,21,kfq8fhwnmycbtad1u0fyefx0,0,42.0,89.7,2025-06-22T03:14:21.727Z,2025-06-22T03:14:22Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5777548043,141,86.3,5777548039,56,Back,5777548045,212,7.6,5777548041,140,48.9,5777548047,213,5.97,5777548037,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785681,435,1,2,45,21,5h878vnmkbuy2ummddprusxgq,1,33.4,14.0,2025-06-22T03:14:22.430Z,2025-06-22T03:14:25Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5777548113,212,18.8,5777548115,213,0.04,5777548107,56,Right,5777548111,141,15.2,5777548109,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823786621,427,83,2,45,24,kfq8fhwnmycbtad1u0fyefx0,0,35.2,86.9,2025-06-22T03:14:25.232Z,2025-06-22T03:22:20Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5777553545,399,cqmvrx028gh19yh8qh7w01y0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785683,436,61,2,45,25,5h878vnmkbuy2ummddprusxgq,0,56.4,16.6,2025-06-22T03:14:25.758Z,2025-06-22T03:14:26Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5777548119,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785689,357,1,2,45,26,kfq8fhwnmycbtad1u0fyefx0,1,32.4,86.1,2025-06-22T03:14:26.582Z,2025-06-22T03:16:01Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5777548143,140,38.2,5777548145,141,86.1,5777548141,56,Back,5777548147,212,6.1,5777548149,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785701,359,1,2,45,29,kfq8fhwnmycbtad1u0fyefx0,1,38.2,89.6,2025-06-22T03:14:29.798Z,2025-06-22T03:14:33Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5777548205,213,6.25,5777548203,212,39.6,5777548207,1,,5777548201,141,87.8,5777548199,140,75.9,5777548195,155,,5777548197,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785703,360,61,2,45,33,kfq8fhwnmycbtad1u0fyefx0,0,75.9,87.8,2025-06-22T03:14:33.732Z,2025-06-22T03:14:34Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5777548215,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785705,437,1,2,45,33,5h878vnmkbuy2ummddprusxgq,1,15.8,18.2,2025-06-22T03:14:33.734Z,2025-06-22T03:14:36Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5777548227,141,25.9,5777548225,140,23.7,5777548223,56,Back,5777548231,213,0.56,5777548229,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785707,438,1,2,45,36,5h878vnmkbuy2ummddprusxgq,0,23.7,25.9,2025-06-22T03:14:36.846Z,2025-06-22T03:14:37Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5777548241,140,26.8,5777548247,213,4.89,5777548243,141,0.0,5777548245,212,18.6,5777548239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785711,361,5,2,45,36,kfq8fhwnmycbtad1u0fyefx0,1,74.8,101.1,2025-06-22T03:14:37.109Z,2025-06-22T04:41:14Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5777548253,56,Left,5777548255,347,,5777548259,233,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785709,439,5,2,45,36,5h878vnmkbuy2ummddprusxgq,0,25.2,-1.1,2025-06-22T03:14:37.109Z,2025-06-22T04:41:14Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5777548249,56,Back,5777548251,347,,5777548263,233,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785715,362,1,2,45,40,kfq8fhwnmycbtad1u0fyefx0,1,76.7,100.0,2025-06-22T03:14:40.756Z,2025-06-22T03:14:41Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5777548289,141,90.2,5777548293,213,4.06,5777548287,140,71.3,5777548291,212,9.3,5777548283,107,,5777548285,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785721,363,1,2,45,41,kfq8fhwnmycbtad1u0fyefx0,1,71.3,90.2,2025-06-22T03:14:41.733Z,2025-06-22T03:14:44Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5777548319,212,4.3,5777548317,141,95.1,5777548321,213,0.88,5777548315,140,73.9,5777548313,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785723,364,1,2,45,43,kfq8fhwnmycbtad1u0fyefx0,1,73.9,95.1,2025-06-22T03:14:44.155Z,2025-06-22T03:14:44Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5777548325,56,Left,5777548331,212,18.2,5777548333,213,6.11,5777548327,140,91.0,5777548329,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785717,440,83,2,45,44,5h878vnmkbuy2ummddprusxgq,0,20.4,7.2,2025-06-22T03:14:45.198Z,2025-06-22T03:24:03Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5777548337,399,2m28wyud6xi78nt8e92p9keay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785729,365,1,2,45,45,kfq8fhwnmycbtad1u0fyefx0,0,93.1,89.9,2025-06-22T03:14:45.628Z,2025-06-22T03:14:46Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5777548357,155,,5777548363,141,72.0,5777548365,212,12.2,5777548361,140,93.4,5777548359,56,Center,5777548355,2,,5777548367,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
