id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2821750081,474,1,2,53,54,b5l2e3csycjb8twvq9ek0j5gq,1,71.6,22.4,2025-06-08T03:22:09.002Z,2025-06-08T03:22:10Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,5766138939,56,Right,5766138941,140,79.9,5766138947,213,5.95,5766138943,141,17.9,5766138945,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750095,475,1,2,53,56,b5l2e3csycjb8twvq9ek0j5gq,1,79.9,17.9,2025-06-08T03:22:10.121Z,2025-06-08T03:22:13Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5766139017,56,Back,5766139019,140,48.6,5766139027,1,,5766139023,212,33.3,5766139025,213,3.31,5766139021,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750099,476,1,2,53,59,b5l2e3csycjb8twvq9ek0j5gq,1,48.6,9.5,2025-06-08T03:22:13.354Z,2025-06-08T03:22:16Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5766139051,213,2.51,5766139049,212,22.4,5766139043,56,Back,5766139047,141,28.9,5766139045,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750111,477,1,2,54,2,b5l2e3csycjb8twvq9ek0j5gq,1,31.9,31.6,2025-06-08T03:22:16.217Z,2025-06-08T03:22:19Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5766139117,213,6.28,5766139109,56,Center,5766139119,1,,5766139115,212,34.3,5766139113,141,31.5,5766139111,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750125,478,1,2,54,5,b5l2e3csycjb8twvq9ek0j5gq,1,57.1,28.9,2025-06-08T03:22:19.458Z,2025-06-08T03:22:21Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5766139207,141,12.6,5766139209,212,15.4,5766139205,140,67.3,5766139203,56,Right,5766139211,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750145,479,1,2,54,7,b5l2e3csycjb8twvq9ek0j5gq,1,67.7,11.1,2025-06-08T03:22:21.442Z,2025-06-08T03:22:25Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5766139295,56,Right,5766139303,213,0.23,5766139297,140,92.0,5766139301,212,26.2,5766139299,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750155,480,1,2,54,11,b5l2e3csycjb8twvq9ek0j5gq,0,92.0,21.2,2025-06-08T03:22:25.706Z,2025-06-08T03:22:32Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5766139425,195,,5766139349,56,Center,5766139351,140,82.9,5766139357,213,2.05,5766139353,141,48.4,5766139355,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750159,567,61,2,54,14,5h878vnmkbuy2ummddprusxgq,1,6.9,65.2,2025-06-08T03:22:28.558Z,2025-06-08T03:22:44Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766139367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750167,568,12,2,54,16,5h878vnmkbuy2ummddprusxgq,1,8.1,66.7,2025-06-08T03:22:30.307Z,2025-06-08T03:22:32Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766139411,140,3.5,5766139409,56,Back,5766139417,213,1.77,5766139415,212,24.5,5766139413,141,100.0,5766139423,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750197,481,5,2,54,17,b5l2e3csycjb8twvq9ek0j5gq,1,95.4,-1.7,2025-06-08T03:22:31.388Z,2025-06-08T05:02:08Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5766139561,56,Right,5766139565,233,569,5766139563,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750169,569,5,2,54,17,5h878vnmkbuy2ummddprusxgq,0,4.6,101.7,2025-06-08T03:22:31.388Z,2025-06-08T05:02:09Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766139419,56,Back,5766139573,233,481,5766139421,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750201,482,1,2,54,31,b5l2e3csycjb8twvq9ek0j5gq,0,93.4,0.0,2025-06-08T03:22:46.042Z,2025-06-08T03:22:49Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5766139601,141,23.9,5766139605,213,1.46,5766139603,212,17.1,5766139597,56,Center,5766139599,140,95.2,5766139595,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750219,570,61,2,54,32,5h878vnmkbuy2ummddprusxgq,1,11.8,69.4,2025-06-08T03:22:46.996Z,2025-06-08T04:19:16Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,5766139669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750241,571,12,2,54,33,5h878vnmkbuy2ummddprusxgq,1,16.7,67.0,2025-06-08T03:22:47.891Z,2025-06-08T04:19:18Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,5766139769,212,25.8,5766139767,141,90.0,5766139763,56,Back,5766139765,140,36.3,5766139771,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750223,483,1,2,54,36,b5l2e3csycjb8twvq9ek0j5gq,1,89.5,28.2,2025-06-08T03:22:50.922Z,2025-06-08T03:22:52Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5766139685,140,74.0,5766139687,141,17.6,5766139683,56,Right,5766139691,213,3.56,5766139689,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750235,484,1,2,54,38,b5l2e3csycjb8twvq9ek0j5gq,0,73.6,17.7,2025-06-08T03:22:52.658Z,2025-06-08T03:22:53Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5766139721,56,Right,5766139729,213,5.74,5766139727,212,16.9,5766139725,141,4.9,5766139723,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750243,572,1,2,54,39,5h878vnmkbuy2ummddprusxgq,0,15.4,91.7,2025-06-08T03:22:53.467Z,2025-06-08T04:18:21Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766180151,1,,5766139781,213,0.54,5766139775,140,26.3,5766139773,56,Back,5766180149,157,,5766139777,141,100.0,5766139779,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821757345,845,61,2,54,40,b5l2e3csycjb8twvq9ek0j5gq,1,85.4,8.5,2025-06-08T03:22:54.103Z,2025-06-08T04:19:25Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5766180173,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750319,485,5,2,54,41,b5l2e3csycjb8twvq9ek0j5gq,0,74.7,-2.0,2025-06-08T03:22:55.971Z,2025-06-08T05:02:10Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5766140295,233,573,5766140251,347,,5766140249,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750245,573,5,2,54,41,5h878vnmkbuy2ummddprusxgq,1,25.3,102.0,2025-06-08T03:22:55.971Z,2025-06-08T05:02:09Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766139783,56,Back,5766139785,347,,5766140315,233,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750321,486,18,2,55,2,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-06-08T03:23:16.597Z,2025-06-08T03:23:18Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5766140261,59,45,5766140259,44,Midfielder,5766140293,55,487,5766140257,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750325,487,19,2,55,2,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-06-08T03:23:16.598Z,2025-06-08T03:23:18Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,5766140275,42,,5766140281,59,6,5766140283,292,7,5766140285,293,2,5766140279,145,2,5766140287,44,Midfielder,5766140289,55,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821757369,894,1,2,55,17,5h878vnmkbuy2ummddprusxgq,0,15.9,100.0,2025-06-08T03:23:31.103Z,2025-06-08T04:15:22Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766180291,56,Back,5766180295,141,86.5,5766180293,140,31.0,5766180315,107,,5766180299,213,5.73,5766180297,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750365,488,1,2,55,17,b5l2e3csycjb8twvq9ek0j5gq,0,78.2,0.0,2025-06-08T03:23:31.162Z,2025-06-08T03:35:54Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5766140527,107,,5766140529,56,Right,5766140537,213,2.66,5766140539,1,,5766140531,140,54.7,5766140535,212,27.9,5766140533,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750407,490,61,2,55,18,b5l2e3csycjb8twvq9ek0j5gq,1,52.7,6.2,2025-06-08T03:23:32.891Z,2025-06-08T03:23:52Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5766140823,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750387,489,5,2,55,22,b5l2e3csycjb8twvq9ek0j5gq,0,43.7,-1.8,2025-06-08T03:23:36.259Z,2025-06-08T05:02:10Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5766140659,56,Back,5766181639,233,574,5766140661,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750409,574,5,2,55,22,5h878vnmkbuy2ummddprusxgq,1,56.3,101.8,2025-06-08T03:23:36.259Z,2025-06-08T05:02:10Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766140829,347,,5766181635,233,489,5766140827,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750417,575,1,2,55,36,5h878vnmkbuy2ummddprusxgq,0,56.9,100.0,2025-06-08T03:23:50.890Z,2025-06-08T03:23:54Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766140877,212,40.5,5766140879,213,6.07,5766140871,56,Left,5766140875,141,88.9,5766140881,1,,5766140873,140,94.6,5766140869,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750453,492,3,2,55,53,b5l2e3csycjb8twvq9ek0j5gq,0,34.8,52.2,2025-06-08T03:24:07.492Z,2025-06-08T04:55:17Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766141075,56,Back,5766141215,233,576,5766141219,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750471,576,7,2,55,53,5h878vnmkbuy2ummddprusxgq,1,65.2,47.8,2025-06-08T03:24:07.493Z,2025-06-08T04:55:16Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,5766141201,285,,5766141203,233,492,5766141199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750477,493,1,2,55,56,b5l2e3csycjb8twvq9ek0j5gq,1,46.0,60.3,2025-06-08T03:24:10.802Z,2025-06-08T03:24:13Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5766141235,141,44.2,5766141233,140,47.5,5766141231,56,Back,5766141237,212,11.1,5766141239,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750483,494,50,2,55,57,b5l2e3csycjb8twvq9ek0j5gq,1,45.8,57.4,2025-06-08T03:24:12.033Z,2025-06-08T04:55:17Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766141273,286,,5766141307,233,577,5766141271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750487,577,7,2,55,57,5h878vnmkbuy2ummddprusxgq,1,54.2,42.6,2025-06-08T03:24:12.034Z,2025-06-08T04:55:17Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766141299,233,494,5766141289,285,,5766141287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750501,579,1,2,56,2,5h878vnmkbuy2ummddprusxgq,0,72.2,23.1,2025-06-08T03:24:16.857Z,2025-06-08T03:24:17Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,5766141353,213,1.84,5766141349,141,34.5,5766141351,212,8.0,5766141345,56,Center,5766141347,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750511,495,50,2,56,5,b5l2e3csycjb8twvq9ek0j5gq,1,36.0,55.4,2025-06-08T03:24:19.626Z,2025-06-08T04:55:18Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5766141423,233,580,5766141389,286,,5766141387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750509,580,7,2,56,5,5h878vnmkbuy2ummddprusxgq,0,64.0,44.6,2025-06-08T03:24:19.627Z,2025-06-08T04:55:18Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766141419,285,,5766141381,56,Center,5766141415,233,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750541,497,1,2,56,10,b5l2e3csycjb8twvq9ek0j5gq,1,41.1,75.1,2025-06-08T03:24:24.403Z,2025-06-08T03:24:25Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5766141519,140,66.7,5766141517,56,Left,5766141523,212,29.5,5766141525,213,0.42,5766141521,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750571,498,1,2,56,11,b5l2e3csycjb8twvq9ek0j5gq,0,66.7,92.9,2025-06-08T03:24:25.258Z,2025-06-08T03:24:29Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5766141711,56,Left,5766141719,213,5.83,5766141717,212,19.1,5766141715,141,80.6,5766141713,140,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750559,581,61,2,56,13,5h878vnmkbuy2ummddprusxgq,0,23.1,9.8,2025-06-08T03:24:27.946Z,2025-06-08T04:16:22Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,5766141657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750579,499,43,2,56,19,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-06-08T03:24:33.691Z,2025-06-08T03:24:52Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5766142157,144,4,5766141801,152,0,5766141797,13,0,5766141805,286,0,5766141803,265,0,5766141799,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750625,500,5,2,56,26,b5l2e3csycjb8twvq9ek0j5gq,0,78.7,101.0,2025-06-08T03:24:40.909Z,2025-06-08T05:02:11Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5766142001,56,Left,5766142013,233,582,5766142003,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750617,582,5,2,56,26,5h878vnmkbuy2ummddprusxgq,1,21.3,-1.0,2025-06-08T03:24:40.909Z,2025-06-08T05:02:11Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,5766141977,347,,5766141975,56,Back,5766142005,233,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750633,583,1,2,56,28,5h878vnmkbuy2ummddprusxgq,1,25.6,0.0,2025-06-08T03:24:42.881Z,2025-06-08T03:24:45Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,5766142041,107,,5766142051,213,2.76,5766142043,56,Back,5766142045,140,7.8,5766142049,212,20.1,5766142047,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750635,584,1,2,56,31,5h878vnmkbuy2ummddprusxgq,0,7.0,6.5,2025-06-08T03:24:45.241Z,2025-06-08T03:24:46Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,5766142061,212,9.1,5766142063,213,6.03,5766142057,140,15.4,5766142055,56,Back,5766142059,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750639,501,8,2,56,33,b5l2e3csycjb8twvq9ek0j5gq,1,88.1,95.3,2025-06-08T03:24:47.389Z,2025-06-08T03:24:47Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5766142111,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750645,502,5,2,56,35,b5l2e3csycjb8twvq9ek0j5gq,0,84.8,101.4,2025-06-08T03:24:49.116Z,2025-06-08T04:18:46Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5766142153,233,585,5766142133,347,,5766142131,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750643,585,5,2,56,35,5h878vnmkbuy2ummddprusxgq,1,15.2,-1.4,2025-06-08T03:24:49.116Z,2025-06-08T05:02:12Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,5766142149,233,502,5766142127,347,,5766142125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750673,586,1,2,56,45,5h878vnmkbuy2ummddprusxgq,1,21.4,0.0,2025-06-08T03:24:59.737Z,2025-06-08T03:25:01Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766142259,140,36.5,5766142257,56,Back,5766142255,107,,5766142265,213,0.65,5766142263,212,19.9,5766142261,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750675,587,44,2,56,47,5h878vnmkbuy2ummddprusxgq,1,28.2,14.8,2025-06-08T03:25:01.697Z,2025-06-08T05:36:26Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,5766142293,285,,5766142291,56,Back,5766142313,233,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750679,503,44,2,56,47,b5l2e3csycjb8twvq9ek0j5gq,0,71.8,85.2,2025-06-08T03:25:01.698Z,2025-06-08T05:36:26Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,5766142309,56,Left,5766142317,233,587,5766142311,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750677,588,1,2,56,47,5h878vnmkbuy2ummddprusxgq,0,36.5,16.7,2025-06-08T03:25:01.851Z,2025-06-08T03:25:03Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,5766142301,140,43.6,5766142297,168,,5766142299,56,Back,5766142305,212,8.9,5766142303,141,23.9,5766142295,3,,5766142307,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750681,589,44,2,56,50,5h878vnmkbuy2ummddprusxgq,1,33.5,28.3,2025-06-08T03:25:04.906Z,2025-06-08T05:36:26Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766142331,233,504,5766142323,285,,5766142321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750683,504,44,2,56,50,b5l2e3csycjb8twvq9ek0j5gq,0,66.5,71.7,2025-06-08T03:25:04.907Z,2025-06-08T05:36:27Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5766142335,233,589,5766142325,56,Center,5766142327,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750685,590,61,2,56,51,5h878vnmkbuy2ummddprusxgq,1,37.1,26.8,2025-06-08T03:25:05.701Z,2025-06-08T03:25:06Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766142329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750699,592,1,2,56,54,5h878vnmkbuy2ummddprusxgq,1,45.3,33.6,2025-06-08T03:25:08.202Z,2025-06-08T03:25:10Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,5766142395,140,66.5,5766142393,56,Center,5766142401,213,0.52,5766142399,212,25.6,5766142397,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750703,593,50,2,56,56,5h878vnmkbuy2ummddprusxgq,1,74.8,64.6,2025-06-08T03:25:10.745Z,2025-06-08T03:25:18Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,5766142421,286,,5766142419,56,Center,5766142529,233,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750721,505,7,2,56,56,b5l2e3csycjb8twvq9ek0j5gq,1,25.2,35.4,2025-06-08T03:25:10.746Z,2025-06-08T03:25:19Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5766142513,167,,5766142517,285,,5766142515,56,Back,5766142519,233,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750737,506,5,2,57,0,b5l2e3csycjb8twvq9ek0j5gq,0,12.1,-1.4,2025-06-08T03:25:14.130Z,2025-06-08T05:02:12Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5766142599,347,,5766142597,56,Back,5766143119,233,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750821,594,5,2,57,0,5h878vnmkbuy2ummddprusxgq,1,87.9,101.4,2025-06-08T03:25:14.130Z,2025-06-08T05:02:12Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,5766143107,233,506,5766143099,56,Left,5766143101,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750831,595,1,2,57,23,5h878vnmkbuy2ummddprusxgq,1,88.8,100.0,2025-06-08T03:25:38.057Z,2025-06-08T03:25:40Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766143147,141,93.5,5766143149,212,13.3,5766143145,140,77.2,5766143143,56,Left,5766143151,213,3.55,5766143141,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750835,596,61,2,57,25,5h878vnmkbuy2ummddprusxgq,1,77.2,93.3,2025-06-08T03:25:39.348Z,2025-06-08T03:25:40Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766143165,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750837,597,4,2,57,26,5h878vnmkbuy2ummddprusxgq,1,77.6,91.6,2025-06-08T03:25:40.818Z,2025-06-08T03:35:16Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766143171,56,Left,5766143193,189,,5766143169,13,,5766143173,152,,5766143175,265,,5766143177,286,,5766144597,233,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750841,507,4,2,57,26,b5l2e3csycjb8twvq9ek0j5gq,0,22.4,8.4,2025-06-08T03:25:40.819Z,2025-06-08T05:52:25Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5766205529,189,,5766143199,152,,5766143195,13,,5766143197,56,Back,5766143201,265,,5766144621,233,597,5766143203,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750917,598,1,2,57,52,5h878vnmkbuy2ummddprusxgq,0,78.2,94.2,2025-06-08T03:26:06.178Z,2025-06-08T03:26:08Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766143565,212,30.1,5766143563,141,54.9,5766143555,155,,5766143553,5,,5766143561,140,91.4,5766143551,2,,5766143567,213,5.19,5766143557,152,,5766143559,56,,,,Center,,,,,,,,,,,,,,,,,,,,,
2821750925,599,15,2,57,58,5h878vnmkbuy2ummddprusxgq,1,86.4,46.2,2025-06-08T03:26:12.240Z,2025-06-08T03:34:08Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,5766143799,20,,5766143889,458,,5766143897,231,49.6,5766143605,56,Center,5766143603,17,,5766143891,146,91.9,5766143893,147,47.7,5766143895,230,98.1,5766151753,233,5766143803,82,,509,5766143797,24,5766143887,215,5766143883,102,49.8,5766143885,103,,,19,5766143881,78,,,,,,,
2821750949,509,10,2,57,58,b5l2e3csycjb8twvq9ek0j5gq,1,8.1,52.3,2025-06-08T03:26:12.340Z,2025-06-08T03:34:08Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766151769,233,599,5766143727,94,,5766143729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750929,600,15,2,57,59,5h878vnmkbuy2ummddprusxgq,1,91.6,53.3,2025-06-08T03:26:13.417Z,2025-06-08T03:34:05Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,5766151677,233,510,5766144257,103,14.6,5766144003,24,,5766144005,20,,5766144263,147,51.8,5766144255,102,52.8,5766144253,76,,5766144261,146,98.8,5766143643,17,5766143645,56,Center,,5766144259,458,,,,,,,,,,,,,,,,,,,
2821750951,510,10,2,57,59,b5l2e3csycjb8twvq9ek0j5gq,1,2.7,48.6,2025-06-08T03:26:13.517Z,2025-06-08T04:18:40Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5766151681,233,600,5766143737,56,Back,5766143733,178,,5766143735,182,,5766143775,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821750945,508,12,2,58,0,b5l2e3csycjb8twvq9ek0j5gq,1,15.2,37.1,2025-06-08T03:26:14.163Z,2025-06-08T03:26:18Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5766143719,140,21.5,5766143717,56,Back,5766143725,213,0.41,5766143723,212,7.2,5766143721,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821751005,512,1,2,58,10,b5l2e3csycjb8twvq9ek0j5gq,1,14.0,49.1,2025-06-08T03:26:25.062Z,2025-06-08T03:27:09Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5766144081,212,21.6,5766144073,123,,5766144075,56,Back,5766144687,189,,5766144083,213,5.26,5766144077,140,24.7,5766144079,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
