id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2791030957,500,3,2,50,11,aj8ytsr2ap33tod0hd8ofzaw9,0,28.6,1.7,2025-03-23T01:15:58.077Z,2025-03-24T09:30:07Z,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,5596536069,233,479,5598613927,465,,5596527769,56,Back,5598613925,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791030985,479,7,2,50,11,6597wqy6gmpv3zjx7rp8cdj46,0,71.4,98.3,2025-03-23T01:15:58.078Z,2025-03-24T09:30:11Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,5598613935,178,,5598613929,286,,5596536041,233,500,5596527895,56,Left,5598613933,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791030971,501,61,2,50,12,aj8ytsr2ap33tod0hd8ofzaw9,1,33.3,24.9,2025-03-23T01:15:59.787Z,2025-03-23T01:19:07Z,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,5596527847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031013,480,5,2,50,14,6597wqy6gmpv3zjx7rp8cdj46,1,61.5,102.0,2025-03-23T01:16:01.471Z,2025-03-23T02:17:08Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,5596528065,347,,5596528063,56,Left,5596528083,233,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791030979,502,5,2,50,14,aj8ytsr2ap33tod0hd8ofzaw9,0,38.5,-2.0,2025-03-23T01:16:01.471Z,2025-03-23T02:17:08Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5596527889,347,,5596528087,233,480,5596527887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031033,481,1,2,50,19,6597wqy6gmpv3zjx7rp8cdj46,0,61.2,100.0,2025-03-23T01:16:06.093Z,2025-03-23T01:16:09Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,5596528165,1,,5596528155,56,Center,5596528157,140,75.8,5596528159,141,71.7,5596528163,213,5.35,5596528153,107,,5596528161,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791410367,820,61,2,50,21,6597wqy6gmpv3zjx7rp8cdj46,0,72.9,91.6,2025-03-23T01:16:08.321Z,2025-03-24T09:30:30Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,5598613945,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031047,504,1,2,50,24,aj8ytsr2ap33tod0hd8ofzaw9,0,30.0,23.1,2025-03-23T01:16:10.831Z,2025-03-23T01:16:11Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596528237,213,0.12,5596528235,212,5.2,5596528233,141,24.0,5596528231,140,34.9,5596528229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031045,482,61,2,50,24,6597wqy6gmpv3zjx7rp8cdj46,1,65.3,67.2,2025-03-23T01:16:11.074Z,2025-03-23T01:16:11Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,5596528227,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031061,505,1,2,50,26,aj8ytsr2ap33tod0hd8ofzaw9,1,31.4,20.0,2025-03-23T01:16:13.661Z,2025-03-23T01:19:56Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596528333,3,,5596528339,141,21.9,5596528341,212,3.1,5596528337,140,34.1,5596528335,56,Back,5596528343,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031063,506,1,2,50,27,aj8ytsr2ap33tod0hd8ofzaw9,0,34.1,21.9,2025-03-23T01:16:14.638Z,2025-03-23T01:19:57Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5596528359,213,0.19,5596528349,3,,5596528351,56,Back,5596528357,212,4.0,5596528355,141,23.0,5596528353,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031071,483,1,2,50,28,6597wqy6gmpv3zjx7rp8cdj46,0,47.3,63.7,2025-03-23T01:16:15.014Z,2025-03-24T09:30:46Z,f21web74a70mly9i28jpa1yvp,C. Martin,,5596528407,141,29.2,5596528405,140,51.2,5596528409,212,23.8,5598613975,157,,5598613977,1,,5596528403,56,Center,5596528411,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031083,507,43,2,50,28,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-23T01:16:15.326Z,2025-03-23T01:19:29Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5596528481,3,0,5596528483,56,Back,5596528491,213,1.20,5596528489,212,17.3,5596535795,144,1,5596528485,140,43.8,5596528487,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031087,508,44,2,50,30,aj8ytsr2ap33tod0hd8ofzaw9,1,49.3,59.3,2025-03-23T01:16:17.245Z,2025-03-23T02:22:38Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5596528511,56,Back,5596528521,233,484,5596638459,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031091,484,44,2,50,30,6597wqy6gmpv3zjx7rp8cdj46,0,50.7,40.7,2025-03-23T01:16:17.246Z,2025-03-23T02:22:38Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,5596528517,56,Center,5596528547,286,,5596528543,233,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031099,509,1,2,50,30,aj8ytsr2ap33tod0hd8ofzaw9,1,43.8,46.7,2025-03-23T01:16:17.612Z,2025-03-23T01:16:19Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5596528581,3,,5596528585,56,Center,5596528587,140,59.6,5596528593,213,6.14,5596528591,212,16.8,5596528589,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031127,510,1,2,50,31,aj8ytsr2ap33tod0hd8ofzaw9,1,59.6,43.1,2025-03-23T01:16:18.710Z,2025-03-23T01:16:25Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5596528735,212,43.5,5596528737,213,0.68,5596528729,56,Left,5596528739,1,,5596528733,141,83.2,5596528731,140,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031129,511,61,2,50,38,aj8ytsr2ap33tod0hd8ofzaw9,0,92.7,83.5,2025-03-23T01:16:25.157Z,2025-03-23T01:16:25Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,5596528743,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031197,485,5,2,50,39,6597wqy6gmpv3zjx7rp8cdj46,1,-0.7,15.4,2025-03-23T01:16:26.606Z,2025-03-23T02:17:09Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,5596529119,346,,5596529141,233,512,5596529117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031137,512,5,2,50,39,aj8ytsr2ap33tod0hd8ofzaw9,0,100.7,84.6,2025-03-23T01:16:26.606Z,2025-03-23T02:17:09Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,5596528789,346,,5596528785,56,Left,5596529149,233,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031275,486,1,2,50,59,6597wqy6gmpv3zjx7rp8cdj46,1,2.9,47.5,2025-03-23T01:16:46.782Z,2025-03-23T01:16:47Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,5596529509,212,17.8,5596529505,140,9.8,5596529507,141,71.4,5596529515,237,,5596529511,213,1.15,5596529501,124,,5596529503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031281,487,1,2,51,0,6597wqy6gmpv3zjx7rp8cdj46,0,9.6,70.6,2025-03-23T01:16:47.774Z,2025-03-23T01:16:48Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,5596529543,56,Back,5596529541,157,,5596529545,140,37.1,5596529547,141,63.9,5596529553,1,,5596529551,213,6.13,5596529549,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031309,513,1,2,51,5,aj8ytsr2ap33tod0hd8ofzaw9,1,60.1,22.7,2025-03-23T01:16:52.103Z,2025-03-23T02:10:01Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5596529725,141,31.9,5596529723,140,65.8,5596529727,212,8.7,5596529729,213,0.81,5596529721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031311,514,4,2,51,6,aj8ytsr2ap33tod0hd8ofzaw9,1,70.8,30.3,2025-03-23T01:16:53.494Z,2025-03-23T02:10:10Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5596529743,13,,5596529751,286,,5596529749,265,,5596529747,152,,5596529859,233,488,5596529745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031313,488,4,2,51,6,6597wqy6gmpv3zjx7rp8cdj46,0,29.2,69.7,2025-03-23T01:16:53.495Z,2025-03-23T02:10:11Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,5596529825,285,,5596529819,56,Back,5596529873,233,514,5596529817,13,,5596529823,265,,5596529821,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031583,516,1,2,51,51,aj8ytsr2ap33tod0hd8ofzaw9,0,63.4,27.7,2025-03-23T01:17:38.262Z,2025-03-23T01:52:53Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5596531443,56,Center,5596531441,155,,5596531447,141,40.1,5596587539,152,,5596531445,140,90.9,5596531451,213,0.28,5596531449,212,30.1,5596587537,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791041261,744,44,2,51,55,6597wqy6gmpv3zjx7rp8cdj46,1,48.8,46.0,2025-03-23T01:17:42.118Z,2025-03-23T02:22:38Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,5596586189,56,Back,5596586377,233,517,5596586381,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031585,517,44,2,51,55,aj8ytsr2ap33tod0hd8ofzaw9,0,51.2,54.0,2025-03-23T01:17:42.119Z,2025-03-23T02:22:39Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5596531497,56,Center,5596586373,233,744,5596638483,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791041545,753,12,2,51,55,6597wqy6gmpv3zjx7rp8cdj46,1,3.1,56.6,2025-03-23T01:17:42.743Z,2025-03-23T01:53:43Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,5596588553,140,3.0,5596588555,141,54.4,5596588557,212,1.5,5596588597,15,,5596588559,213,4.64,5596588551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031587,518,61,2,51,56,aj8ytsr2ap33tod0hd8ofzaw9,1,90.9,40.1,2025-03-23T01:17:43.634Z,2025-03-23T03:05:10Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,1.0,5596531507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791042339,847,44,2,51,57,aj8ytsr2ap33tod0hd8ofzaw9,1,94.9,48.0,2025-03-23T01:17:43.877Z,2025-03-23T02:22:39Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596594781,286,,5596594779,56,Center,5596594797,233,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791042273,767,44,2,51,57,6597wqy6gmpv3zjx7rp8cdj46,0,5.1,52.0,2025-03-23T01:17:43.878Z,2025-03-23T02:22:39Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,5596594539,56,Back,5596594541,285,,5596594801,233,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031599,519,13,2,51,57,aj8ytsr2ap33tod0hd8ofzaw9,1,92.0,47.0,2025-03-23T01:17:44.038Z,2025-03-24T09:32:43Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596724697,153,,5596727861,231,50.2,5596727845,29,,5596727853,103,4.2,5596723993,17,,5596727859,230,98.4,5596727843,75,,5596724691,15,,5596724689,24,5596727855,146,93.7,,5596727851,102,31.4,5596724695,328,,5596727847,55,5596531575,56,Center,5596727857,147,,,,518,,,,,,,,42.8,,,,,
2791031647,490,12,2,51,57,6597wqy6gmpv3zjx7rp8cdj46,1,11.8,58.8,2025-03-23T01:17:44.286Z,2025-03-23T02:18:55Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,5596531931,212,25.2,5596531929,141,47.3,5596531933,213,5.97,5596531927,140,34.6,5596531925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031609,520,13,2,52,0,aj8ytsr2ap33tod0hd8ofzaw9,1,78.4,55.8,2025-03-23T01:17:47.446Z,2025-03-24T09:33:44Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5596549057,230,97.6,5596549041,102,67.2,5596549039,73,,5598614103,391,,5596531649,56,Center,5596548785,24,,5596549051,153,,5598614101,215,,5596549055,147,5596549043,103,31.9,66.1,5596549059,231,52.0,5596549053,146,88.8,5596549045,108,5596548787,72,,5596549049,458,5596531647,18,,,,,,,,,,,,,,,
2791031627,521,1,2,52,1,aj8ytsr2ap33tod0hd8ofzaw9,1,95.3,78.4,2025-03-23T01:17:48.718Z,2025-03-23T01:17:50Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5596531809,212,11.5,5596531811,213,3.09,5596531807,141,79.3,5596531805,140,84.4,5596531803,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031645,522,1,2,52,3,aj8ytsr2ap33tod0hd8ofzaw9,0,84.4,79.3,2025-03-23T01:17:50.527Z,2025-03-24T09:33:49Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596531919,141,40.9,5596531917,140,90.0,5596531915,56,Center,5596531923,213,4.93,5596531911,2,,5596531913,155,,5598614117,72,,5596531921,212,26.8,5598614115,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031649,491,12,2,52,5,6597wqy6gmpv3zjx7rp8cdj46,1,12.8,54.5,2025-03-23T01:17:52.766Z,2025-03-23T01:17:53Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,5596531953,15,,5596531943,213,0.40,5596531935,56,Back,5596531937,140,35.2,5596531941,212,25.5,5596531939,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031667,523,1,2,52,8,aj8ytsr2ap33tod0hd8ofzaw9,1,72.2,27.8,2025-03-23T01:17:55.623Z,2025-03-24T09:33:58Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596532095,56,Center,5596532097,140,57.0,5596532101,212,16.5,5596532103,213,2.88,5596532099,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031671,524,1,2,52,13,aj8ytsr2ap33tod0hd8ofzaw9,0,55.2,33.9,2025-03-23T01:18:00.526Z,2025-03-23T02:09:56Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5596532115,56,Center,5596532143,140,96.7,5596532113,155,,5596532151,1,,5596532149,213,0.50,5596532147,212,49.8,5596532145,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031679,492,1,2,52,14,6597wqy6gmpv3zjx7rp8cdj46,1,14.7,30.1,2025-03-23T01:18:01.096Z,2025-03-24T09:34:19Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,5596532161,141,27.4,5596532159,140,29.3,5596532157,56,Back,5596532165,213,6.16,5596532163,212,15.4,5598614187,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031705,494,1,2,52,16,6597wqy6gmpv3zjx7rp8cdj46,1,27.2,28.5,2025-03-23T01:18:03.022Z,2025-03-23T01:18:06Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,5596532281,140,17.7,5596532279,56,Back,5596532287,213,3.90,5596532283,141,14.6,5596532285,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031725,495,1,2,52,19,6597wqy6gmpv3zjx7rp8cdj46,1,24.3,7.7,2025-03-23T01:18:05.957Z,2025-03-23T01:18:10Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,5596532391,56,Back,5596532399,213,2.75,5596532397,212,16.7,5596532393,140,9.6,5596532395,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031737,496,1,2,52,22,6597wqy6gmpv3zjx7rp8cdj46,0,9.6,16.1,2025-03-23T01:18:09.790Z,2025-03-23T01:18:11Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,5596532449,1,,5596532439,56,Back,5596532441,140,46.3,5596532447,213,0.04,5596532445,212,38.6,5596532443,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031785,526,1,2,52,29,aj8ytsr2ap33tod0hd8ofzaw9,1,54.7,72.0,2025-03-23T01:18:15.878Z,2025-03-23T01:18:17Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596532671,212,10.4,5596532667,140,61.9,5596532665,56,Center,5596532673,213,5.52,5596532669,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031797,527,1,2,52,30,aj8ytsr2ap33tod0hd8ofzaw9,1,61.9,61.4,2025-03-23T01:18:16.838Z,2025-03-23T01:18:21Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5596532737,141,78.7,5596532733,56,Center,5596532735,140,66.1,5596532739,212,12.6,5596532741,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031819,528,1,2,52,34,aj8ytsr2ap33tod0hd8ofzaw9,1,66.8,76.9,2025-03-23T01:18:21.134Z,2025-03-23T01:18:24Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5596532847,56,Center,5596532857,1,,5596532853,212,37.3,5596532855,213,4.31,5596532851,141,26.5,5596532849,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031849,529,1,2,52,37,aj8ytsr2ap33tod0hd8ofzaw9,1,54.6,33.0,2025-03-23T01:18:24.550Z,2025-03-23T01:18:26Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596533003,140,56.3,5596532999,56,Center,5596533015,212,6.1,5596533009,141,41.6,5596533019,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031855,497,45,2,52,39,6597wqy6gmpv3zjx7rp8cdj46,0,35.4,52.0,2025-03-23T01:18:26.582Z,2025-03-23T02:20:52Z,f21web74a70mly9i28jpa1yvp,C. Martin,,5596533039,56,Back,5596533211,233,530,5596533043,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031873,530,3,2,52,39,aj8ytsr2ap33tod0hd8ofzaw9,1,64.6,48.0,2025-03-23T01:18:26.582Z,2025-03-24T09:34:43Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5596533163,286,,5598614223,465,,5596533189,233,497,5596533161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031879,531,61,2,52,43,aj8ytsr2ap33tod0hd8ofzaw9,0,65.5,44.5,2025-03-23T01:18:30.231Z,2025-03-23T01:18:30Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5596533169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031875,498,4,2,52,43,6597wqy6gmpv3zjx7rp8cdj46,1,30.8,46.2,2025-03-23T01:18:30.438Z,2025-03-23T01:18:39Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,5596533471,13,,5596533473,56,Back,5596533479,285,,5596533501,233,532,5596533475,152,,5596533477,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031899,532,4,2,52,43,aj8ytsr2ap33tod0hd8ofzaw9,0,69.2,53.8,2025-03-23T01:18:30.439Z,2025-03-23T01:18:39Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5596533293,265,,5596533523,233,498,5596533287,13,,5596533521,286,,5596533291,152,,5596533289,56,Center,5596533689,55,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791031911,533,17,2,52,45,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-23T01:18:32.710Z,2025-03-23T01:18:39Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5596533401,392,,5596533399,31,,5596533679,55,532,5596533405,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791032435,500,1,2,53,56,6597wqy6gmpv3zjx7rp8cdj46,0,29.5,25.5,2025-03-23T01:19:43.205Z,2025-03-23T02:19:10Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,5596536439,140,69.9,5596536441,141,76.4,5596536437,56,Center,5596536435,157,,5596536443,212,54.7,5596630583,152,,5596630581,5,,5596536447,1,,5596536445,213,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791032433,534,44,2,53,59,aj8ytsr2ap33tod0hd8ofzaw9,1,32.5,23.8,2025-03-23T01:19:46.198Z,2025-03-23T02:22:40Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596536431,285,,5596536429,56,Back,5596536523,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791032441,501,44,2,53,59,6597wqy6gmpv3zjx7rp8cdj46,0,67.5,76.2,2025-03-23T01:19:46.199Z,2025-03-23T02:22:51Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,5596536469,286,,5596536541,233,534,5596536467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791032439,535,12,2,54,0,aj8ytsr2ap33tod0hd8ofzaw9,1,36.5,24.1,2025-03-23T01:19:46.926Z,2025-03-24T09:35:13Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596536463,212,20.2,5596536465,213,5.27,5596536457,56,Back,5598614271,167,,5596536459,140,46.6,5596536461,141,0.0,5598614269,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791032469,502,5,2,54,1,6597wqy6gmpv3zjx7rp8cdj46,1,56.2,101.1,2025-03-23T01:19:48.066Z,2025-03-23T02:17:09Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,5596536635,56,Left,5596536637,347,,5596536673,233,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791032445,536,5,2,54,1,aj8ytsr2ap33tod0hd8ofzaw9,0,43.8,-1.1,2025-03-23T01:19:48.066Z,2025-03-23T02:17:10Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596536691,233,502,5596536487,56,Back,5596536489,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791032525,503,1,2,54,12,6597wqy6gmpv3zjx7rp8cdj46,0,56.9,100.0,2025-03-23T01:19:59.558Z,2025-03-23T01:20:01Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,5596536991,56,Center,5596536989,107,,5596536999,213,5.31,5596537001,1,,5596536997,212,33.9,5596536995,141,60.9,5596536993,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791032529,537,12,2,54,14,aj8ytsr2ap33tod0hd8ofzaw9,1,24.2,13.5,2025-03-23T01:20:01.598Z,2025-03-24T09:35:26Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596537021,141,14.6,5596537017,56,Back,5596537029,213,0.10,5598614275,15,,5596537019,140,31.0,5596537025,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791032547,504,61,2,54,16,6597wqy6gmpv3zjx7rp8cdj46,1,64.3,58.8,2025-03-23T01:20:03.688Z,2025-03-23T01:20:03Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,5596537121,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791032557,505,1,2,54,18,6597wqy6gmpv3zjx7rp8cdj46,1,58.5,57.9,2025-03-23T01:20:04.878Z,2025-03-23T01:20:05Z,f21web74a70mly9i28jpa1yvp,C. Martin,,5596537159,141,63.9,5596537157,140,61.2,5596537155,56,Center,5596537161,212,5.0,5596537163,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791032571,506,1,2,54,18,6597wqy6gmpv3zjx7rp8cdj46,1,61.3,64.0,2025-03-23T01:20:05.782Z,2025-03-23T01:20:08Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,5596537239,141,52.5,5596537241,212,8.0,5596537243,213,4.92,5596537237,140,62.9,5596537235,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
