id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value
2803424823,381,1,1,47,7,c9xffml4i7ihblp1qhus9w3fu,1,66.8,76.0,2025-04-19T20:53:38Z,2025-04-19T20:54:24Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5664680071,213,3.03,5664680069,212,15.5,5664680067,141,78.5,5664680061,56,Center,5664680065,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803424885,382,1,1,47,9,c9xffml4i7ihblp1qhus9w3fu,1,52.1,78.5,2025-04-19T20:53:40.337Z,2025-04-19T20:53:43Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5664680415,56,Center,5664680417,140,64.6,5664680419,141,39.5,5664680423,213,5.17,5664680421,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425005,383,1,1,47,12,c9xffml4i7ihblp1qhus9w3fu,1,64.6,39.5,2025-04-19T20:53:43.697Z,2025-04-19T20:53:52Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5664681089,56,Right,5664681095,212,25.3,5664681099,213,5.61,5664681091,140,83.5,5664681093,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425015,384,4,1,47,21,c9xffml4i7ihblp1qhus9w3fu,1,78.7,46.8,2025-04-19T20:53:51.961Z,2025-04-19T23:22:14Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5664681525,233,354,5664681187,286,,5664681181,56,Center,5664681179,13,,5664681183,152,,5664681185,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425063,354,4,1,47,21,2n3wgr89m7jl8tmioemit2pgq,0,21.3,53.2,2025-04-19T20:53:51.962Z,2025-04-19T23:22:14Z,6rbvn6lklv4k19jq17erwym7d,J. Ingram,,,5664681443,13,,5664681577,233,384,5664681451,285,,5664681445,56,Back,5664681447,152,,5664681449,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437831,407,17,1,48,2,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-04-19T20:54:33.808Z,2025-04-19T21:14:04Z,,,,,5664746221,283,cijslwbc730evygvnzcqzuimt,5664746213,184,,5664746209,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426643,385,15,1,49,26,c9xffml4i7ihblp1qhus9w3fu,1,79.3,49.7,2025-04-19T20:55:56.945Z,2025-04-19T20:56:05Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5664690109,233,355,5664689557,18,,5664689555,26,,5664690059,102,54.2,5664689767,72,,5664690081,146,99.3,5664690079,458,,5664690083,147,50.2,5664689559,56,Center,5664690057,76,,5664690077,103,5.1,,,,,,,,,,,,,,,,,
2803426663,355,10,1,49,26,2n3wgr89m7jl8tmioemit2pgq,1,1.3,46.9,2025-04-19T20:55:57.045Z,2025-04-19T20:56:08Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5664689709,56,Back,5664689707,182,,5664690161,233,385,5664689705,178,,5664690281,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426899,358,30,1,49,40,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-04-19T20:56:11.569Z,2025-04-19T20:56:17Z,,,,,5664690817,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426827,386,30,1,49,40,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-04-19T20:56:11.569Z,2025-04-19T20:56:11Z,,,,,5664690483,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436393,361,32,2,45,0,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-04-19T21:11:20.805Z,2025-04-19T21:11:22Z,,,,,5664739107,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436381,389,32,2,45,0,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-04-19T21:11:20.805Z,2025-04-19T21:11:21Z,,,,,5664739015,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436405,390,1,2,45,0,c9xffml4i7ihblp1qhus9w3fu,1,49.8,50.1,2025-04-19T21:11:20.806Z,2025-04-19T21:11:23Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5664739161,212,13.9,5664739163,213,2.95,5664739157,140,36.8,5664739159,141,53.9,5664739155,56,Back,5664739165,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436441,391,1,2,45,1,c9xffml4i7ihblp1qhus9w3fu,1,37.4,53.7,2025-04-19T21:11:22.540Z,2025-04-19T21:11:26Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5664739339,212,29.7,5664739337,141,11.0,5664739331,56,Back,5664739333,140,31.6,5664739341,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436453,392,1,2,45,5,c9xffml4i7ihblp1qhus9w3fu,1,31.6,11.0,2025-04-19T21:11:26.356Z,2025-04-19T21:11:28Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5664739415,213,2.05,5664739409,140,22.8,5664739407,56,Back,5664739413,212,19.9,5664739411,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436489,393,1,2,45,7,c9xffml4i7ihblp1qhus9w3fu,1,22.8,37.0,2025-04-19T21:11:28.693Z,2025-04-19T21:11:32Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5664739645,213,1.18,5664739643,212,26.2,5664739641,141,72.6,5664739637,140,32.4,5664739633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436547,394,1,2,45,11,c9xffml4i7ihblp1qhus9w3fu,1,31.6,71.8,2025-04-19T21:11:32.436Z,2025-04-19T21:11:37Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5664739933,140,27.8,5664739931,56,Back,5664739935,141,41.3,5664739937,212,21.1,5664739939,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436625,395,1,2,45,16,c9xffml4i7ihblp1qhus9w3fu,1,29.0,37.9,2025-04-19T21:11:37.029Z,2025-04-19T21:11:43Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5664740333,141,15.5,5664740329,56,Right,5664740331,140,81.3,5664740327,155,,5664740337,213,6.01,5664740339,1,,5664740335,212,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436627,396,50,2,45,22,c9xffml4i7ihblp1qhus9w3fu,1,76.9,12.5,2025-04-19T21:11:43.573Z,2025-04-19T22:27:59Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5664740357,286,,5664740465,233,362,5664740353,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436641,362,7,2,45,22,2n3wgr89m7jl8tmioemit2pgq,1,23.1,87.5,2025-04-19T21:11:43.574Z,2025-04-19T22:27:59Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664740443,233,396,5664740417,285,,5664740415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436677,364,1,2,45,24,2n3wgr89m7jl8tmioemit2pgq,1,28.8,86.0,2025-04-19T21:11:44.948Z,2025-04-19T21:11:47Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664740545,141,71.5,5664740547,212,14.7,5664740549,213,3.88,5664740543,140,18.4,5664740541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436711,365,1,2,45,26,2n3wgr89m7jl8tmioemit2pgq,1,16.7,75.4,2025-04-19T21:11:47.092Z,2025-04-19T21:11:57Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5664740721,157,,5664740723,56,Center,5664740729,212,53.9,5664740733,1,,5664740727,141,66.3,5664740731,213,6.17,5664740725,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436763,366,44,2,45,28,2n3wgr89m7jl8tmioemit2pgq,1,69.4,56.2,2025-04-19T21:11:49.460Z,2025-04-19T22:28:18Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5664741009,233,397,5664740989,286,,5664740985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436715,397,44,2,45,28,c9xffml4i7ihblp1qhus9w3fu,0,30.6,43.8,2025-04-19T21:11:49.461Z,2025-04-19T22:28:19Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5664740749,56,Back,5664740751,285,,5664741047,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436799,367,1,2,45,29,2n3wgr89m7jl8tmioemit2pgq,1,53.2,74.5,2025-04-19T21:11:50.172Z,2025-04-19T22:16:21Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5664741159,56,Back,5664741167,213,2.43,5664741163,141,89.4,5664741165,212,15.6,5664741161,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436867,368,1,2,45,37,2n3wgr89m7jl8tmioemit2pgq,1,53.3,89.1,2025-04-19T21:11:58.372Z,2025-04-19T21:12:00Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664741471,140,30.1,5664741475,212,25.9,5664741473,141,76.3,5664741477,213,3.48,5664741469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436941,369,1,2,45,39,2n3wgr89m7jl8tmioemit2pgq,1,30.1,76.3,2025-04-19T21:12:00.437Z,2025-04-19T21:12:06Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5664741787,213,6.25,5664741781,140,35.8,5664741785,212,6.0,5664741783,141,76.0,5664741777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436973,370,1,2,45,45,2n3wgr89m7jl8tmioemit2pgq,1,54.3,70.3,2025-04-19T21:12:06.476Z,2025-04-19T21:12:09Z,6rbvn6lklv4k19jq17erwym7d,J. Ingram,,,5664741889,212,18.6,5664741887,141,44.2,5664741885,140,59.5,5664741891,213,5.01,5664741883,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436983,371,1,2,45,47,2n3wgr89m7jl8tmioemit2pgq,1,53.7,55.7,2025-04-19T21:12:08.797Z,2025-04-19T21:12:09Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5664741935,213,1.34,5664741933,212,6.6,5664741929,140,55.1,5664741931,141,65.1,5664741927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803436997,372,1,2,45,48,2n3wgr89m7jl8tmioemit2pgq,1,55.1,65.1,2025-04-19T21:12:09.652Z,2025-04-19T21:12:10Z,6rbvn6lklv4k19jq17erwym7d,J. Ingram,,,5664742033,140,30.2,5664742031,56,Back,5664742037,212,30.5,5664742039,213,3.68,5664742035,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437011,373,1,2,45,49,2n3wgr89m7jl8tmioemit2pgq,1,30.2,41.9,2025-04-19T21:12:10.540Z,2025-04-19T21:24:43Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5664742093,56,Back,5664742101,213,5.79,5664742095,140,41.0,5664742097,141,33.0,5664742099,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437039,374,1,2,45,51,2n3wgr89m7jl8tmioemit2pgq,1,42.6,27.3,2025-04-19T21:12:12.731Z,2025-04-19T21:12:15Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5664742251,140,53.2,5664742255,212,16.9,5664742253,141,8.6,5664742257,213,5.43,5664742249,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437097,375,1,2,45,54,2n3wgr89m7jl8tmioemit2pgq,1,56.8,5.0,2025-04-19T21:12:15.356Z,2025-04-19T21:12:44Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,1.0,,5664742557,141,25.6,5664742559,212,34.6,5664742555,140,86.9,5664743993,210,15,5664742549,2,,5664742553,56,Center,5664742551,155,,5664742561,213,0.42,5664742563,1,,5664743995,154,,,,,,,,,,,,,,,,,,,,,
2803437105,376,15,2,45,58,2n3wgr89m7jl8tmioemit2pgq,1,87.6,25.2,2025-04-19T21:12:19.460Z,2025-04-19T21:25:14Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5664742587,22,,5664744029,147,47.1,5664744017,55,375,5664744015,154,,5664742591,56,Center,5664744011,79,,5664744013,29,,5664742589,63,,5664744027,146,98.6,5664744079,233,398,5664744021,102,49.0,5664744023,103,5664791485,72,,22.2,,,,,,,,,,,
2803437095,398,10,2,45,58,c9xffml4i7ihblp1qhus9w3fu,1,3.5,55.8,2025-04-19T21:12:19.560Z,2025-04-19T22:16:14Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5664744143,233,376,5664742543,178,,5664742541,173,,5664742545,182,,5664742547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437189,399,12,2,46,1,c9xffml4i7ihblp1qhus9w3fu,1,13.8,58.1,2025-04-19T21:12:22.461Z,2025-04-19T21:12:27Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664742995,141,16.8,5664742993,140,11.7,5664742991,56,Back,5664742997,212,28.2,5664742999,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437193,400,43,2,46,6,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-04-19T21:12:27.301Z,2025-04-19T21:14:12Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5664743021,56,Back,5664749519,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437245,377,1,2,46,6,2n3wgr89m7jl8tmioemit2pgq,1,84.8,62.0,2025-04-19T21:12:27.331Z,2025-04-19T23:06:48Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664743285,141,38.5,5664743287,212,16.1,5664743289,213,4.86,5664743283,140,87.0,5664743281,56,Center,5664743279,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437213,401,43,2,46,9,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-04-19T21:12:30.492Z,2025-04-19T21:14:11Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664749391,144,44,5664743129,285,0,5664743127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437255,378,1,2,46,12,2n3wgr89m7jl8tmioemit2pgq,0,86.9,50.5,2025-04-19T21:12:33.012Z,2025-04-19T23:07:04Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5665092773,3,,5665092775,140,92.0,5665092789,213,5.56,5665092783,212,7.1,5665092779,141,43.6,5664743319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437297,403,1,2,46,12,c9xffml4i7ihblp1qhus9w3fu,1,5.6,54.2,2025-04-19T21:12:33.301Z,2025-04-19T21:12:37Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5664743563,123,,5664743571,212,17.3,5664743573,213,0.52,5664743567,140,19.9,5664743569,141,66.9,5664743565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437419,404,1,2,46,16,c9xffml4i7ihblp1qhus9w3fu,1,24.0,68.4,2025-04-19T21:12:37.580Z,2025-04-19T21:12:47Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5664744167,141,86.3,5664744169,212,36.6,5664744165,140,56.9,5664744171,213,0.34,5664744173,1,,5664744163,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437477,380,83,2,46,26,2n3wgr89m7jl8tmioemit2pgq,0,10.1,26.8,2025-04-19T21:12:47.699Z,2025-04-19T21:12:57Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5664744663,399,7drelguz6c1htw10sq7zyxh0q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437427,405,61,2,46,26,c9xffml4i7ihblp1qhus9w3fu,0,87.6,69.4,2025-04-19T21:12:47.717Z,2025-04-19T21:12:48Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5664744209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437471,379,5,2,46,28,2n3wgr89m7jl8tmioemit2pgq,1,-1.4,37.2,2025-04-19T21:12:49.013Z,2025-04-19T23:21:52Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5664744395,56,Back,5664744397,346,,5664744465,233,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437449,406,5,2,46,28,c9xffml4i7ihblp1qhus9w3fu,0,101.4,62.8,2025-04-19T21:12:49.013Z,2025-04-19T23:21:52Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5664744283,346,,5664744281,56,Center,5664744489,233,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437661,381,1,2,46,48,2n3wgr89m7jl8tmioemit2pgq,1,4.2,49.3,2025-04-19T21:13:09.115Z,2025-04-19T21:25:31Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5664745347,212,35.2,5664745349,213,6.04,5664745339,124,,5664745351,1,,5664745345,141,36.6,5664745357,189,,5664745343,140,36.7,5664745341,56,Back,5664745355,237,,,,,,,,,,,,,,,,,,,,,,,,
2803437735,382,1,2,46,53,2n3wgr89m7jl8tmioemit2pgq,1,36.1,36.0,2025-04-19T21:13:13.859Z,2025-04-19T21:13:19Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5664745693,141,37.6,5664745695,212,23.9,5664745691,140,13.4,5664745689,56,Back,5664745697,213,3.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437837,383,1,2,46,59,2n3wgr89m7jl8tmioemit2pgq,1,15.9,39.7,2025-04-19T21:13:20.700Z,2025-04-19T21:13:25Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5664746243,213,1.38,5664746241,212,36.2,5664746235,56,Back,5664746245,1,,5664746239,141,92.0,5664746237,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437915,384,1,2,47,4,2n3wgr89m7jl8tmioemit2pgq,1,24.9,79.1,2025-04-19T21:13:25.651Z,2025-04-19T21:13:30Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5664746623,140,44.5,5664746619,56,Back,5664746627,141,73.2,5664746631,213,6.09,5664746629,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437921,385,61,2,47,7,2n3wgr89m7jl8tmioemit2pgq,0,52.8,27.2,2025-04-19T21:13:28.775Z,2025-04-19T21:21:38Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5664760379,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437885,408,1,2,47,8,c9xffml4i7ihblp1qhus9w3fu,0,55.7,20.3,2025-04-19T21:13:29.140Z,2025-04-19T21:17:06Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5664760811,233,386,5664746493,56,Right,5664757893,213,3.07,5664757891,212,2.0,5664760809,236,,5664760815,286,,5664757887,140,53.8,5664757889,141,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437931,386,74,2,47,8,2n3wgr89m7jl8tmioemit2pgq,1,54.8,16.6,2025-04-19T21:13:29.141Z,2025-04-19T22:28:25Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5664760803,285,,5664760801,56,Right,5664760867,233,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803440957,441,45,2,47,10,c9xffml4i7ihblp1qhus9w3fu,0,41.2,10.6,2025-04-19T21:13:30.819Z,2025-04-19T22:28:09Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5664762007,285,,5664762005,56,Back,5664779121,233,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803441819,443,3,2,47,10,2n3wgr89m7jl8tmioemit2pgq,1,58.8,89.4,2025-04-19T21:13:30.819Z,2025-04-19T22:28:09Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5664766721,56,Left,5664766723,286,,5664779079,233,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803437967,387,1,2,47,10,2n3wgr89m7jl8tmioemit2pgq,1,37.7,87.7,2025-04-19T21:13:31.188Z,2025-04-19T21:13:33Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5664746877,213,4.07,5664746875,212,17.1,5664746873,141,67.6,5664746871,140,27.9,5664746869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803438007,388,1,2,47,12,2n3wgr89m7jl8tmioemit2pgq,1,26.6,64.2,2025-04-19T21:13:32.987Z,2025-04-19T21:13:35Z,6rbvn6lklv4k19jq17erwym7d,J. Ingram,,,5664747057,140,28.9,5664747059,141,36.6,5664747055,56,Back,5664747061,212,18.9,5664747063,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803438101,389,1,2,47,14,2n3wgr89m7jl8tmioemit2pgq,1,27.3,27.6,2025-04-19T21:13:35.499Z,2025-04-19T21:13:41Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5664747537,213,5.10,5664747535,212,15.1,5664747529,56,Back,5664747533,141,7.0,5664747531,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803438153,390,1,2,47,20,2n3wgr89m7jl8tmioemit2pgq,1,49.4,17.1,2025-04-19T21:13:41.067Z,2025-04-19T21:13:46Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5664747817,56,Back,5664747819,140,46.6,5664747825,213,1.92,5664747823,212,8.5,5664747821,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803438173,391,1,2,47,25,2n3wgr89m7jl8tmioemit2pgq,0,45.8,35.8,2025-04-19T21:13:46.651Z,2025-04-19T21:13:48Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5664747935,212,39.9,5664747933,141,69.3,5664747929,56,Center,5664747931,140,77.0,5664747927,155,,5664747937,213,0.61,5664747939,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803438191,409,12,2,47,28,c9xffml4i7ihblp1qhus9w3fu,1,27.3,15.3,2025-04-19T21:13:48.987Z,2025-04-19T21:13:52Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5664748029,15,,5664748017,212,18.2,5664748019,213,0.78,5664748013,140,39.6,5664748015,141,34.2,5664748011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803438229,410,61,2,47,31,c9xffml4i7ihblp1qhus9w3fu,0,39.6,34.2,2025-04-19T21:13:52.077Z,2025-04-19T21:13:52Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5664748195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803438339,392,1,2,47,34,2n3wgr89m7jl8tmioemit2pgq,1,73.8,51.6,2025-04-19T21:13:54.884Z,2025-04-19T21:14:00Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5664748725,212,12.8,5664748723,141,32.8,5664748721,140,74.4,5664748727,213,4.76,5664748719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803438357,393,1,2,47,39,2n3wgr89m7jl8tmioemit2pgq,1,68.0,27.4,2025-04-19T21:14:00.059Z,2025-04-19T21:14:01Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5664748791,141,13.1,5664748789,140,56.0,5664748793,212,15.9,5664748795,213,3.80,5664748787,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803438403,394,1,2,47,40,2n3wgr89m7jl8tmioemit2pgq,1,55.9,13.5,2025-04-19T21:14:01.163Z,2025-04-19T21:14:04Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5664749037,213,5.66,5664749031,140,60.4,5664749035,212,5.8,5664749029,56,Right,5664749033,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803438407,395,50,2,47,43,2n3wgr89m7jl8tmioemit2pgq,1,65.0,13.2,2025-04-19T21:14:04.372Z,2025-04-19T21:14:10Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5664749101,233,411,5664749047,286,,5664749045,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803438413,411,7,2,47,43,c9xffml4i7ihblp1qhus9w3fu,0,35.0,86.8,2025-04-19T21:14:04.373Z,2025-04-19T21:14:09Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664749061,285,,5664749083,233,395,5664749059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803438435,396,1,2,47,45,2n3wgr89m7jl8tmioemit2pgq,1,62.9,10.9,2025-04-19T21:14:05.883Z,2025-04-19T21:14:07Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5664749165,212,4.7,5664749163,141,13.4,5664749161,140,58.7,5664749167,213,2.77,5664749159,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803438467,397,1,2,47,46,2n3wgr89m7jl8tmioemit2pgq,1,58.6,14.4,2025-04-19T21:14:07.555Z,2025-04-19T21:14:09Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5664749315,212,3.5,5664749313,141,18.5,5664749311,140,56.6,5664749309,56,Right,5664749317,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
