id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2819911391,451,8,2,57,8,7c9knuwazz9k9449u5rnuuy5m,1,27.3,42.3,2025-05-29T03:57:12.380Z,2025-05-29T04:16:41Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5755777755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911403,453,1,2,57,10,7c9knuwazz9k9449u5rnuuy5m,0,34.4,53.6,2025-05-29T03:57:15.044Z,2025-05-29T04:00:33Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5755775077,213,0.28,5755775079,1,,5755775075,212,44.5,5755775069,56,Center,5755775073,141,71.4,5755777671,155,,5755775071,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911409,399,1,2,57,13,2iwybwokic7nmr1t33abdbjoq,1,21.8,25.9,2025-05-29T03:57:17.573Z,2025-05-29T03:57:19Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5755775099,212,15.0,5755775101,213,1.45,5755775097,141,47.8,5755775095,140,23.5,5755775093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911425,400,1,2,57,14,2iwybwokic7nmr1t33abdbjoq,1,28.4,57.6,2025-05-29T03:57:19.285Z,2025-05-29T03:57:22Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5755775185,213,1.18,5755775181,141,89.6,5755775179,140,36.9,5755775183,212,23.5,5755775177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911437,401,1,2,57,18,2iwybwokic7nmr1t33abdbjoq,1,35.8,90.0,2025-05-29T03:57:22.637Z,2025-05-29T03:57:27Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5755775241,56,Back,5755775243,140,44.0,5755775245,141,84.9,5755775247,212,9.3,5755775249,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911441,402,1,2,57,23,2iwybwokic7nmr1t33abdbjoq,1,42.6,81.9,2025-05-29T03:57:27.781Z,2025-05-29T03:57:30Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5755775289,141,87.6,5755775291,212,5.4,5755775287,140,39.0,5755775285,56,Back,5755775293,213,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911465,403,1,2,57,25,2iwybwokic7nmr1t33abdbjoq,1,35.9,87.2,2025-05-29T03:57:30.253Z,2025-05-29T03:57:36Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5755775433,212,10.5,5755775427,56,Back,5755775431,141,88.2,5755775429,140,25.9,5755775435,213,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911469,404,1,2,57,31,2iwybwokic7nmr1t33abdbjoq,1,23.9,83.1,2025-05-29T03:57:36.053Z,2025-05-29T03:57:39Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5755775455,141,48.4,5755775451,56,Back,5755775453,140,9.5,5755775459,213,4.14,5755775457,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911473,405,1,2,57,35,2iwybwokic7nmr1t33abdbjoq,1,9.5,48.4,2025-05-29T03:57:39.493Z,2025-05-29T03:57:40Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5755775485,212,18.8,5755775481,140,24.4,5755775487,213,5.70,5755775479,56,Back,5755775483,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911483,406,1,2,57,36,2iwybwokic7nmr1t33abdbjoq,1,24.4,33.1,2025-05-29T03:57:40.756Z,2025-05-29T03:57:43Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5755775547,213,0.60,5755775543,141,46.4,5755775539,56,Back,5755775545,212,16.0,5755775541,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911489,407,1,2,57,39,2iwybwokic7nmr1t33abdbjoq,1,37.7,45.8,2025-05-29T03:57:43.709Z,2025-05-29T03:57:46Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5755775579,56,Center,5755775583,141,49.0,5755775587,213,0.10,5755775581,140,57.9,5755775585,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911497,408,1,2,57,41,2iwybwokic7nmr1t33abdbjoq,0,57.9,49.0,2025-05-29T03:57:46.021Z,2025-05-29T03:57:50Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5755775631,4,,5755775627,213,6.19,5755775625,212,30.6,5755775623,141,44.8,5755775621,140,86.9,5755775619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911527,455,1,2,57,52,7c9knuwazz9k9449u5rnuuy5m,1,6.8,66.0,2025-05-29T03:57:56.723Z,2025-05-29T03:57:59Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5755775809,212,29.7,5755775807,141,24.1,5755775805,140,14.9,5755775803,56,Back,5755775811,213,5.00,5755775801,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911539,456,1,2,57,55,7c9knuwazz9k9449u5rnuuy5m,1,15.9,27.6,2025-05-29T03:57:59.715Z,2025-05-29T03:58:03Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5755775895,212,20.4,5755775891,140,5.6,5755775889,56,Back,5755775893,141,53.0,5755775897,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911551,457,1,2,57,58,7c9knuwazz9k9449u5rnuuy5m,1,3.9,55.4,2025-05-29T03:58:03.307Z,2025-05-29T03:58:08Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5755775955,140,7.3,5755775959,212,16.8,5755775953,56,Back,5755775961,213,1.36,5755775957,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911559,458,1,2,58,3,7c9knuwazz9k9449u5rnuuy5m,1,22.2,81.5,2025-05-29T03:58:07.987Z,2025-05-29T03:58:10Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5755775993,56,Back,5755776001,213,2.51,5755775995,140,9.8,5755775997,141,95.4,5755775999,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911579,459,1,2,58,6,7c9knuwazz9k9449u5rnuuy5m,1,8.6,96.5,2025-05-29T03:58:10.699Z,2025-05-29T04:50:11Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755776093,140,56.3,5755776091,56,Left,5755776089,155,,5755776099,213,6.21,5755776101,1,,5755776097,212,50.2,5755776095,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911581,460,4,2,58,11,7c9knuwazz9k9449u5rnuuy5m,1,59.7,90.4,2025-05-29T03:58:15.332Z,2025-05-29T04:45:32Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5755776161,233,410,5755776131,13,,5755785141,295,,5755776133,56,Left,5755776135,152,,5755776139,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911577,410,4,2,58,11,2iwybwokic7nmr1t33abdbjoq,0,40.3,9.6,2025-05-29T03:58:15.333Z,2025-05-29T04:45:33Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5755776145,56,Back,5755776149,285,,5755776147,152,,5755776141,13,,5755776181,233,460,5755776143,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911621,461,1,2,58,25,7c9knuwazz9k9449u5rnuuy5m,1,56.4,93.3,2025-05-29T03:58:29.595Z,2025-05-29T03:58:32Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755776383,141,78.5,5755776379,56,Back,5755776387,213,3.55,5755776377,152,,5755776385,212,25.5,5755776381,140,34.1,5755776375,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911641,462,1,2,58,27,7c9knuwazz9k9449u5rnuuy5m,1,32.6,80.5,2025-05-29T03:58:32.091Z,2025-05-29T03:58:40Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5755776493,140,30.5,5755776491,56,Back,5755776501,1,,5755776499,213,4.65,5755776497,212,37.7,5755776495,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911651,463,1,2,58,35,7c9knuwazz9k9449u5rnuuy5m,1,41.5,22.7,2025-05-29T03:58:40.155Z,2025-05-29T03:58:43Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5755776555,213,1.42,5755776549,140,46.0,5755776557,1,,5755776547,56,Back,5755776551,141,69.3,5755776553,212,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911659,464,1,2,58,39,7c9knuwazz9k9449u5rnuuy5m,1,56.4,68.5,2025-05-29T03:58:43.723Z,2025-05-29T03:58:46Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5755776597,56,Left,5755776599,140,69.0,5755776603,212,21.4,5755776601,141,93.3,5755776605,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911675,465,1,2,58,41,7c9knuwazz9k9449u5rnuuy5m,1,58.9,95.6,2025-05-29T03:58:45.939Z,2025-05-29T03:58:50Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755776673,56,Left,5755776679,212,17.3,5755776677,141,92.4,5755776675,140,75.2,5755776681,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911677,411,83,2,58,45,2iwybwokic7nmr1t33abdbjoq,0,30.1,11.3,2025-05-29T03:58:49.669Z,2025-05-29T04:28:37Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5755776829,399,40qi53orb0eur2jevowkvrcb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911681,412,45,2,58,46,2iwybwokic7nmr1t33abdbjoq,0,34.8,15.7,2025-05-29T03:58:50.515Z,2025-05-29T04:45:49Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5755776703,56,Back,5755776755,285,,5755776773,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911689,466,3,2,58,46,7c9knuwazz9k9449u5rnuuy5m,1,65.2,84.3,2025-05-29T03:58:50.515Z,2025-05-29T04:45:49Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5755776731,56,Left,5755776769,233,412,5755776733,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911697,467,1,2,58,49,7c9knuwazz9k9449u5rnuuy5m,1,64.7,70.8,2025-05-29T03:58:53.547Z,2025-05-29T03:58:56Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5755776791,140,56.5,5755776795,212,28.7,5755776789,56,Center,5755776793,141,30.6,5755776797,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911707,468,1,2,58,51,7c9knuwazz9k9449u5rnuuy5m,1,56.5,30.6,2025-05-29T03:58:56.091Z,2025-05-29T03:58:58Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5755776857,140,71.4,5755776859,141,12.9,5755776855,56,Right,5755776861,212,19.7,5755776863,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911713,469,1,2,58,53,7c9knuwazz9k9449u5rnuuy5m,1,70.3,18.3,2025-05-29T03:58:58.227Z,2025-05-29T03:59:00Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5755776895,56,Right,5755776899,141,12.8,5755776897,140,80.0,5755776903,213,5.93,5755776901,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911719,470,1,2,58,55,7c9knuwazz9k9449u5rnuuy5m,0,80.4,12.5,2025-05-29T03:59:00.307Z,2025-05-29T03:59:03Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5755776943,212,32.2,5755776941,141,56.6,5755776933,2,,5755776947,1,,5755776937,56,Center,5755776945,213,1.20,5755776939,140,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911729,413,12,2,58,58,2iwybwokic7nmr1t33abdbjoq,1,8.6,57.9,2025-05-29T03:59:02.540Z,2025-05-29T03:59:05Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5755777025,167,,5755776993,212,36.1,5755776989,140,28.6,5755776995,213,0.95,5755776991,141,100.0,5755776987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911731,414,5,2,58,59,2iwybwokic7nmr1t33abdbjoq,0,29.8,101.2,2025-05-29T03:59:04.270Z,2025-05-29T04:47:28Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5755777167,233,471,5755776997,56,Back,5755776999,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911755,471,5,2,58,59,7c9knuwazz9k9449u5rnuuy5m,1,70.2,-1.2,2025-05-29T03:59:04.270Z,2025-05-29T04:47:28Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5755777133,233,414,5755777111,347,,5755777109,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911769,472,1,2,59,4,7c9knuwazz9k9449u5rnuuy5m,1,70.4,0.0,2025-05-29T03:59:08.603Z,2025-05-29T03:59:10Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5755777189,140,77.2,5755777195,213,1.19,5755777187,56,Center,5755777191,141,23.9,5755777185,107,,5755777193,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911773,473,1,2,59,6,7c9knuwazz9k9449u5rnuuy5m,1,82.0,22.5,2025-05-29T03:59:10.339Z,2025-05-29T03:59:11Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5755777211,140,71.7,5755777209,56,Right,5755777215,212,13.5,5755777213,141,10.6,5755777217,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911777,474,1,2,59,7,7c9knuwazz9k9449u5rnuuy5m,0,70.1,12.9,2025-05-29T03:59:11.706Z,2025-05-29T03:59:12Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5755777233,212,17.1,5755777231,141,24.1,5755777235,213,0.46,5755777229,140,84.7,5755777227,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911789,415,8,2,59,10,2iwybwokic7nmr1t33abdbjoq,1,28.5,85.4,2025-05-29T03:59:14.444Z,2025-05-29T04:29:05Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5755777279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911797,417,1,2,59,11,2iwybwokic7nmr1t33abdbjoq,1,28.5,85.4,2025-05-29T03:59:15.469Z,2025-05-29T03:59:17Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5755777305,56,Back,5755777313,213,5.86,5755777307,140,37.0,5755777309,141,79.5,5755777311,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911801,418,4,2,59,12,2iwybwokic7nmr1t33abdbjoq,1,31.4,78.1,2025-05-29T03:59:17.036Z,2025-05-29T04:45:33Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5755777325,265,,5755777381,233,475,5755777321,56,Back,5755777319,13,,5755777323,152,,5755777385,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911803,475,4,2,59,12,7c9knuwazz9k9449u5rnuuy5m,0,68.6,21.9,2025-05-29T03:59:17.037Z,2025-05-29T04:45:33Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5755777335,265,,5755777337,286,,5755777411,233,418,5755777331,56,Center,5755777329,13,,5755777333,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911927,419,1,2,59,54,2iwybwokic7nmr1t33abdbjoq,1,33.7,78.6,2025-05-29T03:59:59.108Z,2025-05-29T04:00:06Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5755778067,152,,5755778073,141,47.0,5755778069,56,Back,5755778077,213,4.82,5755778071,140,35.9,5755778075,212,21.6,5755778065,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911931,420,1,2,60,1,2iwybwokic7nmr1t33abdbjoq,0,51.9,40.9,2025-05-29T04:00:06.269Z,2025-05-29T04:00:10Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5755778107,56,Center,5755778111,141,75.8,5755778109,140,83.9,5755778115,213,0.61,5755778117,1,,5755778113,212,41.1,5755778105,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911937,476,1,2,60,6,7c9knuwazz9k9449u5rnuuy5m,1,13.8,15.3,2025-05-29T04:00:10.403Z,2025-05-29T04:49:28Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5755778151,3,,5755778155,140,7.9,5755778159,212,19.2,5755778153,56,Back,5755778161,213,1.90,5755778157,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911949,478,1,2,60,13,7c9knuwazz9k9449u5rnuuy5m,1,11.1,33.7,2025-05-29T04:00:18.283Z,2025-05-29T04:00:21Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5755778251,212,22.5,5755778243,123,,5755778253,213,1.39,5755778245,56,Back,5755778247,140,14.9,5755778249,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911955,479,1,2,60,16,7c9knuwazz9k9449u5rnuuy5m,1,13.8,70.9,2025-05-29T04:00:20.819Z,2025-05-29T04:00:23Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5755778277,213,1.07,5755778269,56,Back,5755778273,141,93.3,5755778275,212,17.4,5755778271,140,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911965,480,1,2,60,18,7c9knuwazz9k9449u5rnuuy5m,0,18.5,92.6,2025-05-29T04:00:23.131Z,2025-05-29T04:00:25Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755778335,140,66.8,5755778343,1,,5755778341,213,5.93,5755778333,56,Center,5755778339,212,54.1,5755778337,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911971,422,1,2,60,22,2iwybwokic7nmr1t33abdbjoq,1,38.5,40.3,2025-05-29T04:00:26.325Z,2025-05-29T04:00:28Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5755778369,213,0.33,5755778363,140,47.8,5755778367,212,10.3,5755778361,56,Back,5755778365,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911977,423,1,2,60,24,2iwybwokic7nmr1t33abdbjoq,0,51.5,41.0,2025-05-29T04:00:28.660Z,2025-05-29T04:00:31Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5755778403,56,Center,5755778411,213,0.51,5755778413,1,,5755778401,155,,5755778409,212,41.0,5755778407,141,70.7,5755778405,140,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819911995,482,1,2,60,32,7c9knuwazz9k9449u5rnuuy5m,1,8.1,29.8,2025-05-29T04:00:36.683Z,2025-05-29T04:00:38Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5755778525,123,,5755778533,212,25.8,5755778531,141,33.0,5755778529,140,32.6,5755778527,56,Back,5755778535,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819912017,483,1,2,60,33,7c9knuwazz9k9449u5rnuuy5m,1,32.0,34.2,2025-05-29T04:00:38.146Z,2025-05-29T04:00:42Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,,5755778627,56,Back,5755778635,213,5.75,5755778629,140,46.0,5755778631,141,21.3,5755778633,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819912021,484,1,2,60,38,7c9knuwazz9k9449u5rnuuy5m,0,45.5,32.8,2025-05-29T04:00:42.499Z,2025-05-29T04:00:43Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5755778675,213,0.40,5755778671,141,47.3,5755778665,155,,5755778673,212,25.5,5755778667,56,Center,5755778669,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819912023,424,1,2,60,41,2iwybwokic7nmr1t33abdbjoq,0,29.7,35.5,2025-05-29T04:00:45.573Z,2025-05-29T04:00:46Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5755778685,140,49.1,5755778693,1,,5755778689,212,22.0,5755778687,141,47.8,5755778691,213,0.39,5755778681,157,,5755778683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819912045,485,1,2,60,44,7c9knuwazz9k9449u5rnuuy5m,1,56.0,45.5,2025-05-29T04:00:49.067Z,2025-05-29T04:49:10Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5755778813,213,1.89,5755778805,56,Center,5755778807,140,50.2,5755778811,212,19.5,5755778809,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819912047,486,1,2,60,50,7c9knuwazz9k9449u5rnuuy5m,0,50.2,72.7,2025-05-29T04:00:54.683Z,2025-05-29T04:49:09Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755778819,56,Right,5755778825,212,45.8,5755778817,155,,5755778821,140,73.9,5755778827,213,5.29,5755778823,141,16.2,5755778829,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819912041,425,8,2,60,51,2iwybwokic7nmr1t33abdbjoq,1,28.9,87.9,2025-05-29T04:00:55.503Z,2025-05-29T04:00:55Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5755778791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819912051,426,5,2,60,52,2iwybwokic7nmr1t33abdbjoq,0,30.1,101.7,2025-05-29T04:00:56.397Z,2025-05-29T04:47:29Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5755778837,347,,5755778847,233,487,5755778835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819912053,487,5,2,60,52,7c9knuwazz9k9449u5rnuuy5m,1,69.9,-1.7,2025-05-29T04:00:56.397Z,2025-05-29T04:47:29Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755778841,347,,5755778839,56,Right,5755778843,233,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819912069,488,1,2,60,55,7c9knuwazz9k9449u5rnuuy5m,1,78.2,0.0,2025-05-29T04:01:00.123Z,2025-05-29T04:48:21Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5755778913,213,2.45,5755778903,107,,5755778911,212,15.8,5755778905,56,Right,5755778907,140,66.6,5755778909,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819912055,427,83,2,60,56,2iwybwokic7nmr1t33abdbjoq,0,37.9,86.6,2025-05-29T04:01:00.772Z,2025-05-29T04:33:13Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5755794219,399,4nwnrf33mdxscx5rdaw1529cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819912065,428,83,2,60,57,2iwybwokic7nmr1t33abdbjoq,0,35.2,84.5,2025-05-29T04:01:02.076Z,2025-05-29T04:33:15Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5755778943,399,4nwnrf33mdxscx5rdaw1529cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819912071,489,1,2,60,59,7c9knuwazz9k9449u5rnuuy5m,0,69.5,12.5,2025-05-29T04:01:03.891Z,2025-05-29T04:48:23Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5755778927,212,6.6,5755778929,213,6.02,5755778963,236,,5755778925,141,10.0,5755778965,233,429,5755778923,140,75.6,5755778969,286,,5755778921,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819912075,429,74,2,60,59,2iwybwokic7nmr1t33abdbjoq,1,30.8,85.1,2025-05-29T04:01:03.892Z,2025-05-29T04:45:59Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5755778947,285,,5755778971,233,489,5755778945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819912079,430,5,2,61,3,2iwybwokic7nmr1t33abdbjoq,0,39.0,101.4,2025-05-29T04:01:07.804Z,2025-05-29T04:47:30Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5755779009,233,490,5755778977,347,,5755778975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819912087,490,5,2,61,3,7c9knuwazz9k9449u5rnuuy5m,1,61.0,-1.4,2025-05-29T04:01:07.804Z,2025-05-29T04:09:08Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5755779005,233,430,5755779001,56,Right,5755779003,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819912089,491,1,2,61,6,7c9knuwazz9k9449u5rnuuy5m,1,60.8,0.0,2025-05-29T04:01:10.691Z,2025-05-29T04:01:12Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5755779035,1,,5755779023,107,,5755779029,141,18.8,5755779031,212,23.0,5755779027,140,43.5,5755779033,213,2.48,5755779025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819912091,492,1,2,61,8,7c9knuwazz9k9449u5rnuuy5m,1,41.1,23.3,2025-05-29T04:01:12.371Z,2025-05-29T04:01:15Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5755779071,141,54.0,5755779075,213,1.26,5755779069,140,47.5,5755779067,56,Back,5755779073,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819912093,493,1,2,61,11,7c9knuwazz9k9449u5rnuuy5m,1,46.7,58.7,2025-05-29T04:01:15.779Z,2025-05-29T04:01:22Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755779111,213,4.23,5755779103,56,Back,5755779105,140,38.9,5755779107,141,35.8,5755779109,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
