id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/18/value
2822658609,364,1,2,45,21,b1rpb2ox52uxcmjrsnqd95pk5,1,71.5,25.8,2025-06-14T23:10:52.224Z,2025-06-14T23:10:59Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5771217585,140,77.8,5771217583,56,Right,5771217591,213,5.26,5771217589,212,12.6,5771217587,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658623,365,1,2,45,28,b1rpb2ox52uxcmjrsnqd95pk5,1,87.3,9.1,2025-06-14T23:10:58.944Z,2025-06-14T23:11:01Z,597hrrj3moomrcd2d95yk12w9,M. Sheldon,,,5771217673,56,Right,5771217677,141,12.2,5771217681,213,3.04,5771217675,140,68.4,5771217679,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658649,366,1,2,45,30,b1rpb2ox52uxcmjrsnqd95pk5,1,68.4,12.2,2025-06-14T23:11:00.960Z,2025-06-14T23:11:05Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5771217829,212,6.6,5771217827,141,21.9,5771217825,140,69.1,5771217823,56,Center,5771217831,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658661,367,1,2,45,34,b1rpb2ox52uxcmjrsnqd95pk5,1,68.7,22.1,2025-06-14T23:11:05.232Z,2025-06-14T23:11:09Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5771217895,212,12.5,5771217891,140,77.5,5771217889,56,Right,5771217893,141,9.8,5771217897,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658667,368,1,2,45,38,b1rpb2ox52uxcmjrsnqd95pk5,0,87.3,8.3,2025-06-14T23:11:09.736Z,2025-06-16T02:00:05Z,597hrrj3moomrcd2d95yk12w9,M. Sheldon,,,5773192995,224,,5771217937,212,31.4,5771217931,56,Center,5771217939,213,1.32,5771217929,155,,5771217933,140,94.8,5771217927,2,,5771217935,141,53.0,5773192997,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658679,438,52,2,45,40,5x54jbfk11lrsmipgsx7cdbai,1,5.5,51.6,2025-06-14T23:11:11.421Z,2025-06-16T02:00:09Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5773193093,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658787,439,1,2,45,50,5x54jbfk11lrsmipgsx7cdbai,0,14.4,50.7,2025-06-14T23:11:21.605Z,2025-06-16T02:00:21Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5771218657,212,56.5,5771218649,199,,5771218661,1,,5771218651,56,Center,5771218659,213,6.21,5771218653,140,68.1,5771218655,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659067,380,44,2,45,52,b1rpb2ox52uxcmjrsnqd95pk5,1,29.9,56.0,2025-06-14T23:11:23.196Z,2025-06-16T02:00:25Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5771220069,56,Back,5771220071,285,,5771220411,233,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659005,442,44,2,45,52,5x54jbfk11lrsmipgsx7cdbai,0,70.1,44.0,2025-06-14T23:11:23.197Z,2025-06-16T02:00:25Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5771219733,56,Center,5771219735,286,,5771220433,233,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658785,369,12,2,45,52,b1rpb2ox52uxcmjrsnqd95pk5,1,30.0,61.8,2025-06-14T23:11:23.793Z,2025-06-14T23:12:32Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5771218621,141,66.7,5771218617,56,Back,5771218625,213,0.90,5771218619,140,32.5,5771218639,15,,5771218623,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658797,370,1,2,45,56,b1rpb2ox52uxcmjrsnqd95pk5,0,32.5,66.7,2025-06-14T23:11:27.272Z,2025-06-14T23:11:28Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5771218721,213,1.24,5771218717,141,78.5,5771218713,56,Back,5771218719,212,8.5,5771218711,3,,5771218715,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658823,440,1,2,45,59,5x54jbfk11lrsmipgsx7cdbai,0,68.7,24.0,2025-06-14T23:11:30.260Z,2025-06-14T23:11:32Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5771218883,141,62.7,5771218887,213,0.91,5771218877,155,,5771218885,212,33.3,5771218881,140,88.2,5771218879,56,Center,5771218889,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658893,372,1,2,46,10,b1rpb2ox52uxcmjrsnqd95pk5,1,18.9,13.1,2025-06-14T23:11:41.776Z,2025-06-14T23:11:44Z,597hrrj3moomrcd2d95yk12w9,M. Sheldon,,,5771219227,212,7.9,5771219223,140,12.2,5771219229,213,2.66,5771219221,56,Back,5771219225,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658901,373,1,2,46,14,b1rpb2ox52uxcmjrsnqd95pk5,1,9.9,15.8,2025-06-14T23:11:44.841Z,2025-06-14T23:11:46Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5771219253,155,,5771219263,213,0.26,5771219255,56,Back,5771219257,140,29.3,5771219261,212,21.1,5771219259,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658903,374,1,2,46,15,b1rpb2ox52uxcmjrsnqd95pk5,0,31.3,24.7,2025-06-14T23:11:46.721Z,2025-06-14T23:13:09Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5771219267,155,,5771219275,212,4.7,5771219269,56,Back,5771219273,141,20.7,5771219271,140,27.7,5771219277,213,3.77,5771221651,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658909,441,1,2,46,17,5x54jbfk11lrsmipgsx7cdbai,0,72.5,76.3,2025-06-14T23:11:48.332Z,2025-06-16T02:00:55Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5771219303,141,72.8,5771219307,213,5.41,5771219301,140,74.4,5771219305,212,3.1,5771219299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658911,375,61,2,46,18,b1rpb2ox52uxcmjrsnqd95pk5,1,24.6,26.4,2025-06-14T23:11:48.969Z,2025-06-16T02:00:52Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5771219309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658939,376,1,2,46,19,b1rpb2ox52uxcmjrsnqd95pk5,1,22.1,30.0,2025-06-14T23:11:50.129Z,2025-06-14T23:11:52Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5771219457,213,2.50,5771219453,141,46.9,5771219449,56,Back,5771219455,212,19.3,5771219451,140,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658959,377,1,2,46,21,b1rpb2ox52uxcmjrsnqd95pk5,1,6.6,50.9,2025-06-14T23:11:52.706Z,2025-06-14T23:11:54Z,8q0b0qnmebzt9v4he9o3k7rbo,C. Saldaña,,,5771219553,212,25.6,5771219547,56,Back,5771219549,140,9.0,5771219555,213,1.47,5771219551,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658973,378,1,2,46,24,b1rpb2ox52uxcmjrsnqd95pk5,0,9.0,88.3,2025-06-14T23:11:54.864Z,2025-06-14T23:11:57Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5771219613,212,20.7,5771219607,56,Back,5771219611,141,100.0,5771219615,213,0.45,5771219609,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658975,379,5,2,46,26,b1rpb2ox52uxcmjrsnqd95pk5,0,28.0,101.4,2025-06-14T23:11:57.190Z,2025-06-14T23:53:43Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5771219621,347,,5771219847,233,443,5771219619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659019,443,5,2,46,26,5x54jbfk11lrsmipgsx7cdbai,1,72.0,-1.4,2025-06-14T23:11:57.190Z,2025-06-14T23:53:42Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5771219827,56,Right,5771219839,233,379,5771219829,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659029,444,1,2,46,33,5x54jbfk11lrsmipgsx7cdbai,1,69.8,0.0,2025-06-14T23:12:04.187Z,2025-06-14T23:12:06Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5771219881,56,Back,5771219879,107,,5771219889,213,2.67,5771219887,212,27.3,5771219885,141,17.0,5771219883,140,46.7,5771219891,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659057,445,1,2,46,35,5x54jbfk11lrsmipgsx7cdbai,1,46.7,17.0,2025-06-14T23:12:06.179Z,2025-06-14T23:12:09Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771220017,212,21.1,5771220013,140,44.6,5771220019,213,1.68,5771220015,141,47.9,5771220011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659081,446,1,2,46,38,5x54jbfk11lrsmipgsx7cdbai,1,44.7,49.0,2025-06-14T23:12:09.492Z,2025-06-14T23:12:12Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5771220151,140,56.7,5771220155,212,24.0,5771220149,56,Left,5771220157,213,1.02,5771220153,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659095,447,1,2,46,41,5x54jbfk11lrsmipgsx7cdbai,1,61.1,84.7,2025-06-14T23:12:12.708Z,2025-06-14T23:12:15Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5771220247,213,5.62,5771220239,56,Center,5771220243,141,69.4,5771220245,212,17.0,5771220241,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659107,448,1,2,46,44,5x54jbfk11lrsmipgsx7cdbai,1,73.4,73.2,2025-06-14T23:12:15.235Z,2025-06-14T23:12:18Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5771220313,56,Left,5771220321,213,0.89,5771220315,140,83.1,5771220317,141,91.8,5771220319,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659111,449,1,2,46,47,5x54jbfk11lrsmipgsx7cdbai,0,75.2,94.2,2025-06-14T23:12:17.923Z,2025-06-16T02:08:07Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5771220405,233,381,5771220347,141,92.8,5771220349,212,2.9,5771220403,236,,5771220351,213,5.95,5771220343,56,Left,5771220409,286,,5771220345,140,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659119,381,74,2,46,47,b1rpb2ox52uxcmjrsnqd95pk5,1,21.6,8.4,2025-06-14T23:12:17.924Z,2025-06-16T02:08:09Z,597hrrj3moomrcd2d95yk12w9,M. Sheldon,,,5771220397,285,,5771220395,56,Back,5771220429,233,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659129,382,5,2,46,48,b1rpb2ox52uxcmjrsnqd95pk5,0,25.1,-1.2,2025-06-14T23:12:19.483Z,2025-06-14T23:53:43Z,597hrrj3moomrcd2d95yk12w9,M. Sheldon,,,5771220457,347,,5771220455,56,Back,5771220901,233,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659201,450,5,2,46,48,5x54jbfk11lrsmipgsx7cdbai,1,74.9,101.2,2025-06-14T23:12:19.483Z,2025-06-14T23:53:43Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5771220849,56,Left,5771220851,347,,5771220869,233,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659223,451,1,2,47,7,5x54jbfk11lrsmipgsx7cdbai,0,76.1,100.0,2025-06-14T23:12:38.301Z,2025-06-14T23:14:08Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5771220973,107,,5771220983,213,4.10,5771220977,140,69.1,5771220981,212,12.8,5771220975,56,Left,5771220979,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659227,452,43,2,47,10,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-06-14T23:12:41.594Z,2025-06-14T23:14:03Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771220995,56,Left,5771223345,144,3,5771220997,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659231,383,8,2,47,10,b1rpb2ox52uxcmjrsnqd95pk5,1,31.4,15.2,2025-06-14T23:12:41.595Z,2025-06-16T02:08:22Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5771221005,56,Back,5773199805,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659233,384,4,2,47,12,b1rpb2ox52uxcmjrsnqd95pk5,1,31.6,16.0,2025-06-14T23:12:42.906Z,2025-06-14T23:12:48Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5771221053,295,,5771221065,233,453,5771221055,56,Back,5771221057,152,,5771221059,285,,5771221051,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659229,453,4,2,47,12,5x54jbfk11lrsmipgsx7cdbai,0,68.4,84.0,2025-06-14T23:12:42.907Z,2025-06-14T23:13:06Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771221021,56,Left,5771221107,233,384,5771221627,295,,5771221027,286,,5771221229,55,454,5771221019,13,,5771221023,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659243,454,17,2,47,16,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-06-14T23:12:46.903Z,2025-06-16T04:04:11Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771221189,13,243,5771221497,393,,5771221185,31,,5771221191,55,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659395,385,1,2,47,46,b1rpb2ox52uxcmjrsnqd95pk5,1,31.3,25.9,2025-06-14T23:13:17.560Z,2025-06-14T23:13:19Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5771221949,140,31.3,5771221951,141,54.0,5771221959,189,,5771221947,56,Back,5771221955,213,1.57,5771221945,152,,5771221953,212,19.1,5771221943,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659415,386,1,2,47,50,b1rpb2ox52uxcmjrsnqd95pk5,1,31.6,48.7,2025-06-14T23:13:20.817Z,2025-06-14T23:13:25Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5771222061,140,32.0,5771222059,56,Back,5771222067,213,4.74,5771222065,212,13.9,5771222063,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659429,387,1,2,47,54,b1rpb2ox52uxcmjrsnqd95pk5,1,37.7,25.6,2025-06-14T23:13:25.585Z,2025-06-14T23:13:28Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5771222127,140,59.5,5771222129,141,12.3,5771222133,213,5.91,5771222131,212,24.6,5771222125,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659447,388,1,2,47,57,b1rpb2ox52uxcmjrsnqd95pk5,1,59.5,12.3,2025-06-14T23:13:28.073Z,2025-06-14T23:13:30Z,597hrrj3moomrcd2d95yk12w9,M. Sheldon,,,5771222227,213,0.56,5771222223,141,20.9,5771222219,56,Right,5771222221,140,68.3,5771222225,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659499,389,1,2,47,59,b1rpb2ox52uxcmjrsnqd95pk5,1,68.6,19.8,2025-06-14T23:13:30.041Z,2025-06-14T23:13:36Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5771222515,213,5.98,5771222513,212,27.6,5771222511,141,7.6,5771222509,140,93.7,5771222507,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659507,390,61,2,48,5,b1rpb2ox52uxcmjrsnqd95pk5,1,93.7,7.6,2025-06-14T23:13:35.878Z,2025-06-16T02:09:20Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5771222543,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659513,391,5,2,48,6,b1rpb2ox52uxcmjrsnqd95pk5,0,101.2,8.2,2025-06-14T23:13:36.899Z,2025-06-16T02:09:21Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5771222591,346,,5771222589,56,Right,5771223047,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659593,455,5,2,48,6,5x54jbfk11lrsmipgsx7cdbai,1,-1.2,91.8,2025-06-14T23:13:36.899Z,2025-06-16T02:09:22Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771222999,56,Back,5771223029,233,391,5771223001,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659681,456,1,2,48,23,5x54jbfk11lrsmipgsx7cdbai,1,3.7,59.7,2025-06-14T23:13:54.362Z,2025-06-14T23:14:05Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5771223457,212,8.2,5771223449,124,,5771223451,56,Back,5771223459,213,4.65,5771223463,237,,5771223453,140,3.2,5771223455,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659709,457,1,2,48,34,5x54jbfk11lrsmipgsx7cdbai,1,10.0,52.4,2025-06-14T23:14:05.747Z,2025-06-14T23:14:10Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5771223639,141,94.7,5771223643,213,1.04,5771223637,140,25.9,5771223645,1,,5771223635,56,Back,5771223641,212,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659723,458,1,2,48,39,5x54jbfk11lrsmipgsx7cdbai,1,30.1,93.3,2025-06-14T23:14:10.426Z,2025-06-14T23:14:12Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5771223695,140,54.1,5771223699,212,25.9,5771223693,56,Left,5771223701,213,6.05,5771223697,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659729,459,1,2,48,41,5x54jbfk11lrsmipgsx7cdbai,1,54.1,84.5,2025-06-14T23:14:12.388Z,2025-06-14T23:14:13Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5771223775,141,94.2,5771223773,140,55.1,5771223771,56,Left,5771223779,213,1.41,5771223777,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659741,460,1,2,48,42,5x54jbfk11lrsmipgsx7cdbai,1,55.1,94.2,2025-06-14T23:14:13.322Z,2025-06-14T23:14:16Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5771223853,213,4.98,5771223845,56,Left,5771223847,140,56.9,5771223851,212,7.1,5771223849,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659749,461,43,2,48,45,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-06-14T23:14:15.914Z,2025-06-14T23:14:20Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5771224041,144,1,5771223923,212,6.5,5771223919,140,58.9,5771223921,141,75.1,5771223925,213,5.04,5771223917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659757,462,4,2,48,47,5x54jbfk11lrsmipgsx7cdbai,1,62.0,78.6,2025-06-14T23:14:18.058Z,2025-06-14T23:22:58Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5771223975,152,,5771223973,56,Center,5771224055,233,392,5771223971,13,,5771223979,286,,5771223977,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659753,392,4,2,48,47,b1rpb2ox52uxcmjrsnqd95pk5,0,38.0,21.4,2025-06-14T23:14:18.059Z,2025-06-14T23:22:58Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5771224319,55,393,5771224063,233,462,5771224031,152,,5771224029,56,Back,5771224033,265,,5771224035,285,,5771224027,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659785,393,17,2,48,49,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-14T23:14:20.097Z,2025-06-15T00:26:55Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5771224271,13,243,5771224267,31,,5771224273,55,392,5771224269,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660041,394,27,2,49,33,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-14T23:15:04.402Z,2025-06-14T23:15:08Z,,,,,5771225491,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660047,463,27,2,49,33,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-06-14T23:15:04.402Z,2025-06-14T23:15:14Z,,,,,5771225615,41,Injury,5771225481,233,394,5771225617,53,8xte0mzawblk2ufasxalijk2y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660253,395,28,2,50,13,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-14T23:15:44.793Z,2025-06-14T23:15:45Z,,,,,5771226697,233,464,5771226653,55,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660245,464,28,2,50,13,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-06-14T23:15:44.793Z,2025-06-14T23:15:45Z,,,,,5771226619,55,463,5771226669,233,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660341,465,1,2,50,25,5x54jbfk11lrsmipgsx7cdbai,1,66.1,69.3,2025-06-14T23:15:56.504Z,2025-06-14T23:15:59Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5771227077,152,,5771227087,213,0.68,5771227083,141,90.9,5771227079,56,Left,5771227081,140,83.3,5771227075,5,,5771227085,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660365,466,1,2,50,28,5x54jbfk11lrsmipgsx7cdbai,1,83.3,90.9,2025-06-14T23:15:59.473Z,2025-06-14T23:16:01Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5771227195,140,76.0,5771227201,213,3.15,5771227193,56,Left,5771227199,212,7.7,5771227197,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660379,467,1,2,50,30,5x54jbfk11lrsmipgsx7cdbai,1,75.8,91.5,2025-06-14T23:16:01.160Z,2025-06-14T23:16:03Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5771227265,213,3.16,5771227263,212,12.5,5771227261,141,91.1,5771227259,140,63.9,5771227257,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660399,468,1,2,50,32,5x54jbfk11lrsmipgsx7cdbai,1,58.0,87.2,2025-06-14T23:16:03.633Z,2025-06-14T23:16:06Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5771227369,56,Back,5771227377,213,4.21,5771227373,141,50.4,5771227371,140,44.9,5771227375,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660409,469,1,2,50,35,5x54jbfk11lrsmipgsx7cdbai,1,44.9,50.4,2025-06-14T23:16:06.488Z,2025-06-14T23:16:09Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771227425,212,16.6,5771227421,140,43.6,5771227423,141,74.7,5771227419,56,Back,5771227427,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660417,470,1,2,50,38,5x54jbfk11lrsmipgsx7cdbai,1,43.6,77.9,2025-06-14T23:16:09.001Z,2025-06-14T23:16:11Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5771227469,140,55.8,5771227473,212,16.3,5771227467,56,Left,5771227475,213,0.67,5771227471,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
