id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818704973,316,4,1,43,4,b5l2e3csycjb8twvq9ek0j5gq,0,32.9,79.5,2025-05-25T02:49:34.517Z,2025-05-25T03:03:13Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5749058527,152,,5749058525,56,Back,5749058529,265,,5749058563,233,444,5749058533,285,,5749058523,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705187,445,1,1,43,51,bk3zg8yaj5uoqhxzwons3bo8a,0,63.6,15.0,2025-05-25T02:50:21.988Z,2025-05-25T02:50:24Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5749059731,213,0.78,5749059721,152,,5749059729,212,35.4,5749059725,140,87.6,5749059727,141,51.6,5749059719,155,,5749059723,56,Center,5749059717,5,,5749059733,1,,5749059715,2,,,,,,,,,,,,,,,,,,,,,,,,,
2818705189,317,12,1,43,54,b5l2e3csycjb8twvq9ek0j5gq,1,15.6,49.1,2025-05-25T02:50:24.764Z,2025-05-25T02:50:27Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5749059737,140,24.5,5749059735,56,Back,5749059739,141,0.0,5749059743,213,4.98,5749059741,212,35.2,5749059785,167,,5749059745,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705193,318,5,1,43,55,b5l2e3csycjb8twvq9ek0j5gq,0,21.1,-1.0,2025-05-25T02:50:26.021Z,2025-05-25T03:05:17Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5749060129,233,446,5749059757,347,,5749059755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705255,446,5,1,43,55,bk3zg8yaj5uoqhxzwons3bo8a,1,78.9,101.0,2025-05-25T02:50:26.021Z,2025-05-25T03:05:17Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5749060091,56,Left,5749060097,233,318,5749060093,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705269,447,1,1,44,13,bk3zg8yaj5uoqhxzwons3bo8a,1,80.9,100.0,2025-05-25T02:50:43.844Z,2025-05-25T02:50:46Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5749060183,212,11.9,5749060185,213,4.69,5749060177,56,Left,5749060175,107,,5749060179,140,80.6,5749060181,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705287,448,1,1,44,16,bk3zg8yaj5uoqhxzwons3bo8a,1,80.4,84.7,2025-05-25T02:50:46.563Z,2025-05-25T02:50:49Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5749060249,212,4.5,5749060251,213,0.83,5749060247,141,89.6,5749060243,56,Left,5749060245,140,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705317,449,1,1,44,19,bk3zg8yaj5uoqhxzwons3bo8a,1,83.3,89.6,2025-05-25T02:50:49.252Z,2025-05-25T02:50:52Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5749060403,212,3.6,5749060405,213,0.02,5749060399,140,86.7,5749060401,141,89.7,5749060397,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705303,319,45,1,44,20,b5l2e3csycjb8twvq9ek0j5gq,0,19.2,13.4,2025-05-25T02:50:50.928Z,2025-05-25T04:08:03Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5749060441,233,450,5749060347,56,Back,5749060349,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705321,450,3,1,44,20,bk3zg8yaj5uoqhxzwons3bo8a,1,80.8,86.6,2025-05-25T02:50:50.928Z,2025-05-25T04:08:03Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5749060427,233,319,5749060419,56,Left,5749060421,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705327,451,1,1,44,21,bk3zg8yaj5uoqhxzwons3bo8a,1,85.6,89.7,2025-05-25T02:50:52.212Z,2025-05-25T02:50:54Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5749060471,56,Left,5749060479,213,3.97,5749060475,141,79.3,5749060477,212,9.6,5749060473,140,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705337,452,1,1,44,22,bk3zg8yaj5uoqhxzwons3bo8a,1,79.4,79.3,2025-05-25T02:50:53.044Z,2025-05-25T02:50:55Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749060521,140,71.3,5749060519,56,Center,5749060531,213,4.42,5749060527,212,29.3,5749060523,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705343,453,1,1,44,24,bk3zg8yaj5uoqhxzwons3bo8a,1,71.3,38.0,2025-05-25T02:50:55.028Z,2025-05-25T02:50:56Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5749060573,212,15.9,5749060575,213,5.08,5749060567,56,Right,5749060571,141,16.2,5749060569,140,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705359,454,1,1,44,26,bk3zg8yaj5uoqhxzwons3bo8a,1,76.7,16.2,2025-05-25T02:50:56.596Z,2025-05-25T02:51:00Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5749060671,213,5.76,5749060669,212,12.4,5749060667,141,7.1,5749060665,140,86.9,5749060663,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705369,455,1,1,44,30,bk3zg8yaj5uoqhxzwons3bo8a,0,80.0,28.2,2025-05-25T02:51:00.780Z,2025-05-25T02:51:03Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5749060707,212,16.0,5749060703,140,74.9,5749060705,141,50.4,5749060709,213,1.91,5749060701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705425,321,1,1,44,40,b5l2e3csycjb8twvq9ek0j5gq,1,58.8,18.0,2025-05-25T02:51:11.032Z,2025-05-25T02:51:14Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5749061019,141,34.0,5749061017,140,39.0,5749061023,212,23.5,5749061027,213,2.66,5749061013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705443,322,1,1,44,43,b5l2e3csycjb8twvq9ek0j5gq,1,39.0,34.0,2025-05-25T02:51:13.920Z,2025-05-25T02:51:17Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5749061123,141,53.0,5749061125,212,18.4,5749061127,213,0.78,5749061119,56,Center,5749061121,140,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705457,323,1,1,44,47,b5l2e3csycjb8twvq9ek0j5gq,1,52.8,56.6,2025-05-25T02:51:17.249Z,2025-05-25T02:51:18Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5749061193,140,62.2,5749061191,56,Left,5749061199,213,1.18,5749061195,141,91.4,5749061197,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705479,324,1,1,44,48,b5l2e3csycjb8twvq9ek0j5gq,1,62.2,91.4,2025-05-25T02:51:18.720Z,2025-05-25T02:51:21Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5749061295,141,81.7,5749061299,212,14.7,5749061285,56,Back,5749061301,213,3.61,5749061289,140,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705497,325,1,1,44,50,b5l2e3csycjb8twvq9ek0j5gq,1,49.7,81.7,2025-05-25T02:51:21.016Z,2025-05-25T02:51:23Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5749061381,141,49.4,5749061379,140,45.7,5749061377,56,Back,5749061385,213,4.52,5749061383,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705537,326,1,1,44,52,b5l2e3csycjb8twvq9ek0j5gq,1,45.7,49.0,2025-05-25T02:51:22.904Z,2025-05-25T02:51:28Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5749061577,213,4.60,5749061575,212,13.8,5749061573,141,28.8,5749061569,56,Back,5749061571,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705545,327,1,1,44,57,b5l2e3csycjb8twvq9ek0j5gq,0,56.9,29.7,2025-05-25T02:51:27.784Z,2025-05-25T02:51:29Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5749061617,141,40.0,5749061615,140,72.7,5749061619,212,18.0,5749061611,155,,5749061613,56,Center,5749061621,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706309,355,70,1,44,59,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-05-25T02:51:29.242Z,2025-05-25T02:53:55Z,,,,,5749065889,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705559,456,1,1,45,0,bk3zg8yaj5uoqhxzwons3bo8a,0,42.2,64.3,2025-05-25T02:51:30.612Z,2025-05-25T02:51:32Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5749061719,1,,5749061711,140,66.0,5749061709,56,Center,5749061717,213,6.22,5749061715,212,25.0,5749061713,141,62.0,5749061707,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705565,328,44,1,45,1,b5l2e3csycjb8twvq9ek0j5gq,1,51.8,38.0,2025-05-25T02:51:32.056Z,2025-05-25T03:03:25Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5749061797,233,457,5749061735,286,,5749061733,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705571,457,44,1,45,1,bk3zg8yaj5uoqhxzwons3bo8a,0,48.2,62.0,2025-05-25T02:51:32.057Z,2025-05-25T03:03:25Z,1iyhipdn84for8bbxb07kw4x5,T. Amang,,,5749061805,285,,5749061763,56,Back,5749061801,233,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705569,329,1,1,45,2,b5l2e3csycjb8twvq9ek0j5gq,0,54.9,38.8,2025-05-25T02:51:32.279Z,2025-05-25T02:51:32Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5749061759,213,1.23,5749061751,56,Center,5749061749,3,,5749061757,212,7.2,5749061755,141,48.8,5749061753,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705595,458,1,1,45,4,bk3zg8yaj5uoqhxzwons3bo8a,1,43.5,58.2,2025-05-25T02:51:34.676Z,2025-05-25T02:51:36Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5749061901,140,46.2,5749061899,56,Back,5749061905,212,8.7,5749061903,141,70.3,5749061907,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705597,459,61,1,45,6,bk3zg8yaj5uoqhxzwons3bo8a,1,46.2,70.2,2025-05-25T02:51:36.699Z,2025-05-25T02:51:37Z,1iyhipdn84for8bbxb07kw4x5,T. Amang,,,5749061923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705615,460,61,1,45,7,bk3zg8yaj5uoqhxzwons3bo8a,0,45.6,71.4,2025-05-25T02:51:37.972Z,2025-05-25T02:51:38Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5749061979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705637,330,1,1,45,10,b5l2e3csycjb8twvq9ek0j5gq,1,34.5,16.8,2025-05-25T02:51:40.647Z,2025-05-25T02:51:41Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5749062101,141,16.1,5749062097,56,Back,5749062099,140,42.6,5749062105,213,6.23,5749062103,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705645,331,1,1,45,11,b5l2e3csycjb8twvq9ek0j5gq,1,42.6,16.1,2025-05-25T02:51:41.439Z,2025-05-25T02:51:43Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5749062163,213,2.43,5749062159,141,26.2,5749062157,140,35.0,5749062155,56,Back,5749062161,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705649,332,1,1,45,13,b5l2e3csycjb8twvq9ek0j5gq,1,35.3,27.1,2025-05-25T02:51:43.304Z,2025-05-25T02:51:44Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5749062181,213,0.58,5749062179,212,12.1,5749062177,141,36.9,5749062175,140,44.9,5749062173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705655,333,1,1,45,14,b5l2e3csycjb8twvq9ek0j5gq,1,44.9,36.9,2025-05-25T02:51:44.671Z,2025-05-25T02:51:46Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5749062213,212,10.9,5749062215,213,3.41,5749062207,56,Back,5749062209,140,34.9,5749062211,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705661,334,1,1,45,15,b5l2e3csycjb8twvq9ek0j5gq,1,34.9,32.7,2025-05-25T02:51:45.872Z,2025-05-25T02:51:48Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5749062267,141,64.5,5749062265,140,34.5,5749062263,56,Back,5749062271,213,1.59,5749062269,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705663,335,1,1,45,18,b5l2e3csycjb8twvq9ek0j5gq,1,34.5,64.5,2025-05-25T02:51:48.583Z,2025-05-25T02:51:50Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5749062295,213,4.41,5749062293,212,13.7,5749062287,56,Back,5749062291,141,45.2,5749062289,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705683,336,1,1,45,20,b5l2e3csycjb8twvq9ek0j5gq,1,30.6,45.2,2025-05-25T02:51:50.463Z,2025-05-25T02:51:53Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5749062419,140,35.8,5749062421,141,37.4,5749062423,212,7.6,5749062425,213,5.51,5749062417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705707,337,1,1,45,22,b5l2e3csycjb8twvq9ek0j5gq,1,40.6,23.3,2025-05-25T02:51:52.952Z,2025-05-25T02:51:58Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5749062569,212,52.7,5749062561,155,,5749062573,1,,5749062567,141,35.7,5749062565,140,90.1,5749062571,213,0.16,5749062563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705709,338,61,1,45,28,b5l2e3csycjb8twvq9ek0j5gq,0,89.0,28.9,2025-05-25T02:51:58.319Z,2025-05-25T02:51:58Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5749062581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705735,462,1,1,45,30,bk3zg8yaj5uoqhxzwons3bo8a,1,7.8,71.2,2025-05-25T02:52:00.525Z,2025-05-25T02:52:06Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5749062709,141,80.6,5749062705,56,Back,5749062707,140,31.3,5749062861,155,,5749062713,213,0.25,5749062711,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705741,463,1,1,45,32,bk3zg8yaj5uoqhxzwons3bo8a,0,32.8,82.3,2025-05-25T02:52:02.981Z,2025-05-25T02:52:03Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5749062743,3,,5749062761,213,5.80,5749062753,141,71.2,5749062749,140,46.5,5749062745,56,Back,5749062757,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705767,339,1,1,45,35,b5l2e3csycjb8twvq9ek0j5gq,1,46.2,18.9,2025-05-25T02:52:06.239Z,2025-05-25T02:52:07Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5749062877,140,51.3,5749062875,56,Right,5749062881,212,5.4,5749062879,141,18.0,5749062883,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705787,341,1,1,45,37,b5l2e3csycjb8twvq9ek0j5gq,0,54.0,21.0,2025-05-25T02:52:07.775Z,2025-05-25T02:52:09Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5749062975,212,17.4,5749062973,141,44.6,5749062977,213,1.17,5749062969,56,Center,5749062971,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705855,465,1,1,45,43,bk3zg8yaj5uoqhxzwons3bo8a,1,55.9,23.3,2025-05-25T02:52:13.925Z,2025-05-25T02:52:20Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749063357,140,74.8,5749063355,56,Right,5749063359,141,12.9,5749063363,213,5.94,5749063361,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705865,466,1,1,45,49,bk3zg8yaj5uoqhxzwons3bo8a,1,89.3,26.2,2025-05-25T02:52:20.236Z,2025-05-25T02:52:23Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5749063449,140,72.5,5749063451,141,35.1,5749063453,212,18.6,5749063455,213,2.81,5749063447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705871,467,1,1,45,53,bk3zg8yaj5uoqhxzwons3bo8a,0,74.7,38.3,2025-05-25T02:52:23.693Z,2025-05-25T02:52:25Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5749063487,140,92.4,5749063483,155,,5749063485,56,Center,5749063493,213,0.63,5749063489,141,58.2,5749063491,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705883,342,12,1,45,56,b5l2e3csycjb8twvq9ek0j5gq,1,7.5,36.4,2025-05-25T02:52:26.839Z,2025-05-25T02:52:29Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5749063569,212,15.1,5749063571,213,4.92,5749063567,141,14.7,5749063573,15,,5749063563,56,Back,5749063565,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705907,344,1,1,46,0,b5l2e3csycjb8twvq9ek0j5gq,1,9.9,13.7,2025-05-25T02:52:30.251Z,2025-05-25T02:52:33Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5749063697,213,1.53,5749063693,141,31.3,5749063695,212,12.0,5749063689,56,Back,5749063691,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705909,345,1,1,46,3,b5l2e3csycjb8twvq9ek0j5gq,0,7.9,29.5,2025-05-25T02:52:33.455Z,2025-05-25T02:52:34Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5749063727,212,14.0,5749063723,140,18.7,5749063725,141,41.5,5749063729,213,0.62,5749063731,1,,5749063719,157,,5749063721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705923,468,1,1,46,4,bk3zg8yaj5uoqhxzwons3bo8a,1,73.3,42.5,2025-05-25T02:52:34.317Z,2025-05-25T02:52:37Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5749063811,213,1.71,5749063809,212,9.8,5749063803,56,Center,5749063805,140,72.0,5749063807,141,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705933,470,1,1,46,7,bk3zg8yaj5uoqhxzwons3bo8a,1,72.6,55.7,2025-05-25T02:52:37.248Z,2025-05-25T02:52:38Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5749063865,213,4.86,5749063863,212,9.1,5749063859,140,73.9,5749063857,56,Center,5749063861,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705935,471,1,1,46,8,bk3zg8yaj5uoqhxzwons3bo8a,1,73.9,42.4,2025-05-25T02:52:38.588Z,2025-05-25T02:52:39Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5749063871,140,74.3,5749063869,56,Center,5749063877,213,1.51,5749063875,212,7.3,5749063873,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705959,472,1,1,46,8,bk3zg8yaj5uoqhxzwons3bo8a,1,74.3,53.1,2025-05-25T02:52:39.061Z,2025-05-25T02:52:44Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5749064003,140,85.1,5749064001,56,Center,5749064009,213,5.27,5749064005,141,26.5,5749064007,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705957,346,45,1,46,14,b5l2e3csycjb8twvq9ek0j5gq,0,10.9,75.2,2025-05-25T02:52:44.391Z,2025-05-25T02:52:52Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5749064129,233,473,5749063997,56,Back,5749063999,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705975,473,3,1,46,14,bk3zg8yaj5uoqhxzwons3bo8a,1,89.1,24.8,2025-05-25T02:52:44.391Z,2025-05-25T02:52:50Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5749064077,56,Center,5749064123,233,346,5749064079,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705977,474,3,1,46,16,bk3zg8yaj5uoqhxzwons3bo8a,0,96.8,19.8,2025-05-25T02:52:46.686Z,2025-05-25T02:52:47Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5749064097,286,,5749064095,56,Right,5749064113,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705985,347,5,1,46,17,b5l2e3csycjb8twvq9ek0j5gq,1,-0.8,76.0,2025-05-25T02:52:47.574Z,2025-05-25T03:05:18Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5749064179,56,Back,5749064183,346,,5749064207,233,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818705995,475,5,1,46,17,bk3zg8yaj5uoqhxzwons3bo8a,0,100.8,24.0,2025-05-25T02:52:47.574Z,2025-05-25T03:05:18Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5749064201,346,,5749064239,233,347,5749064199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706113,348,1,1,46,43,b5l2e3csycjb8twvq9ek0j5gq,0,4.1,57.0,2025-05-25T02:53:13.558Z,2025-05-25T02:53:19Z,629pbkngxk7ucy0qt9mngvkd1,R. Spiegel,,,5749064879,74,,5749064871,212,64.8,5749064863,124,,5749064875,1,,5749064869,141,73.0,5749064865,56,Center,5749064873,213,0.17,5749064867,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706119,476,44,1,46,47,bk3zg8yaj5uoqhxzwons3bo8a,1,38.4,22.7,2025-05-25T02:53:18.173Z,2025-05-25T03:03:26Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749064945,233,349,5749064901,56,Back,5749064903,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706115,349,44,1,46,47,b5l2e3csycjb8twvq9ek0j5gq,0,61.6,77.3,2025-05-25T02:53:18.174Z,2025-05-25T03:03:26Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5749064959,233,476,5749064881,56,Center,5749064883,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706123,477,1,1,46,48,bk3zg8yaj5uoqhxzwons3bo8a,0,43.8,15.3,2025-05-25T02:53:18.334Z,2025-05-25T04:12:12Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749064919,213,4.21,5749064909,3,,5749064911,56,Back,5749064917,212,2.2,5749064913,140,42.8,5749064915,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706135,350,1,1,46,50,b5l2e3csycjb8twvq9ek0j5gq,1,68.2,71.1,2025-05-25T02:53:20.246Z,2025-05-25T02:53:21Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5749064983,213,2.73,5749064975,56,Center,5749064977,140,61.6,5749064981,212,7.6,5749064979,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706139,351,1,1,46,50,b5l2e3csycjb8twvq9ek0j5gq,0,61.6,75.6,2025-05-25T02:53:21.126Z,2025-05-25T02:53:21Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5749065009,213,5.07,5749065001,56,Center,5749065007,212,8.9,5749065005,141,63.3,5749065003,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706141,478,8,1,46,51,bk3zg8yaj5uoqhxzwons3bo8a,1,39.3,23.6,2025-05-25T02:53:22.005Z,2025-05-25T02:53:22Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5749065011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706165,479,1,1,46,53,bk3zg8yaj5uoqhxzwons3bo8a,0,39.0,22.7,2025-05-25T02:53:23.646Z,2025-05-25T02:53:24Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5749065099,141,27.7,5749065103,212,4.9,5749065095,56,Back,5749065097,140,35.6,5749065105,213,2.38,5749065093,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
