id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2793273993,480,1,2,49,6,bk3zg8yaj5uoqhxzwons3bo8a,1,72.0,82.6,2025-03-30T00:16:18.297Z,2025-03-30T00:16:19Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5608785453,213,4.52,5608785449,141,68.8,5608785447,140,70.3,5608785451,212,9.6,5608785445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274035,481,1,2,49,7,bk3zg8yaj5uoqhxzwons3bo8a,1,75.1,67.2,2025-03-30T00:16:19.466Z,2025-03-30T00:16:22Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5608785697,141,54.6,5608785691,56,Center,5608785693,140,73.0,5608785705,213,4.46,5608785701,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274045,482,61,2,49,10,bk3zg8yaj5uoqhxzwons3bo8a,0,67.3,53.3,2025-03-30T00:16:22.586Z,2025-03-30T00:16:23Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5608785735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274111,319,1,2,49,12,bu5w8wprynlj9mvphvy8sd94f,1,29.9,48.5,2025-03-30T00:16:23.873Z,2025-03-30T00:16:27Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5608786093,141,61.5,5608786097,213,2.58,5608786087,56,Back,5608786095,212,16.6,5608786091,140,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274133,320,1,2,49,15,bu5w8wprynlj9mvphvy8sd94f,0,16.3,63.7,2025-03-30T00:16:27.620Z,2025-03-30T00:16:29Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5608786235,140,48.9,5608786231,157,,5608786239,212,42.4,5608786241,213,0.63,5608786237,141,100.0,5608786243,1,,5608786233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274137,321,5,2,49,17,bu5w8wprynlj9mvphvy8sd94f,0,49.7,100.9,2025-03-30T00:16:29.151Z,2025-03-30T02:13:39Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5608786519,233,483,5608786253,347,,5608786251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274193,483,5,2,49,17,bk3zg8yaj5uoqhxzwons3bo8a,1,50.3,-0.9,2025-03-30T00:16:29.151Z,2025-03-30T02:13:39Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5608786501,56,Right,5608786503,347,,5608786509,233,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274305,484,1,2,49,21,bk3zg8yaj5uoqhxzwons3bo8a,1,48.9,0.0,2025-03-30T00:16:33.241Z,2025-03-30T00:16:39Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5608787025,140,38.9,5608787021,107,,5608787031,213,2.36,5608787029,212,14.8,5608787027,141,13.7,5608787023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274411,485,1,2,49,27,bk3zg8yaj5uoqhxzwons3bo8a,1,35.6,25.9,2025-03-30T00:16:39.050Z,2025-03-30T00:16:47Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5608787663,140,29.7,5608787669,213,1.84,5608787667,212,23.2,5608787661,56,Back,5608787665,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274455,486,1,2,49,35,bk3zg8yaj5uoqhxzwons3bo8a,1,39.1,61.4,2025-03-30T00:16:46.833Z,2025-03-30T00:16:49Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5608787903,141,48.4,5608787907,212,21.6,5608787911,213,3.56,5608787899,140,20.3,5608787897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274497,487,1,2,49,37,bk3zg8yaj5uoqhxzwons3bo8a,1,23.7,48.5,2025-03-30T00:16:49.249Z,2025-03-30T00:16:53Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5608788179,212,7.7,5608788181,213,5.09,5608788167,56,Back,5608788175,141,38.0,5608788171,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274559,488,1,2,49,41,bk3zg8yaj5uoqhxzwons3bo8a,1,30.8,36.7,2025-03-30T00:16:53.826Z,2025-03-30T00:16:58Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5608788547,140,26.6,5608788549,141,64.6,5608788553,213,1.80,5608788545,56,Back,5608788551,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274565,489,1,2,49,46,bk3zg8yaj5uoqhxzwons3bo8a,0,33.7,63.1,2025-03-30T00:16:58.042Z,2025-03-30T00:16:58Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5608788601,213,5.81,5608788589,56,Back,5608788597,141,53.0,5608788599,212,15.0,5608788593,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274609,322,8,2,49,49,bu5w8wprynlj9mvphvy8sd94f,1,54.6,35.4,2025-03-30T00:17:01.603Z,2025-03-30T02:32:19Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5608788773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274741,323,1,2,49,50,bu5w8wprynlj9mvphvy8sd94f,1,59.8,51.9,2025-03-30T00:17:02.082Z,2025-03-30T02:32:28Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5608789467,141,41.2,5608789469,212,8.3,5608789465,140,56.0,5608789463,56,Center,5608789471,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793291807,460,1,2,49,51,bu5w8wprynlj9mvphvy8sd94f,1,52.5,58.4,2025-03-30T00:17:02.950Z,2025-03-30T00:53:43Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5608883701,212,11.1,5608883695,140,52.5,5608883703,213,4.71,5608883689,56,Center,5608883699,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274815,324,1,2,49,52,bu5w8wprynlj9mvphvy8sd94f,1,56.0,41.2,2025-03-30T00:17:04.042Z,2025-03-30T02:32:17Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5608789847,141,31.8,5608789849,212,11.8,5608789843,56,Center,5608789845,140,65.5,5608789851,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298509,509,61,2,49,53,bu5w8wprynlj9mvphvy8sd94f,0,68.7,26.4,2025-03-30T00:17:05.795Z,2025-03-30T00:53:49Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5608922139,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274797,490,1,2,49,57,bk3zg8yaj5uoqhxzwons3bo8a,1,21.7,68.2,2025-03-30T00:17:09.594Z,2025-03-30T00:17:12Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5608789771,212,11.4,5608789763,3,,5608789765,56,Back,5608789769,141,61.1,5608789773,213,5.84,5608789767,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274833,492,1,2,50,1,bk3zg8yaj5uoqhxzwons3bo8a,1,26.7,65.7,2025-03-30T00:17:12.905Z,2025-03-30T00:17:14Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5608789937,140,16.5,5608789941,212,11.5,5608789939,141,59.7,5608789935,56,Back,5608789943,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274867,493,1,2,50,2,bk3zg8yaj5uoqhxzwons3bo8a,1,18.9,59.4,2025-03-30T00:17:14.353Z,2025-03-30T00:17:16Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5608790119,213,4.62,5608790117,212,15.5,5608790115,141,36.7,5608790111,56,Back,5608790113,140,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274943,494,1,2,50,4,bk3zg8yaj5uoqhxzwons3bo8a,1,17.7,36.7,2025-03-30T00:17:15.906Z,2025-03-30T00:17:21Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5608790545,213,5.07,5608790539,140,22.2,5608790541,141,18.3,5608790537,56,Back,5608790543,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793274969,495,1,2,50,9,bk3zg8yaj5uoqhxzwons3bo8a,1,45.3,7.6,2025-03-30T00:17:21.594Z,2025-03-30T00:17:24Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5608790681,212,13.1,5608790679,141,7.9,5608790677,140,57.8,5608790683,213,0.02,5608790675,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275001,496,1,2,50,12,bk3zg8yaj5uoqhxzwons3bo8a,1,54.0,11.3,2025-03-30T00:17:23.947Z,2025-03-30T00:17:26Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5608790893,140,54.5,5608790899,213,1.51,5608790897,212,8.4,5608790895,141,23.6,5608790891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275009,497,61,2,50,14,bk3zg8yaj5uoqhxzwons3bo8a,0,54.5,23.6,2025-03-30T00:17:26.267Z,2025-03-30T00:17:30Z,dxd6p1c8k96armsbg5isjbu95,G. Hurst,,,5608790921,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275053,326,1,2,50,16,bu5w8wprynlj9mvphvy8sd94f,1,46.4,50.3,2025-03-30T00:17:28.827Z,2025-03-30T00:17:29Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5608791155,213,2.99,5608791151,141,53.0,5608791149,140,35.0,5608791147,56,Back,5608791153,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275091,327,1,2,50,17,bu5w8wprynlj9mvphvy8sd94f,1,35.0,53.0,2025-03-30T00:17:29.563Z,2025-03-30T00:17:31Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5608791351,213,5.62,5608791339,140,48.5,5608791343,141,36.6,5608791335,56,Back,5608791347,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275209,328,1,2,50,19,bu5w8wprynlj9mvphvy8sd94f,1,52.1,26.4,2025-03-30T00:17:31.802Z,2025-03-30T00:17:38Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5608791989,212,16.8,5608791983,140,60.0,5608791985,141,4.9,5608791991,213,5.23,5608791981,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275227,329,1,2,50,26,bu5w8wprynlj9mvphvy8sd94f,0,80.3,8.3,2025-03-30T00:17:38.732Z,2025-03-30T00:17:39Z,8gnvbaqsuet4v3x6orkm20b56,A. Acloque,,,5608792103,155,,5608792113,212,19.9,5608792107,140,85.8,5608792109,141,36.3,5608792105,56,Center,5608792115,213,1.28,5608792101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275269,498,12,2,50,28,bk3zg8yaj5uoqhxzwons3bo8a,1,7.8,65.7,2025-03-30T00:17:40.825Z,2025-03-30T00:17:42Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5608792353,141,73.3,5608792359,213,1.33,5608792349,140,9.0,5608792357,212,5.3,5608792345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275381,499,12,2,50,30,bk3zg8yaj5uoqhxzwons3bo8a,1,9.0,73.3,2025-03-30T00:17:42.194Z,2025-03-30T00:17:48Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5608792885,56,Back,5608792891,212,19.4,5608792889,141,80.2,5608792887,140,26.9,5608792893,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275323,330,1,2,50,32,bu5w8wprynlj9mvphvy8sd94f,1,67.2,16.5,2025-03-30T00:17:44.571Z,2025-03-30T00:17:45Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5608792585,56,Right,5608792591,212,5.2,5608792589,141,11.9,5608792587,140,71.1,5608792593,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275351,331,1,2,50,33,bu5w8wprynlj9mvphvy8sd94f,1,71.1,11.9,2025-03-30T00:17:45.507Z,2025-03-30T00:17:47Z,8gnvbaqsuet4v3x6orkm20b56,A. Acloque,,,5608792721,212,8.6,5608792715,56,Center,5608792717,140,68.1,5608792723,213,1.94,5608792719,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275361,332,1,2,50,35,bu5w8wprynlj9mvphvy8sd94f,0,68.1,23.7,2025-03-30T00:17:47.484Z,2025-03-30T00:17:48Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5608792777,56,Center,5608792791,212,12.2,5608792793,213,0.76,5608792783,140,76.5,5608792789,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275385,500,8,2,50,36,bk3zg8yaj5uoqhxzwons3bo8a,1,23.9,61.2,2025-03-30T00:17:48.755Z,2025-03-30T00:17:49Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5608792915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275489,333,1,2,50,39,bu5w8wprynlj9mvphvy8sd94f,1,75.3,27.3,2025-03-30T00:17:51.107Z,2025-03-30T00:17:55Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5608793433,141,37.1,5608793429,56,Center,5608793437,213,1.28,5608793431,140,77.2,5608793435,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275503,334,1,2,50,43,bu5w8wprynlj9mvphvy8sd94f,1,77.2,37.1,2025-03-30T00:17:55.123Z,2025-03-30T00:17:56Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5608793503,213,5.21,5608793499,141,15.3,5608793497,140,84.9,5608793501,212,16.9,5608793495,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275511,335,1,2,50,44,bu5w8wprynlj9mvphvy8sd94f,0,84.9,15.3,2025-03-30T00:17:56.259Z,2025-03-30T00:17:56Z,8gnvbaqsuet4v3x6orkm20b56,A. Acloque,,,5608793555,213,1.28,5608793545,155,,5608793551,141,47.0,5608793547,56,Center,5608793549,140,91.0,5608793553,212,22.5,5608793543,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275513,501,44,2,50,44,bk3zg8yaj5uoqhxzwons3bo8a,1,9.0,54.2,2025-03-30T00:17:56.554Z,2025-03-30T02:16:05Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5608793563,56,Back,5608793565,285,,5608793841,233,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275563,336,44,2,50,44,bu5w8wprynlj9mvphvy8sd94f,0,91.0,45.8,2025-03-30T00:17:56.555Z,2025-03-30T02:16:05Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5608793797,286,,5608793877,233,501,5608793795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275521,502,12,2,50,45,bk3zg8yaj5uoqhxzwons3bo8a,1,9.5,56.4,2025-03-30T00:17:57.041Z,2025-03-30T00:18:01Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5608793587,213,1.52,5608793623,15,,5608793583,141,70.9,5608793585,212,9.9,5608793581,140,10.0,5608793579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275619,503,1,2,50,49,bk3zg8yaj5uoqhxzwons3bo8a,1,9.3,71.5,2025-03-30T00:18:01.434Z,2025-03-30T00:18:03Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5608794125,140,8.4,5608794121,3,,5608794131,213,4.62,5608794129,212,10.7,5608794127,141,55.8,5608794123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275635,505,1,2,50,51,bk3zg8yaj5uoqhxzwons3bo8a,1,8.4,55.8,2025-03-30T00:18:03.535Z,2025-03-30T00:18:08Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5608794235,56,Back,5608794289,287,,5608794241,212,37.4,5608794239,141,11.3,5608794237,140,29.4,5608794651,1,,5608794243,213,5.34,5608794233,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275793,506,1,2,50,56,bk3zg8yaj5uoqhxzwons3bo8a,1,30.6,20.4,2025-03-30T00:18:08.409Z,2025-03-30T00:18:14Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5608795135,212,7.0,5608795131,140,30.0,5608795129,56,Back,5608795137,213,1.66,5608795133,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275827,507,1,2,51,2,bk3zg8yaj5uoqhxzwons3bo8a,1,35.3,45.7,2025-03-30T00:18:14.587Z,2025-03-30T01:12:56Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5608795313,140,64.4,5608795315,141,9.2,5608795321,1,,5608795311,56,Right,5608795317,212,39.4,5608795309,155,,5608795319,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275859,508,61,2,51,6,bk3zg8yaj5uoqhxzwons3bo8a,0,64.3,9.1,2025-03-30T00:18:18.587Z,2025-03-30T00:18:18Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5608795463,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275915,338,1,2,51,7,bu5w8wprynlj9mvphvy8sd94f,1,30.9,90.2,2025-03-30T00:18:19.363Z,2025-03-30T00:18:21Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5608795745,141,92.7,5608795741,56,Back,5608795747,212,8.4,5608795749,213,0.20,5608795743,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275941,339,1,2,51,9,bu5w8wprynlj9mvphvy8sd94f,1,38.7,92.7,2025-03-30T00:18:20.972Z,2025-03-30T00:18:23Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5608795889,213,4.57,5608795887,212,12.3,5608795883,140,37.0,5608795885,141,74.8,5608795881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793275985,340,1,2,51,11,bu5w8wprynlj9mvphvy8sd94f,1,37.0,74.8,2025-03-30T00:18:22.836Z,2025-03-30T00:18:26Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5608796127,213,0.40,5608796123,141,82.4,5608796119,56,Back,5608796125,212,13.1,5608796121,140,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793276061,341,1,2,51,14,bu5w8wprynlj9mvphvy8sd94f,1,49.2,78.8,2025-03-30T00:18:26.780Z,2025-03-30T00:18:31Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5608796487,140,27.1,5608796489,141,76.3,5608796493,213,3.21,5608796485,56,Back,5608796491,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793276115,342,1,2,51,18,bu5w8wprynlj9mvphvy8sd94f,1,27.1,76.3,2025-03-30T00:18:30.827Z,2025-03-30T00:18:34Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5608796795,212,18.0,5608796791,141,49.9,5608796787,56,Back,5608796799,213,4.70,5608796789,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793276171,343,1,2,51,23,bu5w8wprynlj9mvphvy8sd94f,1,26.3,39.8,2025-03-30T00:18:35.555Z,2025-03-30T00:18:37Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5608797091,140,10.9,5608797095,141,46.1,5608797099,212,16.7,5608797103,213,2.88,5608797089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793276267,344,1,2,51,25,bu5w8wprynlj9mvphvy8sd94f,1,10.9,46.1,2025-03-30T00:18:37.028Z,2025-03-30T00:18:43Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5608797583,140,70.6,5608797589,213,0.16,5608797587,212,63.5,5608797579,157,,5608797581,56,Center,5608797591,1,,5608797585,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793276235,509,4,2,51,29,bk3zg8yaj5uoqhxzwons3bo8a,1,28.8,40.0,2025-03-30T00:18:41.681Z,2025-03-30T01:44:48Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5608797943,13,,5608797445,285,,5608797949,233,345,5608797947,152,,5608797945,294,,5608797443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793276269,345,4,2,51,29,bu5w8wprynlj9mvphvy8sd94f,0,71.2,60.0,2025-03-30T00:18:41.682Z,2025-03-30T01:44:49Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5608797781,13,,5608797785,56,Center,5608797971,233,509,5608797789,286,,5608797787,152,,5608797783,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793277469,510,43,2,53,2,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-30T00:20:14.250Z,2025-03-30T00:20:29Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5608804365,286,0,5608805453,144,45,5608804363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793277745,348,28,2,53,20,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-30T00:20:32.214Z,2025-03-30T00:20:32Z,,,,,5608805743,55,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278203,349,18,2,53,35,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-30T00:20:47.244Z,2025-03-30T00:21:24Z,8gnvbaqsuet4v3x6orkm20b56,A. Acloque,,,5608808431,55,350,5608808325,42,,5608808327,44,Midfielder,5608808329,59,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278215,350,19,2,53,35,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-30T00:20:47.245Z,2025-03-30T02:06:04Z,bbic10tw6eaf7rgpogt37rgtl,G. Díaz,,,5608808371,42,,5608808377,145,2,5609154415,292,5,5608808379,59,16,5608808381,44,Midfielder,5608808383,55,349,5608809153,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278237,512,1,2,53,43,bk3zg8yaj5uoqhxzwons3bo8a,1,31.8,52.4,2025-03-30T00:20:55.706Z,2025-03-30T00:21:14Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5608808515,213,0.48,5608808505,152,,5608808501,5,,5608808511,141,87.4,5608808507,56,Left,5608808517,1,,5608808509,140,75.6,5608808503,157,,5608808513,212,,,,,,,,,51.8,,,,,,,,,,,,,,,,
2793278427,351,4,2,54,2,bu5w8wprynlj9mvphvy8sd94f,1,22.8,12.5,2025-03-30T00:21:14.269Z,2025-03-30T01:44:49Z,,,,,5608814083,233,513,5608809495,285,,5608970345,10,,5608809491,152,,5608809487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278245,513,4,2,54,2,bk3zg8yaj5uoqhxzwons3bo8a,0,77.2,87.5,2025-03-30T00:21:14.270Z,2025-03-30T01:20:44Z,3nvijn3ctkplajtt1dd23wycp,M. Gaines,,,5608814043,233,351,5609052785,10,,5608808563,286,,5608808557,56,Left,5608808559,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278525,352,1,2,54,22,bu5w8wprynlj9mvphvy8sd94f,0,19.7,13.1,2025-03-30T00:21:34.438Z,2025-03-30T00:57:33Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5608809983,1,,5608809969,157,,5608970633,5,,5608809973,140,61.6,5608809971,56,Center,5608970635,152,,5608809981,213,0.35,5608809979,212,46.8,5608809977,141,,,,,,,,,36.7,,,,,,,,,,,,,,,,
2793278549,514,1,2,54,27,bk3zg8yaj5uoqhxzwons3bo8a,0,37.1,68.7,2025-03-30T00:21:38.929Z,2025-03-30T00:21:39Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5608810109,213,4.03,5608810107,212,5.9,5608810099,3,,5608810103,140,33.6,5608810105,141,62.0,5608810101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278593,353,1,2,54,27,bu5w8wprynlj9mvphvy8sd94f,1,63.9,40.1,2025-03-30T00:21:39.150Z,2025-03-30T00:21:42Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5608810319,56,Center,5608810323,141,31.9,5608810317,3,,5608810327,213,4.90,5608810321,140,64.9,5608810325,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278667,354,1,2,54,30,bu5w8wprynlj9mvphvy8sd94f,1,69.0,38.6,2025-03-30T00:21:42.478Z,2025-03-30T00:21:48Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5608810731,141,29.4,5608810735,213,6.04,5608810733,212,26.2,5608810729,140,93.2,5608810727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793278679,355,1,2,54,36,bu5w8wprynlj9mvphvy8sd94f,0,94.2,22.7,2025-03-30T00:21:48.534Z,2025-03-30T02:06:17Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5608810813,140,97.9,5608989717,2,,5608810819,213,1.36,5608810809,155,,5608810817,212,18.2,5608810815,141,48.9,5608810811,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
