id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2822564693,468,61,2,49,48,3cbke8cbou2ms925872vk6dwx,1,58.2,93.8,2025-06-14T17:12:36.911Z,2025-06-14T17:15:32Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5770696603,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564605,405,5,2,49,49,8sy0cxovuxo76tuoas3uo55xj,1,47.5,-1.4,2025-06-14T17:12:37.458Z,2025-06-14T18:06:30Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5770696525,233,466,5770696079,347,,5770696077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564583,466,5,2,49,49,3cbke8cbou2ms925872vk6dwx,0,52.5,101.4,2025-06-14T17:12:37.458Z,2025-06-14T18:06:30Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5770695943,56,Left,5770696531,233,405,5770695945,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564653,406,17,2,50,10,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-06-14T17:12:59.305Z,2025-06-14T17:13:05Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5770696361,31,,5770696439,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564683,407,43,2,50,24,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-06-14T17:13:13.179Z,2025-06-14T17:14:00Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5770696569,140,35.3,5770696571,141,12.0,5770696567,56,Back,5770696573,212,0,5770696565,168,0,5770696575,213,0.00,5770696563,3,0,5770697613,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564687,408,43,2,50,24,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-06-14T17:13:13.233Z,2025-06-14T17:13:14Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5770696583,56,Back,5770696625,144,44,5770696585,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564715,410,1,2,50,31,8sy0cxovuxo76tuoas3uo55xj,0,55.0,0.0,2025-06-14T17:13:19.562Z,2025-06-14T17:14:02Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5770696741,56,Center,5770697633,107,,5770696747,212,26.7,5770696743,140,75.1,5770696745,141,22.1,5770696749,213,0.66,5770697635,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564723,469,1,2,50,33,3cbke8cbou2ms925872vk6dwx,1,25.7,80.0,2025-06-14T17:13:21.682Z,2025-06-14T17:13:22Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5770696803,3,,5770696813,213,5.41,5770696805,56,Back,5770696811,212,7.7,5770696807,140,30.4,5770696809,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564735,470,1,2,50,34,3cbke8cbou2ms925872vk6dwx,0,30.4,71.4,2025-06-14T17:13:22.580Z,2025-06-14T17:13:24Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5770696877,56,Back,5770696885,213,5.02,5770696887,1,,5770696883,212,15.2,5770696879,140,34.8,5770696881,141,50.1,5770696875,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564739,411,1,2,50,36,8sy0cxovuxo76tuoas3uo55xj,0,67.3,44.5,2025-06-14T17:13:24.426Z,2025-06-14T17:13:24Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5770696891,56,Center,5770696889,3,,5770696897,212,10.3,5770696893,140,67.3,5770696895,141,59.6,5770696899,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564801,472,1,2,50,42,3cbke8cbou2ms925872vk6dwx,0,60.1,21.9,2025-06-14T17:13:30.915Z,2025-06-14T17:13:37Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5770697187,141,1.1,5770697191,213,5.95,5770697189,212,43.8,5770697183,56,Right,5770697193,1,,5770697185,140,99.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564809,413,4,2,50,53,8sy0cxovuxo76tuoas3uo55xj,1,13.0,97.4,2025-06-14T17:13:42.252Z,2025-06-14T17:14:21Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5770698167,295,,5770697229,13,,5770697303,233,473,5770697231,56,Back,5770697233,152,,5770697237,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564819,473,4,2,50,53,3cbke8cbou2ms925872vk6dwx,0,87.0,2.6,2025-06-14T17:13:42.253Z,2025-06-14T17:13:53Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5770697339,233,413,5770697427,295,,5770697295,56,Right,5770697293,13,,5770697301,286,,5770697297,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564941,414,1,2,51,20,8sy0cxovuxo76tuoas3uo55xj,0,7.6,95.7,2025-06-14T17:14:09.226Z,2025-06-14T17:14:16Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5770697909,140,69.4,5770697907,56,Left,5770697917,1,,5770697911,141,86.8,5770697899,5,,5770697905,152,,5770697915,213,6.19,5770697903,157,,5770697913,212,,,,,,,,,,,,65.2,,,,,,,,,,,,,,,,
2822564949,474,1,2,51,25,3cbke8cbou2ms925872vk6dwx,1,32.8,5.2,2025-06-14T17:14:13.827Z,2025-06-14T17:14:15Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,,5770697963,140,37.3,5770697965,141,4.7,5770697967,212,4.7,5770697961,56,Back,5770697971,1,,5770697959,157,,5770697969,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564955,475,61,2,51,26,3cbke8cbou2ms925872vk6dwx,1,37.8,4.7,2025-06-14T17:14:15.262Z,2025-06-14T17:14:15Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5770697989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564961,415,5,2,51,27,8sy0cxovuxo76tuoas3uo55xj,1,65.0,101.4,2025-06-14T17:14:15.719Z,2025-06-14T18:06:30Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5770698001,347,,5770698005,233,476,5770697999,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564957,476,5,2,51,27,3cbke8cbou2ms925872vk6dwx,0,35.0,-1.4,2025-06-14T17:14:15.719Z,2025-06-14T17:14:18Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5770697993,347,,5770697991,56,Back,5770698011,233,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565087,416,1,2,51,44,8sy0cxovuxo76tuoas3uo55xj,1,65.5,100.0,2025-06-14T17:14:33.242Z,2025-06-14T17:15:43Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,1.0,,5770698721,140,72.1,5770698717,107,,5770698727,213,4.89,5770698729,1,,5770698719,56,Center,5770700699,210,15,5770698723,141,44.8,5770698725,212,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565091,417,15,2,51,50,8sy0cxovuxo76tuoas3uo55xj,1,82.2,34.8,2025-06-14T17:14:38.715Z,2025-06-14T18:12:38Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5770700709,55,416,5770700719,146,84.1,5770700721,147,36.8,5770698753,56,Center,5770700725,231,50,5770700705,76,,5770700715,103,19,5770700565,20,,5770700717,215,5770700707,29,5770700727,233,477,5770700569,82,,5770700703,160,,,,5770700713,102,5770698751,18,5770700723,230,99.0,53.9,,,,,,,
2822565127,477,10,2,51,50,3cbke8cbou2ms925872vk6dwx,1,16.3,56.5,2025-06-14T17:14:38.815Z,2025-06-14T17:15:44Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5770700731,233,417,5770698915,56,Back,5770698913,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565135,418,1,2,51,55,8sy0cxovuxo76tuoas3uo55xj,1,86.4,15.9,2025-06-14T17:14:43.419Z,2025-06-14T17:14:45Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5770698975,212,16.2,5770698971,140,71.6,5770698969,56,Center,5770698977,213,2.86,5770698973,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565151,419,1,2,51,57,8sy0cxovuxo76tuoas3uo55xj,1,71.3,23.0,2025-06-14T17:14:45.503Z,2025-06-14T17:14:48Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5770699075,212,17.1,5770699071,140,55.7,5770699069,56,Right,5770699077,213,3.43,5770699073,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565167,420,1,2,51,59,8sy0cxovuxo76tuoas3uo55xj,1,57.5,14.4,2025-06-14T17:14:48.138Z,2025-06-14T17:14:50Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5770699193,212,17.9,5770699195,213,0.16,5770699191,141,18.6,5770699189,140,74.3,5770699187,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565175,421,1,2,52,2,8sy0cxovuxo76tuoas3uo55xj,0,75.1,17.1,2025-06-14T17:14:50.826Z,2025-06-14T17:14:52Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5770699247,141,44.3,5770699251,213,1.09,5770699249,212,20.9,5770699243,56,Center,5770699245,140,84.4,5770699239,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565197,478,12,2,52,4,3cbke8cbou2ms925872vk6dwx,1,15.5,52.4,2025-06-14T17:14:53.283Z,2025-06-14T17:14:55Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770699349,213,6.27,5770699345,141,52.1,5770699341,56,Back,5770699343,140,33.4,5770699347,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565199,479,44,2,52,6,3cbke8cbou2ms925872vk6dwx,1,31.0,52.5,2025-06-14T17:14:54.665Z,2025-06-14T18:07:05Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5770699359,56,Back,5770699363,233,422,5770699361,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565191,422,44,2,52,6,8sy0cxovuxo76tuoas3uo55xj,0,69.0,47.5,2025-06-14T17:14:54.666Z,2025-06-14T18:07:05Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5770699319,56,Center,5770699375,233,479,5770699321,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565209,480,1,2,52,6,3cbke8cbou2ms925872vk6dwx,0,33.4,52.1,2025-06-14T17:14:55.371Z,2025-06-14T17:15:52Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5770699415,3,,5770699419,140,31.4,5770699425,213,2.59,5770699423,212,2.5,5770699417,56,Back,5770699421,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565237,423,1,2,52,7,8sy0cxovuxo76tuoas3uo55xj,1,70.6,42.8,2025-06-14T17:14:56.075Z,2025-06-14T17:15:02Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5770699575,212,10.2,5770699569,56,Center,5770699577,213,2.24,5770699573,141,54.6,5770699571,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565217,481,83,2,52,10,3cbke8cbou2ms925872vk6dwx,0,31.4,54.0,2025-06-14T17:14:58.595Z,2025-06-14T17:15:05Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5770699653,399,c538ewmcaz4z73gcftzedbob9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565243,424,1,2,52,14,8sy0cxovuxo76tuoas3uo55xj,1,61.9,51.3,2025-06-14T17:15:02.843Z,2025-06-14T17:15:04Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5770699627,56,Right,5770699631,141,18.9,5770699633,212,28.6,5770699635,213,5.40,5770699629,140,79.3,5770699625,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565271,425,1,2,52,16,8sy0cxovuxo76tuoas3uo55xj,1,78.9,19.1,2025-06-14T17:15:04.442Z,2025-06-14T17:15:10Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5770699813,212,1.7,5770699815,213,5.24,5770699807,56,Right,5770699811,141,17.0,5770699809,140,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565253,482,83,2,52,19,3cbke8cbou2ms925872vk6dwx,0,23.7,87.1,2025-06-14T17:15:07.971Z,2025-06-14T17:15:11Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5770699831,399,8bk1u1zlolcgphg6dwdezdre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565273,426,1,2,52,22,8sy0cxovuxo76tuoas3uo55xj,1,43.6,10.7,2025-06-14T17:15:10.763Z,2025-06-14T17:15:12Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5770699819,56,Back,5770699825,212,30.0,5770699827,213,2.46,5770699823,141,38.5,5770699821,140,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565289,427,1,2,52,23,8sy0cxovuxo76tuoas3uo55xj,1,21.4,38.5,2025-06-14T17:15:12.219Z,2025-06-14T17:15:16Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5770699913,140,22.0,5770699915,141,76.6,5770699917,212,25.9,5770699911,56,Back,5770699919,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565301,428,1,2,52,27,8sy0cxovuxo76tuoas3uo55xj,1,24.0,72.7,2025-06-14T17:15:16.140Z,2025-06-14T17:15:20Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5770700017,1,,5770700007,56,Right,5770700011,141,9.5,5770700009,140,68.1,5770700003,155,,5770700013,212,63.2,5770700015,213,5.54,5770700005,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565321,429,1,2,52,32,8sy0cxovuxo76tuoas3uo55xj,1,70.6,9.7,2025-06-14T17:15:20.747Z,2025-06-14T17:15:24Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5770700145,56,Center,5770700149,141,23.9,5770700153,213,1.55,5770700147,140,70.8,5770700151,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565339,430,1,2,52,35,8sy0cxovuxo76tuoas3uo55xj,1,71.5,31.6,2025-06-14T17:15:24.267Z,2025-06-14T17:15:35Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,1.0,,5770700253,140,72.4,5770700255,141,59.3,5770700257,212,18.9,5770700499,210,13,5770700251,56,Center,5770700259,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565343,431,13,2,52,38,8sy0cxovuxo76tuoas3uo55xj,1,73.1,59.9,2025-06-14T17:15:26.459Z,2025-06-14T17:15:36Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5770700517,230,98.9,5770700507,55,430,5770700275,22,,5770700503,73,,5770700513,103,18.1,5770700279,56,Center,5770700511,102,60.3,5770700501,72,,5770700519,231,5770700277,18,5770700505,29,,5770700515,215,,,,,49.8,,,,,,,,,,,,,,,,
2822565345,432,5,2,52,40,8sy0cxovuxo76tuoas3uo55xj,0,101.2,57.0,2025-06-14T17:15:28.554Z,2025-06-14T17:15:31Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5770700291,56,Center,5770700353,233,483,5770700293,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565347,483,5,2,52,40,3cbke8cbou2ms925872vk6dwx,1,-1.2,43.0,2025-06-14T17:15:28.554Z,2025-06-14T18:06:31Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5770700323,233,432,5770700297,346,,5770700295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565475,484,18,2,53,16,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-14T17:16:04.423Z,2025-06-14T17:16:05Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5770701189,59,9,5770701185,42,,5770701227,55,485,5770701187,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565479,485,19,2,53,16,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-14T17:16:04.424Z,2025-06-14T17:16:05Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5770701203,42,,5770701213,293,1,5770701215,44,Forward,5770701217,55,484,5770701207,145,11,5770701211,292,9,5770701209,59,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565509,486,18,2,53,18,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-14T17:16:07.165Z,2025-06-14T17:16:14Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,,5770701367,42,,5770701369,44,Defender,5770701427,55,487,5770701371,59,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565511,487,19,2,53,18,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-14T17:16:07.166Z,2025-06-14T17:16:14Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5770701391,293,5,5770701389,292,4,5770701387,59,4,5770701381,42,,5770701385,145,6,5770701393,44,Defender,5770701395,55,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822566861,537,40,2,53,19,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-14T17:16:08.237Z,2025-06-14T17:22:33Z,,,,,5770708879,130,8,5770708881,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",5770708875,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",5770708883,194,d8t6nh7paunxlvadzlfx69xx,5770708873,30,"dxlvcn8a2lhtne6py7w4tbpw5, 72oiz92rfd5sxtpxxnqb7kpre, bl43lr9kdb35de8gxvuk4xgk4, bbdoe533sbua0ikwxa8ldo91x, 6q0g98fnbdx5sg52lazo2sqac, bpjmwp030jnapyjfii8nyqdhx, nxt066bqaqw7grehjw514d7t, 19yfn0sushy5fc003vhn0skwl, d8t6nh7paunxlvadzlfx69xx, b0wmozayt7xbjz6ihhdiczq0a, dlpw0ifxzwotsw2ttopgispka, 2h5u151i11d49on3k9cdtfqqc, 3nrf0fvktniv392ytt09npp1w, 5rov9d5353qn4to1rokchh250, 9l78gdpk7fx57b8am6to05gfe, 455wfzlw9g457wbrz07i0drtg, d6muts0aeup4vfihqd9sr7310, ecuwplrj6gv5s67cg9lu342ui",5770708877,59,"1, 4, 15, 28, 24, 40, 3, 44, 7, 10, 12, 11, 20, 21, 6, 25, 2, 30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565549,488,1,2,53,30,3cbke8cbou2ms925872vk6dwx,1,5.0,37.0,2025-06-14T17:16:18.723Z,2025-06-14T17:16:19Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5770701693,237,,5770701685,141,53.1,5770701683,140,3.6,5770701689,213,1.70,5770701687,212,11.0,5770701681,56,Back,5770701679,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565553,489,1,2,53,30,3cbke8cbou2ms925872vk6dwx,1,3.6,53.1,2025-06-14T17:16:19.267Z,2025-06-14T17:16:20Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5770701717,212,14.3,5770701711,56,Back,5770701719,213,1.48,5770701713,140,4.9,5770701715,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565557,490,1,2,53,32,3cbke8cbou2ms925872vk6dwx,1,4.9,74.1,2025-06-14T17:16:20.741Z,2025-06-14T17:23:34Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770701743,140,46.0,5770701745,141,65.1,5770701739,155,,5770701751,1,,5770701747,212,43.6,5770701741,56,Back,5770701749,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565565,491,61,2,53,34,3cbke8cbou2ms925872vk6dwx,1,46.0,65.1,2025-06-14T17:16:23.269Z,2025-06-14T17:16:23Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5770701797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565571,492,1,2,53,35,3cbke8cbou2ms925872vk6dwx,1,47.1,60.5,2025-06-14T17:16:24.099Z,2025-06-14T17:16:24Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5770701827,140,43.2,5770701831,212,4.2,5770701833,213,3.39,5770701825,56,Back,5770701829,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565573,493,61,2,53,36,3cbke8cbou2ms925872vk6dwx,0,43.2,59.0,2025-06-14T17:16:24.838Z,2025-06-14T17:23:42Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5770701837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565581,433,1,2,53,37,8sy0cxovuxo76tuoas3uo55xj,0,63.6,49.0,2025-06-14T17:16:26.251Z,2025-06-14T17:16:27Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5770701911,236,,5770701881,213,0.22,5770701917,286,,5770701879,212,4.1,5770701877,141,50.3,5770701875,140,67.4,5770701913,233,494,5770701873,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565587,494,74,2,53,37,3cbke8cbou2ms925872vk6dwx,1,36.6,54.5,2025-06-14T17:16:26.252Z,2025-06-14T17:34:04Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5770701909,285,,5770701907,56,Back,5770701937,233,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565593,434,61,2,53,39,8sy0cxovuxo76tuoas3uo55xj,1,59.9,51.5,2025-06-14T17:16:28.277Z,2025-06-14T17:16:28Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5770701941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565595,495,1,2,53,40,3cbke8cbou2ms925872vk6dwx,0,36.9,54.5,2025-06-14T17:16:29.107Z,2025-06-14T17:16:29Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5770701955,213,5.80,5770701949,140,38.0,5770701951,141,53.6,5770701947,56,Back,5770701953,212,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565607,436,43,2,53,42,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-06-14T17:16:30.827Z,2025-06-14T17:16:33Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5770702013,213,4.46,5770702035,144,1,5770702005,56,Center,5770702007,140,65.4,5770702011,212,0.4,5770702009,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565601,496,1,2,53,42,3cbke8cbou2ms925872vk6dwx,0,35.0,55.4,2025-06-14T17:16:31.219Z,2025-06-14T17:16:31Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5770701975,140,36.9,5770701979,212,10.5,5770701981,213,1.38,5770701977,141,70.6,5770701973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565611,437,3,2,53,43,8sy0cxovuxo76tuoas3uo55xj,0,64.4,32.4,2025-06-14T17:16:31.659Z,2025-06-14T18:06:54Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5770702019,56,Center,5770702053,233,497,5770702021,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565621,497,7,2,53,43,3cbke8cbou2ms925872vk6dwx,1,35.6,67.6,2025-06-14T17:16:31.660Z,2025-06-14T18:06:54Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5770702031,56,Back,5770702037,233,437,5770702033,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565635,499,1,2,53,45,3cbke8cbou2ms925872vk6dwx,1,37.4,72.1,2025-06-14T17:16:33.525Z,2025-06-14T17:16:36Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5770702097,213,1.28,5770702089,56,Back,5770702093,141,89.4,5770702091,140,40.7,5770702095,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565627,438,43,2,53,46,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-06-14T17:16:35.146Z,2025-06-14T17:16:39Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5770702163,144,83,5770702149,399,dlpw0ifxzwotsw2ttopgispka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565639,500,4,2,53,48,3cbke8cbou2ms925872vk6dwx,1,39.9,87.2,2025-06-14T17:16:36.539Z,2025-06-14T17:34:01Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5770702121,152,,5770702117,13,,5770702119,56,Back,5770702123,265,,5770702141,233,439,5770702125,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
