id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/14/value
2815848653,317,44,1,42,52,7efqk7uh63928il0yffxijnv7,1,9.6,51.2,2025-05-17T16:42:32.953Z,2025-05-17T17:53:37Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,5733222619,285,,5733222663,233,423,5733222615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815848659,423,44,1,42,52,duspptyvnr5kpx2iko5gerhnz,0,90.4,48.8,2025-05-17T16:42:32.954Z,2025-05-17T17:53:37Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5733222679,233,317,5733222641,286,,5733222639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815848681,318,12,1,42,52,7efqk7uh63928il0yffxijnv7,1,9.7,53.9,2025-05-17T16:42:33.224Z,2025-05-17T16:42:35Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,5733222787,212,22.3,5733222841,15,,5733222783,140,30.2,5733222781,56,Back,5733222785,141,45.2,5733222789,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815848743,424,1,1,42,54,duspptyvnr5kpx2iko5gerhnz,1,86.0,51.5,2025-05-17T16:42:35.017Z,2025-05-17T16:42:37Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5733223109,140,86.7,5733223127,213,1.16,5733223121,212,1.9,5733223115,141,54.0,5733223105,3,,5733223107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815848753,425,61,1,42,55,duspptyvnr5kpx2iko5gerhnz,0,81.5,57.3,2025-05-17T16:42:36.366Z,2025-05-17T16:42:57Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5733223183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815848773,320,1,1,42,57,7efqk7uh63928il0yffxijnv7,1,23.7,48.7,2025-05-17T16:42:37.946Z,2025-05-17T16:42:39Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,5733223303,213,0.49,5733223297,140,30.2,5733223301,212,7.7,5733223295,56,Back,5733223299,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815848907,321,1,1,42,58,7efqk7uh63928il0yffxijnv7,1,30.3,54.0,2025-05-17T16:42:39.320Z,2025-05-17T16:42:46Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,5733224071,213,4.98,5733224059,56,Back,5733224061,140,36.2,5733224063,141,20.9,5733224067,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815849015,322,1,1,43,5,7efqk7uh63928il0yffxijnv7,0,76.5,7.6,2025-05-17T16:42:46.169Z,2025-05-17T16:42:51Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,5733224681,56,Left,5733224691,1,,5733224677,155,,5733224687,212,64.5,5733224683,140,70.9,5733224689,213,1.66,5733224679,196,,5733224685,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815849025,323,5,1,43,10,7efqk7uh63928il0yffxijnv7,0,71.4,102.0,2025-05-17T16:42:51.459Z,2025-05-17T16:42:55Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,5733224747,347,,5733224745,56,Left,5733224975,233,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815849051,426,5,1,43,10,duspptyvnr5kpx2iko5gerhnz,1,28.6,-2.0,2025-05-17T16:42:51.459Z,2025-05-17T16:45:03Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,5733224911,56,Back,5733224913,347,,5733224937,233,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815849183,427,1,1,43,22,duspptyvnr5kpx2iko5gerhnz,1,27.9,0.0,2025-05-17T16:43:02.693Z,2025-05-17T16:43:03Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,5733225775,56,Back,5733225779,141,6.2,5733225777,140,21.9,5733225773,107,,5733225781,212,8.4,5733225783,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815849211,428,1,1,43,23,duspptyvnr5kpx2iko5gerhnz,1,21.9,6.2,2025-05-17T16:43:03.686Z,2025-05-17T16:43:06Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,5733226009,213,2.57,5733226005,141,16.7,5733226001,56,Back,5733226007,212,13.1,5733226003,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815849235,429,1,1,43,25,duspptyvnr5kpx2iko5gerhnz,1,11.2,16.5,2025-05-17T16:43:06.101Z,2025-05-17T16:43:07Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5733226121,140,4.2,5733226127,213,1.89,5733226125,212,23.5,5733226123,141,49.4,5733226119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815849289,430,1,1,43,27,duspptyvnr5kpx2iko5gerhnz,1,4.3,48.7,2025-05-17T16:43:07.590Z,2025-05-17T16:43:11Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,5733226429,141,72.3,5733226433,212,23.3,5733226437,213,0.76,5733226427,140,20.4,5733226423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815849365,431,1,1,43,30,duspptyvnr5kpx2iko5gerhnz,1,20.4,72.4,2025-05-17T16:43:11.346Z,2025-05-17T16:43:16Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,5733226813,213,5.67,5733226805,56,Back,5733226811,212,11.4,5733226809,141,62.7,5733226807,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815849381,432,1,1,43,36,duspptyvnr5kpx2iko5gerhnz,1,53.2,71.8,2025-05-17T16:43:16.757Z,2025-05-17T16:43:18Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5733226881,56,Center,5733226887,212,19.9,5733226883,140,66.8,5733226889,213,5.51,5733226885,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815849441,433,1,1,43,38,duspptyvnr5kpx2iko5gerhnz,1,66.8,51.5,2025-05-17T16:43:18.677Z,2025-05-17T16:43:21Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,5733227239,141,68.7,5733227235,56,Center,5733227241,212,13.8,5733227237,140,73.7,5733227243,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815849537,434,1,1,43,41,duspptyvnr5kpx2iko5gerhnz,1,74.4,60.6,2025-05-17T16:43:21.846Z,2025-05-17T16:43:45Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,1.0,5733227809,212,17.9,5733227811,213,5.52,5733229183,210,15,5733229187,154,,5733227805,140,86.7,5733227807,141,42.4,5733227803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815849541,435,15,1,43,45,duspptyvnr5kpx2iko5gerhnz,1,89.8,38.5,2025-05-17T16:43:25.846Z,2025-05-17T16:45:01Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5733229221,214,,5733228501,20,,5733229223,146,92.9,5733227827,56,Center,5733227823,22,,5733229207,80,,5733229225,147,41.2,5733227825,17,,5733229219,103,15.8,5733229217,102,47.5,5733229213,55,5733229211,154,434,,5733229209,29,,5733236251,233,324,,,,,,,,,
2815849571,324,10,1,43,45,7efqk7uh63928il0yffxijnv7,1,3.3,54.2,2025-05-17T16:43:25.946Z,2025-05-17T16:45:01Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,5733236263,233,435,5733229191,389,,5733229193,183,,5733228007,173,,5733228015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815849593,325,6,1,43,51,7efqk7uh63928il0yffxijnv7,0,0.1,73.2,2025-05-17T16:43:31.658Z,2025-05-17T16:45:01Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,5733228141,56,Back,5733236047,233,436,5733228143,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815850045,436,6,1,43,51,duspptyvnr5kpx2iko5gerhnz,1,99.9,26.8,2025-05-17T16:43:31.658Z,2025-05-17T16:47:13Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,5733230873,75,,5733236241,233,325,5733230869,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815850233,437,1,1,44,29,duspptyvnr5kpx2iko5gerhnz,0,99.5,0.5,2025-05-17T16:44:10.072Z,2025-05-17T16:44:12Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,5733231629,56,Center,5733231633,141,66.4,5733231643,1,,5733231631,140,88.8,5733231625,223,,5733231617,6,,5733231621,155,,5733231613,2,,5733231635,212,46.2,5733231639,213,1.82,,,,,,,,,,,,,,,,,,,,,
2815850705,326,12,1,44,34,7efqk7uh63928il0yffxijnv7,1,13.2,36.3,2025-05-17T16:44:15.257Z,2025-05-17T16:47:02Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,5733234335,56,Right,5733234345,212,57.5,5733234347,213,5.86,5733234343,141,1.9,5733234339,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815850489,438,1,1,44,41,duspptyvnr5kpx2iko5gerhnz,1,37.7,94.4,2025-05-17T16:44:22.357Z,2025-05-17T16:44:26Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,5733233065,213,4.64,5733233057,56,Back,5733233059,140,36.2,5733233061,141,63.6,5733233063,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815850541,439,1,1,44,45,duspptyvnr5kpx2iko5gerhnz,1,38.2,64.5,2025-05-17T16:44:26.294Z,2025-05-17T16:44:29Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5733233435,213,4.85,5733233427,56,Back,5733233433,212,18.9,5733233429,140,40.6,5733233431,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815850567,440,1,1,44,48,duspptyvnr5kpx2iko5gerhnz,1,40.6,37.0,2025-05-17T16:44:29.302Z,2025-05-17T16:44:31Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,5733233587,213,0.26,5733233585,212,8.4,5733233579,56,Back,5733233583,141,40.1,5733233581,140,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815850619,441,1,1,44,50,duspptyvnr5kpx2iko5gerhnz,1,48.3,40.1,2025-05-17T16:44:31.173Z,2025-05-17T16:44:35Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5733233867,213,2.18,5733233863,141,59.0,5733233865,212,15.6,5733233859,56,Back,5733233861,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815850639,442,1,1,44,54,duspptyvnr5kpx2iko5gerhnz,1,39.8,59.0,2025-05-17T16:44:34.998Z,2025-05-17T16:44:36Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5733233977,141,72.6,5733233973,56,Back,5733233981,213,0.89,5733233975,140,46.9,5733233979,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815850659,443,1,1,44,56,duspptyvnr5kpx2iko5gerhnz,1,46.9,72.6,2025-05-17T16:44:36.645Z,2025-05-17T16:44:37Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,5733234099,213,4.09,5733234091,56,Back,5733234097,212,10.3,5733234093,140,41.2,5733234095,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815850707,444,1,1,44,57,duspptyvnr5kpx2iko5gerhnz,1,41.2,60.3,2025-05-17T16:44:37.830Z,2025-05-17T16:44:41Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5733234357,213,4.88,5733234353,141,29.1,5733234355,212,21.5,5733234349,56,Back,5733234351,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815850813,445,1,1,45,0,duspptyvnr5kpx2iko5gerhnz,1,54.1,28.3,2025-05-17T16:44:40.966Z,2025-05-17T16:44:45Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,5733234947,141,4.4,5733234943,56,Right,5733234945,140,78.3,5733234951,213,5.71,5733234949,212,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815850831,327,70,1,45,0,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-05-17T16:44:41.108Z,2025-05-17T16:44:48Z,,,,5733235031,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815850877,446,1,1,45,4,duspptyvnr5kpx2iko5gerhnz,1,76.2,6.7,2025-05-17T16:44:45.510Z,2025-05-17T16:44:49Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,5733235245,141,25.0,5733235247,212,13.0,5733235243,140,72.5,5733235241,56,Center,5733235249,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815850947,447,1,1,45,8,duspptyvnr5kpx2iko5gerhnz,1,74.0,26.2,2025-05-17T16:44:49.158Z,2025-05-17T16:44:53Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5733235591,56,Right,5733235599,141,14.4,5733235603,212,12.6,5733235605,213,5.60,5733235595,140,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815850969,448,1,1,45,12,duspptyvnr5kpx2iko5gerhnz,0,89.8,10.7,2025-05-17T16:44:53.062Z,2025-05-17T16:44:55Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5733235779,141,66.7,5733235785,1,,5733235775,56,Center,5733235771,2,,5733235783,213,1.26,5733235777,140,100.0,5733235773,155,,5733235781,212,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815850983,328,5,1,45,12,7efqk7uh63928il0yffxijnv7,1,-1.2,40.4,2025-05-17T16:44:53.496Z,2025-05-17T16:45:03Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,5733235835,56,Back,5733236169,233,449,5733235839,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815851035,449,5,1,45,12,duspptyvnr5kpx2iko5gerhnz,0,101.2,59.6,2025-05-17T16:44:53.496Z,2025-05-17T16:45:04Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5733236151,346,,5733236221,233,328,5733236149,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815851403,329,1,1,45,40,7efqk7uh63928il0yffxijnv7,0,3.7,42.8,2025-05-17T16:45:21.161Z,2025-05-17T16:45:24Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,5733238263,74,,5733238253,140,55.9,5733238257,212,54.9,5733238255,141,37.7,5733238259,213,6.22,5733238251,56,Center,5733238261,1,,5733238249,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815851457,450,1,1,45,43,duspptyvnr5kpx2iko5gerhnz,0,37.4,65.7,2025-05-17T16:45:24.518Z,2025-05-17T16:45:27Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5733238455,3,,5733238457,56,Center,5733238467,212,35.9,5733238465,141,61.5,5733238461,140,71.5,5733238469,213,6.20,5733238471,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815851515,330,12,1,45,48,7efqk7uh63928il0yffxijnv7,1,28.9,36.4,2025-05-17T16:45:28.729Z,2025-05-17T16:45:30Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,5733238777,15,,5733238767,141,25.8,5733238761,140,40.8,5733238771,213,5.76,5733238753,56,Back,5733238769,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815851587,452,1,1,45,50,duspptyvnr5kpx2iko5gerhnz,1,59.0,69.0,2025-05-17T16:45:30.901Z,2025-05-17T16:45:35Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5733239277,140,61.4,5733239273,196,,5733239281,212,42.2,5733239289,1,,5733239275,56,Right,5733239279,141,7.1,5733239285,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815851551,331,83,1,45,50,7efqk7uh63928il0yffxijnv7,0,39.8,48.4,2025-05-17T16:45:31.353Z,2025-05-17T16:45:36Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,5733239361,399,72d57i3mfqxtbsmm196kdv0fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815851595,453,1,1,45,54,duspptyvnr5kpx2iko5gerhnz,1,62.3,7.0,2025-05-17T16:45:35.254Z,2025-05-17T16:45:38Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,5733239329,213,2.91,5733239307,56,Back,5733239317,141,14.4,5733239323,212,22.1,5733239311,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815851693,454,1,1,45,57,duspptyvnr5kpx2iko5gerhnz,1,45.4,11.9,2025-05-17T16:45:37.845Z,2025-05-17T16:45:42Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,5733239915,212,29.3,5733239913,141,38.9,5733239917,213,2.46,5733239911,140,23.7,5733239909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815851779,455,1,1,46,1,duspptyvnr5kpx2iko5gerhnz,1,26.7,38.6,2025-05-17T16:45:42.293Z,2025-05-17T16:45:49Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,5733240431,140,37.7,5733240429,56,Back,5733240433,141,85.1,5733240437,213,1.22,5733240439,1,,5733240435,212,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815851827,456,1,1,46,8,duspptyvnr5kpx2iko5gerhnz,1,54.9,83.9,2025-05-17T16:45:49.541Z,2025-05-17T16:45:52Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,5733240767,141,69.4,5733240763,56,Center,5733240765,140,56.8,5733240771,213,4.91,5733240769,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815851897,457,1,1,46,12,duspptyvnr5kpx2iko5gerhnz,1,58.0,70.5,2025-05-17T16:45:52.838Z,2025-05-17T16:45:58Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5733241169,1,,5733241157,196,,5733241165,212,52.4,5733241161,140,86.7,5733241159,56,Right,5733241155,155,,5733241167,213,5.32,5733241163,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815851913,332,4,1,46,17,7efqk7uh63928il0yffxijnv7,1,13.8,88.0,2025-05-17T16:45:58.101Z,2025-05-17T16:47:13Z,,,,5733241429,285,,5733241415,10,,5733241503,233,458,5733241425,152,,5733241421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815851903,458,4,1,46,17,duspptyvnr5kpx2iko5gerhnz,0,86.2,12.0,2025-05-17T16:45:58.102Z,2025-05-17T16:47:13Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,5733241543,233,332,5733241447,56,Right,5733241449,152,,5733241451,286,,5733241445,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815852353,333,1,1,46,41,7efqk7uh63928il0yffxijnv7,0,18.7,84.5,2025-05-17T16:46:21.609Z,2025-05-17T16:46:24Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,5733243593,1,,5733243587,141,73.0,5733243577,157,,5733243591,213,6.13,5733243581,56,Center,5733243585,140,67.0,5733243579,152,,5733243589,212,51.3,5733243575,5,,,,,,,,,,,,,,,,,,,,,,,,,
2815852381,459,1,1,46,44,duspptyvnr5kpx2iko5gerhnz,0,42.2,31.9,2025-05-17T16:46:24.933Z,2025-05-17T16:46:25Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5733243729,56,Center,5733243745,213,6.19,5733243737,141,29.7,5733243733,140,57.0,5733243741,212,15.6,5733243727,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815852403,334,61,1,46,46,7efqk7uh63928il0yffxijnv7,1,44.9,66.7,2025-05-17T16:46:27.448Z,2025-05-17T16:46:27Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,5733243919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815852411,335,1,1,46,47,7efqk7uh63928il0yffxijnv7,0,39.6,61.1,2025-05-17T16:46:28.084Z,2025-05-17T16:47:38Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,5733243949,141,63.1,5733243969,233,460,5733243951,212,2.4,5733243953,213,0.60,5733243945,56,Back,5733243973,286,,5733243947,140,41.5,5733243967,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815852409,460,74,1,46,47,duspptyvnr5kpx2iko5gerhnz,1,59.9,33.1,2025-05-17T16:46:28.085Z,2025-05-17T16:46:29Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,5733243943,285,,5733243979,233,335,5733243941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815852473,462,1,1,46,51,duspptyvnr5kpx2iko5gerhnz,1,66.8,69.6,2025-05-17T16:46:31.925Z,2025-05-17T16:46:34Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,5733244319,140,73.9,5733244325,213,0.64,5733244323,212,9.3,5733244321,141,77.8,5733244317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815852483,463,3,1,46,53,duspptyvnr5kpx2iko5gerhnz,0,74.3,80.2,2025-05-17T16:46:33.910Z,2025-05-17T16:47:09Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5733244371,286,,5733244511,233,336,5733244369,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815852495,336,7,1,46,53,7efqk7uh63928il0yffxijnv7,1,25.7,19.8,2025-05-17T16:46:33.911Z,2025-05-17T16:47:09Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,5733244477,233,463,5733244415,285,,5733244413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815852551,338,30,1,47,0,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-05-17T16:46:41.242Z,2025-05-17T16:46:41Z,,,,5733244749,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815852553,464,30,1,47,0,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-17T16:46:41.242Z,2025-05-17T16:46:41Z,,,,5733244761,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815863409,340,32,2,45,0,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-05-17T17:04:29.659Z,2025-05-17T17:04:30Z,,,,5733305045,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815863389,466,32,2,45,0,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-17T17:04:29.659Z,2025-05-17T17:04:29Z,,,,5733304915,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815863451,467,1,2,45,0,duspptyvnr5kpx2iko5gerhnz,1,49.8,50.0,2025-05-17T17:04:29.660Z,2025-05-17T17:04:33Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5733305267,213,3.05,5733305263,141,52.7,5733305265,212,20.3,5733305269,279,S,5733305261,140,30.5,5733305259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815863547,468,1,2,45,3,duspptyvnr5kpx2iko5gerhnz,0,29.8,53.0,2025-05-17T17:04:33.027Z,2025-05-17T17:04:39Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5733305875,141,36.9,5733305865,157,,5733305869,56,Center,5733305885,1,,5733305879,212,42.1,5733305881,213,6.02,5733305871,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815863581,342,44,2,45,7,7efqk7uh63928il0yffxijnv7,1,31.0,64.0,2025-05-17T17:04:36.921Z,2025-05-17T17:04:47Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,5733306059,233,469,5733306015,285,,5733306013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815863559,469,44,2,45,7,duspptyvnr5kpx2iko5gerhnz,0,69.0,36.0,2025-05-17T17:04:36.922Z,2025-05-17T17:05:21Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,5733305919,286,,5733305917,56,Center,5733306087,233,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815863537,341,12,2,45,7,7efqk7uh63928il0yffxijnv7,1,27.7,71.4,2025-05-17T17:04:36.958Z,2025-05-17T17:04:38Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,5733305849,15,,5733305809,141,66.4,5733305815,213,5.24,5733305805,140,29.6,5733305813,212,3.9,5733305803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815863575,470,61,2,45,7,duspptyvnr5kpx2iko5gerhnz,1,68.5,36.9,2025-05-17T17:04:37.292Z,2025-05-17T17:05:26Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,5733305991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815863609,343,3,2,45,11,7efqk7uh63928il0yffxijnv7,0,30.4,92.0,2025-05-17T17:04:41.360Z,2025-05-17T17:22:49Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,5733306147,56,Back,5733306149,285,,5733306267,233,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815863623,471,7,2,45,11,duspptyvnr5kpx2iko5gerhnz,0,69.6,8.0,2025-05-17T17:04:41.361Z,2025-05-17T17:22:49Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5733306255,233,343,5733306207,286,,5733306203,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
